n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
600,0.08164965809277261,17,Random Sampling,10.697223029662634,0.14666666666666667,0.004876976190514776,0.05334941599994636,0.0045271249999814245,0.06937720899998112,,,,,,,,,0.05334941599994636,0.053345123999861244,4.292000085115433e-06,0.1272537499999089,0.0015084579999893322,0.0022808749999967404,0.01791795799999818,0.00022791699996105308,0.0005322079999814378,0.0308777079999345,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,17,Non-random,11.82853079716652,0.1,0.003008690630257882,0.17164933300000484,0.0045271249999814245,0.05813404100001662,,,,,,,,,0.17164933300000484,0.17164599999989605,3.3330001087961136e-06,0.2343104990000029,,,,,,,0.14829454099992745,0.02324312500002179,0.00010833399994680804,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,17,CountSketch,8.834603292183,0.17333333333333334,0.005922527950369946,0.024149959000055787,0.0045271249999814245,0.053564917000016976,,,,,,,,,0.024149959000055787,0.024821792000125242,0.0,0.08224200100005419,,,,,,,,,,6.408400008695025e-05,12.0,43.0,63.0,0.0,0.0006994579999854977,0.0006994579999854977,0.0008499170000959566,0.0006512500000326327,0.00034887499998603744,0.0002852499999335123,0.00029612499997710984,9.750000003805326e-06,0.020917625000038242,,,,,,,,,
600,0.08164965809277261,17,SIGN Bidirectional,8.315230368590719,0.17666666666666667,0.004774365788939264,0.02799399999992147,0.0045271249999814245,0.05355337499997859,,,,,,,,,0.02799399999992147,0.027984959999912462,9.040000009008509e-06,0.08607449999988148,,,,,,,,,,,,,,,,,,,,,,,,0.00013579200003732694,12.0,2.0,0.003767374999938511,0.0012317090000806274,0.0002829999999676147,0.00020670799995059497,9.166999916487839e-06,0.0223512090000213
600,0.08164965809277261,18,Random Projection,7.595491331939764,0.10666666666666666,0.004644873642698638,0.02231466700004603,0.003990541999996822,0.05276400000002468,9.058299997377617e-05,0.0010365829999727794,0.000657000000046537,0.0002542500000117798,0.00025870900003610586,0.00023995800006559875,9.332999979960732e-06,0.019763166999950954,0.02231466700004603,0.02230958300003749,5.084000008537259e-06,0.07906920900006753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,18,Random Sampling,10.672076074386062,0.17,0.005395113701241225,0.06051254200008316,0.003990541999996822,0.07177437500001815,,,,,,,,,0.06051254200008316,0.060508623999908195,3.918000174962799e-06,0.13627745900009813,0.001501749999988533,0.002288540999984434,0.022456291000025885,0.00029870799994569097,0.0005336670000133381,0.033429666999950314,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,18,Non-random,11.895396043029725,0.06,0.001958086475018758,0.17163891699999567,0.003990541999996822,0.0582168340000635,,,,,,,,,0.17163891699999567,0.17163516799985246,3.749000143216108e-06,0.233846293000056,,,,,,,0.15055962499991438,0.020974583999986862,0.00010095899995121727,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,18,CountSketch,8.47842529187992,0.24666666666666665,0.011129475469595626,0.033490042000039466,0.003990541999996822,0.05469225000001643,,,,,,,,,0.033490042000039466,0.034172958000112885,0.0,0.09217283400005272,,,,,,,,,,6.554200001573918e-05,12.0,41.0,60.0,0.0,0.0007110829999419366,0.0007110829999419366,0.0009479589999727978,0.0009801249999554784,0.00028979100000015023,0.00027800000009392534,0.0002507080000668793,1.0042000099019788e-05,0.029928625000025022,,,,,,,,,
600,0.08164965809277261,18,SIGN Bidirectional,8.385350536316253,0.36,0.012991542262201214,0.03162512500000503,0.003990541999996822,0.05382116699991002,,,,,,,,,0.03162512500000503,0.03161766700009139,7.4579999136403785e-06,0.08943683399991187,,,,,,,,,,,,,,,,,,,,,,,,9.637499999826105e-05,12.0,2.0,0.0034763329999805137,0.0011995419999948354,0.00024454200001855497,0.0003315830000474307,2.5209000000359083e-05,0.026244083000051432
600,0.08164965809277261,19,Random Projection,8.860182354498479,0.29666666666666663,0.010095328616918794,0.030377916000020377,0.003985457999988284,0.05575695799996083,9.220799995546258e-05,0.0011108339999736927,0.0006487089999609452,0.0002481660000057673,0.0002847499999916181,0.00022954200005642633,9.374999990541255e-06,0.027748458999894865,0.030377916000020377,0.03037204299982932,5.8730001910589635e-06,0.0901203319999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,19,Random Sampling,10.564762241488282,0.15666666666666668,0.0030757871074558463,0.05716170799996689,0.003985457999988284,0.07418633399993269,,,,,,,,,0.05716170799996689,0.05715762599993468,4.082000032212818e-06,0.13533349999988786,0.0014987499999961074,0.0022970420000092417,0.02222437499995067,0.00026795899998433015,0.0005286250000153814,0.03034087499997895,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,19,Non-random,11.695964207138124,0.07333333333333333,0.0004052136483281704,0.16946304099997178,0.003985457999988284,0.05745537500001774,,,,,,,,,0.16946304099997178,0.16946004099997936,2.999999992425728e-06,0.2309038739999778,,,,,,,0.14846379099992646,0.020887458000061088,0.00010879199999180855,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,19,CountSketch,8.146137035328758,0.21,0.006296035602576466,0.02395008400003462,0.003985457999988284,0.05372366699998565,,,,,,,,,0.02395008400003462,0.02463112500004172,0.0,0.08165920900000856,,,,,,,,,,6.2875000025997e-05,12.0,43.0,59.0,0.0,0.0007059170000047743,0.0007059170000047743,0.0008797090000598473,0.0006477499999846259,0.0002629159999969488,0.00034487499999613647,0.00021858299999166775,9.083000009013631e-06,0.020793499999967935,,,,,,,,,
600,0.08164965809277261,19,SIGN Bidirectional,8.799904906861467,0.30333333333333334,0.008171401511299956,0.029539167000052657,0.003985457999988284,0.054978709000010895,,,,,,,,,0.029539167000052657,0.02953100100012307,8.165999929587997e-06,0.08850333400005184,,,,,,,,,,,,,,,,,,,,,,,,9.170900000299298e-05,12.0,2.0,0.003464291999989655,0.0014899579999791968,0.0002933330000587375,0.00027224999996633414,1.7000000070765964e-05,0.023902459000055387
600,0.08164965809277261,20,Random Projection,8.00477746983287,0.13,0.004387498297355838,0.026037999999971362,0.004556708999984949,0.05502779199991892,9.316600005604414e-05,0.0014959590000671596,0.00072312499992222,0.0002855830000498827,0.0003309999999601132,0.00026074999993852543,1.0583000062069914e-05,0.02283187499995165,0.026037999999971362,0.026032041000007666,5.958999963695533e-06,0.08562250099987523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,20,Random Sampling,10.691273638954076,0.16,0.0013807341730271705,0.058999708999976974,0.004556708999984949,0.0709719579999728,,,,,,,,,0.058999708999976974,0.05899329199996828,6.41700000869605e-06,0.13452837599993472,0.0015079579999337511,0.0023162920000459053,0.021959083999945506,0.0002646660000209522,0.0005383750000191867,0.03240691700000298,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,20,Non-random,11.687920496209536,0.07,0.0018641510285399288,0.17697325000006003,0.004556708999984949,0.05925091599999632,,,,,,,,,0.17697325000006003,0.17696825000018634,4.999999873689376e-06,0.2407808750000413,,,,,,,0.15097524999998768,0.025884250000103748,0.00010875000009491487,,,,,,,,,,,,,,,,,,,,,,,
600,0.08164965809277261,20,CountSketch,8.496888721129185,0.16333333333333333,0.0056383978938139845,0.0282655830000067,0.004556708999984949,0.05495991700001923,,,,,,,,,0.0282655830000067,0.02895233399999597,0.0,0.08778220900001088,,,,,,,,,,7.062500003485184e-05,12.0,35.0,61.0,0.0,0.0007172499999796855,0.0007172499999796855,0.0009617090000801909,0.0006687079999210255,0.0003406670000458689,0.0003148339999370364,0.0002685409999685362,9.500000032858225e-06,0.024883250000016233,,,,,,,,,
600,0.08164965809277261,20,SIGN Bidirectional,8.685149972460934,0.2466666666666667,0.006613766101369559,0.03074149999997644,0.004556708999984949,0.05564854199997171,,,,,,,,,0.03074149999997644,0.03073429100015801,7.208999818431039e-06,0.0909467509999331,,,,,,,,,,,,,,,,,,,,,,,,0.00010816600001817278,12.0,2.0,0.0039171250000435975,0.0013577500000110376,0.00024154200002612924,0.0002292500000748987,1.1167000025125162e-05,0.02486929099995905
800,0.07071067811865475,1,Random Projection,8.897808714272491,0.1075,0.005670296861118251,0.02752454099993429,0.007259833000034632,0.0893508329999122,0.00013474999991558434,0.001968082999951548,0.0009571659999210169,0.0004110419999960868,0.0004974170000195954,0.00028279200000724813,1.2749999996231054e-05,0.023254374999964966,0.02752454099993429,0.027518374999772277,6.166000162011187e-06,0.12413520699988112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,1,Random Sampling,11.387221355891457,0.135,0.004561046571064237,0.06965449999995599,0.007259833000034632,0.11399483299999247,,,,,,,,,0.06965449999995599,0.06964837599991824,6.124000037743826e-06,0.1909091659999831,0.0025911249999808206,0.004261791999965681,0.025675792000015463,0.0003987079999205889,0.00112899999999172,0.03559195900004397,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,1,Non-random,12.740279650244705,0.05,0.0020363594018695808,0.26940908299991406,0.007259833000034632,0.1048572920000197,,,,,,,,,0.26940908299991406,0.2694053340001119,3.748999802155595e-06,0.3815262079999684,,,,,,,0.24808962500003418,0.021136749999982385,0.0001789590000953467,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,1,CountSketch,9.106558352391833,0.1475,0.005543197671569924,0.03634241599991128,0.007259833000034632,0.09082629200008796,,,,,,,,,0.03634241599991128,0.03759149999973488,0.0,0.13442854100003387,,,,,,,,,,7.574999995085818e-05,12.0,57.0,82.0,0.0,0.001283624999928179,0.001283624999928179,0.002065915999992285,0.0010084169999799997,0.0006223330000239002,0.00069862500004092,0.00048237499993319943,1.3083999988339201e-05,0.03005774999996902,,,,,,,,,
800,0.07071067811865475,1,SIGN Bidirectional,8.709814630319785,0.23750000000000002,0.007341775027484176,0.03427304199999526,0.007259833000034632,0.09161583299999165,,,,,,,,,0.03427304199999526,0.034264958999756345,8.083000238912064e-06,0.13314870800002154,,,,,,,,,,,,,,,,,,,,,,,,0.00012595900000178517,12.0,2.0,0.005225166999935027,0.002125290999970275,0.0005131249999976717,0.0002660000000105356,1.1874999927385943e-05,0.025997541999913665
800,0.07071067811865475,2,Random Projection,8.23643191796557,0.15250000000000002,0.004900613231960407,0.026339541999959692,0.007194041999923684,0.0880274589999317,0.00012020799999845622,0.0017861669999774676,0.0009267919999729202,0.0004451249999419815,0.00047395800004323974,0.0002263750000111031,1.2292000064917374e-05,0.022343333999970127,0.026339541999959692,0.026334250999980213,5.290999979479238e-06,0.12156104299981507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,2,Random Sampling,10.93227245918243,0.0975,0.0010945446146204962,0.06288583299999573,0.007194041999923684,0.1114525829999593,,,,,,,,,0.06288583299999573,0.06288104100030978,4.791999685949122e-06,0.18153245799987872,0.0025716250000868968,0.004244416999995337,0.024746250000021064,0.00037470800009486993,0.0011060410000709453,0.029838000000040665,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,2,Non-random,12.603499104675329,0.03,0.0009079651190672805,0.26065749999997934,0.007194041999923684,0.09530808299996352,,,,,,,,,0.26065749999997934,0.26065354199988633,3.958000093007286e-06,0.36315962499986654,,,,,,,0.240535791999946,0.019938874999979816,0.00017887499996049883,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,2,CountSketch,8.323525547303884,0.095,0.004176290002631505,0.02692812500004038,0.007194041999923684,0.08795566699996016,,,,,,,,,0.02692812500004038,0.02808695799990346,0.0,0.12207783399992422,,,,,,,,,,7.245799997690483e-05,12.0,50.0,75.0,0.0,0.0011869999999589709,0.0011869999999589709,0.0013554170000134036,0.0008986249999907159,0.0004159999999728825,0.0004612500000575892,0.0002574580000782589,1.1624999956438842e-05,0.022240124999939326,,,,,,,,,
800,0.07071067811865475,2,SIGN Bidirectional,9.090698771271033,0.32,0.008379806800811018,0.03381899999999405,0.007194041999923684,0.08918545899996388,,,,,,,,,0.03381899999999405,0.033811081999829184,7.91800016486377e-06,0.13019850099988162,,,,,,,,,,,,,,,,,,,,,,,,0.00012320799999088194,12.0,2.0,0.005010416000004625,0.002691332999916085,0.0004482499999767242,0.00023762499995427788,1.2624999953914084e-05,0.025287625000032676
800,0.07071067811865475,3,Random Projection,8.895260573706958,0.2,0.006674657043254512,0.0303455829999848,0.007102667000026486,0.08640233400001307,0.00011954199999308912,0.001604082999961065,0.0012295419999190926,0.0004042919999847072,0.0005116250000583022,0.0003135829999791895,2.433300005577621e-05,0.026128416999995352,0.0303455829999848,0.030335416999946574,1.016600003822532e-05,0.12385058400002436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,3,Random Sampling,11.39256700308299,0.10250000000000001,0.0037949282607823848,0.06181862500000079,0.007102667000026486,0.10948329100006049,,,,,,,,,0.06181862500000079,0.06181437600002937,4.248999971423473e-06,0.17840458300008777,0.0025887919999831865,0.004257458000097358,0.024745291999920482,0.00037658400003692805,0.0011080420000553204,0.028738207999936094,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,3,Non-random,12.578583269616946,0.0425,0.0016651798253638217,0.2652578329999642,0.007102667000026486,0.1165136250000387,,,,,,,,,0.2652578329999642,0.26525316799984466,4.665000119530305e-06,0.3888741250000294,,,,,,,0.24238283399995453,0.022546416999944086,0.00032391699994605005,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,3,CountSketch,8.517792293148107,0.095,0.005134590865468455,0.02851645800001279,0.007102667000026486,0.10572250000006989,,,,,,,,,0.02851645800001279,0.02967741800011936,0.0,0.14134162500010916,,,,,,,,,,6.779199998163676e-05,12.0,53.0,77.0,0.0,0.0011924170000838785,0.0011924170000838785,0.001961333999929593,0.0008706670000719896,0.0006893329999684283,0.0006264580000561182,0.00042508299998189614,2.2666999939247034e-05,0.022629250000022694,,,,,,,,,
800,0.07071067811865475,3,SIGN Bidirectional,8.44415123771742,0.125,0.006025813161530932,0.03789974999995138,0.007102667000026486,0.10689041700004509,,,,,,,,,0.03789974999995138,0.03789049900012742,9.250999823962047e-06,0.15189283400002296,,,,,,,,,,,,,,,,,,,,,,,,0.00013787499995032704,12.0,2.0,0.0052721660000543125,0.003154625000092892,0.0008303749999640786,0.00032750000002579327,2.2667000052933872e-05,0.028145290999987083
800,0.07071067811865475,4,Random Projection,8.880019527919755,0.11499999999999999,0.0045193855268935434,0.03050066700006937,0.007627415999991172,0.10928766700010328,0.00012037500005135371,0.0022789170000123704,0.0008932079999794951,0.0005110829999921407,0.00043325000001459557,0.0003638750000618529,2.3999999939405825e-05,0.025867625000046246,0.03050066700006937,0.03049233300009746,8.333999971910089e-06,0.14741575000016383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,4,Random Sampling,11.088727862418027,0.1075,0.0007195568283180145,0.06446437500005686,0.007627415999991172,0.13328170900001624,,,,,,,,,0.06446437500005686,0.06445549900001879,8.876000038071652e-06,0.20537350000006427,0.0025687920000336817,0.0042341249999253705,0.026966625000000022,0.0006351250000307118,0.0017680409999911717,0.028282791000037832,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,4,Non-random,12.665566642948942,0.045,0.0003143026817161512,0.2683339169999499,0.007627415999991172,0.09675716599997486,,,,,,,,,0.2683339169999499,0.26833024899997326,3.6679999766420224e-06,0.37271849899991594,,,,,,,0.2454109159999689,0.022730916000000434,0.00018841700000393757,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,4,CountSketch,8.936777707720053,0.1475,0.004832617115881663,0.027986416999965513,0.007627415999991172,0.09094916600008673,,,,,,,,,0.027986416999965513,0.029172376000246913,0.0,0.12656299900004342,,,,,,,,,,0.00016125000001920853,12.0,50.0,83.0,0.0,0.0012222500000689251,0.0012222500000689251,0.0014221669999869846,0.0009275830000206042,0.00042445899998710956,0.0005446249999749853,0.0002401250000048094,1.1917000051653304e-05,0.02299575000006371,,,,,,,,,
800,0.07071067811865475,4,SIGN Bidirectional,8.904378569892856,0.1525,0.0035265679826683993,0.03438620899999023,0.007627415999991172,0.08865979100005461,,,,,,,,,0.03438620899999023,0.0343753319998541,1.0877000136133574e-05,0.130673416000036,,,,,,,,,,,,,,,,,,,,,,,,0.00018158299997139693,12.0,2.0,0.005879667000044719,0.0022461669999529477,0.0005042499999490246,0.0002832910000734046,1.3457999898491835e-05,0.025266915999964112
800,0.07071067811865475,5,Random Projection,8.827634289428888,0.15,0.007080981636165537,0.030680999999958658,0.007150625000008404,0.0900520839999217,0.00012025000000903674,0.002002999999945132,0.0012828750000153377,0.0004897499999287902,0.000493666000011217,0.00030516699996496754,2.841599996372679e-05,0.02594587499993395,0.030680999999958658,0.030668998999772157,1.2001000186501187e-05,0.12788370899988877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,5,Random Sampling,11.224477915874893,0.135,0.004202929106476488,0.06676333300003989,0.007150625000008404,0.11251704100004645,,,,,,,,,0.06676333300003989,0.06675587499989888,7.458000141014054e-06,0.18643099900009474,0.0026204999999208667,0.004342916999917179,0.025558000000046377,0.000435375000051863,0.0011362919999555743,0.03266279100000702,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,5,Non-random,12.562724971423505,0.045,0.0021851465724058994,0.2741070409999793,0.007150625000008404,0.09661470799994731,,,,,,,,,0.2741070409999793,0.27410166599997865,5.375000000640284e-06,0.377872373999935,,,,,,,0.24783637500001987,0.02598537500000475,0.00027991599995402794,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,5,CountSketch,8.872784198806265,0.0775,0.004893709670976937,0.029530415999943216,0.007150625000008404,0.10757504200000767,,,,,,,,,0.029530415999943216,0.03069099999993341,0.0,0.1442560829999593,,,,,,,,,,7.33339999214877e-05,12.0,57.0,79.0,0.0,0.001199915999904988,0.001199915999904988,0.0014624579999917842,0.001257333000012295,0.0005488329999252528,0.0005914170000096419,0.00035829200010084605,2.4792000090201327e-05,0.023974709000071925,,,,,,,,,
800,0.07071067811865475,5,SIGN Bidirectional,8.997991262519294,0.375,0.01170194829454227,0.03268308400004116,0.007150625000008404,0.09435287500002687,,,,,,,,,0.03268308400004116,0.032675750999942466,7.3330000986970845e-06,0.13418658400007644,,,,,,,,,,,,,,,,,,,,,,,,0.0001264999999648353,12.0,2.0,0.005311290999998164,0.0020570419999330625,0.00045054200006688916,0.00024154200002612924,1.4792000001762062e-05,0.024474041999951623
800,0.07071067811865475,6,Random Projection,8.95036787294431,0.0825,0.0025144092000853047,0.02563674999998966,0.00718004199995903,0.09224804199993741,0.00012216700008593762,0.0018910000000005311,0.0011296249999759311,0.0003753750000896616,0.0005058749999307111,0.0002996250000251166,2.3166999994828075e-05,0.021280541999999514,0.02563674999998966,0.02562737600010223,9.373999887429818e-06,0.1250648339998861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,6,Random Sampling,10.828772506207663,0.08249999999999999,0.0012965263635574958,0.06951308299994707,0.00718004199995903,0.1259535000000369,,,,,,,,,0.06951308299994707,0.0695058749998907,7.208000056380115e-06,0.20264662499994301,0.002583082999990438,0.004292167000016889,0.02530962499997713,0.0004351249999672291,0.0011684170000307859,0.03571745799990822,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,6,Non-random,12.68847477273983,0.042499999999999996,0.0003567146741040861,0.25493249999999534,0.00718004199995903,0.11327408300007846,,,,,,,,,0.25493249999999534,0.25492754200001855,4.957999976795691e-06,0.37538662500003284,,,,,,,0.23207579199993233,0.022540000000049076,0.0003117500000371365,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,6,CountSketch,8.85180651416845,0.1575,0.004902977250771864,0.035709042000007685,0.00718004199995903,0.08753791599997385,,,,,,,,,0.035709042000007685,0.03713325000012446,0.0,0.13042699999994056,,,,,,,,,,0.00011154100002386258,12.0,54.0,83.0,0.0,0.0014737090000380704,0.0014737090000380704,0.00213829100005114,0.0009692920000361482,0.0007492080000019996,0.0007748750000473592,0.0003337089999604359,2.2082999976191786e-05,0.029086832999951184,,,,,,,,,
800,0.07071067811865475,6,SIGN Bidirectional,9.085349636794973,0.19,0.00612886056275358,0.03502075000005789,0.00718004199995903,0.08904170900007102,,,,,,,,,0.03502075000005789,0.03501341599985608,7.3340002018085215e-06,0.13124250100008794,,,,,,,,,,,,,,,,,,,,,,,,0.00012091600001440383,12.0,2.0,0.005010083999991366,0.002095374999953492,0.00048704200003157894,0.00023112500002753222,1.2540999932753039e-05,0.027056332999904953
800,0.07071067811865475,7,Random Projection,8.369322392164001,0.07500000000000001,0.005063976631295139,0.02668425000001662,0.013125209000008908,0.08759937499996795,0.0001267090000283133,0.0016435420000107115,0.0012074170000460072,0.0003943330000311107,0.0004775839998956144,0.00024141599999438768,1.1416999996072263e-05,0.022574291000069024,0.02668425000001662,0.02667670900007124,7.540999945376825e-06,0.12740883399999348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,7,Random Sampling,11.468681324241091,0.1575,0.003534780066833318,0.06643104099998709,0.013125209000008908,0.11196004199996423,,,,,,,,,0.06643104099998709,0.06642595699997855,5.084000008537259e-06,0.19151629199996023,0.0025949160000209304,0.0042286249999961,0.024591500000042288,0.000369957999964754,0.0011241669999435544,0.033516791000010926,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,7,Non-random,12.514700133103359,0.0525,0.00302969984774612,0.2634078330000875,0.013125209000008908,0.11661133300003712,,,,,,,,,0.2634078330000875,0.2634045409998862,3.2920002013270278e-06,0.39314437500013355,,,,,,,0.23955158299997947,0.023662624999928994,0.000190332999977727,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,7,CountSketch,9.367562699572034,0.2325,0.009378365906127673,0.035116583000103674,0.013125209000008908,0.08718966700007513,,,,,,,,,0.035116583000103674,0.03631900300001689,0.0,0.13543145900018771,,,,,,,,,,0.00012524999999641295,12.0,55.0,76.0,0.0,0.001241959000026327,0.001241959000026327,0.0014876669999921432,0.0012532089999695017,0.0006632920000129161,0.0007205829999747948,0.0003390420000641825,2.179199998408876e-05,0.029224249999970198,,,,,,,,,
800,0.07071067811865475,7,SIGN Bidirectional,9.075308921283867,0.2575,0.008717374682058542,0.034101583000051505,0.013125209000008908,0.08740837499999543,,,,,,,,,0.034101583000051505,0.03409516700014592,6.415999905584613e-06,0.13463516700005584,,,,,,,,,,,,,,,,,,,,,,,,0.00012037500005135371,12.0,2.0,0.0049630000000888685,0.0020659169999817095,0.0004332920000251761,0.00022483300006115314,1.1207999932594248e-05,0.026276542000005065
800,0.07071067811865475,8,Random Projection,8.816796379750981,0.10999999999999999,0.00422898612207754,0.029939250000097672,0.007098334000033901,0.08717095800000152,0.00013583400004790747,0.0017411249999668144,0.0009286670000392405,0.00042420800002673786,0.00048504200003662845,0.0002456660000689226,1.1209000035705685e-05,0.025962374999949134,0.029939250000097672,0.02993412600017109,5.123999926581746e-06,0.1242085420001331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,8,Random Sampling,11.50318676331806,0.11249999999999999,0.0012024533078888872,0.06206712499999867,0.007098334000033901,0.11006299999996827,,,,,,,,,0.06206712499999867,0.06206224999993992,4.875000058746082e-06,0.17922845900000084,0.0025806669999610676,0.004225292000000991,0.02459916600002998,0.00043791699999928824,0.0011177919999454389,0.029101416000003155,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,8,Non-random,12.640772263612163,0.035,0.0013643218813452485,0.2665041249999831,0.007098334000033901,0.11105320800004392,,,,,,,,,0.2665041249999831,0.2665012080000224,2.9169999606892816e-06,0.38465566700006093,,,,,,,0.24321120800004792,0.023103832999936458,0.00018616700003804,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,8,CountSketch,9.01209752489389,0.095,0.0029984792903496246,0.029981084000041847,0.007098334000033901,0.1052059169999211,,,,,,,,,0.029981084000041847,0.03113366600007339,0.0,0.14228533499999685,,,,,,,,,,6.691699991279165e-05,12.0,56.0,77.0,0.0,0.0011847499999930733,0.0011847499999930733,0.0021074580000686183,0.0012600840000231983,0.0006940410000879638,0.0007863749999614811,0.0003257920000123704,2.2333000060825725e-05,0.023501165999959994,,,,,,,,,
800,0.07071067811865475,8,SIGN Bidirectional,8.74364088651687,0.29000000000000004,0.00789548201577353,0.04013399999996636,0.007098334000033901,0.09137725000005048,,,,,,,,,0.04013399999996636,0.04012583199994424,8.168000022124033e-06,0.13860958400005075,,,,,,,,,,,,,,,,,,,,,,,,0.00012362500001472654,12.0,2.0,0.006295915999999124,0.002695958000003884,0.0005942089999280142,0.00026904100002411724,1.3458000012178672e-05,0.030133624999962194
800,0.07071067811865475,9,Random Projection,8.716781463542357,0.14250000000000002,0.004804628310920808,0.03043866699999853,0.007175833000019338,0.08982191699999476,0.00011816599999292521,0.0018931669999346923,0.0010995830000410933,0.00045216599994546414,0.000605999999947926,0.0002948750000086875,2.4374999952669896e-05,0.025937958999975308,0.03043866699999853,0.030426290999798766,1.2376000199765258e-05,0.12743641700001263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,9,Random Sampling,11.424632191986113,0.1375,0.0019085425808737233,0.06886883300001045,0.007175833000019338,0.11353074999999535,,,,,,,,,0.06886883300001045,0.06886216600003081,6.666999979643151e-06,0.18957541600002514,0.0031302910000476913,0.004296292000049107,0.024812249999968117,0.00040004100003443455,0.0011208329999590205,0.03510245899997244,,,,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,9,Non-random,12.69956565673203,0.0325,0.0003321828065402793,0.2680323340000541,0.007175833000019338,0.09796008299997538,,,,,,,,,0.2680323340000541,0.2680257919998894,6.542000164699857e-06,0.37316825000004883,,,,,,,0.24545558299996628,0.022217958999931398,0.00035224999999172724,,,,,,,,,,,,,,,,,,,,,,,
800,0.07071067811865475,9,CountSketch,8.648206167685728,0.10500000000000001,0.0035460766096101076,0.033813374999908774,0.007175833000019338,0.09150658300006853,,,,,,,,,0.033813374999908774,0.035005043999944974,0.0,0.13249579099999664,,,,,,,,,,7.195799992132379e-05,12.0,56.0,81.0,0.0,0.0012223749999975553,0.0012223749999975553,0.001333833999979106,0.0009173340000643293,0.0003821669999979349,0.0005095419999179285,0.00029683299999305746,2.9084000061629922e-05,0.029019542000014553,,,,,,,,,
