K,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
6,19,Random Projection,18.55745791045756,2.661458333333333,0.0665739236138343,0.2775932499789633,0.0243698749982286,0.1442417920043226,7.837501470930874e-05,0.0046964579960331,0.000489625002956,0.0005103329895064,0.0055325000139418,9.220800711773336e-05,1.3750017387792468e-05,0.2661748749960679,0.2775932499789633,0.2775881240377202,5.12594124302268e-06,0.4462049169815145,,,,,,,,,,,,,,,,,,
6,19,Random Sampling,21.973838174493153,0.6614583333333333,0.0191664833210161,0.2865448329830542,0.0243698749982286,0.1345967079978436,,,,,,,,,0.2865448329830542,0.2865364580065943,8.374976459890604e-06,0.4455114159791264,0.0094235829892568,0.0136858749901875,0.0466175410256255,0.0011923749989364,0.0034862500033341,0.2121308339992538,,,,,,,,,,,,
6,19,Non-random,21.636652841758178,0.2083333333333333,0.0056538942107455,0.403644667007029,0.0243698749982286,0.1376037910231389,,,,,,,,,0.403644667007029,0.4036431239801459,1.5430268831551075e-06,0.5656183330283966,,,,,,,0.2333709579834249,0.1695364580082241,0.0007357079884968,,,,,,,,,
6,20,Random Projection,18.55068190623475,2.0416666666666665,0.0674474747767052,0.2979262080043554,0.0277521249954588,0.1496466670068912,7.937499321997166e-05,0.005417666019639,0.0005394170002546,0.0005435000057332,0.0014951250050216,0.0001132090110331,3.1499977922067046e-05,0.2897017920040525,0.2979262080043554,0.2979215840168763,4.623987479135394e-06,0.4753250000067055,,,,,,,,,,,,,,,,,,
6,20,Random Sampling,22.50974471621124,0.8072916666666666,0.0196277453073463,0.2059022080211434,0.0277521249954588,0.1600650409818627,,,,,,,,,0.2059022080211434,0.2058969989884644,5.209032678976655e-06,0.393719373998465,0.0112865410046651,0.0137638750020414,0.0364745830011088,0.0052509999950416,0.0013723750016652,0.1377486249839421,,,,,,,,,,,,
6,20,Non-random,21.65318300321039,0.140625,0.0042472772069322,0.3158491250069346,0.0277521249954588,0.1153446669923141,,,,,,,,,0.3158491250069346,0.3158474999945611,1.6250123735517263e-06,0.4589459169947076,,,,,,,0.2217290830158163,0.0929612499894574,0.0011571669892873,,,,,,,,,
7,1,Random Projection,16.389152037880418,4.539837398373984,0.0730940428025148,0.3110583329980727,0.0223392500192858,0.0941717500099912,7.88329925853759e-05,0.0134682919888291,0.0005454999918583,0.0033086669864133,0.00331400000141,8.204099140129983e-05,1.45830272231251e-05,0.2902414579875767,0.3110583329980727,0.3110533739672974,4.9590307753533125e-06,0.4275693330273498,,,,,,,,,,,,,,,,,,
7,1,Random Sampling,23.63125396033886,1.865521064301552,0.0295930247505149,0.3853802920202724,0.0223392500192858,0.1430660839832853,,,,,,,,,0.3853802920202724,0.3853739159821998,6.376038072630763e-06,0.5507856260228436,0.0089657499920576,0.0102306670160032,0.0880121659720316,0.0053947909909766,0.0035131250042468,0.2692574170068837,,,,,,,,,,,,
7,1,Non-random,21.29130024757036,0.7353288987435329,0.0236649338374291,0.4377497079840395,0.0223392500192858,0.1356242499896325,,,,,,,,,0.4377497079840395,0.4377465010038577,3.2069801818579435e-06,0.5957132079929579,,,,,,,0.3052048340032343,0.1309660830011125,0.0015755839995108,,,,,,,,,
7,2,Random Projection,16.228097308349817,3.974279379157428,0.0699671205043361,0.3067077499872539,0.0180544159957207,0.152562792005483,0.000143792014569,0.0058520419988781,0.0002750830026343,0.0005581250006798,0.0030335829942487,0.0001315840054303,3.420800203457475e-05,0.2966739169787615,0.3067077499872539,0.3067023339972365,5.415990017354488e-06,0.4773249579884577,,,,,,,,,,,,,,,,,,
7,2,Random Sampling,23.694352872560817,1.8477087952697708,0.0341939646315476,0.2573040419956669,0.0180544159957207,0.1915914170094765,,,,,,,,,0.2573040419956669,0.2573001660057343,3.875989932566881e-06,0.4669498750008642,0.0044606249721255,0.0073361250106245,0.0634150829864665,0.0047413750144187,0.0013884170039091,0.1759585410181898,,,,,,,,,,,,
7,2,Non-random,21.795914916498575,0.6137841832963784,0.0097030373743836,0.3771010419877711,0.0180544159957207,0.3812563339888584,,,,,,,,,0.3771010419877711,0.3770975840161554,3.457971615716815e-06,0.7764117919723503,,,,,,,0.267879291990539,0.1070720420102588,0.0021462500153575,,,,,,,,,
7,3,Random Projection,16.0639357361315,3.2525129342202512,0.0673507068398471,0.3689209590083919,0.0512634170008823,0.7338399160071276,0.0016007910016924,0.0174061249999795,0.0026919159863609,0.0214853330107871,0.0021304590045474,0.0001660830166656,3.658398054540157e-05,0.3233938330085948,0.3689209590083919,0.3689111240091733,9.834999218583109e-06,1.154024292016402,,,,,,,,,,,,,,,,,,
7,3,Random Sampling,24.047438033014057,1.7686252771618625,0.0270337197699699,0.3458257500024047,0.0512634170008823,0.1274208750110119,,,,,,,,,0.3458257500024047,0.3458197479776572,6.002024747431278e-06,0.524510042014299,0.0056175409990828,0.0101127910020295,0.0834886659868061,0.0017316250014118,0.0013596669887192,0.2435094579996075,,,,,,,,,,,,
7,3,Non-random,21.36479974062631,0.6012564671101256,0.0192684949526723,0.5010265409946442,0.0512634170008823,0.1426750840037129,,,,,,,,,0.5010265409946442,0.5010242919961456,2.248998498544097e-06,0.6949650419992395,,,,,,,0.270332292013336,0.2296233749948442,0.0010686249879654,,,,,,,,,
7,4,Random Projection,16.39037687900949,3.7804138950480417,0.0745705141899277,0.3180127920059021,0.0237254160165321,0.1557001249748282,8.358299965038896e-05,0.007810667011654,0.0005809160065837,0.0005705000075977,0.0047881249920465,0.000165665987879,3.5833014408126473e-05,0.3039714579936117,0.3180127920059021,0.3180067480134312,6.043992470949888e-06,0.4974383329972625,,,,,,,,,,,,,,,,,,
7,4,Random Sampling,24.135736087738504,2.132889874353289,0.0313956543293358,0.2998699579911772,0.0237254160165321,0.1411362079961691,,,,,,,,,0.2998699579911772,0.2998638749995734,6.082991603761911e-06,0.4647315820038784,0.0105346250056754,0.0205668749986216,0.0680266249983105,0.0010886670206673,0.005197374994168,0.1944497079821303,,,,,,,,,,,,
7,4,Non-random,21.466007432181872,0.7354767184035477,0.0107525282569898,0.5554345839773305,0.0237254160165321,0.3022348340018652,,,,,,,,,0.5554345839773305,0.5554320410010405,2.542976289987564e-06,0.8813948339957278,,,,,,,0.3382877499971073,0.2160684999835211,0.0010757910204119,,,,,,,,,
7,5,Random Projection,16.503241638700306,4.045861049519585,0.0771757839097626,0.3213834170019254,0.0290871250035706,0.1952393749961629,9.183399379253387e-05,0.0038722500030416,0.0053427919920068,0.0017266249924432,0.0040067080117296,9.57080046646297e-05,1.662501017563045e-05,0.3062228749913629,0.3213834170019254,0.3213754169992171,8.000002708286047e-06,0.545709917001659,,,,,,,,,,,,,,,,,,
7,5,Random Sampling,25.060851955612655,2.254767184035477,0.0393654949051562,0.3780595000134781,0.0290871250035706,0.2041395420092158,,,,,,,,,0.3780595000134781,0.3780550000374205,4.499976057559252e-06,0.6112861670262646,0.0052605000091716,0.0204784580273553,0.077393084007781,0.0016969580028671,0.001354749983875,0.2718712500063702,,,,,,,,,,,,
7,5,Non-random,21.254173483743312,0.6927568366592757,0.0126860052350389,0.5158696669968776,0.0290871250035706,0.1378115000261459,,,,,,,,,0.5158696669968776,0.5158670829841867,2.5840126909315586e-06,0.6827682920265943,,,,,,,0.2458387079823296,0.2689114589884411,0.0011169160134159,,,,,,,,,
7,6,Random Projection,16.441324481677434,3.3364375461936433,0.0697455552845993,0.3109071250073612,0.0247554590168874,0.1551898749894462,0.0001478329941164,0.0125049579946789,0.0002586669870652,0.0010025830124504,0.001182832987979,7.383301272056997e-05,1.462499494664371e-05,0.2957171250018291,0.3109071250073612,0.3109024569857865,4.668021574616432e-06,0.4908524590136949,,,,,,,,,,,,,,,,,,
7,6,Random Sampling,24.69417663647861,1.950480413895048,0.03552855867163,0.4917113329865969,0.0247554590168874,0.1503799999773036,,,,,,,,,0.4917113329865969,0.4917057080019731,5.624984623864293e-06,0.6668467919807881,0.0122822499834001,0.0223434579966124,0.1706838750105817,0.0052358749962877,0.0038198750116862,0.2773403750034049,,,,,,,,,,,,
7,6,Non-random,21.276017275000548,0.6317073170731707,0.0219290493624542,0.478808374988148,0.0247554590168874,0.1490854999865405,,,,,,,,,0.478808374988148,0.4788068759953603,1.4989927876740694e-06,0.652649333991576,,,,,,,0.2689306669926736,0.2091391249850858,0.0007370840176008,,,,,,,,,
7,7,Random Projection,16.629968870503106,4.0524020694752405,0.0690368537970509,0.2908591250015888,0.0306579169991891,0.1679736250080168,0.0001516669872216,0.0136507500137668,0.0008792919979896,0.0027273329906165,0.0044655420060735,8.508298196829855e-05,1.45830272231251e-05,0.2688797079899814,0.2908591250015888,0.290853957994841,5.1670067477971315e-06,0.4894906670087948,,,,,,,,,,,,,,,,,,
7,7,Random Sampling,24.278506549690796,1.865668883961567,0.036751737850856,0.2536417079973034,0.0306579169991891,0.1545816250145435,,,,,,,,,0.2536417079973034,0.2536362919781822,5.416019121184945e-06,0.4388812500110362,0.0058029170031659,0.0093504999822471,0.0702262920094654,0.001089083001716,0.0013582079845946,0.1658092919969931,,,,,,,,,,,,
7,7,Non-random,21.33095793195429,0.753769401330377,0.0193632653061224,0.3776460000080988,0.0306579169991891,0.1668921670061536,,,,,,,,,0.3776460000080988,0.3776444989489391,1.5010591596364975e-06,0.5751960840134416,,,,,,,0.2520111249759793,0.1248687909974251,0.0007645829755347,,,,,,,,,
7,8,Random Projection,16.189939101912493,4.076570583887657,0.0671466240628135,0.2985703329904936,0.0293316250026691,0.1377860000065993,8.49170028232038e-05,0.0061696250049863,0.0005742920038755,0.0005589580105151,0.0034258750092703,0.0001205829903483,3.825000021606684e-05,0.2875932920142077,0.2985703329904936,0.2985657920362428,4.540954250842333e-06,0.4656879579997621,,,,,,,,,,,,,,,,,,
7,8,Random Sampling,24.78266442538085,2.1817812269031784,0.0389767632296537,0.3808372920029796,0.0293316250026691,0.2883254170010332,,,,,,,,,0.3808372920029796,0.3808319580275565,5.333975423127413e-06,0.698494334006682,0.0118645830079913,0.0127342090127058,0.0755760830070357,0.0024956660054158,0.0013696249807253,0.2767917920136824,,,,,,,,,,,,
7,8,Non-random,21.277183863409952,0.6378787878787879,0.0162853527581136,0.3430416670162231,0.0293316250026691,0.1788812919985503,,,,,,,,,0.3430416670162231,0.3430393340240698,2.3329921532422304e-06,0.5512545840174425,,,,,,,0.2459310000122059,0.0963702920125797,0.0007380419992841,,,,,,,,,
7,9,Random Projection,16.82454137929825,3.9270509977827057,0.071329285949999,0.3184682919818442,0.0272840000106953,0.1609054589935112,0.0016810000233817,0.0098869590146932,0.0008783749944996,0.0010773749963846,0.0021695840114261,0.0001193329808302,3.783401916734874e-05,0.3026124589960091,0.3184682919818442,0.3184629190363921,5.372945452108979e-06,0.5066577509860508,,,,,,,,,,,,,,,,,,
7,9,Random Sampling,23.605282131523893,1.8356245380635623,0.0260829248272863,0.3827543339866679,0.0272840000106953,0.1814534580043982,,,,,,,,,0.3827543339866679,0.3827489180257544,5.415960913524032e-06,0.5914917920017615,0.0051764590025413,0.0193143340002279,0.07331920901197,0.0017456669884268,0.0036703330115415,0.2795229160110466,,,,,,,,,,,,
7,9,Non-random,21.355107730571635,0.4863636363636363,0.0071641148840044,0.3401319589756895,0.0272840000106953,0.2342092090111691,,,,,,,,,0.3401319589756895,0.3401286670414265,3.2919342629611492e-06,0.601625167997554,,,,,,,0.2639353750273585,0.0723041250021196,0.0038891670119483,,,,,,,,,
7,10,Random Projection,16.64554110930884,4.186881005173688,0.0729262159841546,0.2900302500056568,0.0258162920072209,0.1528077909897547,8.487497689202428e-05,0.0062140829977579,0.0002585420152172,0.0012130000104662,0.0017844999965745,7.199999527074397e-05,1.4249992091208696e-05,0.2803839160187635,0.2900302500056568,0.2900251660030335,5.084002623334527e-06,0.4686543330026325,,,,,,,,,,,,,,,,,,
7,10,Random Sampling,24.48041587320238,1.9931633407243163,0.029295535585547,0.343744334008079,0.0258162920072209,0.2139048750104848,,,,,,,,,0.343744334008079,0.3437381649564486,6.169051630422473e-06,0.5834655010257848,0.0131646249792538,0.0136498750071041,0.0777737909811548,0.0038558749947696,0.003971415979322,0.2313225830148439,,,,,,,,,,,,
7,10,Non-random,21.357465861903,0.6861788617886178,0.0241299436643884,0.3607353749976028,0.0258162920072209,0.1970755000074859,,,,,,,,,0.3607353749976028,0.3607336659915745,1.7090060282498598e-06,0.5836271670123097,,,,,,,0.2544195409864187,0.1056474999932106,0.0006666250119451,,,,,,,,,
7,11,Random Projection,16.08943454996151,3.457871396895787,0.0705974592711178,0.2895955000130925,0.0345159169810358,0.2919263750081882,9.129199315793812e-05,0.0070035419776104,0.0002686670050024,0.0014402089873328,0.0041749590018298,8.300002082251012e-05,1.6207981389015913e-05,0.2765129159961361,0.2895955000130925,0.2895907929632813,4.707049811258912e-06,0.6160377920023166,,,,,,,,,,,,,,,,,,
7,11,Random Sampling,24.243012187800453,2.2669992609017,0.0401567874410459,0.4118147080007475,0.0345159169810358,0.2276295830088202,,,,,,,,,0.4118147080007475,0.4118074169673491,7.291033398360014e-06,0.6739602079906035,0.0074546670075505,0.0110349579772446,0.0993737500102724,0.0015426249883603,0.0034850839874707,0.2889163329964503,,,,,,,,,,,,
7,11,Non-random,21.56785916523476,0.7475240206947523,0.0239011696073665,0.4862791250052396,0.0345159169810358,0.206520832987735,,,,,,,,,0.4862791250052396,0.4862777929811273,1.332024112343788e-06,0.7273158749740105,,,,,,,0.3409565420006402,0.1446685419941786,0.0006527089863084,,,,,,,,,
7,12,Random Projection,16.71466775472065,4.138137472283814,0.0721759213993493,0.316429500002414,0.0228085829876363,0.2657398339943029,8.441699901595712e-05,0.0115768329997081,0.0002862499968614,0.0029500829987227,0.0010402080079074,6.587500683963299e-05,1.5042023733258247e-05,0.3004070000024512,0.316429500002414,0.3164257080352399,3.791967174038291e-06,0.6049779169843532,,,,,,,,,,,,,,,,,,
7,12,Random Sampling,23.732946764579385,1.7992239467849225,0.0296970358162551,0.2985540420049801,0.0228085829876363,0.1854322080034762,,,,,,,,,0.2985540420049801,0.2985468330152798,7.208989700302482e-06,0.5067948329960927,0.0102797080180607,0.0122455410019028,0.0715137919760309,0.0042830840102396,0.0016053330036811,0.1986193750053644,,,,,,,,,,,,
7,12,Non-random,21.473660692068737,0.485920177383592,0.0082828904620225,0.3581212499993853,0.0228085829876363,0.1607122919813264,,,,,,,,,0.3581212499993853,0.3581190829863772,2.167013008147478e-06,0.5416421249683481,,,,,,,0.2577627499995287,0.0996115829912014,0.0007447499956469,,,,,,,,,
7,13,Random Projection,16.373245169369447,3.6021064301552106,0.071063712859421,0.3136063330166507,0.0239926250069402,0.1284114999871235,0.0001505000109318,0.00835137499962,0.0024217499885708,0.0055480830196756,0.0013757499982602,8.941700798459351e-05,1.5249999705702066e-05,0.2956477910047397,0.3136063330166507,0.3135999160294886,6.416987162083387e-06,0.4660104580107145,,,,,,,,,,,,,,,,,,
7,13,Random Sampling,23.397864235089948,1.8590169992609016,0.0307477897838465,0.3638534579949919,0.0239926250069402,0.1345991670095827,,,,,,,,,0.3638534579949919,0.3638459999929182,7.458002073690295e-06,0.5224452500115149,0.009526707988698,0.0078780000039841,0.0745932499994523,0.0011962499993387,0.0032959170057438,0.267355874995701,,,,,,,,,,,,
7,13,Non-random,21.335209941108705,0.7046932742054693,0.0134495970405602,0.4246773750055581,0.0239926250069402,0.1162291249784175,,,,,,,,,0.4246773750055581,0.4246751670143567,2.207991201430559e-06,0.5648991249909159,,,,,,,0.307549667020794,0.1159325420157983,0.0011929579777643,,,,,,,,,
7,14,Random Projection,16.508152968862184,4.034035476718404,0.0719028983054027,0.2894617499841843,0.0235946659813635,0.1862520000140648,8.262498886324465e-05,0.0040225409902632,0.0002610000083222,0.0010662499989848,0.0022034589783288,0.0001180419931188,4.029198316857219e-05,0.281662666995544,0.2894617499841843,0.2894568759365938,4.87404759041965e-06,0.4993084159796126,,,,,,,,,,,,,,,,,,
7,14,Random Sampling,24.21519534136908,1.902032520325203,0.0296744301581496,0.2339888749993406,0.0235946659813635,0.22704708299716,,,,,,,,,0.2339888749993406,0.2339832499565091,5.6250428315252066e-06,0.4846306239778641,0.0076552079990506,0.0127939999802038,0.0646963750186842,0.0015641669742763,0.0036311250005383,0.1436423749837558,,,,,,,,,,,,
7,14,Non-random,21.45712021670781,0.61359940872136,0.0186705624543462,0.5320835419988725,0.0235946659813635,0.200757333979709,,,,,,,,,0.5320835419988725,0.5320819579937961,1.5840050764381886e-06,0.7564355419599451,,,,,,,0.3087855000048876,0.2225483749934937,0.0007480829954147,,,,,,,,,
7,15,Random Projection,16.497220593965043,4.233887657058389,0.0740946420756318,0.3061510830011684,0.0141175840108189,0.1491575829859357,7.916701724752784e-05,0.0081617920077405,0.0005740420019719,0.0020349580154288,0.0035087500000372,0.0001431250129826,4.108401481062174e-05,0.2916014159854967,0.3061510830011684,0.3061443340557161,6.748945452272892e-06,0.4694262499979231,,,,,,,,,,,,,,,,,,
7,15,Random Sampling,23.247119033817626,1.883887657058389,0.0322785454850434,0.3733782909985166,0.0141175840108189,0.1595498750102706,,,,,,,,,0.3733782909985166,0.3733722910110373,5.999987479299307e-06,0.5470457500196062,0.0087142499978654,0.0168735409970395,0.0667928330076392,0.0064783749985508,0.0034254170022904,0.2710878750076517,,,,,,,,,,,,
7,15,Non-random,21.63339207648221,0.6257945306725794,0.0110054168318139,0.6456950410210993,0.0141175840108189,0.3880648330086842,,,,,,,,,0.6456950410210993,0.6456925430102274,2.4980108719319105e-06,1.0478774580406025,,,,,,,0.3806052920117508,0.2640098340052645,0.0010774169932119,,,,,,,,,
7,16,Random Projection,16.54814478482563,3.9216925351071694,0.0701477380703101,0.3277601249865256,0.0304269589832983,0.2420486250193789,0.0001412500278092,0.0046975830045994,0.0005297499883454,0.0035521670070011,0.0019141670200042,0.000137541006552,3.470800584182143e-05,0.3167450829932932,0.3277601249865256,0.3277522490534466,7.875933079048991e-06,0.600235708989203,,,,,,,,,,,,,,,,,,
7,16,Random Sampling,23.510404143172288,1.774648928307465,0.0281497028648988,0.3594015410053544,0.0304269589832983,0.2710153340012766,,,,,,,,,0.3594015410053544,0.3593935429817065,7.998023647814989e-06,0.6608438339899294,0.0068032499984838,0.0094143330061342,0.0671963339846115,0.0046717500081285,0.00353745900793,0.2677704169764183,,,,,,,,,,,,
7,16,Non-random,21.255170643585767,0.5467849223946785,0.0154645873944119,0.5176249579817522,0.0304269589832983,0.1973597080213949,,,,,,,,,0.5176249579817522,0.5176215410174336,3.416964318603277e-06,0.7454116249864455,,,,,,,0.2781278750044293,0.2388387499959208,0.0006549160170834,,,,,,,,,
7,17,Random Projection,16.284605383674226,4.173466371027347,0.0672383328486868,0.3104986250109505,0.0247747499961406,0.1557949999987613,8.466601138934493e-05,0.0088287079997826,0.0005832499882671,0.0013329579960554,0.0012184169900137,7.695800741203129e-05,1.5541998436674476e-05,0.2983545419992879,0.3104986250109505,0.310495040990645,3.5840203054249287e-06,0.4910683750058524,,,,,,,,,,,,,,,,,,
7,17,Random Sampling,24.905129633579797,2.0478935698447893,0.035206316248159,0.3911497910157777,0.0247747499961406,0.1514921250054612,,,,,,,,,0.3911497910157777,0.3911425410187803,7.2499969974160194e-06,0.5674166660173796,0.0075188330083619,0.0097997499979101,0.0925690000003669,0.0022609579900745,0.0037094580184202,0.2752845420036465,,,,,,,,,,,,
7,17,Non-random,21.70482917265564,0.6807464892830746,0.009491617090319,0.3684603750007227,0.0247747499961406,0.1322155419911723,,,,,,,,,0.3684603750007227,0.3684583750437014,1.9999570213258262e-06,0.5254506669880357,,,,,,,0.243772625020938,0.1235300000116694,0.0011557500110939,,,,,,,,,
7,18,Random Projection,15.471290126482858,2.862564671101256,0.0652806224188673,0.3030507499934174,0.0229874590004328,0.1560992500162683,8.154098759405315e-05,0.0029160410049371,0.0002353749878238,0.0005673750129062,0.0054542500001844,8.845800766721368e-05,1.5375000657513738e-05,0.293688417004887,0.3030507499934174,0.3030468320066575,3.917986759915948e-06,0.4821374590101186,,,,,,,,,,,,,,,,,,
7,18,Random Sampling,24.27625207456942,2.1080931263858096,0.038068997036487,0.3496457499859389,0.0229874590004328,0.1324041670013684,,,,,,,,,0.3496457499859389,0.3496378750132862,7.874972652643919e-06,0.5050373759877402,0.0102864159853197,0.0117737920081708,0.0720027089992072,0.004982958023902,0.001518125005532,0.2490738749911543,,,,,,,,,,,,
7,18,Non-random,21.322069973314072,0.4495565410199556,0.0102324263038548,0.4190072500205133,0.0229874590004328,0.183188875002088,,,,,,,,,0.4190072500205133,0.4190055840008426,1.666019670665264e-06,0.6251835840230342,,,,,,,0.2631487920007203,0.1547066250059288,0.0011501669941935,,,,,,,,,
7,19,Random Projection,17.000363830933228,4.671877309682188,0.0748009465436808,0.3391932910017203,0.0262731660041026,0.1359506250009872,8.33340163808316e-05,0.0509314589726273,0.000668124994263,0.003882833989337,0.0027043750160373,0.0001232910144608,3.4249998861923814e-05,0.280760208988795,0.3391932910017203,0.3391878769907634,5.4140109568834305e-06,0.5014170820068102,,,,,,,,,,,,,,,,,,
7,19,Random Sampling,25.281830998841468,2.169586104951959,0.0380119489831244,0.3905250410025473,0.0262731660041026,0.1624268750019837,,,,,,,,,0.3905250410025473,0.3905207479838282,4.293018719181418e-06,0.5792250820086338,0.009674625005573,0.0109870409942232,0.0857134579855483,0.00196891601081,0.001341291994322,0.2808354159933515,,,,,,,,,,,,
7,19,Non-random,21.487578943201964,0.613340724316334,0.0127834467120181,0.4700837090204004,0.0262731660041026,0.2386161670146975,,,,,,,,,0.4700837090204004,0.4700822920131031,1.4170072972774506e-06,0.7349730420392007,,,,,,,0.3522419579967391,0.1171091670112218,0.0007311670051421,,,,,,,,,
7,20,Random Projection,16.822736969767053,4.0638580931263855,0.0713684277777674,0.2941280830127653,0.0199230829894077,0.2363338329887483,8.362499647773802e-05,0.0080292500206269,0.0002800420043058,0.0004802089824806,0.0036530830257106,8.095800876617432e-05,1.491699367761612e-05,0.2815016669919714,0.2941280830127653,0.2941237510240171,4.331988748162985e-06,0.5503849989909213,,,,,,,,,,,,,,,,,,
7,20,Random Sampling,23.815170616371216,1.871212121212121,0.0326264447572964,0.3417394169955514,0.0199230829894077,0.2275429999863263,,,,,,,,,0.3417394169955514,0.3417327089409809,6.708054570481181e-06,0.5892054999712855,0.0084821669734083,0.0144182920048478,0.1025088329915888,0.0041989579913206,0.001616916997591,0.2105075419822242,,,,,,,,,,,,
7,20,Non-random,21.57245997699841,0.5042867701404287,0.010080591887964,0.3769040420011151,0.0199230829894077,0.2388595830125268,,,,,,,,,0.3769040420011151,0.3769024580251425,1.5839759726077318e-06,0.6356867080030497,,,,,,,0.2513259580009617,0.124937000015052,0.0006395000091288,,,,,,,,,
8,1,Random Projection,15.779165760113104,5.833333333333333,0.0736960537556283,0.3108533330087084,0.0219151669880375,0.1518859170028008,8.766699465923011e-05,0.0041354589920956,0.0005561669822782,0.008538458001567,0.0018397919775452,8.904098649509251e-05,1.737498678267002e-05,0.2955837080080528,0.3108533330087084,0.3108476669294759,5.666079232469201e-06,0.4846544169995468,,,,,,,,,,,,,,,,,,
8,1,Random Sampling,25.61882447519463,3.868055555555556,0.0446598791067729,0.4250837910221889,0.0219151669880375,0.1600744159950409,,,,,,,,,0.4250837910221889,0.4250790819933172,4.70902887172997e-06,0.6070733740052674,0.0119871250062715,0.0085794159967917,0.098445832991274,0.0010199999960605,0.0013550000148825,0.3036917079880368,,,,,,,,,,,,
8,1,Non-random,21.067528395112824,1.5486111111111112,0.0286734086853063,0.5655785830167588,0.0219151669880375,0.1884022079757414,,,,,,,,,0.5655785830167588,0.5655764580296818,2.1249870769679542e-06,0.7758959579805378,,,,,,,0.290837750013452,0.2739258330257144,0.0008128749905154,,,,,,,,,
8,2,Random Projection,14.788923232592188,5.847222222222221,0.082772657651113,0.2985721660079434,0.024373791005928,0.1464737500064075,0.0001021249918267,0.0109904579876456,0.0007942499942146,0.0036373339826241,0.0012879999994765,8.566598990000784e-05,1.4375022146850824e-05,0.2816537499893456,0.2985721660079434,0.2985659579571802,6.208050763234496e-06,0.469419707020279,,,,,,,,,,,,,,,,,,
8,2,Random Sampling,25.629130681678035,4.729166666666666,0.0407156064702451,0.4579781249922234,0.024373791005928,0.1739996670221444,,,,,,,,,0.4579781249922234,0.4579734590370208,4.665955202654004e-06,0.656351583020296,0.0055597499886062,0.0075665000185836,0.1584411250078119,0.0022258340031839,0.0013880830083508,0.2827921670104842,,,,,,,,,,,,
8,2,Non-random,21.277747858880712,1.4791666666666667,0.0265564738292011,0.4701854160230141,0.024373791005928,0.2748122499906458,,,,,,,,,0.4701854160230141,0.4701831249985844,2.2910244297236204e-06,0.769371457019588,,,,,,,0.2845096249948255,0.1821492500021122,0.0035242500016465,,,,,,,,,
8,3,Random Projection,15.124581004837832,6.041666666666667,0.0745513724606602,0.2969472499971743,0.0191729579819366,0.2408024999895133,8.7958003859967e-05,0.0067132909898646,0.0003829589986708,0.0019960420031566,0.0011859590013045,9.566699736751616e-05,2.416700590401888e-05,0.2864554159750696,0.2969472499971743,0.2969414589751977,5.791021976619959e-06,0.5569227079686243,,,,,,,,,,,,,,,,,,
8,3,Random Sampling,25.512375246987325,3.7569444444444446,0.0397028756389969,0.3253351250023115,0.0191729579819366,0.174021459009964,,,,,,,,,0.3253351250023115,0.3253291649743914,5.9600279200822115e-06,0.5185295419942122,0.0093496659828815,0.0139163330022711,0.0777874169871211,0.0035700830048881,0.001498832978541,0.2192068330186884,,,,,,,,,,,,
8,3,Non-random,21.338923979796167,1.6666666666666663,0.0287279895753282,0.5200344999902882,0.0191729579819366,0.1534149590006563,,,,,,,,,0.5200344999902882,0.520032498985529,2.001004759222269e-06,0.6926224169728812,,,,,,,0.2453840420057531,0.273928665992571,0.0007197909872047,,,,,,,,,
8,4,Random Projection,15.028383084268349,5.576388888888889,0.0781603488761599,0.3034909580019302,0.0301741670118644,0.1573371249833144,8.99589795153588e-05,0.0036804999981541,0.000308958988171,0.0033100830041803,0.0010472089925315,6.320900865830481e-05,1.316700945608318e-05,0.2949734580179211,0.3034909580019302,0.3034865439985879,4.4140033423900604e-06,0.4910022499971092,,,,,,,,,,,,,,,,,,
8,4,Random Sampling,25.38986099840777,4.625,0.0346557231151758,0.4189475419989321,0.0301741670118644,0.1623590000090189,,,,,,,,,0.4189475419989321,0.4189420829643495,5.4590345825999975e-06,0.6114807090198155,0.0066761659982148,0.0162736669881269,0.0842382089758757,0.0057330830022692,0.0031832910026423,0.3028376669972203,,,,,,,,,,,,
8,4,Non-random,21.32528270102972,1.4791666666666663,0.0223833957023263,0.3916774170065764,0.0301741670118644,0.1763821660133544,,,,,,,,,0.3916774170065764,0.3916752079967409,2.209009835496545e-06,0.5982337500317954,,,,,,,0.2454748750024009,0.143722541979514,0.0024777910148259,,,,,,,,,
