experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,6,220260512,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159926,938290,0.0375316,0.0161558333333333,0.0252408333333333,sparse,0,0,95.9556,134,159840.0384,31.96800768,95.90402304,0.249849969993999,Non-random eigs,non_random,0,1,1,0.000742875,0.0113025416666667,0.0525732916666667,eigs,0.00637270833333333,8.12083333333333e-05,0.00472270833333333,0.011189125,1,0.780121062794175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,6,220260512,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159926,938290,0.0375316,0.0161558333333333,0.0252408333333333,sparse,0,0,95.9556,134,159840.0384,31.96800768,95.90402304,0.249849969993999,Gaussian RP,gaussian_random_projection,0,1,1,0.000758875,0.0921463333333333,0.133283958333333,,0.0870341666666667,0.000152791666666667,0.00470033333333333,0.0918994583333333,0.999999634381368,0.780101947670192,0.00259370833333333,0.056864375,0.0168742916666667,0.00730654166666667,0.003141875,0.000158833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,6,220260512,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159926,938290,0.0375316,0.0161558333333333,0.0252408333333333,sparse,0,0,95.9556,134,159840.0384,31.96800768,95.90402304,0.249849969993999,Random sampling,random_sampling,0,1,1,0.00073875,0.025083625,0.066334375,,0.017025,8.64166666666667e-05,0.00782629166666667,0.02495425,1.05247932237115,0.848419250009509,NaN,NaN,NaN,NaN,NaN,NaN,0.0108360416666667,471645,330810,0.7,658170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,6,220260512,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,159926,938290,0.0375316,0.0161558333333333,0.0252408333333333,sparse,0,0,95.9556,134,159840.0384,31.96800768,95.90402304,0.249849969993999,CountSketch RP,countsketch_random_projection,0,1,1,0.000745625,0.0892931666666667,0.130572125,,0.0849034583333333,0.000138666666666667,0.00413333333333333,0.08918775,0.999999625940194,0.780100630168249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000128041666666667,162,17,44,0,0.00796529166666667,0.0506225416666667,0.0160322083333333,0.00776179166666667,0.00210479166666667,0.000143833333333333
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,7,220260513,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160134,940054,0.03760216,0.0169636666666667,0.0300308333333333,sparse,0,0,96.0804,130,159840.0384,31.96800768,95.90402304,0.249849969993999,Non-random eigs,non_random,0,1,1,0.001531,0.011607125,0.0584881666666667,eigs,0.00680716666666667,8.29166666666667e-05,0.00460358333333333,0.01150575,0.999999999999999,0.782028646218023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,7,220260513,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160134,940054,0.03760216,0.0169636666666667,0.0300308333333333,sparse,0,0,96.0804,130,159840.0384,31.96800768,95.90402304,0.249849969993999,Gaussian RP,gaussian_random_projection,0,1,1,0.00110041666666667,0.0922917083333333,0.139169041666667,,0.0877112916666667,0.000100875,0.004362375,0.092190125,0.999999625662571,0.782010519023736,0.002598875,0.0581939583333333,0.016736625,0.00761775,0.00228479166666667,0.000163333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,7,220260513,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160134,940054,0.03760216,0.0169636666666667,0.0300308333333333,sparse,0,0,96.0804,130,159840.0384,31.96800768,95.90402304,0.249849969993999,Random sampling,random_sampling,0,1,1,0.000602416666666667,0.022335625,0.0692042083333333,,0.0174915833333333,9.32916666666667e-05,0.00462483333333333,0.0222239166666667,1.05731722160989,0.854960791271693,NaN,NaN,NaN,NaN,NaN,NaN,0.0116895833333333,472527,330883,0.7,658225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,7,220260513,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160134,940054,0.03760216,0.0169636666666667,0.0300308333333333,sparse,0,0,96.0804,130,159840.0384,31.96800768,95.90402304,0.249849969993999,CountSketch RP,countsketch_random_projection,0,1,1,0.000721666666666667,0.086319875,0.133199208333333,,0.0816691666666667,9.72916666666667e-05,0.00443825,0.0862210416666667,0.999999634903925,0.782008775422865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000123625,162,16,43,0,0.00291804166666667,0.0526167083333333,0.0160502083333333,0.00734791666666667,0.00233608333333333,0.000152666666666667
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,8,220260514,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160071,939554,0.03758216,0.0170287916666667,0.0265777916666667,sparse,0,0,96.0426,130,159840.0384,31.96800768,95.90402304,0.249849969993999,Non-random eigs,non_random,0,1,1,0.000529625,0.0109982916666667,0.054501125,eigs,0.006519875,8.69166666666667e-05,0.00428775,0.0109063333333333,1,0.78085849331042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-008_uniform_hsbm_K_rho16_eigsh_methods_matlab,K,K,2,NaN,8,220260514,5000,2,3,16,36,4,32,2.304e-05,2.56e-06,160071,939554,0.03758216,0.0170287916666667,0.0265777916666667,sparse,0,0,96.0426,130,159840.0384,31.96800768,95.90402304,0.249849969993999,Gaussian RP,gaussian_random_projection,0,1,1,0.000652625,0.0917099583333333,0.135207708333333,,0.0871890416666667,7.07083333333333e-05,0.004341375,0.0916141666666667,0.999999633477161,0.780840845302688,0.00260820833333333,0.0587993333333333,0.016459875,0.007403375,0.00172120833333333,9.825e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
