n,rep,seed,K,m_values,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,zhou_laplacian_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,hypergraph_degree_mean,hypergraph_degree_max,zhou_laplacian_nnz,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,algorithm_total_wall_sec,p_in_m2,p_out_m2,num_edges_m2,sampling_m2,p_in_m3,p_out_m3,num_edges_m3,sampling_m3,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
5000,10,5020355491,8,"2,3",17687,0.7438,0.03870965231003916,0.05885302225830342,0.9437964999999622,0.0609146999998984,0.2991769000000204,0.024391199999968194,1,7.8242,19.0,55316,0.060813899999971,0.00015799999994214886,0.2381998000000749,1.3038828999998486,0.0048,0.0006,13940,sparse,1.44e-06,1.6e-07,3747,sparse,2.953125,1.410327200000097,5.989835739135742,213.88671875,214.0625,0.17578125
5000,1,5020375496,10,"2,3",16456,0.8402,0.010912959244557149,0.024300989697640683,0.8506468000000496,0.05210219999992205,0.37506180000002587,0.03234759999998005,4,7.3182,18.0,52582,0.08249399999999696,0.00022150000006604387,0.29234010000004673,1.2778046000000813,0.0048,0.0006,12777,sparse,1.44e-06,1.6e-07,3679,sparse,3.0625,1.3741820999999845,6.006458282470703,214.140625,213.953125,-0.1875
5000,2,5020375497,10,"2,3",16324,0.8484,0.010393188501064781,0.023628149980047152,0.8794824999999946,0.05127909999998792,0.4052765000000136,0.026867999999922176,3,7.2528,18.0,52064,0.09313370000006671,0.00020440000002963643,0.3119329999999536,1.3360327000000325,0.0048,0.0006,12708,sparse,1.44e-06,1.6e-07,3616,sparse,3.34375,1.4285224999999855,5.976576805114746,213.953125,213.87890625,-0.07421875
5000,3,5020375498,10,"2,3",16551,0.8344,0.014657167200755793,0.029449201378977538,0.8842747999999574,0.05795360000001892,0.3509017999999742,0.027122399999939262,5,7.3596,19.0,52848,0.08895009999991998,0.00022709999996095576,0.26171929999998156,1.2931248999998388,0.0048,0.0006,12855,sparse,1.44e-06,1.6e-07,3696,sparse,3.109375,1.3920124999999643,6.025821685791016,213.87890625,213.99609375,0.1171875
5000,4,5020375499,10,"2,3",16511,0.8438,0.009873620154051327,0.022638801058031992,0.8838067000000365,0.05572840000002088,0.37774910000007367,0.024229199999922457,3,7.324,19.0,52368,0.10447550000003503,0.0001887000000806438,0.27307919999998376,1.3172785000001568,0.0048,0.0006,12913,sparse,1.44e-06,1.6e-07,3598,sparse,3.078125,1.4140264999999772,6.006523132324219,213.99609375,214.01171875,0.015625
5000,5,5020375500,10,"2,3",16149,0.8404,0.010220556806002434,0.0229730154455537,0.8604722999999694,0.05219520000002831,0.41525179999996453,0.025219200000037745,7,7.1604,18.0,51274,0.10144230000003063,0.00021779999997306732,0.3135859999999866,1.327913599999988,0.0048,0.0006,12645,sparse,1.44e-06,1.6e-07,3504,sparse,3.453125,1.4241505999999617,5.934203147888184,214.01171875,223.71484375,9.703125
5000,6,5020375501,10,"2,3",16460,0.83,0.012252463339070159,0.02592262034212034,0.8917093999999679,0.05331279999995786,0.36513650000006237,0.02398089999996955,1,7.2962,19.0,52114,0.08869140000001607,0.0001508999999941807,0.2762890999999854,1.3101535999999214,0.0048,0.0006,12899,sparse,1.44e-06,1.6e-07,3561,sparse,3.046875,1.4028908999999885,5.993036270141602,223.71484375,213.90625,-9.80859375
5000,7,5020375502,10,"2,3",16266,0.8598,0.006019215536648082,0.015431970267189751,0.8678549999999632,0.05262340000001586,0.3722695000000158,0.034270600000013474,7,7.2104,20.0,51578,0.07696800000007897,0.00019759999997859268,0.29509759999996277,1.2927415999999994,0.0048,0.0006,12746,sparse,1.44e-06,1.6e-07,3520,sparse,3.171875,1.4027909999999792,5.95549201965332,213.90625,213.81640625,-0.08984375
5000,8,5020375503,10,"2,3",16435,0.8494,0.007728395581265293,0.019048334806404194,0.8837661000000026,0.05476609999993798,0.37108120000004874,0.024283400000058464,5,7.2896,17.0,52144,0.08807100000001356,0.00017930000001342705,0.28282580000006874,1.3096083000000363,0.0048,0.0006,12857,sparse,1.44e-06,1.6e-07,3578,sparse,3.046875,1.3968294000000014,5.9915056228637695,213.81640625,213.94921875,0.1328125
5000,9,5020375504,10,"2,3",16479,0.84,0.014161301596126948,0.0312369632739296,0.879886899999974,0.0530573999999433,0.354564499999924,0.02740640000001804,1,7.3152,19.0,52384,0.07443679999994401,0.00021220000007815543,0.2799102999999832,1.2875035999999227,0.0048,0.0006,12861,sparse,1.44e-06,1.6e-07,3618,sparse,3.125,1.3848926000000574,6.001649856567383,213.94921875,214.05078125,0.1015625
5000,10,5020375505,10,"2,3",16254,0.853,0.006859601423060697,0.01713267842566489,0.8751580999999078,0.05271230000005289,0.33621389999996154,0.025761900000020432,5,7.2212,19.0,51870,0.09387500000002547,0.0002129000000650194,0.242121099999963,1.2640794000000142,0.0048,0.0006,12656,sparse,1.44e-06,1.6e-07,3598,sparse,2.90625,1.3707927000000382,5.963796615600586,214.0546875,214.3515625,0.296875
