dataset,rep,method_i,method_j,ari
email_eu,13,Random Sampling (p=0.8),SIGN Bidirectional,0.747144357889032
email_eu,13,CountSketch,SIGN Bidirectional,0.799863562312296
email_eu,14,Non-random,Random Projection,0.73334348591152
email_eu,14,Non-random,Random Sampling (p=0.7),0.77159482495742
email_eu,14,Non-random,Random Sampling (p=0.8),0.847031690669485
email_eu,14,Non-random,CountSketch,0.811118535201857
email_eu,14,Non-random,SIGN Bidirectional,0.780166042333545
email_eu,14,Random Projection,Random Sampling (p=0.7),0.670694698020641
email_eu,14,Random Projection,Random Sampling (p=0.8),0.722201976957269
email_eu,14,Random Projection,CountSketch,0.734670904256079
email_eu,14,Random Projection,SIGN Bidirectional,0.808238697842465
email_eu,14,Random Sampling (p=0.7),Random Sampling (p=0.8),0.797717948356459
email_eu,14,Random Sampling (p=0.7),CountSketch,0.798799527324124
email_eu,14,Random Sampling (p=0.7),SIGN Bidirectional,0.723798475739497
email_eu,14,Random Sampling (p=0.8),CountSketch,0.841777631576232
email_eu,14,Random Sampling (p=0.8),SIGN Bidirectional,0.75183237726449
email_eu,14,CountSketch,SIGN Bidirectional,0.769851943449237
email_eu,15,Non-random,Random Projection,0.870353006607956
email_eu,15,Non-random,Random Sampling (p=0.7),0.752782642416509
email_eu,15,Non-random,Random Sampling (p=0.8),0.81205334532922
email_eu,15,Non-random,CountSketch,0.84126136685135
email_eu,15,Non-random,SIGN Bidirectional,0.696423311036644
email_eu,15,Random Projection,Random Sampling (p=0.7),0.797473464420266
email_eu,15,Random Projection,Random Sampling (p=0.8),0.801440496862716
email_eu,15,Random Projection,CountSketch,0.865053560658246
email_eu,15,Random Projection,SIGN Bidirectional,0.738551125171359
email_eu,15,Random Sampling (p=0.7),Random Sampling (p=0.8),0.78541620204192
email_eu,15,Random Sampling (p=0.7),CountSketch,0.780620500053938
email_eu,15,Random Sampling (p=0.7),SIGN Bidirectional,0.694135322678313
email_eu,15,Random Sampling (p=0.8),CountSketch,0.83789965571051
email_eu,15,Random Sampling (p=0.8),SIGN Bidirectional,0.721656882152282
email_eu,15,CountSketch,SIGN Bidirectional,0.733466327330035
email_eu,16,Non-random,Random Projection,0.73917784728294
email_eu,16,Non-random,Random Sampling (p=0.7),0.79713157664192
email_eu,16,Non-random,Random Sampling (p=0.8),0.839784396814077
email_eu,16,Non-random,CountSketch,0.831225153714702
email_eu,16,Non-random,SIGN Bidirectional,0.685793349483515
email_eu,16,Random Projection,Random Sampling (p=0.7),0.719121326283685
email_eu,16,Random Projection,Random Sampling (p=0.8),0.729602629849804
email_eu,16,Random Projection,CountSketch,0.746688691149819
email_eu,16,Random Projection,SIGN Bidirectional,0.772924392632432
email_eu,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.76187479119832
email_eu,16,Random Sampling (p=0.7),CountSketch,0.764109828541661
email_eu,16,Random Sampling (p=0.7),SIGN Bidirectional,0.627926680525609
email_eu,16,Random Sampling (p=0.8),CountSketch,0.773780920454787
