dataset,rep,method_i,method_j,ari
statisticians_citation,15,CountSketch,SIGN Bidirectional,0.410102405333258
statisticians_citation,16,Non-random,Random Projection,0.976967780969865
statisticians_citation,16,Non-random,Random Sampling (p=0.7),0.90375093851442
statisticians_citation,16,Non-random,Random Sampling (p=0.8),0.935632148514569
statisticians_citation,16,Non-random,CountSketch,0.983750009672207
statisticians_citation,16,Non-random,SIGN Bidirectional,0.624404829734601
statisticians_citation,16,Random Projection,Random Sampling (p=0.7),0.899711449941674
statisticians_citation,16,Random Projection,Random Sampling (p=0.8),0.925687687172585
statisticians_citation,16,Random Projection,CountSketch,0.960720485180868
statisticians_citation,16,Random Projection,SIGN Bidirectional,0.630026651497246
statisticians_citation,16,Random Sampling (p=0.7),Random Sampling (p=0.8),0.879868598390279
statisticians_citation,16,Random Sampling (p=0.7),CountSketch,0.907184715454141
statisticians_citation,16,Random Sampling (p=0.7),SIGN Bidirectional,0.648229741942381
statisticians_citation,16,Random Sampling (p=0.8),CountSketch,0.932593252927611
statisticians_citation,16,Random Sampling (p=0.8),SIGN Bidirectional,0.639872962648035
statisticians_citation,16,CountSketch,SIGN Bidirectional,0.632967349313166
statisticians_citation,17,Non-random,Random Projection,0.96781765870146
statisticians_citation,17,Non-random,Random Sampling (p=0.7),0.887232888660892
statisticians_citation,17,Non-random,Random Sampling (p=0.8),0.917315272097612
statisticians_citation,17,Non-random,CountSketch,0.990178309327746
statisticians_citation,17,Non-random,SIGN Bidirectional,0.546376072639836
statisticians_citation,17,Random Projection,Random Sampling (p=0.7),0.862908600304483
statisticians_citation,17,Random Projection,Random Sampling (p=0.8),0.905612739424913
statisticians_citation,17,Random Projection,CountSketch,0.964582489515865
statisticians_citation,17,Random Projection,SIGN Bidirectional,0.55962526068783
statisticians_citation,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.86331856164525
statisticians_citation,17,Random Sampling (p=0.7),CountSketch,0.883591723538534
statisticians_citation,17,Random Sampling (p=0.7),SIGN Bidirectional,0.504198753763657
statisticians_citation,17,Random Sampling (p=0.8),CountSketch,0.907576650650837
statisticians_citation,17,Random Sampling (p=0.8),SIGN Bidirectional,0.54234417120478
statisticians_citation,17,CountSketch,SIGN Bidirectional,0.547553978830759
statisticians_citation,18,Non-random,Random Projection,0.983837868292207
statisticians_citation,18,Non-random,Random Sampling (p=0.7),0.865988686783281
statisticians_citation,18,Non-random,Random Sampling (p=0.8),0.919175134933272
statisticians_citation,18,Non-random,CountSketch,0.987210319676717
statisticians_citation,18,Non-random,SIGN Bidirectional,0.619536428427258
statisticians_citation,18,Random Projection,Random Sampling (p=0.7),0.869522553292347
statisticians_citation,18,Random Projection,Random Sampling (p=0.8),0.92248720378814
statisticians_citation,18,Random Projection,CountSketch,0.984083868446458
statisticians_citation,18,Random Projection,SIGN Bidirectional,0.630867937352629
statisticians_citation,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.82666637746163
statisticians_citation,18,Random Sampling (p=0.7),CountSketch,0.879596493361814
statisticians_citation,18,Random Sampling (p=0.7),SIGN Bidirectional,0.59379032239788
statisticians_citation,18,Random Sampling (p=0.8),CountSketch,0.920007660276097
statisticians_citation,18,Random Sampling (p=0.8),SIGN Bidirectional,0.605302834205126
statisticians_citation,18,CountSketch,SIGN Bidirectional,0.630617138414026
statisticians_citation,19,Non-random,Random Projection,0.966754287791117
statisticians_citation,19,Non-random,Random Sampling (p=0.7),0.916911477032188
statisticians_citation,19,Non-random,Random Sampling (p=0.8),0.912576966299008
statisticians_citation,19,Non-random,CountSketch,0.970989634152557
