n,rep,seed,K,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
6000,2,620260508,3,3,4.0,30021,185532,0.005153666666666667,0.448094875000038,0.0666519170000015,0,0.0,15.0105,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.027833333333333335,0.9182070303267355,0.8671415438238605,0.019888917000002948,0.24229008300000032,0.00028224999999793,0.07145129199994926,0.31402850000000626,0.999969460826948,0.684373264398625,0.828770416999987,3.4234419999997954,0.3361205829999676,32.40271282196045,665.06640625,665.06640625,0.0,0.010913458000004539,0.0993228329999738,0.10838312499998892,0.01464220899998736,0.00862804100000858,0.00034695799996598,,,,,,,,,,,,,,,,,
6000,2,620260508,3,3,4.0,30021,185532,0.005153666666666667,0.448094875000038,0.0666519170000015,0,0.0,15.0105,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.05483333333333333,0.842199562963111,0.7731819273661577,0.02020987499997773,0.1044460420000064,0.00012270799999214432,0.07707170899999483,0.18164508299997806,1.0617203375832822,0.7939557055380541,0.6963872510000328,2.11286599999994,0.2040022919999842,8.346766471862793,665.06640625,665.06640625,0.0,,,,,,,0.007468167000013182,0.0969559999999774,95766.0,67050.0,0.7,129937.0,,,,,,,,,,,
6000,2,620260508,3,3,4.0,30021,185532,0.005153666666666667,0.448094875000038,0.0666519170000015,0,0.0,15.0105,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.024833333333333332,0.9268715283634016,0.8790805664817334,0.019711916999995083,0.22397266699999818,0.0002518329999929847,0.07461820800000396,0.29884716600003003,0.9999732468746984,0.6839809941585143,0.8135895000000346,3.316395000000284,0.32064858300003607,25.035005569458008,665.06640625,665.06640625,0.0,,,,,,,,,,,,,0.0006152500000098371,163.0,21.0,50.0,0.0,0.0021220840000069074,0.0849110830000086,0.11256091599994988,0.015489957999989201,0.008004541999980574,0.0002258750000123655
6000,3,620260509,3,3,4.0,30655,189288,0.005258,0.45978479100000413,0.06770645900002137,0,0.0,15.3275,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.017833333333333333,0.9472300214861974,0.9080057130458561,0.019615957999974398,0.06356495900001846,0.0001386669999874357,0.07373195799999621,0.13744258399998444,1.0,0.6922788291855575,0.6649268340000276,1.5954440000000432,0.15944954099995812,6.547828674316406,665.06640625,665.06640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,3,620260509,3,3,4.0,30655,189288,0.005258,0.45978479100000413,0.06770645900002137,0,0.0,15.3275,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.030166666666666668,0.9115113955687474,0.858522768255871,0.0198765000000094,0.23989691700001003,0.0002856659999679323,0.07375983399998631,0.3139473749999979,0.9999701969008323,0.6859669996512276,0.8414336669999898,3.471095000000332,0.3360331250000286,32.44569683074951,665.06640625,665.06640625,0.0,0.01087875000001759,0.10002691599999025,0.1058675419999986,0.015075125000009848,0.007700708000015766,0.0003040839999925993,,,,,,,,,,,,,,,,,
6000,3,620260509,3,3,4.0,30655,189288,0.005258,0.45978479100000413,0.06770645900002137,0,0.0,15.3275,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.05483333333333333,0.8422261888973845,0.7724388673148654,0.020129999999994652,0.10260899999997264,0.000127374999976837,0.079034374999992,0.18177520800003322,1.0619302379441806,0.7953557381454922,0.709261999999967,2.1254220000000714,0.20413158299999168,8.505849838256836,665.06640625,665.06640625,0.0,,,,,,,0.0075512500000058935,0.09503308399996513,97644.0,68283.0,0.7,132396.0,,,,,,,,,,,
6000,3,620260509,3,3,4.0,30655,189288,0.005258,0.45978479100000413,0.06770645900002137,0,0.0,15.3275,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.027166666666666665,0.9201660972955001,0.8697443295712364,0.019923667000000478,0.22391545799996493,0.00025283299999045994,0.06708908299998484,0.2912622499999884,0.9999704296948035,0.6859188500239104,0.8187486239999657,3.240632999999889,0.3133586669999886,25.07798957824707,665.06640625,665.06640625,0.0,,,,,,,,,,,,,0.0006310840000196549,163.0,22.0,58.0,0.0,0.002162290999990546,0.08603166599999668,0.11175324999999248,0.015455000000031305,0.007613708000008046,0.00022266700000272976
6000,4,620260510,3,3,4.0,30280,187010,0.005194722222222222,0.4625627500000178,0.0662020420000431,0,0.0,15.14,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.017666666666666667,0.9477001009306013,0.9088081506604395,0.01994204200002514,0.06479741699996566,0.0001363750000109576,0.07346679200003337,0.13840787499998441,0.9999999999999998,0.6917201311985292,0.6671653760000709,1.6008090000000266,0.16061345800000026,6.4696197509765625,665.06640625,665.06640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,4,620260510,3,3,4.0,30280,187010,0.005194722222222222,0.4625627500000178,0.0662020420000431,0,0.0,15.14,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.025333333333333333,0.9254358612330212,0.8771039184838643,0.019549457999971764,0.2402199170000472,0.00025087500000609,0.06776349999995546,0.30823912500000006,0.9999758892152317,0.6853726340030151,0.8369990840000696,3.3208569999997053,0.33006762499996967,32.41962718963623,665.06640625,665.56640625,0.5,0.011127165999994304,0.09776429199996528,0.10848241700000472,0.015078415999994377,0.007513916000050358,0.00021558299999924202,,,,,,,,,,,,,,,,,
6000,4,620260510,3,3,4.0,30280,187010,0.005194722222222222,0.4625627500000178,0.0662020420000431,0,0.0,15.14,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.05683333333333333,0.8366615195158927,0.766547115432056,0.019649167000011403,0.10439999999999827,0.00012574999999515057,0.08196833300002027,0.18649895799995875,1.0643867718877023,0.7956274028559812,0.7152588750000746,2.0632550000000265,0.20828541599996697,8.394850730895996,665.56640625,665.56640625,0.0,,,,,,,0.007471749999979238,0.09690012499999057,96505.0,67359.0,0.7,130468.0,,,,,,,,,,,
6000,4,620260510,3,3,4.0,30280,187010,0.005194722222222222,0.4625627500000178,0.0662020420000431,0,0.0,15.14,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.028333333333333332,0.9168033028229852,0.8656667956075722,0.01965387500001725,0.23069704199997432,0.00039100000003600144,0.06941779200002429,0.3005118749999838,0.9999720224578903,0.6855872398764061,0.8292706260000955,3.348269000000073,0.32227091700002575,25.05191993713379,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006251670000096965,163.0,24.0,59.0,0.0,0.0021603750000167565,0.09035191700002088,0.1140814999999975,0.01478854199996249,0.008379500000046392,0.00024008399998365348
6000,5,620260511,3,3,4.0,30207,186600,0.005183333333333333,0.45393875000002026,0.0682005829999639,0,0.0,15.1035,35.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.013833333333333333,0.9589167657106975,0.9254885973978583,0.0194746660000078,0.06296754199996712,0.0001402080000048045,0.06558966700004021,0.1287041660000341,0.9999999999999999,0.692084858385489,0.6508367499999963,1.488839999999982,0.15049558300000854,6.455543518066406,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,5,620260511,3,3,4.0,30207,186600,0.005183333333333333,0.45393875000002026,0.0682005829999639,0,0.0,15.1035,35.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.026833333333333334,0.9210949013602269,0.8716174755830423,0.01993166699998028,0.25324116699999877,0.000259249999999156,0.06875329199999669,0.32225908399999525,0.9999739891133946,0.685132154917822,0.8443930419999788,3.5265739999999823,0.34442875000002005,32.41493511199951,665.56640625,665.56640625,0.0,0.010995917000002464,0.11368808299999955,0.10523887499999773,0.014928499999996347,0.008117624999954387,0.00023054100000763356,,,,,,,,,,,,,,,,,
6000,5,620260511,3,3,4.0,30207,186600,0.005183333333333333,0.45393875000002026,0.0682005829999639,0,0.0,15.1035,35.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.0535,0.8458890808573324,0.7763813674838638,0.01977595900001461,0.10271429199997328,0.0001262499999938882,0.07934704199999487,0.1821924170000102,1.0626805958995222,0.7938689120786941,0.7043269169999462,2.1292939999998453,0.20411274999997886,8.393593788146973,665.56640625,665.56640625,0.0,,,,,,,0.007407333000003291,0.09528308299996979,96300.0,67430.0,0.7,130678.0,,,,,,,,,,,
6000,5,620260511,3,3,4.0,30207,186600,0.005183333333333333,0.45393875000002026,0.0682005829999639,0,0.0,15.1035,35.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.024333333333333332,0.9283667292128526,0.8813552631037809,0.019729166999979952,0.22592170800004396,0.0004322089999959644,0.07016770900003166,0.29652895800001033,0.9999738675514971,0.6847983218332533,0.8186609590000558,3.3050990000001548,0.3183630000000335,25.04722785949707,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006151669999781006,163.0,19.0,52.0,0.0,0.0021194999999920583,0.08494691700002477,0.11335466700001007,0.014816666000001533,0.009711542000047757,0.0002820830000018759
6000,6,620260512,3,3,4.0,30156,186324,0.005175666666666667,0.4518769169999928,0.06739641699999765,0,0.0,15.078,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.016833333333333332,0.9501360279329562,0.9121563647394084,0.023053707999963535,0.06450333399999408,0.00014029200002596554,0.07126645800002507,0.13591791699997202,1.0000000000000004,0.6950011041004709,0.6551834180000355,1.5740519999999378,0.16128262499995571,6.446067810058594,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,6,620260512,3,3,4.0,30156,186324,0.005175666666666667,0.4518769169999928,0.06739641699999765,0,0.0,15.078,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.027333333333333334,0.9196576043739695,0.8689322511779518,0.019819541999993362,0.264086500000019,0.00025695899995525906,0.06859074999999848,0.33293883300001426,0.9999753238045548,0.6884266538901955,0.8522075429999632,3.4074350000000777,0.354967457999976,32.411776542663574,665.56640625,665.56640625,0.0,0.010954333000029237,0.10019066600000315,0.12407529200004319,0.015591249999999945,0.012999500000034914,0.00023779100001775078,,,,,,,,,,,,,,,,,
6000,6,620260512,3,3,4.0,30156,186324,0.005175666666666667,0.4518769169999928,0.06739641699999765,0,0.0,15.078,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.05633333333333333,0.8381306592738115,0.7676004304175449,0.020254625000006854,0.1031756669999595,0.0001911670000254162,0.07804570899997998,0.18141854200001717,1.062136924098761,0.7948456728675272,0.7006858769999553,2.1160610000001725,0.20385583299997734,8.359807014465332,665.56640625,665.56640625,0.0,,,,,,,0.007347750000008091,0.09579449999995404,96162.0,67036.0,0.7,129854.0,,,,,,,,,,,
6000,6,620260512,3,3,4.0,30156,186324,0.005175666666666667,0.4518769169999928,0.06739641699999765,0,0.0,15.078,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.027166666666666665,0.9201392397824545,0.8697073661226824,0.02014283300002262,0.2319603750000283,0.0002472500000294531,0.07478983299995434,0.30700195800000074,0.9999764117088557,0.6880873787642131,0.8262707920000025,3.3571970000002693,0.32930562499996086,25.044069290161133,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006393750000484033,163.0,24.0,51.0,0.0,0.0021397499999693537,0.08575787500001297,0.11926187500000651,0.01638162500000817,0.007514916999980414,0.00022041599999056416
6000,7,620260513,3,3,4.0,30136,186272,0.005174222222222222,0.44944075000000794,0.06841725000003862,0,0.0,15.068,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.014666666666666666,0.9564738802080601,0.9213151101256619,0.0197244159999741,0.06358808400000271,0.00013895800003638215,0.07459562500002903,0.13832920800001602,0.9999999999999999,0.6920148740348074,0.6561806670001147,1.4207299999998213,0.1603897499999789,6.444282531738281,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,7,620260513,3,3,4.0,30136,186272,0.005174222222222222,0.44944075000000794,0.06841725000003862,0,0.0,15.068,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.023833333333333335,0.9297999280300491,0.8832101134263546,0.019715041999972982,0.24572766700003967,0.00038458299997046197,0.07520716699997365,0.3213251249999871,0.9999715661312745,0.6848334340294441,0.8391774170000303,3.429497000000083,0.3431924579999759,32.41118144989014,665.56640625,665.56640625,0.0,0.010914249999984804,0.09762825000001385,0.11241454100002102,0.015491999999994732,0.008969417000002977,0.0002446250000502914,,,,,,,,,,,,,,,,,
6000,7,620260513,3,3,4.0,30136,186272,0.005174222222222222,0.44944075000000794,0.06841725000003862,0,0.0,15.068,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.051666666666666666,0.8510048870683091,0.7830277472105879,0.019633541000018795,0.10184270900003867,0.0001197499999534557,0.08042020800002092,0.18238716700000168,1.062594253729804,0.793777833672779,0.7002406670000596,2.038369999999759,0.20413087500003257,8.388651847839355,665.56640625,665.56640625,0.0,,,,,,,0.007338041999958023,0.09448195799996029,96136.0,67440.0,0.7,130727.0,,,,,,,,,,,
6000,7,620260513,3,3,4.0,30136,186272,0.005174222222222222,0.44944075000000794,0.06841725000003862,0,0.0,15.068,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.022833333333333334,0.932649142816328,0.8866443340798024,0.019858042000009846,0.22640237500002058,0.000250957999980983,0.06738287499996432,0.29404091699996115,0.9999766164916833,0.6863416269526793,0.8118942080000124,3.21244999999999,0.3159814580000102,25.043474197387695,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006123329999923044,163.0,24.0,57.0,0.0,0.002134791999992558,0.08615104200003998,0.11296879100001433,0.014863290999983292,0.009391124999979183,0.00023754200003622827
6000,8,620260514,3,3,4.0,30203,186562,0.005182277777777778,0.4495473339999876,0.06633275000001504,0,0.0,15.1015,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.018333333333333333,0.9457374134156211,0.9052826805929258,0.019813375000012456,0.06475420900000017,0.00025154200000088167,0.07833199999998897,0.1433477909999965,1.0000000000000002,0.6921686145684588,0.6592178349999926,1.57860299999993,0.16546741700000211,6.4542388916015625,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,8,620260514,3,3,4.0,30203,186562,0.005182277777777778,0.4495473339999876,0.06633275000001504,0,0.0,15.1015,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.033166666666666664,0.9029531154546012,0.846957258660692,0.019912541999985933,0.2439995419999832,0.0002681249999909596,0.07033229199998914,0.31460429099996645,0.9999718728554347,0.6849602879704367,0.8304800429999659,3.391994000000068,0.3367541250000272,32.41450023651123,665.56640625,665.56640625,0.0,0.010923708000007082,0.09750320900002407,0.10970737499997085,0.015382708000004186,0.010198333000005277,0.00024087499997449413,,,,,,,,,,,,,,,,,
6000,8,620260514,3,3,4.0,30203,186562,0.005182277777777778,0.4495473339999876,0.06633275000001504,0,0.0,15.1015,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.058666666666666666,0.8317055662806904,0.760457421619453,0.019655166999996254,0.10382662499995376,0.00012233299997888025,0.07962304199998016,0.18357645899999397,1.0615058313697592,0.7917418889599197,0.6994520839999154,2.0905829999996968,0.20541620900002044,8.383257865905762,665.56640625,665.56640625,0.0,,,,,,,0.007377542000028825,0.09642641700003196,96281.0,67283.0,0.7,130408.0,,,,,,,,,,,
6000,8,620260514,3,3,4.0,30203,186562,0.005182277777777778,0.4495473339999876,0.06633275000001504,0,0.0,15.1015,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.030333333333333334,0.9110609525403733,0.8576093512035454,0.019837541000015335,0.22527433400000518,0.0002959580000378992,0.06862649999999348,0.29420175000001336,0.9999766125305306,0.6856398879692496,0.8100768760000392,3.213447999999971,0.3161920000000009,25.04679298400879,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006197909999627882,163.0,22.0,65.0,0.0,0.002135457999997925,0.08425645900001655,0.11438724999999295,0.015454333999969094,0.008018708999998125,0.00034666599998445236
6000,9,620260515,3,3,4.0,30332,187384,0.005205111111111111,0.4675997909999978,0.06691241700002593,0,0.0,15.166,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.016166666666666666,0.9520729745951546,0.9146828608942328,0.01988191700002062,0.06434691700002304,0.0001366249999819047,0.06871566600000278,0.13320620900003632,0.9999999999999996,0.6941940187198454,0.6677114160000315,1.5248400000000402,0.1554916669999784,6.482460021972656,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,9,620260515,3,3,4.0,30332,187384,0.005205111111111111,0.4675997909999978,0.06691241700002593,0,0.0,15.166,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.026,0.923524304870057,0.8745073902691818,0.019987875000026634,0.244697374999987,0.0004294999999956417,0.06970712500003629,0.3148408330000052,0.999977776509166,0.6877057483183117,0.8493462080000427,3.5023120000000745,0.33707491699999537,32.42390727996826,665.56640625,665.56640625,0.0,0.010893916999975772,0.10057866599998988,0.10817204200003516,0.015199833999986367,0.009508000000039374,0.0002829169999927217,,,,,,,,,,,,,,,,,
6000,9,620260515,3,3,4.0,30332,187384,0.005205111111111111,0.4675997909999978,0.06691241700002593,0,0.0,15.166,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.048,0.8611549297289953,0.7946267189374491,0.020010833000014827,0.10120024999997668,0.00011816699998234981,0.07592933300003324,0.1772519999999531,1.0624250030429185,0.7969001990820926,0.711759958000016,2.0868139999997766,0.1995260830000234,8.42862319946289,665.56640625,665.56640625,0.0,,,,,,,0.007409582999969189,0.09376862499999561,96692.0,67713.0,0.7,131244.0,,,,,,,,,,,
6000,9,620260515,3,3,4.0,30332,187384,0.005205111111111111,0.4675997909999978,0.06691241700002593,0,0.0,15.166,30.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.02266666666666667,0.9331420062158096,0.8877802576406347,0.019720957999993516,0.22677900000002182,0.0002574170000002596,0.07059950000001436,0.2976403330000039,0.999973746280483,0.688394131811381,0.8321481250000602,3.3040729999997893,0.3194495000000188,25.05620002746582,665.56640625,665.56640625,0.0,,,,,,,,,,,,,0.0006182920000128433,163.0,24.0,52.0,0.0,0.002106042000036723,0.0846511249999935,0.11419575000002169,0.015475417000004654,0.0094427919999589,0.00024095800000623058
6000,10,620260516,3,3,4.0,30149,186270,0.005174166666666666,0.45574241600002097,0.0662827909999919,0,0.0,15.0745,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Non-random,non_random,0.019333333333333334,0.9428251803596359,0.9012224481007884,0.019920916000046418,0.06282195900001852,0.00013716700004806626,0.07669820799998206,0.13966512500002182,0.9999999999999997,0.6933227118925104,0.6616825410000615,1.6235780000001796,0.1620745829999919,6.4442138671875,665.56640625,665.56640625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6000,10,620260516,3,3,4.0,30149,186270,0.005174166666666666,0.45574241600002097,0.0662827909999919,0,0.0,15.0745,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Gaussian random projection,gaussian_random_projection,0.029666666666666668,0.9129607631340058,0.8599878266734393,0.020184999999969477,0.24743895799997517,0.00026279200000089986,0.06887208299997383,0.31657829200003107,0.9999699257259943,0.6866187219517224,0.8385990399999628,3.5315550000000258,0.3389973750000195,32.41115856170654,665.56640625,680.49609375,14.9296875,0.010922959000026822,0.09966824999997925,0.11248624999996082,0.015363292000017736,0.008703625000009652,0.0002414170000406557,,,,,,,,,,,,,,,,,
6000,10,620260516,3,3,4.0,30149,186270,0.005174166666666666,0.45574241600002097,0.0662827909999919,0,0.0,15.0745,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,Random sampling,random_sampling,0.0555,0.840386605799758,0.7700037819352638,0.019935583999995288,0.10255041700003176,0.00011829200002466678,0.07996775000003709,0.18264100000004646,1.0651371465021786,0.7975102306478925,0.7046616660001064,2.144260000000031,0.20473549999996976,8.3740873336792,680.49609375,680.49609375,0.0,,,,,,,0.007435457999974915,0.0950907920000077,96135.0,67249.0,0.7,130299.0,,,,,,,,,,,
6000,10,620260516,3,3,4.0,30149,186270,0.005174166666666666,0.45574241600002097,0.0662827909999919,0,0.0,15.0745,31.0,30192.89688888889,5.032149481481482,15.096448444444444,0.1109999938302488,4e-06,4.4444444444444444e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0295,0.9134394546938799,0.8606584755272352,0.01990766699998403,0.22571475000000873,0.00027425000001812805,0.07119037500001468,0.2971839580000051,0.999967732408259,0.6866402089753412,0.8192045820000544,3.302165999999943,0.3192012079999813,25.0434513092041,680.49609375,680.49609375,0.0,,,,,,,,,,,,,0.0006242910000082702,163.0,18.0,54.0,0.0,0.002157624999995278,0.08473612500000627,0.11436262499995564,0.01454608400001689,0.008879457999967144,0.00035650000000941873
7000,1,720260507,3,3,4.0,35435,218962,0.004468612244897959,0.5303104170000097,0.08125245799999448,0,0.0,15.186428571428571,37.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,2.9387755102040816e-06,3.26530612244898e-07,sparse,Non-random,non_random,0.015714285714285715,0.9534022961724563,0.9166883041072602,0.022546792000014193,0.07353104200001326,0.00014162500002612433,0.07371170900000834,0.14739062499995725,0.9999999999999994,0.6948813519743046,0.7589472510000519,1.712912999999844,0.17251570799999172,7.5742340087890625,680.49609375,680.53515625,0.0390625,,,,,,,,,,,,,,,,,,,,,,,
7000,1,720260507,3,3,4.0,35435,218962,0.004468612244897959,0.5303104170000097,0.08125245799999448,0,0.0,15.186428571428571,37.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,2.9387755102040816e-06,3.26530612244898e-07,sparse,Gaussian random projection,gaussian_random_projection,0.023714285714285716,0.9301004455372804,0.8833077510009771,0.022488707999968938,0.2980357499999968,0.0002971669999851656,0.0694416659999888,0.3677790000000414,0.9999711969210432,0.6859188555186663,0.979337457999975,4.024840999999924,0.3928346249999777,37.763468742370605,680.53515625,699.453125,18.91796875,0.012749333999977353,0.1335457920000067,0.12422145799996542,0.017576708000035524,0.009521957999993447,0.000368207999997594,,,,,,,,,,,,,,,,,
7000,1,720260507,3,3,4.0,35435,218962,0.004468612244897959,0.5303104170000097,0.08125245799999448,0,0.0,15.186428571428571,37.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,2.9387755102040816e-06,3.26530612244898e-07,sparse,Random sampling,random_sampling,0.05028571428571429,0.85477644308133,0.7872326963960976,0.023140458000000308,0.11735774999999649,0.000127374999976837,0.08036583299997346,0.19785579099999495,1.0638369825709477,0.7962859860350396,0.809413832999951,2.3413879999998244,0.22338937500001066,9.818781852722168,699.453125,699.453125,0.0,,,,,,,0.008489542000006622,0.10884604199998194,112981.0,78879.0,0.7,152816.0,,,,,,,,,,,
7000,1,720260507,3,3,4.0,35435,218962,0.004468612244897959,0.5303104170000097,0.08125245799999448,0,0.0,15.186428571428571,37.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,2.9387755102040816e-06,3.26530612244898e-07,sparse,CountSketch random projection,countsketch_random_projection,0.028714285714285713,0.9156855089561569,0.8634326593376288,0.02271366700000499,0.2622804169999995,0.00030474999999796637,0.07344141700002638,0.33603141600002573,0.9999673182423832,0.6867549109710003,0.947589459000028,3.733780999999908,0.36110199999995984,29.167428970336914,699.453125,699.453125,0.0,,,,,,,,,,,,,0.0006427499999972497,163.0,27.0,66.0,0.0,0.002456583000025603,0.10966995799998358,0.1215915839999866,0.01765633299999081,0.00958287499997823,0.0006094580000421956
7000,2,720260508,3,3,4.0,35276,217998,0.004448938775510204,0.5202596249999942,0.08012487500002408,0,0.0,15.118285714285713,31.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,2.9387755102040816e-06,3.26530612244898e-07,sparse,Non-random,non_random,0.015142857142857144,0.955076588744328,0.9192373627337073,0.027435291999950095,0.07276029199999812,0.0002297500000167929,0.07311316699997406,0.14611262500000066,0.9999999999999998,0.6966034697454142,0.7464877090000073,1.7541049999999814,0.17608670800001391,7.5411376953125,699.453125,699.453125,0.0,,,,,,,,,,,,,,,,,,,,,,,
