model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,600,13,CountSketch,8.50760846787766,0.305,0.409724661865799,0.00288604166666667
4,600,13,SIGN Bidirectional,8.55511424432615,0.32,0.410651768895822,0.00369979166666667
4,600,14,Random Projection,9.0846521412521,0.22,0.508910061333593,0.00302604166666667
4,600,14,Random Sampling,9.84458794190514,0.28,0.508559926591392,0.00585441666666667
4,600,14,Non-random,10.6706716405088,0.205,0.508392603989969,0.00395716666666667
4,600,14,CountSketch,8.25081968717773,0.2,0.509618929717735,0.00274708333333333
4,600,14,SIGN Bidirectional,8.55521806776736,0.22,0.508765340134753,0.00315808333333333
4,600,15,Random Projection,8.68911706787102,0.12,0.509681761741845,0.00250066666666667
4,600,15,Random Sampling,8.93384529465213,0.235,0.511830918764594,0.00554475
4,600,15,Non-random,10.4424158882095,0.125,0.50937760595742,0.00320458333333333
4,600,15,CountSketch,8.44628849497594,0.135,0.509251319544205,0.00245683333333333
4,600,15,SIGN Bidirectional,8.82108098803412,0.135,0.509860179466965,0.00321679166666667
4,600,16,Random Projection,9.35843171415446,0.34,0.434962930493989,0.00269620833333333
4,600,16,Random Sampling,10.4462317018139,0.48,0.435481431973251,0.00604070833333333
4,600,16,Non-random,10.6101527882718,0.365,0.43474656083114,0.00352125
4,600,16,CountSketch,9.07276652000135,0.36,0.435045487177199,0.00335308333333333
4,600,16,SIGN Bidirectional,8.70749815961377,0.455,0.437612713022294,0.00352870833333333
4,600,17,Random Projection,8.99131477877098,0.42,0.408922615455509,0.00291825
4,600,17,Random Sampling,10.452463677299,0.65,0.406687692850389,0.006139875
4,600,17,Non-random,10.7566952876725,0.445,0.406710088666847,0.00397404166666667
4,600,17,CountSketch,8.78473940050741,0.45,0.407140394018642,0.003323875
4,600,17,SIGN Bidirectional,9.58166275758661,0.51,0.410879002030339,0.003768875
4,600,18,Random Projection,8.94750697650931,0.255,0.447513995101745,0.003030625
4,600,18,Random Sampling,9.58323669824559,0.37,0.453085037996983,0.00581841666666667
4,600,18,Non-random,10.1766961290676,0.25,0.44686461041619,0.003257125
4,600,18,CountSketch,8.36734667630853,0.34,0.447643560473709,0.00289666666666667
4,600,18,SIGN Bidirectional,9.19564805821177,0.27,0.442837030148064,0.00328633333333333
4,600,19,Random Projection,8.27794461516631,0.26,0.438766361547191,0.00312804166666667
4,600,19,Random Sampling,9.00307086279672,0.425,0.426394104194482,0.00553708333333333
4,600,19,Non-random,9.75387894749545,0.23,0.437298119223065,0.0034475
4,600,19,CountSketch,8.17017329286894,0.265,0.44051736772453,0.00304420833333333
