alpha_n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
0.2,2,Random Projection,0.057709625019924715,0.02348041598452255,0.14143020898336545,0.00011708401143550873,0.005574208014877513,0.00020216600387357175,0.002946374996099621,0.006296791980275884,0.00012045801850035787,2.095801755785942e-05,0.042425791994901374,0.057709625019924715,0.05770383303752169,5.791982403025031e-06,0.2226202499878127,,,,,,,,,
0.2,2,Random Sampling,0.13462708299630322,0.02348041598452255,0.11612291599158198,,,,,,,,,0.13462708299630322,0.1346228740294464,4.2089668568223715e-06,0.27423041497240774,0.01936062498134561,0.00812354200752452,0.017250333010451868,0.00344866601517424,0.0016905420052353293,0.08474916600971483,,,
0.2,2,Non-random,0.3415143329766579,0.02348041598452255,0.16268383400165476,,,,,,,,,0.3415143329766579,0.341513000021223,1.3329554349184036e-06,0.5276785829628352,,,,,,,0.237513250001939,0.10328970800037496,0.0007100420189090073
0.2,3,Random Projection,0.059854332997929305,0.023604125017300248,0.1413509999983944,6.608400144614279e-05,0.004188124992651865,0.00021862497669644654,0.003788750007515773,0.0021520839945878834,6.95830094628036e-05,8.791976142674685e-06,0.04935833401395939,0.059854332997929305,0.05985037697246298,3.956025466322899e-06,0.22480945801362395,,,,,,,,,
0.2,3,Random Sampling,0.15889620798407122,0.023604125017300248,0.13977770900237374,,,,,,,,,0.15889620798407122,0.15889037502347492,5.832960596308112e-06,0.3222780420037452,0.005657625006278977,0.012883707997389138,0.021468416991410777,0.001530292007373646,0.003022250020876527,0.11432808300014585,,,
0.2,3,Non-random,0.2916941670118831,0.023604125017300248,0.12152904199319892,,,,,,,,,0.2916941670118831,0.2916921669966541,2.00001522898674e-06,0.4368273340223823,,,,,,,0.23606491700047627,0.054552916990360245,0.001074333005817607
0.2,4,Random Projection,0.04835550001007505,0.02195091699832119,0.1159380000026431,6.525000208057463e-05,0.005460791988298297,0.000509625009726733,0.0006069160008337349,0.0011839999933727086,0.00010270799975842237,1.9917002646252513e-05,0.04040166697814129,0.04835550001007505,0.048350874974858016,4.6250352170318365e-06,0.18624441701103933,,,,,,,,,
0.2,4,Random Sampling,0.12215962499612942,0.02195091699832119,0.1235287919989787,,,,,,,,,0.12215962499612942,0.12215250098961405,7.124006515368819e-06,0.2676393339934293,0.005513832991709933,0.011866584012750536,0.016032334009651095,0.0010386249923612922,0.0034347919863648713,0.08426633299677633,,,
0.2,4,Non-random,0.2543366670142859,0.02195091699832119,0.12995300002512522,,,,,,,,,0.2543366670142859,0.2543348319886718,1.8350256141275167e-06,0.40624058403773233,,,,,,,0.20584187499480322,0.04740829099318944,0.0010846660006791353
0.2,5,Random Projection,0.07675387500785291,0.023054458026308566,0.12370362499495968,7.34579807613045e-05,0.009126417018705979,0.0015845830203033984,0.0009942920005414635,0.004209667007671669,0.00012133299605920911,2.087498432956636e-05,0.06061741700978018,0.07675387500785291,0.07674804201815277,5.832989700138569e-06,0.22351195802912116,,,,,,,,,
0.2,5,Random Sampling,0.14225179099594243,0.023054458026308566,0.17162008400191553,,,,,,,,,0.14225179099594243,0.1422464579809457,5.333014996722341e-06,0.3369263330241665,0.0086329169862438,0.012990874995011836,0.0195839160005562,0.0013961250078864396,0.003445041977101937,0.0961975830141455,,,
0.2,5,Non-random,0.26994262501830235,0.023054458026308566,0.13119508299860172,,,,,,,,,0.26994262501830235,0.2699404169979971,2.208020305261016e-06,0.42419216604321264,,,,,,,0.22705945899360813,0.04186012499849312,0.0010208330058958381
0.2,6,Random Projection,0.05025008300435729,0.02203387499321252,0.12177291701664217,0.0001222910068463534,0.0040882919856812805,0.00020995800150558352,0.0004909590061288327,0.0010790420055855066,5.704199429601431e-05,8.417002391070127e-06,0.04418899997835979,0.05025008300435729,0.05024500098079443,5.082023562863469e-06,0.19405687501421198,,,,,,,,,
0.2,6,Random Sampling,0.09171808301471174,0.02203387499321252,0.10817799999495037,,,,,,,,,0.09171808301471174,0.09171162499114871,6.458023563027382e-06,0.22192995800287463,0.0072359170007985085,0.012220000004163012,0.018345332995522767,0.006115124997450039,0.0016365000046789646,0.04615874998853542,,,
0.2,6,Non-random,0.3430540830013342,0.02203387499321252,0.16637587500736117,,,,,,,,,0.3430540830013342,0.3430522920098156,1.7909915186464787e-06,0.5314638330019079,,,,,,,0.22064312500879169,0.12131154199596494,0.0010976250050589442
0.2,7,Random Projection,0.08079733300837688,0.025040334003278986,0.1439853750052862,6.683397805318236e-05,0.005697916989447549,0.0001966250129044056,0.000589250004850328,0.0011428750003688037,6.975000724196434e-05,9.332987247034907e-06,0.07302079099463299,0.08079733300837688,0.08079337497474626,3.9580336306244135e-06,0.24982304201694205,,,,,,,,,
0.2,7,Random Sampling,0.14046287498786114,0.025040334003278986,0.1131664999993518,,,,,,,,,0.14046287498786114,0.14045550001901574,7.374968845397234e-06,0.2786697089904919,0.00953387501067482,0.013008957990678027,0.011834334000013769,0.0028292079805396497,0.003366250020917505,0.09988287501619197,,,
0.2,7,Non-random,0.3218392090057023,0.025040334003278986,0.15309591600089334,,,,,,,,,0.3218392090057023,0.3218380009930115,1.2080126907676458e-06,0.4999754590098746,,,,,,,0.2406400830077473,0.08059445899561979,0.0006034589896444231
0.2,8,Random Projection,0.08415908401366323,0.026972583000315353,0.12602541700471193,6.741701508872211e-05,0.006045040994649753,0.0006350420007947832,0.0006246249831747264,0.0016130419971887022,0.00011304198415018618,2.1041982108727098e-05,0.07503445900510997,0.08415908401366323,0.08415370996226557,5.374051397666335e-06,0.2371570840186905,,,,,,,,,
0.2,8,Random Sampling,0.15929025001241826,0.026972583000315353,0.12496220797766,,,,,,,,,0.15929025001241826,0.15928487502969801,5.374982720240951e-06,0.3112250409903936,0.009394124994287267,0.0113977910077665,0.020311250002123415,0.0012980840110685676,0.0031546250102110207,0.11372900000424124,,,
0.2,8,Non-random,0.30611062500975095,0.026972583000315353,0.21663733400055207,,,,,,,,,0.30611062500975095,0.3061082079948392,2.4170149117708206e-06,0.5497205420106184,,,,,,,0.258306250005262,0.04669758299132809,0.0011043749982491136
0.2,9,Random Projection,0.07245283300289884,0.021356250013923272,0.16575949999969453,6.641598884016275e-05,0.0033734159951563925,0.00026737499865703285,0.001600624993443489,0.0013423750060610473,0.00010529198334552348,1.912500010803342e-05,0.06567337500746362,0.07245283300289884,0.0724479989730753,4.834029823541641e-06,0.25956858301651664,,,,,,,,,
0.2,9,Random Sampling,0.12135583302006125,0.021356250013923272,0.11074199998984113,,,,,,,,,0.12135583302006125,0.121348126034718,7.706985343247652e-06,0.25345408302382566,0.0071595420013181865,0.015985250007361174,0.016106708004372194,0.0010777920251712203,0.001572375011164695,0.07944645898533054,,,
0.2,9,Non-random,0.2915851669968106,0.021356250013923272,0.16183691599871963,,,,,,,,,0.2915851669968106,0.2915836250176653,1.541979145258665e-06,0.4747783330094535,,,,,,,0.2216292500088457,0.06926787502015941,0.0006864999886602163
0.2,10,Random Projection,0.11421104101464152,0.013899374986067414,0.14073391701094806,0.00012729200534522533,0.007561332982731983,0.002903166983742267,0.0007490839925594628,0.002229292003903538,0.00010687499889172614,1.9540981156751513e-05,0.10050845798105001,0.11421104101464152,0.11420504192938097,5.999085260555148e-06,0.268844333011657,,,,,,,,,
0.2,10,Random Sampling,0.15781866700854152,0.013899374986067414,0.12257954099914059,,,,,,,,,0.15781866700854152,0.15781274996697903,5.917041562497616e-06,0.29429758299374953,0.012050749995978549,0.01592224999330938,0.014871041988953948,0.005620083014946431,0.0017783749790396541,0.10757024999475107,,,
0.2,10,Non-random,0.30925654200837016,0.013899374986067414,0.14025520801078528,,,,,,,,,0.30925654200837016,0.30925466696498916,1.8750433810055256e-06,0.46341112500522286,,,,,,,0.26729424999211915,0.040840999979991466,0.0011194169928785414
0.2,11,Random Projection,0.05316083400975913,0.024345459009055048,0.13960562500869855,6.629200652241707e-05,0.00715979200322181,0.00020208398927934468,0.0008102919964585453,0.001097166008548811,6.412499351426959e-05,9.040988516062498e-06,0.04374750002170913,0.05316083400975913,0.05315629200777039,4.542001988738775e-06,0.21711191802751273,,,,,,,,,
0.2,11,Random Sampling,0.09842991598998196,0.024345459009055048,0.12463129201205447,,,,,,,,,0.09842991598998196,0.09842383398790844,6.0820020735263824e-06,0.24740666701109149,0.008195208996767178,0.016499499994097278,0.015769958001328632,0.0009988749807234854,0.0015914170071482658,0.0553688750078436,,,
0.2,11,Non-random,0.2677666250092443,0.024345459009055048,0.13035316599416547,,,,,,,,,0.2677666250092443,0.2677653749997262,1.2500095181167126e-06,0.4224652500124648,,,,,,,0.23489512500236742,0.03184054198209196,0.0010297080152668059
0.2,12,Random Projection,0.05191874998854473,0.012475124996853992,0.11612500000046566,6.325001595541835e-05,0.004998917022021487,0.0004332910175435245,0.0005234589916653931,0.004780457995366305,0.0001598329981788993,2.1124986233189702e-05,0.04093258400098421,0.05191874998854473,0.051912917027948424,5.832960596308112e-06,0.18051887498586439,,,,,,,,,
0.2,12,Random Sampling,0.12677720800274983,0.012475124996853992,0.13154879200737923,,,,,,,,,0.12677720800274983,0.12677029200131074,6.9160014390945435e-06,0.27080112500698306,0.009997166984248906,0.014129666000371799,0.012406541995005682,0.0011025830172002316,0.0038835419982206076,0.08525079200626351,,,
0.2,12,Non-random,0.25176733400439844,0.012475124996853992,0.1247446250054054,,,,,,,,,0.25176733400439844,0.25176533398916945,2.00001522898674e-06,0.3889870840066578,,,,,,,0.20516216699616052,0.04553058400051668,0.0010725829924922436
0.2,13,Random Projection,0.11000787498778664,0.022836208023363724,0.13101820801966824,8.358398918062449e-05,0.0026791660056915134,0.00024195900186896324,0.005836416996316984,0.001740582985803485,0.0001120000088121742,2.1499989088624716e-05,0.09928662501624785,0.11000787498778664,0.11000183399301022,6.040994776412845e-06,0.2638622910308186,,,,,,,,,
0.2,13,Random Sampling,0.08980879199225456,0.022836208023363724,0.10916687501594424,,,,,,,,,0.08980879199225456,0.08980245800921693,6.333983037620783e-06,0.22181187503156252,0.012640582979656756,0.014315584005089477,0.01365750000695698,0.00301279200357385,0.0013632079935632646,0.04481279102037661,,,
0.2,13,Non-random,0.30075125000439584,0.022836208023363724,0.14861116599058732,,,,,,,,,0.30075125000439584,0.30074962601065636,1.6239937394857407e-06,0.4721986240183469,,,,,,,0.2244418339978438,0.0755899999930989,0.00071779201971367
0.2,14,Random Projection,0.05819362500915304,0.017416083021089435,0.09839249998913147,6.525000208057463e-05,0.009454375016503036,0.001841208984842524,0.001216166012454778,0.0009970419923774898,5.441700341179967e-05,8.249975508078933e-06,0.04455316701205447,0.05819362500915304,0.058189875999232754,3.749009920284152e-06,0.17400220801937394,,,,,,,,,
0.2,14,Random Sampling,0.11614908298361115,0.017416083021089435,0.15690133400494233,,,,,,,,,0.11614908298361115,0.11614228997495957,6.793008651584387e-06,0.2904665000096429,0.008590291981818154,0.017872041004011407,0.024890708009479567,0.0015273329918272793,0.0013959580101072788,0.06186595797771588,,,
0.2,14,Non-random,0.3217115000006743,0.017416083021089435,0.13347995799267665,,,,,,,,,0.3217115000006743,0.32170900102937594,2.4989712983369827e-06,0.47260754101444036,,,,,,,0.26417599999695085,0.053971042012562975,0.0035619590198621154
0.2,15,Random Projection,0.10822858402389102,0.018490707996534184,0.21493137499783188,6.479199510067701e-05,0.009201958018820733,0.00020062498515471816,0.000533499987795949,0.004008167015854269,6.44999963697046e-05,9.041978046298027e-06,0.09414254201692529,0.10822858402389102,0.10822512599406764,3.4580298233777285e-06,0.3416506670182571,,,,,,,,,
0.2,15,Random Sampling,0.2069456250173971,0.018490707996534184,0.14700208301655948,,,,,,,,,0.2069456250173971,0.20694112600176595,4.4990156311541796e-06,0.37243841603049077,0.010161499987589195,0.014640375011367723,0.016789916990092024,0.0032685000041965395,0.0016077090112958103,0.16047312499722466,,,
0.2,15,Non-random,0.4022401250258554,0.018490707996534184,0.1761987920035608,,,,,,,,,0.4022401250258554,0.4022390419850126,1.0830408427864313e-06,0.5969296250259504,,,,,,,0.2759049999876879,0.12571012499392964,0.0006239170033950359
0.2,16,Random Projection,0.10872820799704641,0.03011862499988638,0.14955125001142733,0.00016570798470638692,0.0021579170133918524,0.00018724999972619116,0.0006604579975828528,0.004452124994713813,5.879098898731172e-05,8.916016668081284e-06,0.10103391599841416,0.10872820799704641,0.10872508099419065,3.1270028557628393e-06,0.2883980830083601,,,,,,,,,
0.2,16,Random Sampling,0.1322303750202991,0.03011862499988638,0.141685457987478,,,,,,,,,0.1322303750202991,0.13222445803694427,5.916983354836702e-06,0.3040344580076635,0.011484041984658688,0.013065416016615927,0.015348084009019658,0.004234791005728766,0.0014222919999156147,0.08666983302100562,,,
0.2,16,Non-random,0.28491733298869804,0.03011862499988638,0.13862562502617948,,,,,,,,,0.28491733298869804,0.28491566597949713,1.667009200900793e-06,0.4536615830147639,,,,,,,0.2367380409850739,0.04709583299700171,0.0010817919974215329
0.2,17,Random Projection,0.0753965410112869,0.01300854200962931,0.1591646249871701,6.562500493600965e-05,0.003990625002188608,0.00020083299023099244,0.0004992499889340252,0.006566791998920962,0.00012699997751042247,2.1583022316917777e-05,0.06391945798532106,0.0753965410112869,0.075391165970359,5.375040927901864e-06,0.2475697080080863,,,,,,,,,
0.2,17,Random Sampling,0.1769090839952696,0.01300854200962931,0.15926112502347678,,,,,,,,,0.1769090839952696,0.17690420901635662,4.8749789129942656e-06,0.3491787510283757,0.0072684999904595315,0.019216250017052516,0.015094084024894983,0.0010082079970743507,0.0013755419931840152,0.13294162499369122,,,
0.2,17,Non-random,0.27600608399370685,0.01300854200962931,0.13280416699126363,,,,,,,,,0.27600608399370685,0.27600350097054616,2.5830231606960297e-06,0.4218187929945998,,,,,,,0.22795770899392664,0.046151208982337266,0.0018945829942822456
0.2,18,Random Projection,0.11055479198694229,0.023538917012047023,0.14109820901649073,6.4416992245242e-05,0.00820520898560062,0.00017854198813438416,0.0015261660155374557,0.001650457998039201,0.00011049999739043415,1.983300899155438e-05,0.09879504100535996,0.11055479198694229,0.11055016599129885,4.625995643436909e-06,0.27519191801548004,,,,,,,,,
0.2,18,Random Sampling,0.2485279160027858,0.023538917012047023,0.13092333302483894,,,,,,,,,0.2485279160027858,0.24852050002664328,7.415976142510772e-06,0.40299016603967175,0.01587841598666273,0.012024416995700449,0.022757375001674518,0.0045990420039743185,0.0037526250234805048,0.18950862501515076,,,
0.2,18,Non-random,0.2783270829822868,0.023538917012047023,0.13093970899353735,,,,,,,,,0.2783270829822868,0.2783239590644371,3.1239178497344255e-06,0.4328057089878712,,,,,,,0.229672917019343,0.04582754202419892,0.0028235000208951533
0.2,19,Random Projection,0.1231240410124883,0.03599974999087863,0.12360983301186934,7.641699630767107e-05,0.006581291992915794,0.0004144999838899821,0.0005271669942885637,0.0037117910105735064,0.00012237500050105155,2.170802326872945e-05,0.11166241698083468,0.1231240410124883,0.12311766698257998,6.3740299083292484e-06,0.2827336240152363,,,,,,,,,
0.2,19,Random Sampling,0.1823613329906948,0.03599974999087863,0.13811058399733156,,,,,,,,,0.1823613329906948,0.18235449999338016,6.832997314631939e-06,0.356471666978905,0.007251165981870145,0.019717083021532744,0.013211999990744516,0.0027416249795351177,0.003556584008038044,0.1358760420116596,,,
0.2,19,Non-random,0.36827558299410157,0.03599974999087863,0.1559175000002142,,,,,,,,,0.36827558299410157,0.3682737489871215,1.834006980061531e-06,0.5601928329851944,,,,,,,0.2654974159959238,0.10209070800920017,0.0006856249819975346
0.2,20,Random Projection,0.10627262500929646,0.020517708006082103,0.12310695799533278,6.687501445412636e-05,0.010345624992623925,0.00019008299568668008,0.0005105000163894147,0.004297750012483448,6.941700121387839e-05,8.66700429469347e-06,0.09078004100592807,0.10627262500929646,0.10626895804307424,3.6669662222266197e-06,0.24989729101071134,,,,,,,,,
0.2,20,Random Sampling,0.14014129200950265,0.020517708006082103,0.1401335830159951,,,,,,,,,0.14014129200950265,0.1401356229907833,5.669018719345331e-06,0.30079258303157985,0.013020874990615994,0.011989874998107553,0.014168082998367026,0.0022667080047540367,0.006413916009478271,0.09227616598946042,,,
0.2,20,Non-random,0.28677354101091623,0.020517708006082103,0.13698066599317826,,,,,,,,,0.28677354101091623,0.28677166599663906,1.8750142771750689e-06,0.4442719150101766,,,,,,,0.24014604100375436,0.045584000006783754,0.001041624986100942
