K,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
5,13,SIGN Bidirectional,0.09253433399999267,0.01544729200003303,0.17891354200003207,,,,,,,,,0.09253433399999267,0.09252441699993597,9.917000056702818e-06,0.28689516800005777,,,,,,,,,,,,,,,,,,,,0.00020545799998217262,0.011392791999981,0.005033083000000715,0.0010831249999796455,0.000349207999988721,2.8959000019312953e-05,0.0744317919999844
5,14,Random Projection,0.05075433299998622,0.0149628340000163,0.1800406670000143,0.00022179199999072807,0.003925709000043298,0.00227012499999546,0.0008736249999969914,0.0010547499999802312,0.0003544999999576248,5.229199996392708e-05,0.04199212499997884,0.05075433299998622,0.0507449179999071,9.415000079115998e-06,0.24575783400001683,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14,Random Sampling,0.11351245800000243,0.0149628340000163,0.206637666000006,,,,,,,,,0.11351245800000243,0.11350341699994715,9.041000055276527e-06,0.3351129580000247,0.005461417000049096,0.009297875000015665,0.051253250000002026,0.000806874999966567,0.0029244999999491483,0.043759499999964646,,,,,,,,,,,,,,,,,,,,
5,14,Non-random,0.4526246669999523,0.0149628340000163,0.18440391699999736,,,,,,,,,0.4526246669999523,0.45262066699990555,4.00000004674439e-06,0.651991417999966,,,,,,,0.4167523749999873,0.03547433299996783,0.0003939589999504278,,,,,,,,,,,,,,,,,
5,14,CountSketch,0.048081249999995634,0.0149628340000163,0.18645195900001,,,,,,,,,0.048081249999995634,0.05041462600001978,0.0,0.24949604300002193,,,,,,,,,,7.504199999175398e-05,0.0023648750000120344,0.0023648750000120344,0.002891041999987465,0.0022000830000479255,0.0010864579999747548,0.0011359169999991536,0.0003524169999877813,2.6332999993883277e-05,0.037917584000012994,,,,,,,
5,14,SIGN Bidirectional,0.06428100000005088,0.0149628340000163,0.1701907909999818,,,,,,,,,0.06428100000005088,0.0642709600000444,1.0040000006483751e-05,0.24943462500004898,,,,,,,,,,,,,,,,,,,,0.00030225000000427826,0.011692625000023327,0.005272875000002841,0.0008266670000125487,0.0001368750000096952,2.745900002310009e-05,0.04601220899996861
5,15,Random Projection,0.04466300000001411,0.014800291000028665,0.17084062500003938,0.00020845800003144177,0.003600709000011193,0.002060708000044542,0.000947332999999162,0.0010576249999871834,0.0003316670000117483,2.7167000041572464e-05,0.03642341700003726,0.04466300000001411,0.044657084000164105,5.915999850003573e-06,0.23030391600008215,,,,,,,,,,,,,,,,,,,,,,,,,,
5,15,Random Sampling,0.10847354200001291,0.014800291000028665,0.20394133299998884,,,,,,,,,0.10847354200001291,0.10846783400000959,5.708000003323832e-06,0.3272151660000304,0.0052131670000221675,0.009158709000018916,0.04634008300001824,0.0007354579999514499,0.0028355000000033215,0.044184916999995494,,,,,,,,,,,,,,,,,,,,
5,15,Non-random,0.4589040000000182,0.014800291000028665,0.22664133300003186,,,,,,,,,0.4589040000000182,0.4588995840000507,4.415999967477546e-06,0.7003456240000787,,,,,,,0.4238357500000234,0.03440241700002389,0.0006614170000034392,,,,,,,,,,,,,,,,,
5,15,CountSketch,0.04977891700002601,0.014800291000028665,0.17350687499998685,,,,,,,,,0.04977891700002601,0.05257616700004064,0.0,0.23808608300004153,,,,,,,,,,7.433299998638176e-05,0.0028275829999984126,0.0028275829999984126,0.00287816700000576,0.0016295000000354776,0.0008502500000417967,0.001335791999963476,0.0002665000000092732,2.6542000000517874e-05,0.03985991700000113,,,,,,,
5,15,SIGN Bidirectional,0.07557950000000346,0.014800291000028665,0.17643299999997453,,,,,,,,,0.07557950000000346,0.07556774900001528,1.175099998818041e-05,0.26681279100000665,,,,,,,,,,,,,,,,,,,,0.00021225000000413274,0.011399165999989691,0.004779917000007572,0.0010277910000127122,0.00040612499998360363,6.0666000024411915e-05,0.05768183399999316
5,16,Random Projection,0.05346395899999834,0.014908875000003263,0.17763162500000362,0.00021245800002134274,0.003744874999995318,0.0024989160000359334,0.0011784999999804313,0.0012289580000128808,0.00015633300000672534,2.7124999974148523e-05,0.04440991699999586,0.05346395899999834,0.05345708200002264,6.876999975702347e-06,0.24600445900000523,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,Random Sampling,0.11715795800000706,0.014908875000003263,0.21033195800004023,,,,,,,,,0.11715795800000706,0.11714620900005457,1.1748999952487793e-05,0.34239879100005055,0.0055080829999951675,0.00932966700003135,0.04765087499998799,0.0007301670000288141,0.003147667000007459,0.05077975000000379,,,,,,,,,,,,,,,,,,,,
5,16,Non-random,0.48444524999996474,0.014908875000003263,0.18411387500003684,,,,,,,,,0.48444524999996474,0.4844397919999892,5.457999975533312e-06,0.6834680000000048,,,,,,,0.44665529200000265,0.03711179199996195,0.0006727080000246133,,,,,,,,,,,,,,,,,
5,16,CountSketch,0.05103341599999567,0.014908875000003263,0.17456762500000877,,,,,,,,,0.05103341599999567,0.053357498999901054,0.0,0.2405099160000077,,,,,,,,,,7.645800002364922e-05,0.0023577499999873908,0.0023577499999873908,0.002859749999970518,0.002103124999962347,0.000978540999994948,0.001072374999978365,0.00034637499999234933,2.695899996751905e-05,0.04117841600003658,,,,,,,
5,16,SIGN Bidirectional,0.07171566599998869,0.014908875000003263,0.17342374999998356,,,,,,,,,0.07171566599998869,0.07170758299986346,8.083000125225226e-06,0.2600482909999755,,,,,,,,,,,,,,,,,,,,0.0002101249999668653,0.011957624999979544,0.00476687499997297,0.0009225829999763846,0.00032933299996784626,2.7666999983466667e-05,0.053493375000016385
5,17,Random Projection,0.0485268749999932,0.014733916000011504,0.1711056249999956,0.00020275000002811794,0.0036044999999944594,0.0022003749999726097,0.000924708000013652,0.0010552919999895494,0.0004422920000024533,2.7624999972886144e-05,0.040061166999976194,0.0485268749999932,0.04851870899994992,8.166000043274835e-06,0.2343664160000003,,,,,,,,,,,,,,,,,,,,,,,,,,
5,17,Random Sampling,0.11199041700001544,0.014733916000011504,0.20462341699999342,,,,,,,,,0.11199041700001544,0.11198200100000122,8.416000014221936e-06,0.33134775000002037,0.005661750000001575,0.009123917000010806,0.047593917000028796,0.000661083000011331,0.002769291999982215,0.046172041999966495,,,,,,,,,,,,,,,,,,,,
5,17,Non-random,0.4522672090000128,0.014733916000011504,0.22701712499997484,,,,,,,,,0.4522672090000128,0.4522627920000559,4.416999956902146e-06,0.6940182499999992,,,,,,,0.41421125000005077,0.03740891699999338,0.0006426250000117761,,,,,,,,,,,,,,,,,
5,17,CountSketch,0.054627499999980955,0.014733916000011504,0.16849916699999312,,,,,,,,,0.054627499999980955,0.056965751000007,0.0,0.23786058299998558,,,,,,,,,,7.491700000628043e-05,0.002367124999977932,0.002367124999977932,0.0028365420000113772,0.0021717500000022483,0.0010026249999555148,0.001256500000010874,0.00016287500000089494,2.795900002183771e-05,0.04469833300004211,,,,,,,
5,17,SIGN Bidirectional,0.10127783300004012,0.014733916000011504,0.17021195799998168,,,,,,,,,0.10127783300004012,0.10126850000000331,9.333000036804151e-06,0.2862237070000333,,,,,,,,,,,,,,,,,,,,0.00020708300002070246,0.012018208000029063,0.004716583999993418,0.0008504589999915879,0.00030133299998169605,5.61669999683545e-05,0.08311866600001849
5,18,Random Projection,0.05345116700004837,0.014808167000012418,0.1733899170000086,0.00024000000001933586,0.004060457999969458,0.002527708000002349,0.0009635419999654005,0.0012092499999880602,0.0003504160000034062,2.6959000024362467e-05,0.044062084000017876,0.05345116700004837,0.05344041699999025,1.0750000058123987e-05,0.2416492510000694,,,,,,,,,,,,,,,,,,,,,,,,,,
5,18,Random Sampling,0.1145496249999951,0.014808167000012418,0.20948912499994776,,,,,,,,,0.1145496249999951,0.11454249999997046,7.1250000246436684e-06,0.3388469169999553,0.005217707999975119,0.009222249999993437,0.04790429199999835,0.0006865419999826372,0.0028153750000114997,0.04869633300000942,,,,,,,,,,,,,,,,,,,,
5,18,Non-random,0.47582808300001034,0.014808167000012418,0.19042495799999415,,,,,,,,,0.47582808300001034,0.4758232919999159,4.791000094428455e-06,0.6810612080000169,,,,,,,0.44057349999997086,0.03485262499998498,0.00039716699996006355,,,,,,,,,,,,,,,,,
5,18,CountSketch,0.05522395799999913,0.014808167000012418,0.17613366699998778,,,,,,,,,0.05522395799999913,0.057683084000018425,0.0,0.24616579199999933,,,,,,,,,,7.89169999961814e-05,0.002491000000020449,0.002491000000020449,0.003147291999994195,0.0021422080000093047,0.0010376249999808351,0.0009395420000259946,0.0001414169999520709,2.662500003225432e-05,0.04518745799998669,,,,,,,
5,18,SIGN Bidirectional,0.07643370899995716,0.014808167000012418,0.17710670900004288,,,,,,,,,0.07643370899995716,0.07642366699991499,1.0042000042176369e-05,0.26834858500001246,,,,,,,,,,,,,,,,,,,,0.00021112499996434053,0.011709582999969825,0.004968875000031403,0.001076708999960374,0.00036562499997216946,2.7375000001939043e-05,0.058064375000014934
5,19,Random Projection,0.050953249999963646,0.0151895829999944,0.1723953329999972,0.0002159590000019307,0.0035905409999941185,0.002532666999968569,0.0008937909999531257,0.0009667499999750362,0.0002687500000320142,4.924999996092083e-05,0.042425458000025174,0.050953249999963646,0.05094316599991089,1.0084000052756892e-05,0.23853816599995525,,,,,,,,,,,,,,,,,,,,,,,,,,
5,19,Random Sampling,0.11549520799997026,0.0151895829999944,0.206112791999999,,,,,,,,,0.11549520799997026,0.11548779100013462,7.416999835641036e-06,0.33679758299996365,0.005279125000015483,0.009223458000008122,0.052432125000052565,0.0007272500000112814,0.0027730410000117445,0.045052792000035424,,,,,,,,,,,,,,,,,,,,
5,19,Non-random,0.45986312499996984,0.0151895829999944,0.22870975000000726,,,,,,,,,0.45986312499996984,0.4598590409999588,4.084000011062017e-06,0.7037624579999715,,,,,,,0.4250907499999812,0.03440108299997746,0.00036720800000011877,,,,,,,,,,,,,,,,,
