K,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
3,4,Random Sampling,18.155232686027475,0.018229166666666668,0.004825673114622148,0.07887737499999048,0.014677667000000838,0.24964008300003115,,,,,,,,,0.07887737499999048,0.07886895799998683,8.417000003646535e-06,0.34319512500002247,0.005050291000031848,0.009277457999985472,0.029029707999995935,0.0009455840000214266,0.0028754169999842816,0.03169049999996787,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,Non-random,22.602340553915997,0.005208333333333333,0.002678106411556719,0.4827537499999721,0.014677667000000838,0.23417783299998973,,,,,,,,,0.4827537499999721,0.4827498320000245,3.917999947589124e-06,0.7316092499999627,,,,,,,0.4586473329999876,0.02373629100003427,0.00036620800000264353,,,,,,,,,,,,,,,,,,,,,,,
3,4,CountSketch,14.258462651419887,0.0026041666666666665,0.004858476027971181,0.03198483300002408,0.014677667000000838,0.1730144590000009,,,,,,,,,0.03198483300002408,0.03430637500002831,0.0,0.21967695900002582,,,,,,,,,,7.950000002665547e-05,13.0,77.0,104.0,0.0,0.002359708000028604,0.002359708000028604,0.0027780420000453887,0.0015377089999901727,0.0011075419999997393,0.0008948340000074495,0.0003270830000019487,2.0832999950926023e-05,0.022841415999948822,,,,,,,,,
3,4,SIGN Bidirectional,14.451986576548014,0.005208333333333333,0.009848001548959123,0.03643316700004107,0.014677667000000838,0.17265370799998436,,,,,,,,,0.03643316700004107,0.036424375000024156,8.792000016910606e-06,0.22376454200002627,,,,,,,,,,,,,,,,,,,,,,,,0.0001859999999851425,13.0,2.0,0.00985437499997488,0.004586750000044049,0.0008814579999807393,0.0003041250000137552,2.058400002624694e-05,0.020591082999999344
3,5,Random Projection,14.419359511461202,0.0,0.00705359734537972,0.028117375000022093,0.014934624999966672,0.17325295799997775,0.00018633399997725064,0.003206625000018448,0.0016964999999800057,0.0008768750000172076,0.0009879169999749138,0.0003246250000188411,3.458300000147574e-05,0.02079516600002762,0.028117375000022093,0.028108625000015763,8.750000006330083e-06,0.21630495799996652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,Random Sampling,17.79455579437506,0.0026041666666666665,0.002546779977962793,0.06805974999997488,0.014934624999966672,0.2060022079999726,,,,,,,,,0.06805974999997488,0.06805091599994739,8.834000027491129e-06,0.28899658299991415,0.00522054099997149,0.00919200000004139,0.02414216699997951,0.0006428329999721427,0.002891124999962358,0.025962250000020504,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,Non-random,22.934511195004276,0.0,0.0028428819444444586,0.4485446670000215,0.014934624999966672,0.22629516599999988,,,,,,,,,0.4485446670000215,0.4485407920000739,3.874999947584001e-06,0.689774457999988,,,,,,,0.4271262920000254,0.02102016700001741,0.0003943330000311107,,,,,,,,,,,,,,,,,,,,,,,
3,5,CountSketch,14.364263677648491,0.0,0.004247776055616437,0.03166862500000889,0.014934624999966672,0.2263522920000014,,,,,,,,,0.03166862500000889,0.03429291799994871,0.0,0.27295554199997696,,,,,,,,,,0.00011966700003540609,13.0,74.0,105.0,0.0,0.0026717920000010054,0.0026717920000010054,0.0027794169999992846,0.001863458000002538,0.0008683339999606687,0.0008439580000185742,0.00012225000000398722,1.887499996655606e-05,0.022333374999959688,,,,,,,,,
3,5,SIGN Bidirectional,15.20777265864833,0.023437499999999997,0.015158685102940384,0.0423647079999796,0.014934624999966672,0.21422704200000453,,,,,,,,,0.0423647079999796,0.04235795799996822,6.750000011379598e-06,0.2715263749999508,,,,,,,,,,,,,,,,,,,,,,,,0.00018370899999808898,13.0,2.0,0.008383250000008502,0.004884415999981684,0.0007351250000056098,0.00010858299998517396,1.970799996797723e-05,0.028043167000021185
3,6,Random Projection,14.725453559808074,0.0,0.0024032281041510006,0.02800404200002049,0.014839542000004258,0.2111795000000143,0.00018362499997692794,0.0031957499999748507,0.001419832999999926,0.0007251250000308573,0.0008194170000024315,0.00015629099999614482,1.9291000000976055e-05,0.02147837500001515,0.02800404200002049,0.027997706999997263,6.3350000232276216e-06,0.25402308400003903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,Random Sampling,17.44428146256613,0.0026041666666666665,0.002045889426903813,0.07667737500003113,0.014839542000004258,0.24235287499999458,,,,,,,,,0.07667737500003113,0.0766689989999918,8.37600003933403e-06,0.33386979200003,0.005201875000011569,0.009229957999991711,0.02847812499999236,0.0007885410000199045,0.003247582999961196,0.02972291700001506,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,Non-random,22.949579118900456,0.0,0.0033827039930555414,0.48969758300000876,0.014839542000004258,0.19359633300001633,,,,,,,,,0.48969758300000876,0.4896925000000465,5.082999962269241e-06,0.6981334580000293,,,,,,,0.4621633340000244,0.026869458000021496,0.0006597080000005917,,,,,,,,,,,,,,,,,,,,,,,
3,6,CountSketch,14.867151207081486,0.0,0.0038342581085277355,0.03145941700000776,0.014839542000004258,0.17852441700000554,,,,,,,,,0.03145941700000776,0.03377291800001103,0.0,0.22482337600001756,,,,,,,,,,7.900000002791785e-05,13.0,76.0,109.0,0.0,0.00234645900002306,0.00234645900002306,0.0026314579999962007,0.001593541999966419,0.0009275419999994483,0.0013104169999564874,0.00023704199998064723,2.1333000006507064e-05,0.022279666000031284,,,,,,,,,
3,6,SIGN Bidirectional,15.144750216065312,0.0026041666666666665,0.00247374981348579,0.03737687500000675,0.014839542000004258,0.17642587499994988,,,,,,,,,0.03737687500000675,0.03736525099992605,1.162400008070108e-05,0.2286422919999609,,,,,,,,,,,,,,,,,,,,,,,,0.00018612500002745946,13.0,2.0,0.00999762499998269,0.0049807919999693695,0.0010841249999771208,0.0002947499999663705,1.98339999997188e-05,0.020802000000003318
3,7,Random Projection,14.706668321836736,0.0,0.0017995812964475832,0.026207290999991528,0.015369708000037008,0.18242229200001248,0.00018383299999413794,0.0035187919999657424,0.0017727079999758644,0.0009320830000092428,0.001104042000008576,0.0003565830000411552,2.091699997208707e-05,0.01830754100001286,0.026207290999991528,0.026196498999979667,1.0792000011861091e-05,0.223999291000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,Random Sampling,18.624703822420003,0.0078125,0.0011468543015075022,0.06814191699999128,0.015369708000037008,0.21413987500000076,,,,,,,,,0.06814191699999128,0.0681342919999679,7.62500002338129e-06,0.29765150000002905,0.005201917000022149,0.00930854199998521,0.023045125000010103,0.0008077499999785687,0.002794916999960151,0.02697604100001172,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7,Non-random,22.904749132602202,0.0,0.0015502929687500056,0.4581592910000154,0.015369708000037008,0.2259526249999908,,,,,,,,,0.4581592910000154,0.458155624000085,3.666999930374004e-06,0.6994816240000432,,,,,,,0.43626375000002326,0.021526583000024857,0.00036529100003690473,,,,,,,,,,,,,,,,,,,,,,,
3,7,CountSketch,14.754682038644193,0.0,0.002057056076152447,0.0352127080000173,0.015369708000037008,0.21358545799995454,,,,,,,,,0.0352127080000173,0.03798308199981193,0.0,0.26416787400000885,,,,,,,,,,7.429199996522584e-05,13.0,74.0,106.0,0.0,0.0028036249999559004,0.0028036249999559004,0.0026590409999585063,0.0016110409999896547,0.000924417000021549,0.0011017499999752545,0.00013041599999041864,1.924999997982013e-05,0.0258556250000197,,,,,,,,,
3,7,SIGN Bidirectional,15.540249381980079,0.0026041666666666665,0.004983761766957223,0.03756212499996536,0.015369708000037008,0.2223974170000247,,,,,,,,,0.03756212499996536,0.037551000999997086,1.1123999968276621e-05,0.27532925000002706,,,,,,,,,,,,,,,,,,,,,,,,0.00018233399998734967,13.0,2.0,0.008542499999975917,0.004765500000019074,0.0008569999999963329,0.00020499999999401552,3.4916999993583886e-05,0.022963750000030814
3,8,Random Projection,14.164163676839198,0.0,0.003309227774887319,0.03134804199999053,0.014767875000018194,0.21221145800001295,0.00018404100001134793,0.003541916000017409,0.001744250000001557,0.0007427499999721476,0.000924209000004339,0.00012391600000682956,1.9584000028771698e-05,0.02406054199997243,0.03134804199999053,0.03134120800001483,6.833999975697225e-06,0.2583273750000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,Random Sampling,18.159704335843777,0.013020833333333332,0.0036624917113904643,0.07478125000000091,0.014767875000018194,0.24390462499997057,,,,,,,,,0.07478125000000091,0.07476991699996915,1.1333000031754636e-05,0.33345374999998967,0.005191709000030187,0.00923029199998382,0.027230374999987816,0.0011958749999507745,0.0032997079999859125,0.028621958000030645,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,Non-random,22.860702734781686,0.0,0.0013373480902778012,0.4489679999999794,0.014767875000018194,0.22869112500001165,,,,,,,,,0.4489679999999794,0.4489639579999789,4.042000000481494e-06,0.6924270000000092,,,,,,,0.42445449999996754,0.024114208000014514,0.0003952499999968495,,,,,,,,,,,,,,,,,,,,,,,
3,8,CountSketch,14.204592083769857,0.0,0.004102992174747633,0.032976875000031214,0.014767875000018194,0.2175427079999963,,,,,,,,,0.032976875000031214,0.035276625999983935,0.0,0.2652874580000457,,,,,,,,,,7.708299995101697e-05,13.0,78.0,97.0,0.0,0.00233987500001831,0.00233987500001831,0.002923167000005833,0.0015559589999725176,0.0009187500000393811,0.0011453750000214313,0.00028937499996573024,2.250000000003638e-05,0.02366466699999137,,,,,,,,,
3,8,SIGN Bidirectional,15.702203552824777,0.0026041666666666665,0.005496893288764404,0.03940304100001413,0.014767875000018194,0.17500320899995359,,,,,,,,,0.03940304100001413,0.03939308299999311,9.958000021015323e-06,0.2291741249999859,,,,,,,,,,,,,,,,,,,,,,,,0.00018799999998009298,13.0,2.0,0.009096542000008867,0.004630625000004329,0.0007522079999944253,0.0001287499999875763,2.1208000021033513e-05,0.024575749999996788
3,9,Random Projection,14.618023876036421,0.0,0.004988104582982711,0.03190100000000484,0.014882624999984273,0.19467866599995887,0.00018854200004625454,0.0035967089999644486,0.0017405840000037642,0.0008276249999994434,0.0011090829999602647,0.0003839999999968313,4.4833000004018686e-05,0.024000249999971857,0.03190100000000484,0.03189162599994688,9.374000057960075e-06,0.24146229099994798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,Random Sampling,18.261670986052586,0.010416666666666666,0.0029818844226840724,0.06984720799999877,0.014882624999984273,0.21045145800002274,,,,,,,,,0.06984720799999877,0.06983741499999496,9.793000003810448e-06,0.2951812910000058,0.00520624999995789,0.009333207999986826,0.023282166000001325,0.0006962080000221249,0.002920082999992246,0.02839950000003455,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,Non-random,22.862859519960054,0.0,0.0025037977430555636,0.4616024160000052,0.014882624999984273,0.2295440420000432,,,,,,,,,0.4616024160000052,0.4615982500000655,4.165999939687026e-06,0.7060290830000326,,,,,,,0.4360590000000002,0.025146375000019816,0.0003928750000454784,,,,,,,,,,,,,,,,,,,,,,,
3,9,CountSketch,18.281084479049287,0.018229166666666664,0.018189705226145103,0.034206250000011096,0.014882624999984273,0.20947799999999006,,,,,,,,,0.034206250000011096,0.0365124590001642,0.0,0.25856687499998543,,,,,,,,,,7.895800001733733e-05,13.0,74.0,103.0,0.0,0.002338542000018151,0.002338542000018151,0.0025683329999992566,0.0019214160000160518,0.0007985000000303444,0.0007983330000342903,0.00012370899997904417,1.9334000000981177e-05,0.02552679200005059,,,,,,,,,
3,9,SIGN Bidirectional,14.49013086474509,0.0026041666666666665,0.004745714240612431,0.03933320799995954,0.014882624999984273,0.21333924999999,,,,,,,,,0.03933320799995954,0.03932224900006531,1.0958999894228327e-05,0.2675550829999338,,,,,,,,,,,,,,,,,,,,,,,,0.00026437499997200575,13.0,2.0,0.009913000000040029,0.004580083000007562,0.0008818329999940033,0.00015079199999945558,3.325000000131695e-05,0.02349891600005094
3,10,Random Projection,14.749862651503353,0.0,0.0033659169167880587,0.030805332999989332,0.014890832999981285,0.21340708300004962,0.00018229200003361257,0.0030561670000111008,0.0013502919999837104,0.0007870420000131162,0.0008588329999952293,0.00012720900002705093,1.9167000004927104e-05,0.02441837500003885,0.030805332999989332,0.030799377000107597,5.955999881734897e-06,0.25910324900002024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,Random Sampling,18.41406118906946,0.0078125,0.001770006264290483,0.07841529199998831,0.014890832999981285,0.24828916700005266,,,,,,,,,0.07841529199998831,0.07840475000000424,1.0541999984070571e-05,0.34159529200002225,0.005201166999995621,0.009133458000007977,0.029845625000007203,0.001083667000045807,0.0028928749999863612,0.030247957999961272,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,Non-random,22.748114025155786,0.0,0.0015096028645833343,0.46571604199999683,0.014890832999981285,0.23087420899997824,,,,,,,,,0.46571604199999683,0.4657107919999248,5.2500000720101525e-06,0.7114810839999564,,,,,,,0.4421195829999647,0.022917291999988265,0.0006739169999718797,,,,,,,,,,,,,,,,,,,,,,,
3,10,CountSketch,14.750261822867857,0.0,0.0033829495699023715,0.03402429199996959,0.014890832999981285,0.21220337500000142,,,,,,,,,0.03402429199996959,0.03683779000004961,0.0,0.2611184999999523,,,,,,,,,,7.491700000628043e-05,13.0,74.0,104.0,0.0,0.002848207999988972,0.002848207999988972,0.003037040999970486,0.001397290999989309,0.0007668750000107138,0.0008812920000309532,0.00020900000004075991,3.6249999993742676e-05,0.02473870800002942,,,,,,,,,
3,10,SIGN Bidirectional,14.945058880727629,0.0026041666666666665,0.0032391258631669917,0.039472250000017084,0.014890832999981285,0.21779474999999593,,,,,,,,,0.039472250000017084,0.03946416500008354,8.084999933544168e-06,0.2721578329999943,,,,,,,,,,,,,,,,,,,,,,,,0.00018179100004545035,13.0,2.0,0.009290458000009494,0.004627458000015849,0.000754749999998694,0.00012341600000809194,2.00839999706659e-05,0.024466208000035294
3,11,Random Projection,14.77491974589383,0.0026041666666666665,0.005079485861427424,0.02953141699998696,0.015214874999969652,0.21515300000004345,0.00020854200005260282,0.0035222089999820128,0.0017796669999938786,0.0007954170000061822,0.0008420830000090973,0.0003399999999942338,2.108400002498456e-05,0.022011541999972906,0.02953141699998696,0.029520544000035898,1.0872999951061502e-05,0.25989929200000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,Random Sampling,17.81577126613689,0.0,0.006441864401200925,0.08065520899998546,0.015214874999969652,0.2525697909999849,,,,,,,,,0.08065520899998546,0.08064699999999903,8.208999986436538e-06,0.34843987499994,0.00521683300001996,0.009388124999986758,0.02911129199998186,0.0007414579999931448,0.002900167000007059,0.033289125000010245,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,Non-random,22.841427322424174,0.0026041666666666665,0.002207391147257126,0.5082715830000097,0.015214874999969652,0.22923587500002895,,,,,,,,,0.5082715830000097,0.5082660829999668,5.500000042957254e-06,0.7527223330000083,,,,,,,0.4834443329999658,0.024152666000020417,0.0006690839999805576,,,,,,,,,,,,,,,,,,,,,,,
3,11,CountSketch,14.745802176808663,0.0026041666666666665,0.004679509304251095,0.031836290999990524,0.015214874999969652,0.17544787499997483,,,,,,,,,0.031836290999990524,0.03426020799992102,0.0,0.222499040999935,,,,,,,,,,8.262500000455475e-05,13.0,70.0,108.0,0.0,0.002459207999947921,0.002459207999947921,0.0029066249999800675,0.0016836670000088816,0.0008988750000185064,0.0009281670000405029,0.00018583299998908842,1.958299998250368e-05,0.022636417000001074,,,,,,,,,
3,11,SIGN Bidirectional,14.835817639208459,0.0234375,0.008741885708783342,0.03942170800002032,0.015214874999969652,0.1712375420000285,,,,,,,,,0.03942170800002032,0.039412667000021884,9.040999998433108e-06,0.22587412500001847,,,,,,,,,,,,,,,,,,,,,,,,0.00018679199996540774,13.0,2.0,0.010406000000045879,0.0047535410000136835,0.00093037499999582,0.0002931249999846841,1.9667000003664725e-05,0.022823167000012745
3,12,Random Projection,14.87307110769467,0.0026041666666666665,0.0036843692661833183,0.027981666999949084,0.014692333000027702,0.1705240410000215,0.00017845800005034107,0.0036404169999855185,0.0019503749999785214,0.0009050830000205679,0.0009402080000313617,0.0002974170000129561,1.9042000019453553e-05,0.020042250000017248,0.027981666999949084,0.027973250000115968,8.416999833116279e-06,0.21319804099999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,Random Sampling,18.07436580286951,0.010416666666666666,0.0016006618563039476,0.06929195800000798,0.014692333000027702,0.2065235419999567,,,,,,,,,0.06929195800000798,0.0692845399998987,7.41800010928273e-06,0.2905078329999924,0.0051505000000133805,0.009147041000005629,0.02483658299996705,0.0008596249999754946,0.002809665999961908,0.026481124999975236,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,Non-random,22.793734172730638,0.0,0.0012301974826388895,0.4607650000000376,0.014692333000027702,0.23027766600000632,,,,,,,,,0.4607650000000376,0.46076128999999355,3.710000044065964e-06,0.7057349990000716,,,,,,,0.43694554100000005,0.023450083000000177,0.0003656659999933254,,,,,,,,,,,,,,,,,,,,,,,
3,12,CountSketch,14.680796495667884,0.0,0.003187482518257123,0.03205474999998614,0.014692333000027702,0.21525216700001693,,,,,,,,,0.03205474999998614,0.0343606669998735,0.0,0.26199925000003077,,,,,,,,,,7.483299998511939e-05,13.0,71.0,110.0,0.0,0.00233824999997978,0.00233824999997978,0.0024988339999936215,0.0015028750000283253,0.0008661659999802396,0.0008727090000206772,0.0001738749999731226,3.4541999980319815e-05,0.023660332999952516,,,,,,,,,
3,12,SIGN Bidirectional,15.709374396191876,0.018229166666666664,0.007511956129159086,0.04204850000002125,0.014692333000027702,0.2149312910000276,,,,,,,,,0.04204850000002125,0.04203937399995539,9.126000065862172e-06,0.27167212400007656,,,,,,,,,,,,,,,,,,,,,,,,0.00017920899995260697,13.0,2.0,0.009015083000008417,0.004592790999993213,0.0007384159999901385,0.00011854199999561388,2.0249999977295374e-05,0.027375083000038103
3,13,Random Projection,14.382618590835113,0.0,0.0024549676359657824,0.028732458999968458,0.015151917000025605,0.21726341599998023,0.00020941699995091767,0.003327166000019588,0.0013992080000093665,0.0007632080000234964,0.0007981669999708174,0.0002256669999951555,3.645900000037727e-05,0.02196566699996083,0.028732458999968458,0.02872495899993055,7.500000037907739e-06,0.2611477919999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,Random Sampling,17.703748327177404,0.015625,0.002928311783569726,0.0776613330000373,0.015151917000025605,0.2505174590000365,,,,,,,,,0.0776613330000373,0.07765299999999797,8.333000039328908e-06,0.34333070900009943,0.005212834000019484,0.009166083000025083,0.03190979199996491,0.0008389159999637741,0.0031065830000329697,0.027418791999991754,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,Non-random,23.17127179150972,0.0,0.0010810004340277707,0.47209874999998647,0.015151917000025605,0.19123583399999688,,,,,,,,,0.47209874999998647,0.47209241699999893,6.332999987535004e-06,0.678486501000009,,,,,,,0.4464772499999867,0.024940082999989954,0.0006750840000222524,,,,,,,,,,,,,,,,,,,,,,,
3,13,CountSketch,14.51077140290654,0.0,0.003617848986578742,0.031146041999988938,0.015151917000025605,0.17728658400000086,,,,,,,,,0.031146041999988938,0.03385670800003027,0.0,0.2235845430000154,,,,,,,,,,0.0001770000000078653,13.0,76.0,107.0,0.0,0.0027569169999992482,0.0027569169999992482,0.002740167000013116,0.0018125000000281943,0.0008714580000059868,0.0009270829999650232,0.0002881249999973079,4.4915999978911714e-05,0.021481625000035365,,,,,,,,,
3,13,SIGN Bidirectional,15.387452352311747,0.018229166666666664,0.006712148637585874,0.041417834000014864,0.015151917000025605,0.17600316700003305,,,,,,,,,0.041417834000014864,0.04140849799995294,9.336000061921368e-06,0.23257291800007351,,,,,,,,,,,,,,,,,,,,,,,,0.00018479199997045725,13.0,2.0,0.009984915999950772,0.004708708000009665,0.0009150829999953203,0.00031120800002781834,1.950000000761065e-05,0.0252842909999913
3,14,Random Projection,14.107658947498821,0.0,0.004350408132507949,0.029781667000008838,0.014884583999958068,0.17965195900001163,0.0002114999999776046,0.003611499999976786,0.0018958329999918533,0.0009066250000273612,0.0010510000000181208,0.0003962920000049053,2.0124999991821824e-05,0.021678833000009945,0.029781667000008838,0.029771707999998398,9.959000010439922e-06,0.22431820999997854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,Random Sampling,17.930453763276674,0.005208333333333333,0.005451778993453338,0.07130383300000176,0.014884583999958068,0.20951691699997355,,,,,,,,,0.07130383300000176,0.07129504100004169,8.791999960067187e-06,0.2957053339999334,0.005222417000027235,0.009270791000005829,0.024538541000026726,0.0006424590000051467,0.002825040999994144,0.028795791999982612,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,Non-random,22.691206363085254,0.0,0.0030870225694444586,0.45769329199998765,0.014884583999958068,0.22774766599997065,,,,,,,,,0.45769329199998765,0.4576894999999581,3.7920000295343925e-06,0.7003255419999164,,,,,,,0.4347756660000073,0.02254899999996951,0.0003648339999813288,,,,,,,,,,,,,,,,,,,,,,,
3,14,CountSketch,14.34168963210897,0.0,0.005387360877814273,0.0318145419999496,0.014884583999958068,0.2130565420000039,,,,,,,,,0.0318145419999496,0.03460512600003085,0.0,0.25975566799991157,,,,,,,,,,7.337499999948704e-05,13.0,80.0,100.0,0.0,0.0028242500000033033,0.0028242500000033033,0.002509167000027901,0.0017806669999913538,0.0009123340000201097,0.0008491250000020045,0.00017937500001607987,3.4999999968476914e-05,0.02261758299999883,,,,,,,,,
3,14,SIGN Bidirectional,14.450793158874037,0.0078125,0.008805935316592794,0.040909333999991304,0.014884583999958068,0.21267012499998827,,,,,,,,,0.040909333999991304,0.04090045699996381,8.877000027496251e-06,0.26846404299993765,,,,,,,,,,,,,,,,,,,,,,,,0.0001837909999835574,13.0,2.0,0.009201958000005561,0.0047740840000187745,0.0008858749999944848,0.0001325829999814232,2.0290999998451298e-05,0.025701874999981555
3,15,Random Projection,15.198171351489831,0.0078125,0.0037421032791579434,0.030017791000034322,0.015482999999960612,0.21514904200000728,0.0002078750000009677,0.003312875000005988,0.001867375000017546,0.0008229590000041753,0.0009343329999751404,0.00022333300000809686,3.583299996989808e-05,0.02260462499998539,0.030017791000034322,0.030009207999967202,8.583000067119428e-06,0.2606498330000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,Random Sampling,17.956663315880906,0.0078125,0.003746570223456258,0.07682766599998558,0.015482999999960612,0.2453006249999703,,,,,,,,,0.07682766599998558,0.07682074899997815,6.917000007433671e-06,0.3376112909999165,0.004665290999980698,0.009034791000033238,0.03003008400003182,0.0011518329999944399,0.0028727919999482765,0.029065957999989678,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,Non-random,22.748406221756493,0.0026041666666666665,0.001907436822120273,0.4477774169999975,0.015482999999960612,0.2303349590000039,,,,,,,,,0.4477774169999975,0.44777216699998235,5.250000015166734e-06,0.693595375999962,,,,,,,0.4232380830000011,0.023865042000011272,0.000669041999969977,,,,,,,,,,,,,,,,,,,,,,,
3,15,CountSketch,14.844400773630136,0.005208333333333333,0.0038988256607019878,0.034448957999984486,0.015482999999960612,0.1778296250000153,,,,,,,,,0.034448957999984486,0.03687362499994151,0.0,0.2277615829999604,,,,,,,,,,7.924999999886495e-05,13.0,75.0,105.0,0.0,0.0024612500000102955,0.0024612500000102955,0.0025735830000144233,0.0014626249999878382,0.0010609159999717122,0.0008666669999684018,0.00022891699995852832,3.850000001648368e-05,0.02564066700000467,,,,,,,,,
3,15,SIGN Bidirectional,14.65304386694591,0.0,0.004975937727865115,0.03782508400001916,0.015482999999960612,0.17850837500003536,,,,,,,,,0.03782508400001916,0.037814874999924086,1.0209000095073861e-05,0.23181645900001513,,,,,,,,,,,,,,,,,,,,,,,,0.00018725000001040826,13.0,2.0,0.009823082999957933,0.004766041999971549,0.0009689579999871967,0.00026979200004007,2.0957999993242993e-05,0.021778791999963687
3,16,Random Projection,13.913562287195182,0.0,0.004127205178428628,0.04775241599998026,0.014823083000010229,0.17793604100000948,0.0001767919999906553,0.003321708999976636,0.0018835829999943599,0.0009225000000014916,0.0008772080000198912,0.00013504099996453078,2.00829999812413e-05,0.04040650000001733,0.04775241599998026,0.04774341599994614,9.000000034120603e-06,0.24051153999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,Random Sampling,17.484093784721164,0.005208333333333333,0.0027727946298095607,0.06890816699996094,0.014823083000010229,0.21024541699995325,,,,,,,,,0.06890816699996094,0.06889962499997182,8.541999989120086e-06,0.2939766669999244,0.005209083999943687,0.009284250000007432,0.023691417000009096,0.0007459160000280463,0.0028999999999541615,0.027068958000029397,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,Non-random,22.917234959247466,0.005208333333333333,0.002316840720556268,0.46469995799998287,0.014823083000010229,0.18523966700001893,,,,,,,,,0.46469995799998287,0.4646961660000102,3.7919999726909737e-06,0.664762708000012,,,,,,,0.44164037500001996,0.022689332999959788,0.00036645800003043405,,,,,,,,,,,,,,,,,,,,,,,
3,16,CountSketch,14.160479460163153,0.0,0.0037278830525546702,0.02909604099994567,0.014823083000010229,0.17168212499996116,,,,,,,,,0.02909604099994567,0.03140716600012183,0.0,0.21560124899991706,,,,,,,,,,7.57500000077016e-05,13.0,78.0,97.0,0.0,0.0023412080000184687,0.0023412080000184687,0.0025202080000212845,0.00172333300002947,0.0009407499999838365,0.0010617500000194013,0.0002996250000251166,1.9291999990400654e-05,0.020084042000007685,,,,,,,,,
3,16,SIGN Bidirectional,14.526873000307116,0.010416666666666666,0.004599029644860031,0.035399124999969445,0.014823083000010229,0.17097725000002129,,,,,,,,,0.035399124999969445,0.03538987499996438,9.250000005067704e-06,0.22119945800000096,,,,,,,,,,,,,,,,,,,,,,,,0.0001847079999492962,13.0,2.0,0.009780541999987236,0.004844083000023147,0.0009637499999826105,0.00030695899999955145,1.9415999986449606e-05,0.019290417000036086
3,17,Random Projection,15.078801875764013,0.0,0.002729918393546804,0.02834879199997431,0.014834208000024773,0.1718123750000018,0.00018483399998103778,0.0033582499999624815,0.0022042079999664566,0.0007640420000143422,0.0009162079999782691,0.0003390839999610762,3.395799996042115e-05,0.020538999999985208,0.02834879199997431,0.028339583999809292,9.208000165017438e-06,0.21499537500000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,Random Sampling,19.139255639585684,0.013020833333333332,0.003291638339256081,0.0695911249999881,0.014834208000024773,0.20653429200001483,,,,,,,,,0.0695911249999881,0.06957995799996297,1.1167000025125162e-05,0.2909596250000277,0.00521125000000211,0.009248624999997901,0.023989583000002312,0.0006902089999698546,0.0031678329999635935,0.0272724580000272,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,Non-random,23.12026560271158,0.0,0.0009711371527778012,0.4581471249999822,0.014834208000024773,0.23491037500002676,,,,,,,,,0.4581471249999822,0.4581427080000253,4.416999956902146e-06,0.7078917080000338,,,,,,,0.4260085000000231,0.03172799999998688,0.0004062080000153401,,,,,,,,,,,,,,,,,,,,,,,
