rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_hash_seed,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec
2.0,7,220260513,5000,3,3,12581,80324,0.00321296,0.2170371001120656,0.0244143998716026,8,0.0016,7.5486,18.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1536,0.5921145813517034,0.5132161262187964,0.038480200106278,,0.160569799831137,0.0003380000125616,0.0741425000596791,0.2350624999962747,0.9996913923737528,0.7261394081567212,0.4765017998870462,0.953125,0.2759819999337196,20.952370643615723,,,,,,,,,,,,,,,,,,0.0004795000422745,3829177339.0,163.0,16.0,50.0,0.0,0.0059583000838756,0.0059583000838756,0.0930353000294417,0.0434212000109255,0.0134351002052426,0.0031304999720305,eigsh,0.0005449999589473
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.2030325001105666,0.0237443000078201,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.0874,0.7548277789657664,0.6763300298472386,0.0396296000108122,eigsh,0.0147244001273065,9.009987115859984e-05,0.0751221000682562,0.0899443000089377,1.0000000000000009,0.7457001940759538,0.3167134001851082,0.875,0.1312108000274747,2.8060789108276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.2030325001105666,0.0237443000078201,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1374,0.6302964569461614,0.5498549293652973,0.0670826998539269,,0.235627599991858,0.0002834999468177,0.1370518999174237,0.3729724998120218,0.9997333486086448,0.7312510889758054,0.5997397999744862,1.53125,0.4422770999372005,26.22102642059326,,,,0.0073697001207619,0.0910225000698119,0.1119909000117331,0.0187932001426816,0.0048370000440627,eigsh,0.0006941999308764,,,,,,,,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.2030325001105666,0.0237443000078201,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.2352,0.4208200480526787,0.3594990652310295,0.0414989001583308,,0.0296566998586058,9.200000204145908e-05,0.1172344000078737,0.1470220999326557,1.0758338532354357,0.872011721698067,0.3737598999869078,0.75,0.192015599925071,3.706685066223145,,,,,,,,,,,0.0041613997891545,eigsh,0.0254739001393318,42772.0,29870.0,0.7,56225.0,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.2030325001105666,0.0237443000078201,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.133,0.6406341951426794,0.5597551421107958,0.0332653000950813,,0.1295541001018136,0.0003098999150097,0.0723874000832438,0.2022625999525189,0.9997357092444016,0.7309381881603478,0.429028200218454,0.90625,0.2370106999296695,20.960007667541504,,,,,,,,,,,,,,,,,,0.0003659001085907,1861684268.0,163.0,15.0,43.0,0.0,0.0035242999438196,0.0035242999438196,0.0672164000570774,0.0424619000405073,0.0115745000075548,0.0032565998844802,eigsh,0.0006367000751197
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.2319702000822872,0.0293272999115288,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1066,0.7056582991230504,0.6241085988184829,0.0370738999918103,eigsh,0.0131724001839756,9.74999275058508e-05,0.0778194998856633,0.0910975001752376,1.0000000000000004,0.7370573972224016,0.3523868999909609,0.671875,0.1296158998738974,2.813666343688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.2319702000822872,0.0293272999115288,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1534,0.5927431759600392,0.5136812710605118,0.0355422999709844,,0.1661966999527067,0.0004329001531004,0.2723311998415738,0.4389738999307155,0.9997665869954512,0.7192677214151536,0.700258299941197,1.984375,0.4771974999457598,26.223605155944824,,,,0.0080726000014692,0.0885263001546263,0.0461329000536352,0.0166645999997854,0.0049104001373052,eigsh,0.0007861999329179,,,,,,,,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.2319702000822872,0.0293272999115288,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.4176,0.171165197700314,0.1749309496948372,0.035236099967733,,0.0277823999058455,0.0001127999275922,0.1196904999669641,0.1475936998613178,1.076991988017178,0.8768181232576868,0.4088831997942179,1.28125,0.1847777999937534,3.7127180099487305,,,,,,,,,,,0.0035399000626057,eigsh,0.0242194000165909,42882.0,29902.0,0.7,56270.0,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.2319702000822872,0.0293272999115288,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1466,0.6083636598088862,0.5286832835801158,0.0354962998535484,,0.1803524999413639,0.0003523000050336,0.1530134999193251,0.3337409999221563,0.9997614204228604,0.7207532813419572,0.5950157998595387,1.296875,0.3712468999437988,20.96206760406494,,,,,,,,,,,,,,,,,,0.0003194999881088,3078630681.0,163.0,16.0,55.0,0.0,0.0039511998184025,0.0039511998184025,0.0862482001539319,0.0662568998523056,0.0182970999740064,0.0038554000202566,eigsh,0.0007367001380771
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.2945729000493884,0.0259726999793201,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1098,0.6977446069038507,0.6162283598566957,0.0346997999586164,eigsh,0.0098806000314652,0.0001038999762386,0.0692816001828759,0.0792737998999655,0.9999999999999996,0.7376435228673227,0.3998117002192884,0.9375,0.115508200135082,2.805872917175293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.2945729000493884,0.0259726999793201,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1524,0.5952152066655555,0.5164107624811677,0.0374614999163895,,0.2005036999471485,0.000273099867627,0.1573078001383692,0.3580936999060213,0.9997708317690678,0.7231692260314101,0.6786301999818534,1.109375,0.3973856000229716,26.22140407562256,,,,0.0084259000141173,0.1178005998954176,0.0559073002077639,0.0118712000548839,0.0045096999965608,eigsh,0.0007340000011026,,,,,,,,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.2945729000493884,0.0259726999793201,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.4072,0.1639112761547123,0.1506015988720557,0.0343859000131487,,0.0378854998853057,8.699996396899223e-05,0.3862393999006599,0.4242191999219358,1.0747631719272348,0.871867114211867,0.7447574997786433,1.984375,0.4612124999985099,3.70772647857666,,,,,,,,,,,0.0030547000933438,eigsh,0.0348084999714046,42769.0,29869.0,0.7,56269.0,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.2945729000493884,0.0259726999793201,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1578,0.5827934262589786,0.5050333534088499,0.0369716000277549,,0.1477582999505102,0.000189600046724,0.0899463000241667,0.2379021998494863,0.9997348277647268,0.7213281572548702,0.5584398000501096,1.390625,0.2765969999600202,20.957438468933105,,,,,,,,,,,,,,,,,,0.000265099806711,3771478782.0,163.0,14.0,44.0,0.0,0.0034830998629331,0.0034830998629331,0.081060100113973,0.0498685000929981,0.0085934998933225,0.0031138998456299,eigsh,0.0005078001413494
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.453324900008738,0.0594963999465107,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.012,0.9643083505555604,0.9340251770277048,0.0436136999633163,eigsh,0.015186300035566,0.0001172001939266,0.2348480999935418,0.2501599998213351,0.9999999999999994,0.6942559661634053,0.7629729001782835,0.9375,0.29758429992944,5.397685050964356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.453324900008738,0.0594963999465107,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0206,0.939156881793418,0.8964046417799135,0.0337195000611245,,0.1841835998930037,0.0001866000238806,0.0560815001372247,0.2404587999917566,0.9999737235729078,0.6896920557022747,0.7532730000093579,1.078125,0.2789758001454174,27.085291862487797,,,,0.0098246000707149,0.1110184998251497,0.0453545998316258,0.0134115000255405,0.0029662000015378,eigsh,0.0003694000188261,,,,,,,,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.453324900008738,0.0594963999465107,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0474,0.8628358375520022,0.7971058176001135,0.0347039001062512,,0.0187228000722825,0.0001459000632166,0.0608716998249292,0.079746900126338,1.069914932615463,0.7965550951374721,0.5925616999156773,1.171875,0.1186140999197959,7.053763389587402,,,,,,,,,,,0.005758199840784,eigsh,0.0125667999964207,80516.0,56760.0,0.7,109977.0,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.453324900008738,0.0594963999465107,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0224,0.9338899863992592,0.8887482294976818,0.0368858000729233,,0.1486782999709248,0.0001759999431669,0.074521399801597,0.2233827000018209,0.9999772391571036,0.6884778431505749,0.7361969996709377,1.015625,0.2641870998777449,22.56543064117432,,,,,,,,,,,,,,,,,,0.0003655001055449,1761059175.0,163.0,15.0,49.0,0.0,0.0077108999248594,0.0077108999248594,0.0794469998218119,0.0430593001656234,0.0131045000161975,0.0036436000373214,eigsh,0.0004700999706983
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.4683534000068903,0.0605268001090735,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0178,0.9472929340559064,0.9075097812264497,0.0361077999696135,eigsh,0.0124939000234007,0.0001265001483261,0.1097599000204354,0.1223891000263392,0.9999999999999996,0.6935573337546844,0.6512605003081262,0.671875,0.1617061998695135,5.398028373718262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.4683534000068903,0.0605268001090735,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0214,0.9368124231513704,0.8925995899212907,0.0377692999318242,,0.1888647999148816,0.0003510999958962,0.0866123999003321,0.275837899884209,0.9999793052004732,0.6894524983193895,0.8047084999270737,0.84375,0.3165503998752683,27.08545589447021,,,,0.0076584999915212,0.1140336000826209,0.0493541001342237,0.012671299977228,0.0038173000793904,eigsh,0.0004053998272866,,,,,,,,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.4683534000068903,0.0605268001090735,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0512,0.852260699119742,0.7841731413078306,0.0362663001287728,,0.0238208000082522,0.0001717000268399,0.2583912000991404,0.2823910000734031,1.0644659401057732,0.7962889916656227,0.8112639002501965,1.671875,0.32373319985345,7.037079811096191,,,,,,,,,,,0.0064802998676896,eigsh,0.0170124999713152,80521.0,56493.0,0.7,109507.0,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.4683534000068903,0.0605268001090735,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0242,0.9286932227296756,0.8811834723065466,0.0350807998329401,,0.1412541000172495,0.0003357001114636,0.0616925999056547,0.2032918999902904,0.9999825809549212,0.6878413436749578,0.7321626001503319,1.15625,0.2414466000627726,22.568638801574707,,,,,,,,,,,,,,,,,,0.0003541999030858,1127214649.0,163.0,19.0,41.0,0.0,0.0054939999245107,0.0054939999245107,0.0772671999875456,0.0412034997716546,0.0119972000829875,0.0036553000099956,eigsh,0.0003718000371009
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.4482758999802172,0.061362899839878,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0132,0.9607716160643416,0.9285671762546936,0.0396696999669075,eigsh,0.0135315000079572,8.629984222352505e-05,0.1632865001447498,0.1769119000528007,0.9999999999999996,0.6910400060494163,0.6865430998150259,0.84375,0.2211545000318437,5.358614921569824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.4482758999802172,0.061362899839878,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0222,0.9345116615874364,0.8896934693276571,0.035924200201407,,0.1976280999369919,0.0003584001678973,0.2760896000545472,0.4740882001351565,0.999979781660866,0.684590662470102,0.9837148999795318,2.03125,0.5143204000778496,27.072169303894043,,,,0.0084150000475347,0.105389499804005,0.0539835002273321,0.0233995001763105,0.0047541998792439,eigsh,0.0007460999768227,,,,,,,,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.4482758999802172,0.061362899839878,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0502,0.8550250949755578,0.7875252912256141,0.0349423999432474,,0.0206522999797016,0.000167499994859,0.0711557001341134,0.0919836000539362,1.0657720998204974,0.794551242593463,0.6016142999287695,1.03125,0.1313694999553263,6.989603042602539,,,,,,,,,,,0.0055343999993056,eigsh,0.0144857999403029,79947.0,56148.0,0.7,108779.0,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.4482758999802172,0.061362899839878,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0246,0.9275260816247984,0.8798305592161217,0.0353314999956637,,0.1441387000959366,0.0002772000152617,0.0623274999670684,0.2067523000296205,0.9999760552256056,0.6844040872129209,0.7163821998983622,1.09375,0.2451305000577122,22.542397499084476,,,,,,,,,,,,,,,,,,0.0004765000194311,3211862945.0,163.0,19.0,52.0,0.0,0.0067348000593483,0.0067348000593483,0.0794573000166565,0.0413888997863978,0.0123231001198291,0.0028159997891634,eigsh,0.0003041999880224
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3818151000887155,0.0495535000227391,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0182,0.9461360848914973,0.906375875452869,0.036322500091046,eigsh,0.0096134000923484,8.499994874000549e-05,0.0613642998505383,0.0710696999449282,1.0,0.6929162407910399,0.5024313000030816,0.484375,0.1110003998037427,5.363833427429199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3818151000887155,0.0495535000227391,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0256,0.9246952806779278,0.8763969356207,0.0369556997902691,,0.1880592000670731,0.0003646002151072,0.1200582000892609,0.3084944998845458,0.9999787693350274,0.6867307050192154,0.739850600482896,1.3125,0.348576300079003,27.073660850524902,,,,0.0076722998637706,0.1054058000445365,0.0492121998686343,0.0189282998908311,0.0050259998533874,eigsh,0.0008688999805599,,,,,,,,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3818151000887155,0.0495535000227391,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0546,0.8428365872531052,0.7729644984980574,0.0349501001182943,,0.0187857002019882,0.0001884000375866,0.2158933999016881,0.234875300200656,1.0612857687719506,0.7938860173174033,0.6662361002527177,1.53125,0.2727329998742789,6.984663963317871,,,,,,,,,,,0.0053727999329566,eigsh,0.0130656999535858,80023.0,56014.0,0.7,108566.0,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3818151000887155,0.0495535000227391,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0248,0.9269734808080234,0.8789378681155344,0.0339521998539567,,0.134794499957934,0.0002601000014692,0.0607952999416738,0.1958588000852614,0.9999813363325274,0.6873387633656087,0.6272185000125319,1.328125,0.233128499938175,22.548230171203613,,,,,,,,,,,,,,,,,,0.0003482999745756,3474826686.0,163.0,17.0,45.0,0.0,0.0051987001206725,0.0051987001206725,0.0745157001074403,0.0387850999832153,0.0118003999814391,0.0030799999367445,eigsh,0.0004857999738305
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.393728399882093,0.0565849000122398,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0184,0.9455430457953192,0.9057915179301927,0.0354216999839991,eigsh,0.0128033999353647,0.0001292000524699,0.2278070000465959,0.2407485998701304,0.999999999999999,0.6909810329067326,0.6910528999287635,1.078125,0.2799362000077963,5.334444999694824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.393728399882093,0.0565849000122398,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0298,0.9125074541935576,0.8606857621396622,0.0372465001419186,,0.2290856000036001,0.0002657999284565,0.2384492000564932,0.4678110999520868,0.9999797350503188,0.6843739096217135,0.9181138998828828,1.84375,0.5090861998032779,27.06421184539795,,,,0.008264800067991,0.1184068999718874,0.0798738000448793,0.0166505000088363,0.0043401001021265,eigsh,0.0007190001197159,,,,,,,,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.393728399882093,0.0565849000122398,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0548,0.8422971752963643,0.7721538497501217,0.0377948998939245,,0.0177533000241965,0.0002245001960545,0.0656323998700827,0.0836191999260336,1.063571124437518,0.7959969215343307,0.5339234999846667,0.734375,0.1251056999899447,6.938229560852051,,,,,,,,,,,0.0050347000360488,eigsh,0.012040700064972,79595.0,55607.0,0.7,107699.0,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.393728399882093,0.0565849000122398,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0272,0.9200213034664014,0.8695160433451851,0.0375249998178333,,0.1413867999799549,0.0003671001177281,0.0615701000206172,0.2033343000803142,0.9999675754084278,0.6838294955973693,0.6536373000126332,1.203125,0.2442520000040531,22.527084350585938,,,,,,,,,,,,,,,,,,0.0004509000573307,3504379091.0,163.0,17.0,42.0,0.0,0.0060312000568956,0.0060312000568956,0.0725748999975621,0.0430371998809278,0.0131458002142608,0.0048112999647855,eigsh,0.000563999870792
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3991578000131994,0.0528988000005483,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0164,0.9513959994664823,0.9138735337881784,0.036428399849683,eigsh,0.0108117999043315,0.0001105000264942,0.1502865999937057,0.1612166999839246,1.0,0.6917465179716132,0.6132654999382794,0.984375,0.2017642001155764,5.3589582443237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3991578000131994,0.0528988000005483,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.027,0.9206178938214008,0.8701491392136248,0.0399968000128865,,0.1930499000009149,0.0002727000974118,0.1040215999819338,0.2973533000331372,0.999977953290386,0.6867462124765602,0.7494008000940084,0.984375,0.3412202000617981,27.07213497161865,,,,0.008135600015521,0.1042220999952405,0.0564093999564647,0.0196295001078397,0.0034169999416917,eigsh,0.0005421000532805,,,,,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3991578000131994,0.0528988000005483,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0572,0.8356948065930131,0.7648958011023745,0.0352857999969273,,0.0278044999577105,0.0002240999601781,0.1159270000644028,0.1439644999336451,1.0627813320533197,0.7967280069432007,0.5960121999960393,0.96875,0.1847487001214176,6.990784645080566,,,,,,,,,,,0.0065399000886827,eigsh,0.0208135999273508,79952.0,56138.0,0.7,108822.0,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.3991578000131994,0.0528988000005483,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0252,0.9258215301888112,0.8775485196633513,0.0351674000266939,,0.1384332000743597,0.000272599980235,0.0595836997963488,0.1983000000473112,0.9999759828902144,0.6868967189734341,0.6503460998646915,1.03125,0.2362072998657822,22.54549121856689,,,,,,,,,,,,,,,,,,0.0002635000273585,2250338475.0,163.0,17.0,44.0,0.0,0.0052654000464826,0.0052654000464826,0.0759741999208927,0.0405466000083833,0.0118478999938815,0.0035822999197989,eigsh,0.0004233999643474
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3961972999386489,0.0490755001083016,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0192,0.9432344924311228,0.90207420112994,0.0372737001162022,eigsh,0.0127228000201284,9.849993512034416e-05,0.1852502999827265,0.1980787999927997,1.0000000000000009,0.6899779057420296,0.643344399984926,1.0,0.2388691001106053,5.452548027038574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3961972999386489,0.0490755001083016,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0246,0.9275448881786248,0.8795890948714324,0.034270100062713,,0.2153477999381721,0.0002540000714361,0.0570032999385148,0.2726126001216471,0.9999819816495592,0.683062068374256,0.7178778999950737,1.078125,0.3110242998227477,27.103331565856934,,,,0.0081556001678109,0.1132691001985222,0.0763234000187367,0.0128607999067753,0.0032835002057254,eigsh,0.0004956000484526,,,,,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3961972999386489,0.0490755001083016,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0562,0.8384731294697135,0.7681822535769157,0.0339655999559909,,0.0187250000890344,0.0001875001471489,0.0654373001307249,0.0843572998419404,1.0594649132014338,0.7872596702819615,0.5296226004138589,1.078125,0.1220547000411897,7.074348449707031,,,,,,,,,,,0.0055741998367011,eigsh,0.0125062000006437,81315.0,56582.0,0.7,109686.0,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3961972999386489,0.0490755001083016,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0278,0.9183148584985932,0.8671492298381672,0.0335589000023901,,0.1616748999804258,0.0002415999770164,0.0604807999916374,0.2224069000221789,0.999983654991182,0.6845146438828419,0.6676700999960303,1.375,0.2618543999269604,22.600232124328613,,,,,,,,,,,,,,,,,,0.0004215000662952,634151346.0,163.0,17.0,48.0,0.0,0.0082211000844836,0.0082211000844836,0.0985822000075131,0.0384778999723494,0.012390200048685,0.0027517999988049,eigsh,0.0002775001339614
