n,rep,seed,K,m,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,zhou_laplacian_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,hypergraph_degree_mean,hypergraph_degree_max,zhou_theta_nnz,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,algorithm_total_wall_sec,rho_n,p_in,p_out,sampling_mode,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
8000,1,8020284427,3,3,40491,0.016125,0.952213105585873,0.9152495852572663,1.2565401670290157,0.08581229101400822,0.10267712501809001,0.03490379196591675,0,15.184125,32.0,250250,0.009396333945915103,8.012494072318077e-05,0.09319754200987518,1.4450264589395374,4.0,2.25e-06,2.5e-07,sparse,3.8269809999999893,1.6479322080267593,21.25076961517334,314.796875,320.09375,5.296875
8000,2,8020284428,3,3,40019,0.0165,0.951099936315635,0.9133104269642103,1.3766996669583023,0.08394041692372411,0.12218604201916605,0.03230270789936185,0,15.007125,31.0,247474,0.008637958904728293,7.179100066423416e-05,0.11347304098308086,1.5828228747704998,4.0,2.25e-06,2.5e-07,sparse,4.183356000000003,1.769385666004382,21.02089786529541,320.09375,308.21875,-11.875
8000,3,8020284429,3,3,40063,0.015875,0.952941738143772,0.9161612771566912,1.2867672080174088,0.08523895894177258,0.10448954196181148,0.03245087503455579,0,15.023625,29.0,247752,0.008816415909677744,8.55419784784317e-05,0.09558408299926668,1.4764922078466043,4.0,2.25e-06,2.5e-07,sparse,3.734149000000002,1.6581720410613343,21.04354190826416,308.21875,309.640625,1.421875
8000,4,8020284430,3,3,40566,0.017625,0.9478215183789825,0.9084280164520971,1.4111075829714537,0.08418600005097687,0.10332937492057681,0.036480417009443045,0,15.21225,32.0,250716,0.008537250105291605,6.7666987888515e-05,0.09471920796204358,1.5986177080776542,4.0,2.25e-06,2.5e-07,sparse,4.089047999999991,1.7978853329550475,21.28982925415039,309.640625,309.6875,0.046875
8000,5,8020284431,3,3,40496,0.021875,0.9354345482750874,0.8904710671369802,1.3413194579770789,0.08995429193601012,0.0997872919542715,0.030780041008256376,0,15.186,32.0,250266,0.00928499992005527,0.00013183301780372858,0.09036433300934732,1.5310549158602953,4.0,2.25e-06,2.5e-07,sparse,3.8643220000000156,1.7175033329986036,21.25331401824951,309.6875,310.53125,0.84375
8000,6,8020284432,3,3,39919,0.018875,0.9441699518358717,0.9031144636639084,1.4287531250156462,0.09032887499779463,0.09759870800189674,0.033030625083483756,0,14.969625,35.0,246864,0.009274541982449591,7.94590450823307e-05,0.08823962497990578,1.6166756260208786,4.0,2.25e-06,2.5e-07,sparse,3.9825420000000236,1.8046052500139922,20.969982147216797,310.53125,311.671875,1.140625
8000,7,8020284433,3,3,40492,0.01675,0.950363163610157,0.912392521921073,1.4158151670126244,0.09094050002750009,0.10388295794837177,0.03174691600725055,0,15.1845,32.0,250338,0.009089750004932284,8.108292240649462e-05,0.09470708295702934,1.6106335829244927,4.0,2.25e-06,2.5e-07,sparse,4.002595000000014,1.8032630410743877,21.25369644165039,311.671875,311.625,-0.046875
8000,8,8020284434,3,3,40186,0.016875,0.9500068588023668,0.9116849550950205,1.4682597919600084,0.08523829106707126,0.08867095794994384,0.03098137502092868,0,15.06975,30.0,248446,0.008881582994945347,8.249992970377207e-05,0.07970349991228431,1.6421656658640131,4.0,2.25e-06,2.5e-07,sparse,4.018283999999994,1.830401915940456,21.10067844390869,311.625,311.796875,0.171875
8000,9,8020284435,3,3,40369,0.016375,0.9514770921292894,0.9139870568850116,1.433772832970135,0.09325837506912649,0.10186683293431997,0.03599674999713898,0,15.138375,31.0,249536,0.009942375007085502,9.391701314598322e-05,0.09182666603010148,1.6288941660895944,4.0,2.25e-06,2.5e-07,sparse,3.918108999999987,1.8397027920000255,21.191004753112793,311.796875,312.234375,0.4375
8000,10,8020284436,3,3,40257,0.015125,0.9551239974578003,0.9194625063561186,1.3038721659686416,0.0931656250031665,0.0919175420422107,0.03164987498894334,0,15.096375,34.0,248950,0.009282957995310426,0.00015354203060269356,0.08247749996371567,1.488951790961437,4.0,2.25e-06,2.5e-07,sparse,3.811499000000026,1.6797596249962226,21.13649559020996,312.234375,311.609375,-0.625
9000,1,9020287427,3,3,45650,0.015,0.955504139316511,0.920242495656931,1.4702104579191655,0.1069947499781847,0.10694408393464983,0.03825287497602403,0,15.216666666666667,35.0,282190,0.010516999987885356,7.958302740007639e-05,0.0963424580404535,1.6841442489530891,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.024380000000008,1.9537114999257028,23.976966857910156,311.703125,288.6875,-23.015625
9000,2,9020287428,3,3,45539,0.013888888888888888,0.9587678043969743,0.9249872045733982,1.4988285830477253,0.0973179170396179,0.11695375002454966,0.03227399999741465,0,15.179666666666666,33.0,281518,0.009925125050358474,8.362496737390757e-05,0.10694145795423537,1.713096708059311,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.241823999999951,1.9116147499298677,23.917311668395996,288.6875,284.125,-4.5625
9000,3,9020287429,3,3,45359,0.016444444444444446,0.9512725783276577,0.9136177372603299,1.7881332089891657,0.10663608403410763,0.10045758297201246,0.03962333290837705,0,15.119666666666667,31.0,280488,0.011607249965891242,0.00014470901805907488,0.08870029193349183,1.9952215439407155,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.290610000000015,2.2135148749221116,23.828425407409668,284.125,291.65625,7.53125
9000,4,9020287430,3,3,45118,0.01711111111111111,0.9493170443236143,0.91063476544745,1.6707439579768106,0.1029999169986695,0.10080229199957103,0.04590387502685189,0,15.039333333333333,34.0,279054,0.010859541944228113,9.02500469237566e-05,0.08984779205638915,1.8745414590230212,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,3.9009619999999927,2.1070212920894846,23.710233688354492,291.65625,296.46875,4.8125
9000,5,9020287431,3,3,45272,0.014888888888888889,0.9558316774457576,0.9204428276442317,1.5371566660469398,0.10699624998960644,0.09654958301689476,0.03750162501819432,0,15.090666666666667,31.0,280002,0.010627625044435263,9.13750845938921e-05,0.08582633396144956,1.740698250127025,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,3.823174999999992,1.9656454999931157,23.787738800048828,296.46875,298.59375,2.125
9000,6,9020287432,3,3,45318,0.018666666666666668,0.9447768406957131,0.9039441321591034,1.522089916979894,0.10949474992230535,0.09665654099080712,0.030091541004367173,0,15.106,33.0,280252,0.01172504189889878,7.85409938544035e-05,0.08484900009352714,1.7282372498884797,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.026292000000012,1.9375830830540508,23.81077766418457,298.59375,301.25,2.65625
9000,7,9020287433,3,3,45298,0.017888888888888888,0.947041831268008,0.9071436784585799,1.5264377919957042,0.10566574998665601,0.12952824996318668,0.03847320796921849,0,15.099333333333334,30.0,280162,0.012191792018711567,0.0002401249948889017,0.11708808306138963,1.7616235420573503,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,3.7344830000000115,2.0034262910485268,23.8037109375,301.25,302.59375,1.34375
9000,8,9020287434,3,3,45426,0.015666666666666666,0.9535500327273784,0.916963584644278,1.5720211250009015,0.09963629092089832,0.08857937506400049,0.038855583989061415,0,15.142,34.0,280894,0.010035249986685812,9.108299855142832e-05,0.07844924996607006,1.7602329988731071,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.067050999999992,1.966056082979776,23.864773750305176,302.59375,304.4375,1.84375
9000,9,9020287435,3,3,45220,0.015444444444444445,0.9541929745035311,0.9181264963216861,1.5361180419567972,0.11324945802334696,0.09114583302289248,0.035578624927438796,0,15.073333333333334,32.0,279652,0.011696415953338146,0.00015554099809378386,0.07928754203021526,1.7405069989617914,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.044003999999973,1.9525512920226902,23.760497093200684,304.4375,303.46875,-0.96875
9000,10,9020287436,3,3,44891,0.01877777777777778,0.9444539184708546,0.9035871386680805,1.5018805420259014,0.09439350001048297,0.10205229197163135,0.032272125012241304,0,14.963666666666667,31.0,277710,0.010029125027358532,7.870804984122515e-05,0.09194095898419619,1.6983228340977803,4.0,1.7777777777777777e-06,1.9753086419753087e-07,sparse,4.143347000000006,1.8980244159465656,23.596288681030273,303.46875,313.609375,10.140625
10000,1,10020290427,3,3,50245,0.015,0.9555003337927215,0.9200386016039097,1.5971847920445725,0.10976304195355624,0.10928004106972367,0.035090125049464405,0,15.0735,31.0,310866,0.011222959030419588,9.475008118897676e-05,0.09795874997507781,1.8162242930848151,4.0,1.44e-06,1.6e-07,sparse,4.297215000000051,2.0460082920035347,26.4240665435791,313.078125,317.703125,4.625
10000,2,10020290428,3,3,50264,0.0179,0.9470142774933853,0.9073281443019348,1.6543246670626104,0.11055837501771748,0.10178641602396965,0.03764216601848602,0,15.0792,33.0,311010,0.01260716700926423,0.00016087503172457218,0.08901279198471457,1.8666638761060312,4.0,1.44e-06,1.6e-07,sparse,4.218923999999959,2.093416874995455,26.43101692199707,317.703125,324.46875,6.765625
10000,3,10020290429,3,3,50345,0.0144,0.9572587147627362,0.9226785462577316,1.7133489589905366,0.10696866700891405,0.0955238330643624,0.039538417011499405,0,15.1035,30.0,311412,0.01163858303334564,0.00010741699952632189,0.08377404196653515,1.9158376679988578,4.0,1.44e-06,1.6e-07,sparse,4.24416100000002,2.1474787500919774,26.46638011932373,324.46875,325.265625,0.796875
10000,4,10020290430,3,3,50466,0.014,0.9584347420344788,0.9243063259670543,1.6770759170176461,0.11132229201029986,0.10020933300256729,0.040381666040048,0,15.1398,37.0,312166,0.0117156250635162,0.0002710419939830899,0.08821754099335521,1.8886024170788005,4.0,1.44e-06,1.6e-07,sparse,4.35076399999997,2.116882333997637,26.526803970336914,325.265625,322.109375,-3.15625
10000,5,10020290431,3,3,50182,0.0187,0.9446774247041064,0.9036910257781134,1.7126720419619232,0.10879433306399733,0.10721433407161385,0.03480233403388411,0,15.0546,34.0,310348,0.011713583022356033,7.891608402132988e-05,0.09541841596364975,1.9286772900959477,4.0,1.44e-06,1.6e-07,sparse,4.3914609999999925,2.150315999984741,26.380793571472168,322.109375,328.390625,6.28125
10000,6,10020290432,3,3,50264,0.0186,0.9449751775448892,0.9052349370192128,1.6904257499845698,0.12168687500525266,0.11947066697757691,0.03722924995236099,0,15.0792,32.0,310972,0.013619125005789101,8.812500163912773e-05,0.1057598750339821,1.9315797500312328,4.0,1.44e-06,1.6e-07,sparse,4.321636000000012,2.148969208006747,26.425602912902832,328.390625,314.453125,-13.9375
10000,7,10020290433,3,3,50525,0.0157,0.953446261251441,0.9165769142909651,1.6943037080345675,0.10989675007294863,0.09710962499957532,0.03636362508405,0,15.1575,32.0,312482,0.011434041894972324,8.095800876617432e-05,0.08558983297552913,1.9013052909867838,4.0,1.44e-06,1.6e-07,sparse,4.251328000000001,2.130818333942443,26.55456256866455,314.453125,318.890625,4.4375
10000,8,10020290434,3,3,50089,0.016,0.9525694632760322,0.915317304177868,1.5979879579972476,0.10925895802211016,0.10218766599427909,0.043855292024090886,0,15.0267,30.0,309908,0.01157854194752872,8.279201574623585e-05,0.09052208310458809,1.8094303330872208,4.0,1.44e-06,1.6e-07,sparse,4.238081000000022,2.0401032500667498,26.341687202453613,318.890625,324.640625,5.75
10000,9,10020290435,3,3,50703,0.0179,0.9470163959297437,0.9071868396507677,1.6931647079763934,0.10927524999715388,0.10819437506143004,0.039188708062283695,0,15.2109,33.0,313460,0.01180400000885129,8.183298632502556e-05,0.09630533307790756,1.9106311240466312,4.0,1.44e-06,1.6e-07,sparse,4.36954099999997,2.1440179999917746,26.6397066116333,324.640625,324.859375,0.21875
10000,10,10020290436,3,3,50191,0.0178,0.947303274539135,0.907731086791472,1.6835238329367712,0.10979862499516457,0.10637970897369087,0.04213675006758422,0,15.0573,33.0,310480,0.012380291940644383,9.041698649525642e-05,0.09390537498984486,1.8996985418489203,4.0,1.44e-06,1.6e-07,sparse,4.091332000000023,2.1653370410203934,26.39406108856201,324.859375,319.71875,-5.140625
