rep,method,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
7,Random Sampling (p=0.7),0.3243348861839003,0.5260427973006941,0.07582004117667616,0.000840082997456193,0.9760445409920067,0.9768907919933554
7,Random Sampling (p=0.8),0.3191728733438148,0.5411307035746974,0.07482726889486313,0.0015521669993177056,1.3514255829941249,1.3530649159947643
7,Non-random,0.3515682048439926,0.5524679469295443,0.08204840011656914,0.0,1.0792109590111068,1.079211292002583
8,Random Projection,0.3198680686628298,0.5476870440330835,0.08918421944655913,,,1.0665276249928866
8,CountSketch,0.31679700972059166,0.5493073592209686,0.08570721333463723,2.9125003493390977e-05,1.1642236659972696,1.164252791000763
8,SIGN Bidirectional,0.3003944813359845,0.5281631103858618,0.07886728019256868,0.00038925000990275294,1.8557155839953339,1.8561048340052366
8,Random Sampling (p=0.7),0.2988638962401645,0.51065014173474,0.06168825674114111,0.0008260839967988431,0.9014335829997435,0.9022655839944491
8,Random Sampling (p=0.8),0.3112327045619465,0.5325995312293192,0.07169811224571122,0.001334125001449138,0.7754766250000102,0.7768168339971453
8,Non-random,0.34803302311371614,0.5448654496240131,0.0767371431895888,0.0,0.6467460410058266,0.6467463750013849
9,Random Projection,0.29707656811320504,0.5422879804914346,0.08985220894288974,,,1.0948900830117054
9,CountSketch,0.3244326701708727,0.5369122619978786,0.09382147604038137,4.75839915452525e-05,1.0758940410159994,1.0759416250075446
9,SIGN Bidirectional,0.29666272086624823,0.5311023499276557,0.07655014151150426,0.00035341699549462646,0.713749958013068,0.7141033750085626
9,Random Sampling (p=0.7),0.30754737864667575,0.534921384093859,0.07139645720390182,0.0011280420003458858,1.3433139999979176,1.3445230000070296
9,Random Sampling (p=0.8),0.3029186296522113,0.5249503271053659,0.05890173796081822,0.0009670419967733324,0.9930089590052376,0.993979833991034
9,Non-random,0.35323132700635274,0.5532056759002542,0.08069900525113598,0.0,0.8126671250065556,0.8126673330116319
10,Random Projection,0.33356042739542674,0.5504511192509244,0.082070401419772,,,1.3119204170070589
10,CountSketch,0.3430604533340794,0.5463878452673633,0.09162488142580573,2.6541005354374647e-05,0.6541092510015005,0.6541357920068549
10,SIGN Bidirectional,0.3200698054929127,0.5413958352420439,0.08263923099220401,0.0003506659995764494,0.7844755010009976,0.7848261670005741
10,Random Sampling (p=0.7),0.32039110697360434,0.5355597362319796,0.07127348263007624,0.0008082089916570112,0.9434644989960361,0.944278959010262
10,Random Sampling (p=0.8),0.32744297112373716,0.5404302117993285,0.07080007372116541,0.0008536249952157959,1.0806428329960909,1.0815001659939298
10,Non-random,0.32658298312272344,0.5528109081838869,0.08377058840592767,0.0,1.1730898749956395,1.173090249998495
11,Random Projection,0.33658853133008476,0.5577706140679077,0.09433890196171069,,,1.6559360829996876
11,CountSketch,0.3127775846262487,0.5431378559500778,0.08450539059958757,2.6417008484713733e-05,0.5743497909861617,0.5743762079946464
11,SIGN Bidirectional,0.3079419642516963,0.5351273396262723,0.08510057192917912,0.00019225000869482756,1.8635774999856949,1.8637697499943897
11,Random Sampling (p=0.7),0.32170374835578347,0.5309932144800724,0.07559417982775127,0.0011607920023379847,0.6676794579980196,0.6688458330027061
11,Random Sampling (p=0.8),0.3112006640322275,0.5454183499972499,0.08160898038142707,0.0010323330061510205,0.7903998340043472,0.791436875006184
11,Non-random,0.34454355721672975,0.5549317524631777,0.0800260515131249,0.0,0.7036305829969933,0.7036307079979451
12,Random Projection,0.30785441180671635,0.5423994668812261,0.0985549980660429,,,0.8283766249951441
12,CountSketch,0.3359979396347629,0.5605799486919835,0.09635274631106758,2.837499778252095e-05,1.3681166669994127,1.3681450419971952
12,SIGN Bidirectional,0.30365568141403465,0.5542305165916456,0.09559595191822266,0.00039179199666250497,0.900021082998137,0.9004128749947995
12,Random Sampling (p=0.7),0.29476121606746064,0.526162801470995,0.07490832037966322,0.000858207989949733,1.468986625011894,1.4698504169937223
12,Random Sampling (p=0.8),0.3241091813547487,0.5433202589427211,0.07318672731812226,0.0008724579965928569,0.9725465839874232,0.9734254170034546
12,Non-random,0.3526026608827611,0.55639940941212,0.0820875383196872,0.0,1.3381427919957787,1.3381431250018068
13,Random Projection,0.289789156464441,0.5453451752605972,0.09015059103952767,,,1.5141562079952564
13,CountSketch,0.30987687830085353,0.5507172245548225,0.09268365658563395,2.6875000912696123e-05,0.5283785409992561,0.5284054160001688
13,SIGN Bidirectional,0.32681771155143513,0.5492516182081908,0.08991162532755544,0.00033062500006053597,0.9193102909921436,0.9196409159922041
13,Random Sampling (p=0.7),0.31248418773965986,0.5378747550699492,0.07799091904838505,0.001440207997802645,1.1108109170017997,1.1123007499991218
13,Random Sampling (p=0.8),0.3237035902307913,0.5299662057514574,0.06451325477303074,0.0010260840062983334,0.7236101250018692,0.7246403750032187
13,Non-random,0.35657462362370496,0.5578639186898574,0.08090058179950445,0.0,1.4825480840081582,1.4825482500018552
14,Random Projection,0.33667811955010796,0.5492147470000042,0.09825457859424165,,,0.48135204099526163
14,CountSketch,0.3104450770949551,0.5450333586367465,0.09183095765694974,4.8874993808567524e-05,1.4575887499959208,1.4576376249897294
14,SIGN Bidirectional,0.3022775023305685,0.5355223548545834,0.09009324753480241,0.0002050420007435605,0.8077845420048106,0.8079895840055542
14,Random Sampling (p=0.7),0.294701262288087,0.5247777265532559,0.06940363241718113,0.0008305000083055347,0.8778941240016138,0.8787296249938663
14,Random Sampling (p=0.8),0.32440165273976074,0.5357276129886738,0.07163622126120624,0.0008802079973975196,0.9345697090029716,0.9354534169979161
14,Non-random,0.3384801541195685,0.5516773257072624,0.0895669283257422,0.0,0.990110166996601,0.9901105000026291
15,Random Projection,0.31879299521517945,0.5492256757994288,0.09000548330959385,,,0.843328292001388
15,CountSketch,0.3441229228035558,0.5556867186202817,0.09782729793044015,2.7583999326452613e-05,0.8278005410102196,0.8278281250095461
15,SIGN Bidirectional,0.3122998482720596,0.5511513051190515,0.09207740369270977,0.0002053749922197312,0.7639191670023138,0.7641245419945335
15,Random Sampling (p=0.7),0.2921002675907647,0.5296753666208943,0.07605652036982773,0.0007843750063329935,1.0766172500007087,1.0774065000005066
15,Random Sampling (p=0.8),0.33201499059456774,0.5451869278716,0.0805730040511236,0.0009038329881150275,0.6793751260120189,0.6802824159967713
15,Non-random,0.37916557625923514,0.5720432135773147,0.09083125484847633,0.0,1.2818351669993717,1.2818353329930687
16,Random Projection,0.3251591271536133,0.5536147609322816,0.09296345135419878,,,1.0808776670019142
16,CountSketch,0.3367806646932595,0.5597098662612376,0.09476464707654561,2.7541987947188318e-05,0.5374269580061082,0.5374544999940554
16,SIGN Bidirectional,0.3136100772033384,0.5368827820553115,0.10682286592119859,0.00019474999862723053,3.1792968749941792,3.1794916249928065
16,Random Sampling (p=0.7),0.30627834075412597,0.5173275743671825,0.06372502620127388,0.0009187499963445589,0.9879937930090819,0.9889160829916364
16,Random Sampling (p=0.8),0.34586561868157034,0.5368472650608005,0.06889486832762248,0.0009710830054245889,0.6550012920051813,0.65600970799278
16,Non-random,0.3607303513275841,0.5598452378277795,0.08248922150804211,0.0,1.3492104169999948,1.3492105000041192
17,Random Projection,0.3331132157698525,0.5554196084959844,0.0919989478717452,,,0.7995227499923203
17,CountSketch,0.29904789032864704,0.529502819724523,0.0785101871466751,2.737499016802758e-05,1.4531617500178982,1.4531891250080662
17,SIGN Bidirectional,0.30781188146024135,0.5248112022733329,0.0728924598780937,0.00022441698820330203,0.5177542910096236,0.5179787079978269
17,Random Sampling (p=0.7),0.32295871418187067,0.5256763159619277,0.06630645575595945,0.0007708749908488244,1.4023608340066858,1.4031375000049593
17,Random Sampling (p=0.8),0.34728432164316525,0.5423936742081052,0.06989574969949652,0.0008954579971032217,0.4546234169974923,0.4555250410048757
17,Non-random,0.34230017252213835,0.55381853475657,0.07328236366831681,0.0,1.0843577089981409,1.0843578339990927
18,Random Projection,0.3137625869845818,0.5405464145993563,0.08295524259507094,,,0.7124571659951471
18,CountSketch,0.3168970904677136,0.5549974722437259,0.0886901257100049,2.679199678823352e-05,0.3911237909924239,0.3911505829892121
18,SIGN Bidirectional,0.3145648501981767,0.5555872626757199,0.0942630315574223,0.0002087090106215328,0.6945267069822876,0.6947354159929091
18,Random Sampling (p=0.7),0.3044380160239493,0.5329367527549812,0.0688873108206652,0.0015074580005602911,0.9409887919900939,0.942501708996133
18,Random Sampling (p=0.8),0.3368566069635892,0.5497682102250416,0.08188446516297981,0.0016081670037237927,0.4886346239945851,0.49029070799588226
18,Non-random,0.34575403858235026,0.5533665448238719,0.07403175383375905,0.0,0.6902348750008969,0.6902352909964975
19,Random Projection,0.30255358074158323,0.5502645060120238,0.09186927819519067,,,0.6968067080015317
19,CountSketch,0.3099446775670017,0.5394314008049328,0.08393671625221177,3.295901115052402e-05,0.6652693319920218,0.6653022910031723
19,SIGN Bidirectional,0.32677973062058313,0.5474088789016471,0.09457480790358103,0.0003572919958969578,0.5866220409952803,0.5869793329911772
19,Random Sampling (p=0.7),0.3042955711399767,0.5079939533145297,0.061404896180996996,0.0008045419963309541,0.6580753750022268,0.6589361670048675
19,Random Sampling (p=0.8),0.35148302156921424,0.5542730187776288,0.09630600466418858,0.0011933339992538095,0.9284942079975735,0.9296940420026658
19,Non-random,0.3364108938200527,0.5513581480001832,0.0762460184546746,0.0,0.6704534169984981,0.6704536670004018
20,Random Projection,0.31259117564735767,0.5248681891208911,0.09019683947326737,,,0.7498707080085296
20,CountSketch,0.3124018496095784,0.5461578116835049,0.1073547783385826,2.70830059889704e-05,0.8158634589926805,0.8158905419986695
20,SIGN Bidirectional,0.30643761095900507,0.5436197042113285,0.08874453752225461,0.00020179199054837227,0.8043565000116359,0.8045582920021843
20,Random Sampling (p=0.7),0.3037537278789094,0.5236243350251351,0.07325498887845772,0.0014033750048838556,0.6535789170011412,0.6551466250093654
20,Random Sampling (p=0.8),0.32921192716453523,0.5381887782833188,0.07144770902935905,0.001516790987807326,0.7164555420167744,0.7179764169995906
20,Non-random,0.3660262487864069,0.568516030915432,0.08118058415736946,0.0,1.1020149999967543,1.1020153749996098
