n,alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
200,0.1414213562373095,4,Non-random,8.53085027230437,0.23,0.012048740378207162,0.024739400018006563,0.000672199996188283,0.001737099839374423,,,,,,,,,0.024739400018006563,0.024738100124523044,1.2998934835195541e-06,0.02714869985356927,,,,,,,0.00425980007275939,0.020455900114029646,2.2399937734007835e-05
200,0.1414213562373095,5,Random Projection,7.811555669947893,0.22,0.01015073435222355,0.02283450006507337,0.0004474001470953226,0.0016336999833583832,2.1800165995955467e-05,0.0001559997908771038,6.110011599957943e-05,4.0499959141016006e-05,3.3800024539232254e-05,4.870002157986164e-05,4.100147634744644e-06,0.02246559993363917,0.02283450006507337,0.022831600159406662,2.8999056667089462e-06,0.024915600195527077,,,,,,,,,
200,0.1414213562373095,5,Random Sampling,9.477907311837805,0.37,0.005572911209950182,0.025230199797078967,0.0004474001470953226,0.0015754997730255127,,,,,,,,,0.025230199797078967,0.025226700119674206,3.4996774047613144e-06,0.027253099717199802,0.00019440008327364922,0.0003003000747412443,0.0018500001169741154,3.5400036722421646e-05,5.9099867939949036e-05,0.022787499940022826,,,
200,0.1414213562373095,5,Non-random,8.738729855885222,0.22,0.006088791839001156,0.025458799907937646,0.0004474001470953226,0.0017319999169558287,,,,,,,,,0.025458799907937646,0.025456500006839633,2.299901098012924e-06,0.027638199971988797,,,,,,,0.004766799975186586,0.02066730009391904,2.2399937734007835e-05
200,0.1414213562373095,6,Random Projection,7.675993156587868,0.4,0.018147781850054556,0.02040879987180233,0.0005701000336557627,0.0014555000234395266,2.7600210160017014e-05,0.00016579986549913883,7.440010085701942e-05,5.419994704425335e-05,4.7900015488266945e-05,7.00999516993761e-05,5.600042641162872e-06,0.019959199940785766,0.02040879987180233,0.020404800074175,3.999797627329826e-06,0.02243439992889762,,,,,,,,,
200,0.1414213562373095,6,Random Sampling,9.227971501234377,0.46,0.01213534208430797,0.024611799977719784,0.0005701000336557627,0.0014895000495016575,,,,,,,,,0.024611799977719784,0.02460840018466115,3.3997930586338043e-06,0.026671400060877204,0.0002755001187324524,0.00028989999555051327,0.0028201998211443424,3.810017369687557e-05,9.030010551214218e-05,0.021094399970024824,,,
200,0.1414213562373095,6,Non-random,8.696843821368427,0.23,0.015901507466042963,0.025701799895614386,0.0005701000336557627,0.002290799980983138,,,,,,,,,0.025701799895614386,0.025700099766254425,1.700129359960556e-06,0.028562699910253286,,,,,,,0.0045375998597592115,0.0211408999748528,2.159993164241314e-05
200,0.1414213562373095,7,Random Projection,7.298399179550842,0.6799999999999999,0.02251260255550351,0.024022000143304467,0.00053060008212924,0.001671199919655919,2.12998129427433e-05,0.0002076001837849617,6.489991210401058e-05,4.540011286735535e-05,3.920006565749645e-05,0.00013129995204508305,5.00003807246685e-06,0.023504399927332997,0.024022000143304467,0.024019100004807115,2.9001384973526e-06,0.026223800145089626,,,,,,,,,
200,0.1414213562373095,7,Random Sampling,10.17338679280477,0.8200000000000001,0.01323547846035264,0.0250492999330163,0.00053060008212924,0.0015392000786960125,,,,,,,,,0.0250492999330163,0.025046200258657336,3.0996743589639664e-06,0.027119100093841553,0.00017530005425214767,0.0002590001095086336,0.0026412999723106623,3.2300129532814026e-05,7.519987411797047e-05,0.021863100118935108,,,
200,0.1414213562373095,7,Non-random,8.773927533696618,0.31,0.015296592532205527,0.027426900109276175,0.00053060008212924,0.0020846000406891108,,,,,,,,,0.027426900109276175,0.027424399740993977,2.500368282198906e-06,0.030042100232094526,,,,,,,0.005157099803909659,0.022244299994781613,2.2999942302703857e-05
