alpha_n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
0.05,18,SIGN Bidirectional,0.08758604100000866,0.015014624999992066,0.17632370900000183,,,,,,,,,0.08758604100000866,0.08757720900001686,8.831999991798511e-06,0.27892437500000256,,,,,,,,,,,,,,,,,,,,0.00018637499999840657,0.009898332999995318,0.004508458999993081,0.0008976250000216623,0.0002990000000124837,1.8958999987717107e-05,0.0717684580000082
0.05,19,Random Projection,0.07570570800001519,0.01476495800000066,0.17119066699999053,0.00018450000001735134,0.0033578340000133267,0.0017472499999939828,0.0009121660000062093,0.0009873340000012831,0.0003271249999841075,3.4499999998161e-05,0.06814441699998497,0.07570570800001519,0.07569512599999939,1.0582000015801896e-05,0.2616613330000064,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,19,Random Sampling,0.1323619160000078,0.01476495800000066,0.21388404100000002,,,,,,,,,0.1323619160000078,0.13235554299998853,6.373000019266328e-06,0.3610109150000085,0.005196165999990399,0.009213375000001633,0.0654715420000116,0.0006712089999894033,0.0028111670000043887,0.04899208399999111,,,,,,,,,,,,,,,,,,,,
0.05,19,Non-random,0.46208579200001054,0.01476495800000066,0.1893076659999906,,,,,,,,,0.46208579200001054,0.4620819579999704,3.8340000401149155e-06,0.6661584160000018,,,,,,,0.4231920829999751,0.038494958000001134,0.00039491699999416596,,,,,,,,,,,,,,,,,
0.05,19,CountSketch,0.060658582999991495,0.01476495800000066,0.17050829199999384,,,,,,,,,0.060658582999991495,0.06348191699996164,0.0,0.245931832999986,,,,,,,,,,8.099999999444663e-05,0.0028547089999904074,0.0028547089999904074,0.0024707499999863103,0.0017111250000141354,0.0008052089999921463,0.0010013749999870925,0.0002930410000203665,1.9291000000976055e-05,0.05139070799998535,,,,,,,
0.05,19,SIGN Bidirectional,0.07865458300000228,0.01476495800000066,0.182587916000017,,,,,,,,,0.07865458300000228,0.07864691699995774,7.666000044537213e-06,0.27600745700001994,,,,,,,,,,,,,,,,,,,,0.00018108300000108102,0.010065541999978223,0.004863374999985126,0.0010184159999937492,0.00028754199999525554,2.0374999991190634e-05,0.062210584000013114
0.05,20,Random Projection,0.07757058299998221,0.01508620799998539,0.180180541999988,0.00018166699999255798,0.0035042500000201926,0.0016328330000021651,0.0008901669999943351,0.000923540999991701,0.0002770419999933438,3.81249999747979e-05,0.07011187500000915,0.07757058299998221,0.07755949999997824,1.1083000003964116e-05,0.2728373329999556,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,20,Random Sampling,0.1371198340000035,0.01508620799998539,0.21289300000000821,,,,,,,,,0.1371198340000035,0.137112749000039,7.084999964490635e-06,0.3650990419999971,0.005235042000009571,0.009229792000013504,0.06389966599999752,0.0006380000000092423,0.0028623329999959424,0.05524791600001322,,,,,,,,,,,,,,,,,,,,
0.05,20,Non-random,0.5030222919999972,0.01508620799998539,0.18801616600001125,,,,,,,,,0.5030222919999972,0.5030180830000006,4.208999996535567e-06,0.7061246659999938,,,,,,,0.4692155420000006,0.033407250000010436,0.0003952909999895837,,,,,,,,,,,,,,,,,
0.05,20,CountSketch,0.05842808399998489,0.01508620799998539,0.17778154100000165,,,,,,,,,0.05842808399998489,0.061234415999962266,0.0,0.25129583299997194,,,,,,,,,,7.8457999990178e-05,0.0028382499999963784,0.0028382499999963784,0.0026835829999924954,0.001880833000001303,0.0009633329999871876,0.001015916000000061,0.00028016699999966477,2.008399999908761e-05,0.04863554199999953,,,,,,,
0.05,20,SIGN Bidirectional,0.059067083000002185,0.01508620799998539,0.1769292500000006,,,,,,,,,0.059067083000002185,0.05905795900000044,9.124000001747845e-06,0.25108254099998817,,,,,,,,,,,,,,,,,,,,0.00019991700000332457,0.009476125000020375,0.004458207999988417,0.0009965000000136115,0.0002888329999848338,1.9917000003033536e-05,0.04361845899998684
0.1,1,Random Projection,0.0372044169999981,0.014828832999995711,0.17119599999998059,0.00018304099998545098,0.003288959000002478,0.001768042000009018,0.0009083330000123624,0.0009097909999979947,0.00029933300001516727,2.0541999987244708e-05,0.029819791999983636,0.0372044169999981,0.03719783299999335,6.5840000047501235e-06,0.2232292499999744,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,1,Random Sampling,0.09326187500002447,0.014828832999995711,0.20849170799999683,,,,,,,,,0.09326187500002447,0.09325404000000503,7.835000019440486e-06,0.316582416000017,0.0051924159999998665,0.009234915999996929,0.03819320799999559,0.0006942500000093332,0.0028001249999931588,0.037139125000010154,,,,,,,,,,,,,,,,,,,,
0.1,1,Non-random,0.46920820799999774,0.014828832999995711,0.18891016699998886,,,,,,,,,0.46920820799999774,0.4692042490000006,3.958999997166757e-06,0.6729472079999823,,,,,,,0.43672158300000774,0.032086749999990616,0.0003959160000022166,,,,,,,,,,,,,,,,,
0.1,1,CountSketch,0.037909042000023874,0.014828832999995711,0.17569220799998675,,,,,,,,,0.037909042000023874,0.04022979100000157,0.0,0.22843008300000633,,,,,,,,,,7.533400000170332e-05,0.002352000000001908,0.002352000000001908,0.0029993750000016917,0.0017667910000227494,0.0008501249999994798,0.0009186249999970642,0.0003043330000025435,1.9207999997661318e-05,0.02859199999997486,,,,,,,
0.1,1,SIGN Bidirectional,0.05271799999999871,0.014828832999995711,0.1747847500000148,,,,,,,,,0.05271799999999871,0.052710291999972014,7.708000026696027e-06,0.24233158300000923,,,,,,,,,,,,,,,,,,,,0.00017620799999917836,0.01011308299999314,0.004624124999992318,0.0009868750000237014,0.0003010000000074342,1.8916999977136584e-05,0.036490083999979106
0.1,2,Random Projection,0.04036508300001174,0.015248582999987548,0.17533195800001522,0.00018254199997613796,0.0033233329999973193,0.0017757080000251335,0.0007917079999799626,0.0008806250000077398,0.0002917500000023665,1.8917000005558293e-05,0.03309412499999098,0.04036508300001174,0.0403587079999852,6.375000026537236e-06,0.2309456240000145,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,2,Random Sampling,0.09093758299999877,0.015248582999987548,0.2064670000000035,,,,,,,,,0.09093758299999877,0.09092920899999513,8.374000003641413e-06,0.3126531659999898,0.006133457999993652,0.009273500000006152,0.03669895900000597,0.0006516249999890533,0.0027685420000125305,0.03540312499998777,,,,,,,,,,,,,,,,,,,,
0.1,2,Non-random,0.4749373749999961,0.015248582999987548,0.1927876670000046,,,,,,,,,0.4749373749999961,0.4749339159999977,3.4589999984291353e-06,0.6829736249999883,,,,,,,0.4457473749999963,0.028791458000000603,0.00039508300000079544,,,,,,,,,,,,,,,,,
0.1,2,CountSketch,0.04432212500000787,0.015248582999987548,0.1801785000000109,,,,,,,,,0.04432212500000787,0.04698483500001771,0.0,0.23974920800000632,,,,,,,,,,0.00011983299998519215,0.0027093340000021726,0.0027093340000021726,0.002674082999988059,0.0015446670000187623,0.0008173749999969004,0.0008368750000045111,0.00016350000001352782,2.1209000010458112e-05,0.035388624999995955,,,,,,,
0.1,2,SIGN Bidirectional,0.063017957999989,0.015248582999987548,0.1717643750000093,,,,,,,,,0.063017957999989,0.06300945800001045,8.499999978539563e-06,0.25003091599998584,,,,,,,,,,,,,,,,,,,,0.00018137500001103035,0.010037582999984807,0.00476604199999997,0.0009296659999904477,0.00028245800001514,2.0542000015666417e-05,0.04679179199999339
0.1,3,Random Projection,0.037795415999994475,0.014829917000014348,0.17374354100002165,0.00018333299999540031,0.003235750000015969,0.0017481669999881433,0.0008640410000282372,0.0010060840000107873,0.0002972080000063215,1.9166000015502505e-05,0.03043437499999868,0.037795415999994475,0.03778812400005904,7.291999935432614e-06,0.22636887400003047,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,3,Random Sampling,0.08374558299999535,0.014829917000014348,0.20772754200001486,,,,,,,,,0.08374558299999535,0.08373704100003465,8.541999960698377e-06,0.30630304200002456,0.005209707999995317,0.00919466700000271,0.0300313750000214,0.0007661670000231879,0.0028497909999884996,0.03568533300000354,,,,,,,,,,,,,,,,,,,,
0.1,3,Non-random,0.4441097910000167,0.014829917000014348,0.18451129199999627,,,,,,,,,0.4441097910000167,0.4441065419999859,3.249000030791649e-06,0.6434510000000273,,,,,,,0.41652824999999893,0.027213999999986527,0.0003642920000004324,,,,,,,,,,,,,,,,,
0.1,3,CountSketch,0.03719112499999255,0.014829917000014348,0.17056495799999993,,,,,,,,,0.03719112499999255,0.039499747999997226,0.0,0.22258600000000683,,,,,,,,,,7.704099999727987e-05,0.002342166999994788,0.002342166999994788,0.002550540999976647,0.0018754160000185038,0.0009217500000033851,0.0008991660000106094,0.000353500000016993,4.1041000002906e-05,0.028096958999981325,,,,,,,
0.1,3,SIGN Bidirectional,0.056421000000000276,0.014829917000014348,0.1733637920000035,,,,,,,,,0.056421000000000276,0.05641099999996868,1.0000000031595846e-05,0.24461470900001814,,,,,,,,,,,,,,,,,,,,0.00017725000000723412,0.010424041999982592,0.004762541999980385,0.0009919999999965512,0.0003388330000007045,4.28330000090682e-05,0.039673499999992146
0.1,4,Random Projection,0.03636362499997858,0.014768166999999721,0.17169250000000602,0.00017941600000881408,0.003204624999995076,0.0017115420000095583,0.000874333000012939,0.0010729999999909978,0.0003066250000074433,1.9084000001612367e-05,0.028988708000014185,0.03636362499997858,0.036357333000040626,6.291999937957371e-06,0.22282429199998433,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,4,Random Sampling,0.09139325000001008,0.014768166999999721,0.20605949999998074,,,,,,,,,0.09139325000001008,0.09138683300002981,6.4169999802743405e-06,0.31222091699999055,0.005200999999999567,0.009183250000006637,0.03837708300000031,0.0006231250000041655,0.0028078340000092794,0.03519454100000985,,,,,,,,,,,,,,,,,,,,
0.1,4,Non-random,0.4519948749999969,0.014768166999999721,0.22465037500001017,,,,,,,,,0.4519948749999969,0.4519897919999778,5.08300001911266e-06,0.6914134170000068,,,,,,,0.4224032919999843,0.028895250000005035,0.0006912499999884858,,,,,,,,,,,,,,,,,
0.1,4,CountSketch,0.04556962500001305,0.014768166999999721,0.1765364160000047,,,,,,,,,0.04556962500001305,0.04794212599995262,0.0,0.23687420800001746,,,,,,,,,,7.404199999427874e-05,0.002407417000000578,0.002407417000000578,0.003320792000010897,0.002085124999979371,0.0011133750000169584,0.001100124999993568,0.00017233399998417553,1.983299998187249e-05,0.035241665999990346,,,,,,,
0.1,4,SIGN Bidirectional,0.05607341600000382,0.014768166999999721,0.1806857079999986,,,,,,,,,0.05607341600000382,0.056062877000044864,1.0538999958953355e-05,0.25152729100000215,,,,,,,,,,,,,,,,,,,,0.00018816700000456876,0.00982104199999867,0.004655167000009897,0.0009591250000084983,0.0003651670000124341,4.429200001254685e-05,0.04002991699999825
0.1,5,Random Projection,0.04282791699998256,0.015022834000006924,0.17849708299999634,0.00018816700000456876,0.00367495899999426,0.0019699579999894468,0.0007968749999918145,0.0009087089999866294,0.00017320800000675263,2.2166000007928233e-05,0.035083665999991354,0.04282791699998256,0.042817707999972754,1.0209000009808733e-05,0.23634783399998582,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,5,Random Sampling,0.09460883299999523,0.015022834000006924,0.21547325000000228,,,,,,,,,0.09460883299999523,0.09459712599999648,1.1706999998750689e-05,0.32510491700000443,0.005638041999986854,0.009255916999990177,0.03964904200000774,0.000654333999989376,0.003048916000011559,0.036350875000010774,,,,,,,,,,,,,,,,,,,,
0.1,5,Non-random,0.4494629170000053,0.015022834000006924,0.1833944579999809,,,,,,,,,0.4494629170000053,0.44945924900002865,3.6679999766420224e-06,0.6478802089999931,,,,,,,0.4207747910000137,0.028285667000005787,0.0003987910000091688,,,,,,,,,,,,,,,,,
0.1,5,CountSketch,0.037974917000013875,0.015022834000006924,0.16860608400000388,,,,,,,,,0.037974917000013875,0.040776085000032936,0.0,0.22160383500002467,,,,,,,,,,7.916699999555021e-05,0.002834917000001269,0.002834917000001269,0.002768042000013793,0.0019411669999840342,0.0008558330000028036,0.0008977500000071359,0.0002816250000137188,1.8959000016138816e-05,0.028263707999997223,,,,,,,
0.1,5,SIGN Bidirectional,0.05679429200000641,0.015022834000006924,0.17770612500001448,,,,,,,,,0.05679429200000641,0.05678583499999945,8.45700000695615e-06,0.2495232510000278,,,,,,,,,,,,,,,,,,,,0.00018545899999367066,0.01031295900000373,0.004639042000007976,0.0008777500000007876,0.0002755409999792846,2.0167000002402347e-05,0.0404749170000116
0.1,6,Random Projection,0.03488466599998219,0.014767874999989772,0.1746474580000097,0.0001828329999966627,0.003271042000022817,0.0017810409999867716,0.000737208000003875,0.0008993330000066635,0.00029879100000584913,1.970899998582354e-05,0.027689583000011453,0.03488466599998219,0.034879540000019915,5.1259999622743635e-06,0.22429999899998165,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,6,Random Sampling,0.08346958399999949,0.014767874999989772,0.2068334170000128,,,,,,,,,0.08346958399999949,0.08346208399996158,7.500000037907739e-06,0.30507087600000204,0.005204916999986153,0.009231499999998505,0.031179708999985678,0.0005987499999946522,0.002805582999997114,0.034441624999999476,,,,,,,,,,,,,,,,,,,,
0.1,6,Non-random,0.4585991250000063,0.014767874999989772,0.2330299999999852,,,,,,,,,0.4585991250000063,0.4585948330000065,4.2919999998503044e-06,0.7063969999999813,,,,,,,0.4236159579999992,0.03457070800001816,0.00040816699998913464,,,,,,,,,,,,,,,,,
0.1,6,CountSketch,0.046678541999995105,0.014767874999989772,0.19873954199999844,,,,,,,,,0.046678541999995105,0.04950229400003536,0.0,0.2601859589999833,,,,,,,,,,8.195899999918765e-05,0.0028629580000085753,0.0028629580000085753,0.002600709000006418,0.001754667000000154,0.0010106249999921602,0.0009379170000158865,0.0002743750000036016,2.3542000008092145e-05,0.03709258399999271,,,,,,,
0.1,6,SIGN Bidirectional,0.05353920799998946,0.014767874999989772,0.19690104200000746,,,,,,,,,0.05353920799998946,0.05352858299997365,1.0625000015807018e-05,0.2652081249999867,,,,,,,,,,,,,,,,,,,,0.00018495899999493304,0.009271165999990671,0.005075833000006469,0.0009741249999990487,0.0002331669999762198,3.33749999867905e-05,0.03775595800001952
0.1,7,Random Projection,0.048535250000014685,0.015261250000008886,0.22317404199998236,0.00018429200000014134,0.0034385410000083994,0.0019418749999999818,0.0007790829999976268,0.0009444589999816344,0.00019149999999967804,2.0041999988507087e-05,0.0410255000000177,0.048535250000014685,0.04852529199999367,9.958000021015323e-06,0.28697054200000593,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,7,Random Sampling,0.10354624999999373,0.015261250000008886,0.2354470420000041,,,,,,,,,0.10354624999999373,0.10353675199999657,9.497999997165607e-06,0.3542545420000067,0.004854833999985431,0.00953133300001241,0.042730167000001984,0.0007195839999951659,0.003009083999984341,0.04269175000001724,,,,,,,,,,,,,,,,,,,,
0.1,7,Non-random,0.5596180830000037,0.015261250000008886,0.22246824999999149,,,,,,,,,0.5596180830000037,0.5596130010000024,5.082000001266351e-06,0.7973475830000041,,,,,,,0.5305761250000103,0.02865504199999691,0.00038183399999525136,,,,,,,,,,,,,,,,,
0.1,7,CountSketch,0.051857084000005216,0.015261250000008886,0.21128708300000199,,,,,,,,,0.051857084000005216,0.05441816800004062,0.0,0.2784054170000161,,,,,,,,,,9.308399998531058e-05,0.0025977500000067266,0.0025977500000067266,0.002842333000018016,0.002138125000016089,0.0008481250000045293,0.0008725419999962014,0.0002955830000246351,2.854199999546836e-05,0.04210433399998692,,,,,,,
0.1,7,SIGN Bidirectional,0.05674824999999828,0.015261250000008886,0.2098341669999968,,,,,,,,,0.05674824999999828,0.05673845799992705,9.792000071229268e-06,0.28184366700000396,,,,,,,,,,,,,,,,,,,,0.00020712499997443956,0.010408415999989984,0.004894208999985494,0.00097266599999557,0.00023212499999658576,2.008300000966301e-05,0.04000383399997531
0.1,8,Random Projection,0.04245229200000722,0.01601004099998704,0.2078379170000062,0.00020195800001943098,0.0036556669999754376,0.001593749999983629,0.0009137919999773203,0.0010975829999892994,0.00024112500000228465,2.0000000006348273e-05,0.034721582999992506,0.04245229200000722,0.04244545799994626,6.834000060962353e-06,0.26630025000000046,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,8,Random Sampling,0.10178812499998457,0.01601004099998704,0.23486670900001627,,,,,,,,,0.10178812499998457,0.10177770799992913,1.041700005544044e-05,0.3526648749999879,0.005361791999973775,0.009928166999998211,0.044204915999983996,0.0007450409999876229,0.0029599169999983133,0.038577874999987216,,,,,,,,,,,,,,,,,,,,
0.1,8,Non-random,0.5842947090000052,0.01601004099998704,0.2225817910000103,,,,,,,,,0.5842947090000052,0.584290875000022,3.833999983271497e-06,0.8228865410000026,,,,,,,0.5520727500000078,0.03184433300000933,0.0003737920000048689,,,,,,,,,,,,,,,,,
0.1,8,CountSketch,0.041300917000000936,0.01601004099998704,0.20322325000000774,,,,,,,,,0.041300917000000936,0.04363962399997945,0.0,0.2605342079999957,,,,,,,,,,8.741700000314268e-05,0.0023722499999792035,0.0023722499999792035,0.002726000000023987,0.0015869579999900907,0.0010876249999967058,0.0010806249999859574,0.00021720800000935014,1.950000000761065e-05,0.0320897910000042,,,,,,,
0.1,8,SIGN Bidirectional,0.05740487500000313,0.01601004099998704,0.19156829199999947,,,,,,,,,0.05740487500000313,0.057394916999982115,9.958000021015323e-06,0.26498320799998965,,,,,,,,,,,,,,,,,,,,0.00017962499998702697,0.00880695800000808,0.004774083000000928,0.00393229200000178,0.00021233399999687208,2.1582999977454165e-05,0.03946804200000997
0.1,9,Random Projection,0.03774991700001351,0.014898375000001352,0.18331562500000587,0.00017916699999886987,0.003346750000019938,0.0015586670000118374,0.0010002500000041437,0.001166709000017363,0.00020387499998264502,1.9208999987085917e-05,0.03026845799999478,0.03774991700001351,0.03774308500001666,6.831999996848026e-06,0.23596391700002073,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,9,Random Sampling,0.08360429200001818,0.014898375000001352,0.2136401669999941,,,,,,,,,0.08360429200001818,0.08359825099998375,6.041000034429089e-06,0.31214283400001364,0.005195416999981717,0.009225624999999127,0.031999208000002,0.0010624589999963518,0.002834750000005215,0.03328079199999934,,,,,,,,,,,,,,,,,,,,
0.1,9,Non-random,0.4843247910000059,0.014898375000001352,0.1925702090000243,,,,,,,,,0.4843247910000059,0.4843206659999737,4.12500003221794e-06,0.6917933750000316,,,,,,,0.457912207999982,0.026039249999996628,0.00036920799999506926,,,,,,,,,,,,,,,,,
0.1,9,CountSketch,0.05310137500001133,0.014898375000001352,0.18018362499998375,,,,,,,,,0.05310137500001133,0.05543154200006484,0.0,0.24818337499999643,,,,,,,,,,8.22920000018712e-05,0.0023677500000189866,0.0023677500000189866,0.0028495000000248183,0.001760375000003478,0.0007968749999918145,0.0009515830000168535,0.0002202910000050906,2.0417000001771157e-05,0.04401470899998117,,,,,,,
0.1,9,SIGN Bidirectional,0.04650670800000967,0.014898375000001352,0.1781911250000121,,,,,,,,,0.04650670800000967,0.04649791599993591,8.792000073754025e-06,0.23959620800002313,,,,,,,,,,,,,,,,,,,,0.0001853329999903508,0.009961042000014686,0.0046892919999947935,0.0009463749999838456,0.000295874999977741,2.020799999513656e-05,0.03039979099997936
0.1,10,Random Projection,0.037109165999993365,0.014934832999983882,0.1813263749999976,0.0001839589999974578,0.003388791999981322,0.0017147910000119282,0.000896250000010923,0.0009896250000167583,0.00018425000001798253,1.9208999987085917e-05,0.029723291000010477,0.037109165999993365,0.037100167000033935,8.998999959430876e-06,0.23337037399997484,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,10,Random Sampling,0.09097966699999915,0.014934832999983882,0.21899487499999282,,,,,,,,,0.09097966699999915,0.09097178999999755,7.877000001599299e-06,0.32490937499997585,0.005232790999997405,0.00918166700000711,0.037504415999990215,0.000675708000017039,0.0028034159999776875,0.0355737920000081,,,,,,,,,,,,,,,,,,,,
0.1,10,Non-random,0.46485079200002133,0.014934832999983882,0.18996350000000461,,,,,,,,,0.46485079200002133,0.4648472910000123,3.5010000090096582e-06,0.6697491250000098,,,,,,,0.4389765410000166,0.025478582999994615,0.00039216700000110905,,,,,,,,,,,,,,,,,
0.1,10,CountSketch,0.04808070800001474,0.014934832999983882,0.178835792000001,,,,,,,,,0.04808070800001474,0.050950749999941536,0.0,0.2418513329999996,,,,,,,,,,8.170899999981884e-05,0.0029039579999903253,0.0029039579999903253,0.002677124999991065,0.001778083999994351,0.0009050829999921461,0.0010118749999890042,0.00029433299999936935,4.2624999991858203e-05,0.03835200000000327,,,,,,,
0.1,10,SIGN Bidirectional,0.04574516599998901,0.014934832999983882,0.17372612500000173,,,,,,,,,0.04574516599998901,0.04573729099996626,7.8750000227501e-06,0.23440612399997462,,,,,,,,,,,,,,,,,,,,0.00018662499999777538,0.009694790999986935,0.004727959000007331,0.0008132909999858384,0.0002930839999919499,1.9207999997661318e-05,0.03000233299999877
0.1,11,Random Projection,0.03770970799999418,0.015326249999986885,0.170440708000001,0.00018604199999572302,0.0031333340000117005,0.0018129999999985102,0.0007543749999854299,0.0010772920000192698,0.00036916699997391333,1.899999998045132e-05,0.030351834000015288,0.03770970799999418,0.037704043999980286,5.6640000138941105e-06,0.22347666599998206,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,11,Random Sampling,0.09742887500001984,0.015326249999986885,0.20775324999999611,,,,,,,,,0.09742887500001984,0.0974227500000211,6.124999998746716e-06,0.32050837500000284,0.005196167000008245,0.009185250000001588,0.03836279200001513,0.0007681250000075579,0.002793582999998989,0.04111683299998958,,,,,,,,,,,,,,,,,,,,
0.1,11,Non-random,0.44854095799999527,0.015326249999986885,0.1862097080000069,,,,,,,,,0.44854095799999527,0.44853775099997506,3.207000020211126e-06,0.6500769159999891,,,,,,,0.42146133399998575,0.02670979199999124,0.0003666249999980664,,,,,,,,,,,,,,,,,
0.1,11,CountSketch,0.038044999999982565,0.015326249999986885,0.18119279199999028,,,,,,,,,0.038044999999982565,0.04036475000000905,0.0,0.23456404199995973,,,,,,,,,,7.804199998417971e-05,0.0023546660000022257,0.0023546660000022257,0.002456667000018342,0.0017950840000082735,0.0009082919999912065,0.0009712909999848307,0.0003260409999938929,2.083400002561575e-05,0.02909916699999826,,,,,,,
0.1,11,SIGN Bidirectional,0.05152283300000704,0.015326249999986885,0.17529012500000363,,,,,,,,,0.05152283300000704,0.05151258200001507,1.0250999991967547e-05,0.24213920799999755,,,,,,,,,,,,,,,,,,,,0.00018570800000361487,0.010059874999996055,0.004557374999990316,0.0009559579999915968,0.0003171670000199356,2.1790999994664162e-05,0.03541470800001889
0.1,12,Random Projection,0.03724466600002074,0.015328874999994468,0.18320629200002259,0.00018233400001577138,0.0032598340000049575,0.0017619580000030055,0.0010546249999947577,0.0010385410000139927,0.00031195799999750307,1.970799999639894e-05,0.029607208000015817,0.03724466600002074,0.0372361660000422,8.499999978539563e-06,0.2357798330000378,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,12,Random Sampling,0.0967981249999923,0.015328874999994468,0.21194533300001694,,,,,,,,,0.0967981249999923,0.09678933399999323,8.790999999064297e-06,0.3240723330000037,0.005661083999996208,0.009349917000008645,0.039244875000008506,0.0006570829999930083,0.0028114589999859163,0.03906491600000095,,,,,,,,,,,,,,,,,,,,
0.1,12,Non-random,0.4497083340000074,0.015328874999994468,0.18746991599999774,,,,,,,,,0.4497083340000074,0.4497042930000248,4.040999982635185e-06,0.6525071249999996,,,,,,,0.42028929200000675,0.029021917000022768,0.00039308399999526955,,,,,,,,,,,,,,,,,
0.1,12,CountSketch,0.0382994169999904,0.015328874999994468,0.17188350000000696,,,,,,,,,0.0382994169999904,0.0408803349999971,0.0,0.22551179199999183,,,,,,,,,,0.00012250000000335604,0.0026316249999922547,0.0026316249999922547,0.002710541999988436,0.0017214169999988371,0.0008362920000024587,0.0009253750000084437,0.0003126670000028753,3.483399999026915e-05,0.028953458000017918,,,,,,,
0.1,12,SIGN Bidirectional,0.07668379200001141,0.015328874999994468,0.1726510000000019,,,,,,,,,0.07668379200001141,0.07667308200001344,1.0709999997970954e-05,0.26466366700000776,,,,,,,,,,,,,,,,,,,,0.00026666599998748097,0.010857583000017712,0.00468487500000947,0.0009681250000141972,0.0002802500000029795,1.9624999993084202e-05,0.059595957999988514
0.1,13,Random Projection,0.034844415999998546,0.015592709000003424,0.17288441599998805,0.00018158299999981864,0.0033284589999880154,0.002061457999985805,0.0008548330000053284,0.0009248329999991256,0.00028983299998230905,1.900000000887303e-05,0.027177292000004627,0.034844415999998546,0.0348372909999739,7.1250000246436684e-06,0.22332154099999002,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,13,Random Sampling,0.09269162499998629,0.015592709000003424,0.20621258299999567,,,,,,,,,0.09269162499998629,0.09268220800001359,9.416999972700069e-06,0.3144969169999854,0.005207500000011578,0.009213291999998319,0.038843958000001066,0.0007539160000078482,0.0036071250000020427,0.035056416999992734,,,,,,,,,,,,,,,,,,,,
0.1,13,Non-random,0.4544659580000143,0.015592709000003424,0.22969162500001516,,,,,,,,,0.4544659580000143,0.4544624170000304,3.5409999838975637e-06,0.6997502920000329,,,,,,,0.4219367919999968,0.0321342500000128,0.0003913750000208438,,,,,,,,,,,,,,,,,
0.1,13,CountSketch,0.040942583000003197,0.015592709000003424,0.172135499999996,,,,,,,,,0.040942583000003197,0.04341695900004083,0.0,0.22867079200000262,,,,,,,,,,9.600000001341868e-05,0.0025095830000054775,0.0025095830000054775,0.002577959000007013,0.0016202500000019882,0.0007303330000070218,0.00081429200000116,0.00011687500000334694,1.9334000000981177e-05,0.03242274999999495,,,,,,,
0.1,13,SIGN Bidirectional,0.05145108300001766,0.015592709000003424,0.16983995799998297,,,,,,,,,0.05145108300001766,0.05144104200002175,1.004099999590835e-05,0.23688375000000406,,,,,,,,,,,,,,,,,,,,0.0002655410000045322,0.009391499999992448,0.004659250000003112,0.0009081249999951524,0.0002784170000040831,1.8667000006189483e-05,0.035919542000016236
0.1,14,Random Projection,0.033275916999997435,0.014753833000014538,0.1724410829999954,0.00018254200000455967,0.003189290999983996,0.0017125409999891872,0.0007559169999922233,0.0009468749999825832,0.0003240000000062082,1.8707999998923697e-05,0.026139833000002,0.033275916999997435,0.03326970699995968,6.210000037754071e-06,0.22047083300000736,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,14,Random Sampling,0.09443170800000189,0.014753833000014538,0.2114285829999858,,,,,,,,,0.09443170800000189,0.09442354200001546,8.165999986431416e-06,0.3206141240000022,0.00498554200001422,0.00931841700000291,0.037967292000018915,0.0006348329999923408,0.0028018749999887405,0.03871558299999833,,,,,,,,,,,,,,,,,,,,
0.1,14,Non-random,0.48091908400002126,0.014753833000014538,0.20432491599999025,,,,,,,,,0.48091908400002126,0.4809149170000069,4.167000014376754e-06,0.699997833000026,,,,,,,0.45312854200000174,0.02741970799999649,0.00036666700000864694,,,,,,,,,,,,,,,,,
