rep,method,F1,NMI,ARI,time_rand_sec,time_post_sec,time_total_sec
17,SIGN Bidirectional,0.3451413629455913,0.5521968693562694,0.10470892202434601,0.00045354199999891875,0.26592383299999867,0.2663773749999976
17,Random Sampling (p=0.7),0.30964984709592025,0.5352844241945748,0.09288317254984281,0.009889084000000992,0.34075279199999997,0.35064999999999813
17,Random Sampling (p=0.8),0.31016478761522365,0.5416884943197694,0.0778957593020844,0.010055833999999209,0.3473948750000062,0.3574565420000013
17,Non-random,0.3529730121383838,0.5727563286368448,0.09545586752979912,0.0,0.3532207500000055,0.3532214170000003
18,Random Projection,0.3304202030037774,0.5567191684144538,0.0860151837696099,,,0.23505841699999763
18,CountSketch,0.35564212401311857,0.5569503328885859,0.11052105863193042,5.762499999661941e-05,0.23787129200000834,0.23792891700000496
18,SIGN Bidirectional,0.2823923947566052,0.5453747537308692,0.09408766179450292,0.00046270799999348355,0.26092487600000425,0.26138758399999773
18,Random Sampling (p=0.7),0.31513170151661696,0.5211898953768227,0.0714391120954599,0.010033249999999327,0.3390928740000021,0.34913287500000223
18,Random Sampling (p=0.8),0.3624351040340724,0.5495302188827337,0.08006649578233334,0.010153999999999996,0.3461345000000051,0.35630066600000276
18,Non-random,0.33579108340124864,0.5668941133453985,0.0924381925754875,0.0,0.3393964159999996,0.33939720800000117
19,Random Projection,0.3067964052566516,0.5456168973789564,0.11288912663755127,,,0.23060512499999675
19,CountSketch,0.3160794453878446,0.5388043334559146,0.07741778306478322,5.73749999972506e-05,0.22733883300000457,0.22739620800000182
19,SIGN Bidirectional,0.2992362269468038,0.5517877132471554,0.09911431539043648,0.0004484590000046751,0.24855320799998992,0.2490016669999946
19,Random Sampling (p=0.7),0.30334036532408215,0.5182948828349844,0.0682884162659341,0.009955083000001252,0.35409824999999984,0.36406312500000126
19,Random Sampling (p=0.8),0.31682327620960843,0.5406043123356835,0.08774243575583834,0.010076957999999081,0.3363902499999938,0.34647645799999793
19,Non-random,0.3427676125346804,0.5620827621436983,0.08669142997243715,0.0,0.32618666699999466,0.32618691700000113
20,Random Projection,0.3180333752958675,0.5511369221059458,0.0893929756609903,,,0.23339408400000394
20,CountSketch,0.31462310086867096,0.5552217404947207,0.11070258871138139,5.758300000024974e-05,0.22388370799999535,0.2239412909999956
20,SIGN Bidirectional,0.30745586651809537,0.5513603938456714,0.1018732630265821,0.0004555829999972616,0.28139504199999976,0.281850624999997
20,Random Sampling (p=0.7),0.3114590489610287,0.5374930357214892,0.08064092211051083,0.009938583000000278,0.3584535000000031,0.36840087499999896
20,Random Sampling (p=0.8),0.3314336940484306,0.5513675552847982,0.07801772510344657,0.011120791999999824,0.34605675000000247,0.35718620800000167
20,Non-random,0.35247317956241925,0.5589490321106888,0.09591668416311332,0.0,0.3356576249999961,0.3356578339999956
