rho_n,rep,seed,n,K,m,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec,cs_hash_seed,cs_sparse_explicit_sketch_sec
2.0,7,220260513,5000,3,3,12581,80324,0.00321296,0.17458145799997737,0.027409249999948315,8,0.0016,7.5486,18.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1536,0.5921145813517034,0.5132161262187963,0.017950124999970285,,0.13852104200003623,0.00020037500001990338,0.09153462500000842,0.23026233299998466,0.9996913923737533,0.7261394081567214,0.43224674999999024,2.1083220000000438,0.24964845800002422,20.955799102783203,609.99609375,610.0,0.00390625,,,,,,,,,,,,,,,0.00033920800001396856,163.0,16.0,50.0,0.0,0.0021027909999702388,0.036737457999947765,0.08623237500000869,0.00909820800001171,0.003635999999971773,eigsh,0.000336750000030861,3829177339.0,0.0021027909999702388
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.1758073000237345,0.0198516999371349,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.0874,0.7548277789657664,0.6763300298472386,0.0340091999387368,eigsh,0.0092495999997481,7.979990914463997e-05,0.0603348000440746,0.0696696999948471,1.0000000000000009,0.7457001940759538,0.265323199913837,0.796875,0.1049680000869557,2.8060789108276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.1758073000237345,0.0198516999371349,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1374,0.6302964569461614,0.5498549293652973,0.0319345999741926,,0.0964782000519335,0.0003300999524071,0.0638479000190272,0.1606652000918984,0.9997333486086448,0.7312510889758054,0.3563151999842375,1.375,0.194852799992077,26.221076011657715,,,,0.0078947000438347,0.0416417000815272,0.0360858000349253,0.0070010999916121,0.0028520999476313,eigsh,0.0002267999807372,,,,,,,,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.1758073000237345,0.0198516999371349,2,0.0004,7.5684,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.2352,0.4208200480526787,0.3594990652310295,0.0321440000552684,,0.0255765999900177,8.380005601793528e-05,0.0764060999499633,0.1020723000401631,1.0758338532354357,0.872011721698067,0.2977254999568686,1.296875,0.1359583999728784,3.706685066223145,,,,,,,,,,,0.0033310999860987,eigsh,0.0222302000038325,42772.0,29870.0,0.7,56225.0,,,,,,,,,,,,,,
2.0,8,220260514,5000,3,3,12614,80546,0.00322184,0.17426087500001586,0.02758904199998824,2,0.0004,7.5684,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.133,0.6406341951426794,0.5597551421107959,0.01905016699998896,,0.14392087499999207,0.00022662500003889363,0.0943140420000077,0.238468083999976,0.9997357092444034,0.7309381881603471,0.44031145900004276,2.161234000000036,0.25896766599998955,20.96338653564453,610.0,610.05078125,0.05078125,,,,,,,,,,,,,,,0.0003419999999891843,163.0,15.0,43.0,0.0,0.002086292000001322,0.038211791999970046,0.08975516700002117,0.008731082999986484,0.004368624999983695,eigsh,0.0003812919999859332,1861684268.0,0.002086292000001322
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.1785393999889493,0.0197836000006645,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1066,0.7056582991230504,0.6241085988184829,0.0321144999470561,eigsh,0.0099805999780073,9.450002107769252e-05,0.0601429000962525,0.0702243999112397,1.0000000000000004,0.7370573972224016,0.2685410000849515,0.8125,0.1036480999318882,2.813666343688965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.1785393999889493,0.0197836000006645,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1534,0.5927431759600392,0.5136812710605118,0.0350806999485939,,0.093172299908474,0.0002650000387802,0.0664570999797433,0.1599018999841064,0.9997665869954512,0.7192677214151536,0.3582173999166116,1.03125,0.1968654000665992,26.223605155944824,,,,0.006601299974136,0.0396468000253662,0.0356829999946057,0.0072378000477328,0.0031084999209269,eigsh,0.0002257000887766,,,,,,,,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.1785393999889493,0.0197836000006645,3,0.0006,7.5936,20.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.4176,0.171165197700314,0.1749309496948372,0.03236939990893,,0.0278848999878391,8.700008038431406e-05,0.0954817999154329,0.1234600000316277,1.076991988017178,0.8768181232576868,0.3217766999732703,1.390625,0.1575983000220731,3.7127180099487305,,,,,,,,,,,0.0033131999662145,eigsh,0.0245563000207766,42882.0,29902.0,0.7,56270.0,,,,,,,,,,,,,,
2.0,9,220260515,5000,3,3,12656,80767,0.00323068,0.18115279200003442,0.0279513339999653,3,0.0006,7.5936,20.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1466,0.6083636598088862,0.5286832835801158,0.0179076249999639,,0.14554649999996627,0.00036920899998449386,0.09847725000003038,0.24439954199999647,0.9997614204228605,0.7207532813419569,0.45349708499998087,2.167687000000001,0.26373987499999885,20.96544647216797,610.05078125,610.05078125,0.0,,,,,,,,,,,,,,,0.00036566699998275,163.0,16.0,55.0,0.0,0.0020767500000147265,0.03967849999997952,0.0898885420000397,0.009401166999964516,0.0036936669999931837,eigsh,0.0003652089999945929,3078630681.0,0.0020767500000147265
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.1752004000591114,0.0198467000154778,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Non-random,non_random,0.1098,0.6977446069038507,0.6162283598566957,0.0344967999262735,eigsh,0.0093160999240353,7.880001794546843e-05,0.0607059999601915,0.0701064999448135,0.9999999999999996,0.7376435228673227,0.2651479999767616,1.015625,0.1059107000473886,2.805872917175293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.1752004000591114,0.0198467000154778,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Gaussian random projection,gaussian_random_projection,0.1524,0.5952152066655555,0.5164107624811677,0.0325890000676736,,0.0970244999043643,0.0002540000714361,0.0645782999927178,0.1618643999099731,0.9997708317690678,0.7231692260314101,0.3569039000431075,1.046875,0.1962462000083178,26.221007347106934,,,,0.0082692999858409,0.0417990999994799,0.0360272999387234,0.0070047000190243,0.0029166999738663,eigsh,0.0002521999413147,,,,,,,,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.1752004000591114,0.0198467000154778,2,0.0004,7.5714,19.0,12577.9321472,2.5155864294400003,7.54675928832,0.1109777955591118,2.88e-06,3.2e-07,sparse,Random sampling,random_sampling,0.4072,0.1639112761547123,0.1506015988720557,0.0333930000197142,,0.0371244000270962,0.0001065999967977,0.0940746000269427,0.1313119000988081,1.0747631719272348,0.871867114211867,0.326352700125426,1.484375,0.1666079999413341,3.7076826095581055,,,,,,,,,,,0.0039995000697672,eigsh,0.0331053000409156,42769.0,29869.0,0.7,56269.0,,,,,,,,,,,,,,
2.0,10,220260516,5000,3,3,12619,80540,0.0032216,0.1867867920000208,0.027170875000024353,2,0.0004,7.5714,19.0,12577.932147200001,2.5155864294400003,7.5467592883200005,0.11097779555911182,2.88e-06,3.2e-07,sparse,CountSketch random projection,countsketch_random_projection,0.1578,0.5827934262589786,0.5050333534088499,0.017671333999999206,,0.14158791599999176,0.00020616599999812024,0.10287354199999754,0.24467295899995634,0.9997348277647264,0.7213281572548703,0.4586252910000326,2.1534110000000055,0.263784625000028,20.960811614990234,610.05078125,610.05078125,0.0,,,,,,,,,,,,,,,0.0003422089999958189,163.0,14.0,44.0,0.0,0.0021058749999838255,0.03729041700000835,0.08856912499999225,0.009025457999996434,0.003871625000044787,eigsh,0.00033829200003765436,3771478782.0,0.0021058749999838255
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.3375615999102592,0.0412618000991642,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.012,0.9643083505555604,0.9340251770277048,0.0348516000667586,eigsh,0.0094967000186443,0.000120099983178,0.0516859999625012,0.0613104000221937,0.9999999999999994,0.6942559661634053,0.4401261999737471,0.890625,0.0988032999448478,5.397685050964356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.3375615999102592,0.0412618000991642,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0206,0.939156881793418,0.8964046417799135,0.0335878999903798,,0.127174700028263,0.0002533999504521,0.0522698999848216,0.179707600036636,0.9999737235729078,0.6896920557022747,0.5585213999729604,1.234375,0.2168284999206662,27.084994316101078,,,,0.0075029999716207,0.0677221999503672,0.0378393999999389,0.0099144999403506,0.0031674000201746,eigsh,0.0002972999354824,,,,,,,,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.3375615999102592,0.0412618000991642,0,0.0,15.1692,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0474,0.8628358375520022,0.7971058176001135,0.033681400003843,,0.0157741999719291,0.0001941000809893,0.0547587999608367,0.0707330000586807,1.069914932615463,0.7965550951374721,0.4495505000231787,1.140625,0.1081241000210866,7.053763389587402,,,,,,,,,,,0.0052559999749064,eigsh,0.0102039000485092,80516.0,56760.0,0.7,109977.0,,,,,,,,,,,,,,
4.0,1,420260507,5000,3,3,25282,156032,0.00624128,0.3608384159999787,0.05520716600000242,0,0.0,15.1692,29.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0224,0.9338899863992591,0.8887482294976818,0.018081583000025603,,0.1892029999999636,0.00021775000004709,0.07614837500000249,0.265574708000031,0.9999772391571031,0.6884778431505748,0.6816147069999943,2.0652339999999185,0.28569162500002676,22.568660736083984,610.05078125,610.05078125,0.0,,,,,,,,,,,,,,,0.00039037499999494685,163.0,15.0,49.0,0.0,0.0030512910000197735,0.07347312499996406,0.09463883300003317,0.01347329200001468,0.0038928750000195578,eigsh,0.00022754200000463243,1761059175.0,0.0030512910000197735
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.347832900006324,0.0412667000200599,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0178,0.9472929340559064,0.9075097812264497,0.0360290999524295,eigsh,0.0096653000218793,7.949990686029196e-05,0.055842800065875,0.0655941000441089,0.9999999999999996,0.6935573337546844,0.4546872000209987,0.9375,0.1043212000513449,5.398028373718262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.347832900006324,0.0412667000200599,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0214,0.9368124231513704,0.8925995899212907,0.0341629999456927,,0.126224200008437,0.0002505000447854,0.0539169000694528,0.1804002000717446,0.9999793052004732,0.6894524983193895,0.5694912001490593,1.234375,0.2181340000825002,27.08520793914795,,,,0.0068716999376192,0.068828499992378,0.0363550999900326,0.0102797999279573,0.0029957999940961,eigsh,0.0002348000416532,,,,,,,,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.347832900006324,0.0412667000200599,0,0.0,15.1674,30.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0512,0.852260699119742,0.7841731413078306,0.0319276000373065,,0.0155996000394225,0.0001639000838622,0.0554584999335929,0.0712281999876722,1.0644659401057732,0.7962889916656227,0.4603216000832617,0.828125,0.1067873999709263,7.037079811096191,,,,,,,,,,,0.0046899999724701,eigsh,0.010470199980773,80521.0,56493.0,0.7,109507.0,,,,,,,,,,,,,,
4.0,2,420260508,5000,3,3,25279,156042,0.00624168,0.36379137500000525,0.053570708000052036,0,0.0,15.1674,30.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0242,0.9286932227296757,0.8811834723065466,0.017747292000024117,,0.180592957999977,0.0002164580000112437,0.07016299999997955,0.25097704099999874,0.9999825809549212,0.6878413436749579,0.6683344990000251,1.9698419999999714,0.27077175000005127,22.57196807861328,610.05078125,610.05078125,0.0,,,,,,,,,,,,,,,0.00037508299999444716,163.0,19.0,41.0,0.0,0.0030465829999570815,0.06857754100002467,0.09159704199998941,0.012981374999981199,0.0037187499999618012,eigsh,0.00025008300002582473,1127214649.0,0.0030465829999570815
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.3360060999402776,0.0410915000829845,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0132,0.9607716160643416,0.9285671762546936,0.0321757000638172,eigsh,0.0082528999773785,0.0002425999846309,0.052628600038588,0.0611324000637978,0.9999999999999996,0.6910400060494163,0.4382217000238597,0.9375,0.0960914999013766,5.3585710525512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.3360060999402776,0.0410915000829845,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0222,0.9345116615874364,0.8896934693276571,0.0321913999505341,,0.1237638000166043,0.0002516000531613,0.0527719999663531,0.1767962999874726,0.999979781660866,0.684590662470102,0.5538850000593811,0.953125,0.2124206000007689,27.0723180770874,,,,0.0073260000208392,0.0667992000235244,0.0353024000069126,0.0103948999894782,0.002969600027427,eigsh,0.0002512000501155,,,,,,,,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.3360060999402776,0.0410915000829845,0,0.0,15.0516,33.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0502,0.8550250949755578,0.7875252912256141,0.0324795000487938,,0.0195961999706923,0.0001912999432533,0.0583234999794513,0.0781178999459371,1.0657720998204974,0.794551242593463,0.4552085999166593,0.90625,0.1140939999604597,6.989603042602539,,,,,,,,,,,0.0056001000339165,eigsh,0.01356210000813,79947.0,56148.0,0.7,108779.0,,,,,,,,,,,,,,
4.0,3,420260509,5000,3,3,25086,154894,0.00619576,0.3461499169999911,0.052397249999955875,0,0.0,15.0516,33.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0246,0.9275260816247985,0.8798305592161216,0.017494707999958337,,0.17947924999998577,0.0002159590000019307,0.07723616600003425,0.25693641699996306,0.999976055225605,0.6844040872129207,0.6554785419999689,1.9494969999998375,0.2764638339999692,22.545726776123047,610.05078125,610.07421875,0.0234375,,,,,,,,,,,,,,,0.00036566699998275,163.0,19.0,52.0,0.0,0.003040166000005229,0.06837637500001392,0.0895183330000009,0.013236082999981136,0.0045023750000154905,eigsh,0.0003889170000093145,3211862945.0,0.003040166000005229
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3380732000805437,0.0414037998998537,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0182,0.9461360848914973,0.906375875452869,0.0323669000063091,eigsh,0.0081648000050336,7.800001185387373e-05,0.0519672000082209,0.0602161999559029,1.0,0.6929162407910399,0.439687000005506,1.0,0.0956402999581769,5.363833427429199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3380732000805437,0.0414037998998537,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0256,0.9246952806779278,0.8763969356207,0.0333478000247851,,0.1274988999357447,0.0002561999717727,0.0524879000149667,0.1802518999902531,0.9999787693350274,0.6867307050192154,0.5597199999028817,1.265625,0.2169582999777048,27.074057579040527,,,,0.0077055000001564,0.0688902999972924,0.036910600028932,0.0097604000475257,0.0032985999714583,eigsh,0.0002589999930933,,,,,,,,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3380732000805437,0.0414037998998537,0,0.0,15.0714,29.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0546,0.8428365872531052,0.7729644984980574,0.0319951999699696,,0.0193131000269204,0.0001615000655874,0.0571092999307438,0.0765904999570921,1.0612857687719506,0.7938860173174033,0.4560609000036493,1.03125,0.1120193001115694,6.984670639038086,,,,,,,,,,,0.0055536999134346,eigsh,0.0133012000005692,80023.0,56014.0,0.7,108566.0,,,,,,,,,,,,,,
4.0,4,420260510,5000,3,3,25119,155046,0.00620184,0.3490500829999519,0.05543424999996205,0,0.0,15.0714,29.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0248,0.9269734808080234,0.8789378681155344,0.01784654200002933,,0.18639129199999616,0.0002450830000384485,0.07083608299996058,0.2574778750000064,0.999981336332527,0.6873387633656087,0.6619567909999091,1.9718319999999494,0.27745312499996544,22.551311492919922,610.07421875,610.07421875,0.0,,,,,,,,,,,,,,,0.0004004169999802798,163.0,17.0,45.0,0.0,0.0033154169999534133,0.0737708749999797,0.09126170800004729,0.013255458999992697,0.004013124999971751,eigsh,0.00029791700001169374,3474826686.0,0.0033154169999534133
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.3360805000411346,0.0417148999404162,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0184,0.9455430457953192,0.9057915179301927,0.032529600081034,eigsh,0.0083510000258684,7.379997987300158e-05,0.0518164000241085,0.0602467999560758,0.999999999999999,0.6909810329067326,0.4380366000114009,0.578125,0.0957584000425413,5.334444999694824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.3360805000411346,0.0417148999404162,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0298,0.9125074541935576,0.8606857621396622,0.0359719000989571,,0.1280759000219404,0.0002668999368324,0.055169100058265,0.1835198999615386,0.9999797350503188,0.6843739096217135,0.5613072999985889,1.359375,0.2231983999954536,27.063864707946777,,,,0.0076798999216407,0.0712754999985918,0.0349381000269204,0.0100789000280201,0.0030669999541714,eigsh,0.0002739999908953,,,,,,,,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.3360805000411346,0.0417148999404162,0,0.0,14.9784,32.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0548,0.8422971752963643,0.7721538497501217,0.0357314000139012,,0.0182203999720513,0.0001584000419825,0.0573315999936312,0.0757167000556364,1.063571124437518,0.7959969215343307,0.453505799989216,1.15625,0.1150022000074386,6.938229560852051,,,,,,,,,,,0.0059782000025734,eigsh,0.0117314999224618,79595.0,55607.0,0.7,107699.0,,,,,,,,,,,,,,
4.0,5,420260511,5000,3,3,24964,154190,0.0061676,0.364920541999993,0.05494370799999615,0,0.0,14.9784,32.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0272,0.9200213034664014,0.869516043345185,0.018071458999997958,,0.17422941600000286,0.00021025000000918226,0.06901012499997705,0.24345462499996984,0.9999675754084282,0.6838294955973697,0.6633140409999783,2.0056059999999434,0.26349233299998787,22.530563354492188,610.07421875,610.07421875,0.0,,,,,,,,,,,,,,,0.0003731249999532338,163.0,17.0,42.0,0.0,0.003033583999979328,0.06878329200003463,0.08499166699999705,0.012769957999978487,0.0039417909999883705,eigsh,0.0002879169999800979,3504379091.0,0.003033583999979328
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.346757199964486,0.0398223999654874,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0164,0.9513959994664823,0.9138735337881784,0.0354938000673428,eigsh,0.0086940000765025,9.740004315972328e-05,0.0514828000450506,0.060279699973762,1.0,0.6917465179716132,0.4468538000946864,0.75,0.0989606999792158,5.3589582443237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.346757199964486,0.0398223999654874,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.027,0.9206178938214008,0.8701491392136248,0.033823600038886,,0.1251549000153318,0.0002569999778643,0.0537676999811083,0.1791892000474035,0.999977953290386,0.6867462124765602,0.5657591999042779,1.171875,0.2169041999150067,27.072035789489743,,,,0.0071548999985679,0.0693372999085113,0.0348204999463632,0.0097721000202,0.0031216000206768,eigsh,0.0002843000693246,,,,,,,,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.346757199964486,0.0398223999654874,0,0.0,15.0558,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0572,0.8356948065930131,0.7648958011023745,0.0317042999668046,,0.0172240999527275,0.0001491999719291,0.0562621999997645,0.0736419999739155,1.0627813320533197,0.7967280069432007,0.4602150998543948,1.140625,0.1090365999843925,6.990784645080566,,,,,,,,,,,0.0058412000071257,eigsh,0.0108832999831065,79952.0,56138.0,0.7,108822.0,,,,,,,,,,,,,,
4.0,6,420260512,5000,3,3,25093,154904,0.00619616,0.35272745899999336,0.055871665999973175,0,0.0,15.0558,31.0,25155.864294400002,5.031172858880001,15.093518576640001,0.11097779555911182,5.76e-06,6.4e-07,sparse,CountSketch random projection,countsketch_random_projection,0.0252,0.9258215301888112,0.8775485196633513,0.018882834000010007,,0.18878262499998755,0.0002477500000281907,0.07145850000000564,0.260495915999968,0.9999759828902144,0.6868967189734343,0.6690879999999879,2.024750999999924,0.2813908749999996,22.548919677734375,610.07421875,610.07421875,0.0,,,,,,,,,,,,,,,0.0003749159999983931,163.0,17.0,44.0,0.0,0.003080874999966454,0.07358579200001714,0.0937670420000245,0.013572542000019894,0.0038250410000273405,eigsh,0.000512750000041251,2250338475.0,0.003080874999966454
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3860627999529242,0.0416988000506535,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Non-random,non_random,0.0192,0.9432344924311228,0.90207420112994,0.0347179999807849,eigsh,0.0084813999710604,0.0001127000432461,0.0517086000181734,0.060308999964036,1.0000000000000009,0.6899779057420296,0.4880643000360578,0.828125,0.0976472999900579,5.452548027038574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3860627999529242,0.0416988000506535,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Gaussian random projection,gaussian_random_projection,0.0246,0.9275448881786248,0.8795890948714324,0.032370000029914,,0.1261367000406608,0.0002622000174596,0.0541939999675378,0.1806017999770119,0.9999819816495592,0.683062068374256,0.6083545000292361,0.90625,0.2165264999493956,27.103232383728027,,,,0.0072051999159157,0.0701619000174105,0.0345296999439597,0.0103500999975949,0.0028124999953433,eigsh,0.0002568999771028,,,,,,,,,,,,,,,,,,,,,
4.0,7,420260513,5000,3,3,25550,157630,0.0063052,0.3860627999529242,0.0416988000506535,0,0.0,15.33,31.0,25155.8642944,5.031172858880001,15.09351857664,0.1109777955591118,5.76e-06,6.4e-07,sparse,Random sampling,random_sampling,0.0562,0.8384731294697135,0.7681822535769157,0.0327078000409528,,0.0178722999989986,0.0002118999836966,0.0588916999986395,0.0769822000293061,1.0594649132014338,0.7872596702819615,0.5047374999849126,1.125,0.113106400007382,7.074348449707031,,,,,,,,,,,0.0055880999425426,eigsh,0.0119208999676629,81315.0,56582.0,0.7,109686.0,,,,,,,,,,,,,,
