alpha_n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
0.1,3,Random Sampling,15.001466289858556,0.1588541666666666,0.0040869647134997,0.1080466669809538,0.0281579169968608,0.1486742080014664,,,,,,,,,0.1080466669809538,0.1080411250004544,5.5419804994016886e-06,0.2848787919792812,0.0097450829925946,0.0187621669902,0.0188021249778103,0.0013061659992672,0.0029802500212099,0.0564453340193722,,,,,,,,,,,,
0.1,3,Non-random,16.94498143970022,0.0416666666666666,0.001165131949851,0.281640833010897,0.0281579169968608,0.1136574590054806,,,,,,,,,0.281640833010897,0.2816390420193784,1.7909915186464789e-06,0.4234562090132385,,,,,,,0.2297716659959405,0.0508024590089917,0.0010649170144461,,,,,,,,,
0.1,4,Random Projection,12.35750391988457,0.2682291666666666,0.0161701397506035,0.124036541004898,0.0181415840052068,0.1403662080119829,0.0001087909913621,0.0063697090081404,0.0007412080012727,0.0021157500159461,0.0058418340049684,7.966600242070854e-05,9.832991054281592e-06,0.1087638750032056,0.124036541004898,0.1240306660183705,5.874986527487636e-06,0.2825443330220878,,,,,,,,,,,,,,,,,,
0.1,4,Random Sampling,15.109273660519085,0.2265625,0.0044270642989946,0.1599575000000186,0.0181415840052068,0.1288256249972619,,,,,,,,,0.1599575000000186,0.159952332964167,5.167035851627588e-06,0.3069247090024873,0.0087870839925017,0.0161684170016087,0.0341873749857768,0.0010119999933522,0.0033907910110428,0.0964066659798845,,,,,,,,,,,,
0.1,4,Non-random,16.792008511523985,0.0442708333333333,0.0034302263789988,0.4084642500092741,0.0181415840052068,0.1508871250262018,,,,,,,,,0.4084642500092741,0.4084624579991214,1.7920101527124643e-06,0.5774929590406828,,,,,,,0.2343998749856837,0.1733116669929586,0.000750916020479,,,,,,,,,
0.1,5,Random Projection,13.491670730205996,0.2864583333333333,0.016512546254286,0.0929295829846523,0.0256734579743351,0.1213722499960567,6.395799573510885e-05,0.0061350000032689,0.0004422909987624,0.0007446669915225,0.0012590419792104,6.500000017695129e-05,8.792005246505141e-06,0.084207250009058,0.0929295829846523,0.092925999982981,3.583001671358943e-06,0.2399752909550443,,,,,,,,,,,,,,,,,,
0.1,5,Random Sampling,14.819928375113967,0.1354166666666666,0.0035149733662342,0.1424959999858401,0.0256734579743351,0.1198091670230496,,,,,,,,,0.1424959999858401,0.1424895409727469,6.459013093262911e-06,0.287978624983225,0.0128097079868894,0.0126684159913565,0.0248807499883696,0.0010147080174647,0.0013865419896319,0.0897294169990345,,,,,,,,,,,,
0.1,5,Non-random,16.860979491894142,0.0390625,0.001145180146668,0.2847579999943264,0.0256734579743351,0.1333527500100899,,,,,,,,,0.2847579999943264,0.2847562909882981,1.7090060282498598e-06,0.4437842079787515,,,,,,,0.2311304160102736,0.0526105829922016,0.0010152919858228,,,,,,,,,
0.1,6,Random Projection,12.684798898305116,0.234375,0.0137845554737593,0.069928290991811,0.0165997090225573,0.1180070410191547,0.0001164169807452,0.0071325000026263,0.0004147079889662,0.00076770799933,0.0036040830018464,7.97079992480576e-05,9.70799010246992e-06,0.0577972909959498,0.069928290991811,0.0699221229588147,6.168032996356487e-06,0.2045350410335231,,,,,,,,,,,,,,,,,,
0.1,6,Random Sampling,14.952340773765764,0.140625,0.0027390363175254,0.1988028330088127,0.0165997090225573,0.1397338329988997,,,,,,,,,0.1988028330088127,0.1987963760038837,6.457004928961396e-06,0.3551363750302698,0.0075069580052513,0.0216345420049037,0.026680834009312,0.0010045419912785,0.0015778749948367,0.1403916249983012,,,,,,,,,,,,
0.1,6,Non-random,16.80140680871928,0.0494791666666666,0.0012629533678756,0.390874916978646,0.0165997090225573,0.1432563750131521,,,,,,,,,0.390874916978646,0.3908729589893482,1.9579892978072166e-06,0.5507310010143556,,,,,,,0.287615207984345,0.1021440839977003,0.0011136670073028,,,,,,,,,
0.1,7,Random Projection,12.640840992881408,0.25,0.0141001032489347,0.0717773330106865,0.0241841659881174,0.1247046249918639,6.445799954235554e-05,0.0070672910078428,0.0001820000179577,0.0005906250153202,0.0010767499916255,5.775000317953527e-05,8.750008419156075e-06,0.0627263329806737,0.0717773330106865,0.0717739570245612,3.375986125320196e-06,0.2206661239906679,,,,,,,,,,,,,,,,,,
0.1,7,Random Sampling,15.022782538610254,0.1484375,0.0016977906275294,0.1505648750171531,0.0241841659881174,0.134859082987532,,,,,,,,,0.1505648750171531,0.1505576679774094,7.20703974366188e-06,0.3096081239928026,0.0074431669781915,0.0069032080064062,0.017683832993498,0.0011545839952304,0.0052036670094821,0.1121692089946009,,,,,,,,,,,,
0.1,7,Non-random,16.85103668406827,0.0364583333333333,0.0008881335489706,0.3008307089912705,0.0241841659881174,0.125314792006975,,,,,,,,,0.3008307089912705,0.3008278749766759,2.834014594554901e-06,0.450329666986363,,,,,,,0.244784708978841,0.0549334580136928,0.001109707984142,,,,,,,,,
0.1,8,Random Projection,11.90398533071076,0.1953124999999999,0.011163203113098,0.073826709005516,0.0212383749894797,0.0986469159834086,6.550000398419797e-05,0.0050182080012746,0.0006937079888302,0.0007232920033857,0.0041552920010872,0.0001327919890172,2.241699257865548e-05,0.0630094580119475,0.073826709005516,0.0738206669921055,6.04201341047883e-06,0.1937119999784045,,,,,,,,,,,,,,,,,,
0.1,8,Random Sampling,14.946084745794291,0.1666666666666666,0.0054595849633005,0.0921257919981144,0.0212383749894797,0.1216943750041537,,,,,,,,,0.0921257919981144,0.0921195419796276,6.250018486753106e-06,0.2350585419917479,0.0058255420008208,0.0077208750008139,0.0176374169823247,0.0011693330015987,0.0027406250010244,0.0570257499930448,,,,,,,,,,,,
0.1,8,Non-random,16.87541372330488,0.0572916666666666,0.0022485207100591,0.2753784579981584,0.0212383749894797,0.12416150001809,,,,,,,,,0.2753784579981584,0.2753764589724596,1.999025698751211e-06,0.4207783330057282,,,,,,,0.2147043749864678,0.0595952089934144,0.0010768749925773,,,,,,,,,
0.1,9,Random Projection,11.846622340655324,0.2135416666666666,0.0146525999843882,0.1015054159797728,0.02526108402526,0.127761791984085,0.0001210829941555,0.0090640830167103,0.000386708008591,0.0053845420188736,0.001191541989101,7.233300129882991e-05,8.666975190863013e-06,0.0852715000219177,0.1015054159797728,0.1015004580258391,4.957953933626413e-06,0.2545282919891178,,,,,,,,,,,,,,,,,,
0.1,9,Random Sampling,15.525162364585151,0.1588541666666666,0.0030705110708713,0.2008376659941859,0.02526108402526,0.1356989170017186,,,,,,,,,0.2008376659941859,0.200829833978787,7.83201539888978e-06,0.3617976670211646,0.0095825000025797,0.0161949160101357,0.0240776670107152,0.0025858339795377,0.0066604999883566,0.1417284169874619,,,,,,,,,,,,
0.1,9,Non-random,16.916747838964287,0.0286458333333333,0.0012599785130485,0.2679366669908631,0.02526108402526,0.1031181669968646,,,,,,,,,0.2679366669908631,0.2679345830110833,2.083979779854417e-06,0.3963159180129878,,,,,,,0.2324814579915255,0.034252125013154,0.0012010000064037,,,,,,,,,
0.1,10,Random Projection,12.444214260896162,0.21875,0.013583851975416,0.0776325000042561,0.0192423749831505,0.1172781249915715,6.454097456298769e-05,0.0036253329890314,0.0001874160079751,0.0005308749969117,0.0064019580022431,0.000139667012263,2.187499194405973e-05,0.0666560000099707,0.0776325000042561,0.0776276649849023,4.83501935377717e-06,0.2141529999789782,,,,,,,,,,,,,,,,,,
0.1,10,Random Sampling,14.874638238806131,0.1484375,0.0026440243545007,0.1159574170014821,0.0192423749831505,0.110428582993336,,,,,,,,,0.1159574170014821,0.1159487510158214,8.665985660627484e-06,0.2456283749779686,0.0052741249965038,0.0134440420079045,0.0254441249999217,0.0032990839972626,0.0025695000076666,0.0659178750065621,,,,,,,,,,,,
0.1,10,Non-random,16.912739768480137,0.0416666666666666,0.0019760467291553,0.3539528329856694,0.0192423749831505,0.140873875003308,,,,,,,,,0.3539528329856694,0.3539512489805929,1.5840050764381886e-06,0.5140690829721279,,,,,,,0.2438513329834677,0.1094031660177279,0.0006967499793972,,,,,,,,,
0.1,11,Random Projection,12.053931154833624,0.2838541666666667,0.0131512150054892,0.1582465000101365,0.0243309589859563,0.2001539590128231,0.000120542012155,0.004091624985449,0.0008676249999552,0.0007556249911431,0.0024744169786572,0.0001021249918267,1.9791012164205313e-05,0.1498089589877054,0.1582465000101365,0.158240708959056,5.791051080450416e-06,0.3827314180089161,,,,,,,,,,,,,,,,,,
0.1,11,Random Sampling,15.056282295064705,0.1901041666666666,0.0061131373936491,0.1399403749965131,0.0243309589859563,0.1876792089897208,,,,,,,,,0.1399403749965131,0.1399344169767573,5.958019755780697e-06,0.3519505429721903,0.0058039590076077,0.0102429160033352,0.0311757499875966,0.0009933749970514,0.0015461249859072,0.090172291995259,,,,,,,,,,,,
0.1,11,Non-random,16.864029810287576,0.0520833333333333,0.0012612756979081,0.2684312500059604,0.0243309589859563,0.1482830420136451,,,,,,,,,0.2684312500059604,0.2684291240002494,2.1260057110339403e-06,0.441045251005562,,,,,,,0.2159221250039991,0.0515061659971252,0.0010008329991251,,,,,,,,,
0.1,12,Random Projection,12.81309671884857,0.203125,0.0141368641334078,0.1668056249909568,0.0234335830027703,0.1298745000094641,6.641598884016275e-05,0.009686875011539,0.0002399169898126,0.0039633749984204,0.0010122089879587,5.608299397863448e-05,8.500006515532732e-06,0.1517690409964416,0.1668056249909568,0.1668024159735068,3.209017449989915e-06,0.3201137080031913,,,,,,,,,,,,,,,,,,
0.1,12,Random Sampling,14.97516523950312,0.1588541666666666,0.0038601397810154,0.1367503340006806,0.0234335830027703,0.1713348330231383,,,,,,,,,0.1367503340006806,0.1367436270520556,6.706948624923825e-06,0.3315187500265892,0.0052374590013641,0.0177881669951602,0.0307367500208783,0.0012086670030839,0.001410000026226,0.0803625840053428,,,,,,,,,,,,
0.1,12,Non-random,16.98132423837342,0.0416666666666666,0.0012778866546752,0.2734218330006115,0.0234335830027703,0.2082064999849535,,,,,,,,,0.2734218330006115,0.2734196240198798,2.208980731666088e-06,0.5050619159883354,,,,,,,0.1824924999964423,0.0902294580009765,0.0006976660224609,,,,,,,,,
0.1,13,Random Projection,11.665390461073816,0.1692708333333333,0.0105423210593296,0.1056071669736411,0.0130122500122524,0.1508299580018501,6.287498399615288e-05,0.0078779169998597,0.0004214999789837,0.0031574160093441,0.0011369999847374,0.0001151670003309,2.1083978936076164e-05,0.0928087500215042,0.1056071669736411,0.1056017089576926,5.458015948534012e-06,0.2694493749877438,,,,,,,,,,,,,,,,,,
0.1,13,Random Sampling,15.01719112248583,0.1510416666666666,0.0027298936692252,0.1831614580005407,0.0130122500122524,0.1933957079891115,,,,,,,,,0.1831614580005407,0.1831550409842748,6.417016265913844e-06,0.3895694160019047,0.0088535000104457,0.0075626249890774,0.0834594579937402,0.0018319580121897,0.0035557499795686,0.077891749999253,,,,,,,,,,,,
0.1,13,Non-random,16.85521030248163,0.0234374999999999,0.0007982875334892,0.3457272500090766,0.0130122500122524,0.1369671249995008,,,,,,,,,0.3457272500090766,0.3457257080008276,1.5420082490891218e-06,0.4957066250208299,,,,,,,0.2092122499889228,0.1358316660043783,0.0006817920075263,,,,,,,,,
0.1,14,Random Projection,11.44194075208244,0.1223958333333333,0.0081790384178669,0.1252817919885274,0.0169390419905539,0.1920349590072874,6.620798376388848e-05,0.0031884580093901,0.0001993749756366,0.0004950840084347,0.0029251670057419,0.0001156250073108,2.1124986233189705e-05,0.1182658750039991,0.1252817919885274,0.1252769169805105,4.875008016824722e-06,0.3342557929863687,,,,,,,,,,,,,,,,,,
0.1,14,Random Sampling,15.384470038495522,0.1744791666666666,0.003901114232238,0.1340225420135539,0.0169390419905539,0.1405548749899026,,,,,,,,,0.1340225420135539,0.1340180830156896,4.458997864276171e-06,0.2915164589940104,0.0080822499876376,0.0124608750047627,0.0196785409934818,0.0026710000238381,0.0014086250157561,0.0897167919902131,,,,,,,,,,,,
0.1,14,Non-random,16.81181122547707,0.0364583333333333,0.0012993637413084,0.2858557919971645,0.0169390419905539,0.1454450830060523,,,,,,,,,0.2858557919971645,0.2858542080211919,1.5839759726077318e-06,0.4482399169937707,,,,,,,0.2377109160006512,0.0471106670156586,0.0010326250048819,,,,,,,,,
0.1,15,Random Projection,13.522848098604676,0.2916666666666667,0.0126703213335612,0.1076131669979076,0.0124977090163156,0.1717564999999012,6.358398240990937e-05,0.0061084580083843,0.0004303329915273,0.002464916993631,0.0040707919979467,7.108401041477919e-05,8.791976142674685e-06,0.0943892080103978,0.1076131669979076,0.1076071679708547,5.999027052894235e-06,0.2918673760141246,,,,,,,,,,,,,,,,,,
0.1,15,Random Sampling,15.31208626708544,0.1770833333333333,0.0045546659214352,0.1016835829941555,0.0124977090163156,0.1401631250046193,,,,,,,,,0.1016835829941555,0.1016771249996963,6.457994459196925e-06,0.2543444170150906,0.0086434999830089,0.0124777920136693,0.0223065839963965,0.0032944580016192,0.0016164580010809,0.0533383330039214,,,,,,,,,,,,
0.1,15,Non-random,17.100995805137693,0.0625,0.0024600833327882,0.4228376249957364,0.0124977090163156,0.2546349590120371,,,,,,,,,0.4228376249957364,0.4228362489957362,1.3760000001639128e-06,0.6899702930240892,,,,,,,0.3544663749926258,0.0677232079906389,0.0006466660124715,,,,,,,,,
0.1,16,Random Projection,11.788026967735568,0.2291666666666666,0.0110241547841425,0.0960271249932702,0.0152920419932343,0.2144793329935055,0.0001144999987445,0.0034502500202506,0.0005217500147409,0.0020870830048806,0.0035051659797318,0.0001212909992318,2.083301660604775e-05,0.0861993749858811,0.0960271249932702,0.0960202480200678,6.876973202452064e-06,0.3257984999800101,,,,,,,,,,,,,,,,,,
0.1,16,Random Sampling,14.900402811999893,0.1354166666666666,0.0032589383351618,0.135029166995082,0.0152920419932343,0.1405153340019751,,,,,,,,,0.135029166995082,0.1350232920085545,5.874986527487636e-06,0.2908365429902915,0.0068988749990239,0.0125442499993368,0.0260648750117979,0.0035501249949447,0.001626541983569,0.0843386250198818,,,,,,,,,,,,
0.1,16,Non-random,16.785253481917984,0.0390625,0.0010350188185239,0.2824715000169817,0.0152920419932343,0.1661998749768827,,,,,,,,,0.2824715000169817,0.2824698759941384,1.6240228433161974e-06,0.4639634169870987,,,,,,,0.2151637090137228,0.0665802499861456,0.0007259169942699,,,,,,,,,
0.1,17,Random Projection,12.229985150977315,0.2109375,0.0095511711676282,0.0828699170087929,0.0266540829907171,0.1226592080201953,7.29589955881238e-05,0.0089904170017689,0.0021439170232042,0.001479416998336,0.0017072920163627,6.854202365502715e-05,9.415991371497512e-06,0.0683942910109181,0.0828699170087929,0.0828662510612048,3.665947588160634e-06,0.2321832080197055,,,,,,,,,,,,,,,,,,
0.1,17,Random Sampling,15.299419342573934,0.171875,0.0032596691257745,0.1581481670145876,0.0266540829907171,0.1472110830072779,,,,,,,,,0.1581481670145876,0.1581436659616883,4.501052899286151e-06,0.3320133330125827,0.007712916994933,0.0186887079908046,0.0234090409940108,0.0009945829806383,0.0058150000113528,0.1015234169899486,,,,,,,,,,,,
0.1,17,Non-random,16.870208214831468,0.0703125,0.0011505342946451,0.3120548750157468,0.0266540829907171,0.1554062080103904,,,,,,,,,0.3120548750157468,0.3120537069917191,1.1680240277200935e-06,0.4941151660168543,,,,,,,0.2424487079842947,0.0690088330011349,0.0005961660062894,,,,,,,,,
0.1,18,Random Projection,12.671815384040851,0.34375,0.0147958569020739,0.1375029170012567,0.0276049579842947,0.1336335419910028,0.0001540420053061,0.0046547919919248,0.0001919999776873,0.0006600840133614,0.0031531669956166,0.0001131670142058,2.1624990040436387e-05,0.1285485840053297,0.1375029170012567,0.1374974609934725,5.456007784232497e-06,0.2987414169765543,,,,,,,,,,,,,,,,,,
0.1,18,Random Sampling,15.261310339807665,0.1953125,0.0050242869807662,0.1153009589761495,0.0276049579842947,0.1130999169836286,,,,,,,,,0.1153009589761495,0.1152955410361755,5.4179399739950895e-06,0.2560058339440729,0.0071766250184737,0.0119517499988432,0.0314452500024344,0.0026802910142578,0.0015783749986439,0.0604632500035222,,,,,,,,,,,,
0.1,18,Non-random,16.8362121347022,0.0442708333333333,0.0022748191978961,0.2755967499979306,0.0276049579842947,0.1270104169961996,,,,,,,,,0.2755967499979306,0.2755948329868261,1.9170111045241356e-06,0.430212124978425,,,,,,,0.2321525409934111,0.042409999994561,0.0010322919988539,,,,,,,,,
0.1,19,Random Projection,12.557973828294438,0.3098958333333333,0.0145980401569525,0.0914119170047342,0.0248456250119488,0.122471625014441,6.366698653437197e-05,0.00872199999867,0.0045347920095082,0.0012692920281551,0.0065393330005463,6.716701318509877e-05,9.249983122572305e-06,0.0702018750016577,0.0914119170047342,0.0914073760213796,4.5409833546727896e-06,0.2387291670311242,,,,,,,,,,,,,,,,,,
0.1,19,Random Sampling,15.125104463457497,0.140625,0.0031279835868559,0.1743890419893432,0.0248456250119488,0.1238203329849056,,,,,,,,,0.1743890419893432,0.1743854169908445,3.6249984987080097e-06,0.3230549999861978,0.0108625839930027,0.0123944999941159,0.0278375420020893,0.0009740420209709,0.0016321659786626,0.1206845830020029,,,,,,,,,,,,
0.1,19,Non-random,16.816669331383522,0.0338541666666666,0.0017825981905554,0.3117560420068912,0.0248456250119488,0.1223747910116799,,,,,,,,,0.3117560420068912,0.3117455420433543,1.049996353685856e-05,0.45897645803052,,,,,,,0.2576448750041891,0.0529976670222822,0.001103000016883,,,,,,,,,
0.1,20,Random Projection,14.334618199508258,0.4661458333333332,0.0191802936499355,0.1002651249873451,0.0217626250232569,0.1031315420113969,0.0001230420020874,0.0027552910032682,0.0003890419902745,0.0010241249983664,0.0040840000146999,0.0001265419996343,2.249999670311809e-05,0.0917339579900726,0.1002651249873451,0.1002584999951068,6.624992238357663e-06,0.2251592920219991,,,,,,,,,,,,,,,,,,
0.1,20,Random Sampling,14.975050685812386,0.1744791666666666,0.00361162362606,0.108423915982712,0.0217626250232569,0.1108760840143077,,,,,,,,,0.108423915982712,0.1084177490265574,6.166956154629588e-06,0.2410626250202767,0.0083346660248935,0.0068394170084502,0.0248143750068265,0.0081376249727327,0.0028117909969296,0.0574798750167246,,,,,,,,,,,,
0.1,20,Non-random,16.75745890883157,0.0494791666666666,0.0014431948410154,0.3296709590067621,0.0217626250232569,0.137636333995033,,,,,,,,,0.3296709590067621,0.3296697080077138,1.2509990483522415e-06,0.4890699180250522,,,,,,,0.209397375001572,0.1195585830137133,0.0007137499924283,,,,,,,,,
0.15,1,Random Projection,13.376084614148176,0.0260416666666666,0.0098921152186588,0.10865858301986,0.0243306669872254,0.1166033340268768,0.0002749999985098,0.0061160000041127,0.0005152079975232,0.0006456249975599,0.0018372499907854,6.195800960995257e-05,8.207978680729866e-06,0.0991950000170618,0.10865858301986,0.1086542489938438,4.334026016294956e-06,0.2495925840339623,,,,,,,,,,,,,,,,,,
0.15,1,Random Sampling,16.495810724119256,0.0416666666666666,0.005020016123906,0.1507969589729327,0.0243306669872254,0.1225593750132247,,,,,,,,,0.1507969589729327,0.1507907079649157,6.251008016988635e-06,0.2976870009733829,0.0071775419928599,0.0157035829906817,0.0264149580034427,0.0021330000017769,0.0013822079927194,0.0979794169834349,,,,,,,,,,,,
0.15,1,Non-random,20.399246340234132,0.0078125,0.0031556754933378,0.2758090840070508,0.0243306669872254,0.1317957080027554,,,,,,,,,0.2758090840070508,0.2758071660355199,1.917971530929208e-06,0.4319354589970317,,,,,,,0.2325305410195142,0.0421697910060174,0.0011068340099882,,,,,,,,,
0.15,2,Random Projection,13.091406731715551,0.0078125,0.006697963771384,0.0516582079872023,0.0149037500086706,0.1145432500052265,6.612500874325633e-05,0.0035462079977151,0.0002021249965764,0.0034654589835554,0.0014642080059275,6.116600707173347e-05,8.625007467344403e-06,0.0428397920040879,0.0516582079872023,0.0516537080111447,4.499976057559252e-06,0.1811052080010995,,,,,,,,,,,,,,,,,,
0.15,2,Random Sampling,16.32691181548617,0.0234375,0.0028452233060133,0.1455975839926395,0.0149037500086706,0.1354325829888694,,,,,,,,,0.1455975839926395,0.1455916670092847,5.916983354836702e-06,0.2959339169901795,0.0044357920123729,0.0069550829939544,0.023325082991505,0.0054738750040996,0.0022760840074624,0.1031257499998901,,,,,,,,,,,,
0.15,2,Non-random,20.09593364707088,0.0026041666666666,0.001223415798611,0.306571958004497,0.0149037500086706,0.1672508750052657,,,,,,,,,0.306571958004497,0.306570375978481,1.5820260159671309e-06,0.4887265830184333,,,,,,,0.2442329170007724,0.0613828339846804,0.0009546249930281,,,,,,,,,
0.15,3,Random Projection,13.991754485933717,0.0078125,0.0053858127921424,0.0625746250152587,0.0177635420113801,0.1250106249935925,6.95830094628036e-05,0.0080500000040046,0.0002049579925369,0.0006587500101886,0.0035653749946504,5.658398731611669e-05,8.875009370967746e-06,0.04995695798425,0.0625746250152587,0.0625710829917807,3.542023478075862e-06,0.2053487920202314,,,,,,,,,,,,,,,,,,
0.15,3,Random Sampling,17.68676618950501,0.0364583333333333,0.0033091309387088,0.09894795899163,0.0177635420113801,0.1346540840168018,,,,,,,,,0.09894795899163,0.0989408339955844,7.124996045604348e-06,0.251365585019812,0.0081818749895319,0.0077376670087687,0.0171500419965013,0.0012861249851994,0.0013577500067185,0.0632273750088643,,,,,,,,,,,,
0.15,3,Non-random,20.20779516621571,0.0052083333333333,0.0030680338541666,0.2943842500098981,0.0177635420113801,0.1469786660163663,,,,,,,,,0.2943842500098981,0.2943821259832475,2.1240266505628824e-06,0.4591264580376446,,,,,,,0.2531498339958489,0.0401324169943109,0.0010998749930877,,,,,,,,,
0.15,4,Random Projection,13.590157524546974,0.015625,0.008575891728412,0.0528004170046187,0.0164017080096527,0.1009164999995846,7.362500764429569e-05,0.0020219580037519,0.0004393749986775,0.0065158339857589,0.0013127499842084,0.0001270000066142,2.083400613628328e-05,0.0422824170091189,0.0528004170046187,0.0527937930019106,6.624002708122134e-06,0.1701186250138562,,,,,,,,,,,,,,,,,,
0.15,4,Random Sampling,16.859212143595332,0.0286458333333333,0.0025391143730483,0.1532221249944996,0.0164017080096527,0.1269330829964019,,,,,,,,,0.1532221249944996,0.1532147500256542,7.374968845397234e-06,0.2965569160005543,0.0074550830177031,0.0141644999966956,0.0182712500100024,0.0013840419996995,0.0031832499953452,0.1087566250062082,,,,,,,,,,,,
0.15,4,Non-random,20.531210262134856,0.0026041666666666,0.0020495742693726,0.4262814999965485,0.0164017080096527,0.2493678749888204,,,,,,,,,0.4262814999965485,0.4262797489936929,1.7510028555989263e-06,0.6920510829950217,,,,,,,0.3402622079884168,0.0854080830176826,0.0006094579875934,,,,,,,,,
0.15,5,Random Projection,13.23881066407398,0.0182291666666666,0.006680122023869,0.0729483340110164,0.0176982500124722,0.1316502909758128,6.34589814580977e-05,0.0036889170005451,0.0002183330070693,0.0005385839904192,0.0027178330055903,0.000115500006359,2.112501533702016e-05,0.0655799590167589,0.0729483340110164,0.0729437100235372,4.623987479135394e-06,0.2222968749993015,,,,,,,,,,,,,,,,,,
0.15,5,Random Sampling,16.669042773411284,0.03125,0.0048395643565796,0.1379397079872433,0.0176982500124722,0.1197202499897684,,,,,,,,,0.1379397079872433,0.1379317909886595,7.916998583823442e-06,0.275358207989484,0.0088640830072108,0.015256540995324,0.0466670829919166,0.0047654169902671,0.0068165420088917,0.055562124995049,,,,,,,,,,,,
0.15,5,Non-random,20.18356459210045,0.0052083333333333,0.0013726128472222,0.2886824170127511,0.0176982500124722,0.1783948330266866,,,,,,,,,0.2886824170127511,0.2886806669994257,1.7500133253633976e-06,0.48477550005191,,,,,,,0.2361450419994071,0.0514081250003073,0.0011274999997112,,,,,,,,,
0.15,6,Random Projection,13.43584036807195,0.0052083333333333,0.0052130301549211,0.1049375000002328,0.0227351660141721,0.1420069580199197,7.574999472126365e-05,0.0065751670044846,0.0001835000002756,0.0005107080214656,0.0042986669868696,0.0001124999835155,2.1499989088624716e-05,0.0931548750086221,0.1049375000002328,0.1049326669890433,4.833011189475656e-06,0.2696796240343246,,,,,,,,,,,,,,,,,,
0.15,6,Random Sampling,16.85816057020751,0.0416666666666666,0.0022733137411856,0.0977777500229422,0.0227351660141721,0.120153041993035,,,,,,,,,0.0977777500229422,0.0977712079766206,6.542046321555972e-06,0.2406659580301493,0.011053082998842,0.0093014579906594,0.0199141250050161,0.0022076249879319,0.0015972499968484,0.0536976669973228,,,,,,,,,,,,
0.15,6,Non-random,20.224760271871148,0.0052083333333333,0.0017062717013889,0.4132425420102663,0.0227351660141721,0.1567942080146167,,,,,,,,,0.4132425420102663,0.4132408750010654,1.667009200900793e-06,0.5927719160390552,,,,,,,0.2922981250158045,0.1202553329931106,0.0006874169921502,,,,,,,,,
0.15,7,Random Projection,13.8223641116308,0.015625,0.0076561090584399,0.1308262920065317,0.0244342919904738,0.1422552499861922,6.520800525322556e-05,0.009327084000688,0.0002874580095522,0.0052188750123605,0.0045193340047262,6.558399763889611e-05,8.874980267137289e-06,0.1113278339907992,0.1308262920065317,0.1308202520012855,6.040005246177316e-06,0.2975158339831978,,,,,,,,,,,,,,,,,,
0.15,7,Random Sampling,16.774175555507558,0.0364583333333333,0.0029335942177227,0.150689333997434,0.0244342919904738,0.1383197919931262,,,,,,,,,0.150689333997434,0.1506817079498432,7.626047590747476e-06,0.3134434179810341,0.0142470829887315,0.0142360419849865,0.0222376250021625,0.0036387500003911,0.0036789999867323,0.0926432079868391,,,,,,,,,,,,
0.15,7,Non-random,20.072329385612676,0.0078125,0.0022452262950868,0.2924768340017181,0.0244342919904738,0.139430707989959,,,,,,,,,0.2924768340017181,0.2924748329969588,2.001004759222269e-06,0.456341833982151,,,,,,,0.2382067500147968,0.053278124978533,0.0009899580036289,,,,,,,,,
0.15,8,Random Projection,13.908479539577886,0.0234375,0.0072856548826409,0.0999822500161826,0.016885250021005,0.1350634999980684,7.129099685698748e-05,0.0053883339860476,0.0002085829910356,0.0031196670024655,0.0058703749964479,0.0001291249936912,3.987498348578811e-05,0.0851448339817579,0.0999822500161826,0.0999720839317888,1.016608439385891e-05,0.2519310000352561,,,,,,,,,,,,,,,,,,
0.15,8,Random Sampling,17.543539652488594,0.046875,0.002835769919635,0.1499329580110497,0.016885250021005,0.128310458996566,,,,,,,,,0.1499329580110497,0.1499272069777362,5.751033313572407e-06,0.2951286670286208,0.0074616660131141,0.0168352499895263,0.0168517080019228,0.0022776669939048,0.0037167499831411,0.1027841659961268,,,,,,,,,,,,
0.15,8,Non-random,20.29219650440282,0.0052083333333333,0.002758557219696,0.3002452919899951,0.016885250021005,0.1320207919925451,,,,,,,,,0.3002452919899951,0.3002436659880914,1.6260019037872553e-06,0.4491513340035453,,,,,,,0.2497664999973494,0.0493829160113818,0.00109424997936,,,,,,,,,
0.15,9,Random Projection,13.947718431987314,0.0104166666666666,0.0078801785107364,0.0530761249829083,0.0323931669990997,0.1226517499890178,6.716599455103278e-05,0.0038508339785039,0.0004052919975947,0.0058162919885944,0.004489957995247,7.233399082906544e-05,8.542003342881799e-06,0.0383606249815784,0.0530761249829083,0.0530710429302416,5.082052666693926e-06,0.208121041971026,,,,,,,,,,,,,,,,,,
