n,method,rep,seed,K,m,rho_n,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,hypergraph_laplacian_build_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,p_in,p_out,sampling_mode,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
7000,Gaussian random projection,8,720260434,3,3,4.0,35502,0.033428571428571426,0.902254278995008,0.8465152503201304,0.9286876249971101,0.06688237500202376,0.3121721249917755,0.020147415998508222,0,0.0,15.215142857142856,33.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,0.004768792001414113,0.06566791699151509,0.06654366599104833,0.028382916992995888,0.0014328749966807663,eigsh,0.0003989999968325719,0.167593999998644,0.00012637500185519457,0.14444791599817108,0.9999689841159265,0.6839651453975688,1.3077382909978041,2.9387755102040816e-06,3.26530612244898e-07,sparse,5.169526000000019,1.5792847499978961,48.71768569946289,542.96875,543.03125,0.0625
7000,Gaussian random projection,9,720260435,3,3,4.0,35029,0.03542857142857143,0.8965268225503977,0.8386423638188079,0.9202311660046689,0.06787129200529307,0.3446182920015417,0.029006625001784414,0,0.0,15.012428571428572,35.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,0.005271958987577818,0.07368104100169148,0.056845875005819835,0.03243183399899863,0.002712832996621728,eigsh,0.0004187500016996637,0.1718926250032382,0.00016233300266321748,0.17255749998730607,0.9999601999014522,0.6857853972531273,1.3327149160031695,2.9387755102040816e-06,3.26530612244898e-07,sparse,4.851345999999978,1.6390699580078945,48.540860176086426,543.03125,542.03125,-1.0
7000,Gaussian random projection,10,720260436,3,3,4.0,35050,0.031714285714285716,0.9070955701031842,0.8525907652536406,0.9135281249909895,0.0649682500079507,0.3614119169942569,0.027120582992210984,0,0.0,15.021428571428572,34.0,35229.93481404082,5.03284783057726,15.09854349173178,0.11101588208876005,0.004801999995834194,0.0667807910067495,0.05785604201082606,0.014062249989365228,0.0016350829973816872,eigsh,0.0003444580070208758,0.14581716600514483,0.0001337500143563375,0.21545745800540317,0.9999570084218404,0.6854270259170495,1.3399047490238445,2.9387755102040816e-06,3.26530612244898e-07,sparse,5.556974000000025,1.5957792499975767,48.54607963562012,542.03125,542.109375,0.078125
8000,Gaussian random projection,1,820260427,3,3,4.0,40372,0.031125,0.9087938512904408,0.8545403221143434,1.0485710840002866,0.08315841700823512,0.39506691599672195,0.029355417005717754,0,0.0,15.1395,32.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005696207997971214,0.09192891701241024,0.07598541700281203,0.025566083000740036,0.003047083009732887,eigsh,0.0009085420024348423,0.2052889589976985,0.00034050000249408185,0.18943150000995956,0.9999592647223722,0.6833827081385692,1.526790460018674,2.25e-06,2.5e-07,sparse,5.773735999999985,1.8310829159891,55.56311511993408,542.109375,566.515625,24.40625
8000,Gaussian random projection,2,820260428,3,3,4.0,40007,0.032875,0.9037780188184964,0.8478064190400371,1.039559625001857,0.07570083299651742,0.4050904579926282,0.0321897079993505,0,0.0,15.002625,32.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005396624997956678,0.08206699999573175,0.0761817080056062,0.020614875000319444,0.00254229101119563,eigsh,0.0020366250100778416,0.1919709580106428,0.00023808299738448113,0.21287545800441876,0.9999597004039329,0.6876196111584904,1.5203449570108205,2.25e-06,2.5e-07,sparse,5.890045000000043,1.7995948750030948,55.42605972290039,566.515625,566.328125,-0.1875
8000,Gaussian random projection,3,820260429,3,3,4.0,40187,0.032875,0.9037815905623234,0.8477996027488051,1.0446932500053663,0.07618079200619832,0.3845263330003945,0.03229762500268407,0,0.0,15.070125,33.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005348250007955357,0.07739454200782347,0.0715243750018999,0.01989029200922232,0.005040375006501563,eigsh,0.0018175830045947805,0.18184237500827294,0.0008000420057214797,0.20187566700042225,0.9999533202099762,0.6773157997085812,1.5053921260259813,2.25e-06,2.5e-07,sparse,5.784583999999995,1.8147196249919944,55.48969745635986,566.328125,566.671875,0.34375
8000,Gaussian random projection,4,820260430,3,3,4.0,39772,0.038125,0.8888964263873027,0.8290005864339985,1.0425116669939598,0.07416091700724792,0.41694770799949765,0.024021124991122633,0,0.0,14.9145,30.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005403709001257084,0.07701479199749883,0.057628499998827465,0.018412624995107763,0.001638916990486905,eigsh,0.0005440829991130158,0.16147758399893064,0.00045700000191573054,0.2550077920022886,0.999964344349783,0.6813218881112041,1.5336149600043427,2.25e-06,2.5e-07,sparse,6.076484999999991,1.7996951249951962,55.34191417694092,566.671875,567.6875,1.015625
8000,Gaussian random projection,5,820260431,3,3,4.0,40068,0.031625,0.9073475807036359,0.8524568833096225,1.0445231670018984,0.07611504099622834,0.46056866699655075,0.023165250007878058,0,0.0,15.0255,31.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005402208989835344,0.08032437501242384,0.0686093330004951,0.018134250000002794,0.0019780000002356246,eigsh,0.0008664579945616424,0.17598283301049378,0.00018666600226424634,0.284393750000163,0.9999571296468777,0.6840703397413622,1.5812014570110478,2.25e-06,2.5e-07,sparse,6.223039999999969,1.866898708001827,55.44813060760498,567.6875,567.5625,-0.125
8000,Gaussian random projection,6,820260432,3,3,4.0,40561,0.02775,0.9184514929251453,0.8675977681021985,1.0685994590021437,0.07729916699463502,0.38016041700029746,0.040980457997648045,0,0.0,15.210375,31.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.00549283399595879,0.07571737500256859,0.07553654100047424,0.022270165994996205,0.0018586249934742227,eigsh,0.0012017499975627288,0.18247220799094066,0.0004800829919986427,0.1972034159989562,0.9999705454081002,0.6857541325101523,1.5260543329786742,2.25e-06,2.5e-07,sparse,5.742665999999986,1.8282642499980284,55.632508277893066,567.5625,567.65625,0.09375
8000,Gaussian random projection,7,820260433,3,3,4.0,40637,0.029875,0.9123666023488992,0.8592086866603442,1.0607999170024414,0.07774187499308027,0.37075962500239257,0.031771541995112784,0,0.0,15.238875,33.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005417124993982725,0.08187579200603068,0.0692646249954123,0.018002791999606416,0.0038120420067571104,eigsh,0.0006242910021683201,0.17941558398888446,0.0005149159987922758,0.19082362500193994,0.9999626998527332,0.6839929984105951,1.5092959169851383,2.25e-06,2.5e-07,sparse,5.658293000000015,1.8014580000017304,55.6530237197876,567.65625,566.671875,-0.984375
8000,Gaussian random projection,8,820260434,3,3,4.0,40236,0.03225,0.9055696895057248,0.8500482431338519,1.0635973749886034,0.0758251660008682,0.39305279099789914,0.0477497499960009,0,0.0,15.0885,31.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.0053557079954771325,0.07677020800474565,0.06155662500532344,0.027717667006072588,0.0037373330123955384,eigsh,0.0032384170044679195,0.17911812500096858,0.0003274999908171594,0.21360033299424686,0.9999589986176863,0.6860749216692784,1.5324684989755042,2.25e-06,2.5e-07,sparse,5.865226000000007,1.8340820830053417,55.511505126953125,566.671875,567.328125,0.65625
8000,Gaussian random projection,9,820260435,3,3,4.0,40386,0.0285,0.9163115472647086,0.8644604986636367,1.0454171669989591,0.08716774999629706,0.37132725000265054,0.03164874999492895,0,0.0,15.14475,33.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005363708012737334,0.07417683300445788,0.07176537500345148,0.016876833004062064,0.0031413340038852766,eigsh,0.00045487500028684735,0.17261241699452512,0.00015741601237095892,0.19855174999975134,0.999969858826335,0.6844569486215413,1.5039065000019036,2.25e-06,2.5e-07,sparse,5.767823000000021,1.7918682500021532,55.56750679016113,567.328125,567.5625,0.234375
8000,Gaussian random projection,10,820260436,3,3,4.0,40272,0.030125,0.9116410119067285,0.8582482933322299,1.061031917008222,0.07958350000262726,0.42978787499305326,0.038579874992137775,0,0.0,15.102,35.0,40266.970740000004,5.033371342500001,15.100114027500002,0.11102778472309038,0.005557416996452957,0.09320487501099706,0.0669209170009708,0.025360125000588596,0.002061124992906116,eigsh,0.0004800419992534444,0.1942709169961745,0.0004547500138869509,0.23505799999111332,0.9999561278218929,0.6880298026962092,1.570399084012024,2.25e-06,2.5e-07,sparse,6.055172999999968,1.8524065419915132,55.52095890045166,566.5625,567.53125,0.96875
9000,Gaussian random projection,1,920260427,3,3,4.0,45452,0.03188888888888889,0.9065962034348807,0.8516003795427792,1.1773732909932733,0.0855312499916181,0.4283083750051446,0.029341749992454425,0,0.0,15.150666666666666,32.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.006046542010153644,0.09590137499617413,0.06948841700796038,0.021199459006311372,0.0019403339974815026,eigsh,0.0005186659982427955,0.19571587500104215,0.0002666669897735119,0.2323182079999242,0.9999572351065918,0.6796269083735921,1.6912052909756312,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.148198999999977,2.001069334000931,62.48536205291748,567.53125,594.84375,27.3125
9000,Gaussian random projection,2,920260428,3,3,4.0,45339,0.034777777777777776,0.8983598786163163,0.8411615258884556,1.1933748749870574,0.09185366600286216,0.44551474999752827,0.03848029200162273,0,0.0,15.113,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005617167000309564,0.11426479199144524,0.07192454200412612,0.05305016700003762,0.004503542004385963,eigsh,0.0009299160010414198,0.25088079100532923,0.0005990420031594113,0.19403016699652653,0.9999550262264231,0.6817948290429453,1.7307385409949347,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.26721299999997,2.0693997500056867,62.44098949432373,594.84375,594.40625,-0.4375
9000,Gaussian random projection,3,920260429,3,3,4.0,45649,0.03188888888888889,0.9066302469297266,0.8517934077242101,1.20252370799426,0.08771095800329931,0.4560494170000311,0.026718583001638763,0,0.0,15.216333333333333,32.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005597458002739586,0.09557462501106784,0.0770788329973584,0.02755520799837541,0.0016325420001521707,eigsh,0.0004437909956322983,0.20838458300568163,0.00017716600268613547,0.2474837500049034,0.9999536021306494,0.6839552319271773,1.7462801650108304,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.4324719999999616,2.0459101669985102,62.54994487762451,594.40625,594.4375,0.03125
9000,Gaussian random projection,4,920260430,3,3,4.0,45479,0.03666666666666667,0.8930165227165032,0.8340214018570928,1.2030278340098448,0.09075683300034143,0.43077837499731686,0.040348167007323354,0,0.0,15.159666666666666,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005849541994393803,0.10949366699787788,0.07157470799575094,0.036961541991331615,0.0014482500118901953,eigsh,0.0005770420102635399,0.22656491700035986,0.00014979200204834342,0.20405733300140128,0.9999625606491669,0.6837002776864433,1.7245567090139957,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.1570050000000265,2.052861042000586,62.494948387145996,594.4375,593.8125,-0.625
9000,Gaussian random projection,5,920260431,3,3,4.0,45661,0.03811111111111111,0.8889353903161351,0.8290652681060495,1.1918039589945693,0.08671554199827369,0.4854119579977123,0.027661582993459888,0,0.0,15.220333333333333,32.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005631833002553321,0.10213583300355822,0.0767029169946909,0.039133665995905176,0.001455208010156639,eigsh,0.0006587919924641028,0.22619058299460448,0.000140791991725564,0.2590744170011021,0.9999560422542308,0.6814883682317735,1.7639252929802751,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.685720000000003,2.068232584002544,62.56094264984131,593.8125,593.8125,0.0
9000,Gaussian random projection,6,920260432,3,3,4.0,45521,0.034444444444444444,0.8993374513814352,0.8423169376617515,1.2139614170009736,0.08689429100195412,0.4174746249918826,0.03730029199505225,0,0.0,15.173666666666668,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005601042008493096,0.09891895799955819,0.06815012500737794,0.02563525000005029,0.0014623750030295923,eigsh,0.0004907090042252094,0.20060083299176767,0.0002607079950394109,0.2166089169913903,0.9999552111070502,0.6821704388266884,1.718326165981125,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.1556000000000495,2.0357827919942793,62.508978843688965,593.8125,592.984375,-0.828125
9000,Gaussian random projection,7,920260433,3,3,4.0,45024,0.039,0.8864367536547619,0.8260270880138342,1.207844375006971,0.09517825000511948,0.5689534999983152,0.03017179199378006,0,0.0,15.008,32.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005931958003202453,0.18979995801055338,0.07680083300510887,0.04760379200160969,0.0022807080094935372,eigsh,0.0006256249907892197,0.324720000004163,0.0003065000055357814,0.24392087500018533,0.9999614405587222,0.6844041870269317,1.8719700000219746,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.675320999999997,2.187503833003575,62.32513427734375,592.984375,593.4375,0.453125
9000,Gaussian random projection,8,920260434,3,3,4.0,45268,0.036222222222222225,0.8942668879109446,0.8354402605513054,1.211891833008849,0.08954358399205375,0.5093871660064906,0.029389875009655952,0,0.0,15.089333333333334,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.005639166993205436,0.10333795800397638,0.09434666599554475,0.02483475000190083,0.0023764170036884025,eigsh,0.001944749994436279,0.23311762500088662,0.0015528330113738775,0.2747092089994112,0.9999375477770861,0.6825326302676595,1.8108150840125745,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.095939999999985,2.1512290419923374,62.41462421417236,593.4375,593.859375,0.421875
9000,Gaussian random projection,9,920260435,3,3,4.0,45043,0.035333333333333335,0.8968002009533392,0.8388050381724961,1.1912345420132624,0.08751241699792445,0.5320886669942411,0.029961791005916893,0,0.0,15.014333333333333,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.0057345000095665455,0.09730066600604914,0.12265891699644271,0.03293512499658391,0.0031997920013964176,eigsh,0.0005567500047618523,0.2627740000025369,0.00030004199652466923,0.26900920798652805,0.9999576577130366,0.6832660364363954,1.8108302089967765,1.7777777777777777e-06,1.9753086419753087e-07,sparse,6.526859000000002,2.1756716670060996,62.33556079864502,593.859375,594.4375,0.578125
9000,Gaussian random projection,10,920260436,3,3,4.0,44998,0.03788888888888889,0.8895381890432489,0.8294741562143765,1.2179358340072213,0.10065687498718034,0.5070256250037346,0.03214808399206959,0,0.0,14.999333333333333,31.0,45304.005333333334,5.033778370370371,15.101335111111112,0.11103703429446768,0.006535084001370706,0.13735195799381472,0.07237783301388845,0.04640954099886585,0.002698374999454245,eigsh,0.001855834008892998,0.2675844579935074,0.00018345900753047317,0.23925379200954922,0.9999534858519777,0.6824232819870643,1.8256144180049887,1.7777777777777777e-06,1.9753086419753087e-07,sparse,5.586871999999971,2.158245665996219,62.320799827575684,594.4375,593.4375,-1.0
10000,Gaussian random projection,1,1020260427,3,3,4.0,50522,0.0301,0.9117193049313664,0.8582030031954909,1.4436799999966752,0.1313513749919366,1.0007132920000004,0.03527595799823757,0,0.0,15.1566,33.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.00648479099618271,0.20176270900992677,0.39852499999688007,0.09540029200434219,0.002688082997337915,eigsh,0.00127966700529214,0.7068922909966204,0.0010393330012448132,0.29277241599629633,0.9999471645045573,0.6840492493068118,2.5757354149827734,1.44e-06,1.6e-07,sparse,9.021346999999992,3.000933500006795,69.39755916595459,593.4375,621.078125,27.640625
10000,Gaussian random projection,2,1020260428,3,3,4.0,50129,0.0402,0.8830484965492315,0.8216148205667078,1.524796666999464,0.11136104199977126,0.7892521659960039,0.04121799999848008,0,0.0,15.0387,32.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.0066627909982344136,0.24326283299888019,0.27812333300244063,0.06417133400100283,0.0014855840126983821,eigsh,0.0029199999989941716,0.5973994170053629,0.00019020799663849175,0.19165720899763983,0.9999380297708361,0.6819151020323865,2.4254045429988764,1.44e-06,1.6e-07,sparse,7.157924000000037,2.8596444590075407,69.26484298706055,621.078125,621.4375,0.359375
10000,Gaussian random projection,3,1020260429,3,3,4.0,50353,0.0353,0.8968815533275144,0.8387770205622039,1.838641791997361,0.145136042003287,0.683729125012178,0.03280320898920763,0,0.0,15.1059,31.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006215291999978945,0.31002679200901184,0.07478062500013039,0.02568133399472572,0.003575291993911378,eigsh,0.0005367919948184863,0.42158375000872184,0.00038925000990275294,0.2617500000051223,0.9999453201545956,0.681716778307706,2.667500834024395,1.44e-06,1.6e-07,sparse,6.955774000000019,3.032992041000398,69.34000873565674,621.4375,621.3125,-0.125
10000,Gaussian random projection,4,1020260430,3,3,4.0,50602,0.0349,0.8980290683312854,0.8404386709709543,1.3522917499940377,0.1000460409995867,0.47750958299729973,0.05438570800470188,0,0.0,15.1806,31.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006312124998657964,0.1230391670105746,0.09522695800114889,0.03701066599751357,0.0031530409905826673,eigsh,0.00697658299759496,0.272389125006157,0.0004382089973660186,0.20467087499855552,0.9999512940095929,0.6820326052276079,1.9298359999957029,1.44e-06,1.6e-07,sparse,6.5939070000000015,2.3004652079980588,69.43042278289795,621.3125,621.921875,0.609375
10000,Gaussian random projection,5,1020260431,3,3,4.0,49985,0.0434,0.8740316071372074,0.8102376692139988,1.2959487500047544,0.0953447909996612,0.47687699999369215,0.035647541997605,0,0.0,14.9955,30.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006109833004302345,0.12535324999771547,0.07338499999605119,0.028164834002382122,0.0017716250004014,eigsh,0.0036239159962860867,0.23980841699813027,0.0003717499930644408,0.23669041699031368,0.9999466162637998,0.6785828263642568,1.868164124985924,1.44e-06,1.6e-07,sparse,6.505790999999988,2.2194821669982048,69.20448207855225,621.921875,622.34375,0.421875
10000,Gaussian random projection,6,1020260432,3,3,4.0,50569,0.0388,0.8869653947060492,0.8262874406063814,1.3343987919943174,0.09632679200149141,0.40600562500185333,0.03369204200862441,0,0.0,15.1707,31.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006170791006297804,0.11132795900630299,0.06431191699812189,0.031134958000620827,0.001454458004445769,eigsh,0.00297145800141152,0.21822291699936613,0.0005432500038295984,0.1872348329925444,0.999949776430775,0.6804223475494422,1.836726583991549,1.44e-06,1.6e-07,sparse,5.950270000000046,2.1977198340027826,69.41991329193115,622.34375,622.859375,0.515625
10000,Gaussian random projection,7,1020260433,3,3,4.0,50578,0.0369,0.8923597740739261,0.8333246786331143,1.303491207989282,0.09644837499945424,0.46501108301163185,0.03021150000859052,0,0.0,15.1734,31.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006305916991550475,0.12109537499782164,0.07572129101026803,0.07550637499662116,0.002759916998911649,eigsh,0.0007531659939559177,0.2829212920041755,0.0006230420112842694,0.18146100000012666,0.9999554431094636,0.6785600404571088,1.8649449170043226,1.44e-06,1.6e-07,sparse,6.454360000000008,2.2476538330083713,69.42313480377197,622.859375,622.953125,0.09375
10000,Gaussian random projection,8,1020260434,3,3,4.0,50555,0.0363,0.8940454050903934,0.835390907078512,1.3216117499978282,0.09740075000445358,0.4324644580046879,0.030889500005287118,0,0.0,15.1665,33.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006214834007550962,0.11173624999355525,0.06676537499879487,0.023102457998902537,0.003571958004613407,eigsh,0.0005462090048240498,0.21299008298956323,0.00038129198946990073,0.2190880419948371,0.9999416031697446,0.6819087856246785,1.851471916976152,1.44e-06,1.6e-07,sparse,6.294258999999954,2.198211374998209,69.41539287567139,622.953125,621.453125,-1.5
10000,Gaussian random projection,9,1020260435,3,3,4.0,50049,0.0398,0.8841601856448076,0.8228398348641656,1.303368082997622,0.1011467909993371,0.5398149579996243,0.03224337499705143,0,0.0,15.0147,32.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006381582992617041,0.15069087500160094,0.07839808399148751,0.04676279200066347,0.0027664999943226576,eigsh,0.001924957992741838,0.2872710840019863,0.0003092499973718077,0.2522281659912551,0.9999479593723573,0.6787257994579097,1.9443233739875723,1.44e-06,1.6e-07,sparse,6.72254700000002,2.288208250000025,69.233567237854,621.453125,620.5625,-0.890625
10000,Gaussian random projection,10,1020260436,3,3,4.0,49951,0.0354,0.8965995371087366,0.8386008519153453,1.296176916002878,0.09873120801057667,0.43887595800333656,0.04368941699794959,0,0.0,14.9853,30.0,50341.04325888,5.034104325888,15.102312977664,0.11104444888977795,0.006184249999932945,0.11513795799692161,0.06800604100862984,0.027544666998437606,0.002041291998466477,eigsh,0.000528083008248359,0.22004099999321625,0.0016309170023305342,0.21719774999655783,0.9999462065927309,0.6837995423390391,1.8337777910055593,1.44e-06,1.6e-07,sparse,6.321664999999996,2.18489070799842,69.1952953338623,620.5625,621.4375,0.875
