n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
800,1,SIGN Bidirectional,0.0335271249999991,0.009847332999999736,0.09041737500000124,,,,,,,,,0.0335271249999991,0.03351924999999767,7.875000001433818e-06,0.13379183300000008,,,,,,,,,,,,,,,,,,,,0.000161957999999629,0.00596570799999796,0.0021391669999992757,0.0005108749999997997,0.00024462500000055343,1.4291999999471727e-05,0.02448262500000098
800,2,Random Projection,0.024287540999999635,0.007711540999999045,0.08797770900000046,0.0001615830000005758,0.0020038749999997663,0.0012287910000026159,0.0004499159999973301,0.0005554170000010572,0.0003003340000020671,1.4667000002077657e-05,0.019565332999999185,0.024287540999999635,0.024279916000004675,7.62499999495958e-06,0.11997679099999914,,,,,,,,,,,,,,,,,,,,,,,,,,
800,2,Random Sampling,0.06361087500000195,0.007711540999999045,0.11251758300000247,,,,,,,,,0.06361087500000195,0.06360479099999594,6.084000006012502e-06,0.18383999900000347,0.002607124999997268,0.005799833000001087,0.023801082999998613,0.00040295799999867654,0.002740875000000642,0.028252916999999655,,,,,,,,,,,,,,,,,,,,
800,2,Non-random,0.2602933749999998,0.007711540999999045,0.09485054199999965,,,,,,,,,0.2602933749999998,0.26028900099999674,4.374000003082301e-06,0.3628554579999985,,,,,,,0.24132924999999972,0.018646458999999282,0.0003132919999977446,,,,,,,,,,,,,,,,,
800,2,CountSketch,0.023601499999998055,0.007711540999999045,0.090413041999998,,,,,,,,,0.023601499999998055,0.024765750999996783,0.0,0.1217260829999951,,,,,,,,,,6.999999999734996e-05,0.001189124999999791,0.001189124999999791,0.0014527089999987197,0.0010836669999996218,0.0004405829999996058,0.0004831670000022825,0.0002507089999994605,1.458299999868018e-05,0.01859208300000148,,,,,,,
800,2,SIGN Bidirectional,0.03242204200000032,0.007711540999999045,0.08723958300000234,,,,,,,,,0.03242204200000032,0.032416333999996993,5.708000003323832e-06,0.1273731660000017,,,,,,,,,,,,,,,,,,,,0.00016129199999781463,0.005521042000001586,0.0020478329999988887,0.0005016249999982847,0.00029291699999944854,1.4542000002393252e-05,0.023877082999998578
800,3,Random Projection,0.024815041000000093,0.007417667000002126,0.08876183299999951,0.0001594160000024658,0.0018041249999996012,0.0014477920000004474,0.0005017920000014442,0.0005005830000008871,0.00026879199999996217,3.108399999973699e-05,0.020093374999998304,0.024815041000000093,0.02480695900000285,8.081999997244793e-06,0.12099454100000173,,,,,,,,,,,,,,,,,,,,,,,,,,
800,3,Random Sampling,0.06365929200000053,0.007417667000002126,0.11217149999999876,,,,,,,,,0.06365929200000053,0.06365395699999965,5.335000000883383e-06,0.18324845900000142,0.00257733299999785,0.004236957999999902,0.023603000000001373,0.0004667500000010705,0.0011232499999991319,0.03164666600000032,,,,,,,,,,,,,,,,,,,,
800,3,Non-random,0.2754272919999998,0.007417667000002126,0.1151087920000009,,,,,,,,,0.2754272919999998,0.27542233399999816,4.958000001664686e-06,0.39795375100000285,,,,,,,0.24890816699999974,0.026333583999999632,0.00018058299999879068,,,,,,,,,,,,,,,,,
800,3,CountSketch,0.030510415999998486,0.007417667000002126,0.10553154200000137,,,,,,,,,0.030510415999998486,0.03165449700000167,0.0,0.14345962500000198,,,,,,,,,,7.112499999806232e-05,0.001177790999999928,0.001177790999999928,0.0023717080000018598,0.0011810829999987504,0.000855875000002726,0.0007097500000021739,0.0003827080000000649,2.6124999997989562e-05,0.023700541000000186,,,,,,,
