experiment,n,rep,seed,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
n_scaling_fixed_density_signal,12000,5,3226050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,2.536491902749577e-06,1.9079525416948676e-06,554082,3298368,0.022905333333333333,3.8783287089318037,0.8160212080692872,sparse,0,0.0,138.5205,191.0,554373.7419871924,46.197811832266034,138.5934354967981,0.02774306037977466,CountSketch RP,countsketch_random_projection,0.8234166666666667,-3.438561928633897e-05,0.0005275101806452402,0.01047870796173811,0.20990095799788833,0.0004641660489141941,1.2800533750560135,1.4904205420752987,0.72857105259118,0.36214339919001015,1.522586000035517,6.184768416103907,,,,,,,,,,,0.0005158749409019947,36.0,309.0,368.0,0.0,0.04158337495755404,0.11620720801874995,0.024638375034555793,0.025578042026609182,0.0005081669660285115,0.00022712501231580973
n_scaling_fixed_density_signal,15000,1,3526050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693150,4135720,0.01838097777777778,4.797958542010747,0.9806600419105962,sparse,0,0.0,138.63,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Non-random eigsh,non_random,0.8248,-5.001712654009788e-06,0.0004570295706931411,0.008863999973982573,2.223201832966879,0.0005260000471025705,2.654927041963674,4.878656417015009,1.0,0.4149557365674134,4.912921334034763,10.657273458898999,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,1,3526050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693150,4135720,0.01838097777777778,4.797958542010747,0.9806600419105962,sparse,0,0.0,138.63,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Gaussian RP,gaussian_random_projection,0.8256,-4.072390567112824e-05,0.0004080270710951514,0.013503749971278012,0.26226224994752556,0.0006639999337494373,2.2269856670172885,2.4899151669815183,0.782902994916809,0.3620415061789056,2.549649332999252,8.268530500819907,0.0022037909366190434,0.17519945895764977,0.02127087500412017,0.06010316708125174,0.00041804194916039705,0.0027442919090390205,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,1,3526050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693150,4135720,0.01838097777777778,4.797958542010747,0.9806600419105962,sparse,0,0.0,138.63,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Random sampling,random_sampling,0.8260000000000001,4.546160524616157e-06,0.00061015091378978,0.007837957935407758,1.5563638750463724,0.0001787090441212058,1.8555251660291106,3.412069416954182,1.4152642897912655,1.1950974429664496,3.4533285830402747,9.190686334040947,,,,,,,0.07033625000622123,2075360.0,622380.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,1,3526050704,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693150,4135720,0.01838097777777778,4.797958542010747,0.9806600419105962,sparse,0,0.0,138.63,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,CountSketch RP,countsketch_random_projection,0.8231999999999999,0.00027716897586200356,0.000868842911787157,0.00900333293247968,0.208862749976106,0.00056900002527982,1.1673173749586567,1.3767503750277683,0.7132225486247438,0.3616306940585625,1.418923957971856,7.155367708881386,,,,,,,,,,,0.0002934170188382268,36.0,384.0,455.0,0.0,0.03145616699475795,0.12839816708583385,0.01650208397768438,0.030989167047664523,0.0004682500148192048,0.00023612496443092823
n_scaling_fixed_density_signal,15000,2,3526050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693073,4135244,0.018378862222222223,4.836796874995343,0.9744382079225034,sparse,0,0.0,138.6146,189.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Non-random eigsh,non_random,0.825,7.577657001658238e-05,0.0005710023557571899,0.012468750006519258,2.6396967499749735,0.0003046670462936163,2.4797892500646412,5.119792166980915,1.0000000000000002,0.4149076446319794,5.147549084038474,10.931025750003755,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,2,3526050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693073,4135244,0.018378862222222223,4.836796874995343,0.9744382079225034,sparse,0,0.0,138.6146,189.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Gaussian RP,gaussian_random_projection,0.8258,-3.024533061102981e-05,0.00042255592258660344,0.008505000034347177,0.2740988750010729,0.0007502920925617218,1.95509620802477,2.2299473750172183,0.7564619063523902,0.3620167157083775,2.285026374971494,8.041180458036251,0.00311616703402251,0.1591095000039786,0.02634616696741432,0.08325604198034853,0.00047091604210436344,0.0007761250017210841,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,2,3526050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693073,4135244,0.018378862222222223,4.836796874995343,0.9744382079225034,sparse,0,0.0,138.6146,189.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Random sampling,random_sampling,0.8264666666666667,2.176769050713273e-05,0.0005411209442933714,0.006885666982270777,1.6029683749657124,0.00015404203440994024,1.6026298749493435,3.2057542079128325,1.4161478370732028,1.1952803809604768,3.2533370830351487,9.016987374867313,,,,,,,0.09851329191587865,2075122.0,621762.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,2,3526050705,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693073,4135244,0.018378862222222223,4.836796874995343,0.9744382079225034,sparse,0,0.0,138.6146,189.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,CountSketch RP,countsketch_random_projection,0.8241333333333334,-1.3610344635296758e-05,0.00045851021983816023,0.009692499996162951,0.24289737502112985,0.0002847500145435333,1.3928026660578325,1.6359862090321258,0.693390184306473,0.36194466167401884,1.6680026670219377,7.447219874011353,,,,,,,,,,,0.0005865839775651693,36.0,381.0,456.0,0.0,0.03319562505930662,0.12328995810821652,0.025389208109118044,0.059456166927702725,0.0006885839393362403,0.00016683293506503105
n_scaling_fixed_density_signal,15000,3,3526050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693419,4137112,0.018387164444444444,4.867906333063729,1.0198894999921322,sparse,0,0.0,138.6838,192.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Non-random eigsh,non_random,0.8229333333333333,8.737999192695693e-05,0.0005858521684329942,0.015068292035721242,2.023028041003272,0.0007819579914212227,1.960144417011179,3.9839570419862866,0.9999999999999998,0.415001596472898,4.011895417002961,9.871750249061733,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,3,3526050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693419,4137112,0.018387164444444444,4.867906333063729,1.0198894999921322,sparse,0,0.0,138.6838,192.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Gaussian RP,gaussian_random_projection,0.8238,-7.219107219755627e-06,0.0004522991792745085,0.010483209043741226,0.23063679202459753,0.0019113330636173487,2.5022175000049174,2.734768124995753,0.7830278634984076,0.36197674020244686,2.7796476669609547,8.622561458148994,0.0029428330017253757,0.1705824170494452,0.0231388749089092,0.032383875106461346,0.00042120798025280237,0.0009806249290704727,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,3,3526050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693419,4137112,0.018387164444444444,4.867906333063729,1.0198894999921322,sparse,0,0.0,138.6838,192.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Random sampling,random_sampling,0.8272666666666667,-1.470507701535353e-05,0.0005526747800497318,0.009397082962095737,1.1924908750224859,0.00012041593436151743,1.7798466669628397,2.972459333948791,1.415571459070399,1.1952812641961823,3.024701082962565,8.860253790975548,,,,,,,0.10640383407007903,2076056.0,622305.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,3,3526050706,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,693419,4137112,0.018387164444444444,4.867906333063729,1.0198894999921322,sparse,0,0.0,138.6838,192.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,CountSketch RP,countsketch_random_projection,0.8246,-6.017711067147329e-05,0.0003615396440196467,0.009379541967064142,0.24569187499582767,0.001393540995195508,1.4422839999897406,1.6893709580181167,0.7310516332712065,0.36187730419853414,1.7374500830192119,7.577165249036625,,,,,,,,,,,0.0005424160044640303,36.0,374.0,450.0,0.0,0.03837545798160136,0.11669045896269381,0.024519291007891297,0.06373091693967581,0.0008482090197503567,0.0007704170420765877
n_scaling_fixed_density_signal,15000,4,3526050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,692187,4129936,0.018355271111111113,4.749115874990821,1.0110595000442117,sparse,0,0.0,138.4374,195.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Non-random eigsh,non_random,0.8250666666666666,1.3338226096729082e-05,0.0004897622308111271,0.010342624969780445,1.739350292016752,0.00025508401449769735,2.2581770420074463,3.997784624923952,1.0000000000000004,0.41508248507308826,4.02866512502078,9.757957793073729,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,4,3526050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,692187,4129936,0.018355271111111113,4.749115874990821,1.0110595000442117,sparse,0,0.0,138.4374,195.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Gaussian RP,gaussian_random_projection,0.8238666666666666,7.928678099168373e-05,0.000573334496849101,0.013126042089425027,0.2348678329726681,0.0005210000090301037,2.3509770840173587,2.5863669590326026,0.6780286230083866,0.361789203861059,2.629324625013396,8.34654129203409,0.0035161670530214906,0.1405986250611022,0.017853666911832988,0.07041725004091859,0.0004716250114142895,0.00026229198556393385,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,4,3526050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,692187,4129936,0.018355271111111113,4.749115874990821,1.0110595000442117,sparse,0,0.0,138.4374,195.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Random sampling,random_sampling,0.8260666666666667,5.9405924424409794e-05,0.0006339396559722342,0.008865582989528775,2.39504550001584,0.0003707919968292117,1.832665666937828,4.228085000067949,1.4143655355617832,1.194737375030972,4.271790708997287,9.98825733398553,,,,,,,0.09986945800483227,2072468.0,621916.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,4,3526050707,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,692187,4129936,0.018355271111111113,4.749115874990821,1.0110595000442117,sparse,0,0.0,138.4374,195.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,CountSketch RP,countsketch_random_projection,0.8261333333333334,-6.171317115614184e-05,0.00040252492090064586,0.0090531250461936,0.2227198330219835,0.000285874935798347,1.0284321249928325,1.2514395409962162,0.8226564773794564,0.3622029971779674,1.2999745829729363,7.011613207985647,,,,,,,,,,,0.0005366249242797494,36.0,383.0,465.0,0.0,0.02850208303425461,0.13505349995102733,0.013708790997043252,0.04235170898027718,0.0005774580640718341,0.00125429208856076
n_scaling_fixed_density_signal,15000,5,3526050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,691697,4126798,0.018341324444444446,4.721165499999188,0.9689548329915851,sparse,0,0.0,138.3394,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Non-random eigsh,non_random,0.8233333333333334,0.00021453206686377472,0.0007648184868433302,0.008648040937259793,2.1192339160479605,0.0006039589643478394,2.009074040921405,4.12891412503086,1.0,0.41507525608694384,4.160957916988991,9.819032248924486,,,,,,,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,5,3526050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,691697,4126798,0.018341324444444446,4.721165499999188,0.9689548329915851,sparse,0,0.0,138.3394,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Gaussian RP,gaussian_random_projection,0.8234,0.00023511156200674028,0.0008010259935191085,0.009686374920420349,0.2580494589637965,0.0003249160945415497,2.0298242500284687,2.288200000068173,0.6997862818932626,0.36203416419191004,2.3348370830062777,7.97831895807758,0.003488957998342812,0.15389412501826882,0.028920290991663933,0.070076541043818,0.0004618329694494605,0.0008863749681040645,,,,,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,5,3526050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,691697,4126798,0.018341324444444446,4.721165499999188,0.9689548329915851,sparse,0,0.0,138.3394,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,Random sampling,random_sampling,0.8260000000000001,2.0508970888483807e-05,0.0009842435953188425,0.007979000103659928,1.6512241669697687,0.00013562501408159733,1.7557293329155073,3.4070912500610575,1.4148983546936127,1.1948922945021991,3.4467239170335233,9.09720945789013,,,,,,,0.08697487507015467,2070899.0,621522.0,0.3,,,,,,,,,,,
n_scaling_fixed_density_signal,15000,5,3526050708,6,3,32.0,11.414213562373096,8.585786437626904,2.8284271247461916,1.6233548177597291e-06,1.2210896266847153e-06,691697,4126798,0.018341324444444446,4.721165499999188,0.9689548329915851,sparse,0,0.0,138.3394,185.0,693003.4016821388,46.20022677880925,138.60068033642776,0.027750003087284095,CountSketch RP,countsketch_random_projection,0.8238666666666666,-5.4335930399305526e-05,0.00041480960014738137,0.009478791966103017,0.18691354198381305,0.001096084015443921,1.075906042009592,1.263917125063017,0.7690724053438779,0.3618888557588807,1.3101322500733659,6.954036000999622,,,,,,,,,,,0.0005414170445874333,36.0,370.0,444.0,0.0,0.030473959050141275,0.08334804093465209,0.02323483396321535,0.0481701249955222,0.0008307088864967227,0.0001860000193119049
