model,n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
4,1200,5,Random Sampling,0.07812658400000316,0.02161920899999359,0.2217742919999921,,,,,,,,,0.07812658400000316,0.07811712400000204,9.4600000011269e-06,0.32152008499998885,0.00567141599999843,0.00940824999999279,0.02466254200000151,0.0007063750000071423,0.0024876250000005484,0.035180916000001616,,,,,,,,,,,,,,,,,,,,
4,1200,5,Non-random,0.4484885829999996,0.02161920899999359,0.23773083300000053,,,,,,,,,0.4484885829999996,0.4484846259999955,3.957000004106703e-06,0.7078386249999937,,,,,,,0.411396332999999,0.036687833999991426,0.0004004590000050712,,,,,,,,,,,,,,,,,
4,1200,5,CountSketch,0.034804624999992484,0.02161920899999359,0.18847029100000157,,,,,,,,,0.034804624999992484,0.03725774900003387,0.0,0.24489412499998764,,,,,,,,,,7.758300000659801e-05,0.0024865419999997584,0.0024865419999997584,0.0028660830000006854,0.0018151660000000902,0.0011564590000006092,0.0011857500000047594,0.00018783300001246062,2.0458000008716226e-05,0.024975333000000433,,,,,,,
4,1200,5,SIGN Bidirectional,0.039049417000001085,0.02161920899999359,0.1850524169999943,,,,,,,,,0.039049417000001085,0.0390390830000058,1.0333999995282284e-05,0.24572104299998898,,,,,,,,,,,,,,,,,,,,0.000271374999996965,0.010240792000004717,0.0046202919999984715,0.0008584159999998064,0.000208416999996075,2.0708000008085037e-05,0.022819083000001683
4,1200,6,Random Projection,0.0255737499999924,0.02144395799999188,0.1886724579999992,0.00018849999999304146,0.0035605000000060727,0.0014668750000055297,0.0008068749999949887,0.0009195000000090658,0.00012262499998882959,1.9832999996083345e-05,0.01848337500000241,0.0255737499999924,0.025568082999996022,5.666999996378763e-06,0.2356901659999835,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,6,Random Sampling,0.06669387499999857,0.02144395799999188,0.2193576659999934,,,,,,,,,0.06669387499999857,0.06668362500001024,1.0249999988332092e-05,0.30749549899998385,0.005678916999997341,0.009463792000005355,0.01790208300000984,0.000882332999992741,0.00263595799999905,0.030120542000005912,,,,,,,,,,,,,,,,,,,,
4,1200,6,Non-random,0.4378144579999912,0.02144395799999188,0.23842204199999628,,,,,,,,,0.4378144579999912,0.43781037400000855,4.083999982640307e-06,0.6976804579999794,,,,,,,0.41379833300000257,0.023309957999998687,0.000702083000007292,,,,,,,,,,,,,,,,,
4,1200,6,CountSketch,0.032020625000001246,0.02144395799999188,0.23061358300000734,,,,,,,,,0.032020625000001246,0.03445608300000913,0.0,0.28407816600000046,,,,,,,,,,7.466599998906531e-05,0.002467000000009989,0.002467000000009989,0.002727415999999039,0.0014832089999998743,0.0009679169999969872,0.0010175000000032242,0.00012029100000177095,1.941699999008506e-05,0.023111667000009106,,,,,,,
4,1200,6,SIGN Bidirectional,0.038913457999996126,0.02144395799999188,0.19126337499999124,,,,,,,,,0.038913457999996126,0.03890254099997037,1.0917000025756352e-05,0.25162079099997925,,,,,,,,,,,,,,,,,,,,0.00019037499998830754,0.009378291999993849,0.0042741660000018555,0.0008099579999907291,0.00021941599999308892,4.5416999995495644e-05,0.023984917000007044
4,1200,7,Random Projection,0.03190320800000279,0.021533625000003553,0.1920732080000107,0.00018912499999146348,0.0037836659999896938,0.0017724580000049173,0.0008012920000055601,0.001167249999994624,0.0002276249999937363,3.862500000195723e-05,0.023909750000001395,0.03190320800000279,0.03188979099998335,1.3417000019444458e-05,0.24551004100001705,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,7,Random Sampling,0.07313291700000946,0.021533625000003553,0.2246906670000044,,,,,,,,,0.07313291700000946,0.07312258299998575,1.0334000023703993e-05,0.3193572090000174,0.005662624999999366,0.009472958000003473,0.024312332999997466,0.000777916999993522,0.0024244170000002896,0.030472332999991636,,,,,,,,,,,,,,,,,,,,
4,1200,7,Non-random,0.43421700000000385,0.021533625000003553,0.19982737499999814,,,,,,,,,0.43421700000000385,0.4342132499999991,3.750000004743015e-06,0.6555780000000055,,,,,,,0.40544254200000296,0.028340958000001137,0.0004297499999950105,,,,,,,,,,,,,,,,,
4,1200,7,CountSketch,0.03449683299999151,0.021533625000003553,0.18574925000000064,,,,,,,,,0.03449683299999151,0.036911666000008836,0.0,0.2417797079999957,,,,,,,,,,7.887499999981173e-05,0.002450082999999381,0.002450082999999381,0.002774750000000381,0.0017405420000073946,0.0011277090000021417,0.0013184999999964475,0.00024508299999581595,2.200000000129876e-05,0.024704041000006782,,,,,,,
4,1200,7,SIGN Bidirectional,0.039313041999989196,0.021533625000003553,0.1882980830000065,,,,,,,,,0.039313041999989196,0.03930391699998381,9.125000005383299e-06,0.24914474999999925,,,,,,,,,,,,,,,,,,,,0.00019454099999904884,0.010864832999999408,0.004550249999994094,0.0008779169999968417,0.00012279199999909451,2.112500000350792e-05,0.022672458999991818
4,1200,8,Random Projection,0.029600375000001122,0.021447500000007835,0.18932916599999317,0.0001873749999958818,0.0034270000000020673,0.0019655420000077584,0.0008943750000014461,0.0010859580000044389,0.00020904199999449702,3.766700000085166e-05,0.02178270800000348,0.029600375000001122,0.029589667000010422,1.0707999990700046e-05,0.24037704100000212,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,8,Random Sampling,0.0628742920000036,0.021447500000007835,0.2226431249999905,,,,,,,,,0.0628742920000036,0.06286712400002159,7.1679999820162266e-06,0.30696491700000195,0.0056470419999925525,0.009439500000013368,0.016961750000007214,0.0006189159999934191,0.0024436250000121618,0.027756291000002875,,,,,,,,,,,,,,,,,,,,
4,1200,8,Non-random,0.4346304160000045,0.021447500000007835,0.24278045900000222,,,,,,,,,0.4346304160000045,0.434626458000011,3.957999993531303e-06,0.6988583750000146,,,,,,,0.41015545900000916,0.02404229100000066,0.0004287080000011656,,,,,,,,,,,,,,,,,
4,1200,8,CountSketch,0.03423245900000893,0.021447500000007835,0.24443095799999526,,,,,,,,,0.03423245900000893,0.03671224999997946,0.0,0.300110917000012,,,,,,,,,,7.579199998986041e-05,0.0025127499999939573,0.0025127499999939573,0.0026874999999932925,0.001494792000002576,0.0010027499999978318,0.0012196250000044984,0.0002413330000052838,3.679200000306082e-05,0.024928165999995144,,,,,,,
4,1200,8,SIGN Bidirectional,0.04459104200000752,0.021447500000007835,0.2321350419999959,,,,,,,,,0.04459104200000752,0.04458320699997387,7.83500003365134e-06,0.29817358400001126,,,,,,,,,,,,,,,,,,,,0.000189167000002044,0.00899599999999623,0.0042517910000015036,0.0009327909999967687,0.00011574999999197644,2.020799999513656e-05,0.03007749999999021
4,1200,9,Random Projection,0.034080041999999366,0.021404458999995768,0.24029091699999583,0.00018599999999935335,0.0035983340000029784,0.0019550839999880054,0.0009017499999970369,0.0009149170000029017,0.00014600000000086766,2.0707999993874182e-05,0.02634700000000123,0.034080041999999366,0.03406979299998625,1.0249000013118348e-05,0.29577541799999096,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,9,Random Sampling,0.0839519580000001,0.021404458999995768,0.2638444999999905,,,,,,,,,0.0839519580000001,0.08394200100001115,9.95699998895816e-06,0.36920091699998636,0.005701583000004007,0.009578167000000803,0.03174862500000586,0.0008008339999889813,0.002558167000003664,0.03355462500000783,,,,,,,,,,,,,,,,,,,,
4,1200,9,Non-random,0.4523493330000008,0.021404458999995768,0.20643179099999998,,,,,,,,,0.4523493330000008,0.4523457089999994,3.6240000014231555e-06,0.6801855829999965,,,,,,,0.4249399999999923,0.027003792000002136,0.00040191700000491437,,,,,,,,,,,,,,,,,
4,1200,9,CountSketch,0.032063542000003054,0.021404458999995768,0.19038662500000214,,,,,,,,,0.032063542000003054,0.03455999899998119,0.0,0.24385462600000096,,,,,,,,,,8.154200000376477e-05,0.0025298329999969837,0.0025298329999969837,0.0027539589999889813,0.0016305830000078458,0.0008224159999912217,0.0008628749999957108,0.00013012499999831562,2.1375000002876732e-05,0.023197457999998505,,,,,,,
4,1200,9,SIGN Bidirectional,0.03930520900000545,0.021404458999995768,0.18919162500000652,,,,,,,,,0.03930520900000545,0.03929479000001379,1.0418999991657074e-05,0.24990129300000774,,,,,,,,,,,,,,,,,,,,0.00019387499999368174,0.00974162500000375,0.004389791000008358,0.0009176249999995889,0.0001674159999964786,3.408300000273812e-05,0.023850375000009194
4,1200,10,Random Projection,0.030106957999990414,0.021440416999993772,0.1881806249999869,0.00018762499999525062,0.0034129170000056774,0.0016303749999906358,0.0008006249999965576,0.0009153750000052696,0.00012591699999120465,2.0458000008716226e-05,0.02300550000001067,0.030106957999990414,0.030098792000003982,8.165999986431416e-06,0.23972799999997108,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,10,Random Sampling,0.07285066700001153,0.021440416999993772,0.22262854099999174,,,,,,,,,0.07285066700001153,0.07284449999998799,6.167000023538094e-06,0.31691962499999704,0.005630499999995209,0.00930108299999688,0.023788291999991884,0.0006759170000094628,0.002418957999992699,0.031029750000001854,,,,,,,,,,,,,,,,,,,,
4,1200,10,Non-random,0.4477080839999985,0.021440416999993772,0.24609587499999463,,,,,,,,,0.4477080839999985,0.4477043749999865,3.7090000120088007e-06,0.7152443759999869,,,,,,,0.4187060419999966,0.02859470799999997,0.0004036249999899155,,,,,,,,,,,,,,,,,
4,1200,10,CountSketch,0.046996875000004934,0.021440416999993772,0.19195962500000974,,,,,,,,,0.046996875000004934,0.04958858499999508,0.0,0.26039691700000844,,,,,,,,,,0.0001224170000000413,0.0026427500000067994,0.0026427500000067994,0.0034715000000034024,0.0015464170000001332,0.0010726669999883143,0.0016020419999875912,0.0003012920000031727,3.791700000022047e-05,0.036148832999998604,,,,,,,
4,1200,10,SIGN Bidirectional,0.03874512500000549,0.021440416999993772,0.19079604199998812,,,,,,,,,0.03874512500000549,0.038735293000002,9.832000003484609e-06,0.2509815839999874,,,,,,,,,,,,,,,,,,,,0.00019054199999857246,0.010264292000002229,0.004367874999999799,0.0008227919999939104,0.00019325000000947057,2.0667000001139968e-05,0.02287587499999688
4,1200,11,Random Projection,0.030763165999999842,0.02134779099999662,0.18729849999999715,0.00019370900000126312,0.003536291000003189,0.0016037499999868032,0.0008012919999913493,0.0008848340000042754,0.00019820800000047711,2.2125000000983164e-05,0.02351570800000502,0.030763165999999842,0.03075591699999336,7.249000006481765e-06,0.2394094569999936,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,11,Random Sampling,0.07194212499999253,0.02134779099999662,0.22135750000001053,,,,,,,,,0.07194212499999253,0.07193512499998178,7.000000010748408e-06,0.3146474159999997,0.0056518339999911404,0.009406791999992947,0.025187332999990986,0.0008715000000023565,0.002461207999999715,0.028356458000004636,,,,,,,,,,,,,,,,,,,,
4,1200,11,Non-random,0.45646750000000225,0.02134779099999662,0.25752237499999353,,,,,,,,,0.45646750000000225,0.4564638329999866,3.6670000156391325e-06,0.7353376659999924,,,,,,,0.4268795829999874,0.02918295800000692,0.0004012919999922815,,,,,,,,,,,,,,,,,
4,1200,11,CountSketch,0.03780025000000364,0.02134779099999662,0.20753566700000192,,,,,,,,,0.03780025000000364,0.04036008500003163,0.0,0.2666837080000022,,,,,,,,,,7.854199999712819e-05,0.002592250000006402,0.002592250000006402,0.0028784590000014987,0.0018353749999988622,0.0014060830000062197,0.0012660000000010996,0.0001583749999980455,2.1084000010773707e-05,0.0275316670000052,,,,,,,
4,1200,11,SIGN Bidirectional,0.04429395799999725,0.02134779099999662,0.19244008299999393,,,,,,,,,0.04429395799999725,0.04428416700002913,9.79099996811783e-06,0.2580818319999878,,,,,,,,,,,,,,,,,,,,0.00019554200000015953,0.010466500000006818,0.005083499999997798,0.001028833000006557,0.00014691700000923902,2.200000000129876e-05,0.02734087500000726
4,1200,12,Random Projection,0.028705708000003938,0.021469415999987973,0.19754129199999682,0.0001897089999971513,0.00376495799999077,0.0019079579999896623,0.0008234579999992775,0.0009563750000012305,0.0002113750000063419,3.6041000001318935e-05,0.020802832999990528,0.028705708000003938,0.02869270699997628,1.3001000027657028e-05,0.24771641599998873,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,12,Random Sampling,0.0778490829999896,0.021469415999987973,0.265947084000004,,,,,,,,,0.0778490829999896,0.07783933300000001,9.749999989594471e-06,0.3652655829999816,0.0056528340000028265,0.009422708000002444,0.022260790999993674,0.0010815420000085396,0.0032323749999960683,0.03618908299999646,,,,,,,,,,,,,,,,,,,,
4,1200,12,Non-random,0.4538088329999965,0.021469415999987973,0.2396972079999955,,,,,,,,,0.4538088329999965,0.45380487399999936,3.958999997166757e-06,0.71497545699998,,,,,,,0.4295835409999995,0.02351658300000281,0.0007047499999970341,,,,,,,,,,,,,,,,,
4,1200,12,CountSketch,0.03504783399999667,0.021469415999987973,0.2332789169999927,,,,,,,,,0.03504783399999667,0.03793329199999107,0.0,0.28979616699997734,,,,,,,,,,0.00012329100000840754,0.0029320839999940063,0.0029320839999940063,0.003451165999990735,0.0014906250000024102,0.0008091250000035188,0.0009657079999954021,0.0001336670000000595,2.012500000603268e-05,0.02507541699999649,,,,,,,
4,1200,12,SIGN Bidirectional,0.04128799999999444,0.021469415999987973,0.23211524999999256,,,,,,,,,0.04128799999999444,0.041277459000028216,1.0540999966224263e-05,0.29487266599997497,,,,,,,,,,,,,,,,,,,,0.0001908340000085218,0.010317666999995367,0.004719084000001317,0.0009331669999994574,0.00017945800000518375,3.4416000005421665e-05,0.024902833000012947
4,1200,13,Random Projection,0.03518187500000636,0.02136508299999207,0.22773883300000364,0.00018266700000424407,0.0034722919999978785,0.0015038749999973788,0.000986208000000488,0.0013684170000090035,0.00025066700000309083,3.9333000003693996e-05,0.027368834000000675,0.03518187500000636,0.03517229300001645,9.581999989904944e-06,0.28428579100000206,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,13,Random Sampling,0.08379258300000458,0.02136508299999207,0.25673012499999004,,,,,,,,,0.08379258300000458,0.08378095899999494,1.1624000009646807e-05,0.3618877909999867,0.00592445899999916,0.009427708000004031,0.029998749999990082,0.0011616249999946149,0.002534542000006468,0.03473387500000058,,,,,,,,,,,,,,,,,,,,
4,1200,13,Non-random,0.4608549589999882,0.02136508299999207,0.20023295799998664,,,,,,,,,0.4608549589999882,0.46085112599999434,3.832999993846897e-06,0.6824529999999669,,,,,,,0.4300212919999922,0.03040333399999895,0.000426500000003216,,,,,,,,,,,,,,,,,
4,1200,13,CountSketch,0.031149708000000942,0.02136508299999207,0.19402291699999807,,,,,,,,,0.031149708000000942,0.03358749899999225,0.0,0.24653770799999108,,,,,,,,,,7.866699999681259e-05,0.0024660829999874068,0.0024660829999874068,0.0028589580000044634,0.0014747080000034885,0.0008132920000036847,0.0008495830000043725,0.00013008300000194595,2.037500000540149e-05,0.022429666999997266,,,,,,,
4,1200,13,SIGN Bidirectional,0.04058004200000198,0.02136508299999207,0.19085462500000006,,,,,,,,,0.04058004200000198,0.04056737499998064,1.2667000021338026e-05,0.2527997499999941,,,,,,,,,,,,,,,,,,,,0.0001959159999955773,0.009885792000005722,0.004760292000000277,0.0009729169999985743,0.00019166599999209666,2.191699999798402e-05,0.024538874999990412
4,1200,14,Random Projection,0.02852950000000476,0.021963583999990988,0.19287325000000521,0.00019170800000267718,0.003450874999998632,0.0017619999999993752,0.000961500000002502,0.0010546249999947577,0.0002594999999985248,3.841699999895809e-05,0.020798749999997312,0.02852950000000476,0.02851737499999274,1.2125000012019882e-05,0.24336633400000096,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,14,Random Sampling,0.07485437500000103,0.021963583999990988,0.22415325000000053,,,,,,,,,0.07485437500000103,0.07484537399997748,9.001000023545203e-06,0.32097120899999254,0.00564120800000012,0.009504332999995313,0.025865582999998082,0.0007531669999991664,0.0024290829999955577,0.030651999999989243,,,,,,,,,,,,,,,,,,,,
4,1200,14,Non-random,0.44403916599999604,0.021963583999990988,0.2377657499999941,,,,,,,,,0.44403916599999604,0.44403545699999825,3.708999997797946e-06,0.7037684999999811,,,,,,,0.4175236659999939,0.026081750000003012,0.0004300410000013244,,,,,,,,,,,,,,,,,
4,1200,14,CountSketch,0.03504816599999572,0.021963583999990988,0.22570550000000367,,,,,,,,,0.03504816599999572,0.037508582000000956,0.0,0.28271724999999037,,,,,,,,,,7.741599999633308e-05,0.002496790999998666,0.002496790999998666,0.00291174999999555,0.0019448330000102487,0.0008502919999955338,0.0012362079999945763,0.0002192500000006703,2.0542000001455563e-05,0.025254709000009257,,,,,,,
4,1200,14,SIGN Bidirectional,0.04260829199999705,0.021963583999990988,0.22405958399998838,,,,,,,,,0.04260829199999705,0.042598416000018346,9.875999978703476e-06,0.2886314599999764,,,,,,,,,,,,,,,,,,,,0.0002753329999904963,0.009712250000006861,0.004465625000008799,0.0008106660000066768,0.00011924999999735064,2.1042000000193184e-05,0.02719425000000797
4,1200,15,Random Projection,0.03571808400000975,0.02183641700000294,0.22402754200000174,0.00018833399998641198,0.003381250000003888,0.001542958000001704,0.0014061659999953235,0.0008741670000063095,0.00013220799999658084,1.937499999371539e-05,0.028166959000003544,0.03571808400000975,0.03571141699998748,6.667000022275715e-06,0.28158204300001444,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,15,Random Sampling,0.08032362500000545,0.02183641700000294,0.2502210419999926,,,,,,,,,0.08032362500000545,0.08031529000000148,8.335000003967252e-06,0.352381084000001,0.005671290999998746,0.009433541999996464,0.028573457999996776,0.001020250000010492,0.002472707999999102,0.0331440409999999,,,,,,,,,,,,,,,,,,,,
4,1200,15,Non-random,0.47799370799999963,0.02183641700000294,0.20227266700000257,,,,,,,,,0.47799370799999963,0.4779898339999846,3.874000015002821e-06,0.7021027920000051,,,,,,,0.45129179199999214,0.026299833999999578,0.00039820799999290557,,,,,,,,,,,,,,,,,
4,1200,15,CountSketch,0.030931167000005644,0.02183641700000294,0.1849884579999923,,,,,,,,,0.030931167000005644,0.03339808299999447,0.0,0.2377560420000009,,,,,,,,,,7.937500001276021e-05,0.0025017079999969383,0.0025017079999969383,0.0027290419999985716,0.0014558329999942998,0.0009129999999970551,0.0009009999999989304,0.00018087499999808188,3.5999999994373866e-05,0.022099542000006522,,,,,,,
4,1200,15,SIGN Bidirectional,0.0390937909999991,0.02183641700000294,0.1851413750000006,,,,,,,,,0.0390937909999991,0.03908670899998867,7.0820000104276914e-06,0.24607158300000265,,,,,,,,,,,,,,,,,,,,0.00019624999998768544,0.011115208999996185,0.004388582999993673,0.0008706250000045657,0.00011629200000129458,1.9625000007295057e-05,0.022380124999997975
4,1200,16,Random Projection,0.029154374999990296,0.021800749999997038,0.19362829199999965,0.00019908299999826795,0.003768708000009724,0.0014887499999929332,0.0008624590000039234,0.00102925000000198,0.00014174999999738702,2.0250000005717084e-05,0.021636041999997246,0.029154374999990296,0.02914629200000718,8.082999983116679e-06,0.24458341699998698,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,16,Random Sampling,0.07596795799999256,0.021800749999997038,0.22501524999999845,,,,,,,,,0.07596795799999256,0.0759564159999826,1.1542000009967524e-05,0.32278395799998805,0.005650708000004556,0.009499625000003675,0.025628166999993596,0.0006976249999866013,0.003256290999999578,0.03122399999999459,,,,,,,,,,,,,,,,,,,,
4,1200,16,Non-random,0.4531999999999954,0.021800749999997038,0.2345870839999975,,,,,,,,,0.4531999999999954,0.45319679199998575,3.2080000096357253e-06,0.7095878339999899,,,,,,,0.42542924999999343,0.02736729199999388,0.0004002499999984366,,,,,,,,,,,,,,,,,
4,1200,16,CountSketch,0.03873304200000405,0.021800749999997038,0.23323145799999168,,,,,,,,,0.03873304200000405,0.04118766399997753,0.0,0.29376524999999276,,,,,,,,,,8.508300000187319e-05,0.0024901249999942365,0.0024901249999942365,0.002835915999995109,0.0016524159999988797,0.0007999999999981355,0.0008717909999944595,0.0001865830000014057,3.5999999994373866e-05,0.02973962500000482,,,,,,,
4,1200,16,SIGN Bidirectional,0.039369457999995916,0.021800749999997038,0.19622133400000052,,,,,,,,,0.039369457999995916,0.03935837400000253,1.1083999993388716e-05,0.2573915419999935,,,,,,,,,,,,,,,,,,,,0.00019429099999968003,0.009852708000011035,0.00466962500000534,0.0009571669999957066,0.00024312499999723514,4.3124999990595825e-05,0.023398333000002935
4,1200,17,Random Projection,0.027272791999990886,0.021769625000004567,0.18788004099999966,0.0001894999999905167,0.0034085420000025124,0.0015687909999968497,0.0009079170000063641,0.001137583000001996,0.0002633750000029522,3.837500000258842e-05,0.01974937500000351,0.027272791999990886,0.02726345800000729,9.333999983596186e-06,0.23692245799999512,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,17,Random Sampling,0.06296820800000091,0.021769625000004567,0.22394579199999498,,,,,,,,,0.06296820800000091,0.06295987599999364,8.332000007271745e-06,0.30868362500000046,0.005672332999992591,0.009387416999999232,0.01664754200000118,0.000648291999993944,0.0024690000000049395,0.028135292000001755,,,,,,,,,,,,,,,,,,,,
4,1200,17,Non-random,0.437269416999996,0.021769625000004567,0.23446783400000015,,,,,,,,,0.437269416999996,0.4372645840000047,4.83299999132214e-06,0.6935068760000007,,,,,,,0.41358912500000145,0.02298150000000021,0.0006939590000030194,,,,,,,,,,,,,,,,,
4,1200,17,CountSketch,0.033056541000007655,0.021769625000004567,0.2290381669999988,,,,,,,,,0.033056541000007655,0.03608920899999646,0.0,0.283864333000011,,,,,,,,,,0.00012325000000146247,0.0030872090000002572,0.0030872090000002572,0.0027933329999996204,0.0019865000000010014,0.001283083000004126,0.001333000000002471,0.0002409999999883894,3.8000000003535206e-05,0.022116624999995338,,,,,,,
4,1200,17,SIGN Bidirectional,0.03758287499999824,0.021769625000004567,0.2416811249999995,,,,,,,,,0.03758287499999824,0.037572624999967275,1.0250000030964657e-05,0.3010336250000023,,,,,,,,,,,,,,,,,,,,0.0001925409999898875,0.0095179169999966,0.004465124999995851,0.0008966669999921351,0.00014999999999076863,3.3874999999738975e-05,0.022316500000002293
4,1200,18,Random Projection,0.03352520800000036,0.02085770799999409,0.2265455000000003,0.000187124999996513,0.003558166999994228,0.0014576669999968317,0.0008005419999932428,0.0009453750000005812,0.00019458399999905396,3.6041000001318935e-05,0.026337791999992533,0.03352520800000036,0.0335172929999743,7.915000026059715e-06,0.28092841599999474,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,18,Random Sampling,0.08155299999999954,0.02085770799999409,0.25733099999999354,,,,,,,,,0.08155299999999954,0.08154374900001926,9.250999980281449e-06,0.35974170799998717,0.0052816660000019056,0.009360041999997293,0.030844708000003607,0.0010256660000038664,0.003233625000007123,0.031798042000005466,,,,,,,,,,,,,,,,,,,,
4,1200,18,Non-random,0.4607260000000082,0.02085770799999409,0.20603579199999444,,,,,,,,,0.4607260000000082,0.4607220829999932,3.917000015007943e-06,0.6876194999999967,,,,,,,0.434081833999997,0.026210040999998796,0.00043020799999737847,,,,,,,,,,,,,,,,,
4,1200,18,CountSketch,0.03237841699998967,0.02085770799999409,0.1927853749999997,,,,,,,,,0.03237841699998967,0.034827582000005464,0.0,0.24602149999998346,,,,,,,,,,7.920799998828443e-05,0.0024913330000089218,0.0024913330000089218,0.0029726249999981746,0.0018511669999980995,0.0008530420000028016,0.001086333000003492,0.00027683300000092004,4.4875000000388354e-05,0.02268083299999546,,,,,,,
4,1200,18,SIGN Bidirectional,0.03910366600000259,0.02085770799999409,0.18740354199999842,,,,,,,,,0.03910366600000259,0.03909466500002168,9.000999980912638e-06,0.2473649159999951,,,,,,,,,,,,,,,,,,,,0.00019295799999952123,0.010260250000001747,0.0044643749999977445,0.00080995800000494,0.00013479100000779454,2.1333000006507064e-05,0.023211000000003423
4,1200,19,Random Projection,0.03223633300000017,0.021393916999997487,0.19557187499999884,0.00019237499999746888,0.0036738339999971004,0.0017908330000011574,0.0009262079999956541,0.0008850840000036442,0.00013437500000179625,1.9624999993084202e-05,0.024606500000004417,0.03223633300000017,0.03222883399999432,7.499000005850576e-06,0.2492021249999965,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,19,Random Sampling,0.07497754199999918,0.021393916999997487,0.2230711660000111,,,,,,,,,0.07497754199999918,0.07497058500000264,6.956999996532431e-06,0.31944262500000775,0.005712708000004341,0.009391124999993394,0.024997124999998732,0.0007220840000030648,0.002426209000006452,0.03172133399999666,,,,,,,,,,,,,,,,,,,,
4,1200,19,Non-random,0.43701470899999606,0.021393916999997487,0.2395689160000103,,,,,,,,,0.43701470899999606,0.43700929199999905,5.4169999970099525e-06,0.6979775420000038,,,,,,,0.4097157920000001,0.026584249999999088,0.0007092499999998836,,,,,,,,,,,,,,,,,
4,1200,19,CountSketch,0.03589333299998998,0.021393916999997487,0.18690804099999525,,,,,,,,,0.03589333299998998,0.0383349980000105,0.0,0.24419529099998272,,,,,,,,,,7.57500000077016e-05,0.002475583000006054,0.002475583000006054,0.0029495420000102968,0.0019620829999951184,0.0011117909999995845,0.0012112499999972215,0.00017795799999476003,2.116699999987759e-05,0.025874290999993832,,,,,,,
4,1200,19,SIGN Bidirectional,0.03954087500000014,0.021393916999997487,0.18476908299999195,,,,,,,,,0.03954087500000014,0.03953054299999792,1.033200000222223e-05,0.24570387499998958,,,,,,,,,,,,,,,,,,,,0.00019275000001073295,0.010385124999999107,0.005155999999999494,0.0008901249999979655,0.00016779199999916727,3.3583999993425095e-05,0.022705166999998028
4,1200,20,Random Projection,0.03154670799999337,0.021343541999996773,0.18747337499999617,0.00018920899999841367,0.003510875000003466,0.0015644589999936898,0.0008610000000004447,0.000999207999996088,0.00017941599999460323,2.0290999998451298e-05,0.024212833000007095,0.03154670799999337,0.03153729099999225,9.417000001121778e-06,0.24036362499998631,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,20,Random Sampling,0.07065575000000024,0.021343541999996773,0.21953866600000538,,,,,,,,,0.07065575000000024,0.07064516699999501,1.0583000005226495e-05,0.3115379580000024,0.005640874999997436,0.009502124999997363,0.023796958000005475,0.0007262919999959649,0.003092374999994263,0.02788654200000451,,,,,,,,,,,,,,,,,,,,
4,1200,20,Non-random,0.4410530829999999,0.021343541999996773,0.2375752920000025,,,,,,,,,0.4410530829999999,0.44104958300000874,3.4999999911633495e-06,0.6999719169999992,,,,,,,0.4142882080000021,0.026364624999999364,0.00039675000000727323,,,,,,,,,,,,,,,,,
4,1200,20,CountSketch,0.036022458999994456,0.021343541999996773,0.19123291699999356,,,,,,,,,0.036022458999994456,0.03847041499999193,0.0,0.2485989179999848,,,,,,,,,,7.858300000407326e-05,0.002486290999996754,0.002486290999996754,0.0034671250000002374,0.0016143750000026102,0.0010486249999956954,0.0009655829999957177,0.00022774999999342072,3.929199999674893e-05,0.02605650000000992,,,,,,,
4,1200,20,SIGN Bidirectional,0.04042562499999747,0.021343541999996773,0.20455383299999141,,,,,,,,,0.04042562499999747,0.04041345799998908,1.216700000838955e-05,0.26632299999998565,,,,,,,,,,,,,,,,,,,,0.00019079199999794128,0.009808332999995173,0.004875874999996199,0.0008649170000012418,0.00031945799999277824,5.67080000024589e-05,0.024297375000003285
