model,n,rep,method,error_P,error_Theta,error_B,time_sec
4,800,16,CountSketch,11.414819635094887,0.30746810847343076,0.4426713533686108,0.03377683299999745
4,800,17,Random Projection,10.839572694824387,0.3112275069696714,0.4697838470645635,0.03302679200000114
4,800,17,Random Sampling,11.178215220200727,0.42743093689279377,0.47394444357812193,0.07024554099999847
4,800,17,Non-random,12.819651541459738,0.27373208301653007,0.4694494932446537,0.2571387079999994
4,800,17,CountSketch,9.952971844085608,0.33367125679366955,0.47202746699116155,0.03205287499999798
4,800,18,Random Projection,8.716980264385333,0.30393399228408097,0.4492534297058425,0.030849333999995565
4,800,18,Random Sampling,11.117376002047013,0.457618766016164,0.4463569754100378,0.07892291599999623
4,800,18,Non-random,12.533543212731278,0.3001605136436597,0.44679753597613064,0.2525578749999937
4,800,18,CountSketch,9.280342784259393,0.31512770690771874,0.44716965758250116,0.030588332999997192
4,800,19,Random Projection,9.639530380152406,0.16893356987975555,0.5007504815831785,0.028059625000004473
4,800,19,Random Sampling,12.252191622124554,0.2514009743459773,0.505043964940467,0.06054958299999669
4,800,19,Non-random,13.371287760697717,0.15764129424685308,0.49794713921414535,0.2617074580000036
4,800,19,CountSketch,10.663659050257735,0.13887246205401144,0.5011919668418364,0.029771624999995083
4,800,20,Random Projection,10.300469466024612,0.07118920897749993,0.503054291194556,0.030763499999999055
4,800,20,Random Sampling,11.056855820338159,0.19113795725268226,0.5038900404763527,0.06390087500000163
4,800,20,Non-random,13.06685901501625,0.06369857227338008,0.5031152342074043,0.25197904099999846
4,800,20,CountSketch,11.218856224561797,0.07493452732955985,0.5040227693367885,0.028059208999998475
4,1000,1,Random Projection,10.592492643206262,0.1559403715092338,0.4997238447653754,0.0334927920000041
4,1000,1,Random Sampling,12.659563610972429,0.2639945334556113,0.49850998994220413,0.08144495899999527
4,1000,1,Non-random,14.038512396296468,0.16198234162306022,0.49853727512421664,0.3421923340000035
4,1000,1,CountSketch,10.751531110168747,0.17099135063206922,0.49885657731318234,0.033035042000001624
4,1000,2,Random Projection,9.040689510066953,0.059943176709643775,0.5042409786122051,0.028094457999998212
4,1000,2,Random Sampling,10.520788832141449,0.12594630558702416,0.5048294938995236,0.07363179099999684
4,1000,2,Non-random,12.389564780384227,0.06294617971264678,0.5039864958328619,0.31942633299999557
4,1000,2,CountSketch,9.283115920015515,0.07194619769470069,0.5042068863254652,0.03137674999999973
4,1000,3,Random Projection,10.421486358858711,0.030003056949164733,0.4924257432680458,0.02881070899999827
4,1000,3,Random Sampling,12.099620401692544,0.0960421499343655,0.49563869539197863,0.08684124999999909
4,1000,3,Non-random,13.645285780763075,0.03299706892521264,0.49134716150325397,0.30422308300000367
4,1000,3,CountSketch,10.585526652403328,0.03299706892521264,0.49205633899023044,0.0391542919999992
4,1000,4,Random Projection,10.425978158268684,0.10797324270378163,0.40730650844956906,0.036214832999995394
4,1000,4,Random Sampling,11.804567217060153,0.19794644944345544,0.40882231521512546,0.07368191599999818
4,1000,4,Non-random,13.162446911340307,0.10196723669777563,0.40610467680843526,0.33392904100000464
4,1000,4,CountSketch,10.462258361453584,0.0929852007696319,0.40769199426109737,0.03521624999999773
4,1000,5,Random Projection,9.792993228541533,0.041952131772491054,0.5117769791563302,0.0378152500000013
4,1000,5,Random Sampling,11.019254341816364,0.10492528456600313,0.511896785849506,0.07072404199999482
4,1000,5,Non-random,12.903865727091166,0.04494614374853896,0.5109018781518944,0.3501109579999948
4,1000,5,CountSketch,10.13463965107754,0.04494614374853896,0.5117506046024978,0.031509332999995365
4,1000,6,Random Projection,11.469136162039836,0.10494326661991332,0.5163370620660566,0.03723933399999879
4,1000,6,Random Sampling,13.105004749468467,0.20388951826077573,0.5140022820222201,0.08088012500000019
4,1000,6,Non-random,14.405688845486054,0.0749492006977037,0.5131319593860515,0.3504885420000008
4,1000,6,CountSketch,10.487253226219586,0.0809462156767546,0.5151173968203042,0.03660924999999793
4,1000,7,Random Projection,11.638437092613646,0.15593138048227867,0.4972556658158836,0.03456354200000078
4,1000,7,Random Sampling,12.873457578088678,0.2729406052759346,0.49910009717622994,0.07753408399999984
4,1000,7,Non-random,15.096564141850267,0.14394634155113198,0.49727856347178656,0.3223635000000016
4,1000,7,CountSketch,12.311418812870377,0.15292837747927568,0.49762441481216263,0.033625416999996105
4,1000,8,Random Projection,10.670631539591643,0.01800003596410782,0.5038557233852202,0.030236625000000572
4,1000,8,Random Sampling,11.949073868889387,0.0839492186797576,0.5054626630337159,0.06847304200000082
4,1000,8,Non-random,13.504280555591649,0.011994029958101815,0.5028566597893696,0.318096790999995
4,1000,8,CountSketch,10.682786090820748,0.014997032961104818,0.5037967005155498,0.03264033300000335
4,1000,9,Random Projection,11.932112199568948,0.07493121864379348,0.5126893959746323,0.03380612500000524
4,1000,9,Random Sampling,13.515723908752319,0.1559403715092338,0.5095345363370674,0.07720112499999487
4,1000,9,Non-random,15.225140483962804,0.0839222455988923,0.5125052184175952,0.31657966600000265
4,1000,9,CountSketch,11.510417498613727,0.0839402276528025,0.5123730734025883,0.03547712499999989
4,1000,10,Random Projection,9.355553768962302,0.015006023988059915,0.4925655689632276,0.027018124999997895
4,1000,10,Random Sampling,11.882244360421778,0.04502706299113485,0.4942821685104026,0.06203054099999861
4,1000,10,Non-random,13.065071869186514,0.015006023988059915,0.4913334325837352,0.30937616599999984
4,1000,10,CountSketch,9.355879835367922,0.015006023988059915,0.4925787795158912,0.031147834000002206
4,1000,11,Random Projection,10.840031094658249,0.07200014385643128,0.4604952256094987,0.0322817079999993
4,1000,11,Random Sampling,11.417392862507466,0.12605419791048533,0.4590554685526388,0.07426974999999914
4,1000,11,Non-random,13.49328814273758,0.06900613188038338,0.45908872031420545,0.33413374999999945
4,1000,11,CountSketch,11.023628592044812,0.06900613188038338,0.4596706962594959,0.031473708000000045
4,1000,12,Random Projection,9.689643906370943,0.05998813184441927,0.4529856960865678,0.029283458000001872
4,1000,12,Random Sampling,12.794790892967374,0.12596428764093437,0.45177157495181897,0.0688750409999983
4,1000,12,Non-random,13.943640498061312,0.056994119868371364,0.4526049531895435,0.32732383300000123
4,1000,12,CountSketch,10.016421021986332,0.05400010789232346,0.4535017032992852,0.035226000000001534
4,1000,13,Random Projection,10.889111422082902,0.0779701857546169,0.45287038227207976,0.03326995800000532
4,1000,13,Random Sampling,12.219827613166865,0.1799284314254374,0.4511677072066262,0.08104970800000189
4,1000,13,Non-random,13.637870913906788,0.06295517073960187,0.4504427810379187,0.31094545799999906
4,1000,13,CountSketch,11.151062885980707,0.07197317077556599,0.452749245638335,0.03451591700000023
4,1000,14,Random Projection,9.642864359788858,0.07200913488338638,0.4619243395310595,0.029893500000000017
4,1000,14,Random Sampling,12.174509097240673,0.15300929672187158,0.4649227986946075,0.0783252499999989
4,1000,14,Non-random,13.478254767985653,0.06300012587437737,0.46207700588236267,0.3222062499999936
4,1000,14,CountSketch,10.358642004838806,0.06599413785042527,0.4625281988271586,0.03277870799999505
4,1000,15,Random Projection,10.214317863763789,0.1020751290212368,0.5164154312310791,0.03251120899999904
4,1000,15,Random Sampling,11.78015189549523,0.2101472730215245,0.5184692977607039,0.07021312500000221
4,1000,15,Non-random,13.23307020130893,0.09006311700922479,0.5148908815951325,0.3193390830000027
4,1000,15,CountSketch,8.917800296356505,0.0990721260182338,0.515177472127745,0.03628058299999992
4,1000,16,Random Projection,9.344638248008422,0.012003020985056914,0.4689955838286435,0.027284166999997694
4,1000,16,Random Sampling,9.591486105118502,0.047994101886317454,0.4702344373355679,0.06014666700000504
4,1000,16,Non-random,12.036377684678918,0.009009009009009009,0.4676977051394871,0.33317291699999885
4,1000,16,CountSketch,9.29951124873556,0.009009009009009009,0.46901258267211915,0.030315708000003383
4,1000,17,Random Projection,10.995880154422448,0.0930751110391829,0.45851995778337884,0.03207654199999865
4,1000,17,Random Sampling,11.784667481261625,0.1710902519285753,0.4596326568721563,0.075419832999998
4,1000,17,Non-random,13.820775114164128,0.0930751110391829,0.4571007858231324,0.31248541699999777
4,1000,17,CountSketch,10.85733582351877,0.0990811170451889,0.45879333172557124,0.03251141700000204
4,1000,18,Random Projection,10.034891608336416,0.09593425761090432,0.41299631868516784,0.03175174999999797
4,1000,18,Random Sampling,11.384653464874555,0.20998543453633273,0.4106624552882912,0.07591337499999895
4,1000,18,Non-random,13.647336990498916,0.09893726061390731,0.41293664933489244,0.3183697920000057
4,1000,18,CountSketch,9.636946521342235,0.10794626962291634,0.4130104063055054,0.034440500000002316
4,1000,19,Random Projection,10.325206355350922,0.08688928449407493,0.4469292387882837,0.03405783299999854
4,1000,19,Random Sampling,12.137561984367311,0.19488950027872182,0.4482757701979475,0.08318441699999823
4,1000,19,Non-random,13.655217237522045,0.08689827552103001,0.444907968079261,0.324267791000004
4,1000,19,CountSketch,10.527794771934715,0.0869162575749402,0.44526532798723983,0.037899708999994175
4,1000,20,Random Projection,10.296228711890636,0.021003038967110824,0.4741872717584357,0.03322195799999861
4,1000,20,Random Sampling,12.126103028381806,0.0809372246497995,0.4717447451637062,0.06165358399999832
4,1000,20,Non-random,13.604536269566797,0.021003038967110824,0.4733993945840121,0.3193073329999976
4,1000,20,CountSketch,10.82075740395878,0.021003038967110824,0.4741665110706563,0.03493404099999964
4,1200,1,Random Projection,9.965859295106227,0.01,0.5289740503305705,0.03604233400000112
4,1200,1,Random Sampling,11.73458949161152,0.042499999999999996,0.5302888842123051,0.07866366600001129
4,1200,1,Non-random,14.179112121805769,0.01,0.5281128366133315,0.48254762499999515
4,1200,1,CountSketch,9.732354857553286,0.01,0.5289934763747742,0.03556083399999466
4,1200,2,Random Projection,11.943011193892136,0.04,0.4930070951179194,0.03770304199998975
4,1200,2,Random Sampling,13.971881381211682,0.16,0.49289110429162,0.0804181669999906
4,1200,2,Non-random,16.709973666944606,0.045,0.4922916163185455,0.4568423750000079
4,1200,2,CountSketch,10.526205663149183,0.047499999999999994,0.49345684933315864,0.03688837499998954
4,1200,3,Random Projection,10.969706891933097,0.18000000000000002,0.4364514615745216,0.03595349999999087
4,1200,3,Random Sampling,12.864628213934726,0.3025,0.4350461186434744,0.086817417000006
4,1200,3,Non-random,15.017895593304877,0.175,0.43592652460799053,0.45573854200000596
4,1200,3,CountSketch,11.263432346206633,0.1875,0.43757506636890653,0.03834770799998921
4,1200,4,Random Projection,11.352477766144471,0.4175,0.41790919761739664,0.04292954199999599
4,1200,4,Random Sampling,15.580370002394783,0.4325,0.41442294534948243,0.10276274999999657
4,1200,4,Non-random,15.530462926404388,0.345,0.415701454914078,0.4483157089999992
4,1200,4,CountSketch,11.070925634209233,0.3875,0.4186115605900252,0.03932295799999963
4,1200,5,Random Projection,10.903283145232251,0.1,0.44793959415512047,0.03430662499999926
4,1200,5,Random Sampling,13.032730455817532,0.225,0.44970118800676756,0.08382766700000843
4,1200,5,Non-random,15.957768863478918,0.1,0.44761861234278943,0.44095045900000684
4,1200,5,CountSketch,11.987031968104093,0.10250000000000001,0.44833014589934383,0.03739558299999146
4,1200,6,Random Projection,10.109762038803717,0.025,0.510656895791369,0.03294637499999453
4,1200,6,Random Sampling,13.57050442518988,0.0625,0.5100634234907803,0.07912154199999577
4,1200,6,Non-random,14.971550989619292,0.025,0.5107443542802179,0.47654066699999476
4,1200,6,CountSketch,10.949616166041196,0.022500000000000003,0.5103237839921831,0.03417383299999699
4,1200,7,Random Projection,11.708651350054902,0.1125,0.491970009752296,0.035201084000007654
4,1200,7,Random Sampling,14.149559781298104,0.2,0.4918203277938471,0.07933375000000353
4,1200,7,Non-random,14.920596150152441,0.1175,0.4903605675408635,0.4563638750000081
4,1200,7,CountSketch,10.810716611441412,0.1325,0.49170018845254637,0.037564625000001683
4,1200,8,Random Projection,9.57899642664908,0.0325,0.47040165427359976,0.0308745420000065
4,1200,8,Random Sampling,12.12270734824844,0.075,0.4693765457322536,0.07017099999998777
4,1200,8,Non-random,14.439227274320581,0.0325,0.46964277557344913,0.46499995799999283
4,1200,8,CountSketch,10.649235372210562,0.035,0.4698681040393024,0.035517457999986846
4,1200,9,Random Projection,11.456073344457174,0.08,0.4813360636965169,0.03344708399998808
4,1200,9,Random Sampling,14.17051083638785,0.21000000000000002,0.4791054283057017,0.08514800000000378
4,1200,9,Non-random,16.751955333787837,0.08249999999999999,0.4812791110078179,0.4537700409999985
4,1200,9,CountSketch,11.287145913496744,0.0825,0.479943355529446,0.03674833299999136
4,1200,10,Random Projection,10.831601058934558,0.105,0.47932075470303137,0.038137208999998506
4,1200,10,Random Sampling,13.318433836726404,0.195,0.4804081346213006,0.08239900000000944
4,1200,10,Non-random,15.4977920491749,0.09499999999999999,0.47917120160960625,0.4694049580000126
4,1200,10,CountSketch,10.621755521357326,0.1075,0.47905242559688443,0.034981457999990084
4,1200,11,Random Projection,11.310146037594558,0.05,0.466930313547553,0.03556591699999956
4,1200,11,Random Sampling,13.190633856356596,0.095,0.467693259707878,0.07709941699999945
4,1200,11,Non-random,15.220376192503803,0.045,0.4660116797322527,0.4832091250000019
4,1200,11,CountSketch,13.330715174316083,0.045,0.46726402514803783,0.038731166000005146
4,1200,12,Random Projection,10.623007409089936,0.02,0.5090107802338765,0.03230329200000881
4,1200,12,Random Sampling,12.923310838125419,0.0675,0.5106511526909302,0.07331287499999917
4,1200,12,Non-random,15.618821919318675,0.02,0.5081098567289581,0.44574512499998775
4,1200,12,CountSketch,11.095918154227046,0.02,0.5090160214751848,0.03391404199999215
4,1200,13,Random Projection,11.597267266075125,0.1375,0.5004432755173881,0.03655516700000305
4,1200,13,Random Sampling,14.448603649564447,0.2625,0.5002017188896041,0.08934966600000394
4,1200,13,Non-random,16.78573468824677,0.15000000000000002,0.4995175771528516,0.4429832499999975
4,1200,13,CountSketch,12.543573298713468,0.14250000000000002,0.5011967596082822,0.03584420800000032
4,1200,14,Random Projection,11.198059417720897,0.0375,0.44276262776672004,0.03246912499999155
4,1200,14,Random Sampling,11.796386462377926,0.09000000000000001,0.44194776333737434,0.1203344159999915
4,1200,14,Non-random,14.92587178046357,0.04,0.44226252268797894,0.4831474579999906
4,1200,14,CountSketch,10.769967553176716,0.0425,0.44318454987900985,0.03660650000000487
4,1200,15,Random Projection,10.853204777356833,0.06,0.4722234066685664,0.03670504199999414
4,1200,15,Random Sampling,13.1525767358842,0.1625,0.4740695958930681,0.08042600000000277
4,1200,15,Non-random,15.566280092632576,0.0625,0.4718403577427259,0.4549992500000002
4,1200,15,CountSketch,11.995650205604052,0.0675,0.4719385057838802,0.03644108400000334
4,1200,16,Random Projection,11.291359301997879,0.10250000000000001,0.47839415506467037,0.03157429200000195
4,1200,16,Random Sampling,13.162185032551422,0.20750000000000002,0.479066706081959,0.0792969160000041
4,1200,16,Non-random,15.659027220437974,0.10500000000000001,0.47832097012149793,0.4351277500000066
4,1200,16,CountSketch,11.976241915520415,0.1,0.47850324561037616,0.034400624999989304
4,1200,17,Random Projection,10.836962396901338,0.005,0.49360800478381706,0.034394958000007136
4,1200,17,Random Sampling,11.789107883910145,0.027500000000000004,0.49393110846632265,0.07263891700000613
4,1200,17,Non-random,15.209264923717331,0.005,0.492871739101686,0.49616437500000643
4,1200,17,CountSketch,10.278240460317997,0.0025,0.4939138099664755,0.03169904199999962
4,1200,18,Random Projection,10.446649251547992,0.0625,0.48392163631898083,0.03160229099999867
4,1200,18,Random Sampling,12.641600435638004,0.14500000000000002,0.4848163978831297,0.08281495800000016
4,1200,18,Non-random,14.853744592363567,0.0625,0.4841199923730275,0.45315466699999263
4,1200,18,CountSketch,10.54917743185036,0.0675,0.48478425312164564,0.036533792000000176
4,1200,19,Random Projection,10.621619464692445,0.08249999999999999,0.5149423868688281,0.03489100000000178
4,1200,19,Random Sampling,12.979184746685634,0.14500000000000002,0.5152488119805478,0.08520124999999723
4,1200,19,Non-random,14.532297489184392,0.07750000000000001,0.5145916933354099,0.46347374999999147
4,1200,19,CountSketch,10.017039103186343,0.0775,0.5154468082141063,0.03552795800000297
4,1200,20,Random Projection,11.769960446279676,0.1375,0.44477499228930495,0.046481042000010575
4,1200,20,Random Sampling,13.510790466458026,0.2225,0.44683143115079094,0.08044599999999491
4,1200,20,Non-random,14.609297409872223,0.1375,0.44456525973591543,0.4379422499999919
4,1200,20,CountSketch,10.346008271574723,0.13999999999999999,0.4455540250744023,0.04273029099999803
5,200,1,Random Projection,5.917582444393831,0.7195838986883764,0.43448082805260985,0.015820875000002843
5,200,1,Random Sampling,5.62402377278022,0.8514246947082768,0.4771418298286006,0.02280487500000561
5,200,1,Non-random,5.995139898025801,0.7044323835368611,0.42769039516236645,0.029819833999994216
5,200,1,CountSketch,5.833955416516413,0.7797376752600633,0.42906331997745195,0.014002333999997063
5,200,2,Random Projection,5.898202995690646,0.9889190411578471,0.41522871355569696,0.014943416999997794
5,200,2,Random Sampling,7.155210878227944,1.3220262324739938,0.43259957070668315,0.024165666000001806
5,200,2,Non-random,5.91322139937508,0.9895974672094074,0.4295525839186212,0.02793904199999986
5,200,2,CountSketch,5.789785378856271,1.1090004522840344,0.4327729188632452,0.014985292000005757
5,200,3,Random Projection,5.7326177051985265,0.8254183627317955,0.49609379156601413,0.016708832999995593
5,200,3,Random Sampling,6.784208429685629,1.456354590682949,0.5191126239202324,0.022129707999994253
5,200,3,Non-random,5.850836967034288,0.8104929895974673,0.4973440767699653,0.031281665999998154
5,200,3,CountSketch,5.7765197573104645,0.9597467209407509,0.4947060582882432,0.01622762499999908
5,200,4,Random Projection,5.6557097299091685,0.7948891904115785,0.5294175651455432,0.01591933299999937
5,200,4,Random Sampling,6.194933385080006,0.9755766621438263,0.5096741750799578,0.023410708000000113
5,200,4,Non-random,5.794851044373528,0.7501130710085934,0.5083324065428507,0.02935512499999504
5,200,4,CountSketch,5.725217246171383,0.7650384441429218,0.5080187198329691,0.013995875000006208
5,200,5,Random Projection,5.533055749813183,1.0214834916327453,0.5200135103102955,0.015398417000000109
5,200,5,Random Sampling,6.966535227351711,1.335820895522388,0.5265090586242516,0.02567483300001072
5,200,5,Non-random,5.872795190475446,0.9916327453640887,0.5175766192198745,0.030045749999999316
5,200,5,CountSketch,5.540130710768789,1.0212573496155586,0.517731378527838,0.01766704099999572
5,200,6,Random Projection,5.279242167680744,1.1689280868385346,0.516596874304115,0.013869750000012004
5,200,6,Random Sampling,6.968390433974756,1.4990954319312528,0.5722185052748452,0.023472957999999267
5,200,6,Non-random,5.5007875711070735,1.15513342379014,0.5582774356471617,0.02979233300000317
5,200,6,CountSketch,5.431561353617891,1.1234735413839891,0.5170954538535086,0.016008833000000777
5,200,7,Random Projection,5.488687743328776,0.7333785617367706,0.5440948699669399,0.012912374999999088
5,200,7,Random Sampling,6.79742979879126,1.004296698326549,0.5510072765526501,0.024793832999989718
5,200,7,Non-random,5.774480184839133,0.7783808231569426,0.5386728913164597,0.02987241700000709
5,200,7,CountSketch,5.504873790829341,0.7336047037539574,0.5421048653783153,0.015277084000004493
5,200,8,Random Projection,4.89650132720668,0.8855721393034826,0.4674381900829007,0.014058750000003783
5,200,8,Random Sampling,6.085534486031947,0.9592944369063772,0.4528203150779555,0.023679749999999444
5,200,8,Non-random,5.117635108542382,0.9457259158751696,0.4626782958745284,0.0287976670000063
5,200,8,CountSketch,4.945287631452346,0.9147444595205789,0.4717967278997058,0.015030917000004251
5,200,9,Random Projection,4.950689030683092,0.8977838082315693,0.45418758967630957,0.014911541999993005
5,200,9,Random Sampling,6.887785422991938,1.3627317955676164,0.4677437407212853,0.025177459000005342
5,200,9,Non-random,5.344782609978024,0.8984622342831299,0.4542482861695064,0.029210416999987387
5,200,9,CountSketch,5.059071253640623,0.8233830845771144,0.4612007323034705,0.014446250000005989
5,200,10,Random Projection,5.400967692560152,1.0943012211668928,0.4539489238677776,0.014996791999990933
5,200,10,Random Sampling,6.2992962362226415,1.471732247851651,0.44953217811550383,0.024399000000002502
5,200,10,Non-random,6.0463732142692255,1.0938489371325193,0.45279645856905254,0.034210541999996735
5,200,10,CountSketch,5.582345835952163,1.1831750339213025,0.4544290052628701,0.015504999999990332
5,200,11,Random Projection,5.14925525736261,0.8233830845771144,0.45361305549855163,0.013089082999997004
5,200,11,Random Sampling,5.5551303987909595,0.8401175938489371,0.48565205725311794,0.022053708000001393
5,200,11,Non-random,5.30322483732038,0.7044323835368611,0.4402529916591582,0.028586124999989693
5,200,11,CountSketch,4.982156328353506,0.7939846223428313,0.444882581126946,0.015128165999996668
5,200,12,Random Projection,5.4451914810337385,0.6458616010854816,0.5316506834224554,0.0157577500000059
5,200,12,Random Sampling,5.822879064222156,0.6883763003165989,0.5170675699121565,0.019409874999993804
5,200,12,Non-random,5.742559237180121,0.6766169154228856,0.5292475936417942,0.029857542000002013
5,200,12,CountSketch,5.333216869580027,0.7213930348258706,0.5371484836251963,0.015036541000000625
5,200,13,Random Projection,5.513931839666375,1.2743102668475803,0.4740797953855175,0.014259709000000953
5,200,13,Random Sampling,6.538332679988725,1.3652193577566711,0.49252139612142437,0.024166708999999287
5,200,13,Non-random,5.606867563697251,0.9898236092265942,0.485388393245114,0.031271875000001614
5,200,13,CountSketch,5.305459312774445,0.8830845771144279,0.4616593722247549,0.01490400000000136
5,200,14,Random Projection,4.705128557819912,0.601763907734057,0.43137752456471856,0.013506583000008732
5,200,14,Random Sampling,4.865804886374945,0.7365445499773858,0.3981225573117986,0.02023183300001108
5,200,14,Non-random,4.852692885696528,0.5081411126187245,0.4277972838668274,0.02808933299999694
5,200,14,CountSketch,4.5998229273564055,0.5081411126187245,0.43674149715924837,0.013604833000002259
5,200,15,Random Projection,4.76096121643563,0.6748077792853913,0.4990386260332105,0.01513645800000063
5,200,15,Random Sampling,5.744163547428145,0.8118498417005879,0.4757558483491801,0.025970749999999043
5,200,15,Non-random,5.244578451007669,0.7048846675712347,0.5002632881639419,0.035544624999999996
5,200,15,CountSketch,4.594365486640285,0.7349615558570782,0.49606262744228885,0.016064083000003393
5,200,16,Random Projection,6.148040240707965,1.1239258254183626,0.5187245949825131,0.01942283400001088
5,200,16,Random Sampling,7.189350213382989,1.755088195386703,0.48755176942581485,0.030991416999995636
5,200,16,Non-random,6.296938371021123,1.5445499773857982,0.503335945778885,0.034007708999993724
5,200,16,CountSketch,6.180812455592618,1.1413387607417458,0.539897254292404,0.01949791699999537
5,200,17,Random Projection,5.335718010520595,1.0791497060153776,0.47457191414719574,0.019084040999999274
5,200,17,Random Sampling,7.038736576649301,1.634554500226142,0.49239617254986634,0.025850500000004217
5,200,17,Non-random,5.449720534971707,1.0945273631840795,0.4742212711641249,0.03279304199999444
5,200,17,CountSketch,5.280026074430101,1.2743102668475803,0.4804139061650058,0.018933667000013088
5,200,18,Random Projection,4.661483984634627,0.777928539122569,0.548819519678427,0.016604125000000636
5,200,18,Random Sampling,5.578221365029627,0.9418815015829941,0.5517699300974763,0.020496292000004246
5,200,18,Non-random,5.0156788438103765,0.8557213930348258,0.5309261089685554,0.031421374999993645
5,200,18,CountSketch,4.382745428057167,0.7783808231569426,0.5459812668333962,0.017709875000008424
5,200,19,Random Projection,4.589685225526595,0.6431478968792402,0.5139690582900757,0.01705712499999379
5,200,19,Random Sampling,4.66458001359628,0.9581637268204433,0.5111828511325497,0.024864667000002783
5,200,19,Non-random,4.955680861180053,0.6431478968792402,0.5085000921018558,0.03212629099999731
5,200,19,CountSketch,4.56387668539488,0.6431478968792402,0.5135596056779137,0.01645033399999818
5,200,20,Random Projection,6.274138977258724,1.1266395296246043,0.5455127449281512,0.018434666999993965
5,200,20,Random Sampling,7.311759008573169,1.3184079601990049,0.5104579782979578,0.024282708000001207
5,200,20,Non-random,6.386134285548251,1.0662596110357305,0.5502788756287852,0.03447287499999163
5,200,20,CountSketch,6.277910543942889,0.9918588873812755,0.5477421489166179,0.017081375000003618
5,400,1,Random Projection,7.019821821140104,0.8468185388845246,0.4435904415295834,0.026726708000012422
5,400,1,Random Sampling,9.942777748323786,1.1021770845023005,0.44589555189513247,0.04194366600000876
5,400,1,Non-random,8.405007464081457,0.8019301986309055,0.446318110203082,0.07408166700000152
5,400,1,CountSketch,7.372057862785027,1.1691729323308269,0.45655463562820836,0.03493212499999743
5,400,2,Random Projection,7.652430204484272,0.6678823925485355,0.4176083693614759,0.021630542000011133
5,400,2,Random Sampling,8.567860512130988,0.8250476938615194,0.42917877489454176,0.03853125000000546
5,400,2,Non-random,8.480533291838704,0.6002693300415216,0.4212101345888407,0.07563445799999613
5,400,2,CountSketch,7.688085940462321,0.6828638761081809,0.4138007406420322,0.022220958999994878
5,400,3,Random Projection,7.127101926476011,0.382673100662103,0.5472758503974235,0.021297165999996537
5,400,3,Random Sampling,7.2342797729040385,0.4497811693412636,0.5488167942172841,0.030646958999994922
5,400,3,Non-random,7.702738829840128,0.38261699023678597,0.5492403956846709,0.07495187499999645
5,400,3,CountSketch,6.961252017416211,0.3901357872292672,0.5469127928136894,0.021682584000004113
5,400,4,Random Projection,7.747930912088561,0.8257771293906407,0.4491826893904127,0.026459584000008363
5,400,4,Random Sampling,10.486105281709886,1.1484120749635283,0.44613282600020465,0.04917491700000198
5,400,4,Non-random,8.5170674395804,0.7655706430254741,0.44324910726788574,0.08236966600000528
5,400,4,CountSketch,7.571336269425435,0.9080350129053978,0.44639952018736767,0.029342792000008444
5,400,5,Random Projection,8.35844093668851,0.75810795645831,0.46546935748682117,0.02244274999999618
5,400,5,Random Sampling,8.095108739894137,0.7431264728986645,0.4770682666761234,0.03113458400000013
5,400,5,Non-random,8.946882331728801,0.6152508136011671,0.4530059241066276,0.07530712499999481
5,400,5,CountSketch,7.992558000757857,0.6075636853327349,0.4499441746073822,0.02362629199998878
5,400,6,Random Projection,7.596686482332284,0.2547974413646055,0.49650595009972887,0.018990625000000705
5,400,6,Random Sampling,7.765532931325453,0.33716754572999663,0.50299091862917,0.02718083400000637
5,400,6,Non-random,8.04749314191286,0.2547974413646055,0.49751398938587527,0.0733965000000012
5,400,6,CountSketch,7.604622684244656,0.24727864437212432,0.4971719486915535,0.02032358399999623
5,400,7,Random Projection,6.946766151829324,0.5773762765121759,0.46458166921062805,0.021533374999989974
5,400,7,Random Sampling,8.124411456176576,0.7646728762204017,0.4595005707245285,0.031877374999993435
5,400,7,Non-random,8.072696295779105,0.5926383121984065,0.44801293228042893,0.07291637499999126
5,400,7,CountSketch,7.420020133097447,0.5622264616765795,0.4668970836484124,0.02043054199999972
5,400,8,Random Projection,7.856575693493818,0.5177308944001795,0.5450398465275015,0.021107083999993392
5,400,8,Random Sampling,8.20066125829181,0.6372461003254404,0.5391090160410116,0.03369879199999559
5,400,8,Non-random,8.567019344915987,0.46521153630344514,0.5379761728576647,0.07938987500000394
5,400,8,CountSketch,7.742375302926477,0.532824598810459,0.5415728291453288,0.022186083999997663
5,400,9,Random Projection,8.337583709605731,0.8625294579732914,0.5328470912230273,0.02522116699999799
5,400,9,Random Sampling,9.676256159576214,1.2151273706654697,0.5438525198951394,0.04433954200000301
5,400,9,Non-random,8.654310383963505,0.7197284255414655,0.5348931083402718,0.08270420799999556
5,400,9,CountSketch,8.17786343683879,0.7874537088991134,0.5383912219193652,0.03317199999999332
5,400,10,Random Projection,6.8497893791621,0.41229940522949166,0.5365920238651875,0.020313333000004263
5,400,10,Random Sampling,7.603465350085412,0.6522275838850858,0.5324126161351683,0.02636875000000316
5,400,10,Non-random,7.363404127893496,0.41981820222197286,0.535291739427598,0.07430075000000613
5,400,10,CountSketch,7.008765201824973,0.4571316350577937,0.5347974532193958,0.022267749999997477
5,400,11,Random Projection,7.084992543729046,0.3376164291325328,0.5424590390542465,0.020642584000000852
5,400,11,Random Sampling,7.402157543703133,0.45017394231848273,0.5481270533122128,0.03181250000000091
5,400,11,Non-random,7.808813613445036,0.3752104140949388,0.5464731832895201,0.07677104200000429
