model,n,method,error_P_mean,error_P_std,error_Theta_mean,error_Theta_std,error_B_mean,error_B_std,time_mean,time_std
5,1000,SIGN Bidirectional,10.450234685172079,0.7411281513139759,0.17295633957310602,0.08622039274779386,0.4894664765747686,0.033485169946866386,0.039978433550001566,0.0028254758379451387
5,1200,Non-random,13.868752983080887,0.9588725214448335,0.1345,0.06848741720775775,0.4834072174434243,0.041053733162540296,0.4361353520000023,0.01340760150342834
5,1200,Random Projection,10.454527083479311,0.8669953648535127,0.134125,0.06867292330123162,0.4839144549479756,0.04097449594408288,0.03255552085000204,0.0034920856957241816
5,1200,Random Sampling,11.869314942209666,0.9138130075156514,0.23162500000000003,0.0920750373336878,0.48368532362538036,0.040916781452791984,0.0707351664999976,0.006294155172037658
5,1200,CountSketch,10.481399930934245,0.9908759254973574,0.1335,0.06811078436905878,0.4838078570435435,0.041006969342143845,0.034537164549999486,0.001624006480624
5,1200,SIGN Bidirectional,10.715789344445412,0.6937997207790518,0.139375,0.07330036888684374,0.4837937433565448,0.04085049824729378,0.04027205184999474,0.0026381234215027065
6,200,Non-random,7.4745561977037696,0.4045554363467261,1.7695838986883765,0.12644962986249633,0.9073493936962853,0.03250351641316971,0.030809474950000037,0.0013468040487201287
6,200,Random Projection,6.988230738598688,0.47492006789192703,1.7863975576662146,0.08060721181055697,0.9025432369053874,0.03470088302752331,0.01539572700000349,0.0012941511415951938
6,200,Random Sampling,9.893890758925496,0.6303170038473344,1.7959294436906377,0.09364295770533174,0.9163882463157735,0.018632276951558637,0.0243264374999967,0.0027663726468672655
6,200,CountSketch,7.018700798215727,0.4324164677529271,1.7977272727272726,0.0966090954783171,0.8998407591803504,0.04578016793339394,0.015950702099999603,0.0012744466846628943
6,200,SIGN Bidirectional,6.908502215926257,0.4028480894389564,1.7893600180913611,0.10069023119291,0.9031977018167788,0.03590199706489489,0.015957624850004494,0.0013102976613973377
6,400,Non-random,10.501520627902767,0.2719879665124668,1.7133542812254519,0.07543875361230219,0.9211795933629396,0.016935851232562447,0.08091046864999782,0.003568387625110879
6,400,Random Projection,9.256837770967758,0.43594907651083875,1.7913056895971269,0.08162060864528851,0.9092437361178348,0.030298291737666842,0.025997366700002543,0.0037799065327290674
6,400,Random Sampling,13.679343552034396,0.5730702092844255,1.7873807653462013,0.06764644015533375,0.9195913041089984,0.012052365157183217,0.045043124949998514,0.004737334135931738
6,400,CountSketch,9.200278316533828,0.271433948213074,1.8083127595107171,0.0590417046828798,0.9122481799778208,0.026454215660024403,0.026420964649997814,0.0026383915294206435
6,400,SIGN Bidirectional,9.238710748334348,0.30888712428899423,1.7801509370441029,0.07128084496563254,0.8937915692074375,0.019973083273734683,0.02692970010000124,0.0037593450094033057
6,600,Non-random,13.018215699473092,0.24905465515565794,1.6477499999999998,0.051336736615369284,0.9266083223332086,0.01308996455443885,0.1827473562499989,0.01257531713106499
6,600,Random Projection,10.677123677255407,0.5435646617167154,1.73125,0.08976394481902902,0.9063104267291268,0.026037301162836517,0.035439710400000025,0.004150718554105535
6,600,Random Sampling,16.471230966230582,0.9163292420868084,1.78025,0.08688278552770183,0.918869178954564,0.011355985644899468,0.07972623340000524,0.008255212576274599
6,600,CountSketch,10.713629943212933,0.461061084417399,1.734,0.07237693729795133,0.9181948409525962,0.025807572627576852,0.038258020749997,0.005141251210444156
6,600,SIGN Bidirectional,10.876553296203493,0.4129574274009932,1.7455000000000003,0.06784075781602554,0.9023354453142692,0.030236085983572056,0.038860241650002084,0.004207134109402329
6,800,Non-random,15.168695237055626,0.3208535801105277,1.5414160401002506,0.05649641417095809,0.923450776148177,0.009714676716976695,0.2706315479499978,0.011914896967376387
6,800,Random Projection,12.040262047142507,0.552728945252139,1.684907493452733,0.060084129319641355,0.926286582148936,0.018254230081611336,0.045685308400001644,0.00736013288504361
6,800,Random Sampling,18.13782274937483,0.8634842744191706,1.7079651375630085,0.05316956894041561,0.9236712090716572,0.007896741909694362,0.09953475620000347,0.009653886611354606
6,800,CountSketch,12.147637627053431,0.4496696971108514,1.6692032046408154,0.0747419086763536,0.9227823666864536,0.017858328042675137,0.04235023540000071,0.007090251996559194
6,800,SIGN Bidirectional,12.245688481136687,0.5616869767303964,1.710094759370336,0.08031128626248345,0.9127209479034345,0.02572267601501978,0.04848248970000242,0.006264835564701941
6,1000,Non-random,16.94094212774254,0.2525802063269983,1.5017770764776752,0.060323450643262166,0.9219279399501655,0.009631154475359461,0.3429207978499946,0.009998006371964976
6,1000,Random Projection,12.84958672486282,0.6226989796199938,1.606578284871698,0.06386552893561119,0.9272107253334175,0.008999853111359679,0.043493610299995565,0.007407500165326846
6,1000,Random Sampling,19.74085602473388,0.7331572272040435,1.6688856521191853,0.02975368890297168,0.9261977530903283,0.007918969693753428,0.10498489789999894,0.0084620704071147
6,1000,CountSketch,12.68226033652696,0.7063926333477327,1.6342899786013558,0.07340638765660151,0.921502747709337,0.014566935071689898,0.04360066459999814,0.004127035582323495
6,1000,SIGN Bidirectional,12.823648391268737,0.45351866561046694,1.674119328909748,0.053735570199190785,0.9235991565348654,0.016447684560365886,0.049644189599993636,0.004449445117367434
6,1200,Non-random,18.526845967366825,0.19616454964634591,1.420625,0.05674200036360334,0.9184660938617333,0.008624694604899223,0.48064314375000095,0.043186743281551636
6,1200,Random Projection,13.920312453029641,0.8294594149467115,1.576625,0.11655491985371214,0.9263084786517769,0.010166175485312666,0.04850213750000876,0.007054093597978351
6,1200,Random Sampling,20.98479796602917,0.7702099066112736,1.6085,0.06017190286784059,0.9271215485030313,0.0069351833498296975,0.12277527499998656,0.02295619688755688
6,1200,CountSketch,13.455061443103228,0.42328638191566414,1.535375,0.06733300492798146,0.9291958685363262,0.006092966260558172,0.0512799856000072,0.006883877783442747
6,1200,SIGN Bidirectional,13.851910684365254,0.4704794158216891,1.63475,0.0834214884597614,0.9253011070172115,0.019600026567472614,0.05501558345000888,0.0050176984552443744
