dataset,alpha,tau_label,tau_value,group,group_n,method,rep,r,ell,k,q,test_matrix_scaling,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,exact_eigsh_sec,eigen_decomposition_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_test_matrix_entry_std,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Gaussian RP,3,0,18,18,1,by_dim,0.010044800001196563,0.4750415999442339,0.48508639994543046,,0.009861899889074266,0.053247225363876875,0.13934192135266907,0.1605083656275885,0.0013859999598935246,0.23570226039551587,0.003072999999858439,0.0032816999591886997,0.0017358999466523528,0.0001221999991685152,0.0002631000243127346,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Gaussian RP,3,0,18,18,1,by_dim,0.010044800001196563,0.4750415999442339,0.48508639994543046,,0.009861899889074266,0.27143497860150856,0.397487446126122,0.3520972352279233,0.0013859999598935246,0.23570226039551587,0.003072999999858439,0.0032816999591886997,0.0017358999466523528,0.0001221999991685152,0.0002631000243127346,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,all,7624,Degree-stratified RP,3,0,18,18,1,by_dim,0.01344989996869117,0.39484880003146827,0.40829870000015944,,0.013141300063580275,0.10500700123989277,0.20472611008083577,0.21586941649941205,,,,,,,,0.00048439996317029,0.003499699989333749,0.005331600084900856,0.0025888000382110476,0.000977399991825223,8.040003012865782e-05,0.00017899996601045132,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Degree-stratified RP,3,0,18,18,1,by_dim,0.01344989996869117,0.39484880003146827,0.40829870000015944,,0.013141300063580275,0.025681330583586036,0.10350850736211228,0.1546961014934942,,,,,,,,0.00048439996317029,0.003499699989333749,0.005331600084900856,0.0025888000382110476,0.000977399991825223,8.040003012865782e-05,0.00017899996601045132,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Degree-stratified RP,3,0,18,18,1,by_dim,0.01344989996869117,0.39484880003146827,0.40829870000015944,,0.013141300063580275,0.0934055540209073,0.20992067565116407,0.19642527742498317,,,,,,,,0.00048439996317029,0.003499699989333749,0.005331600084900856,0.0025888000382110476,0.000977399991825223,8.040003012865782e-05,0.00017899996601045132,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Degree-stratified RP,3,0,18,18,1,by_dim,0.01344989996869117,0.39484880003146827,0.40829870000015944,,0.013141300063580275,0.36936676967883103,0.47507689026712674,0.3114766847488745,,,,,,,,0.00048439996317029,0.003499699989333749,0.005331600084900856,0.0025888000382110476,0.000977399991825223,8.040003012865782e-05,0.00017899996601045132,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,all,7624,Exact spectral,4,0,18,18,1,by_dim,0.15917750005610287,0.2558106000069529,0.41498810006305575,0.15917750005610287,0.15917750005610287,0.6721664071430751,0.6552027988765777,0.5205804355758282,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Exact spectral,4,0,18,18,1,by_dim,0.15917750005610287,0.2558106000069529,0.41498810006305575,0.15917750005610287,0.15917750005610287,0.5314561532345864,0.5170027007070602,0.44335977103957014,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Exact spectral,4,0,18,18,1,by_dim,0.15917750005610287,0.2558106000069529,0.41498810006305575,0.15917750005610287,0.15917750005610287,0.7308604337258799,0.7297600546603007,0.5508981651106348,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Exact spectral,4,0,18,18,1,by_dim,0.15917750005610287,0.2558106000069529,0.41498810006305575,0.15917750005610287,0.15917750005610287,0.8362920489410212,0.8557245232539505,0.5980576192565407,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,all,7624,Gaussian RP,4,0,18,18,1,by_dim,0.010051799938082695,0.5414348000194877,0.5514865999575704,,0.00978320010472089,0.058325505502364164,0.13658249228904634,0.19258606863625388,0.0013469000114127994,0.23570226039551587,0.0030658000614494085,0.0036398000083863735,0.0013683999422937632,0.00011360005009919405,0.0002487000310793519,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Gaussian RP,4,0,18,18,1,by_dim,0.010051799938082695,0.5414348000194877,0.5514865999575704,,0.00978320010472089,0.023978876596650368,0.0751128411246834,0.13179087147074062,0.0013469000114127994,0.23570226039551587,0.0030658000614494085,0.0036398000083863735,0.0013683999422937632,0.00011360005009919405,0.0002487000310793519,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Gaussian RP,4,0,18,18,1,by_dim,0.010051799938082695,0.5414348000194877,0.5514865999575704,,0.00978320010472089,0.04080522259428039,0.12698326748340183,0.1551617256816317,0.0013469000114127994,0.23570226039551587,0.0030658000614494085,0.0036398000083863735,0.0013683999422937632,0.00011360005009919405,0.0002487000310793519,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Gaussian RP,4,0,18,18,1,by_dim,0.010051799938082695,0.5414348000194877,0.5514865999575704,,0.00978320010472089,0.21650015491473507,0.36923387798356944,0.3104268023120077,0.0013469000114127994,0.23570226039551587,0.0030658000614494085,0.0036398000083863735,0.0013683999422937632,0.00011360005009919405,0.0002487000310793519,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,all,7624,Degree-stratified RP,4,0,18,18,1,by_dim,0.015132400090806186,0.41397789993789047,0.42911030002869666,,0.014764200081117451,0.05682220941255242,0.14851821224593736,0.16906651428332384,,,,,,,,0.0004213000647723675,0.0037164000095799565,0.005317699979059398,0.003446199931204319,0.001415700069628656,0.00013290008064359426,0.00031399994622915983,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Degree-stratified RP,4,0,18,18,1,by_dim,0.015132400090806186,0.41397789993789047,0.42911030002869666,,0.014764200081117451,0.013596282257858763,0.07436147014483378,0.10627907048466485,,,,,,,,0.0004213000647723675,0.0037164000095799565,0.005317699979059398,0.003446199931204319,0.001415700069628656,0.00013290008064359426,0.00031399994622915983,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,mid_deg_3_8,2847,Degree-stratified RP,4,0,18,18,1,by_dim,0.015132400090806186,0.41397789993789047,0.42911030002869666,,0.014764200081117451,0.05254316215560714,0.16193314292918012,0.1692758263669637,,,,,,,,0.0004213000647723675,0.0037164000095799565,0.005317699979059398,0.003446199931204319,0.001415700069628656,0.00013290008064359426,0.00031399994622915983,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,high_deg_9_plus,1835,Degree-stratified RP,4,0,18,18,1,by_dim,0.015132400090806186,0.41397789993789047,0.42911030002869666,,0.014764200081117451,0.22051953741865862,0.37497058960829976,0.2625556031634377,,,,,,,,0.0004213000647723675,0.0037164000095799565,0.005317699979059398,0.003446199931204319,0.001415700069628656,0.00013290008064359426,0.00031399994622915983,8.0,1.0,3.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=2;[4,8):n=1786,ell=3;[8,16):n=1265,ell=3;[16,32):n=576,ell=3;[32,64):n=212,ell=2;[64,128):n=46,ell=2;[128,256):n=6,ell=1"
lastfm-asia,0.5,0,0.0,all,7624,Exact spectral,5,0,18,18,1,by_dim,0.15917750005610287,0.2095983000472188,0.36877580010332167,0.15917750005610287,0.15917750005610287,0.6690828166695821,0.6538199912444848,0.5212772427293988,,,,,,,,,,,,,,,,,,
lastfm-asia,0.5,0,0.0,low_deg_1_2,2942,Exact spectral,5,0,18,18,1,by_dim,0.15917750005610287,0.2095983000472188,0.36877580010332167,0.15917750005610287,0.15917750005610287,0.5283123862636945,0.5153807312454466,0.44544868494722034,,,,,,,,,,,,,,,,,,
