group,r,method,runs,alpha_mean,alpha_std,tau_value_mean,tau_value_std,group_n_mean,group_n_std,ell_mean,ell_std,k_mean,k_std,q_mean,q_std,embedding_wall_sec_mean,embedding_wall_sec_std,clustering_wall_sec_mean,clustering_wall_sec_std,total_method_wall_sec_mean,total_method_wall_sec_std,exact_eigsh_sec_mean,exact_eigsh_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,ARI_true_mean,ARI_true_std,NMI_true_mean,NMI_true_std,F1_macro_true_mean,F1_macro_true_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_test_matrix_entry_std_mean,rp_test_matrix_entry_std_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_small_eigh_sec_mean,rp_small_eigh_sec_std,rp_lift_sec_mean,rp_lift_sec_std,ds_bucket_build_sec_mean,ds_bucket_build_sec_std,ds_draw_and_initial_multiply_sec_mean,ds_draw_and_initial_multiply_sec_std,ds_power_iter_sec_mean,ds_power_iter_sec_std,ds_qr_sec_mean,ds_qr_sec_std,ds_build_core_sec_mean,ds_build_core_sec_std,ds_small_eigh_sec_mean,ds_small_eigh_sec_std,ds_lift_sec_mean,ds_lift_sec_std,ds_num_buckets_mean,ds_num_buckets_std,ds_min_bucket_dim_mean,ds_min_bucket_dim_std,ds_max_bucket_dim_mean,ds_max_bucket_dim_std
high_deg_9_plus,10,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,28.0,0.0,18.0,0.0,1.0,0.0,0.025229910004418342,0.0073768783108972,0.524862739967648,0.2156628880726655,0.5500926499720663,0.2228498463801933,,,0.02488530004629865,0.007378266874098538,0.3773540903641183,0.03827982180936694,0.516604421786558,0.032930082317377624,0.36379846208733824,0.033174782547154155,,,,,,,,,,,,,,,0.0005160400178283453,8.673008590853034e-05,0.004780289984773844,0.0011779113929140592,0.010267920012120157,0.003017378414113721,0.006306690012570471,0.0027681328788772067,0.0023020299850031734,0.0004651244052520527,0.0003814200288616121,0.000142965232266574,0.0003309100051410496,8.533311024637083e-05,8.0,0.0,2.0,0.0,5.0,0.0
high_deg_9_plus,10,Exact spectral,10,0.5,0.0,0.0,0.0,1835.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.15917750005610287,0.0,0.23473467996809633,0.05647923739648478,0.3939121800241992,0.05647923739648478,0.15917750005610287,0.0,0.15917750005610287,0.0,0.8357878274256126,0.004434423544210636,0.8562251005441691,0.0021612973288581204,0.6057007042033516,0.004797163857153185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,10,Gaussian RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,28.0,0.0,18.0,0.0,1.0,0.0,0.01922483000671491,0.0029172602220694397,0.5912733999663032,0.08324184318967898,0.6104982299730182,0.08382618881828505,,,0.01887215001042932,0.002906709029414392,0.28750274837775935,0.028872531364818228,0.42261382103897704,0.023897950575808027,0.36178682403100826,0.028358358556788157,0.002283670019824058,0.0003828400064275346,0.1889822365046136,0.0,0.005932719993870706,0.0006517479985559423,0.00688143001170829,0.0013528463643535961,0.0026169200078584253,0.0006203604193330586,0.0007968399790115654,0.001053111967971815,0.00036056999815627935,7.304056843170147e-05,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,20,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,38.0,0.0,18.0,0.0,1.0,0.0,0.03324053999967873,0.002922342607815142,0.44648551001446324,0.04441002100233902,0.4797260500141419,0.04623823777745168,,,0.03278455000836402,0.0029358161284017393,0.4525756864375866,0.049390285892280394,0.5826795785902695,0.023910072742083167,0.4372462895907628,0.03518448371261627,,,,,,,,,,,,,,,0.0005248500034213066,9.619523577974779e-05,0.004860629991162569,0.0002509963992101976,0.014512920018751175,0.0015086979204229447,0.008829169999808073,0.0008090881482219018,0.0031246499973349275,0.0006717036905467959,0.0004918300081044435,0.0001622607391714647,0.0004404999897815287,0.00023999117533873106,8.0,0.0,2.0,0.0,7.0,0.0
high_deg_9_plus,20,Exact spectral,10,0.5,0.0,0.0,0.0,1835.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.15917750005610287,0.0,0.2184074600110762,0.04070506515481803,0.37758496006717907,0.04070506515481804,0.15917750005610287,0.0,0.15917750005610287,0.0,0.8318870018713713,0.012653432537671948,0.8557896102803296,0.00402042926007759,0.6034256982225887,0.009419535922835577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,20,Gaussian RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,38.0,0.0,18.0,0.0,1.0,0.0,0.023294949997216464,0.0014179241498884778,0.5423495800001547,0.05747974278886282,0.5656445299973711,0.05745790637526599,,,0.022806529991794378,0.001425176173312693,0.29811914620131486,0.047511562388625334,0.4429209049964335,0.03504012094429955,0.3780106162087959,0.04035689624496585,0.0029574700049124656,0.00026950909593951504,0.16222142113076254,0.0,0.006998429994564503,0.000691577032262159,0.009170349990017711,0.0007372778231661584,0.002821440016850829,0.0004390778721243185,0.0004824299947358668,0.00012890308686759857,0.0003764099907130003,0.00010859982100424116,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,58.0,0.0,18.0,0.0,1.0,0.0,0.05093663000734523,0.005162895621858024,0.3956477400148287,0.04064830740215917,0.446584370022174,0.03940600890181389,,,0.05025255000218749,0.005126603265246995,0.5349883757976194,0.04753318684021122,0.6624715452096391,0.02234314184892056,0.4912069022601145,0.055432020610326295,,,,,,,,,,,,,,,0.000528609985485673,7.756361831842159e-05,0.00558244000421837,0.0006218231819842021,0.02254546998301521,0.002322749501240973,0.01610412000445649,0.0021231441765058932,0.004239800001960248,0.00048703113455422656,0.0008480799966491759,9.030126109598847e-05,0.00040403002640232444,9.435865601559054e-05,8.0,0.0,4.0,0.0,10.0,0.0
high_deg_9_plus,40,Exact spectral,10,0.5,0.0,0.0,0.0,1835.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.15917750005610287,0.0,0.19936955000739545,0.025270384633295947,0.3585470500634983,0.025270384633295947,0.15917750005610287,0.0,0.15917750005610287,0.0,0.8365762751976604,0.004909647849488221,0.8569272162010995,0.0016530255184544857,0.6036548569146309,0.004738956976701364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Gaussian RP,10,0.5,0.0,0.0,0.0,1835.0,0.0,58.0,0.0,18.0,0.0,1.0,0.0,0.03748955002520234,0.004500742704925051,0.5056603299919515,0.06616928529124999,0.5431498800171539,0.06667207394162343,,,0.03685053006047383,0.004519654190662493,0.3461589174646771,0.04946988604328946,0.48003947767968247,0.03944921167818199,0.40788203917659577,0.04976109345856824,0.004560300020966679,0.0005706969244200442,0.13130643285972254,0.0,0.009621040034107863,0.0014004869839934536,0.01676257001236081,0.001845913580485106,0.004567769984714687,0.001144819482961623,0.000904499995522201,0.00015588707216322584,0.0004343500128015876,6.860166233160508e-05,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,0,Degree-stratified RP,10,0.5,0.0,0.0,0.0,2942.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.01475546001456678,0.0016612449038655146,0.39539451999589803,0.034115149823520374,0.41014998001046477,0.0335819940270121,,,0.01445016999496147,0.0016627633213189283,0.020550109396411227,0.004610220198958232,0.0905337641654479,0.010798129480369045,0.13064730369979746,0.015112841196372169,,,,,,,,,,,,,,,0.000501929980237037,6.115601939407853e-05,0.003737810009624809,0.0003765651667688929,0.005648340017069131,0.0009177370880437068,0.0030727399862371385,0.0004181687047183483,0.0011470800032839178,0.00016773335310578928,0.00010292001534253358,1.6147989075285195e-05,0.00023934998316690325,4.888851221534997e-05,8.0,0.0,1.0,0.0,3.0,0.0
low_deg_1_2,0,Exact spectral,10,0.5,0.0,0.0,0.0,2942.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.15917750005610287,0.0,0.20604512002319098,0.04035107300157579,0.36522262007929385,0.040351073001575775,0.15917750005610287,0.0,0.15917750005610287,0.0,0.5224859198708768,0.011195480953080414,0.513984021431643,0.003241174189466019,0.4439458228955743,0.0030553624873732935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,0,Gaussian RP,10,0.5,0.0,0.0,0.0,2942.0,0.0,18.0,0.0,18.0,0.0,1.0,0.0,0.010716889996547251,0.002195205910836641,0.5237730800057762,0.0572423888207435,0.5344899700023233,0.057009767582422134,,,0.010482379992026836,0.002135817710316296,0.024431353339544964,0.002952094672531569,0.07807902621345553,0.0056439810753616745,0.14290897256420437,0.01181439839778837,0.0014911299920640885,0.0002955517611128582,0.23570226039551584,0.0,0.0032610200112685563,0.000273634001705678,0.0037385699921287595,0.001041163028718783,0.0013757299981079995,0.00020726350231939307,0.00034536999883130195,0.0007337945834317341,0.0002705599996261299,6.639704963909815e-05,,,,,,,,,,,,,,,,,,,,
