n,rep,seed,K,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec,cs_hash_seed,cs_sparse_explicit_sketch_sec
4000,1,420260507,3,3,16.0,80641,477428,0.02983925,1.082942200009711,0.148724100086838,0,0.0,60.48075,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0276963000651448,eigsh,0.0094042000127956,7.079995702952147e-05,0.0408887999365106,0.050369199947454,1.0,0.654375034755885,1.2820301000028849,0.734375,0.0858395000686869,16.424311637878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,1,420260507,3,3,16.0,80641,477428,0.02983925,0.538121499994304,0.08351491700159386,0,0.0,60.48075,93.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.01838304199918639,,0.20692391699412838,0.0008307500102091581,0.132703584007686,0.34046358399791643,0.9999994301355779,0.653969020730362,0.9620946680079214,2.178090999999995,0.36284987500403076,25.785361289978027,553.359375,553.6875,0.328125,0.002738167007919401,0.13128862499434035,0.04020541699719615,0.029589041994768195,0.0016797090065665543,eigsh,0.0010185839928453788,,,,,,,,,,,,,,,,,,,,,
4000,1,420260507,3,3,16.0,80641,477428,0.02983925,1.082942200009711,0.148724100086838,0,0.0,60.48075,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.00025,0.9992500938204384,0.998135104513984,0.0266640000045299,,0.0279190000146627,7.770000956952572e-05,0.0427608999889344,0.0707636000588536,1.0550171418496257,0.7403131428064131,1.3024239001097158,0.84375,0.1071443000109866,21.16444301605225,,,,,,,,,,,0.0151544000254943,eigsh,0.0126372999511659,240714.0,169118.0,0.7,335474.0,,,,,,,,,,,,,,
4000,1,420260507,3,3,16.0,80641,477428,0.02983925,1.151543041999986,0.1891785839999897,0,0.0,60.48075,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0149491249999869,,0.3160021660000041,0.0001902079999922,0.058284207999975,0.3744822909999925,0.9999994981564784,0.6539275235203118,1.715198207999947,1.9396490000000313,0.3942576669999766,24.745113372802734,499.484375,500.65625,1.171875,,,,,,,,,,,,,,,0.0004465000000095,163.0,11.0,41.0,0.0,0.0081044579999911,0.2013029169999924,0.0744396670000071,0.0275123339999936,0.0038903339999762,eigsh,0.0002462500000035,1761059175.0,0.0081044579999911
4000,2,420260508,3,3,16.0,81039,479760,0.029985,1.076998300035484,0.1506933999480679,0,0.0,60.77925,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.031044999952428,eigsh,0.0094661000184714,6.909994408488274e-05,0.0424393999855965,0.0519808999961242,1.0,0.657602133095144,1.279666299931705,0.6875,0.090502499951981,16.504374504089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,2,420260508,3,3,16.0,81039,479760,0.029985,0.5183650410035625,0.09487833300954662,0,0.0,60.77925,92.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.02196899999398738,,0.22992620900913607,0.0002995830000145361,0.12293712500832044,0.35316833399701864,0.9999994276376092,0.657206157926759,0.9664062910305802,2.3833700000000135,0.37878762499894947,25.81199836730957,553.75,553.75,0.0,0.00260491699737031,0.1271085419866722,0.0446787920081988,0.048849250000785105,0.003017374998307787,eigsh,0.00027025000599678606,,,,,,,,,,,,,,,,,,,,,
4000,2,420260508,3,3,16.0,81039,479760,0.029985,1.076998300035484,0.1506933999480679,0,0.0,60.77925,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.00025,0.9992498125001876,0.9981350190626131,0.0266775999916717,,0.0285115999868139,7.24999699741602e-05,0.043680700007826,0.072271000011824,1.0561593989935822,0.7419812097638941,1.2999564999481663,0.9375,0.1085469999816268,21.258008003234863,,,,,,,,,,,0.0155134000815451,eigsh,0.0128710001008585,241880.0,169814.0,0.7,336848.0,,,,,,,,,,,,,,
4000,2,420260508,3,3,16.0,81039,479760,0.029985,1.1363405419999992,0.1841760830000112,0,0.0,60.77925,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0149530420000019,,0.3124377080000045,0.0001880000000085,0.0544427089999999,0.3670738749999884,0.9999995143185724,0.65717699125232,1.6875850420000231,1.93391900000006,0.3871135839999908,24.788394927978516,500.67578125,500.6875,0.01171875,,,,,,,,,,,,,,,0.0003802500000062,163.0,13.0,34.0,0.0,0.008077792000023,0.2012896250000153,0.0707776250000051,0.0278794590000188,0.0037926250000168,eigsh,0.0001849580000055,1127214649.0,0.008077792000023
4000,3,420260509,3,3,16.0,80636,477362,0.029835125,1.0692432000068948,0.1576784999342635,0,0.0,60.477,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0273403000319376,eigsh,0.0093451000284403,0.000121199991554,0.0411205999553203,0.0505926000187173,1.0,0.6583414122415976,1.277508599916473,0.75,0.0866281000198796,16.421995162963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,3,420260509,3,3,16.0,80636,477362,0.029835125,0.4906867079989752,0.08341674999974202,0,0.0,60.477,89.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.013073124995571561,,0.19854616600787267,0.0005176660051802173,0.13857158400060143,0.33764133299700916,0.9999994569765679,0.6579074758625509,0.9117388740123715,2.1268670000000043,0.3544698749901727,25.784308433532715,553.6875,553.6875,0.0,0.00270829199871514,0.12611300000571646,0.036459291994106025,0.03040941599465441,0.0019792909879470244,eigsh,0.00021066599583718926,,,,,,,,,,,,,,,,,,,,,
4000,3,420260509,3,3,16.0,80636,477362,0.029835125,1.0692432000068948,0.1576784999342635,0,0.0,60.477,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0315317000495269,,0.0266552999382838,7.109995931386948e-05,0.0423700000392273,0.0691020999802276,1.0557510375674597,0.7445414412177954,1.296018099877983,0.9375,0.1105916999513283,21.134258270263672,,,,,,,,,,,0.0143363000825047,eigsh,0.012200400000438,240681.0,168716.0,0.7,334636.0,,,,,,,,,,,,,,
4000,3,420260509,3,3,16.0,80636,477362,0.029835125,1.161676333999992,0.1847262500000113,0,0.0,60.477,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0148775419999935,,0.3162973750000049,0.0001839170000152,0.0534483329999773,0.3699347919999809,0.9999995513815852,0.6579419317687399,1.7163322090000008,1.933206000000041,0.3900741669999945,24.738006591796875,500.6875,500.74609375,0.05859375,,,,,,,,,,,,,,,0.0004889589999947,163.0,13.0,42.0,0.0,0.0088968329999943,0.2018941660000166,0.0733320419999756,0.0277185000000201,0.0037263340000208,eigsh,0.0001872499999819,3211862945.0,0.0088968329999943
4000,4,420260510,3,3,16.0,80523,476544,0.029784,1.0689777999650687,0.1635510000633075,0,0.0,60.39225,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0279146999819204,eigsh,0.0091491999337449,0.0001420000335201,0.0443375000031665,0.0536353999050334,1.0,0.6559576271707065,1.286157499998808,0.828125,0.0890948999440297,16.393961906433105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,4,420260510,3,3,16.0,80523,476544,0.029784,0.5023842500086175,0.08302975000697188,0,0.0,60.39225,91.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0201225000055274,,0.22068262498942204,0.0003587499959394336,0.10693104199890513,0.3279774999973597,0.9999995581026859,0.6555465345750742,0.913386416999856,2.15230600000001,0.35259891700115986,25.77494716644287,553.671875,553.6875,0.015625,0.0028081670025130734,0.1254809169913642,0.0427017909969436,0.04658995900535956,0.002314582990948111,eigsh,0.0001973329926840961,,,,,,,,,,,,,,,,,,,,,
4000,4,420260510,3,3,16.0,80523,476544,0.029784,1.0689777999650687,0.1635510000633075,0,0.0,60.39225,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.00025,0.9992498123593164,0.9981350193168856,0.0288501000031828,,0.0286279999418184,7.6299998909235e-05,0.0460205000126734,0.0747310000006109,1.0568454753222662,0.7402268597357305,1.3072535999817774,0.921875,0.1131916999584063,21.09387683868408,,,,,,,,,,,0.0165120000019669,eigsh,0.0119923000456765,240272.0,168371.0,0.7,333934.0,,,,,,,,,,,,,,
4000,4,420260510,3,3,16.0,80523,476544,0.029784,1.1344889579999915,0.1880384999999762,0,0.0,60.39225,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0151157499999783,,0.3283403750000104,0.000195959000024,0.0537999999999954,0.3823416250000093,0.9999995460121436,0.6555140497231053,1.7048637919999976,1.9512829999999897,0.4019977080000103,24.729537963867188,500.83984375,500.84375,0.00390625,,,,,,,,,,,,,,,0.0004222499999855,163.0,10.0,37.0,0.0,0.0086506669999835,0.2027418750000151,0.0817773330000193,0.0298485000000141,0.0044883749999939,eigsh,0.0003457500000081,3474826686.0,0.0086506669999835
4000,5,420260511,3,3,16.0,80407,476380,0.02977375,1.0810493999160826,0.1513362000696361,0,0.0,60.30525,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0289453000295907,eigsh,0.0089640999212861,0.0001165000721812,0.0417963000945746,0.0508822998963296,0.9999999999999998,0.6557524755718638,1.2832625000737607,0.71875,0.0871642999118194,16.388331413269043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,5,420260511,3,3,16.0,80407,476380,0.02977375,0.5012869159982074,0.09361754098790698,0,0.0,60.30525,91.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.017207084005349316,,0.22535599999537226,0.00038204199518077075,0.10910916700959206,0.334854415996233,0.9999994441206306,0.655394016650737,0.9297516659862595,2.095803999999987,0.3570995829941239,25.773070335388184,553.671875,553.671875,0.0,0.0027173329872312024,0.13173212499532383,0.04214437500922941,0.042607833005604334,0.002613083997857757,eigsh,0.0008595419931225479,,,,,,,,,,,,,,,,,,,,,
4000,5,420260511,3,3,16.0,80407,476380,0.02977375,1.0810493999160826,0.1513362000696361,0,0.0,60.30525,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0268642000155523,,0.026348799932748,7.559999357908964e-05,0.0425052000209689,0.0689353999914601,1.0568479840645504,0.742849320394724,1.3013151999330148,0.890625,0.1068918999517336,21.099696159362797,,,,,,,,,,,0.013798400061205,eigsh,0.0124275999842211,240190.0,168498.0,0.7,334193.0,,,,,,,,,,,,,,
4000,5,420260511,3,3,16.0,80407,476380,0.02977375,1.1585387920000016,0.2020309170000018,0,0.0,60.30525,91.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.015025707999996,,0.3124988339999959,0.0001915830000029,0.0537030000000129,0.3663992909999933,0.9999993097486416,0.655337859053683,1.7269631260000151,1.981540999999993,0.3860050829999863,24.7335205078125,500.84375,501.16796875,0.32421875,,,,,,,,,,,,,,,0.0004954999999995,163.0,13.0,35.0,0.0,0.0087117500000033,0.201589250000012,0.069366916000007,0.0275909579999904,0.0044783330000086,eigsh,0.0002031660000056,3504379091.0,0.0087117500000033
4000,6,420260512,3,3,16.0,80741,478044,0.02987775,1.0729941999306902,0.1541962000774219,0,0.0,60.55575,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0273215000052005,eigsh,0.0099299999419599,7.38000962883234e-05,0.0412519000237807,0.0512621999951079,0.9999999999999996,0.6580662599743009,1.2784461000701413,0.734375,0.0863104999298229,16.445460319519043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,6,420260512,3,3,16.0,80741,478044,0.02987775,0.5151805409986991,0.08767616600380279,0,0.0,60.55575,89.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.018507999993744306,,0.20696270900953095,8.608300413470715e-05,0.19122687500203028,0.39828100000158884,0.9999995820277887,0.6576491413295843,1.0011323740181979,2.7061600000000112,0.42042316700099036,25.792311668395996,553.734375,553.734375,0.0,0.0027595410065259784,0.12675962499633897,0.04092541700811125,0.03303037499426864,0.0017031669995049015,eigsh,0.0012774999922839925,,,,,,,,,,,,,,,,,,,,,
4000,6,420260512,3,3,16.0,80741,478044,0.02987775,1.0729941999306902,0.1541962000774219,0,0.0,60.55575,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0295967001002281,,0.0293433000333607,7.049995474517345e-05,0.0424410999985411,0.0718607000308111,1.0544487323410237,0.7447588400089157,1.2990452999947593,0.953125,0.1112334999488666,21.151114463806152,,,,,,,,,,,0.0172176000196486,eigsh,0.0120061000343412,241022.0,168762.0,0.7,334740.0,,,,,,,,,,,,,,
4000,6,420260512,3,3,16.0,80741,478044,0.02987775,1.138663207999997,0.185514291000004,0,0.0,60.55575,89.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0151528330000019,,0.3170804579999924,0.0003044160000058,0.0501304590000017,0.367522541999989,0.9999995090966438,0.657694514474479,1.691692832000001,1.91413799999998,0.387139000000019,24.76598739624023,501.16796875,501.171875,0.00390625,,,,,,,,,,,,,,,0.0004183750000095,163.0,13.0,36.0,0.0,0.0083131250000008,0.2014547500000105,0.0734608340000022,0.0288456669999845,0.0040243750000001,eigsh,0.0004551669999841,2250338475.0,0.0083131250000008
4000,7,420260513,3,3,16.0,80050,474194,0.029637125,1.056353599997237,0.1534733999287709,0,0.0,60.0375,90.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0293215999845415,eigsh,0.0092211000155657,0.0002109999768435,0.0419028999749571,0.0513432000298053,1.0,0.6601805643742992,1.2611619998933747,0.625,0.087844599969685,16.313281059265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,7,420260513,3,3,16.0,80050,474194,0.029637125,0.47045129199977964,0.08549324999330565,0,0.0,60.0375,90.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.021012250013882294,,0.19788070899085142,0.00040841600275598466,0.1709200420009438,0.3692174579919083,0.9999995637564341,0.6597673966718764,0.9251537089876365,2.5077059999999847,0.394562457993743,25.748351097106934,553.609375,553.609375,0.0,0.0027215419977437705,0.12933091601007618,0.03558954100299161,0.022061208001105115,0.003224583007977344,eigsh,0.0014129589981166646,,,,,,,,,,,,,,,,,,,,,
4000,7,420260513,3,3,16.0,80050,474194,0.029637125,1.056353599997237,0.1534733999287709,0,0.0,60.0375,90.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0293273000279441,,0.0272576999850571,7.339997682720423e-05,0.0432460999581962,0.0705827999627217,1.0523286883935925,0.7442358222423312,1.2804041998460889,1.015625,0.1103838999988511,20.962549209594727,,,,,,,,,,,0.015070000081323,eigsh,0.0120619999943301,239097.0,167130.0,0.7,331488.0,,,,,,,,,,,,,,
4000,7,420260513,3,3,16.0,80050,474194,0.029637125,1.149722582999999,0.1958887909999873,0,0.0,60.0375,90.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0147212079999974,,0.3123602080000012,0.0001896250000186,0.0522145000000193,0.3647700000000213,0.9999995067350456,0.6598323378862213,1.7103757070000256,1.9238100000000031,0.38493112499998,24.69384002685547,501.234375,501.234375,0.0,,,,,,,,,,,,,,,0.000408875000005,163.0,14.0,38.0,0.0,0.0083848339999974,0.2004302089999896,0.0703840420000005,0.0282239590000017,0.0041403330000093,eigsh,0.0003234170000041,634151346.0,0.0083848339999974
4000,8,420260514,3,3,16.0,80572,476968,0.0298105,1.082892999984324,0.1559746999992057,0,0.0,60.429,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0297512999968603,eigsh,0.0093023999361321,8.719996549189091e-05,0.0417439000448212,0.0511394999921321,1.0,0.6556074116915003,1.290001199929975,0.734375,0.0885355999926105,16.40851879119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,8,420260514,3,3,16.0,80572,476968,0.0298105,0.46821733299293555,0.08633375000499655,0,0.0,60.429,92.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.021705417006160133,,0.21625912499439437,0.0006751659966539592,0.09473937499569729,0.31167808300233446,0.9999994976928033,0.6551328242375297,0.8662247489846777,2.0089760000000183,0.3372662079927977,25.779699325561523,553.71875,553.71875,0.0,0.0027246249956078827,0.1260657499951776,0.0454604999977164,0.03790408400527667,0.002849583004717715,eigsh,0.0004866250092163682,,,,,,,,,,,,,,,,,,,,,
4000,8,420260514,3,3,16.0,80572,476968,0.0298105,1.082892999984324,0.1559746999992057,0,0.0,60.429,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.027954899938777,,0.0258382000029087,0.0002035000361502,0.0431224000640213,0.069171900046058,1.056225754744654,0.7405698083036255,1.30803180008661,0.96875,0.1070519000058993,21.120161056518555,,,,,,,,,,,0.0132094000000506,eigsh,0.0124294999986886,240484.0,168623.0,0.7,334453.0,,,,,,,,,,,,,,
4000,8,420260514,3,3,16.0,80572,476968,0.0298105,1.1326738750000231,0.1794072909999897,0,0.0,60.429,92.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0150980419999768,,0.3097611249999943,0.0001883749999933,0.052964457999991,0.3629191249999905,0.9999994530208228,0.6551151546317743,1.6749951239999916,1.9216599999999744,0.3823871660000009,24.735809326171875,501.234375,501.23828125,0.00390625,,,,,,,,,,,,,,,0.0003925420000143,163.0,14.0,40.0,0.0,0.0081394159999774,0.1995920829999988,0.0695828340000161,0.0279306660000031,0.0039101250000044,eigsh,0.0001625419999982,2029088568.0,0.0081394159999774
4000,9,420260515,3,3,16.0,80429,476392,0.0297745,1.0603096999693662,0.1544436999829486,0,0.0,60.32175,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0281609999947249,eigsh,0.0092549000401049,0.0001141000539064,0.041999900015071,0.0513753000413998,0.9999999999999998,0.6572052061705769,1.2661223000613973,0.65625,0.0871396999573335,16.38874340057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,9,420260515,3,3,16.0,80429,476392,0.0297745,0.5243099159997655,0.09400333299709018,0,0.0,60.32175,93.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.016610374994343147,,0.2173237499955576,9.333300113212317e-05,0.11510816600639373,0.33252937499491964,0.999999525901768,0.6568482652618829,0.9508384979999391,2.033591999999942,0.35404899998684414,25.77345561981201,553.703125,553.703125,0.0,0.0028388339997036383,0.13120462499500718,0.04487870799493976,0.03505199999199249,0.0028932909917784855,eigsh,0.00024191600095946342,,,,,,,,,,,,,,,,,,,,,
4000,9,420260515,3,3,16.0,80429,476392,0.0297745,1.0603096999693662,0.1544436999829486,0,0.0,60.32175,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0304228001041337,,0.0269792999606579,0.0001132000470533,0.0415657999692484,0.0686652000294998,1.0509411252230143,0.7392069487341371,1.2834116999292746,0.875,0.1085292999632656,21.0601110458374,,,,,,,,,,,0.0150454000104218,eigsh,0.0117933000437915,240196.0,167908.0,0.7,333060.0,,,,,,,,,,,,,,
4000,9,420260515,3,3,16.0,80429,476392,0.0297745,1.1621475000000032,0.1913042499999733,0,0.0,60.32175,93.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0161175000000071,,0.3258432080000091,0.0003739580000114,0.0578671670000119,0.3840910420000227,0.9999995309011174,0.6567962646772924,1.737536083000009,1.929155000000037,0.4048711670000102,24.727489471435547,501.23828125,501.25,0.01171875,,,,,,,,,,,,,,,0.0004040409999959,163.0,13.0,37.0,0.0,0.0089353329999823,0.2061630410000248,0.0744655830000056,0.0314493330000118,0.003946041000006,eigsh,0.0003634160000274,3993617747.0,0.0089353329999823
4000,10,420260516,3,3,16.0,80466,476392,0.0297745,1.0707378000952303,0.1519708998966962,0,0.0,60.3495,95.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0266853999346494,eigsh,0.0091469000326469,9.510002564638852e-05,0.0410834999056533,0.0503312000073492,1.0000000000000002,0.6586918531543672,1.2730341999558732,0.671875,0.0844919000519439,16.38874340057373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,10,420260516,3,3,16.0,80466,476392,0.0297745,0.5157807500072522,0.08488091699837241,0,0.0,60.3495,95.0,80475.321472,20.118830367999998,60.356491104,0.11094447223611806,3.6e-05,4e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.019964166000136174,,0.20932187499420252,0.0003945829957956448,0.1337450420105597,0.34346712499973364,0.9999994717029543,0.6583224711722089,0.9441231670061825,2.279023000000052,0.3674203340051463,25.7732572555542,553.6875,553.703125,0.015625,0.0026952500047627836,0.1273645830078749,0.03866145899519324,0.03579766699112952,0.0030352079920703545,eigsh,0.00031687499722465873,,,,,,,,,,,,,,,,,,,,,
4000,10,420260516,3,3,16.0,80466,476392,0.0297745,1.0707378000952303,0.1519708998966962,0,0.0,60.3495,95.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,Random sampling,random_sampling,0.00025,0.9992498125001876,0.9981350190626131,0.0273502001073211,,0.0308662999887019,9.510002564638852e-05,0.0428954999661073,0.073862100020051,1.0555608685288225,0.7449455713204501,1.2965655999723822,0.921875,0.1111886999569833,21.065448760986328,,,,,,,,,,,0.018377500004135,eigsh,0.0123675999930128,240196.0,168005.0,0.7,333201.0,,,,,,,,,,,,,,
4000,10,420260516,3,3,16.0,80466,476392,0.0297745,1.215748375000004,0.1810274590000062,0,0.0,60.3495,95.0,80475.321472,20.118830368,60.356491104,0.110944472236118,3.6e-05,4e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.017737583000013,,0.3541458750000004,0.0002516659999969,0.0700843749999933,0.4244895830000246,0.9999994254961574,0.6583197012260827,1.821257750000001,1.5126900000000203,0.4466946670000027,24.72641372680664,501.25,491.60546875,-9.64453125,,,,,,,,,,,,,,,0.0004015000000094,163.0,12.0,42.0,0.0,0.0077311249999922,0.2238419579999799,0.083773624999992,0.0334678750000136,0.0045511669999882,eigsh,0.0003037080000183,3728445448.0,0.0077311249999922
6000,1,620260507,3,3,16.0,121170,722618,0.0200727222222222,1.640486799995415,0.2513610000023618,0,0.0,60.585,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0401504000183194,eigsh,0.0144204000243917,8.389994036406279e-05,0.0469960999907925,0.0615075000096112,0.9999999999999998,0.6572448155786532,1.953348199953325,0.78125,0.1128674000501632,24.85750102996826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,1,620260507,3,3,16.0,121170,722618,0.02007272222222222,0.7843375840020599,0.1378790409944486,0,0.0,60.585,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777777e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.03270004200749099,,0.3391000409901608,0.00041045800026040524,0.16913733301043976,0.5086549169936916,0.9999992182872044,0.6565804728334594,1.4308644569973694,3.3125370000000203,0.5469509590038797,38.54769802093506,555.203125,570.9375,15.734375,0.004147040992393158,0.19902233299217187,0.0711941250046948,0.060488167000585236,0.0031381670123664662,eigsh,0.00044358400919009,,,,,,,,,,,,,,,,,,,,,
6000,1,620260507,3,3,16.0,121170,722618,0.0200727222222222,1.640486799995415,0.2513610000023618,0,0.0,60.585,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0001666666666666,0.9994999583125016,0.9986951868229892,0.0396932000294327,,0.0355963000329211,0.0001537998905405,0.0467841000063344,0.082542399992235,1.059630493241322,0.7452425650315628,1.974381999927573,0.875,0.1333742000861093,31.947656631469727,,,,,,,,,,,0.0187300000106915,eigsh,0.0166846000356599,364309.0,255278.0,0.7,506292.0,,,,,,,,,,,,,,
