experiment,K,rep,seed,n,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
K_compensated_reference_signal,10,2,2027050707,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191570,1136428,0.03156744444444445,1.19214187504258,0.22598449990618974,sparse,0,0.0,95.785,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Random sampling,random_sampling,0.8796666666666667,0.0002807290409371657,0.003941494263864769,0.003871999913826585,0.15250150009524077,0.000198333989828825,0.5107971669640392,0.6634992089821026,1.423324332237931,1.2123784469686418,0.6723104579141364,2.0816233759978786,,,,,,,0.017996083945035934,571214.0,171530.0,0.3,,,,,,,,,,,
K_compensated_reference_signal,10,2,2027050707,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191570,1136428,0.03156744444444445,1.19214187504258,0.22598449990618974,sparse,0,0.0,95.785,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,CountSketch RP,countsketch_random_projection,0.8771666666666667,0.0008849675766810717,0.004724323097782118,0.004320875043049455,0.054472708026878536,0.00022595806512981653,0.4879588339244947,0.5426584170199931,0.8184923172136281,0.3736415014635713,0.5499715000623837,1.9607838749652728,,,,,,,,,,,0.00017812498845160007,40.0,124.0,170.0,0.0,0.007424834067933261,0.017115665948949754,0.01456329203210771,0.013563999906182289,0.0006922920001670718,8.31669894978404e-05
K_compensated_reference_signal,10,3,2027050708,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191375,1135106,0.031530722222222224,1.2087857499718666,0.22720016597304493,sparse,0,0.0,95.6875,131.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Non-random eigsh,non_random,0.6719999999999999,0.0747354080045845,0.10752238556227095,0.0029919169610366225,0.2658515420043841,0.00010762503370642662,0.5907239579828456,0.8566851670620963,0.9999999999999996,0.4315555139005073,0.863880250020884,2.2926690409658477,,,,,,,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,3,2027050708,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191375,1135106,0.031530722222222224,1.2087857499718666,0.22720016597304493,sparse,0,0.0,95.6875,131.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Gaussian RP,gaussian_random_projection,0.8771666666666667,0.0010212065225562842,0.004866285243328461,0.004360874998383224,0.04730854101944715,0.0029056669445708394,0.6044602079782635,0.6546755420276895,0.8947236643010991,0.3733127274931292,0.6617816670332104,2.090660331887193,0.001140416949056089,0.0251719590742141,0.005730708944611251,0.013975790934637189,0.0004777910653501749,0.0007496249163523316,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,3,2027050708,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191375,1135106,0.031530722222222224,1.2087857499718666,0.22720016597304493,sparse,0,0.0,95.6875,131.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Random sampling,random_sampling,0.8818333333333334,0.0003274158214246081,0.003946814386454747,0.004931792034767568,0.21375791693571955,0.0002027079463005066,0.5104844589950517,0.7244471659651026,1.4249317640401593,1.213104966283098,0.732329708058387,2.1604309998219833,,,,,,,0.018914083018898964,570553.0,171311.0,0.3,,,,,,,,,,,
K_compensated_reference_signal,10,3,2027050708,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,191375,1135106,0.031530722222222224,1.2087857499718666,0.22720016597304493,sparse,0,0.0,95.6875,131.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,CountSketch RP,countsketch_random_projection,0.8788333333333334,0.0004939648791266916,0.0038543979389971316,0.003507666988298297,0.05673108296468854,0.0003863750025629997,0.4904668329982087,0.5475853329990059,0.8777309481191966,0.3731792048992471,0.5559632909717038,1.9835702069103718,,,,,,,,,,,0.0001799170859158039,40.0,126.0,176.0,0.0,0.006537334062159061,0.017956791911274195,0.012459375080652535,0.01646904193330556,0.0009734589839354157,0.0001472090370953083
K_compensated_reference_signal,10,4,2027050709,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,193277,1146372,0.031843666666666666,1.1914759579813108,0.22794316604267806,sparse,0,0.0,96.6385,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Non-random eigsh,non_random,0.733,0.060759377538965,0.09695707524046333,0.0037092079874128103,0.23362987500149757,0.00010199996177107096,0.5876235830364749,0.8213564170291647,1.0,0.43092937399198905,0.828679749974981,2.2407745820237324,,,,,,,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,4,2027050709,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,193277,1146372,0.031843666666666666,1.1914759579813108,0.22794316604267806,sparse,0,0.0,96.6385,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Gaussian RP,gaussian_random_projection,0.8783333333333333,0.0009834295996883123,0.0049070102888628606,0.0037356250686571,0.06218737503513694,0.00016045791562646627,0.6462579999351874,0.7086070000659674,0.861360660749107,0.37339911883705496,0.7155159160029143,2.1280249569099396,0.001001833938062191,0.026003874954767525,0.009900499950163066,0.024467292008921504,0.0005465840222314,0.00018216692842543125,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,4,2027050709,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,193277,1146372,0.031843666666666666,1.1914759579813108,0.22794316604267806,sparse,0,0.0,96.6385,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Random sampling,random_sampling,0.8791666666666667,0.0005682449456473698,0.004306929488692485,0.0045454580103978515,0.21218212507665157,9.541702456772327e-05,0.40073774999473244,0.6130168329691514,1.4184911642573188,1.210706177176199,0.6210627090185881,2.0324344161199406,,,,,,,0.019841082976199687,576186.0,173143.0,0.3,,,,,,,,,,,
K_compensated_reference_signal,10,4,2027050709,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,193277,1146372,0.031843666666666666,1.1914759579813108,0.22794316604267806,sparse,0,0.0,96.6385,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,CountSketch RP,countsketch_random_projection,0.8808333333333334,0.0003236107066062307,0.0036036972174267315,0.006506999954581261,0.06037487497087568,0.0003198749618604779,0.5069277089787647,0.5676237089792266,0.865211815246939,0.3729414643913084,0.5760935839498416,1.9870415829354897,,,,,,,,,,,0.0002824590774253011,40.0,126.0,170.0,0.0,0.008011541096493602,0.019635500037111342,0.014680916909128428,0.01703320804517716,0.0005028749583289027,7.220800034701824e-05
K_compensated_reference_signal,10,5,2027050710,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,192105,1139698,0.03165827777777778,1.2095780830131844,0.2356114590074867,sparse,0,0.0,96.0525,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Non-random eigsh,non_random,0.6676666666666666,0.08827193718061684,0.1257493044869447,0.0035671249497681856,0.25937737489584833,9.729107841849327e-05,0.5776973329484463,0.8371732919476926,1.0000000000000002,0.43129873421697656,0.8445797079475597,2.282361540943384,,,,,,,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,5,2027050710,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,192105,1139698,0.03165827777777778,1.2095780830131844,0.2356114590074867,sparse,0,0.0,96.0525,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Gaussian RP,gaussian_random_projection,0.8785000000000001,0.0008214225354310688,0.004562819147022997,0.004171749926172197,0.07652354193851352,0.0018004169687628746,0.5500426660291851,0.6283697499893606,0.8441882577106288,0.37379675072829677,0.637573792017065,2.0735561669571325,0.001604124903678894,0.03537820803467184,0.0212731669889763,0.015087291016243398,0.0008135830285027623,0.0017154579982161522,,,,,,,,,,,,,,,
K_compensated_reference_signal,10,5,2027050710,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,192105,1139698,0.03165827777777778,1.2095780830131844,0.2356114590074867,sparse,0,0.0,96.0525,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,Random sampling,random_sampling,0.883,0.0005472181702216677,0.004385823150099219,0.0032797090243548155,0.27738845895510167,0.00016312499064952135,0.44172362505923957,0.7192783750360832,1.4316519882809433,1.2135442607794809,0.7283327500335872,2.164464751025662,,,,,,,0.021539999986998737,572849.0,172017.0,0.3,,,,,,,,,,,
K_compensated_reference_signal,10,5,2027050710,6000,3,44.44444444444445,36.0,4.0,32.0,4.444444444444445e-05,4.9382716049382725e-06,192105,1139698,0.03165827777777778,1.2095780830131844,0.2356114590074867,sparse,0,0.0,96.0525,135.0,191840.08888888892,31.97334814814815,95.92004444444446,0.009955032518757572,CountSketch RP,countsketch_random_projection,0.8745,0.0010516172753602504,0.004977719218538461,0.003435957944020629,0.056569499894976616,0.0003107920056208968,0.486246082931757,0.5431275409646332,0.8624731087782573,0.37308518861548523,0.5511237499304116,1.9883159168530256,,,,,,,,,,,0.00020225008483976126,40.0,120.0,180.0,0.0,0.006357959005981684,0.018340624985285103,0.012196374940685928,0.017169749946333468,0.0013167079305276275,0.0001509580761194229
