n,rep,seed,K,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eigensolver,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_hash_seed,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_core_eigensolver,cs_lift_sec
6000,2,620260508,3,3,16.0,120991,721826,0.0200507222222222,2.249390299897641,0.3105230999644846,0,0.0,60.4955,90.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0403789000120013,,0.038723099976778,0.0001725999172776,0.055464900098741,0.0943692999426275,1.0524513668794675,0.7410554319414351,2.6542739998549223,1.09375,0.1502745000179857,31.91037368774414,,,,,,,,,,,0.0202672998420894,eigsh,0.0182159999385476,363913.0,254920.0,0.7,505693.0,,,,,,,,,,,,,,
6000,2,620260508,3,3,16.0,120991,721826,0.0200507222222222,2.249390299897641,0.3105230999644846,0,0.0,60.4955,90.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0410300998482853,,0.5018209998961538,0.0003038998693227,0.0540066000539809,0.5561408000066876,0.9999991639456078,0.6575530777813376,3.116044899681583,1.34375,0.6117624999023974,37.00586795806885,,,,,,,,,,,,,,,,,,0.0004958999343216,77615444.0,163.0,20.0,52.0,0.0,0.0242027000058442,0.0242027000058442,0.3802757000084966,0.0488320000004023,0.0417746000457555,0.0046528000384569,eigsh,0.0007261000573635
6000,3,620260509,3,3,16.0,120416,718294,0.0199526111111111,2.130301299970597,0.329401999944821,0,0.0,60.208,91.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0397246999200433,eigsh,0.0158739001490175,0.0001089998986572,0.0507455999031662,0.0667363998945802,1.0,0.657116466740534,2.526431799866259,0.796875,0.1194046000018715,24.7090482711792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,3,620260509,3,3,16.0,120416,718294,0.0199526111111111,2.130301299970597,0.329401999944821,0,0.0,60.208,91.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0445681000128388,,0.530486400006339,0.0003192001022398,0.0541515999939292,0.5849673000629991,0.9999989291033636,0.6564799162179821,3.044660500017926,1.40625,0.6437204000540078,38.498000144958496,,,,0.0079423999413847,0.4083588998764753,0.04835160006769,0.0599815999157726,0.0037346000317484,eigsh,0.0010465001687407,,,,,,,,,,,,,,,,,,,,,
6000,3,620260509,3,3,16.0,120416,718294,0.0199526111111111,2.130301299970597,0.329401999944821,0,0.0,60.208,91.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0516752998810261,,0.044626000104472,0.0001706001348793,0.0566777999047189,0.1014826002065092,1.0541094063525596,0.7413916612337894,2.5611777000594884,1.078125,0.1679781000129878,31.723344802856445,,,,,,,,,,,0.0242398998234421,eigsh,0.0201474998611956,362147.0,253248.0,0.7,502290.0,,,,,,,,,,,,,,
6000,3,620260509,3,3,16.0,120416,718294,0.0199526111111111,2.130301299970597,0.329401999944821,0,0.0,60.208,91.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0409243998583406,,0.493568800156936,0.0004175999201834,0.0525776001159101,0.5465751001611352,0.99999918036054,0.6563758362178416,3.006267300108448,1.375,0.6037554999347776,36.92877674102783,,,,,,,,,,,,,,,,,,0.0004815999418497,619604663.0,163.0,24.0,51.0,0.0,0.0221875999122858,0.0221875999122858,0.3584069001954049,0.0465432999189943,0.0617311000823974,0.0028894999995827,eigsh,0.0004696000833064
6000,4,620260510,3,3,16.0,120395,717880,0.0199411111111111,2.173727799905464,0.3683353001251817,0,0.0,60.1975,92.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0403351001441478,eigsh,0.0146000001113861,9.059999138116837e-05,0.0530624000821262,0.0677614999003708,1.0000000000000009,0.656797275373107,2.60981610021554,0.640625,0.1210517999716103,24.69483470916748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,4,620260510,3,3,16.0,120395,717880,0.0199411111111111,2.173727799905464,0.3683353001251817,0,0.0,60.1975,92.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0400710999965667,,0.5247720000334084,0.0002939000260084,0.0538093999493867,0.5788849000819027,0.9999991981079565,0.6561577370996682,3.1209384000394493,1.625,0.6338112000375986,38.49331188201904,,,,0.0093016000464558,0.4119761998299509,0.0516664998140186,0.0462604998610913,0.0036973000969737,eigsh,0.0009659000206738,,,,,,,,,,,,,,,,,,,,,
6000,4,620260510,3,3,16.0,120395,717880,0.0199411111111111,2.173727799905464,0.3683353001251817,0,0.0,60.1975,92.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0395991997793316,,0.0397485999856144,0.0002135999966412,0.0516445999965071,0.0916156999301165,1.0538867983099065,0.7438536182208338,2.6336699000094086,0.96875,0.1452604001387953,31.69853687286377,,,,,,,,,,,0.0216690998058766,eigsh,0.0178533000871539,361940.0,253006.0,0.7,501811.0,,,,,,,,,,,,,,
6000,4,620260510,3,3,16.0,120395,717880,0.0199411111111111,2.173727799905464,0.3683353001251817,0,0.0,60.1975,92.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0398644001688808,,0.4233510999474674,0.0002902999985963,0.0525553999468684,0.4762069000862539,0.9999990970064312,0.6560803558188284,3.018259899923578,1.1875,0.5291711001191288,36.9319543838501,,,,,,,,,,,,,,,,,,0.000418399926275,4111781510.0,163.0,20.0,54.0,0.0,0.0194851998239755,0.0194851998239755,0.3095880001783371,0.0495943001005798,0.0401260999497026,0.0027755999471992,eigsh,0.000405800063163
6000,5,620260511,3,3,16.0,120461,718056,0.019946,2.2011889000423253,0.329494799952954,0,0.0,60.2305,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0384478999767452,eigsh,0.0139539998490363,8.819997310638428e-05,0.0477217000443488,0.061770400032401,1.0,0.6579971418031431,2.592447599861771,0.921875,0.1117531999479979,24.70087718963623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,5,620260511,3,3,16.0,120461,718056,0.019946,2.2011889000423253,0.329494799952954,0,0.0,60.2305,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0397932000923901,,0.4445614002179354,0.0003275999333709,0.0485382999759167,0.493439300218597,0.9999991823937688,0.65728156563793,3.0241110001225024,1.40625,0.5491772999521345,38.494977951049805,,,,0.0083449000958353,0.3339203998912126,0.0458160999696701,0.0510954000055789,0.0035288000945001,eigsh,0.0007225999142974,,,,,,,,,,,,,,,,,,,,,
6000,5,620260511,3,3,16.0,120461,718056,0.019946,2.2011889000423253,0.329494799952954,0,0.0,60.2305,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0383842999581247,,0.0371940999757498,0.0002005998976528,0.0534169999882578,0.0908205001614987,1.0580908567946652,0.7462577550307897,2.62149539985694,0.796875,0.1410119000356644,31.745342254638672,,,,,,,,,,,0.019895700039342,eigsh,0.0169875000137835,362028.0,253645.0,0.7,503047.0,,,,,,,,,,,,,,
6000,5,620260511,3,3,16.0,120461,718056,0.019946,2.2011889000423253,0.329494799952954,0,0.0,60.2305,88.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0411056000739336,,0.4107156000100076,0.0003688000142574,0.0522537000942975,0.4633460000623017,0.999999132585866,0.6574238278496696,2.994021800113842,1.5625,0.519615099998191,36.932923316955566,,,,,,,,,,,,,,,,,,0.0004171000327914,3206046488.0,163.0,19.0,52.0,0.0,0.0196161998901516,0.0196161998901516,0.2913877998944372,0.045844699954614,0.0480146000627428,0.0037728999741375,eigsh,0.0006355999503284
6000,6,620260512,3,3,16.0,120748,720182,0.0200050555555555,2.014156799996272,0.3016157001256943,0,0.0,60.374,94.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0390540000516921,eigsh,0.0131224000360816,9.709992446005344e-05,0.0469877999275922,0.0602146999444812,1.0,0.6589071620302456,2.3759798000101,0.859375,0.1111548000480979,24.7738676071167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,6,620260512,3,3,16.0,120748,720182,0.0200050555555555,2.014156799996272,0.3016157001256943,0,0.0,60.374,94.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0491559999063611,,0.5545146001968533,0.0004014000296592,0.0575423999689519,0.6124704999383539,0.999999275545254,0.6582328728916517,2.9282309003174305,1.609375,0.6786559000611305,38.51935863494873,,,,0.0091965000610798,0.4364117998629808,0.0459692999720573,0.0580126999411731,0.0031020999886095,eigsh,0.0006734000053256,,,,,,,,,,,,,,,,,,,,,
6000,6,620260512,3,3,16.0,120748,720182,0.0200050555555555,2.014156799996272,0.3016157001256943,0,0.0,60.374,94.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.04114959994331,,0.0526305998209863,0.0003227998968213,0.0691539000254124,0.1221167999319732,1.0517706001170883,0.7442708876234151,2.437879799865186,0.875,0.1767776999622583,31.798558235168457,,,,,,,,,,,0.0246708001941442,eigsh,0.0273450000677257,363091.0,253779.0,0.7,503402.0,,,,,,,,,,,,,,
6000,6,620260512,3,3,16.0,120748,720182,0.0200050555555555,2.014156799996272,0.3016157001256943,0,0.0,60.374,94.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0426949998363852,,0.4689929999876767,0.0003647999837994,0.0549636001233011,0.5243313999380916,0.9999991318630276,0.658393965380274,2.840093900216744,1.265625,0.5793097999412566,36.96572971343994,,,,,,,,,,,,,,,,,,0.0003858997952193,1669003467.0,163.0,22.0,57.0,0.0,0.0217319000512361,0.0217319000512361,0.3308502999134362,0.0451352999079972,0.0652311998419463,0.0040235999040305,eigsh,0.0007360999006778
6000,7,620260513,3,3,16.0,120604,719108,0.0199752222222222,2.0762996000703424,0.3227016001474112,0,0.0,60.302,93.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0397828998975455,eigsh,0.0155056999064981,0.000110600143671,0.0510356000158935,0.0666604000143706,0.9999999999999996,0.6568297345889046,2.4656531002838165,0.9375,0.1181681999005377,24.736994743347168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,7,620260513,3,3,16.0,120604,719108,0.0199752222222222,2.0762996000703424,0.3227016001474112,0,0.0,60.302,93.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0443422999233007,,0.4953868000302464,0.0004023998044431,0.0605608001351356,0.5563620000611991,0.999999074394652,0.6561829975226421,2.955351200187579,1.25,0.6126488000154495,38.50731563568115,,,,0.0080669000744819,0.3749339999631047,0.0474211999680846,0.0602637999691069,0.003058300120756,eigsh,0.0007192001212388,,,,,,,,,,,,,,,,,,,,,
6000,7,620260513,3,3,16.0,120604,719108,0.0199752222222222,2.0762996000703424,0.3227016001474112,0,0.0,60.302,93.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0423578999470919,,0.0444137998856604,0.000193899963051,0.0537171000614762,0.0983345999848097,1.0546533409072425,0.7421075222909983,2.4973260001279414,0.796875,0.1548838999588042,31.789334297180176,,,,,,,,,,,0.0241308000404387,eigsh,0.0200322999153286,362554.0,253960.0,0.7,503733.0,,,,,,,,,,,,,,
6000,7,620260513,3,3,16.0,120604,719108,0.0199752222222222,2.0762996000703424,0.3227016001474112,0,0.0,60.302,93.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0403414999600499,,0.4772327998653054,0.0002896001096814,0.0509983000811189,0.5285302000120282,0.999998976846128,0.6561482954484917,2.9275219002738595,1.65625,0.58414960000664,36.95580387115479,,,,,,,,,,,,,,,,,,0.0004839999601244,3916972193.0,163.0,20.0,55.0,0.0,0.0247660998720675,0.0247660998720675,0.3428440999705344,0.0442347000353038,0.0605438000056892,0.0031288999598473,eigsh,0.0004041001666337
6000,8,620260514,3,3,16.0,120706,719896,0.0199971111111111,2.1296252999454737,0.3263972999993711,0,0.0,60.353,89.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0476832001004368,eigsh,0.0157451000995934,8.950009942054749e-05,0.0557835998479276,0.0716272999998182,1.0,0.6579390560833348,2.5276407999917865,0.65625,0.1332127000205218,24.76404857635498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,8,620260514,3,3,16.0,120706,719896,0.0199971111111111,2.1296252999454737,0.3263972999993711,0,0.0,60.353,89.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0383685999549925,,0.4878063001669943,0.0002942997962236,0.0500346000771969,0.5381439998745918,0.9999991020293784,0.6573250786408217,2.99415779998526,1.515625,0.5908379999455065,38.51613521575928,,,,0.0091675999574363,0.3769325998146087,0.0478068999946117,0.0488169000018388,0.0035521001555025,eigsh,0.0005888000596314,,,,,,,,,,,,,,,,,,,,,
6000,8,620260514,3,3,16.0,120706,719896,0.0199971111111111,2.1296252999454737,0.3263972999993711,0,0.0,60.353,89.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0401874000672251,,0.0420679999515414,0.0001743999309837,0.0539849000051617,0.0962368000764399,1.0561012009021935,0.7441259042111384,2.552249899832532,0.859375,0.1491843999829143,31.79280567169189,,,,,,,,,,,0.0230855999980121,eigsh,0.0187611000146716,362948.0,253802.0,0.7,503382.0,,,,,,,,,,,,,,
6000,8,620260514,3,3,16.0,120706,719896,0.0199971111111111,2.1296252999454737,0.3263972999993711,0,0.0,60.353,89.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0417637999635189,,0.4244936001487076,0.0002870000898838,0.0481058000586926,0.4728954001329839,0.9999991879526108,0.6572636107273876,2.928909000242129,1.375,0.5293277001474053,36.96192264556885,,,,,,,,,,,,,,,,,,0.0002962001599371,2223235734.0,163.0,21.0,57.0,0.0,0.0174525999464094,0.0174525999464094,0.3047140000853687,0.0457709999755024,0.0519644999876618,0.0030213999561965,eigsh,0.0004990000743418
6000,9,620260515,3,3,16.0,121225,722920,0.0200811111111111,2.0388815999031067,0.359637799905613,0,0.0,60.6125,95.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0409162000287324,eigsh,0.0138421000447124,0.0001213999930769,0.0536407998297363,0.0676128999330103,1.0,0.6579269335455251,2.466123699676245,0.84375,0.1213989998213946,24.86786937713623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,9,620260515,3,3,16.0,121225,722920,0.0200811111111111,2.0388815999031067,0.359637799905613,0,0.0,60.6125,95.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0428025999572128,,0.4750691999215632,0.0003674000035971,0.0493932999670505,0.524841400096193,0.999999276305252,0.6573509469837656,2.9233492997009307,1.34375,0.5811425000429153,38.55064296722412,,,,0.0080995000898838,0.3573579001240432,0.0449995000381022,0.0597244000528007,0.003272800007835,eigsh,0.0007378000300377,,,,,,,,,,,,,,,,,,,,,
6000,9,620260515,3,3,16.0,121225,722920,0.0200811111111111,2.0388815999031067,0.359637799905613,0,0.0,60.6125,95.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0384899999480694,,0.0388931001070886,0.0002375999465584,0.0500744997989386,0.0892167000565677,1.0580777465461264,0.7454497157340272,2.487724599661305,0.921875,0.1394692999310791,31.95273971557617,,,,,,,,,,,0.0206022001802921,eigsh,0.0180377999786287,364460.0,255257.0,0.7,506274.0,,,,,,,,,,,,,,
6000,9,620260515,3,3,16.0,121225,722920,0.0200811111111111,2.0388815999031067,0.359637799905613,0,0.0,60.6125,95.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0387478000484406,,0.4256242997944355,0.0003084000200033,0.0509687000885605,0.476911999983713,0.9999990417684534,0.6572178747682725,2.875420799711719,1.484375,0.5296131998766214,37.02118396759033,,,,,,,,,,,,,,,,,,0.0002923998981714,2440745105.0,163.0,20.0,52.0,0.0,0.0171795999631285,0.0171795999631285,0.2963610000442713,0.0483939000405371,0.0591523998882621,0.0029018998611718,eigsh,0.0005075999069958
6000,10,620260516,3,3,16.0,120848,720768,0.0200213333333333,2.1856142000760883,0.3392723998986184,0,0.0,60.424,98.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0404938999563455,eigsh,0.014682900160551,0.0001038999762386,0.0520542999729514,0.0668483001645654,1.0,0.6569489219615621,2.591727700084448,0.953125,0.121042100014165,24.793986320495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6000,10,620260516,3,3,16.0,120848,720768,0.0200213333333333,2.1856142000760883,0.3392723998986184,0,0.0,60.424,98.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0395244001410901,,0.4999772999435663,0.0003581000491976,0.0526245997752994,0.5529709998518229,0.9999990647881544,0.6562232950977659,3.07784659974277,1.4375,0.6069335998035967,38.52621364593506,,,,0.0077672000043094,0.3850340000353753,0.046828200109303,0.0562140999827533,0.0028832999523729,eigsh,0.0004318999126553,,,,,,,,,,,,,,,,,,,,,
6000,10,620260516,3,3,16.0,120848,720768,0.0200213333333333,2.1856142000760883,0.3392723998986184,0,0.0,60.424,98.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0398857998661696,,0.0411406999919563,0.0002289998810738,0.0508569001685828,0.092236700002104,1.0555469666142878,0.7421292140451329,2.61711320001632,1.09375,0.1465906000230461,31.87421131134033,,,,,,,,,,,0.0225096999201923,eigsh,0.0183068001642823,363384.0,254718.0,0.7,505236.0,,,,,,,,,,,,,,
6000,10,620260516,3,3,16.0,120848,720768,0.0200213333333333,2.1856142000760883,0.3392723998986184,0,0.0,60.424,98.0,120771.58755555555,20.128597925925927,60.38579377777778,0.1109999938302488,1.6e-05,1.7777777777777775e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0402546999976038,,0.4430211000144481,0.0003774999640882,0.0494266001041978,0.4928361000493169,0.9999991426813708,0.6560988217242663,3.017711800057441,1.5625,0.5456006000749767,36.97769260406494,,,,,,,,,,,,,,,,,,0.0003080000169575,40132671.0,163.0,23.0,51.0,0.0,0.0187609000131487,0.0187609000131487,0.3120782000478357,0.0492188001517206,0.0579870999790728,0.0029588001780211,eigsh,0.0006146999076008
8000,1,820260507,3,3,16.0,160768,962298,0.01503590625,2.814536300022155,0.4501334000378847,0,0.0,60.288,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0524369999766349,eigsh,0.0207917001098394,0.0001219999976456,0.0582410001661628,0.0791639001108706,1.0,0.6590633049443032,3.343824400333688,1.03125,0.1488846000283956,33.10151958465576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,1,820260507,3,3,16.0,160768,962298,0.01503590625,2.814536300022155,0.4501334000378847,0,0.0,60.288,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0525644000153988,,0.7187367000151426,0.0004781999159604,0.0631083999760449,0.7823323998600245,0.9999987623561444,0.6581098361214106,4.046992999967188,2.09375,0.8520200999919325,51.24681377410889,,,,0.0104978999588638,0.5764713000971824,0.0630848999135196,0.0629041998181492,0.0033166999928653,eigsh,0.0009907002095133,,,,,,,,,,,,,,,,,,,,,
8000,1,820260507,3,3,16.0,160768,962298,0.01503590625,2.814536300022155,0.4501334000378847,0,0.0,60.288,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0521024998743087,,0.0566935001406818,0.0002027000300586,0.0562233000528067,0.1131284998264163,1.0577443881515798,0.7479256258532854,3.377789200283587,1.015625,0.1822873998899012,42.53422546386719,,,,,,,,,,,0.0281785998959094,eigsh,0.0281903999857604,485149.0,340112.0,0.7,674585.0,,,,,,,,,,,,,,
8000,1,820260507,3,3,16.0,160768,962298,0.01503590625,2.814536300022155,0.4501334000378847,0,0.0,60.288,89.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0523508000187575,,0.5782731999643147,0.0003601000644266,0.0612025998998433,0.639845099998638,0.9999987513528568,0.6582716937060665,3.904505599988625,1.953125,0.7079006999265403,49.19181537628174,,,,,,,,,,,,,,,,,,0.0003800000995397,151191118.0,163.0,27.0,72.0,0.0,0.0234260000288486,0.0234260000288486,0.4085091000888496,0.0601049000397324,0.0804757000878453,0.0035218999255448,eigsh,0.0008125000167638
8000,2,820260508,3,3,16.0,160816,962724,0.0150425625,2.9024064000695944,0.4363051999825984,0,0.0,60.306,93.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Non-random,non_random,0.0,1.0,1.0,0.0518615001346915,eigsh,0.0181321999989449,0.0001121999230235,0.0557205001823604,0.07397329993546,1.0,0.6566799217184573,3.412676500156522,1.25,0.1438104999251663,33.11614513397217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,2,820260508,3,3,16.0,160816,962724,0.0150425625,2.9024064000695944,0.4363051999825984,0,0.0,60.306,93.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Gaussian random projection,gaussian_random_projection,0.0,1.0,1.0,0.0499019001144915,,0.6570723000913858,0.0003601999487727,0.0575226000510156,0.7149646000470966,0.9999987267473448,0.6556026571054527,4.053666700143367,1.8125,0.7810064000077546,51.25139141082764,,,,0.0107937001157552,0.5101579998154193,0.0589717999100685,0.0713003000710159,0.0038310999516397,eigsh,0.000921499915421,,,,,,,,,,,,,,,,,,,,,
8000,2,820260508,3,3,16.0,160816,962724,0.0150425625,2.9024064000695944,0.4363051999825984,0,0.0,60.306,93.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,Random sampling,random_sampling,0.0,1.0,1.0,0.0515826998744159,,0.0522374999709427,0.0002361999358981,0.0615269001573324,0.1140139000490307,1.0546141086202097,0.7434882292189694,3.452712200116366,0.984375,0.1815738000441342,42.50401973724365,,,,,,,,,,,0.0282906000502407,eigsh,0.0236424000468105,485362.0,339542.0,0.7,673488.0,,,,,,,,,,,,,,
8000,2,820260508,3,3,16.0,160816,962724,0.0150425625,2.9024064000695944,0.4363051999825984,0,0.0,60.306,93.0,161067.88296000002,20.13348537,60.40045611000001,0.1110277847230903,9e-06,1e-06,sparse,CountSketch random projection,countsketch_random_projection,0.0,1.0,1.0,0.0528323000762611,,0.6918103999923915,0.0003470000810921,0.0625132999848574,0.7546794000081718,0.9999986667945016,0.6556299349450635,4.093382300110534,1.71875,0.8286398001946509,49.18950176239014,,,,,,,,,,,,,,,,,,0.0004285001195967,3510582505.0,163.0,27.0,68.0,0.0,0.0269303999375551,0.0269303999375551,0.5135905998758972,0.0643132999539375,0.0805406998842954,0.0038102001417428,eigsh,0.0010339999571442
