K,method,rep,seed,n,m,rho_n,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,hypergraph_laplacian_build_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_core_eigensolver,rp_lift_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,p_in,p_out,sampling_mode,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
6,Gaussian random projection,9,20860436,5000,3,8.0,32339,0.6864,0.04210193299622726,0.05346906666862805,0.8787438750005094,0.06174212499172427,0.762330416997429,0.014780041994526982,0,0.0,19.4034,39.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,0.003368959005456418,0.051810624994686805,0.045731207996141165,0.03189495900005568,0.003535249998094514,eigsh,0.003580167001928203,0.14064762499765493,0.00015333399642258883,0.6215255420102039,0.9999902871396642,0.541114976508128,1.7028125009965152,1.152e-05,1.28e-06,sparse,8.342307000000005,1.9298902089940384,37.97977352142334,569.515625,569.515625,0.0
6,Gaussian random projection,10,20860437,5000,3,8.0,32548,0.7152,0.03717091822496651,0.04939943233446136,0.9053515420091571,0.06134566699620336,0.797832041993388,0.014038540990441106,0,0.0,19.5288,40.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,0.0032808749965624884,0.05384258400590625,0.06536316600977443,0.028882792001240887,0.004825165990041569,eigsh,0.0003215829929104075,0.15753891700296663,0.00029549999453593045,0.639993750010035,0.9999915064713293,0.5396038926248014,1.764525376012898,1.152e-05,1.28e-06,sparse,8.801764999999989,1.985076459008269,38.056735038757324,569.515625,569.546875,0.03125
8,Gaussian random projection,1,21060428,5000,3,8.0,30058,0.843,0.002780813737424879,0.007087017056412062,0.8308625420031603,0.056319333001738414,0.7860257499996806,0.013776124993455596,0,0.0,18.0348,36.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0034002500033238903,0.04971116599335801,0.05249220799305476,0.01018804199702572,0.003987167001469061,eigsh,0.00027991700335405767,0.12061050000193063,0.00026316600269638,0.6651475410035346,0.9999889474586449,0.5465338394912872,1.6732030820130603,1.152e-05,1.28e-06,sparse,8.55981300000002,1.882795832992997,37.550960540771484,569.546875,582.609375,13.0625
8,Gaussian random projection,2,21060429,5000,3,8.0,29800,0.8518,0.0017803319169393704,0.0054088736183757445,0.8407084999926155,0.05674212500161957,0.8061088750109775,0.013033082999754697,0,0.0,17.88,38.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0034403329918859527,0.04928033400210552,0.050482542006648146,0.014545041995006613,0.00785791699308902,eigsh,0.00029799999902024865,0.1289987089985516,0.00048587500350549817,0.6766195419913856,0.9999850665361845,0.5479387162099889,1.7035547509876778,1.152e-05,1.28e-06,sparse,8.75690099999997,1.9005665829899954,37.46175765991211,582.609375,583.671875,1.0625
8,Gaussian random projection,3,21060430,5000,3,8.0,30106,0.8458,0.002161382596841212,0.006043154678674549,0.8293112910032505,0.05762187499203719,0.8117960840027081,0.012218249990837649,0,0.0,18.0636,35.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0034266250004293397,0.05019912500574719,0.04953525000018999,0.018058166999253444,0.0036391250032465905,eigsh,0.0003734580095624551,0.12574554199818522,0.0007272920047398657,0.6853178749879589,0.9999860238926471,0.5465796916363811,1.6987238749861717,1.152e-05,1.28e-06,sparse,8.59403500000002,1.9134551250026561,37.56894874572754,583.671875,583.703125,0.03125
8,Gaussian random projection,4,21060431,5000,3,8.0,29817,0.8338,0.004797789260028044,0.010056588821529709,0.8431710409931839,0.05912266699306201,0.8568928750028135,0.012868083998910151,0,0.0,17.8902,34.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0035122909903293476,0.049331291986163706,0.0471601669996744,0.009431874990696087,0.004893583012744784,eigsh,0.002410040993709117,0.11716337500547525,0.00027920799038838595,0.7394462499942165,0.9999862832523955,0.5477737791491881,1.759182540976326,1.152e-05,1.28e-06,sparse,9.059811999999965,1.9619740000052843,37.46358108520508,583.703125,583.71875,0.015625
8,Gaussian random projection,5,21060432,5000,3,8.0,29870,0.8366,0.003581356750049685,0.008141141548998714,0.8248181669914629,0.05848466600582469,0.7622467500041239,0.012503167003160343,0,0.0,17.922,36.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.003521708000334911,0.04926729199360125,0.04388487499090843,0.00803641699894797,0.003597542003262788,eigsh,0.000995499998680316,0.1102402500109747,0.00011766700481530279,0.6518849590065656,0.9999910117488987,0.5476276104623822,1.6455457090196433,1.152e-05,1.28e-06,sparse,8.41948599999995,1.8516992090007989,37.47992420196533,583.71875,583.71875,0.0
8,Gaussian random projection,6,21060433,5000,3,8.0,29973,0.8366,0.003438556609001129,0.007957491870882799,0.8494039590004832,0.06116450000263285,0.826628458002233,0.014061750000109896,0,0.0,17.9838,36.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.00336533400695771,0.05482554199988954,0.05954637500690296,0.010778457988635637,0.00457616698986385,eigsh,0.00032787500822450966,0.13459554100700188,0.00016854199930094182,0.6918598330084933,0.9999901597310744,0.5471863594386033,1.7371923750179121,1.152e-05,1.28e-06,sparse,8.851150999999959,1.9461294590000762,37.51995372772217,583.71875,583.71875,0.0
8,Gaussian random projection,7,21060434,5000,3,8.0,29937,0.8456,0.0021248747644984412,0.005943452982458984,0.8266576250025537,0.05633337498875335,0.8609171669959323,0.012807457998860627,0,0.0,17.9622,37.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0034050829999614507,0.04951091700058896,0.058787374990060925,0.008130500005790964,0.003926582998246886,eigsh,0.0007295840041479096,0.125121749995742,0.00014500001270789653,0.7356449590006378,0.9999865030664036,0.5465798294737093,1.7439027090003947,1.152e-05,1.28e-06,sparse,8.96327599999995,1.963982749992283,37.50593662261963,583.71875,583.78125,0.0625
8,Gaussian random projection,8,21060435,5000,3,8.0,30070,0.8354,0.0038911047153116986,0.008526707896274978,0.8528854579926701,0.06204624999372754,0.8495776670024497,0.013419082999462262,0,0.0,18.042,34.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.0037765000015497208,0.05355454199889209,0.06255437500658445,0.009792292010388337,0.006683874991722405,eigsh,0.0008845829870551825,0.13816358298936393,0.00032641699363011867,0.7110834169870941,0.9999892884982339,0.5472118046584491,1.7645051249564858,1.152e-05,1.28e-06,sparse,9.059210000000007,1.9650175830029184,37.557637214660645,583.78125,583.796875,0.015625
8,Gaussian random projection,9,21060436,5000,3,8.0,30062,0.848,0.0019491095581482898,0.005760890585210929,0.8293672919971868,0.05777766699611675,0.9409823750029318,0.012695584009634331,0,0.0,18.0372,33.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.003376374996150844,0.04960275000485126,0.038478792004752904,0.01510762500402052,0.003829499997664243,eigsh,0.0009409999911440536,0.11230720901221503,0.0005632499960483983,0.828107707988238,0.9999872169084978,0.5469754085282134,1.828123125989805,1.152e-05,1.28e-06,sparse,9.594556000000011,2.030026499996893,37.55516052246094,583.796875,583.84375,0.046875
8,Gaussian random projection,10,21060437,5000,3,8.0,29941,0.8424,0.0029823713710145864,0.007288568070439597,0.8460228339972673,0.06128387500939425,0.8213432909979019,0.012436417004209943,0,0.0,17.9646,36.0,29968.0192,5.99360384,17.98081152,0.015559414403889181,0.003735541002242826,0.05427883299125824,0.054536665993509814,0.029082875000312924,0.008851708000293002,eigsh,0.0008420410013059154,0.15213041599781718,0.00032625001040287316,0.6688815420056926,0.9999894718574515,0.5476128702725974,1.7286449170205742,1.152e-05,1.28e-06,sparse,8.862418999999989,1.9324599590036087,37.5089693069458,583.84375,583.875,0.03125
10,Gaussian random projection,1,21260428,5000,3,8.0,28692,0.872,0.0015468929401771362,0.006552164300326356,0.7958047080028336,0.05453329099691473,0.9446572500019101,0.013390082996920682,0,0.0,17.2152,32.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0034372499940218404,0.04897395899752155,0.058954292006092146,0.02412000000185799,0.007202583001344465,eigsh,0.0007861670019337907,0.14412041699688416,0.00013475000741891563,0.8003980830108048,0.9999876554992817,0.5509537347405876,1.7949912490148563,1.152e-05,1.28e-06,sparse,9.560521999999992,1.9941604170016944,37.45567798614502,583.875,597.140625,13.265625
10,Gaussian random projection,2,21260429,5000,3,8.0,29058,0.8734,0.0016019915486390603,0.006649947599109051,0.8342245420062682,0.059859624991077,0.9345771670050453,0.014133332995697856,0,0.0,17.4348,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0034618329955264926,0.05333179199078586,0.06082245800644159,0.008676541998283938,0.003998874992248602,eigsh,0.00028612499590963125,0.1310828749992652,0.00015333299234043807,0.8033369159966242,0.9999853482934703,0.5499781346797631,1.828657290985575,1.152e-05,1.28e-06,sparse,9.18399199999999,2.0246080000069924,37.58130359649658,597.140625,597.140625,0.0
10,Gaussian random projection,3,21260430,5000,3,8.0,28651,0.8764,0.0005822534385111867,0.00461701791001008,0.797218542007613,0.05550241601304151,0.869204541988438,0.012255708003067411,0,0.0,17.1906,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0034510830009821802,0.04976599999645259,0.05456058299751021,0.010038791006081738,0.004193083004793152,eigsh,0.0004742500022985041,0.12341791699873284,0.00014391700096894056,0.7456384999968577,0.9999815087724986,0.5516732884966618,1.721921292017214,1.152e-05,1.28e-06,sparse,8.72796999999997,1.924754000006942,37.4367151260376,597.140625,597.1875,0.046875
10,Gaussian random projection,4,21260431,5000,3,8.0,28984,0.8746,0.001791166154118602,0.0070719720001424895,0.8500966669962509,0.059142874990357086,0.9638592910050647,0.014118292005150579,0,0.0,17.3904,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0034949160035466775,0.054880750001757406,0.057645332999527454,0.008405333006521687,0.0074834580009337515,eigsh,0.00032141701376531273,0.1328734999988228,0.00016799999866634607,0.8308124579925789,0.999983523662868,0.550430402287886,1.873093499976676,1.152e-05,1.28e-06,sparse,9.601944000000003,2.0658102079905802,37.558359146118164,597.1875,597.234375,0.046875
10,Gaussian random projection,5,21260432,5000,3,8.0,28673,0.8764,0.0012560474563118275,0.005953519351240517,0.797529499992379,0.056720207998296246,1.0352739999943879,0.013449457997921854,0,0.0,17.2038,34.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0035766670043813065,0.04960154199216049,0.05261037500167731,0.008847125005559064,0.005409666002378799,eigsh,0.0005332500004442409,0.12139470801048446,0.00030945800244808197,0.91356554099184,0.999984937224348,0.5517620010893809,1.8895194149954477,1.152e-05,1.28e-06,sparse,9.816900000000032,2.1080111250048503,37.44613552093506,597.234375,597.25,0.015625
10,Gaussian random projection,6,21260433,5000,3,8.0,28731,0.8772,0.0005945702047631915,0.004640661609277212,0.8181309170031454,0.054715334001230076,0.9534659579949221,0.013994041000842117,0,0.0,17.2386,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.003515208009048365,0.049256375001277775,0.045273667012224905,0.014971249998779967,0.007504916997277178,eigsh,0.0003506659995764494,0.12245945799804758,0.0005882080004084855,0.8304132089979248,0.99998640347518,0.5511716112332371,1.8263071260007564,1.152e-05,1.28e-06,sparse,9.711063999999965,2.020195874996716,37.469040870666504,597.25,597.25,0.0
10,Gaussian random projection,7,21260434,5000,3,8.0,28777,0.876,0.0010548112669280158,0.0055588186001335515,0.7999569170060568,0.054769750000559725,0.9477709579950897,0.013695125002413988,0,0.0,17.2662,37.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.003366125005413778,0.049016749995644204,0.06167437499971129,0.00878862499666866,0.008027624993701465,eigsh,0.0003284580016043037,0.13274749999982305,0.00315033299557399,0.8118652499979362,0.999987393416373,0.5510502392878824,1.8024897499999497,1.152e-05,1.28e-06,sparse,9.61543800000004,1.998561125001288,37.47965717315674,597.25,597.25,0.0
10,Gaussian random projection,8,21260435,5000,3,8.0,29087,0.877,0.0009707204172660314,0.005453076892584745,0.8292669579968788,0.05595137500495184,0.9617794999940088,0.014210249995812774,0,0.0,17.4522,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.0035920829977840185,0.05010733299423009,0.05318366699793842,0.012518250005086884,0.008621375003713183,eigsh,0.0005788750131614506,0.1296320410037879,0.0005332090076990426,0.8316096250055125,0.9999843696043811,0.5494309479589603,1.84699320801883,1.152e-05,1.28e-06,sparse,9.790129999999976,2.0617729160003364,37.59171962738037,597.25,597.25,0.0
10,Gaussian random projection,9,21260436,5000,3,8.0,28648,0.8768,0.0005064374921206039,0.004525837235837275,0.7991162079997594,0.055197957990458235,0.9281455829914194,0.01468833400576841,0,0.0,17.1888,35.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.003386458003660664,0.048082290988531895,0.05427412501012441,0.013218917010817677,0.008848750003380701,eigsh,0.0002707919920794666,0.12898058399150614,0.0002704170037759468,0.7988905419915682,0.9999840882823746,0.5516486558541114,1.7824557089770678,1.152e-05,1.28e-06,sparse,9.504639999999995,1.9893840000004275,37.43394756317139,597.25,597.25,0.0
10,Gaussian random projection,10,21260437,5000,3,8.0,28745,0.8774,0.0008498545876184097,0.0052195050727828875,0.8146081670129206,0.055289625001023524,0.8983220000081928,0.01302287500584498,0,0.0,17.247,37.0,28771.219200000003,5.754243840000001,17.262731520000003,0.009946046832415702,0.003507832996547222,0.04948945798969362,0.05811408300360199,0.02082141699793283,0.01297616699594073,eigsh,0.0033655000006547198,0.14921070799755398,0.0006619170017074794,0.7484444589936174,0.9999873034577765,0.5511378642831887,1.768214876006823,1.152e-05,1.28e-06,sparse,9.425665999999978,1.9626375829975586,37.47009563446045,597.25,597.265625,0.015625
12,Gaussian random projection,1,21460428,5000,3,8.0,28262,0.888,0.0008605061737114797,0.006649180112274852,0.7890049999987241,0.054451957999845035,0.9284225419978611,0.014737541001522914,0,0.0,16.9572,33.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003378250010428019,0.04845379199832678,0.06225691699364688,0.025316040992038324,0.008642375003546476,eigsh,0.0005210419913055375,0.14932287500414532,0.00030858299578540027,0.7787871250038734,0.9999851386339611,0.5522898601714342,1.7718755410023732,1.152e-05,1.28e-06,sparse,9.630716000000007,1.9716206250013784,37.692161560058594,597.265625,617.328125,20.0625
12,Gaussian random projection,2,21460429,5000,3,8.0,28133,0.892,0.0006790641195412547,0.006368168610436547,0.7993931670062011,0.05408275000809226,1.1206596250121947,0.0147532080009114,0,0.0,16.8798,32.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003512542010867037,0.04826879200118128,0.05247375000908505,0.030059416007134132,0.0083676249923883,eigsh,0.0008282080088974908,0.14482749998569489,0.0003696670028148219,0.975456749991281,0.9999835007451233,0.5523076745251762,1.974129833994084,1.152e-05,1.28e-06,sparse,10.919502999999963,2.1654162500053644,37.64450740814209,617.328125,617.34375,0.015625
12,Gaussian random projection,3,21460430,5000,3,8.0,27893,0.8958,-0.00010873613992589627,0.004596211711289794,0.7904709579888731,0.056993791993591,0.9562992920109536,0.015412957989610732,0,0.0,16.7358,33.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.0035161249979864806,0.048872999992454425,0.04606758400041144,0.014584708012989722,0.010215665999567136,eigsh,0.0006558750028489158,0.12444637498992961,0.00036187500518281013,0.8314788330026204,0.9999877430355053,0.5538642524768619,1.803751832980197,1.152e-05,1.28e-06,sparse,9.749499000000014,2.0024108330107993,37.55500316619873,617.34375,617.4375,0.09375
12,Gaussian random projection,4,21460431,5000,3,8.0,28179,0.8906,0.0008236485004928967,0.006670411435538006,0.793987749988446,0.056591624990687706,0.9938496249960735,0.015401207987451926,0,0.0,16.9074,35.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.0035648750053951517,0.04799383399949875,0.0585299579979619,0.010372707998612896,0.00923404100467451,eigsh,0.0008769170090090483,0.13115612500405405,0.000340208993293345,0.8623498750093859,0.9999880542982953,0.5526479072845956,1.844425583985867,1.152e-05,1.28e-06,sparse,10.004153999999971,2.044146333995741,37.65509510040283,617.4375,617.4375,0.0
12,Gaussian random projection,5,21460432,5000,3,8.0,27825,0.896,0.00044557048629144305,0.005958995193786983,0.7813584160030587,0.05415954200725537,1.0412137909879675,0.013641083001857623,0,0.0,16.695,31.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003388915996765718,0.04898508300539106,0.060229624999919906,0.010904916998697445,0.009633458001189865,eigsh,0.0005616660055238754,0.13420716699329205,0.00043495799764059484,0.9065658750041621,0.9999858773027944,0.5538501106935017,1.8767259580054088,1.152e-05,1.28e-06,sparse,9.953183000000081,2.077884084006655,37.53582286834717,617.4375,617.4375,0.0
12,Gaussian random projection,6,21460433,5000,3,8.0,28194,0.8944,0.0004669876529630899,0.005985730422779709,0.7946024590055458,0.05369770899415016,0.8945854170015082,0.012862750008935109,0,0.0,16.9164,34.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003549125001882203,0.04719549999572337,0.056560582990641706,0.014845500001683831,0.0050652500067371875,eigsh,0.0010128750000149012,0.12893600000825245,0.0005111249920446426,0.7651322089950554,0.9999836319659039,0.5527475102886502,1.7428795019950485,1.152e-05,1.28e-06,sparse,9.246806000000106,1.9326281660032691,37.663554191589355,617.4375,617.5,0.0625
12,Gaussian random projection,7,21460434,5000,3,8.0,28092,0.8958,5.7816110767133716e-05,0.005032392528792592,1.0642006669950206,0.06557179200171959,0.9538907090027351,0.01434291600889992,0,0.0,16.8552,35.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.0034437919966876507,0.04855849999876227,0.0631974579882808,0.014566917001502588,0.005880291006178595,eigsh,0.00263762500253506,0.13914520799880847,0.00015145800716709346,0.8145900829986203,0.9999851254523756,0.5532548564698476,2.083659208001336,1.152e-05,1.28e-06,sparse,9.810525999999982,2.283586457997444,37.62791156768799,617.5,617.828125,0.328125
12,Gaussian random projection,8,21460435,5000,3,8.0,27806,0.8902,0.0005498210785423431,0.005966701162961536,0.7754328330047429,0.054271041008178145,0.9069717499951366,0.014221666991943493,0,0.0,16.6836,32.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003522875005728565,0.047214583013555966,0.048454041985678487,0.022606707992963493,0.012669207993894815,eigsh,0.0004832909908145666,0.13558895798632875,0.0002965000021504238,0.7710819579951931,0.9999845816270905,0.5539913189703128,1.7366712899965933,1.152e-05,1.28e-06,sparse,9.467576000000008,1.9334802920056973,37.5260705947876,617.828125,617.859375,0.03125
12,Gaussian random projection,9,21460436,5000,3,8.0,28376,0.8914,0.001272937812206794,0.007581835939435267,0.7949156669928925,0.05549612500180956,0.9672351250046631,0.013343833008548245,0,0.0,17.0256,36.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.003479666993371211,0.0470331249962328,0.04842837499745656,0.011054832997615449,0.004776499990839511,eigsh,0.0006716670031892136,0.11686420800106134,0.0010774999973364174,0.8492867500026478,0.9999866216824523,0.5517014110737685,1.8176402499957476,1.152e-05,1.28e-06,sparse,9.699479999999994,2.0194757909921464,37.73025989532471,617.859375,617.859375,0.0
12,Gaussian random projection,10,21460437,5000,3,8.0,28109,0.894,0.0005372244851311025,0.0061320582169697045,0.7835878329933621,0.05432237499917392,0.9800222089979798,0.013247790993773378,0,0.0,16.8654,37.0,28121.506355200003,5.62430127104,16.87290381312,0.0068986897019259795,0.0035351249971427023,0.04816891699738335,0.04806858299707528,0.015628374996595085,0.004530541991698556,eigsh,0.000273290992481634,0.12090437499864493,0.00015566599904559553,0.8589567090093624,0.9999825332507902,0.55283568632969,1.817926957999589,1.152e-05,1.28e-06,sparse,9.745760000000018,2.010000750000472,37.631099700927734,617.859375,617.875,0.015625
