dataset,alpha,tau_label,tau_value,group,group_n,method,rep,r,ell,k,q,test_matrix_scaling,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,exact_eigsh_sec,eigen_decomposition_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_test_matrix_entry_std,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
cora,0.5,0,0.0,low_deg_1_2,899,Exact spectral,2,10,7,7,1,by_dim,0.0715158999664709,0.04561010003089905,0.11712599999736995,0.0715158999664709,0.0715158999664709,0.21966094372704997,0.37275070067031907,0.2893541925142974,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Exact spectral,2,10,7,7,1,by_dim,0.0715158999664709,0.04561010003089905,0.11712599999736995,0.0715158999664709,0.0715158999664709,0.2437093436744324,0.4082797297165914,0.27253620953369634,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Exact spectral,2,10,7,7,1,by_dim,0.0715158999664709,0.04561010003089905,0.11712599999736995,0.0715158999664709,0.0715158999664709,0.3205538580908599,0.5166168415530322,0.2856052476025962,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Gaussian RP,2,10,17,7,1,by_dim,0.002082600025460124,0.09317419992294163,0.09525679994840175,,0.0020667999051511288,0.018477779834757162,0.03447698395884014,0.20567018983157687,0.0003271999303251505,0.24253562503633297,0.00040010001976042986,0.000852299970574677,0.0002967000473290682,0.00011619995348155499,7.429998368024826e-05,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Gaussian RP,2,10,17,7,1,by_dim,0.002082600025460124,0.09317419992294163,0.09525679994840175,,0.0020667999051511288,0.01038196736056956,0.02872518537906951,0.2015062357135606,0.0003271999303251505,0.24253562503633297,0.00040010001976042986,0.000852299970574677,0.0002967000473290682,0.00011619995348155499,7.429998368024826e-05,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Gaussian RP,2,10,17,7,1,by_dim,0.002082600025460124,0.09317419992294163,0.09525679994840175,,0.0020667999051511288,0.024554882070315583,0.04738517238809256,0.22002445854144442,0.0003271999303251505,0.24253562503633297,0.00040010001976042986,0.000852299970574677,0.0002967000473290682,0.00011619995348155499,7.429998368024826e-05,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Gaussian RP,2,10,17,7,1,by_dim,0.002082600025460124,0.09317419992294163,0.09525679994840175,,0.0020667999051511288,0.04611476762126095,0.15111443376053066,0.28966573454151096,0.0003271999303251505,0.24253562503633297,0.00040010001976042986,0.000852299970574677,0.0002967000473290682,0.00011619995348155499,7.429998368024826e-05,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Degree-stratified RP,2,10,17,7,1,by_dim,0.004014499951153994,0.07064289995469153,0.07465739990584552,,0.0039669000543653965,0.09549411217372983,0.15456144044701006,0.3306533722634573,,,,,,,,0.00027050008065998554,0.0014470999594777822,0.001042800024151802,0.0008325999369844794,0.00025450007524341345,7.309997454285622e-05,4.630000330507755e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,low_deg_1_2,899,Degree-stratified RP,2,10,17,7,1,by_dim,0.004014499951153994,0.07064289995469153,0.07465739990584552,,0.0039669000543653965,0.04780227003554403,0.10951711503494989,0.28325324735570606,,,,,,,,0.00027050008065998554,0.0014470999594777822,0.001042800024151802,0.0008325999369844794,0.00025450007524341345,7.309997454285622e-05,4.630000330507755e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,mid_deg_3_8,1439,Degree-stratified RP,2,10,17,7,1,by_dim,0.004014499951153994,0.07064289995469153,0.07465739990584552,,0.0039669000543653965,0.12453820832062502,0.18712528582472676,0.3599525936079641,,,,,,,,0.00027050008065998554,0.0014470999594777822,0.001042800024151802,0.0008325999369844794,0.00025450007524341345,7.309997454285622e-05,4.630000330507755e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,high_deg_9_plus,147,Degree-stratified RP,2,10,17,7,1,by_dim,0.004014499951153994,0.07064289995469153,0.07465739990584552,,0.0039669000543653965,0.1799615973929097,0.30542784744691576,0.39274710204942764,,,,,,,,0.00027050008065998554,0.0014470999594777822,0.001042800024151802,0.0008325999369844794,0.00025450007524341345,7.309997454285622e-05,4.630000330507755e-05,8.0,1.0,3.0,"[1,2):n=354,ell=2;[2,4):n=1070,ell=3;[4,8):n=859,ell=3;[8,16):n=155,ell=2;[16,32):n=35,ell=2;[32,64):n=8,ell=2;[64,128):n=3,ell=2;[128,256):n=1,ell=1"
cora,0.5,0,0.0,all,2485,Exact spectral,3,10,7,7,1,by_dim,0.0715158999664709,0.045902199926786125,0.11741809989325702,0.0715158999664709,0.0715158999664709,0.24056786477213976,0.3903644356045871,0.35706454768346,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,low_deg_1_2,899,Exact spectral,3,10,7,7,1,by_dim,0.0715158999664709,0.045902199926786125,0.11741809989325702,0.0715158999664709,0.0715158999664709,0.22216689845580734,0.367825216438132,0.36513004908244084,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,mid_deg_3_8,1439,Exact spectral,3,10,7,7,1,by_dim,0.0715158999664709,0.045902199926786125,0.11741809989325702,0.0715158999664709,0.0715158999664709,0.24657856812900913,0.4018727237065385,0.3479980204378352,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,high_deg_9_plus,147,Exact spectral,3,10,7,7,1,by_dim,0.0715158999664709,0.045902199926786125,0.11741809989325702,0.0715158999664709,0.0715158999664709,0.3160878126091473,0.5267294229614985,0.400884622623753,,,,,,,,,,,,,,,,,,
cora,0.5,0,0.0,all,2485,Gaussian RP,3,10,17,7,1,by_dim,0.0024416999658569694,0.11901030002627522,0.12145199999213219,,0.0024250999558717012,0.025582889077386463,0.04505109290023131,0.2086586628605454,0.00037969998084008694,0.24253562503633297,0.0005010999739170074,0.0011118999682366848,0.00027269998099654913,0.00010609999299049377,5.3600058890879154e-05,,,,,,,,,,,
