group,r,method,runs,alpha_mean,alpha_std,tau_value_mean,tau_value_std,group_n_mean,group_n_std,ell_mean,ell_std,k_mean,k_std,q_mean,q_std,embedding_wall_sec_mean,embedding_wall_sec_std,clustering_wall_sec_mean,clustering_wall_sec_std,total_method_wall_sec_mean,total_method_wall_sec_std,exact_eigsh_sec_mean,exact_eigsh_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,ARI_true_mean,ARI_true_std,NMI_true_mean,NMI_true_std,F1_macro_true_mean,F1_macro_true_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_test_matrix_entry_std_mean,rp_test_matrix_entry_std_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_small_eigh_sec_mean,rp_small_eigh_sec_std,rp_lift_sec_mean,rp_lift_sec_std,ds_bucket_build_sec_mean,ds_bucket_build_sec_std,ds_draw_and_initial_multiply_sec_mean,ds_draw_and_initial_multiply_sec_std,ds_power_iter_sec_mean,ds_power_iter_sec_std,ds_qr_sec_mean,ds_qr_sec_std,ds_build_core_sec_mean,ds_build_core_sec_std,ds_small_eigh_sec_mean,ds_small_eigh_sec_std,ds_lift_sec_mean,ds_lift_sec_std,ds_num_buckets_mean,ds_num_buckets_std,ds_min_bucket_dim_mean,ds_min_bucket_dim_std,ds_max_bucket_dim_mean,ds_max_bucket_dim_std
high_deg_9_plus,20,Exact spectral,10,0.5,0.0,0.0,0.0,147.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05076063999440521,0.015515210315921842,0.1222765399608761,0.015515210315921842,0.0715158999664709,0.0,0.0715158999664709,0.0,0.3197049197907817,0.001521410977696716,0.5151639133959097,0.006538475918236188,0.29696042027441283,0.036517008556942364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,20,Gaussian RP,10,0.5,0.0,0.0,0.0,147.0,0.0,27.0,0.0,7.0,0.0,1.0,0.0,0.0042849299847148355,0.0003850634231482982,0.13933014998910948,0.03625159106906572,0.14361507997382433,0.0363630843389902,,,0.004266110039316118,0.00038347028513816765,0.04466216766850258,0.026136597789388503,0.14585797540615714,0.03037433505370295,0.2848388699098173,0.03213086271570765,0.000599760003387928,2.881043445843001e-05,0.19245008972987526,0.0,0.000731459993403405,8.266818409627829e-05,0.002089090005028993,0.00027685077776856324,0.00041776002617552874,6.569831437218736e-05,0.000338829995598644,0.0001258161596300032,8.921001572161912e-05,4.615294781270996e-06,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,147.0,0.0,47.0,0.0,7.0,0.0,1.0,0.0,0.015927840035874396,0.0031482874207080388,0.10198560998542235,0.011092908445392085,0.11791345002129675,0.012502033224274093,,,0.015831570036243647,0.0031432782311725986,0.25280388645636825,0.03231537361452663,0.38045306497292936,0.03472934661442912,0.47342842503115146,0.038389494205651006,,,,,,,,,,,,,,,0.00032820000778883697,0.000246088010004933,0.0019248999888077378,0.000437972439842776,0.0065608000149950385,0.0014372028906405835,0.005635349999647587,0.000982475057978007,0.0007764500216580928,0.00022713700467422154,0.00047492000740021465,4.1218982004006605e-05,0.00013094999594613909,3.092748606863592e-05,8.0,0.0,3.0,0.0,11.0,0.0
high_deg_9_plus,40,Exact spectral,10,0.5,0.0,0.0,0.0,147.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05854156999848783,0.03936442709190808,0.13005746996495873,0.03936442709190808,0.0715158999664709,0.0,0.0715158999664709,0.0,0.32385472739588195,0.011029340283286759,0.518219647228065,0.010109386585617226,0.30120743643064174,0.04711074216407466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,40,Gaussian RP,10,0.5,0.0,0.0,0.0,147.0,0.0,47.0,0.0,7.0,0.0,1.0,0.0,0.009236529993359,0.002423681582240068,0.14224832000909374,0.03628100199164033,0.15148485000245274,0.03775290845839446,,,0.009209869988262653,0.0024233321531817397,0.06865871738826645,0.040411708448948105,0.17109657367585357,0.05026399184228199,0.31568678094850705,0.050900312846511114,0.0010101999971084297,7.657078222838057e-05,0.14586499149789456,0.0,0.0011725199758075178,0.0001899940407760527,0.005719660024624318,0.0021710618545252853,0.0006894600111991168,0.0001297424314316898,0.0004892700002528727,0.0001365403756158579,0.00012875997927039862,4.727597469939798e-05,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,0,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0024299400043673812,0.00043898846037364553,0.10472163999220356,0.07105658282383116,0.10715157999657095,0.07096022982426457,,,0.002372749976348132,0.0004271233804580976,0.03316085528947343,0.007394440999120503,0.07170368338768102,0.019844885128907707,0.23648846637939064,0.019028723550919082,,,,,,,,,,,,,,,0.0002646499895490706,3.6723449863647914e-05,0.0011267299996688962,0.00014698601734509142,0.00044182998826727273,4.924310912778872e-05,0.0003241400117985904,0.00027903496297176916,0.0001196199911646545,1.1766878120513727e-05,6.232999730855226e-05,1.3406818003164184e-05,3.344999859109521e-05,3.321059154833559e-06,7.0,0.0,1.0,0.0,1.0,0.0
low_deg_1_2,0,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.06970044998452067,0.04077549043374213,0.14121634995099158,0.04077549043374212,0.0715158999664709,0.0,0.0715158999664709,0.0,0.22268803531625644,0.009848121457348069,0.37196872996211466,0.002671080134680988,0.30640289882804883,0.032638077673741266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,0,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0011014200048521162,0.0003675945579920437,0.16665341997286304,0.04308586555549438,0.16775483997771518,0.04328782493791873,,,0.0010843999916687608,0.00036704854443290303,0.00962903826970792,0.005365184158914418,0.02729737793449245,0.008144871082024732,0.19442348460273476,0.0104234875736418,0.00016759001882746816,1.5187245441556326e-05,0.3779644730092272,0.0,0.00025305000599473715,4.044563196584802e-05,0.0004317999817430973,0.0003350922698464341,0.0001283199992030859,8.777739563547184e-06,6.673997268080711e-05,2.1233818106454395e-05,3.6900013219565154e-05,3.6826799015099606e-06,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,2,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,0.003098849987145513,0.0006529252527489295,0.09259508001850918,0.027277891949632323,0.0956939300056547,0.02723774511659427,,,0.0030280600185506046,0.0006195908082002724,0.04922937988943424,0.011208634683410488,0.09465528225640642,0.017303638246131892,0.2629437024738507,0.019220566489415645,,,,,,,,,,,,,,,0.0002805000287480652,5.667278281936586e-05,0.0013528999988920987,0.00024989347661734455,0.0007653799839317799,0.000289386218074958,0.00038235001266002656,7.903082013695047e-05,0.00014613999519497156,3.3213071293351e-05,6.0649996157735586e-05,1.0423841037946479e-05,4.0140002965927124e-05,5.52271136576904e-06,8.0,0.0,1.0,0.0,2.0,0.0
low_deg_1_2,2,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05571824997896328,0.018595329873022606,0.1272341499454342,0.01859532987302261,0.0715158999664709,0.0,0.0715158999664709,0.0,0.21956762309359,0.0023213676940027628,0.36896640156330784,0.006366683663547664,0.299782876728747,0.023315487196082278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,2,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,0.0015020800055935979,0.00036849584288867665,0.13474944999907165,0.03304345927719246,0.13625153000466525,0.03320297939325469,,,0.0014854899840429426,0.00036675511974339285,0.012519833386929422,0.00658952998481533,0.028717954852049078,0.009746946890862921,0.20536260914095106,0.017968033742537394,0.0002177499933168292,1.3417768649053564e-05,0.3333333333333333,0.0,0.00040864999173209073,0.00020916066483704543,0.0005844900151714683,0.00024803815421040916,0.00015372000634670258,3.2690474370731925e-05,7.32199870981276e-05,1.1036703861046615e-05,4.765999037772417e-05,8.064343468947351e-06,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,5,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0032949499902315436,0.0006507449474990052,0.11219376999652013,0.05553333500550167,0.11548871998675167,0.055942021941235286,,,0.003236160008236766,0.0006398261061492875,0.05051044149851118,0.007853112925731466,0.10526223849119856,0.011624427319068186,0.28374343589033507,0.022294694762311038,,,,,,,,,,,,,,,0.00024496003752574327,3.6617727500383406e-05,0.0012542399810627103,0.0002517554645847997,0.0008864299859851598,0.00022042576595338511,0.0005715400096960366,0.00012667517742832022,0.0001588899875059724,2.6376079099276828e-05,7.097002817317844e-05,2.0239261585134278e-05,4.912997828796506e-05,1.0365225561437827e-05,8.0,0.0,1.0,0.0,2.0,0.0
low_deg_1_2,5,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.051094969967380166,0.018057093451280426,0.12261086993385106,0.018057093451280426,0.0715158999664709,0.0,0.0715158999664709,0.0,0.21975315729669198,0.00029160491124325945,0.37218595306226754,0.0017858887445748605,0.29687907532578806,0.023795768810162033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,5,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0015235500293783843,0.00027173492717437676,0.13931595996255056,0.043438182592565336,0.14083950999192893,0.04359966216824004,,,0.0015089800232090055,0.00027023995020598694,0.015446327797164802,0.004256977207709697,0.03352762498835689,0.005432179469905229,0.20379086414923214,0.009398643941753588,0.0002623900305479765,2.7306850850752832e-05,0.2886751345948129,0.0,0.0003285799757577479,9.39687877726701e-05,0.0006251199985854328,0.00015146299753063998,0.00017097003292292355,2.6681390385384647e-05,7.080998038873076e-05,9.638508791316905e-06,5.111000500619411e-05,9.827559441672447e-06,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,10,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,17.0,0.0,7.0,0.0,1.0,0.0,0.004107989999465644,0.00045677003036284045,0.08980944000650197,0.021071686145188468,0.09391743000596761,0.021122392048652325,,,0.004049659997690469,0.0004492417945105972,0.06066859757483527,0.013955224140151429,0.10897490031768256,0.010770791496123679,0.2931061401140268,0.01983180021058209,,,,,,,,,,,,,,,0.000242130015976727,4.291177757270344e-05,0.0013365599792450667,0.0001605070820374521,0.0012014999985694886,0.0001414964842863074,0.0008925999864004552,0.0002302692841628379,0.0002335800207220018,3.0180676005141116e-05,8.472999325022101e-05,1.2228836708075194e-05,5.8560003526508805e-05,9.319193630869044e-06,8.0,0.0,1.0,0.0,3.0,0.0
low_deg_1_2,10,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.04638102997560054,0.010215976018375482,0.11789692994207143,0.010215976018375482,0.0715158999664709,0.0,0.0715158999664709,0.0,0.22050494371531917,0.0011816373643932468,0.37070830779261144,0.002644942431120039,0.31961183229623114,0.03906274126587433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,10,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,17.0,0.0,7.0,0.0,1.0,0.0,0.002368599991314113,0.00033965055106758657,0.1369235600112006,0.056407613745506756,0.1392921600025147,0.05670082864242045,,,0.002352189982775599,0.00033833064457860503,0.01621164271350658,0.0048934256242469665,0.03491010150590708,0.005809195076634024,0.20505564956046615,0.012935444989749259,0.00037296999944373964,2.1351788225451614e-05,0.242535625036333,0.0,0.000489830004516989,4.401964107620326e-05,0.0010467099724337458,0.00028671635613828917,0.0002648600027896464,3.4869765433259494e-05,0.00010530001018196344,2.7670976019626432e-05,7.251999340951443e-05,2.9104023581350835e-05,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,20,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,27.0,0.0,7.0,0.0,1.0,0.0,0.0075905799749307334,0.001066976873267368,0.11150985000422224,0.02712258978071012,0.11910042997915297,0.027229164136061097,,,0.007512930012308061,0.0010552706637467464,0.06409226111421377,0.012969478112645674,0.12210770935601947,0.013730967157335131,0.31804382195319747,0.02763955839971671,,,,,,,,,,,,,,,0.0002645899774506688,3.661277191159887e-05,0.0015975800226442516,0.00019748816883097424,0.0026308200205676256,0.0004865667460284163,0.0019524999894201755,0.0004083330416296857,0.0005786399939097464,0.00033077461947240674,0.00039966000476852057,0.00027749126809302677,8.914000354707242e-05,1.559523794921088e-05,8.0,0.0,2.0,0.0,6.0,0.0
low_deg_1_2,20,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05076063999440521,0.015515210315921842,0.1222765399608761,0.015515210315921842,0.0715158999664709,0.0,0.0715158999664709,0.0,0.2199115391999257,0.0007924524656142734,0.37225815224710035,0.0015575748752956916,0.2969317781711117,0.023962429840556337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,20,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,27.0,0.0,7.0,0.0,1.0,0.0,0.0042849299847148355,0.0003850634231482982,0.13933014998910948,0.03625159106906572,0.14361507997382433,0.0363630843389902,,,0.004266110039316118,0.00038347028513816765,0.012233055389540089,0.004372782771808071,0.03082374296036091,0.006365626819723252,0.2009146779502237,0.013628286016824247,0.000599760003387928,2.881043445843001e-05,0.19245008972987526,0.0,0.000731459993403405,8.266818409627829e-05,0.002089090005028993,0.00027685077776856324,0.00041776002617552874,6.569831437218736e-05,0.000338829995598644,0.0001258161596300032,8.921001572161912e-05,4.615294781270996e-06,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,899.0,0.0,47.0,0.0,7.0,0.0,1.0,0.0,0.015927840035874396,0.0031482874207080388,0.10198560998542235,0.011092908445392085,0.11791345002129675,0.012502033224274093,,,0.015831570036243647,0.0031432782311725986,0.07290735396682256,0.009882184180635677,0.1312478723800904,0.009947662802204535,0.33523749203326475,0.017891786485282748,,,,,,,,,,,,,,,0.00032820000778883697,0.000246088010004933,0.0019248999888077378,0.000437972439842776,0.0065608000149950385,0.0014372028906405835,0.005635349999647587,0.000982475057978007,0.0007764500216580928,0.00022713700467422154,0.00047492000740021465,4.1218982004006605e-05,0.00013094999594613909,3.092748606863592e-05,8.0,0.0,3.0,0.0,11.0,0.0
low_deg_1_2,40,Exact spectral,10,0.5,0.0,0.0,0.0,899.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05854156999848783,0.03936442709190808,0.13005746996495873,0.03936442709190808,0.0715158999664709,0.0,0.0715158999664709,0.0,0.22183265633951862,0.010384956928119329,0.36992672775644986,0.0066747480384147725,0.30044501911139043,0.025419887475118186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_deg_1_2,40,Gaussian RP,10,0.5,0.0,0.0,0.0,899.0,0.0,47.0,0.0,7.0,0.0,1.0,0.0,0.009236529993359,0.002423681582240068,0.14224832000909374,0.03628100199164033,0.15148485000245274,0.03775290845839446,,,0.009209869988262653,0.0024233321531817397,0.017115929731698974,0.00907811202182207,0.036060788954450945,0.011508168618315462,0.20745103393665568,0.01698912589827328,0.0010101999971084297,7.657078222838057e-05,0.14586499149789456,0.0,0.0011725199758075178,0.0001899940407760527,0.005719660024624318,0.0021710618545252853,0.0006894600111991168,0.0001297424314316898,0.0004892700002528727,0.0001365403756158579,0.00012875997927039862,4.727597469939798e-05,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,0,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0024299400043673812,0.00043898846037364553,0.10472163999220356,0.07105658282383116,0.10715157999657095,0.07096022982426457,,,0.002372749976348132,0.0004271233804580976,0.06614218739273685,0.02052445037616009,0.10818597210265872,0.03044812289699303,0.2731412398933112,0.03448105566710943,,,,,,,,,,,,,,,0.0002646499895490706,3.6723449863647914e-05,0.0011267299996688962,0.00014698601734509142,0.00044182998826727273,4.924310912778872e-05,0.0003241400117985904,0.00027903496297176916,0.0001196199911646545,1.1766878120513727e-05,6.232999730855226e-05,1.3406818003164184e-05,3.344999859109521e-05,3.321059154833559e-06,7.0,0.0,1.0,0.0,1.0,0.0
mid_deg_3_8,0,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.06970044998452067,0.04077549043374213,0.14121634995099158,0.04077549043374212,0.0715158999664709,0.0,0.0715158999664709,0.0,0.24764143991173015,0.012511620904523539,0.4084664802560529,0.0039923768862198715,0.28943200829972016,0.03514918250674615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,0,Gaussian RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0011014200048521162,0.0003675945579920437,0.16665341997286304,0.04308586555549438,0.16775483997771518,0.04328782493791873,,,0.0010843999916687608,0.00036704854443290303,0.0197209422880607,0.006701796365955436,0.04082476932949831,0.010822208748801248,0.21285520321302429,0.01148178274023894,0.00016759001882746816,1.5187245441556326e-05,0.3779644730092272,0.0,0.00025305000599473715,4.044563196584802e-05,0.0004317999817430973,0.0003350922698464341,0.0001283199992030859,8.777739563547184e-06,6.673997268080711e-05,2.1233818106454395e-05,3.6900013219565154e-05,3.6826799015099606e-06,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,2,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,0.003098849987145513,0.0006529252527489295,0.09259508001850918,0.027277891949632323,0.0956939300056547,0.02723774511659427,,,0.0030280600185506046,0.0006195908082002724,0.09875581827229005,0.01523368272230653,0.15433515724944502,0.02554746341106262,0.3302630597742653,0.0316479413721393,,,,,,,,,,,,,,,0.0002805000287480652,5.667278281936586e-05,0.0013528999988920987,0.00024989347661734455,0.0007653799839317799,0.000289386218074958,0.00038235001266002656,7.903082013695047e-05,0.00014613999519497156,3.3213071293351e-05,6.0649996157735586e-05,1.0423841037946479e-05,4.0140002965927124e-05,5.52271136576904e-06,8.0,0.0,1.0,0.0,2.0,0.0
mid_deg_3_8,2,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05571824997896328,0.018595329873022606,0.1272341499454342,0.01859532987302261,0.0715158999664709,0.0,0.0715158999664709,0.0,0.24377925047924082,0.0015655365850915988,0.4058896694413533,0.004749333651005906,0.28052447592513385,0.023768797674884747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,2,Gaussian RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,0.0015020800055935979,0.00036849584288867665,0.13474944999907165,0.03304345927719246,0.13625153000466525,0.03320297939325469,,,0.0014854899840429426,0.00036675511974339285,0.02013062797936823,0.00893413664556735,0.04016576227944909,0.010107057696783323,0.21818229737912392,0.020424836769995538,0.0002177499933168292,1.3417768649053564e-05,0.3333333333333333,0.0,0.00040864999173209073,0.00020916066483704543,0.0005844900151714683,0.00024803815421040916,0.00015372000634670258,3.2690474370731925e-05,7.32199870981276e-05,1.1036703861046615e-05,4.765999037772417e-05,8.064343468947351e-06,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,5,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0032949499902315436,0.0006507449474990052,0.11219376999652013,0.05553333500550167,0.11548871998675167,0.055942021941235286,,,0.003236160008236766,0.0006398261061492875,0.10359553844115292,0.01130562877836761,0.16330991167319622,0.022312934547795364,0.3485046782697325,0.030876670697084028,,,,,,,,,,,,,,,0.00024496003752574327,3.6617727500383406e-05,0.0012542399810627103,0.0002517554645847997,0.0008864299859851598,0.00022042576595338511,0.0005715400096960366,0.00012667517742832022,0.0001588899875059724,2.6376079099276828e-05,7.097002817317844e-05,2.0239261585134278e-05,4.912997828796506e-05,1.0365225561437827e-05,8.0,0.0,1.0,0.0,2.0,0.0
mid_deg_3_8,5,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.051094969967380166,0.018057093451280426,0.12261086993385106,0.018057093451280426,0.0715158999664709,0.0,0.0715158999664709,0.0,0.24378076799115478,0.0009975205575913128,0.4076394848128926,0.0020262333447593375,0.27990148447880553,0.023927105980266844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,5,Gaussian RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,12.0,0.0,7.0,0.0,1.0,0.0,0.0015235500293783843,0.00027173492717437676,0.13931595996255056,0.043438182592565336,0.14083950999192893,0.04359966216824004,,,0.0015089800232090055,0.00027023995020598694,0.024458024283797265,0.007549918995011971,0.04878784186544709,0.01160393280680478,0.22583934217203772,0.018952859434650696,0.0002623900305479765,2.7306850850752832e-05,0.2886751345948129,0.0,0.0003285799757577479,9.39687877726701e-05,0.0006251199985854328,0.00015146299753063998,0.00017097003292292355,2.6681390385384647e-05,7.080998038873076e-05,9.638508791316905e-06,5.111000500619411e-05,9.827559441672447e-06,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,10,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,17.0,0.0,7.0,0.0,1.0,0.0,0.004107989999465644,0.00045677003036284045,0.08980944000650197,0.021071686145188468,0.09391743000596761,0.021122392048652325,,,0.004049659997690469,0.0004492417945105972,0.11906914979873769,0.013444360288120096,0.17509117090356857,0.01845154675706268,0.3495823712601483,0.026874984436070996,,,,,,,,,,,,,,,0.000242130015976727,4.291177757270344e-05,0.0013365599792450667,0.0001605070820374521,0.0012014999985694886,0.0001414964842863074,0.0008925999864004552,0.0002302692841628379,0.0002335800207220018,3.0180676005141116e-05,8.472999325022101e-05,1.2228836708075194e-05,5.8560003526508805e-05,9.319193630869044e-06,8.0,0.0,1.0,0.0,3.0,0.0
mid_deg_3_8,10,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.04638102997560054,0.010215976018375482,0.11789692994207143,0.010215976018375482,0.0715158999664709,0.0,0.0715158999664709,0.0,0.24471336803710622,0.0016112500492570317,0.4057172311107745,0.003308825157575163,0.30260032979848206,0.03907228341374707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,10,Gaussian RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,17.0,0.0,7.0,0.0,1.0,0.0,0.002368599991314113,0.00033965055106758657,0.1369235600112006,0.056407613745506756,0.1392921600025147,0.05670082864242045,,,0.002352189982775599,0.00033833064457860503,0.02485170651886566,0.006920740186932667,0.04712197318129437,0.007385972750038002,0.22269212842369743,0.013588257782170831,0.00037296999944373964,2.1351788225451614e-05,0.242535625036333,0.0,0.000489830004516989,4.401964107620326e-05,0.0010467099724337458,0.00028671635613828917,0.0002648600027896464,3.4869765433259494e-05,0.00010530001018196344,2.7670976019626432e-05,7.251999340951443e-05,2.9104023581350835e-05,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,20,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,27.0,0.0,7.0,0.0,1.0,0.0,0.0075905799749307334,0.001066976873267368,0.11150985000422224,0.02712258978071012,0.11910042997915297,0.027229164136061097,,,0.007512930012308061,0.0010552706637467464,0.13465961580781044,0.013594989615335342,0.19632506382514855,0.021857836774660806,0.38309369273704286,0.03535003827363187,,,,,,,,,,,,,,,0.0002645899774506688,3.661277191159887e-05,0.0015975800226442516,0.00019748816883097424,0.0026308200205676256,0.0004865667460284163,0.0019524999894201755,0.0004083330416296857,0.0005786399939097464,0.00033077461947240674,0.00039966000476852057,0.00027749126809302677,8.914000354707242e-05,1.559523794921088e-05,8.0,0.0,2.0,0.0,6.0,0.0
mid_deg_3_8,20,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05076063999440521,0.015515210315921842,0.1222765399608761,0.015515210315921842,0.0715158999664709,0.0,0.0715158999664709,0.0,0.2437089352815763,0.0010145844763016088,0.40763963671199477,0.0020262866990901204,0.2798411824303706,0.023948059262889107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,20,Gaussian RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,27.0,0.0,7.0,0.0,1.0,0.0,0.0042849299847148355,0.0003850634231482982,0.13933014998910948,0.03625159106906572,0.14361507997382433,0.0363630843389902,,,0.004266110039316118,0.00038347028513816765,0.021895804662517122,0.007123348275464084,0.04476189205868973,0.013038563203127521,0.22513403538590065,0.023168657060982967,0.000599760003387928,2.881043445843001e-05,0.19245008972987526,0.0,0.000731459993403405,8.266818409627829e-05,0.002089090005028993,0.00027685077776856324,0.00041776002617552874,6.569831437218736e-05,0.000338829995598644,0.0001258161596300032,8.921001572161912e-05,4.615294781270996e-06,,,,,,,,,,,,,,,,,,,,
mid_deg_3_8,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,1439.0,0.0,47.0,0.0,7.0,0.0,1.0,0.0,0.015927840035874396,0.0031482874207080388,0.10198560998542235,0.011092908445392085,0.11791345002129675,0.012502033224274093,,,0.015831570036243647,0.0031432782311725986,0.14851183022759645,0.012932217823375348,0.21450311686535897,0.015124685554467434,0.40345593387264056,0.02115306344411805,,,,,,,,,,,,,,,0.00032820000778883697,0.000246088010004933,0.0019248999888077378,0.000437972439842776,0.0065608000149950385,0.0014372028906405835,0.005635349999647587,0.000982475057978007,0.0007764500216580928,0.00022713700467422154,0.00047492000740021465,4.1218982004006605e-05,0.00013094999594613909,3.092748606863592e-05,8.0,0.0,3.0,0.0,11.0,0.0
mid_deg_3_8,40,Exact spectral,10,0.5,0.0,0.0,0.0,1439.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0715158999664709,0.0,0.05854156999848783,0.03936442709190808,0.13005746996495873,0.03936442709190808,0.0715158999664709,0.0,0.0715158999664709,0.0,0.24722350689931832,0.012977997320036854,0.4076521202115675,0.006056441698393509,0.28209807237898743,0.028819686435691008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
