n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
400,10,Random Projection,0.03278169990517199,0.0028843998443335295,0.013771399855613708,5.08998055011034e-05,0.0004763000179082155,9.350012987852097e-05,0.00013070018030703068,0.0036647000815719366,7.289997301995754e-05,7.699942216277122e-06,0.028281199978664517,0.03278169990517199,0.03277790010906756,3.7997961044311523e-06,0.04943749960511923,,,,,,,,,
400,10,Random Sampling,0.03561360016465187,0.0028843998443335295,0.015197000000625849,,,,,,,,,0.03561360016465187,0.03561019990593195,3.400258719921112e-06,0.05369500000961125,0.0006305999122560024,0.0018984999042004347,0.00413949997164309,0.00035149999894201756,0.0009208000265061855,0.02766930009238422,,,
400,10,Non-random,0.11314629996195436,0.0028843998443335295,0.016060000052675605,,,,,,,,,0.11314629996195436,0.11314409994520247,2.200016751885414e-06,0.1320906998589635,,,,,,,0.08806719980202615,0.024721800116822124,0.0003551000263541937
400,11,Random Projection,0.02686259988695383,0.0030392000917345285,0.015303600113838911,4.9999915063381195e-05,0.00044100009836256504,0.00011070002801716328,0.00011199992150068283,0.0002981000579893589,8.200015872716904e-05,9.799841791391373e-06,0.025755200069397688,0.02686259988695383,0.0268588000908494,3.7997961044311523e-06,0.04520540009252727,,,,,,,,,
400,11,Random Sampling,0.034156400011852384,0.0030392000917345285,0.015361200086772442,,,,,,,,,0.034156400011852384,0.03415269963443279,3.70037741959095e-06,0.052556800190359354,0.00043729995377361774,0.001621499890461564,0.0034682999830693007,0.0003320998512208462,0.0007945999968796968,0.027498899959027767,,,
400,11,Non-random,0.10894439998082817,0.0030392000917345285,0.016063899965956807,,,,,,,,,0.10894439998082817,0.10894259996712208,1.800013706088066e-06,0.1280475000385195,,,,,,,0.08278459985740483,0.02587940008379519,0.00027860002592206
400,12,Random Projection,0.027524200035259128,0.003042900003492832,0.015870299888774753,5.139992572367191e-05,0.0004128997679799795,0.00011460017412900925,0.00011719996109604836,0.0003237000200897455,8.210004307329655e-05,9.899958968162537e-06,0.026408799923956394,0.027524200035259128,0.027520599775016308,3.600260242819786e-06,0.04643739992752671,,,,,,,,,
400,12,Random Sampling,0.035858199931681156,0.003042900003492832,0.015696899965405464,,,,,,,,,0.035858199931681156,0.03585459990426898,3.600027412176132e-06,0.05459799990057945,0.0006364998407661915,0.0018917000852525234,0.004128800006583333,0.00034339982084929943,0.000914399977773428,0.027939800173044205,,,
400,12,Non-random,0.1241236999630928,0.003042900003492832,0.01744600012898445,,,,,,,,,0.1241236999630928,0.12412220006808639,1.4998950064182281e-06,0.1446126000955701,,,,,,,0.09655859996564686,0.027246400015428662,0.00031720008701086044
400,13,Random Projection,0.027300700079649687,0.0025522999931126833,0.01564719993621111,4.820013418793678e-05,0.0004843000788241625,0.00010099983774125576,0.0001050001010298729,0.0003130000550299883,6.0399994254112244e-05,7.200054824352264e-06,0.0261780999135226,0.027300700079649687,0.027297200169414282,3.4999102354049683e-06,0.04550020000897348,,,,,,,,,
400,13,Random Sampling,0.03472130000591278,0.0025522999931126833,0.015097699826583266,,,,,,,,,0.03472130000591278,0.03471749951131642,3.800494596362114e-06,0.05237129982560873,0.0006233998574316502,0.0018984999042004347,0.0035007998812943697,0.00037039979360997677,0.0010881000198423862,0.0272363000549376,,,
400,13,Non-random,0.11559709999710321,0.0025522999931126833,0.015835799975320697,,,,,,,,,0.11559709999710321,0.11559539986774325,1.700129359960556e-06,0.1339851999655366,,,,,,,0.09012979990802705,0.025136200012639165,0.0003293999470770359
400,14,Random Projection,0.028728999895974994,0.00243559991940856,0.014999199891462922,4.460010677576065e-05,0.00046849995851516724,9.900005534291267e-05,0.00011930009350180626,0.000568899791687727,6.650015711784363e-05,7.400056347250938e-06,0.027350799879059196,0.028728999895974994,0.028725000098347664,3.999797627329826e-06,0.046163799706846476,,,,,,,,,
400,14,Random Sampling,0.03244580002501607,0.00243559991940856,0.016922400100156665,,,,,,,,,0.03244580002501607,0.03244229988195002,3.500143066048622e-06,0.051803800044581294,0.000435899943113327,0.001447899965569377,0.0031834000255912542,0.0002476000227034092,0.0005763999652117491,0.026551099959760904,,,
400,14,Non-random,0.1733963000588119,0.00243559991940856,0.016523600090295076,,,,,,,,,0.1733963000588119,0.17339410027489066,2.1997839212417603e-06,0.19235550006851554,,,,,,,0.14504850003868341,0.02805160009302199,0.0002940001431852579
400,15,Random Projection,0.029691800009459257,0.002950299996882677,0.015491199912503362,4.640012048184872e-05,0.00037129991687834263,9.380001574754715e-05,0.00010480009950697422,0.0003003999590873718,8.079991675913334e-05,9.699957445263863e-06,0.028681099880486727,0.029691800009459257,0.02968829986639321,3.500143066048622e-06,0.048133299918845296,,,,,,,,,
400,15,Random Sampling,0.03460150002501905,0.002950299996882677,0.015150299994274974,,,,,,,,,0.03460150002501905,0.034598100231960416,3.3997930586338043e-06,0.0527021000161767,0.0006355000659823418,0.0019811000674962997,0.0033144999761134386,0.00031869998201727867,0.0008086999878287315,0.027539600152522326,,,
400,15,Non-random,0.11512010009028018,0.002950299996882677,0.015938099939376116,,,,,,,,,0.11512010009028018,0.11511859996244311,1.500127837061882e-06,0.13400850002653897,,,,,,,0.08907709992490709,0.02575920009985566,0.00028229993768036366
400,16,Random Projection,0.029677100013941526,0.0030557001009583473,0.015686499886214733,5.029980093240738e-05,0.0004205999430269003,0.00011470005847513676,0.00011889985762536526,0.0004181999247521162,0.00010249996557831764,1.2499978765845299e-05,0.02843530010432005,0.029677100013941526,0.029672999633476138,4.100380465388298e-06,0.04841930000111461,,,,,,,,,
400,16,Random Sampling,0.03282189997844398,0.0030557001009583473,0.015210599871352315,,,,,,,,,0.03282189997844398,0.03281839983537793,3.500143066048622e-06,0.05108819995075464,0.0006174000445753336,0.0018551999237388372,0.0035881998483091593,0.00035339989699423313,0.0009099000599235296,0.02549430006183684,,,
400,16,Non-random,0.11973399994894862,0.0030557001009583473,0.015068700071424246,,,,,,,,,0.11973399994894862,0.11973260017111897,1.3997778296470642e-06,0.13785840012133121,,,,,,,0.09572230000048876,0.023755199974402785,0.0002551001962274313
400,17,Random Projection,0.02666569990105927,0.002886200090870261,0.015043599996715784,4.319986328482628e-05,0.0003996000159531832,8.619995787739754e-05,0.00010599987581372261,0.00029600015841424465,7.980014197528362e-05,1.00000761449337e-05,0.025641500018537045,0.02666569990105927,0.026662300108000636,3.3997930586338043e-06,0.044595499988645315,,,,,,,,,
400,17,Random Sampling,0.03622250002808869,0.002886200090870261,0.016837700037285686,,,,,,,,,0.03622250002808869,0.03621809999458492,4.400033503770828e-06,0.055946400156244636,0.0006257998757064342,0.0020969000179320574,0.004199400078505278,0.0004072999581694603,0.0010122000239789486,0.02787650004029274,,,
400,17,Non-random,0.10684229992330074,0.002886200090870261,0.01521470001898706,,,,,,,,,0.10684229992330074,0.10684060002677143,1.6998965293169022e-06,0.12494320003315806,,,,,,,0.08282959996722639,0.023770800093188882,0.00024019996635615826
400,18,Random Projection,0.02476650010794401,0.002669700188562274,0.015146400080993772,4.450022242963314e-05,0.00037240004166960716,8.939998224377632e-05,0.00010369997471570969,0.00028000003658235073,5.979998968541622e-05,7.00005330145359e-06,0.02380670001730323,0.02476650010794401,0.024763500317931175,2.9997900128364563e-06,0.04258260037750006,,,,,,,,,
400,18,Random Sampling,0.03219789988361299,0.002669700188562274,0.015568100148811936,,,,,,,,,0.03219789988361299,0.03219459974206984,3.300141543149948e-06,0.0504357002209872,0.0006297999061644077,0.0021025999449193478,0.0035192000214010477,0.0002437999937683344,0.0005393000319600105,0.025159899843856692,,,
400,18,Non-random,0.17430300009436905,0.002669700188562274,0.015364000108093023,,,,,,,,,0.17430300009436905,0.17430170020088553,1.2998934835195541e-06,0.19233670039102435,,,,,,,0.14928360003978014,0.02471609995700419,0.00030200020410120487
400,19,Random Projection,0.030009499983862042,0.00248780008405447,0.015349199995398521,4.3999869376420975e-05,0.0004686000756919384,0.00010279985144734383,0.00011110003106296062,0.000332399969920516,8.059991523623466e-05,9.599840268492699e-06,0.028857000172138214,0.030009499983862042,0.03000609972514212,3.400258719921112e-06,0.047846500063315034,,,,,,,,,
400,19,Random Sampling,0.0369762999471277,0.00248780008405447,0.01620910014025867,,,,,,,,,0.0369762999471277,0.036972299916669726,4.00003045797348e-06,0.05567320017144084,0.000664799939841032,0.001785599859431386,0.002835500054061413,0.0003044998738914728,0.0007883000653237104,0.030593600124120712,,,
400,19,Non-random,0.11638370016589761,0.00248780008405447,0.015426999889314175,,,,,,,,,0.11638370016589761,0.11638240003958344,1.300126314163208e-06,0.13429850013926625,,,,,,,0.09135790006257594,0.024755199905484915,0.0002693000715225935
400,20,Random Projection,0.026547899935394526,0.0029674998950213194,0.01462029991671443,4.96001448482275e-05,0.0004118999931961298,0.00010990002192556858,0.00011330004781484604,0.0003659999929368496,7.409998215734959e-05,9.400071576237679e-06,0.025410000002011657,0.026547899935394526,0.026544200256466866,3.6996789276599884e-06,0.044135699747130275,,,,,,,,,
400,20,Random Sampling,0.03381779999472201,0.0029674998950213194,0.014846400124952197,,,,,,,,,0.03381779999472201,0.03381439996883273,3.400025889277458e-06,0.051631700014695525,0.000624299980700016,0.0019104999955743551,0.0040339999832212925,0.00035799993202090263,0.0009415000677108765,0.02594610000960529,,,
400,20,Non-random,0.10928919981233776,0.0029674998950213194,0.015560700092464685,,,,,,,,,0.10928919981233776,0.10928769991733134,1.4998950064182281e-06,0.12781739979982376,,,,,,,0.0847548998426646,0.024253500159829855,0.00027929991483688354
600,1,Random Projection,0.08418249990791082,0.006634399993345141,0.030144899850711226,6.310013122856617e-05,0.0007555000483989716,0.00012360000982880592,0.05576179991476238,0.0005200998857617378,0.00011310004629194736,1.0400079190731049e-05,0.026828999863937497,0.08418249990791082,0.08417659997940063,5.899928510189056e-06,0.12096179975196719,,,,,,,,,
600,1,Random Sampling,0.04340819991193712,0.006634399993345141,0.03002479998394847,,,,,,,,,0.04340819991193712,0.04340279987081885,5.400041118264198e-06,0.08006739988923073,0.0024574999697506428,0.005257999990135431,0.004408299922943115,0.0004903001245111227,0.0018817998934537172,0.028906899970024824,,,
600,1,Non-random,0.22597109992057085,0.006634399993345141,0.03181009995751083,,,,,,,,,0.22597109992057085,0.22596960002556443,1.4998950064182281e-06,0.2644155998714268,,,,,,,0.19890409987419844,0.02648820006288588,0.0005773000884801149
600,2,Random Projection,0.09055180009454489,0.006100600119680166,0.029554199893027544,6.270012818276882e-05,0.0007553000468760729,0.00011959997937083244,0.061562399845570326,0.0005574999377131462,0.00018150010146200657,2.0999927073717117e-05,0.027285699965432286,0.09055180009454489,0.09054569993168116,6.100162863731384e-06,0.1262066001072526,,,,,,,,,
600,2,Random Sampling,0.04251300008036196,0.006100600119680166,0.030755999963730574,,,,,,,,,0.04251300008036196,0.042509200517088175,3.7995632737874985e-06,0.0793696001637727,0.0023948000743985176,0.004953800002112985,0.0042940001003444195,0.0004350000526756048,0.002186400117352605,0.028245200170204043,,,
600,2,Non-random,0.23380689998157322,0.006100600119680166,0.0354852001182735,,,,,,,,,0.23380689998157322,0.23380490019917488,1.9997823983430862e-06,0.2753927002195269,,,,,,,0.2040814000647515,0.02901000017300248,0.0007134999614208937
600,3,Random Projection,0.0874256999231875,0.006625500041991472,0.02973160007968545,6.500002928078175e-05,0.0008505999576300383,0.00013409997336566448,0.0587871999014169,0.0004893001168966293,0.00010760012082755566,1.0399846360087395e-05,0.02697440003976226,0.0874256999231875,0.08741859998553991,7.0999376475811005e-06,0.12378280004486442,,,,,,,,,
600,3,Random Sampling,0.04101730021648109,0.006625500041991472,0.030675799818709493,,,,,,,,,0.04101730021648109,0.04101400054059923,3.2996758818626404e-06,0.07831860007718205,0.0018358000088483095,0.004501300165429711,0.0036496000830084085,0.0004313001409173012,0.002204500138759613,0.028391500003635883,,,
600,3,Non-random,0.13263350003398955,0.006625500041991472,0.033246299950405955,,,,,,,,,0.13263350003398955,0.13263220014050603,1.2998934835195541e-06,0.17250530002638698,,,,,,,0.10436850017867982,0.027752900030463934,0.0005107999313622713
600,4,Random Projection,0.0838285000063479,0.006836600136011839,0.030422799987718463,6.699981167912483e-05,0.0009289998561143875,0.00015529990196228027,0.054670199984684587,0.00048200017772614956,9.50999092310667e-05,9.700190275907516e-06,0.02741519990377128,0.0838285000063479,0.08382349973544478,5.000270903110504e-06,0.1210879001300782,,,,,,,,,
600,4,Random Sampling,0.045373500091955066,0.006836600136011839,0.03374710003845394,,,,,,,,,0.045373500091955066,0.045367800164967775,5.699926987290382e-06,0.08595720026642084,0.002559100044891238,0.004853400168940425,0.004646399989724159,0.0005799999926239252,0.002339900005608797,0.03038899996317923,,,
600,4,Non-random,0.1035285999532789,0.006836600136011839,0.03472470003180206,,,,,,,,,0.1035285999532789,0.10352679993957281,1.800013706088066e-06,0.1450899001210928,,,,,,,0.07509319996461272,0.027853599982336164,0.0005799999926239252
600,5,Random Projection,0.09084650012664497,0.008047500159591436,0.030895400093868375,7.46001023799181e-05,0.0007626002188771963,0.00014459993690252304,0.058485900051891804,0.0005342001095414162,0.00012109987437725067,1.0800082236528397e-05,0.03070609993301332,0.09084650012664497,0.09083990030921996,6.5998174250125885e-06,0.12978940038010478,,,,,,,,,
600,5,Random Sampling,0.04278440005145967,0.008047500159591436,0.03183750016614795,,,,,,,,,0.04278440005145967,0.04277979978360236,4.600267857313156e-06,0.08266940037719905,0.0019390999805182219,0.005133999977260828,0.0036148999352008104,0.00046859984286129475,0.0021329999435693026,0.0294902001041919,,,
600,5,Non-random,0.19736830005422235,0.008047500159591436,0.032429799903184175,,,,,,,,,0.19736830005422235,0.19736639992333949,1.90013088285923e-06,0.23784560011699796,,,,,,,0.16993710002861917,0.026853400049731135,0.0005758998449891806
600,6,Random Projection,0.09068559994921088,0.0066136999521404505,0.02903540013357997,6.280001252889633e-05,0.0008142001461237669,0.00016089994460344315,0.061182199977338314,0.0005018000956624746,0.00010529998689889908,1.0499963536858559e-05,0.027843000134453177,0.09068559994921088,0.09068070026114583,4.8996880650520325e-06,0.1263347000349313,,,,,,,,,
600,6,Random Sampling,0.04163719993084669,0.0066136999521404505,0.031075499951839447,,,,,,,,,0.04163719993084669,0.041632199892774224,5.00003807246685e-06,0.07932639983482659,0.0018560998141765594,0.004182200180366635,0.003948699915781617,0.00044100009836256504,0.0015956999268382788,0.02960849995724857,,,
600,6,Non-random,0.1099016999360174,0.0066136999521404505,0.03425809997133911,,,,,,,,,0.1099016999360174,0.10989939980208874,2.300133928656578e-06,0.15077349985949695,,,,,,,0.08057209989055991,0.028660499956458807,0.0006667999550700188
600,7,Random Projection,0.08908699988387525,0.006950699957087636,0.03180269990116358,6.699981167912483e-05,0.0007650000043213367,0.0001283001620322466,0.05997029994614422,0.0004491000436246395,0.00011259992606937885,1.0800082236528397e-05,0.027577900094911456,0.08908699988387525,0.08908100007101893,5.9998128563165665e-06,0.12784039974212646,,,,,,,,,
600,7,Random Sampling,0.04649930004961789,0.006950699957087636,0.03351400000974536,,,,,,,,,0.04649930004961789,0.046493600122630596,5.699926987290382e-06,0.08696400001645088,0.002539499895647168,0.004580100066959858,0.004602999892085791,0.0005614000838249922,0.002412599977105856,0.03179700020700693,,,
600,7,Non-random,0.09803289989940822,0.006950699957087636,0.03368299989961088,,,,,,,,,0.09803289989940822,0.09803050011396408,2.3997854441404343e-06,0.13866659975610673,,,,,,,0.06998010003007948,0.027477800147607923,0.0005725999362766743
600,8,Random Projection,0.09405259997583926,0.006846100091934204,0.029956300044432282,6.620003841817379e-05,0.0007744999602437019,0.00012740003876388073,0.06328939995728433,0.0005290000699460506,0.00017090002074837685,1.1400086805224419e-05,0.029077900107949972,0.09405259997583926,0.09404670028015971,5.8996956795454025e-06,0.13085500011220574,,,,,,,,,
600,8,Random Sampling,0.042529999976977706,0.006846100091934204,0.030646499944850802,,,,,,,,,0.042529999976977706,0.04252599994651973,4.00003045797348e-06,0.08002260001376271,0.0018915000837296247,0.004477999871596694,0.004522599978372455,0.00048319995403289795,0.001707400195300579,0.029443299863487482,,,
600,8,Non-random,0.2420960001181811,0.006846100091934204,0.03199880011379719,,,,,,,,,0.2420960001181811,0.2420941002201289,1.8998980522155762e-06,0.2809409003239125,,,,,,,0.2144153001718223,0.027210399974137545,0.0004684000741690397
600,9,Random Projection,0.09553120005875826,0.0059414999559521675,0.029707000125199556,6.470014341175556e-05,0.0007780999876558781,0.0001246000174432993,0.06600069999694824,0.00049769994802773,0.00013269996270537376,1.3299984857439995e-05,0.02791319997049868,0.09553120005875826,0.0955250000115484,6.200047209858894e-06,0.13117970013990998,,,,,,,,,
600,9,Random Sampling,0.04178129998035729,0.0059414999559521675,0.029751399997621775,,,,,,,,,0.04178129998035729,0.04177679982967675,4.500150680541992e-06,0.07747419993393123,0.002383999992161989,0.0044692999217659235,0.004507199861109257,0.000547399977222085,0.00218959990888834,0.027679300168529153,,,
600,9,Non-random,0.37586440006271005,0.0059414999559521675,0.03280859999358654,,,,,,,,,0.37586440006271005,0.37586260004900396,1.800013706088066e-06,0.41461450001224875,,,,,,,0.34790890011936426,0.027395699871703982,0.0005580000579357147
600,10,Random Projection,0.035830500070005655,0.006579400040209293,0.030373400077223778,6.420002318918705e-05,0.0007402000483125448,0.00012690015137195587,0.00545700010843575,0.00046060001477599144,6.620003841817379e-05,9.200070053339005e-06,0.02890309994108975,0.035830500070005655,0.03582740039564669,3.0996743589639664e-06,0.07278330018743873,,,,,,,,,
600,10,Random Sampling,0.04206949984654784,0.006579400040209293,0.030612600035965443,,,,,,,,,0.04206949984654784,0.04206480016000569,4.6996865421533585e-06,0.07926149992272258,0.002459299983456731,0.00546270003542304,0.0038093000184744596,0.00047369999811053276,0.0017672001849859953,0.02809259993955493,,,
600,10,Non-random,0.10097310016863048,0.006579400040209293,0.03317629988305271,,,,,,,,,0.10097310016863048,0.10097140027210116,1.6998965293169022e-06,0.14072880009189248,,,,,,,0.07346069999039173,0.026937200222164392,0.0005735000595450401
600,11,Random Projection,0.09409829997457564,0.006704600062221289,0.03295280016027391,9.069987572729588e-05,0.0008436001371592283,0.0001355998683720827,0.06311360001564026,0.00048649986274540424,0.00011719996109604836,1.0800082236528397e-05,0.02929299999959767,0.09409829997457564,0.09409099980257452,7.300172001123428e-06,0.13375570019707084,,,,,,,,,
600,11,Random Sampling,0.04295929986983538,0.006704600062221289,0.028781700180843472,,,,,,,,,0.04295929986983538,0.04295480018481612,4.4996850192546844e-06,0.07844560011290014,0.002050400013104081,0.0035644997842609882,0.0047917000483721495,0.00045350007712841034,0.002348200185224414,0.02974650007672608,,,
600,11,Non-random,0.11080490006133914,0.006704600062221289,0.0326710999943316,,,,,,,,,0.11080490006133914,0.11080340039916337,1.4996621757745743e-06,0.15018060011789203,,,,,,,0.08145810011774302,0.02874920004978776,0.0005961002316325903
600,12,Random Projection,0.08442490012384951,0.007900599855929613,0.029593199957162142,6.530014798045158e-05,0.0007245999295264482,0.0001238000113517046,0.05588010000064969,0.0005153000820428133,0.00010389997623860836,1.0299962013959885e-05,0.026996599975973368,0.08442490012384951,0.08441990008577704,5.00003807246685e-06,0.12191869993694127,,,,,,,,,
600,12,Random Sampling,0.04264490003697574,0.007900599855929613,0.03013610001653433,,,,,,,,,0.04264490003697574,0.042640699772164226,4.200264811515808e-06,0.08068159990943968,0.0024395999498665333,0.0050808999221771955,0.004326800117269158,0.0004555999767035246,0.0017401999793946743,0.02859759982675314,,,
600,12,Non-random,0.11156779993325472,0.007900599855929613,0.036566799972206354,,,,,,,,,0.11156779993325472,0.11156580015085638,1.9997823983430862e-06,0.15603519976139069,,,,,,,0.08166549983434379,0.029307400109246373,0.0005929002072662115
600,13,Random Projection,0.039934700122103095,0.008625600021332502,0.0368866000790149,8.110003545880318e-05,0.0009204999078065157,0.00016569998115301132,0.004060700070112944,0.0007382999174296856,0.00014780019409954548,1.3899989426136017e-05,0.033798899967223406,0.039934700122103095,0.03992690006271005,7.800059393048286e-06,0.0854469002224505,,,,,,,,,
600,13,Random Sampling,0.04489980009384453,0.008625600021332502,0.031193500151857734,,,,,,,,,0.04489980009384453,0.04489529994316399,4.500150680541992e-06,0.08471890026703477,0.002705999882891774,0.005277100019156933,0.0047605999279767275,0.000530000077560544,0.0025722000282257795,0.029049400007352233,,,
600,13,Non-random,0.1910530999302864,0.008625600021332502,0.03606720012612641,,,,,,,,,0.1910530999302864,0.1910510000307113,2.09989957511425e-06,0.23574590007774532,,,,,,,0.1618912999983877,0.02853860007598996,0.0006210999563336372
600,14,Random Projection,0.03688409994356334,0.008120600134134293,0.03576979995705187,7.950002327561378e-05,0.0009304999839514494,0.00017949985340237617,0.004960900172591209,0.0005945998709648848,0.00011170003563165665,1.3299984857439995e-05,0.030007599852979183,0.03688409994356334,0.03687759977765381,6.500165909528732e-06,0.08077450003474951,,,,,,,,,
600,14,Random Sampling,0.05027229990810156,0.008120600134134293,0.03492149990051985,,,,,,,,,0.05027229990810156,0.05026560020633042,6.6997017711400986e-06,0.0933143999427557,0.002112200018018484,0.005106399999931455,0.006309400079771876,0.0005979000125080347,0.003014700021594763,0.033125000074505806,,,
600,14,Non-random,0.19540309999138117,0.008120600134134293,0.03254319983534515,,,,,,,,,0.19540309999138117,0.19540169998072088,1.400010660290718e-06,0.2360668999608606,,,,,,,0.16794109996408224,0.026886500185355544,0.0005740998312830925
600,15,Random Projection,0.10012650000862777,0.007022799924015999,0.02984829992055893,8.130003698170185e-05,0.0008103998843580484,0.00016149994917213917,0.07151589985005558,0.0004773000255227089,0.00010649999603629112,1.0299962013959885e-05,0.026957600144669414,0.10012650000862777,0.10012079984880984,5.700159817934036e-06,0.1369975998532027,,,,,,,,,
600,15,Random Sampling,0.04285920015536249,0.007022799924015999,0.031505499966442585,,,,,,,,,0.04285920015536249,0.04285530000925064,3.90014611184597e-06,0.08138750004582107,0.0024036001414060593,0.005150499986484647,0.00427310005761683,0.000447999918833375,0.0021172999404370785,0.02846279996447265,,,
600,15,Non-random,0.10691019985824823,0.007022799924015999,0.036147099919617176,,,,,,,,,0.10691019985824823,0.10690829996019602,1.8998980522155762e-06,0.1500800997018814,,,,,,,0.07833689986728132,0.02798889996483922,0.0005825001280754805
600,16,Random Projection,0.10809140000492334,0.007166299968957901,0.030074300011619925,6.859982386231422e-05,0.0008749000262469053,0.00016589998267591,0.07876179995946586,0.0005089999176561832,0.000112100038677454,1.0799849405884743e-05,0.02758170012384653,0.10809140000492334,0.10808479972183704,6.600283086299896e-06,0.14533199998550117,,,,,,,,,
600,16,Random Sampling,0.04353550006635487,0.007166299968957901,0.03193009993992746,,,,,,,,,0.04353550006635487,0.04353119991719723,4.300149157643318e-06,0.08263189997524023,0.0024687000550329685,0.0056356999557465315,0.003949400037527084,0.0005135999526828527,0.0021328998263925314,0.02883090008981526,,,
600,16,Non-random,0.11129289981909096,0.007166299968957901,0.032745900098234415,,,,,,,,,0.11129289981909096,0.11129129980690777,1.600012183189392e-06,0.15120509988628328,,,,,,,0.08369909995235503,0.026998199988156557,0.0005939998663961887
600,17,Random Projection,0.08882899978198111,0.006441599922254682,0.0325849000364542,6.900005973875523e-05,0.000875100027769804,0.0001322000753134489,0.058377900160849094,0.0004970000591129065,0.00014139991253614426,1.1899974197149277e-05,0.028716799803078175,0.08882899978198111,0.08882130007259548,7.699709385633469e-06,0.12785549974069,,,,,,,,,
600,17,Random Sampling,0.04592820000834763,0.006441599922254682,0.03101160004734993,,,,,,,,,0.04592820000834763,0.045923199970275164,5.00003807246685e-06,0.08338139997795224,0.002403500024229288,0.004274199949577451,0.004307799972593784,0.0005187999922782183,0.0027483999729156494,0.03167050005868077,,,
600,17,Non-random,0.10758970002643764,0.006441599922254682,0.03282770002260804,,,,,,,,,0.10758970002643764,0.10758790001273155,1.800013706088066e-06,0.14685899997130036,,,,,,,0.07901180000044405,0.027844300027936697,0.0007317999843508005
600,18,Random Projection,0.09046310000121593,0.0064142001792788506,0.030703300144523382,6.220000796020031e-05,0.0010424999054521322,0.00014979997649788857,0.061346499947831035,0.0005471000913530588,0.00010710000060498714,1.0599847882986069e-05,0.02719169994816184,0.09046310000121593,0.09045749972574413,5.600275471806526e-06,0.12758060032501817,,,,,,,,,
600,18,Random Sampling,0.04331790003925562,0.0064142001792788506,0.03188160015270114,,,,,,,,,0.04331790003925562,0.04331319988705218,4.700152203440666e-06,0.08161370037123561,0.0024544999469071627,0.005405700067058206,0.004884399939328432,0.0005657000001519918,0.0017981999553740025,0.028204699978232384,,,
600,18,Non-random,0.10514250001870096,0.0064142001792788506,0.03360870014876127,,,,,,,,,0.10514250001870096,0.10514110000804067,1.400010660290718e-06,0.14516540034674108,,,,,,,0.07732739998027682,0.02722480008378625,0.0005888999439775944
600,19,Random Projection,0.09429039992392063,0.007919499883428216,0.03323980001732707,6.669992581009865e-05,0.0008662000764161348,0.00013439985923469067,0.06344439997337759,0.0006307000294327736,0.00011399993672966957,1.0899966582655907e-05,0.029016300104558468,0.09429039992392063,0.09428359987214208,6.800051778554916e-06,0.13544969982467592,,,,,,,,,
600,19,Random Sampling,0.04380169999785721,0.007919499883428216,0.029120999854058027,,,,,,,,,0.04380169999785721,0.04379640007391572,5.299923941493034e-06,0.08084219973534346,0.0021260001230984926,0.0046635998878628016,0.004404200008139014,0.0005916999652981758,0.0030265001114457846,0.02898439997807145,,,
600,19,Non-random,0.1378283000085503,0.007919499883428216,0.031230299966409802,,,,,,,,,0.1378283000085503,0.13782659987919033,1.700129359960556e-06,0.1769780998583883,,,,,,,0.10737579991109669,0.02981740003451705,0.0006333999335765839
600,20,Random Projection,0.08647589990869164,0.00703920004889369,0.03182339994236827,6.289989687502384e-05,0.0007373001426458359,0.0001403999049216509,0.05785540002398193,0.0005314999725669622,0.00010639987885951996,1.0499963536858559e-05,0.027026399970054626,0.08647589990869164,0.0864707997534424,5.100155249238014e-06,0.1253384998999536,,,,,,,,,
600,20,Random Sampling,0.044345200061798096,0.00703920004889369,0.03387949988245964,,,,,,,,,0.044345200061798096,0.04433980002067983,5.400041118264198e-06,0.08526389999315143,0.002348999958485365,0.0047160000540316105,0.00469700014218688,0.0005683999042958021,0.002347799949347973,0.0296616000123322,,,
600,20,Non-random,0.10015400010161102,0.00703920004889369,0.03352800011634827,,,,,,,,,0.10015400010161102,0.10015269997529685,1.300126314163208e-06,0.14072120026685297,,,,,,,0.0728615999687463,0.026712700026109815,0.0005783999804407358
800,1,Random Projection,0.0891856998205185,0.012042799964547157,0.04731639986857772,0.00010449998080730438,0.0017776000313460827,0.000215600011870265,0.05680400016717613,0.0007392000406980515,0.00010560010559856892,1.2699980288743973e-05,0.029419099912047386,0.0891856998205185,0.08917830022983253,7.399590685963631e-06,0.14854489965364337,,,,,,,,,
800,1,Random Sampling,0.05969420005567372,0.012042799964547157,0.05289190006442368,,,,,,,,,0.05969420005567372,0.05968809989280999,6.100162863731384e-06,0.12462890008464456,0.004180799936875701,0.00987380021251738,0.008266699966043234,0.0015473999083042145,0.004279199987649918,0.03154019988141954,,,
800,1,Non-random,0.10893960017710924,0.012042799964547157,0.05494069983251393,,,,,,,,,0.10893960017710924,0.10893790004774928,1.700129359960556e-06,0.17592309997417033,,,,,,,0.07575089996680617,0.032064300030469894,0.0011227000504732132
