n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
400,4,Random Projection,10.66067256126479,0.5854000673325104,0.03399480973082403,0.038739100098609924,0.003657200140878558,0.01902229990810156,5.4800184443593025e-05,0.000525499926880002,0.0001666999887675047,0.00019029993563890457,0.0016129000578075647,0.0008882000111043453,1.9800150766968727e-05,0.035274599911645055,0.038739100098609924,0.03873280016705394,6.299931555986404e-06,0.06141860014759004,,,,,,,,,
400,4,Random Sampling,12.843419290032767,0.389743014252048,0.014637640793263379,0.04144589998759329,0.003657200140878558,0.018672199919819832,,,,,,,,,0.04144589998759329,0.04144130018539727,4.599802196025848e-06,0.06377530004829168,0.0007155998609960079,0.0024137001018971205,0.0045339001808315516,0.00047670002095401287,0.0013006001245230436,0.03200079989619553,,,
400,4,Non-random,13.294534621241533,0.11244529233531589,0.008614540466392318,0.15567640005610883,0.003657200140878558,0.026019199984148145,,,,,,,,,0.15567640005610883,0.15567430015653372,2.09989957511425e-06,0.18535280018113554,,,,,,,0.11408720002509654,0.04118880000896752,0.0003983001224696636
400,5,Random Projection,10.241533963299512,0.24778363819997754,0.02421711789131631,0.04203370003961027,0.004171299980953336,0.021069300128147006,5.8300094678997993e-05,0.0005737000610679388,0.00014139991253614426,0.0001295998226851225,0.004320800071582198,0.0005577001720666885,1.2800097465515137e-05,0.036233299877494574,0.04203370003961027,0.04202760010957718,6.09993003308773e-06,0.06727430014871061,,,,,,,,,
400,5,Random Sampling,12.761859355274815,0.23235327123779598,0.01171786963970764,0.0510090000461787,0.004171299980953336,0.019574900157749653,,,,,,,,,0.0510090000461787,0.05100359977222979,5.400273948907852e-06,0.07475520018488169,0.0009663999080657959,0.0020667000208050013,0.005268299952149391,0.0006385999731719494,0.0012511999811977148,0.04081239993683994,,,
400,5,Non-random,13.210208146056663,0.09746380877567051,0.010337370242214539,0.20294070011004806,0.004171299980953336,0.02303320006467402,,,,,,,,,0.20294070011004806,0.20293809985741973,2.600252628326416e-06,0.2301452001556754,,,,,,,0.1631424999795854,0.03938409988768399,0.00041149999015033245
400,6,Random Projection,10.260181693626944,0.2624845696330378,0.02033405366332383,0.03968199994415045,0.0036228999961167574,0.018360499991104007,5.410006269812584e-05,0.0005960001144558191,0.00012029986828565598,0.00024589989334344864,0.001996499951928854,0.00032299989834427834,1.6999896615743637e-05,0.036322099855169654,0.03968199994415045,0.03967489954084158,7.100403308868408e-06,0.06166539993137121,,,,,,,,,
400,6,Random Sampling,12.721542805378478,0.2853776231623836,0.012628144565022065,0.04079950018785894,0.0036228999961167574,0.01786250015720725,,,,,,,,,0.04079950018785894,0.040794899920001626,4.600267857313156e-06,0.06228490034118295,0.0005755999591201544,0.0025199002120643854,0.004258799832314253,0.0003420999273657799,0.0007951001171022654,0.03230339987203479,,,
400,6,Non-random,13.397983545157093,0.09763214005162159,0.006727135298563863,0.18819959997199476,0.0036228999961167574,0.017280299915000796,,,,,,,,,0.18819959997199476,0.1881982001941651,1.3997778296470642e-06,0.2091027998831123,,,,,,,0.16047030012123287,0.02750309999100864,0.000224800081923604
400,7,Random Projection,10.546447674700303,0.3301537425653686,0.030871076763039906,0.032814000034704804,0.0031750001944601536,0.01827850006520748,4.740012809634209e-05,0.00047600013203918934,0.00011070002801716328,0.00010959990322589874,0.0003730000462383032,8.00001434981823e-05,1.009996049106121e-05,0.031599200097844005,0.032814000034704804,0.032806000439450145,7.999595254659653e-06,0.05426750029437244,,,,,,,,,
400,7,Random Sampling,13.396211254918425,0.4878240377062058,0.021900683526099196,0.04255899996496737,0.0031750001944601536,0.01755849993787706,,,,,,,,,0.04255899996496737,0.04255429981276393,4.700152203440666e-06,0.06329250009730458,0.000649699941277504,0.0016741999424993992,0.003720999928191304,0.00037860008887946606,0.0009031998924911022,0.035227600019425154,,,
400,7,Non-random,13.278282056112483,0.14998316687240487,0.0064333766747696475,0.25048739998601377,0.0031750001944601536,0.02005639998242259,,,,,,,,,0.25048739998601377,0.25048490008339286,2.499902620911598e-06,0.2737188001628965,,,,,,,0.2171245999634266,0.03300689999014139,0.0003534001298248768
400,8,Random Projection,9.686077599441523,0.307485130737291,0.02669000083234213,0.05059670004993677,0.0034666999708861113,0.022545099956914783,5.550007335841656e-05,0.0005689999088644981,0.00014479993842542171,0.0001743000466376543,0.0005971998907625675,0.00011399993672966957,1.3899989426136017e-05,0.0489225999917835,0.05059670004993677,0.050591299775987864,5.400273948907852e-06,0.07660849997773767,,,,,,,,,
400,8,Random Sampling,13.393468464090986,0.420267085624509,0.014854260926884855,0.05214509996585548,0.0034666999708861113,0.020068500190973282,,,,,,,,,0.05214509996585548,0.05213970015756786,5.3998082876205444e-06,0.07568030012771487,0.000725999940186739,0.0022362000308930874,0.006505799945443869,0.0004857000894844532,0.0012533001136034727,0.04093270003795624,,,
400,8,Non-random,13.324053998776975,0.16513298170800134,0.006972599688126552,0.1516598998568952,0.0034666999708861113,0.024071000050753355,,,,,,,,,0.1516598998568952,0.15165720018558204,2.6996713131666183e-06,0.17919759987853467,,,,,,,0.11290360009297729,0.03838649997487664,0.00036710011772811413
400,9,Random Projection,12.687219200963042,0.7870048254965772,0.04572107792445451,0.05658069998025894,0.0038327001966536045,0.020710600074380636,6.499979645013809e-05,0.0010619000531733036,0.000171000137925148,0.0001316999550908804,0.005314199952408671,0.0001284000463783741,1.4800112694501877e-05,0.04968699999153614,0.05658069998025894,0.05657400004565716,6.6999346017837524e-06,0.08112400025129318,,,,,,,,,
400,9,Random Sampling,13.458895664124226,0.41241162608012566,0.01793109488000777,0.05756650003604591,0.0038327001966536045,0.02043460006825626,,,,,,,,,0.05756650003604591,0.05756119987927377,5.300156772136688e-06,0.08183380030095577,0.000690799904987216,0.002218100009486079,0.0053078001365065575,0.0006032998207956553,0.0011412999592721462,0.04759990004822612,,,
400,9,Non-random,13.588036113909332,0.13505779373807653,0.011851211072664375,0.1264430999290198,0.0038327001966536045,0.021937499986961484,,,,,,,,,0.1264430999290198,0.1264400000218302,3.0999071896076202e-06,0.1522133001126349,,,,,,,0.09240239998325706,0.03343400009907782,0.0006035999394953251
400,10,Random Projection,10.674644714331404,0.5552126585119515,0.04526096513883193,0.04267099988646805,0.0038346999790519476,0.021722899982705712,6.610015407204628e-05,0.0008676999714225531,0.00023099989630281925,0.0007767998613417149,0.000871000112965703,0.00012099999003112316,1.4199875295162201e-05,0.039716499857604504,0.04267099988646805,0.042664299719035625,6.700167432427406e-06,0.06822859984822571,,,,,,,,,
400,10,Random Sampling,13.258228215522095,0.4279542138929413,0.022973946806688544,0.047834299970418215,0.0038346999790519476,0.019372599897906184,,,,,,,,,0.047834299970418215,0.04782929993234575,5.00003807246685e-06,0.07104159984737635,0.0006238999776542187,0.002198799978941679,0.004507000092417002,0.00043429993093013763,0.0011700000613927841,0.03889529989100993,,,
400,10,Non-random,13.472011480583742,0.11261362361126696,0.010878027681660907,0.153158999979496,0.0038346999790519476,0.018389300210401416,,,,,,,,,0.153158999979496,0.15315699973143637,2.000248059630394e-06,0.17538300016894937,,,,,,,0.12313329987227917,0.029729299945756793,0.0002943999134004116
400,11,Random Projection,10.258430576756426,0.4423745931994164,0.024610688301993977,0.03324000001884997,0.0036139998119324446,0.016978200059384108,5.479995161294937e-05,0.0005320999771356583,0.00013800011947751045,0.0001159000676125288,0.0009198999032378197,9.469990618526936e-05,1.0400079190731049e-05,0.031369500095024705,0.03324000001884997,0.03323530009947717,4.699919372797012e-06,0.05383219989016652,,,,,,,,,
400,11,Random Sampling,13.717090872327848,0.502244417012681,0.012033019714579402,0.03958900016732514,0.0036139998119324446,0.01641360018402338,,,,,,,,,0.03958900016732514,0.039584299782291055,4.70038503408432e-06,0.059616600163280964,0.0005314000882208347,0.002064300002530217,0.005013899877667427,0.0004118999931961298,0.0009303998667746782,0.030632399953901768,,,
400,11,Non-random,13.427044067668024,0.16490854000673325,0.007171775592828222,0.18293619994074106,0.0036139998119324446,0.018128199968487024,,,,,,,,,0.18293619994074106,0.1829344998113811,1.700129359960556e-06,0.20467839972116053,,,,,,,0.1526979999616742,0.02983350004069507,0.000402999809011817
400,12,Random Projection,9.798662276920194,0.2619795758051846,0.025801178653404255,0.03011779999360442,0.003186300164088607,0.01743280002847314,5.479995161294937e-05,0.000553100137040019,0.00012880004942417145,0.00012900005094707012,0.000399300130084157,6.960006430745125e-05,7.6000578701496124e-06,0.028771299868822098,0.03011779999360442,0.030113500310108066,4.2996834963560104e-06,0.05073690018616617,,,,,,,,,
400,12,Random Sampling,12.623683594686446,0.39737403209516325,0.011638232101603668,0.03873839997686446,0.003186300164088607,0.01822239998728037,,,,,,,,,0.03873839997686446,0.038727999897673726,1.0400079190731049e-05,0.06014710012823343,0.000734600005671382,0.001969199860468507,0.0034228998702019453,0.00036090007051825523,0.0008600000292062759,0.03138040006160736,,,
400,12,Non-random,13.357872642179704,0.12742677589496126,0.00819559228650138,0.2351071999873966,0.003186300164088607,0.0231844000518322,,,,,,,,,0.2351071999873966,0.23510459996759892,2.600019797682762e-06,0.2614779002033174,,,,,,,0.19521689997054636,0.0394826999399811,0.00040500005707144737
400,13,Random Projection,9.893413940581025,0.20267085624509032,0.010879922248873602,0.03419250017032027,0.00347290001809597,0.02183170011267066,4.479987546801567e-05,0.00046870019286870956,0.00012880004942417145,0.00011619995348155499,0.00035889982245862484,8.639995940029621e-05,8.700182661414146e-06,0.03297539986670017,0.03419250017032027,0.03418789990246296,4.600267857313156e-06,0.0594971003010869,,,,,,,,,
400,13,Random Sampling,13.508141077686835,0.2850409606104814,0.005295717616241119,0.03997029992751777,0.00347290001809597,0.015963299898430705,,,,,,,,,0.03997029992751777,0.039965099887922406,5.200039595365524e-06,0.05940649984404445,0.0008733998984098434,0.0027058999985456467,0.004274199949577451,0.00042690010741353035,0.0010255000088363886,0.030659199925139546,,,
400,13,Non-random,13.404866413891453,0.08248232521602514,0.005725105814212511,0.12392809987068176,0.00347290001809597,0.020633499836549163,,,,,,,,,0.12392809987068176,0.12392589985392988,2.200016751885414e-06,0.1480344997253269,,,,,,,0.0941473999992013,0.02927479986101389,0.0005036999937146902
400,14,Random Projection,10.528927418970643,0.2775221636180002,0.026367797099633328,0.037691500037908554,0.0037245999556034803,0.034809699980542064,5.470006726682186e-05,0.0005437000654637814,0.00012110010720789433,0.00013229995965957642,0.0004039001651108265,7.229996845126152e-05,8.899951353669167e-06,0.0363495999481529,0.037691500037908554,0.03768650023266673,4.999805241823196e-06,0.0762257999740541,,,,,,,,,
400,14,Random Sampling,13.98783380269327,0.4873751543036696,0.014005240577699973,0.41823119996115565,0.0037245999556034803,0.032910099951550364,,,,,,,,,0.41823119996115565,0.4182241999078542,7.00005330145359e-06,0.4548658998683095,0.0012234998866915703,0.004030299838632345,0.007741800043731928,0.0005712001584470272,0.0014710999093949795,0.40318630007095635,,,
400,14,Non-random,13.678138837958478,0.11244529233531589,0.0049990081333068925,0.3529213999863714,0.0037245999556034803,0.027728700079023838,,,,,,,,,0.3529213999863714,0.35291820019483566,3.1997915357351303e-06,0.3843747000209987,,,,,,,0.2960330001078546,0.05630740011110902,0.0005777999758720398
400,15,Random Projection,9.66512541266307,0.36752328582650656,0.025155792496641904,0.07085030013695359,0.003981999820098281,0.029855600092560053,7.359986193478107e-05,0.0007311999797821045,0.0001517999917268753,0.0025687001179903746,0.001456000143662095,0.00015649991109967232,1.3600103557109833e-05,0.06569150020368397,0.07085030013695359,0.07084290031343699,7.3998235166072845e-06,0.10468790004961193,,,,,,,,,
400,15,Random Sampling,12.939010789529853,0.3003591067220289,0.023857683868842933,0.06621429999358952,0.003981999820098281,0.02433530008420348,,,,,,,,,0.06621429999358952,0.06620760005898774,6.6999346017837524e-06,0.09453159989789128,0.0017260999884456396,0.0023554000072181225,0.0061425999738276005,0.0004928000271320343,0.001178600126877427,0.05431209993548691,,,
400,15,Non-random,13.459344844804479,0.11990797890248008,0.005301848964134576,0.18183400016278028,0.003981999820098281,0.023865799885243177,,,,,,,,,0.18183400016278028,0.18183180037885904,2.1997839212417603e-06,0.20968179986812174,,,,,,,0.13858530018478632,0.04285580012947321,0.000390700064599514
400,16,Random Projection,10.777336452376762,0.5401189541016721,0.04621856063267207,0.05757780000567436,0.003969900077208877,0.0234179999679327,6.0499878600239754e-05,0.0007379997987300158,0.0003137001767754555,0.00014120014384388924,0.00043800007551908493,9.570014663040638e-05,1.2899981811642647e-05,0.05577219999395311,0.05757780000567436,0.05757220019586384,5.5998098105192184e-06,0.08496570005081594,,,,,,,,,
400,16,Random Sampling,13.06906542494871,0.3671305128492874,0.009388050400424286,0.058667799923568964,0.003969900077208877,0.03150360006839037,,,,,,,,,0.058667799923568964,0.05865940032526851,8.399598300457e-06,0.09414130006916821,0.0007812001276761293,0.002084899926558137,0.00443900004029274,0.0007245000451803207,0.0016342001035809517,0.04899560008198023,,,
400,16,Non-random,13.35809693123974,0.08237010436539108,0.00642857142857145,0.24281920003704727,0.003969900077208877,0.04669410013593733,,,,,,,,,0.24281920003704727,0.24281609989702702,3.100140020251274e-06,0.2934832002501935,,,,,,,0.18538739997893572,0.05712149990722537,0.00030720001086592674
400,17,Random Projection,9.959126837206192,0.18729659970822576,0.012660791459970289,0.060411900049075484,0.0038108001463115215,0.029864300042390823,4.91999089717865e-05,0.000614900141954422,0.00016400008462369442,0.013969099847599864,0.00037949997931718826,0.00014180014841258526,1.1499971151351929e-05,0.04507469991222024,0.060411900049075484,0.06040469999425113,7.200054824352264e-06,0.09408700023777783,,,,,,,,,
400,17,Random Sampling,12.513044247058087,0.23218493996184492,0.01717437846340919,0.1225946000777185,0.0038108001463115215,0.026685399934649467,,,,,,,,,0.1225946000777185,0.12258859979920089,6.000278517603874e-06,0.15309080015867949,0.0006953999400138855,0.0019386999774724245,0.005762699991464615,0.0003912998363375664,0.0011438000947237015,0.1126566999591887,,,
400,17,Non-random,13.274405778975094,0.0673886208057457,0.011124260355029586,0.21780300000682473,0.0038108001463115215,0.024050600128248334,,,,,,,,,0.21780300000682473,0.21780070010572672,2.299901098012924e-06,0.2456644002813846,,,,,,,0.17875589989125729,0.03875120007432997,0.00029360014013946056
400,18,Random Projection,10.106405026869668,0.12753899674559532,0.0076817213660159145,0.04523180006071925,0.004108400084078312,0.024087500059977174,6.430014036595821e-05,0.0005504000000655651,0.0001870999112725258,0.0006326001603156328,0.002170800231397152,0.00015130010433495045,1.4999881386756897e-05,0.041454900056123734,0.04523180006071925,0.045226400485262275,5.3995754569768906e-06,0.07342770020477474,,,,,,,,,
400,18,Random Sampling,13.932062582192927,0.269947256200202,0.008212997646604409,0.050459699938073754,0.004108400084078312,0.02231879997998476,,,,,,,,,0.050459699938073754,0.0504548002500087,4.8996880650520325e-06,0.07688690000213683,0.0007949001155793667,0.002031200099736452,0.00506270001642406,0.0003114999271929264,0.0007361001335084438,0.04151839995756745,,,
400,18,Non-random,13.566069180216568,0.08259454606665918,0.010593788240778501,0.1426272001117468,0.004108400084078312,0.021233699982985854,,,,,,,,,0.1426272001117468,0.1426242000889033,3.00002284348011e-06,0.16796930017881095,,,,,,,0.10160260018892586,0.04073849995620549,0.00028309994377195835
400,19,Random Projection,10.49301158234123,0.22494669509594883,0.02349734270972975,0.04025539988651872,0.00288940011523664,0.020706000039353967,6.46000262349844e-05,0.0006120000034570694,0.000130099942907691,0.0002725999802350998,0.0002628001384437084,0.0003027999773621559,2.9100105166435242e-05,0.03857670002616942,0.04025539988651872,0.04025070019997656,4.6996865421533585e-06,0.06385080004110932,,,,,,,,,
400,19,Random Sampling,12.88935804063189,0.42750533049040507,0.02106666267674362,0.05664699990302324,0.00288940011523664,0.020645499927923083,,,,,,,,,0.05664699990302324,0.05664019985124469,6.800051778554916e-06,0.08018189994618297,0.0010741001460701227,0.0015764001291245222,0.005548799876123667,0.0007240998093038797,0.0009144998621195555,0.04680230002850294,,,
400,19,Non-random,13.490521168377608,0.10503871619346875,0.007736625514403295,0.13151119998656213,0.00288940011523664,0.022236600052565336,,,,,,,,,0.13151119998656213,0.13150890008546412,2.299901098012924e-06,0.1566372001543641,,,,,,,0.09347099997103214,0.037642900133505464,0.00039499998092651367
400,20,Random Projection,10.403398606332345,0.20996521153630343,0.013919596552363273,0.036495199892669916,0.0025699001271277666,0.02082099998369813,6.749993190169334e-05,0.0006385999731719494,0.00015670014545321465,0.00011819996871054173,0.00025070016272366047,8.939998224377632e-05,1.0299962013959885e-05,0.03515679994598031,0.036495199892669916,0.036488200072199106,6.9998204708099365e-06,0.05988610000349581,,,,,,,,,
400,20,Random Sampling,13.147210801722222,0.2849848501851644,0.0056868902110600306,0.045484700007364154,0.0025699001271277666,0.020506099797785282,,,,,,,,,0.045484700007364154,0.045478499960154295,6.200047209858894e-06,0.0685606999322772,0.0007680000271648169,0.0015669998247176409,0.005090000107884407,0.00033920002169907093,0.0006858999840915203,0.03702839999459684,,,
400,20,Non-random,13.22713808800277,0.11250140276063292,0.00686440184138451,0.1285296999849379,0.0025699001271277666,0.026867899810895324,,,,,,,,,0.1285296999849379,0.1285276000853628,2.09989957511425e-06,0.157967499922961,,,,,,,0.08723409986123443,0.04102460015565157,0.00026890006847679615
600,1,Random Projection,10.948073930317904,0.045,0.01527727861354583,0.23840770008973777,0.00807909993454814,0.059013500111177564,0.00010569998994469643,0.003543799975886941,0.0002389999572187662,0.14030359988100827,0.0013047999236732721,0.00020110001787543297,1.810002140700817e-05,0.09268189989961684,0.23840770008973777,0.23839799966663122,9.70042310655117e-06,0.3055003001354635,,,,,,,,,
600,1,Random Sampling,15.172365496861183,0.12000000000000001,0.014347278278907055,0.049480600049719214,0.00807909993454814,0.03678389987908304,,,,,,,,,0.049480600049719214,0.049472100334241986,8.499715477228165e-06,0.09434359986335039,0.0023680999875068665,0.0035800000187009573,0.005340400151908398,0.0003299999516457319,0.0011846001725643873,0.036669000051915646,,,
600,1,Non-random,16.569249319713673,0.015,0.003460310388356702,0.40016159997321665,0.00807909993454814,0.03882430004887283,,,,,,,,,0.40016159997321665,0.4001594001892954,2.1997839212417603e-06,0.4470649999566376,,,,,,,0.367094200104475,0.032610700000077486,0.0004545000847429037
600,2,Random Projection,12.032843726939829,0.07500000000000001,0.009733046284696123,0.0440055001527071,0.011168899945914745,0.0376458999235183,9.010010398924351e-05,0.0008921001572161913,0.00018989993259310722,0.006275499938055873,0.00044759991578757763,0.00012940005399286747,1.3800105080008507e-05,0.03596040001139045,0.0440055001527071,0.043998800218105316,6.6999346017837524e-06,0.09282030002214015,,,,,,,,,
600,2,Random Sampling,15.130686525296172,0.12000000000000001,0.0060990654947196965,0.06281759985722601,0.011168899945914745,0.04182170005515218,,,,,,,,,0.06281759985722601,0.06281070038676262,6.899470463395119e-06,0.11580819985829294,0.0024631000123918056,0.005373799940571189,0.006292100064456463,0.0004994000773876905,0.0016712001524865627,0.04651110013946891,,,
600,2,Non-random,16.347944551902657,0.02,0.004641296936946038,0.4169242999050766,0.011168899945914745,0.03489469992928207,,,,,,,,,0.4169242999050766,0.41692199977114797,2.300133928656578e-06,0.46298789978027344,,,,,,,0.3854090999811888,0.031119999941438437,0.00039289984852075577
600,3,Random Projection,12.450023961397845,0.030000000000000002,0.011102534737968794,0.08610870013944805,0.006418600212782621,0.032728300197049975,6.610015407204628e-05,0.0008085998706519604,0.0001591998152434826,0.05456590000540018,0.00038180011324584484,0.00012260000221431255,1.1200085282325745e-05,0.029986900044605136,0.08610870013944805,0.08610230009071529,6.400048732757568e-06,0.12525560054928064,,,,,,,,,
600,3,Random Sampling,14.482075498722729,0.11499999999999999,0.014545792185327366,0.046311199897900224,0.006418600212782621,0.033760700142011046,,,,,,,,,0.046311199897900224,0.04630549973808229,5.700159817934036e-06,0.08649050025269389,0.0026754001155495644,0.004316400038078427,0.004693599883466959,0.0004391998518258333,0.0012327998410910368,0.03294810000807047,,,
600,3,Non-random,16.384304734463857,0.025,0.002850000000000019,0.33200869988650084,0.006418600212782621,0.04161519999615848,,,,,,,,,0.33200869988650084,0.3320063999854028,2.299901098012924e-06,0.38004250009544194,,,,,,,0.2927497997879982,0.03879780019633472,0.0004588000010699034
600,4,Random Projection,11.454226740072741,0.095,0.01731510322152119,0.0791564998216927,0.009704700205475092,0.040906300069764256,9.200000204145908e-05,0.006038099993020296,0.0002487997990101576,0.030754500068724155,0.0007184999994933605,0.0002726998645812273,1.600012183189392e-05,0.04100269987247884,0.0791564998216927,0.07914329972118139,1.3200100511312485e-05,0.12976750009693205,,,,,,,,,
600,4,Random Sampling,14.618747922161324,0.155,0.012790222855604466,0.06260790000669658,0.009704700205475092,0.039109400007873774,,,,,,,,,0.06260790000669658,0.0626000000629574,7.899943739175797e-06,0.11142200022004545,0.0021309000439941883,0.0055074000265449286,0.005442199995741248,0.0008024999406188726,0.002288899850100279,0.04642810020595789,,,
600,4,Non-random,16.49354604873735,0.025,0.003156553279090285,0.4315516999922693,0.009704700205475092,0.04775009979493916,,,,,,,,,0.4315516999922693,0.4315491998568177,2.500135451555252e-06,0.48900649999268353,,,,,,,0.36784279998391867,0.06320229987613857,0.0005040999967604876
600,5,Random Projection,11.916392303365226,0.09,0.012749302101350418,0.11490799998864532,0.00929419999010861,0.049642999889329076,8.899997919797897e-05,0.0022746999748051167,0.00022520008496940136,0.0526319001801312,0.0004990999586880207,0.00020350003615021706,1.8700025975704193e-05,0.058956499909982085,0.11490799998864532,0.11489860014989972,9.399838745594025e-06,0.173845199868083,,,,,,,,,
600,5,Random Sampling,14.788194078537044,0.095,0.011687267678731295,0.36797649995423853,0.00929419999010861,0.0722946000751108,,,,,,,,,0.36797649995423853,0.3679692998994142,7.200054824352264e-06,0.44956530001945794,0.002319799968972802,0.005206800065934658,0.008115299977362156,0.0021065999753773212,0.0019101998768746853,0.34831060003489256,,,
600,5,Non-random,16.209933538872548,0.03,0.0050000000000000044,0.5852039000019431,0.00929419999010861,0.04368100012652576,,,,,,,,,0.5852039000019431,0.5852010997477919,2.80025415122509e-06,0.6381791001185775,,,,,,,0.4897624999284744,0.09492309996858239,0.0005154998507350683
600,6,Random Projection,11.039284634547226,0.06,0.01436182087958529,0.10980810015462339,0.007394799962639809,0.06406940007582307,8.210004307329655e-05,0.0016167000867426395,0.00022050016559660435,0.05698989983648062,0.0008229999803006649,0.00017259991727769375,1.650000922381878e-05,0.04987649992108345,0.10980810015462339,0.10979779995977879,1.0300194844603539e-05,0.18127230019308627,,,,,,,,,
600,6,Random Sampling,14.365413488892475,0.135,0.012415277737437613,0.1056184999179095,0.007394799962639809,0.04532400006428361,,,,,,,,,0.1056184999179095,0.10561079974286258,7.700175046920776e-06,0.15833729994483292,0.0029231999069452286,0.009114899905398488,0.006820700131356716,0.0006313000340014696,0.0018614998552948236,0.08425919990986586,,,
600,6,Non-random,16.510190816391578,0.025,0.006450000000000011,0.29920449992641807,0.007394799962639809,0.041301599936559796,,,,,,,,,0.29920449992641807,0.2992024999111891,2.00001522898674e-06,0.34790089982561767,,,,,,,0.26137889991514385,0.037390599958598614,0.0004330000374466181
600,7,Random Projection,11.241781813069144,0.07500000000000001,0.011517410922952248,0.08553940011188388,0.00878300005570054,0.0385026999283582,8.770008571445942e-05,0.0009230000432580709,0.0002212999388575554,0.04421680001541972,0.00042370008304715157,0.00015770015306770802,1.6300007700920105e-05,0.039484000066295266,0.08553940011188388,0.08553050039336085,8.899718523025513e-06,0.13282510009594262,,,,,,,,,
600,7,Random Sampling,14.979200114768263,0.115,0.007583991669074114,0.07706630020402372,0.00878300005570054,0.061855999985709786,,,,,,,,,0.07706630020402372,0.0770590000320226,7.300172001123428e-06,0.14770530024543405,0.002195199951529503,0.005432999925687909,0.0070991001557558775,0.0005701000336557627,0.002504599979147315,0.05925699998624623,,,
600,7,Non-random,16.38891671733537,0.02,0.0045087238224659765,0.2709502000361681,0.00878300005570054,0.03683890006504953,,,,,,,,,0.2709502000361681,0.27094789990223944,2.300133928656578e-06,0.31657210015691817,,,,,,,0.23697429988533258,0.03349220007658005,0.0004813999403268099
600,8,Random Projection,11.251749352832965,0.11000000000000001,0.019410155284880604,0.0619737000670284,0.006432800088077784,0.036452499916777015,9.360001422464848e-05,0.0010563998948782682,0.00017730006948113441,0.025169300148263574,0.00033119996078312397,0.00013980013318359852,1.5799887478351593e-05,0.03498169989325106,0.0619737000670284,0.06196510000154376,8.600065484642982e-06,0.1048590000718832,,,,,,,,,
600,8,Random Sampling,14.725619611621761,0.145,0.0078015826995355975,0.062254599994048476,0.006432800088077784,0.04076769994571805,,,,,,,,,0.062254599994048476,0.062247700057923794,6.8999361246824265e-06,0.10945510002784431,0.0024987999349832535,0.004512300016358495,0.0058923999313265085,0.0005067000165581703,0.0016566000413149595,0.04718090011738241,,,
600,8,Non-random,16.148138023544973,0.045,0.003398264609537141,0.4694161999505013,0.006432800088077784,0.04323189985007048,,,,,,,,,0.4694161999505013,0.46941210026852787,4.0996819734573364e-06,0.5190808998886496,,,,,,,0.4293301000725478,0.03957829996943474,0.0005037002265453339
600,9,Random Projection,11.73564929399178,0.08,0.009933407739969508,0.1112174999434501,0.007654499961063266,0.0422153000254184,0.0007411001715809107,0.0011574998497962952,0.00023360014893114567,0.05090899998322129,0.0003657999914139509,0.00015159999020397663,1.5300000086426735e-05,0.0576341999694705,0.1112174999434501,0.1112081001047045,9.399838745594025e-06,0.16108729992993176,,,,,,,,,
600,9,Random Sampling,14.50234683604368,0.125,0.006666732811898529,0.12283979984931648,0.007654499961063266,0.06298330007120967,,,,,,,,,0.12283979984931648,0.12283110013231635,8.699717000126839e-06,0.1934775998815894,0.002521999878808856,0.006932700052857399,0.011378500144928694,0.000906200148165226,0.0016770998481661081,0.09941460005939007,,,
600,9,Non-random,16.418331387988815,0.02,0.0025125628140703626,0.42894440004602075,0.007654499961063266,0.06189959985204041,,,,,,,,,0.42894440004602075,0.4289419997949153,2.400251105427742e-06,0.4984984998591244,,,,,,,0.3865948000457138,0.041855699848383665,0.0004914999008178711
600,10,Random Projection,11.144776303130534,0.10500000000000001,0.016962564464344854,0.15060569997876883,0.008456399897113442,0.03976630000397563,8.779997006058693e-05,0.00102530000731349,0.0001984001137316227,0.04628990008495748,0.0011295999865978956,0.0002258999738842249,2.0700041204690933e-05,0.10161889996379614,0.15060569997876883,0.15059650014154613,9.19983722269535e-06,0.1988283998798579,,,,,,,,,
600,10,Random Sampling,14.563289757807707,0.115,0.008684210390891456,0.05709229991771281,0.008456399897113442,0.04599210014566779,,,,,,,,,0.05709229991771281,0.05708499997854233,7.2999391704797745e-06,0.11154079996049404,0.0025391001254320145,0.004639599937945604,0.005097400164231658,0.00037839985452592373,0.0013945000246167183,0.04303599987179041,,,
600,10,Non-random,16.23060415213847,0.03,0.004247367490719939,0.4800911000929773,0.008456399897113442,0.05826879991218448,,,,,,,,,0.4800911000929773,0.4800868001766503,4.299916326999664e-06,0.5468162999022752,,,,,,,0.4026735001243651,0.0768901000265032,0.0005232000257819891
600,11,Random Projection,11.480049344196923,0.10500000000000001,0.019393192790117836,0.13549959985539317,0.009055400034412742,0.03864889987744391,8.810008876025677e-05,0.0011708999518305063,0.00019010016694664955,0.053444999968633056,0.0008479999378323555,0.0001743000466376543,1.71000137925148e-05,0.07955549983307719,0.13549959985539317,0.13548900000751019,1.0599847882986069e-05,0.18320389976724982,,,,,,,,,
