experiment,sweep,x_col,x_value,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,method_wall_sec,algorithm_total_wall_sec,non_random_eigensolver,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,6,220260512,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12615,80517,0.00322068,0.001939375,0.00273120833333333,sparse,3,0.0006,7.569,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.121,0.670056946599697,0.58869169901203,0.000367916666666667,0.022083375,0.0267269583333333,eigs,0.0045245,5.75833333333333e-05,0.0174742916666667,0.0220612916666667,1,0.737777956676915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,6,220260512,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12615,80517,0.00322068,0.001939375,0.00273120833333333,sparse,3,0.0006,7.569,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Gaussian RP,gaussian_random_projection,0.1648,0.566614651211376,0.489746085523962,0.000329708333333333,0.053189625,0.0578250416666667,,0.0272779583333333,7.28333333333333e-05,0.0258036666666667,0.0531595,0.999731048503584,0.723159188561812,0.00256545833333333,0.006439875,0.0152055833333333,0.00205991666666667,0.000818208333333333,0.000159833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,6,220260512,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12615,80517,0.00322068,0.001939375,0.00273120833333333,sparse,3,0.0006,7.569,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.6284,0.0177077660319993,0.0365095482458393,0.000334666666666667,0.0672868333333333,0.0719098333333333,,0.00835625,6.04166666666667e-05,0.0588225833333333,0.067247,1.0727195957807,0.890924035777884,NaN,NaN,NaN,NaN,NaN,NaN,0.00122725,42757,29860,0.7,56251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,6,220260512,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12615,80517,0.00322068,0.001939375,0.00273120833333333,sparse,3,0.0006,7.569,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.159,0.58059911676139,0.503000737643545,0.000368666666666667,0.0520175,0.0566472916666667,,0.0258158333333333,6.3e-05,0.026097875,0.0519826666666667,0.999725951346252,0.720340990271097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000126583333333333,163,18,46,0,0.00140879166666667,0.005907125,0.0155800833333333,0.00188266666666667,0.00072625,0.000151416666666667
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,7,220260513,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12524,79992,0.00319968,0.001932875,0.00266416666666667,sparse,2,0.0004,7.5144,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.1086,0.700642897729,0.619356822502106,0.000337125,0.0262950833333333,0.0308627916666667,eigs,0.004512,5.62083333333333e-05,0.0216975416666667,0.02627075,1,0.744222475507108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,7,220260513,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12524,79992,0.00319968,0.001932875,0.00266416666666667,sparse,2,0.0004,7.5144,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Gaussian RP,gaussian_random_projection,0.1584,0.58116457494374,0.503380653898036,0.000649708333333333,0.0541452083333333,0.0586915,,0.028329375,6.49166666666667e-05,0.0257001666666667,0.0541015416666667,0.999712749298724,0.727548627317311,0.002660375,0.00680083333333333,0.0161647916666667,0.00185120833333333,0.000712875,0.00011375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,7,220260513,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12524,79992,0.00319968,0.001932875,0.00266416666666667,sparse,2,0.0004,7.5144,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.231,0.42699236226716,0.362970024326445,0.00064725,0.0393695,0.0439037916666667,,0.0115195833333333,7.54166666666667e-05,0.02771175,0.0393163333333333,1.08158904221836,0.877557564251647,NaN,NaN,NaN,NaN,NaN,NaN,0.001416375,42495,29844,0.7,56130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,7,220260513,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12524,79992,0.00319968,0.001932875,0.00266416666666667,sparse,2,0.0004,7.5144,19,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.1558,0.587116639373663,0.508117446023181,0.000329541666666667,0.04889575,0.0534513333333333,,0.02641225,6.72083333333333e-05,0.0223748333333333,0.0488591666666667,0.999762530086216,0.72919676901146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000184125,163,15,44,0,0.00146558333333333,0.00646766666666667,0.0149130416666667,0.00211825,0.00106016666666667,0.000163791666666667
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,8,220260514,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12525,80003,0.00320012,0.001996625,0.00288870833333333,sparse,5,0.001,7.515,21,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.1074,0.703904125587609,0.622866914656834,0.00033925,0.0249794166666667,0.0298313333333333,eigs,0.00506995833333333,5.99583333333333e-05,0.0198160833333333,0.0249505833333333,1,0.738448734135457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,8,220260514,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12525,80003,0.00320012,0.001996625,0.00288870833333333,sparse,5,0.001,7.515,21,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Gaussian RP,gaussian_random_projection,0.1564,0.58615263614675,0.507855087837792,0.00032475,0.0536282083333333,0.0584783333333333,,0.0289625,6.56666666666667e-05,0.0245648333333333,0.0535985416666667,0.999718008597462,0.722203167391181,0.002573625,0.007540375,0.01600975,0.001942,0.000749291666666667,0.000114708333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,8,220260514,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12525,80003,0.00320012,0.001996625,0.00288870833333333,sparse,5,0.001,7.515,21,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Random sampling,random_sampling,0.4772,0.100907366860067,0.106201852517684,0.000326541666666667,0.067195125,0.07202975,,0.0147535833333333,6.15416666666667e-05,0.0523292916666667,0.0671522916666667,1.07309163531419,0.869693445367734,NaN,NaN,NaN,NaN,NaN,NaN,0.00124016666666667,42499,29595,0.7,55717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,8,220260514,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12525,80003,0.00320012,0.001996625,0.00288870833333333,sparse,5,0.001,7.515,21,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,CountSketch RP,countsketch_random_projection,0.1714,0.551790331505433,0.475084722903811,0.000375583333333333,0.049167,0.0540106666666667,,0.0263555833333333,6.44583333333333e-05,0.0227052916666667,0.04913075,0.999776803367547,0.720849883807188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000164541666666667,163,18,46,0,0.001401375,0.00544720833333333,0.0165020416666667,0.001935375,0.000750291666666667,0.000123083333333333
EXP-20260506-009_uniform_hsbm_rho_eigsh_methods_matlab,rho_n,rho_n,2,NaN,9,220260515,5000,3,3,2,36,4,32,2.88e-06,3.2e-07,12545,80099,0.00320396,0.00210104166666667,0.002967125,sparse,3,0.0006,7.527,20,12577.9321472,2.51558642944,7.54675928832,0.110977795559112,Non-random eigs,non_random,0.101,0.719890573566653,0.639752342852027,0.000363791666666667,0.0282274166666667,0.0332635416666667,eigs,0.0047435,6.12083333333333e-05,0.0233906666666667,0.028201125,1,0.740435989341376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
