dataset,rep,method_i,method_j,ari
statisticians_coauthor,17,Non-random,Random Sampling (p=0.7),0.8740521032398
statisticians_coauthor,17,Non-random,Random Sampling (p=0.8),1
statisticians_coauthor,17,Non-random,CountSketch,0.853653536986216
statisticians_coauthor,17,Non-random,SIGN Bidirectional,0.984097931583565
statisticians_coauthor,17,Random Projection,Random Sampling (p=0.7),0.414606329230707
statisticians_coauthor,17,Random Projection,Random Sampling (p=0.8),0.501597564837546
statisticians_coauthor,17,Random Projection,CountSketch,0.401431895289278
statisticians_coauthor,17,Random Projection,SIGN Bidirectional,0.497006758144959
statisticians_coauthor,17,Random Sampling (p=0.7),Random Sampling (p=0.8),0.8740521032398
statisticians_coauthor,17,Random Sampling (p=0.7),CountSketch,0.937389680958868
statisticians_coauthor,17,Random Sampling (p=0.7),SIGN Bidirectional,0.858525080000431
statisticians_coauthor,17,Random Sampling (p=0.8),CountSketch,0.853653536986216
statisticians_coauthor,17,Random Sampling (p=0.8),SIGN Bidirectional,0.984097931583565
statisticians_coauthor,17,CountSketch,SIGN Bidirectional,0.8382317061944
statisticians_coauthor,18,Non-random,Random Projection,1
statisticians_coauthor,18,Non-random,Random Sampling (p=0.7),0.868931537466571
statisticians_coauthor,18,Non-random,Random Sampling (p=0.8),0.897994594498151
statisticians_coauthor,18,Non-random,CountSketch,1
statisticians_coauthor,18,Non-random,SIGN Bidirectional,0.269017838077474
statisticians_coauthor,18,Random Projection,Random Sampling (p=0.7),0.868931537466571
statisticians_coauthor,18,Random Projection,Random Sampling (p=0.8),0.897994594498151
statisticians_coauthor,18,Random Projection,CountSketch,1
statisticians_coauthor,18,Random Projection,SIGN Bidirectional,0.269017838077474
statisticians_coauthor,18,Random Sampling (p=0.7),Random Sampling (p=0.8),0.920016440226481
statisticians_coauthor,18,Random Sampling (p=0.7),CountSketch,0.868931537466571
statisticians_coauthor,18,Random Sampling (p=0.7),SIGN Bidirectional,0.232509739722177
statisticians_coauthor,18,Random Sampling (p=0.8),CountSketch,0.897994594498151
statisticians_coauthor,18,Random Sampling (p=0.8),SIGN Bidirectional,0.249733107927252
statisticians_coauthor,18,CountSketch,SIGN Bidirectional,0.269017838077474
statisticians_coauthor,19,Non-random,Random Projection,1
statisticians_coauthor,19,Non-random,Random Sampling (p=0.7),0.775919368035911
statisticians_coauthor,19,Non-random,Random Sampling (p=0.8),0.893787678384185
statisticians_coauthor,19,Non-random,CountSketch,1
statisticians_coauthor,19,Non-random,SIGN Bidirectional,0.550829925826775
statisticians_coauthor,19,Random Projection,Random Sampling (p=0.7),0.775919368035911
statisticians_coauthor,19,Random Projection,Random Sampling (p=0.8),0.893787678384185
statisticians_coauthor,19,Random Projection,CountSketch,1
statisticians_coauthor,19,Random Projection,SIGN Bidirectional,0.550829925826775
statisticians_coauthor,19,Random Sampling (p=0.7),Random Sampling (p=0.8),0.723212211087751
statisticians_coauthor,19,Random Sampling (p=0.7),CountSketch,0.775919368035911
