model,n,rep,method,error_P,error_Theta,error_B,time_sec
1,800,8,Random Projection,11.6398584306429,0,0.00279468088696304,0.002102875
1,800,8,Random Sampling,14.4630765778885,0,0.00261827504800079,0.00628204166666667
1,800,8,Non-random,18.1713431259553,0,0.00295719979956272,0.00258333333333333
1,800,8,CountSketch,11.4943454699641,0,0.00280522014111884,0.00227254166666667
1,800,8,SIGN Bidirectional,12.4031829281878,0,0.00269961763088887,0.00301775
1,800,9,Random Projection,12.4319481790127,0,0.00698480974827415,0.00243125
1,800,9,Random Sampling,15.1402450050473,0.00374531835205993,0.00644459201785252,0.00686970833333333
1,800,9,Non-random,19.0112038407461,0,0.00687850216670005,0.00300145833333333
1,800,9,CountSketch,11.5440307573426,0,0.00699651953786512,0.00257033333333333
1,800,9,SIGN Bidirectional,13.7908626772344,0,0.00724842513069618,0.00327666666666667
1,800,10,Random Projection,11.4371361411175,0,0.00226840446964402,0.00236183333333333
1,800,10,Random Sampling,15.4253000484467,0.00749063670411985,0.00278098516453001,0.00698708333333333
1,800,10,Non-random,18.2265922292622,0,0.00242358313763874,0.003226625
1,800,10,CountSketch,11.504680414846,0,0.00224453609305976,0.003697625
1,800,10,SIGN Bidirectional,12.107448778437,0,0.00272231166891361,0.00430870833333333
1,800,11,Random Projection,10.6925608167666,0,0.00467380069648657,0.002378375
1,800,11,Random Sampling,13.1681989835799,0,0.00556012299423359,0.00706620833333333
1,800,11,Non-random,17.6742892332887,0,0.00435626224668403,0.0027515
1,800,11,CountSketch,10.5326206391554,0,0.00457228761023018,0.00209729166666667
1,800,11,SIGN Bidirectional,13.5129870920224,0,0.00468098299469236,0.00302679166666667
1,800,12,Random Projection,11.3124248218189,0,0.00294132785353546,0.00222358333333333
1,800,12,Random Sampling,14.2369104958071,0,0.00232303796642208,0.00654704166666667
1,800,12,Non-random,18.6894247425128,0,0.00323761212956719,0.002970375
1,800,12,CountSketch,11.2980049453315,0,0.00298077521905632,0.00251958333333333
1,800,12,SIGN Bidirectional,13.8499692436889,0,0.0028302147913421,0.00343570833333333
1,800,13,Random Projection,11.6806681050277,0,0.00192045366791205,0.00208558333333333
1,800,13,Random Sampling,13.9510152569593,0,0.000904383902154651,0.005903625
1,800,13,Non-random,18.494455329213,0,0.00178503328882168,0.00266404166666667
1,800,13,CountSketch,10.4003632104374,0,0.00190730187579108,0.00227166666666667
1,800,13,SIGN Bidirectional,14.1779215066363,0,0.00192338566844236,0.00296320833333333
1,800,14,Random Projection,9.79362205217955,0,0.00401225173678632,0.00239825
1,800,14,Random Sampling,10.6149551691436,0,0.00703728105332624,0.00584
1,800,14,Non-random,15.6422652875019,0,0.00395180177930904,0.00259058333333333
1,800,14,CountSketch,9.87960516543219,0,0.00401219879396952,0.00213533333333333
1,800,14,SIGN Bidirectional,11.106899621474,0,0.0040163990040597,0.0031225
1,800,15,Random Projection,11.3036072909793,0,0.00399789186917868,0.00220154166666667
1,800,15,Random Sampling,12.6587399569787,0,0.00451557465627192,0.00675041666666667
1,800,15,Non-random,17.7327273507854,0,0.00372280655664933,0.00297491666666667
1,800,15,CountSketch,12.2509527243437,0,0.00400464542438625,0.00235541666666667
1,800,15,SIGN Bidirectional,12.8445496146506,0,0.00413328896132062,0.00303833333333333
1,800,16,Random Projection,10.8981359657053,0,0.00275109824257466,0.002257875
1,800,16,Random Sampling,13.8631725364443,0,0.00201429243353306,0.00669991666666667
1,800,16,Non-random,18.3695317530068,0,0.00235995208391587,0.00334470833333333
1,800,16,CountSketch,10.9068115171525,0,0.00303612540877826,0.00262533333333333
1,800,16,SIGN Bidirectional,13.1613171832614,0,0.00334480129672202,0.00326816666666667
1,800,17,Random Projection,11.0968163432201,0.00374531835205993,0.00227379158703636,0.002539125
1,800,17,Random Sampling,14.0742414320349,0.00374531835205993,0.0023127266411988,0.00737941666666667
1,800,17,Non-random,17.4791163196122,0,0.002423412948379,0.00373141666666667
1,800,17,CountSketch,11.1436020342131,0.00374531835205993,0.00228914347988318,0.00260720833333333
1,800,17,SIGN Bidirectional,12.4306987156686,0.00374531835205993,0.00224923251675913,0.00387504166666667
1,800,18,Random Projection,11.7972422307254,0,0.00498635771933081,0.00241354166666667
1,800,18,Random Sampling,13.1508176742733,0,0.00684801531138934,0.00685916666666667
1,800,18,Non-random,17.8365861885264,0,0.00486144977778108,0.00295033333333333
1,800,18,CountSketch,12.2151516868244,0,0.00499051329727235,0.00250979166666667
1,800,18,SIGN Bidirectional,12.4290199735359,0,0.0050553376844289,0.00330954166666667
1,800,19,Random Projection,10.2433800489808,0,0.00364001696616872,0.00220920833333333
1,800,19,Random Sampling,11.6812585671964,0,0.00430996161828662,0.00606191666666667
1,800,19,Non-random,16.5730621685533,0,0.0035976033656816,0.003172375
1,800,19,CountSketch,8.98717016626658,0,0.00364856435543076,0.00243658333333333
1,800,19,SIGN Bidirectional,11.2296708136794,0,0.00365002479177262,0.00307016666666667
1,800,20,Random Projection,10.1916380851008,0,0.00419503292038487,0.00241316666666667
1,800,20,Random Sampling,13.1830326776451,0,0.003934328583027,0.00573654166666667
1,800,20,Non-random,17.5585947046384,0,0.00397027236601827,0.00271945833333333
1,800,20,CountSketch,11.0956627858828,0,0.00424762189383104,0.00219966666666667
1,800,20,SIGN Bidirectional,12.0077457459251,0,0.00432433506225016,0.00310791666666667
1,1000,1,Random Projection,12.3797713196678,0,0.00277388187946043,0.00348708333333333
1,1000,1,Random Sampling,15.1737410771203,0,0.00280881621204132,0.00892308333333333
1,1000,1,Non-random,20.0277739041878,0,0.00299241194204516,0.00374133333333333
1,1000,1,CountSketch,12.427286499966,0,0.00277689229658187,0.00326779166666667
1,1000,1,SIGN Bidirectional,14.6161668316541,0,0.00272445545635305,0.00437354166666667
1,1000,2,Random Projection,11.5286745446731,0,0.00197163504309555,0.00275008333333333
1,1000,2,Random Sampling,14.0003327439735,0,0.00267076442900654,0.00819595833333333
1,1000,2,Non-random,19.2461471703899,0,0.00190007086927918,0.00362079166666667
1,1000,2,CountSketch,12.1416709564647,0,0.00196308749537472,0.003022625
1,1000,2,SIGN Bidirectional,12.8503113601837,0,0.00197793740442945,0.00401033333333333
1,1000,3,Random Projection,13.1656548510752,0,0.00243039721534272,0.00284479166666667
1,1000,3,Random Sampling,15.0628730660288,0,0.00309639310665949,0.009994125
1,1000,3,Non-random,20.4163163431537,0,0.00231251097642698,0.00338979166666667
1,1000,3,CountSketch,11.8699624827609,0,0.00250105546608248,0.00313733333333333
1,1000,3,SIGN Bidirectional,13.7391208775369,0,0.00265716467482313,0.004195875
1,1000,4,Random Projection,11.1187068509581,0,0.00173838348870939,0.00274779166666667
1,1000,4,Random Sampling,14.7154175220364,0,0.00202965121303303,0.008515375
1,1000,4,Non-random,19.5735521410886,0,0.00161491365855451,0.00366483333333333
1,1000,4,CountSketch,11.8128343642587,0,0.00175087682547523,0.00288116666666667
1,1000,4,SIGN Bidirectional,13.5889082359378,0,0.00178925157757501,0.004167
1,1000,5,Random Projection,12.5199182078381,0,0.00437511222027237,0.003258625
1,1000,5,Random Sampling,15.1310136127518,0,0.00438643157152313,0.0100331666666667
1,1000,5,Non-random,20.0668521893471,0,0.00426648433455501,0.00388645833333333
1,1000,5,CountSketch,12.4478982891945,0,0.00431966532028355,0.003011
1,1000,5,SIGN Bidirectional,12.6047189144004,0,0.00440737843475486,0.00422558333333333
1,1000,6,Random Projection,12.4009692131462,0,0.0028062297832524,0.00285829166666667
1,1000,6,Random Sampling,14.604299087329,0,0.00201900935279731,0.00807166666666667
1,1000,6,Non-random,19.5136782963393,0,0.00267927640818985,0.003756625
1,1000,6,CountSketch,11.6777669352734,0,0.00279685464405566,0.00334608333333333
1,1000,6,SIGN Bidirectional,12.944145528745,0,0.00281838263455778,0.00372604166666667
1,1000,7,Random Projection,11.1978389835889,0,0.00303141964969872,0.002704
1,1000,7,Random Sampling,14.2051898388494,0,0.00429043168655385,0.00802566666666667
1,1000,7,Non-random,18.5559218245751,0,0.00298607726923994,0.0040095
1,1000,7,CountSketch,10.5610110989399,0,0.00302156092388256,0.00296475
1,1000,7,SIGN Bidirectional,12.5963422623533,0,0.00303229209120082,0.00382066666666667
1,1000,8,Random Projection,9.61046127196226,0,0.00374549265188973,0.00295416666666667
1,1000,8,Random Sampling,12.4962062725783,0,0.00431623186618316,0.00789175
1,1000,8,Non-random,17.8920604461841,0,0.0037334966596087,0.00364216666666667
1,1000,8,CountSketch,10.8933177299506,0,0.00375077980396996,0.00294033333333333
1,1000,8,SIGN Bidirectional,13.0095988178153,0,0.00375811488056058,0.00392775
1,1000,9,Random Projection,11.9786104571777,0,0.00116134087138811,0.0027155
1,1000,9,Random Sampling,15.8145178488574,0,0.00298700579981936,0.00878725
1,1000,9,Non-random,20.9395555696928,0,0.00122223900815507,0.00371495833333333
1,1000,9,CountSketch,12.7686917349214,0,0.00111979212191821,0.002967375
1,1000,9,SIGN Bidirectional,14.2770471898183,0,0.00144103052388833,0.00381558333333333
1,1000,10,Random Projection,11.7065157936679,0,0.00144011588164228,0.002829125
1,1000,10,Random Sampling,14.6635803000233,0,0.00298266625635413,0.00928583333333333
1,1000,10,Non-random,19.9170552018692,0,0.00131046815065478,0.00336729166666667
1,1000,10,CountSketch,11.7042630441673,0,0.00143102299095671,0.00298154166666667
1,1000,10,SIGN Bidirectional,13.2325082930848,0,0.00146446017522622,0.00413066666666667
1,1000,11,Random Projection,11.8275582977875,0,0.0018555292063053,0.002967375
1,1000,11,Random Sampling,15.4397214074757,0,0.00191335459235256,0.00912891666666667
1,1000,11,Non-random,19.6687773359299,0,0.00193930458760624,0.00333529166666667
1,1000,11,CountSketch,11.8277778061861,0,0.00183934797845159,0.00305408333333333
1,1000,11,SIGN Bidirectional,12.4895665502716,0,0.00180575032850719,0.00393895833333333
1,1000,12,Random Projection,12.2365966264903,0,0.00207150103629888,0.002677
1,1000,12,Random Sampling,14.8190677852866,0,0.00546467452880237,0.008410375
1,1000,12,Non-random,19.8498218395942,0,0.00179545533507244,0.00378604166666667
1,1000,12,CountSketch,12.2639073558088,0,0.00212648845738858,0.00283241666666667
1,1000,12,SIGN Bidirectional,14.1941607734886,0,0.00274274962575866,0.003843
1,1000,13,Random Projection,11.8847439873796,0,0.00110802493375553,0.00270020833333333
1,1000,13,Random Sampling,13.7034791022406,0,0.00316195730020702,0.0083145
1,1000,13,Non-random,19.310288735257,0,0.00114617109689016,0.00345308333333333
1,1000,13,CountSketch,11.2065922219797,0,0.00111181852682384,0.003282125
1,1000,13,SIGN Bidirectional,13.5279722453827,0,0.00108392228824598,0.004301875
1,1000,14,Random Projection,10.8760083814299,0,0.00171148737879706,0.0028275
1,1000,14,Random Sampling,13.1250366508987,0,0.00143666313155755,0.00879579166666667
1,1000,14,Non-random,18.0462704556796,0,0.00168723781605412,0.00379970833333333
1,1000,14,CountSketch,10.4458576975305,0,0.00170861951205048,0.003012
1,1000,14,SIGN Bidirectional,12.6454330985495,0,0.00171152933311763,0.00431708333333333
1,1000,15,Random Projection,11.9411572963247,0,0.00112499638650249,0.002786125
1,1000,15,Random Sampling,14.9001076413389,0,0.00213394698903513,0.00843891666666667
1,1000,15,Non-random,20.4835378345159,0,0.00105587583527877,0.0034255
1,1000,15,CountSketch,11.9003442264343,0,0.00110678710532752,0.00296158333333333
1,1000,15,SIGN Bidirectional,14.2240277881706,0,0.00113156899133321,0.00377120833333333
1,1000,16,Random Projection,12.3023529815237,0,0.00395642691208628,0.00315608333333333
1,1000,16,Random Sampling,15.4902913242035,0,0.00553463679010019,0.009395
1,1000,16,Non-random,20.1343507523332,0,0.00368159189786021,0.00371083333333333
1,1000,16,CountSketch,12.2683541488463,0,0.00394637122169575,0.00290366666666667
1,1000,16,SIGN Bidirectional,13.4250653765874,0,0.00429598374743498,0.00406054166666667
1,1000,17,Random Projection,11.4957042131424,0,0.00210248051335221,0.00264420833333333
1,1000,17,Random Sampling,12.3194356128749,0,0.00250830453627815,0.008245625
1,1000,17,Non-random,17.8819409551815,0,0.00213611555740234,0.003633375
1,1000,17,CountSketch,9.99124969216636,0,0.00210701391326498,0.00278216666666667
1,1000,17,SIGN Bidirectional,11.5627020997218,0,0.00208088433031414,0.00401041666666667
1,1000,18,Random Projection,10.7875687480611,0,0.00115106940658272,0.00270941666666667
1,1000,18,Random Sampling,13.3689989534,0,0.00225211581119289,0.00860275
1,1000,18,Non-random,18.8915947305336,0,0.0011546087136749,0.00361641666666667
1,1000,18,CountSketch,10.8107938810662,0,0.00115239813298162,0.002884375
1,1000,18,SIGN Bidirectional,12.7798554088439,0,0.00115982322140568,0.00385683333333333
1,1000,19,Random Projection,10.9233945977044,0,0.00267778804866198,0.00282645833333333
1,1000,19,Random Sampling,13.7028069030099,0,0.00341812894806431,0.008107125
1,1000,19,Non-random,18.7121007801439,0,0.00263709844812382,0.00353591666666667
1,1000,19,CountSketch,10.8166093776146,0,0.00267282311989858,0.00367829166666667
1,1000,19,SIGN Bidirectional,13.773118613401,0,0.0026791719277211,0.00388333333333333
1,1000,20,Random Projection,11.4947479265708,0,0.00319076946939897,0.00275708333333333
1,1000,20,Random Sampling,14.3891385117244,0,0.00320549261980041,0.00858075
1,1000,20,Non-random,19.208762940177,0,0.00313606006917624,0.00381020833333333
1,1000,20,CountSketch,11.9096183432011,0,0.00318136761212123,0.00290341666666667
1,1000,20,SIGN Bidirectional,13.2032846677854,0,0.00320036561720116,0.00409225
1,1200,1,Random Projection,12.9457697320383,0,0.00327712456038992,0.00462354166666667
1,1200,1,Random Sampling,16.2172615029778,0,0.00402496264939695,0.0108934166666667
1,1200,1,Non-random,21.4361741064008,0,0.00340067000957847,0.00452975
1,1200,1,CountSketch,12.9579296418171,0,0.00327367421475214,0.00366304166666667
1,1200,1,SIGN Bidirectional,14.8837917743835,0,0.00323282160924221,0.005045875
1,1200,2,Random Projection,11.099371662346,0,0.00438308148771105,0.003767875
1,1200,2,Random Sampling,13.9393104798586,0,0.00642669369905802,0.0105332916666667
1,1200,2,Non-random,20.3096093098685,0,0.00433888734089649,0.00573658333333333
1,1200,2,CountSketch,11.1028489458314,0,0.00439585780468876,0.00374145833333333
1,1200,2,SIGN Bidirectional,12.8850297742639,0,0.00439909337474087,0.00518583333333333
1,1200,3,Random Projection,12.7127661443496,0,0.0016779356726172,0.00362170833333333
1,1200,3,Random Sampling,15.942484418833,0,0.00200101493484475,0.0108709166666667
1,1200,3,Non-random,22.2887934248978,0,0.0016449675347171,0.00501279166666667
1,1200,3,CountSketch,12.719018002168,0,0.00168221269362817,0.00406729166666667
1,1200,3,SIGN Bidirectional,13.9797601501263,0,0.00168224045408366,0.005079375
1,1200,4,Random Projection,12.7230647818132,0,0.00169335002730076,0.00363754166666667
1,1200,4,Random Sampling,14.6366082343511,0,0.00202117822839015,0.0111479166666667
1,1200,4,Non-random,21.0103263903678,0,0.00163050250874566,0.004424
1,1200,4,CountSketch,11.7781974205452,0,0.00169111585986911,0.00373629166666667
1,1200,4,SIGN Bidirectional,14.2898861218674,0,0.00170478131854723,0.00539633333333333
1,1200,5,Random Projection,10.1429417013127,0,0.0021159542462148,0.00363091666666667
1,1200,5,Random Sampling,12.6666407299362,0,0.00384419472771802,0.0108047083333333
1,1200,5,Non-random,19.3734457918956,0,0.00208459555500895,0.00517258333333333
1,1200,5,CountSketch,10.2754573177613,0,0.00211750721151066,0.00374895833333333
1,1200,5,SIGN Bidirectional,13.1031288321802,0,0.00211891700903888,0.00495625
1,1200,6,Random Projection,11.3667038059673,0,0.00234490115586142,0.00375354166666667
1,1200,6,Random Sampling,14.8057564270324,0,0.00189806427700506,0.0113044166666667
1,1200,6,Non-random,20.5943822202398,0,0.00227647944412709,0.00472175
1,1200,6,CountSketch,11.3967213711334,0,0.00234643654977246,0.0039635
1,1200,6,SIGN Bidirectional,12.842074525354,0,0.00235587832426207,0.00500216666666667
1,1200,7,Random Projection,12.5293162172699,0,0.00323979405483482,0.00368775
1,1200,7,Random Sampling,16.308448737547,0,0.0035269349400967,0.0112476666666667
1,1200,7,Non-random,22.1359451553671,0,0.00320907230774686,0.00450358333333333
1,1200,7,CountSketch,12.5130268324018,0,0.00324071257439579,0.0038155
1,1200,7,SIGN Bidirectional,14.6419382612915,0,0.00325106738908343,0.00535275
1,1200,8,Random Projection,13.3617123643283,0,0.00191278159320385,0.00390754166666667
1,1200,8,Random Sampling,15.9447393754634,0,0.00345118090549382,0.0107105
1,1200,8,Non-random,22.0375045819587,0,0.00163290184692888,0.004408875
1,1200,8,CountSketch,13.218122303302,0,0.00189744720448506,0.003750875
1,1200,8,SIGN Bidirectional,14.2647869245828,0,0.00243532212099559,0.005303875
1,1200,9,Random Projection,13.7008102111535,0,0.00419529040796651,0.00401220833333333
1,1200,9,Random Sampling,16.9014158218193,0,0.00366694684401558,0.0110414166666667
1,1200,9,Non-random,23.2644814879716,0,0.00406992529356126,0.00440083333333333
1,1200,9,CountSketch,13.4387765555616,0,0.00420958561060078,0.00383791666666667
1,1200,9,SIGN Bidirectional,15.6113135915303,0,0.00422757927677653,0.00505454166666667
1,1200,10,Random Projection,13.0881545435729,0,0.00106548263104955,0.00358616666666667
1,1200,10,Random Sampling,17.1880618817895,0,0.00155190790682985,0.0125124583333333
1,1200,10,Non-random,22.9179504443424,0,0.00114912578501802,0.00447695833333333
1,1200,10,CountSketch,13.1564407214224,0,0.00099729843965124,0.00389829166666667
1,1200,10,SIGN Bidirectional,15.0156062096364,0,0.00100208123915338,0.005401375
1,1200,11,Random Projection,12.4939483392973,0,0.00128952926940812,0.00360229166666667
1,1200,11,Random Sampling,15.3010378931399,0,0.00572311219723692,0.011293375
1,1200,11,Non-random,21.6447913330739,0,0.00124772659832689,0.00463520833333333
1,1200,11,CountSketch,12.4897375439765,0,0.00129156214021575,0.003680875
1,1200,11,SIGN Bidirectional,13.9906140692929,0,0.00129195457790504,0.00505470833333333
1,1200,12,Random Projection,12.8024173272217,0,0.00343701428186724,0.003635375
1,1200,12,Random Sampling,15.4067553694435,0,0.00337791377229898,0.0117714583333333
1,1200,12,Non-random,21.3575350662689,0,0.00310811875395886,0.00477191666666667
1,1200,12,CountSketch,12.7925518156805,0,0.0034536618403665,0.00384004166666667
1,1200,12,SIGN Bidirectional,13.5455209030981,0,0.00389998436464623,0.00597304166666667
1,1200,13,Random Projection,13.4795221177253,0,0.00304947573719067,0.00361608333333333
1,1200,13,Random Sampling,17.0249222176111,0,0.00323494568243371,0.0117316666666667
1,1200,13,Non-random,22.9215868916964,0,0.00298157005017519,0.00446554166666667
1,1200,13,CountSketch,13.4816927017581,0,0.00303708136598835,0.00379120833333333
1,1200,13,SIGN Bidirectional,14.9506194775068,0,0.00309031876377253,0.00528341666666667
1,1200,14,Random Projection,12.0370363803491,0,0.00269174493230778,0.00377475
1,1200,14,Random Sampling,15.3414136712243,0,0.0021278073500498,0.0108607916666667
1,1200,14,Non-random,21.1294454929886,0,0.00265593234361045,0.00429070833333333
1,1200,14,CountSketch,12.0009132814666,0,0.00269012232848342,0.00376875
1,1200,14,SIGN Bidirectional,14.0980082921724,0,0.00271603702482526,0.00510679166666667
1,1200,15,Random Projection,12.4175346355034,0,0.00128038460327615,0.00371216666666667
1,1200,15,Random Sampling,15.9488023748987,0,0.00120539001653656,0.0111492916666667
1,1200,15,Non-random,21.1528435777344,0,0.00135884426072277,0.0046505
1,1200,15,CountSketch,12.4288836407279,0,0.00128583552294223,0.004359
1,1200,15,SIGN Bidirectional,14.1247114848497,0,0.00125094900754535,0.00543741666666667
1,1200,16,Random Projection,12.4231032092689,0,0.00168480183503267,0.0037475
1,1200,16,Random Sampling,15.5455097894527,0,0.00369127606290215,0.01164375
1,1200,16,Non-random,21.4624884968315,0,0.00165532201687468,0.00423854166666667
1,1200,16,CountSketch,12.4268739790495,0,0.00168041682230885,0.00387070833333333
1,1200,16,SIGN Bidirectional,13.8999880489223,0,0.00169915208968463,0.005307875
1,1200,17,Random Projection,12.823322565016,0,0.00153671502279308,0.0036935
1,1200,17,Random Sampling,16.1947605756806,0,0.00181991490729085,0.012416875
1,1200,17,Non-random,21.2386047811658,0,0.0016906285341101,0.00448358333333333
1,1200,17,CountSketch,12.8131380639663,0,0.00155605965109716,0.00379316666666667
1,1200,17,SIGN Bidirectional,13.9877232130568,0,0.00161649067133268,0.00545041666666667
1,1200,18,Random Projection,13.4979575958087,0,0.00155285026313524,0.00397508333333333
1,1200,18,Random Sampling,16.9766584778685,0,0.00330162041018556,0.010923375
1,1200,18,Non-random,23.2766567824485,0,0.00156419056014397,0.00448895833333333
1,1200,18,CountSketch,13.2805832204101,0,0.00154762076576177,0.00375541666666667
1,1200,18,SIGN Bidirectional,14.5547248455499,0,0.00151472515546598,0.00513158333333333
1,1200,19,Random Projection,12.8843092221653,0,0.00267507022975561,0.00371208333333333
1,1200,19,Random Sampling,16.5133985504443,0,0.002509835119965,0.0109973333333333
1,1200,19,Non-random,22.3345306141011,0,0.00255235159774919,0.004715875
1,1200,19,CountSketch,13.1135665353571,0,0.00268371500314768,0.00392025
1,1200,19,SIGN Bidirectional,14.2445019737128,0,0.00270019300749585,0.00526820833333333
1,1200,20,Random Projection,11.1628973771839,0,0.00145632020212466,0.00368195833333333
1,1200,20,Random Sampling,14.3339334218413,0,0.00197399300626044,0.0107820416666667
1,1200,20,Non-random,20.0800802212378,0,0.00143021660642861,0.00433945833333333
1,1200,20,CountSketch,11.1735889092153,0,0.00145443934629774,0.00363433333333333
1,1200,20,SIGN Bidirectional,13.1597607159202,0,0.00146173173441988,0.00520591666666667
2,200,1,Random Projection,6.97408987586027,0.57,0.0784983563671207,0.001130625
2,200,1,Random Sampling,10.959276171795,0.84318407960199,0.0451138694607239,0.00182404166666667
2,200,1,Non-random,8.74179908279677,0.863333333333333,0.0615251447781932,0.001746625
2,200,1,CountSketch,7.7757074519097,0.847046585255541,0.0833027793094624,0.00149233333333333
2,200,1,SIGN Bidirectional,7.6040893400018,0.712121212121212,0.0711069474379213,0.00138616666666667
2,200,2,Random Projection,6.5736644738444,0.489864314789688,0.0966827092340428,0.00131833333333333
2,200,2,Random Sampling,10.8762912271072,1.41,0.152947550530559,0.00227133333333333
2,200,2,Non-random,8.99540831214868,0.284482134780642,0.0548674958901471,0.00176704166666667
2,200,2,CountSketch,7.61748015191698,0.500158299412031,0.0966961003082233,0.00155879166666667
2,200,2,SIGN Bidirectional,7.59318496082266,0.470004522840344,0.0915400490949045,0.00138516666666667
2,200,3,Random Projection,8.15425205906136,0.539850746268657,0.154495521475827,0.00119333333333333
2,200,3,Random Sampling,10.8964583760293,0.619850746268657,0.144234559442366,0.00201966666666667
2,200,3,Non-random,9.10107543841612,0.0849253731343284,0.0869567338323349,0.001231
2,200,3,CountSketch,7.81704630003929,0.18,0.14046358189697,0.00106658333333333
2,200,3,SIGN Bidirectional,8.23653576227749,0.5,0.155874276786739,0.00150708333333333
2,200,4,Random Projection,8.33381490814419,1.15682044323835,0.0826690675816324,0.00125275
2,200,4,Random Sampling,11.8352982850158,1.31235187697874,0.0758984754295592,0.00212725
2,200,4,Non-random,9.54595164348019,1.01348710990502,0.0817295266507251,0.00203075
2,200,4,CountSketch,8.11199013984055,1.27803256445048,0.0962826205885674,0.001235375
2,200,4,SIGN Bidirectional,8.44029087704183,1.10977385798281,0.0901848504666133,0.00148620833333333
2,200,5,Random Projection,8.21645561178171,0.550606060606061,0.140463749309482,0.001479375
2,200,5,Random Sampling,11.2537018950258,1.40969696969697,0.178932838973106,0.00238725
2,200,5,Non-random,9.0162060598655,0.12030303030303,0.086612134933464,0.001663375
2,200,5,CountSketch,8.51111096069854,1.40939393939394,0.195262874383998,0.00144979166666667
2,200,5,SIGN Bidirectional,7.84491750730686,0.555386702849389,0.141543066030046,0.001362
2,200,6,Random Projection,8.23733758558099,0.600764360018091,0.0465653322803451,0.00116183333333333
2,200,6,Random Sampling,11.5175185202595,0.808412483039349,0.0408365188774922,0.00246995833333333
2,200,6,Non-random,9.40024773989507,0.435685210312076,0.0335241288386238,0.002023
2,200,6,CountSketch,7.84603301303457,0.565083672546359,0.0436594205400908,0.001401375
2,200,6,SIGN Bidirectional,8.2200014312582,0.802279511533243,0.0405534639341459,0.001435875
2,200,7,Random Projection,8.64597817403536,1.43507462686567,0.200426444627633,0.00145541666666667
2,200,7,Random Sampling,11.3995866663957,1.43,0.176422395786635,0.00221970833333333
2,200,7,Non-random,9.50203319731619,0.230606060606061,0.0727315421908341,0.00142333333333333
2,200,7,CountSketch,8.99931557466961,1.47969696969697,0.209670009794556,0.001266625
2,200,7,SIGN Bidirectional,8.65015704305205,0.748109452736318,0.128231931120026,0.00172958333333333
2,200,8,Random Projection,8.69867141239267,1.04515603799186,0.0641452828172354,0.00135545833333333
2,200,8,Random Sampling,11.6222309269684,0.807354138398914,0.0472913641684192,0.00247120833333333
2,200,8,Non-random,9.76611441903427,0.565685210312076,0.058309953696396,0.001695
2,200,8,CountSketch,8.6051396617027,1.05023066485753,0.0659987412396551,0.00147975
2,200,8,SIGN Bidirectional,8.43463866133722,0.849018543645409,0.066186482443101,0.00182541666666667
2,200,9,Random Projection,7.54064975827268,0.0503030303030303,0.0444730338512618,0.000945625
2,200,9,Random Sampling,9.79078307276016,0.355531433740389,0.0734904502862514,0.00221033333333333
2,200,9,Non-random,9.25496238886838,0.0552284034373587,0.0125856046104904,0.00119420833333333
2,200,9,CountSketch,8.17868402176537,0.260456806874717,0.0947683760987074,0.0011695
2,200,9,SIGN Bidirectional,7.9810331571846,0.245228403437359,0.0736233008131313,0.00129595833333333
2,200,10,Random Projection,7.754421002073,1.08515603799186,0.0700960563955207,0.00142304166666667
2,200,10,Random Sampling,11.8230156555765,1.34652193577567,0.0512090324767707,0.00236720833333333
2,200,10,Non-random,9.75017666379146,0.616142017186793,0.0847297410860122,0.00214154166666667
2,200,10,CountSketch,8.31845349049436,1.14219810040706,0.0766609275361676,0.00178645833333333
2,200,10,SIGN Bidirectional,8.51392904557517,1.17280416101312,0.0778828843869779,0.00151091666666667
2,200,11,Random Projection,7.87325038350568,0.509719583898688,0.0963013658313473,0.00109295833333333
2,200,11,Random Sampling,9.6890157050976,0.255386702849389,0.0343492016370605,0.00211475
2,200,11,Non-random,9.59433406269462,0.060153776571687,0.0138638422464969,0.00123595833333333
2,200,11,CountSketch,8.05607459429425,0.340307553143374,0.0969976487002948,0.001488875
2,200,11,SIGN Bidirectional,9.04705355677053,0.444337403889643,0.0982974513664908,0.00147775
2,200,12,Random Projection,8.32860858596281,0.622274988692899,0.113495347677093,0.00144054166666667
2,200,12,Random Sampling,11.8623396428219,1.39,0.202654664910183,0.00190220833333333
2,200,12,Non-random,9.53025631112542,1.35,0.194847854902002,0.00149220833333333
2,200,12,CountSketch,8.41596069660633,1.30969696969697,0.205265550414089,0.001543625
2,200,12,SIGN Bidirectional,8.83017830437936,1.25848484848485,0.190629698548816,0.00145279166666667
2,200,13,Random Projection,8.05973946600414,0.826594301221167,0.0812238460265048,0.00150708333333333
2,200,13,Random Sampling,12.4712511168493,0.933030303030303,0.0551165296176194,0.00270441666666667
2,200,13,Non-random,9.47669645685261,0.933636363636364,0.0664205298272748,0.00238529166666667
2,200,13,CountSketch,8.90959931892443,0.843939393939394,0.0770371820795458,0.00128325
2,200,13,SIGN Bidirectional,8.34907669738189,0.889167797376753,0.0667874695876843,0.001798375
2,200,14,Random Projection,8.08856983258583,0.341971958389869,0.0797568526274386,0.001678875
2,200,14,Random Sampling,8.97446372018075,0.260153776571687,0.0478738677562209,0.002217875
2,200,14,Non-random,8.89051516517652,0.110909090909091,0.0173878545812384,0.00157566666666667
2,200,14,CountSketch,7.58324231847292,0.823636363636364,0.0915997722118313,0.00173908333333333
