method,rep,r,ell,k,q,embedding_wall_sec,clustering_wall_sec,total_method_wall_sec,ARI_true,NMI_true,F1_macro_true,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eigh_sec,rp_lift_sec,eigen_decomposition_wall_sec,dataset,alpha,tau_label,tau_value,ds_bucket_build_sec,ds_draw_and_initial_multiply_sec,ds_power_iter_sec,ds_qr_sec,ds_build_core_sec,ds_small_eigh_sec,ds_lift_sec,ds_num_buckets,ds_min_bucket_dim,ds_max_bucket_dim,ds_bucket_summary
Degree-stratified RP,1,5,23,18,1,0.0174820000102045,0.36502029999974184,0.38250230000994634,0.13354740379347302,0.286445905288028,0.3178922780285075,,,,,,,0.017227300035301596,lastfm-asia,0.25,mean,7.2943336831059815,0.0005863999977009371,0.00449220000882633,0.006730300010531209,0.00366030000441242,0.0013679000112460926,0.00013719999697059393,0.0002530000056140125,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,2,5,23,18,1,0.010392099997261539,0.3437851999915438,0.3541772999888053,0.14148865966009555,0.29523747077955403,0.32299283122557665,0.001678799992077984,0.003004400001373142,0.003855600007227622,0.0012405000015860423,0.00012240000069141388,0.0002548999909777194,0.010156599993933924,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,2,5,23,18,1,0.015497799991862848,0.350506700007827,0.36600449999968987,0.10872636536351246,0.2594161097768593,0.28651820796569144,,,,,,,0.015122199998586439,lastfm-asia,0.25,mean,7.2943336831059815,0.00048669999523553997,0.0035887999983970076,0.005796299999929033,0.0039013000059640035,0.0009843000007094815,0.00012319999223109335,0.00024160000612027943,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,3,5,23,18,1,0.010819900009664707,0.3675105000002077,0.3783304000098724,0.14305145628022162,0.303543875177848,0.32767319349120183,0.0016566999984206632,0.0033509999921079725,0.0037650000012945384,0.001414800004567951,0.0001049999991664663,0.00029990001348778605,0.010592400009045377,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,3,5,23,18,1,0.01624949999677483,0.3022135000064736,0.31846300000324845,0.10392704139702656,0.23682576654747525,0.283853690478731,,,,,,,0.015960900011123158,lastfm-asia,0.25,mean,7.2943336831059815,0.0004932000010740012,0.003777799996896647,0.006135699994047172,0.0036888000031467527,0.0014768000110052526,0.00011629999789875001,0.00027230000705458224,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,4,5,23,18,1,0.009565400003339164,0.30100940000556875,0.3105748000089079,0.13336897263644124,0.27971768562435895,0.2742624020568599,0.0014735000004293397,0.00282389999483712,0.0036752999876625836,0.0011269999959040433,8.769999840296805e-05,0.0001998999941861257,0.00938729997142218,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,4,5,23,18,1,0.015598200014210306,0.37445640000805724,0.39005460002226755,0.11275195547997927,0.25535265379438515,0.30073526067007705,,,,,,,0.015372299996670336,lastfm-asia,0.25,mean,7.2943336831059815,0.00047539999650325626,0.003921700001228601,0.0059557000058703125,0.0035346999939065427,0.00115640000149142,0.00011560000712051988,0.00021279999054968357,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,5,5,23,18,1,0.010548499994911253,0.4270286999962991,0.43757719999121036,0.125441494420547,0.2845110479883214,0.3167507859524299,0.0016611000028206035,0.003296399998362176,0.0036848000017926097,0.0013580999948317185,8.779999916441739e-05,0.00021969999943394214,0.010307899996405467,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,5,5,23,18,1,0.014749900001334026,0.33872889999474864,0.35347879999608267,0.11797952108129257,0.2812703425239621,0.3153891511990277,,,,,,,0.014593500003684312,lastfm-asia,0.25,mean,7.2943336831059815,0.0004658999969251454,0.003787699999520555,0.005499799997778609,0.0034309000038774684,0.0011273999989498407,8.090000483207405e-05,0.00020090000180061907,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,6,5,23,18,1,0.01022900000680238,0.33046580001246184,0.3406948000192642,0.1273767546154132,0.30016832271459,0.31466204996798053,0.001610499995877035,0.0029394000011961907,0.0036557999992510304,0.0014595999964512885,0.00010939998901449144,0.00022810000518802553,0.010002799986978061,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,6,5,23,18,1,0.01547470000514295,0.36777020001318306,0.383244900018326,0.10953994079883803,0.2661580208713886,0.2708275162636106,,,,,,,0.015264800022123381,lastfm-asia,0.25,mean,7.2943336831059815,0.0004665000014938414,0.003683300004922785,0.006053800010704435,0.0034374000097159296,0.0012981000036234036,0.00010869999823626131,0.00021699999342672527,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,7,5,23,18,1,0.010422699997434393,0.3339220000052592,0.34434470000269357,0.11672239931717082,0.26494897037389775,0.31118179428490295,0.0016565000114496797,0.0030371000029845163,0.003771399991819635,0.0013993000029586256,8.440000237897038e-05,0.00023350000265054405,0.010182200014241971,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,7,5,23,18,1,0.014813700006925501,0.32688259999849834,0.34169630000542384,0.10526594111467162,0.24155194906267966,0.26489094531374374,,,,,,,0.014606799988541752,lastfm-asia,0.25,mean,7.2943336831059815,0.00047820000327192247,0.003879099996993318,0.005673699997714721,0.0031829999934416264,0.0010526999976718798,7.88000033935532e-05,0.0002612999960547313,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,8,5,23,18,1,0.010590899997623637,0.4019205999939004,0.41251149999152403,0.13720120400271998,0.28704099543824807,0.3000221156605748,0.0016573000029893592,0.00317949999589473,0.003833199996734038,0.0012826000020140782,0.0001171000039903447,0.00023890000011306256,0.010308600001735613,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,8,5,23,18,1,0.015195100000710227,0.38099160000274424,0.39618670000345446,0.11568905268385427,0.26428510841463315,0.28520882603016495,,,,,,,0.014972700009820983,lastfm-asia,0.25,mean,7.2943336831059815,0.0004769000079249963,0.0037693999911425635,0.005788599999505095,0.003416899999137968,0.0012217000039527193,8.720000914763659e-05,0.0002119999990100041,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,9,5,23,18,1,0.010020100002293475,0.3681226000044262,0.3781427000067197,0.11481639034624475,0.26955072755953924,0.30521703379680437,0.0014685000060126185,0.0027568000077735633,0.0038706000050297007,0.0013766000047326088,0.00010930000280495733,0.00021099999139551073,0.00979280001774896,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,9,5,23,18,1,0.014868300000671297,0.3440111999952933,0.3588794999959646,0.1268945839407402,0.2843088732977149,0.3074851384158974,,,,,,,0.014640799985500053,lastfm-asia,0.25,mean,7.2943336831059815,0.0004681999998865649,0.0036477999965427443,0.005431300000054762,0.0035134999925503507,0.0012396999954944476,0.00011110000195913017,0.000229199999012053,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,10,5,23,18,1,0.01014220000070054,0.34578119999787305,0.3559233999985736,0.1200813132102652,0.2631234861677561,0.30226022994836965,0.0016078000044217333,0.003051199993933551,0.0036925000022165477,0.001232700000400655,0.00010990000737365335,0.00021910000941716135,0.009913200017763302,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,10,5,23,18,1,0.014267399994423613,0.34102330000314396,0.35529069999756757,0.14131870459364085,0.292226739075529,0.32005888227893436,,,,,,,0.014047000033315271,lastfm-asia,0.25,mean,7.2943336831059815,0.0003355000080773607,0.0032205000024987385,0.00569010000617709,0.0031839000002946705,0.001241000005393289,0.00011520000407472253,0.00026080000679939985,8.0,2.0,4.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=3;[8,16):n=1265,ell=4;[16,32):n=576,ell=4;[32,64):n=212,ell=3;[64,128):n=46,ell=2;[128,256):n=6,ell=2"
Gaussian RP,1,10,28,18,1,0.012570899998536333,0.321501200000057,0.33407209999859333,0.15737446998491356,0.314200290985874,0.3671506640653069,0.001987099996767938,0.0036920999991707504,0.004929399990942329,0.001209999987622723,0.0002494999935152009,0.0002136999974027276,0.01228179996542167,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,1,10,28,18,1,0.01853119999577757,0.35989059999701567,0.37842179999279324,0.131201915611105,0.28612681494771675,0.30684777249548545,,,,,,,0.018238000018754974,lastfm-asia,0.25,mean,7.2943336831059815,0.0004700999998021871,0.004139500000746921,0.007102999996277504,0.004553100006887689,0.001462500003981404,0.00023940000392030925,0.00027040000713896006,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,2,10,28,18,1,0.011254199998802505,0.310668899997836,0.3219230999966385,0.13594646906447272,0.2966823382103881,0.3267820323875677,0.0019806999916909263,0.0027652999997371808,0.004625400004442781,0.001156799989985302,0.00022329999774228781,0.00023370000417344272,0.01098519998777192,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,2,10,28,18,1,0.019016099991858937,0.8042423000006238,0.8232583999924827,0.1430813131339286,0.2994786325474692,0.3401303262407971,,,,,,,0.018733899982180446,lastfm-asia,0.25,mean,7.2943336831059815,0.0004774999979417771,0.003948900004616007,0.007637299990165047,0.0045658000017283484,0.0016217999946093187,0.000265800001216121,0.0002167999919038266,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,3,10,28,18,1,0.015490400008275174,0.4812530999915907,0.4967434999998659,0.13446236981899815,0.2829468824785164,0.30917787848487766,0.002126600011251867,0.0038533000042662024,0.006666600005701184,0.0018639000045368448,0.0002781000075628981,0.00029880000511184335,0.01508730003843084,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,3,10,28,18,1,0.024442299996735528,0.41126740000618156,0.4357097000029171,0.13459216327904291,0.29849848811400315,0.31985815347521507,,,,,,,0.02405030002410058,lastfm-asia,0.25,mean,7.2943336831059815,0.000505700008943677,0.0061781000113114715,0.009096399997361004,0.005909400002565235,0.0017624000029172748,0.0002948000037577003,0.0003034999972442165,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,4,10,28,18,1,0.013319999998202547,0.39808739999716636,0.4114073999953689,0.14564112609717725,0.30169839716719193,0.3499484635580375,0.0020871999877272174,0.003332899999804795,0.005597199997282587,0.0014854999899398535,0.0002403999969828874,0.00027879999834112823,0.013021999970078468,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,4,10,28,18,1,0.02322420000564307,0.343110899993917,0.36633509999956004,0.15284565884169599,0.31236614477851654,0.34386493906387094,,,,,,,0.022884800026076846,lastfm-asia,0.25,mean,7.2943336831059815,0.00036789999285247177,0.005145200004335493,0.009154999992460944,0.005123100010678172,0.0025065000081667677,0.00028980000934097916,0.0002973000082420185,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,5,10,28,18,1,0.012443100000382401,0.29092349999700673,0.30336659999738913,0.16974387439348618,0.3309191135759886,0.364674400960362,0.0021902000007685274,0.0038077000062912703,0.004474200002732687,0.0012241000076755881,0.00023389999114442617,0.00023499999952036887,0.012165100008132868,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,5,10,28,18,1,0.02035710000200197,0.31123580000712536,0.33159290000912733,0.11912972845651254,0.2806708672124409,0.3181677986190198,,,,,,,0.020049699989613146,lastfm-asia,0.25,mean,7.2943336831059815,0.00045220000902190804,0.004192099993815646,0.007441599998855963,0.005109899997478351,0.002278999992995523,0.0003003000019816682,0.00027459999546408653,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,6,10,28,18,1,0.012123699998483062,0.38058189999719616,0.3927055999956792,0.1570810925178478,0.3091579533686765,0.3553030383659351,0.0017435000045225024,0.003595999995013699,0.0043631000007735565,0.0014899999951012433,0.00026960000104736537,0.00031189998844638467,0.011774099984904751,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,6,10,28,18,1,0.06674520000524353,0.3522874999907799,0.41903269999602344,0.13677270278111872,0.3014064501126935,0.33780126480387157,,,,,,,0.0659602000087034,lastfm-asia,0.25,mean,7.2943336831059815,0.0006167999963508919,0.011088100000051782,0.030747700002393685,0.020463499997276813,0.00228540001262445,0.0003201999934390187,0.0004385000065667555,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,7,10,28,18,1,0.012090999996871687,0.28761329999542795,0.29970429999229964,0.14440959961971597,0.30683849214996983,0.3462553994176194,0.001988000003620982,0.0034254000056535006,0.004796300010639243,0.0011765000090235844,0.00023400000645779073,0.0002420999953756109,0.011862300030770712,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,7,10,28,18,1,0.01796299999114126,0.26992669999890495,0.2878896999900462,0.12430959411679052,0.28030156314001564,0.32883759946843993,,,,,,,0.017636700009461492,lastfm-asia,0.25,mean,7.2943336831059815,0.0004883999936282635,0.003519999998388812,0.007031500004814006,0.004227099998388439,0.0017870000010589138,0.00028780000866390765,0.00029490000451914966,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,8,10,28,18,1,0.011653800000203773,0.23439050000160933,0.2460443000018131,0.13047832293809594,0.2953754153110072,0.315315480102757,0.0016858000017236918,0.003212300012819469,0.004448299994692206,0.001099800007068552,0.0005559999990509823,0.00037090000114403665,0.011373100016498938,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,8,10,28,18,1,0.017584099987288937,0.2461909999983618,0.26377509998565074,0.13516831803206145,0.29322897030721456,0.34935931593389724,,,,,,,0.017364199986332096,lastfm-asia,0.25,mean,7.2943336831059815,0.00047590000031050295,0.004045399997266941,0.006567899996298365,0.004549100005533546,0.001236700001754798,0.00024369999300688505,0.0002454999921610579,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,9,10,28,18,1,0.01188679999904707,0.24524689999816474,0.2571336999972118,0.14083502862810726,0.3048875747475833,0.2997313390435033,0.0020220000005792826,0.003381500006071292,0.004602600005455315,0.0011369999992894009,0.00022560000070370734,0.00020340000628493726,0.011572100018383935,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,9,10,28,18,1,0.016152800002600998,0.2717743999965023,0.2879271999991033,0.12663445719196798,0.29215137130853075,0.28073087296826915,,,,,,,0.015933500020764768,lastfm-asia,0.25,mean,7.2943336831059815,0.0004684000014094636,0.0037126999959582463,0.005849300010595471,0.004251400008797646,0.001156099999207072,0.00025880000612232834,0.0002367999986745417,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,10,10,28,18,1,0.010318800006643869,0.26505750000069384,0.2753763000073377,0.1430650323458402,0.2955503079006228,0.33877849939283333,0.0016902999923331663,0.0023427999985869974,0.004479200011701323,0.0011233000113861635,0.00023890000011306256,0.00021149999520275742,0.01008600000932347,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,10,10,28,18,1,0.016030700004193932,0.2704604000027757,0.28649110000696965,0.14886283813189588,0.31653649798375627,0.3273267603615004,,,,,,,0.01581120000628289,lastfm-asia,0.25,mean,7.2943336831059815,0.0003343000134918839,0.003106800009845756,0.0062021999910939485,0.004544199997326359,0.0011774000013247132,0.00023150000197347254,0.00021479999122675508,8.0,2.0,5.0,"[1,2):n=1754,ell=2;[2,4):n=1979,ell=3;[4,8):n=1786,ell=4;[8,16):n=1265,ell=5;[16,32):n=576,ell=5;[32,64):n=212,ell=4;[64,128):n=46,ell=3;[128,256):n=6,ell=2"
Gaussian RP,1,20,38,18,1,0.015821799999685027,0.22782300000835676,0.24364480000804178,0.18734089022743394,0.34815261653484164,0.3412289871884837,0.002588499992270954,0.0036411000037332997,0.0071118999912869185,0.0014425999979721382,0.0003301999968243763,0.000261799999861978,0.015376099981949665,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,1,20,38,18,1,0.024808100002701394,0.2659244999958901,0.29073259999859147,0.15612457489152146,0.33077564988636016,0.31807321165191155,,,,,,,0.024225900022429414,lastfm-asia,0.25,mean,7.2943336831059815,0.00047560001257807016,0.00422110001090914,0.010139900012291037,0.006566299998667091,0.001935099993715994,0.0006105999927967787,0.0002773000014713034,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,2,20,38,18,1,0.016223500002524815,0.22221250001166482,0.23843600001418963,0.17625560480918534,0.32656419583724317,0.31924827767970937,0.0026262000028509647,0.004367800007457845,0.0068325000029290095,0.0013943000085419044,0.00028229999588802457,0.0002690999972401187,0.015772200014907867,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,2,20,38,18,1,0.024017900010221638,0.23993199999677017,0.2639499000069918,0.18046422213538257,0.3280313826051377,0.3563184118862969,,,,,,,0.023663300002226606,lastfm-asia,0.25,mean,7.2943336831059815,0.0004661999992094934,0.004492000007303432,0.010065800001029857,0.0066977999958908185,0.0014442999963648617,0.00026709999656304717,0.00023010000586509705,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,3,20,38,18,1,0.017133899993496016,0.2951089999987744,0.3122428999922704,0.16966722633994447,0.3362847957580885,0.3382586485511415,0.002290700009325519,0.004061700004967861,0.006865499992272817,0.0029159999976400286,0.00038899999344721437,0.00025460000324528664,0.016777500000898726,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,3,20,38,18,1,0.024268400011351332,0.2795913999871118,0.30385979999846313,0.1912793824865745,0.3576644075530715,0.3611666807513429,,,,,,,0.023844599971198477,lastfm-asia,0.25,mean,7.2943336831059815,0.000344899992342107,0.00379810000595171,0.009922799988999031,0.007055800000671297,0.0021452999935718253,0.00029969999741297215,0.00027799999224953353,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,4,20,38,18,1,0.015650400004233234,0.2800849999912316,0.29573539999546483,0.1966538196588677,0.3473058724692629,0.39032043577358344,0.00230760000704322,0.003421500005060807,0.0069451000017579645,0.0019998000061605126,0.0003723999980138615,0.0003208999987691641,0.01536730001680553,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,4,20,38,18,1,0.024150899989763275,0.3026644000055967,0.32681529999535996,0.15530968514956686,0.3127412579053062,0.3520522066908466,,,,,,,0.023719899996649474,lastfm-asia,0.25,mean,7.2943336831059815,0.0003406000032555312,0.004061299987370148,0.009490600001299754,0.0077019000018481165,0.001590800005942583,0.0002773999876808375,0.0002573000092525035,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,5,20,38,18,1,0.017075099996873178,0.21706019999692217,0.23413529999379534,0.19237972892556823,0.3448215245206721,0.36727214089128773,0.002626899993629195,0.0043631000007735565,0.006819200003519654,0.0021151999972062185,0.00039829999150242656,0.00029969999741297215,0.016622399984044023,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,5,20,38,18,1,0.02500789999612607,0.2685888999985764,0.29359679999470245,0.16466450345143677,0.327029316231314,0.3463201625496622,,,,,,,0.024710299985599704,lastfm-asia,0.25,mean,7.2943336831059815,0.0004752999957418069,0.004246399999829009,0.00975270000344608,0.007004899991443381,0.0025618999934522435,0.000374399998690933,0.000294700002996251,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,6,20,38,18,1,0.01771349999762606,0.2856055999873206,0.30331909998494666,0.16315862025612674,0.3349248375863786,0.3271249093848764,0.002386699998169206,0.005064400000264868,0.007732499987469055,0.0014934000064386055,0.0003113000129815191,0.00026700001035351306,0.017255300015676767,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,6,20,38,18,1,0.02650339998945128,0.28431889999774285,0.31082229998719413,0.15874849924322748,0.3105953160668635,0.3225814937034717,,,,,,,0.025859100016532466,lastfm-asia,0.25,mean,7.2943336831059815,0.00042389999725855887,0.004701900004874915,0.010520200012251735,0.00756510000792332,0.0020010000007459894,0.0002925000007962808,0.0003544999926816672,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,7,20,38,18,1,0.016772199989645742,0.25120739999692887,0.2679795999865746,0.20472222225395745,0.3679946807411502,0.38936361873378794,0.0024353999906452373,0.0031103000073926523,0.007559999998193234,0.002455999987432733,0.00032869999995455146,0.0003150000120513141,0.016205399995669723,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,7,20,38,18,1,0.025918200000887737,0.27713249999214895,0.3030506999930367,0.19375723778997553,0.3623208469678131,0.35267998978397164,,,,,,,0.02554519999830518,lastfm-asia,0.25,mean,7.2943336831059815,0.0003360000118846074,0.0036358999932417646,0.011679699993692338,0.007575299998279661,0.001724300003843382,0.0002808999997796491,0.0003130999975837767,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,8,20,38,18,1,0.015677299990784377,0.24047430000791792,0.2561515999987023,0.1733477932459021,0.33320649321355483,0.36461504145274953,0.0025957000034395605,0.0033278000046266243,0.007437100008246489,0.0013491999998223037,0.00031960000342223793,0.0002662999904714525,0.015295700010028668,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
Degree-stratified RP,8,20,38,18,1,0.024502500004018657,0.268003499993938,0.2925059999979567,0.15682988024487454,0.32319890615713226,0.35295190104171353,,,,,,,0.024112400016747415,lastfm-asia,0.25,mean,7.2943336831059815,0.0003395000094315037,0.003555400006007403,0.010959399995044805,0.007068600010825321,0.0016124000103445724,0.00027209999097976834,0.00030499999411404133,8.0,2.0,7.0,"[1,2):n=1754,ell=3;[2,4):n=1979,ell=4;[4,8):n=1786,ell=6;[8,16):n=1265,ell=7;[16,32):n=576,ell=6;[32,64):n=212,ell=6;[64,128):n=46,ell=4;[128,256):n=6,ell=2"
Gaussian RP,9,20,38,18,1,0.01779690000694245,0.21975779999047518,0.23755469999741763,0.16352798629366108,0.3241739570721217,0.3529946178665233,0.0027750999870477244,0.004226899996865541,0.007632299995748326,0.0021234999876469374,0.00033150000672321767,0.0003406000032555312,0.017429899977287278,lastfm-asia,0.25,mean,7.2943336831059815,,,,,,,,,,,
