group,r,method,runs,alpha_mean,alpha_std,tau_value_mean,tau_value_std,group_n_mean,group_n_std,ell_mean,ell_std,k_mean,k_std,q_mean,q_std,embedding_wall_sec_mean,embedding_wall_sec_std,clustering_wall_sec_mean,clustering_wall_sec_std,total_method_wall_sec_mean,total_method_wall_sec_std,exact_eigsh_sec_mean,exact_eigsh_sec_std,eigen_decomposition_wall_sec_mean,eigen_decomposition_wall_sec_std,ARI_true_mean,ARI_true_std,NMI_true_mean,NMI_true_std,F1_macro_true_mean,F1_macro_true_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_test_matrix_entry_std_mean,rp_test_matrix_entry_std_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_small_eigh_sec_mean,rp_small_eigh_sec_std,rp_lift_sec_mean,rp_lift_sec_std,ds_bucket_build_sec_mean,ds_bucket_build_sec_std,ds_draw_and_initial_multiply_sec_mean,ds_draw_and_initial_multiply_sec_std,ds_power_iter_sec_mean,ds_power_iter_sec_std,ds_qr_sec_mean,ds_qr_sec_std,ds_build_core_sec_mean,ds_build_core_sec_std,ds_small_eigh_sec_mean,ds_small_eigh_sec_std,ds_lift_sec_mean,ds_lift_sec_std,ds_num_buckets_mean,ds_num_buckets_std,ds_min_bucket_dim_mean,ds_min_bucket_dim_std,ds_max_bucket_dim_mean,ds_max_bucket_dim_std
all,10,Exact spectral,10,0.5,0.0,0.0,0.0,28281.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.04014499001204967,0.00685459916084343,1.1163836899679154,0.006854599160843469,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.00145811987886947,0.0,0.0025248364462244397,0.0,0.4994834863347057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,10,Gaussian RP,10,0.5,0.0,0.0,0.0,28281.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.02627941998653114,0.003474173221501614,0.09671075000660494,0.0346645887535257,0.12299016999313608,0.03415340120683201,,,0.02582529993960634,0.0034451953789113626,3.412097664734746e-05,0.00010057827355024518,3.6877006848554655e-05,4.955058291714424e-05,0.5016143089223842,0.002173862682287756,0.003526299982331693,0.0005975291517222435,0.2886751345948129,0.0,0.012512219976633788,0.0024438696714222897,0.006404219998512417,0.0007669190358422712,0.003019029996357858,0.0004581688495346363,9.182997746393085e-05,1.733475252182162e-05,0.0002717000083066523,6.4036035425745e-05,,,,,,,,,,,,,,,,,,,,
all,20,Degree-stratified RP,10,0.5,0.0,0.0,0.0,28281.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.06812409003032371,0.014969685720081782,0.10436498998897151,0.050120307714615196,0.17248908001929522,0.05921400633659416,,,0.06671803999925033,0.014741127722510452,5.4264566399136876e-05,0.00031373976431014783,0.00010649928845760169,0.0001486164194511798,0.5013381858301204,0.004763069502398266,,,,,,,,,,,,,,,0.001286929997149855,0.00028582741367713264,0.014012070011813194,0.0033472031726702062,0.027906800003256647,0.005423549138882645,0.01586998999118805,0.004329373778912258,0.007016409991774708,0.002622046864440675,0.00018295999616384505,3.709670752562661e-05,0.0004428800079040229,9.980589484306978e-05,8.0,0.0,1.0,0.0,4.0,0.0
all,20,Exact spectral,10,0.5,0.0,0.0,0.0,28281.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.03971640999661759,0.0039485396986184244,1.1159551099524834,0.003948539698618422,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.00145811987886947,0.0,0.0025248364462244397,0.0,0.4994834863347057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,20,Gaussian RP,10,0.5,0.0,0.0,0.0,28281.0,0.0,22.0,0.0,2.0,0.0,1.0,0.0,0.04867870000889525,0.006501792234550349,0.09779287000419572,0.04396387904166813,0.14647157001309097,0.04407961559675956,,,0.047550289996434,0.006240463507131436,-3.203627162970359e-05,3.721524017536247e-05,3.107255537590794e-05,2.6494268520119325e-05,0.5004594418664335,0.0015808481820634877,0.006527969974558801,0.0006884805618521956,0.2132007163556104,0.0,0.019055280031170695,0.003180830039399811,0.015639930008910598,0.0026555012066026167,0.0057523799710907045,0.0013018573024557124,0.00019402001053094863,5.3962849350103544e-05,0.0003807100001722574,0.0001326226562369746,,,,,,,,,,,,,,,,,,,,
all,40,Degree-stratified RP,10,0.5,0.0,0.0,0.0,28281.0,0.0,42.0,0.0,2.0,0.0,1.0,0.0,0.1328181400196627,0.0364907739441896,0.13836849000072107,0.10278632116810942,0.27118663002038373,0.11712720917471499,,,0.1306977099739015,0.03577794685954894,8.088089296925653e-05,0.00034212119036400226,0.0001360633065129698,0.00012748975587787765,0.5012069603556922,0.00574614178566656,,,,,,,,,,,,,,,0.0014115100144408642,0.00036479429550370407,0.01954088998027146,0.0064929769843415554,0.0597364499932155,0.019044377944386834,0.03486575999995693,0.006588909491187468,0.013749789993744344,0.004644429785944175,0.0005420899949967861,0.00014766456210746825,0.0008512199972756207,0.0002580917523671776,8.0,0.0,2.0,0.0,9.0,0.0
all,40,Exact spectral,10,0.5,0.0,0.0,0.0,28281.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.04744197998661548,0.02769809945965137,1.1236806799424812,0.027698099459651383,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.00145811987886947,0.0,0.0025248364462244397,0.0,0.4994834863347057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all,40,Gaussian RP,10,0.5,0.0,0.0,0.0,28281.0,0.0,42.0,0.0,2.0,0.0,1.0,0.0,0.10330379001097753,0.037479133341135826,0.1389473099843599,0.09399513198329197,0.24225109999533742,0.12212553661708075,,,0.10131910998607055,0.03696959606638531,-1.983661829446956e-05,0.00012995738183029824,4.314937924236455e-05,6.361410741142665e-05,0.5005395779550859,0.00238273787561316,0.012690009991638362,0.002112904915917913,0.1543033499620919,0.0,0.03462614000309259,0.013217468482741548,0.036390580015722665,0.010995464906534892,0.016218039998784663,0.014120040492430043,0.000564779993146658,0.0002612286644292392,0.0008295599836856127,0.00027517719271728585,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,0,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.009205170010682195,0.0010564786022266013,0.08892370001412928,0.03439577527945411,0.09812887002481148,0.03478800978193336,,,0.009143729985225946,0.0010539690868621957,3.4832586625227806e-05,0.00047843559799238693,0.0002624936415645785,0.00028505528138684144,0.5040638266366223,0.005959065361101099,,,,,,,,,,,,,,,0.0014193400042131544,0.00018023043400055685,0.004481730004772544,0.000689160971704037,0.0019455799832940102,0.00018958737441895308,0.0002508299890905619,2.724716994642547e-05,0.0008992300136014819,0.0002282134464717113,5.714000435546041e-05,1.0652201406722162e-05,8.987998589873313e-05,1.6337608546891508e-05,2.0,0.0,1.0,0.0,1.0,0.0
high_deg_9_plus,0,Exact spectral,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0762386999558657,0.0,0.05281894999789074,0.04147032469861904,1.1290576499537566,0.04147032469861901,1.0762386999558657,0.0,1.0762386999558657,0.0,-0.0060748918052924376,0.0,0.0044425263689535375,0.0,0.45240109203250434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,0,Gaussian RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0045841199927963315,0.0008972888914062296,0.14776832999195905,0.062296085526966825,0.15235244998475536,0.06281307432554024,,,0.004562459955923259,0.000891761463802214,-4.2039890728502805e-05,0.00016219176102741758,0.00010619477710350925,0.00016454488944488228,0.5019642460718807,0.004387541097161633,0.0005629199906252325,0.00022263189839625888,0.7071067811865475,0.0,0.0026238399907015262,0.000591959538629599,0.00035068999277427794,6.0529072776916806e-05,0.0008441199781373144,8.983964156726572e-05,6.943999323993921e-05,2.5916414856051547e-05,0.00011145001044496894,3.104545394766534e-05,,,,,,,,,,,,,,,,,,,,
high_deg_9_plus,2,Degree-stratified RP,10,0.5,0.0,0.0,0.0,6920.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.013706939981784672,0.0020347750500264764,0.08753788000904024,0.038470985014311496,0.10124481999082491,0.040072033943738046,,,0.013588200008962303,0.002025989606071592,0.00026226545779589226,0.0009351603137674382,0.0002046967397239809,0.0003692724615413978,0.5031882838144371,0.007645654568769135,,,,,,,,,,,,,,,0.0013926099985837937,0.00019932898436362279,0.005893019994255155,0.0007235012568194398,0.003811700001824647,0.0006300819193656216,0.0009850399917922914,0.00012279384582470208,0.0012891999911516904,0.0005499640409616496,6.93000154569745e-05,2.238694324226994e-05,0.00014733001589775085,5.362425517100973e-05,4.0,0.0,1.0,0.0,1.0,0.0
