model,n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
1,400,12,Random Sampling,0.023623209000000145,0.0019742919999998776,0.029519499999999255,,,,,,,,,0.023623209000000145,0.023617541999998437,5.667000001707834e-06,0.05511700099999928,0.0007240829999997089,0.0010601250000004114,0.008114208999998596,0.0001562499999998579,0.00022591699999985337,0.01333695800000001,,,,,,,,,,,,,,,,,,,,
1,400,12,Non-random,0.07607933399999922,0.0019742919999998776,0.031678917000000695,,,,,,,,,0.07607933399999922,0.07607408400000182,5.249999997403165e-06,0.1097325429999998,,,,,,,0.05865920899999999,0.017332084000001302,8.279100000052608e-05,,,,,,,,,,,,,,,,,
1,400,12,CountSketch,0.01699266700000024,0.0019742919999998776,0.029120125000000385,,,,,,,,,0.01699266700000024,0.017397167999995133,0.0,0.0480870840000005,,,,,,,,,,6.424999999943282e-05,0.00043229199999927914,0.00043229199999927914,0.0005536670000001465,0.0007250409999990381,0.00016954099999999528,0.00019945899999918026,0.00025549999999974204,1.4208999999709704e-05,0.01455091699999933,,,,,,,
1,400,12,SIGN Bidirectional,0.01958312500000048,0.0019742919999998776,0.031900415999999154,,,,,,,,,0.01958312500000048,0.01957770799999814,5.417000002339023e-06,0.05345783299999951,,,,,,,,,,,,,,,,,,,,7.270799999936628e-05,0.002490291000000866,0.0007118749999985852,0.0001911659999986881,0.0002664590000005518,8.9170000006078e-06,0.015836291999999474
1,400,13,Random Projection,0.014586208000000767,0.0027489999999996684,0.02922666699999965,7.179199999995944e-05,0.0007195410000004898,0.0004971669999989103,0.0001820000000005706,0.00018991700000015044,0.0002770420000004492,8.459000000016204e-06,0.012634083000000018,0.014586208000000767,0.014580001000000564,6.207000000202356e-06,0.046561875000000086,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,13,Random Sampling,0.02530779199999955,0.0027489999999996684,0.030049749999999875,,,,,,,,,0.02530779199999955,0.025303208999998716,4.5830000008351135e-06,0.058106541999999095,0.0007268749999997937,0.0010032909999999617,0.00792058400000073,0.0001682079999998365,0.000224208999998865,0.01526004199999953,,,,,,,,,,,,,,,,,,,,
1,400,13,Non-random,0.07169495800000014,0.0027489999999996684,0.031461458000000775,,,,,,,,,0.07169495800000014,0.07169220800000353,2.749999996609631e-06,0.10590541600000059,,,,,,,0.05754850000000111,0.014093500000001313,5.0208000001106257e-05,,,,,,,,,,,,,,,,,
1,400,13,CountSketch,0.01769545900000047,0.0027489999999996684,0.030164999999998443,,,,,,,,,0.01769545900000047,0.01810091800000002,0.0,0.05060945899999858,,,,,,,,,,6.233400000077438e-05,0.0004322079999994344,0.0004322079999994344,0.0005744579999991117,0.0004940839999996172,0.00016312500000026375,0.00018166700000143976,0.00024841699999988975,8.749999999224656e-06,0.015503667000000831,,,,,,,
1,400,13,SIGN Bidirectional,0.019767834000001372,0.0027489999999996684,0.02977387500000006,,,,,,,,,0.019767834000001372,0.019761791999998835,6.0420000025374065e-06,0.0522907090000011,,,,,,,,,,,,,,,,,,,,7.4916999999175e-05,0.002972207999999199,0.0006562920000003913,0.00019237499999924523,0.00023166699999954687,8.208000000564653e-06,0.015626125000000712
1,400,14,Random Projection,0.016100125000001242,0.0019958340000005848,0.02989229200000132,7.012499999881072e-05,0.0007605000000001638,0.0004894999999986993,0.00013495900000037864,0.00019395899999885557,0.00026066699999915954,8.9170000006078e-06,0.01417712499999979,0.016100125000001242,0.016095751999996466,4.373000004775918e-06,0.047988251000003146,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,14,Random Sampling,0.02275999999999989,0.0019958340000005848,0.029286334000000025,,,,,,,,,0.02275999999999989,0.022755958000001186,4.041999998705137e-06,0.0540421680000005,0.00073012500000047,0.0010127910000008455,0.005354541000000879,0.0001289169999996176,0.000212708999999478,0.015316874999999897,,,,,,,,,,,,,,,,,,,,
1,400,14,Non-random,0.07164783400000019,0.0019958340000005848,0.031177582999999842,,,,,,,,,0.07164783400000019,0.07164354300000042,4.290999999767564e-06,0.10482125100000061,,,,,,,0.05690358400000051,0.014693958999998813,4.6000000001100716e-05,,,,,,,,,,,,,,,,,
1,400,14,CountSketch,0.01598562500000078,0.0019958340000005848,0.029014416000000764,,,,,,,,,0.01598562500000078,0.016389000999998515,0.0,0.04699587500000213,,,,,,,,,,6.254200000022081e-05,0.00042945799999927203,0.00042945799999927203,0.0005206669999999747,0.0004925000000000068,0.00015629199999978027,0.00016508299999884457,0.0002444590000010294,8.417000000093822e-06,0.013880125000000021,,,,,,,
1,400,14,SIGN Bidirectional,0.01542945799999984,0.0019958340000005848,0.02907212500000078,,,,,,,,,0.01542945799999984,0.015424584999998103,4.873000001737182e-06,0.04649741700000121,,,,,,,,,,,,,,,,,,,,7.166700000027504e-05,0.0025700830000001673,0.0006621249999998469,0.0001484170000001228,0.00023195899999883807,8.08399999918663e-06,0.011732249999999667
1,400,15,Random Projection,0.015529209000000321,0.001995708999999124,0.029560333000000938,6.987499999944191e-05,0.0006640420000003644,0.0004821250000013322,0.00017491699999894195,0.0001822919999998618,0.00025904199999970956,8.540999999695487e-06,0.013684042000001284,0.015529209000000321,0.015524876000000631,4.332999999689946e-06,0.04708525100000038,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,15,Random Sampling,0.0249208749999994,0.001995708999999124,0.028678666999999436,,,,,,,,,0.0249208749999994,0.024916789000000605,4.085999998793e-06,0.05559525099999796,0.0007319160000012204,0.001005958000000362,0.007934041000000391,0.00011424999999931629,0.00021479099999943685,0.014915832999999878,,,,,,,,,,,,,,,,,,,,
1,400,15,Non-random,0.06950387500000055,0.001995708999999124,0.030550375000000685,,,,,,,,,0.06950387500000055,0.06950179100000042,2.0840000001243197e-06,0.10204995900000036,,,,,,,0.05737979200000076,0.012071957999999938,5.004099999972311e-05,,,,,,,,,,,,,,,,,
1,400,15,CountSketch,0.01558074999999981,0.001995708999999124,0.028904250000000076,,,,,,,,,0.01558074999999981,0.015980290000001673,0.0,0.04648070899999901,,,,,,,,,,5.679200000052731e-05,0.00042354099999997175,0.00042354099999997175,0.0005492500000006117,0.0004889170000001997,0.0001812500000006878,0.00016966599999967968,0.00025754099999986124,8.583999999700609e-06,0.013421208000000462,,,,,,,
1,400,15,SIGN Bidirectional,0.01712845800000018,0.001995708999999124,0.029935667000000166,,,,,,,,,0.01712845800000018,0.017123373999998748,5.084000001431832e-06,0.04905983399999947,,,,,,,,,,,,,,,,,,,,7.46669999998062e-05,0.002480874999999827,0.0007134579999998891,0.00017591599999988716,0.00030024999999866964,9.083000000131847e-06,0.013369125000000537
1,400,16,Random Projection,0.01598587500000015,0.0019720840000001516,0.02933012499999954,6.937500000070429e-05,0.0006359160000002362,0.000492916000000676,0.00015912499999970464,0.00017287499999874,0.00022908399999899132,8.749999999224656e-06,0.0142132919999991,0.01598587500000015,0.015981332999997377,4.542000002771829e-06,0.04728808399999984,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,16,Random Sampling,0.024787707999999853,0.0019720840000001516,0.030330625000001277,,,,,,,,,0.024787707999999853,0.02478395900000052,3.748999999331204e-06,0.05709041700000128,0.0007225000000001813,0.000999166999999801,0.00783679200000087,0.00014845799999996245,0.00021041699999990726,0.0148666249999998,,,,,,,,,,,,,,,,,,,,
1,400,16,Non-random,0.07200845800000089,0.0019720840000001516,0.03069449999999918,,,,,,,,,0.07200845800000089,0.07200570800000072,2.750000000162345e-06,0.10467504200000022,,,,,,,0.057297708000000114,0.01463012500000005,7.787500000056014e-05,,,,,,,,,,,,,,,,,
1,400,16,CountSketch,0.016883915999999388,0.0019720840000001516,0.029372666000000436,,,,,,,,,0.016883915999999388,0.01727062500000187,0.0,0.048228665999999976,,,,,,,,,,5.104200000083381e-05,0.00041000000000046555,0.00041000000000046555,0.0005007499999987175,0.0004828749999994386,0.0001650000000008589,0.00017025000000003843,0.0002500000000011937,8.457999999933463e-06,0.014822249999999926,,,,,,,
1,400,16,SIGN Bidirectional,0.019582833000001187,0.0019720840000001516,0.02957470800000017,,,,,,,,,0.019582833000001187,0.01957837600000545,4.456999995738897e-06,0.05112962500000151,,,,,,,,,,,,,,,,,,,,7.025000000027148e-05,0.002480167000001643,0.0006969580000006914,0.00020333400000005497,0.0002227920000006378,8.250000000487034e-06,0.015896625000001663
1,400,17,Random Projection,0.014998000000000289,0.00196879099999947,0.02938608300000034,6.81670000002299e-05,0.0007108329999994112,0.0007284580000010976,0.0001750420000004027,0.00019637499999980434,0.00023312499999939007,8.291000000326676e-06,0.012871125000000205,0.014998000000000289,0.014991416000000868,6.583999999421053e-06,0.0463528740000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,17,Random Sampling,0.02365545800000035,0.00196879099999947,0.028584375000001216,,,,,,,,,0.02365545800000035,0.023652331999995724,3.1260000046273717e-06,0.05420862400000104,0.0007158329999992219,0.0010009169999989354,0.007819999999998828,0.00016491599999923778,0.00020829099999986056,0.01374237499999964,,,,,,,,,,,,,,,,,,,,
1,400,17,Non-random,0.07209800000000044,0.00196879099999947,0.030554750000000297,,,,,,,,,0.07209800000000044,0.07209433400000087,3.6659999995691805e-06,0.1046215410000002,,,,,,,0.05793316699999984,0.014115709000000365,4.5458000000664356e-05,,,,,,,,,,,,,,,,,
1,400,17,CountSketch,0.016315541999999184,0.00196879099999947,0.02876495900000009,,,,,,,,,0.016315541999999184,0.016704709999999068,0.0,0.047049291999998744,,,,,,,,,,5.4792000000247754e-05,0.00041158299999999315,0.00041158299999999315,0.0005185420000000107,0.0004883749999997633,0.00016645900000078484,0.00018516699999970854,0.00024216699999968228,8.333000000249058e-06,0.014217708999998635,,,,,,,
1,400,17,SIGN Bidirectional,0.01590608299999907,0.00196879099999947,0.028867874999999543,,,,,,,,,0.01590608299999907,0.01590137599999686,4.707000002213135e-06,0.046742748999998085,,,,,,,,,,,,,,,,,,,,7.404199999960781e-05,0.0024721250000006023,0.000631708999998537,0.0001599169999995098,0.0002569169999997456,8.582999999617869e-06,0.012298082999999238
1,400,18,Random Projection,0.014637291999999746,0.0019627079999988695,0.029633415999999357,6.774999999947795e-05,0.0006297090000000338,0.00048245900000054576,0.00014420800000003453,0.00015991599999942707,0.00027870899999982157,8.541999999778227e-06,0.012862874999999718,0.014637291999999746,0.014634167999998837,3.1240000009091773e-06,0.04623341599999797,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,18,Random Sampling,0.024918374999998605,0.0019627079999988695,0.02846124999999944,,,,,,,,,0.024918374999998605,0.02491491700000026,3.457999998346395e-06,0.05534233299999691,0.0007097920000003199,0.000998666999999287,0.007938792000000916,0.00014808299999913288,0.00020895799999998133,0.014910625000000621,,,,,,,,,,,,,,,,,,,,
1,400,18,Non-random,0.07204983300000123,0.0019627079999988695,0.03047775000000108,,,,,,,,,0.07204983300000123,0.0720477509999995,2.082000001735196e-06,0.10449029100000118,,,,,,,0.05767512499999938,0.014324833999999953,4.7792000000157486e-05,,,,,,,,,,,,,,,,,
1,400,18,CountSketch,0.015071791999998752,0.0019627079999988695,0.029301124999999928,,,,,,,,,0.015071791999998752,0.015458293000000012,0.0,0.04633562499999755,,,,,,,,,,5.258300000043903e-05,0.00040891699999967557,0.00040891699999967557,0.00048495899999956293,0.00047979200000014544,0.00015170799999886242,0.00018258400000092934,0.0002384160000001856,8.125000000802629e-06,0.013042291999999733,,,,,,,
1,400,18,SIGN Bidirectional,0.0190264580000008,0.0019627079999988695,0.03044670799999949,,,,,,,,,0.0190264580000008,0.019018999000001813,7.458999998988247e-06,0.05143587399999916,,,,,,,,,,,,,,,,,,,,6.891600000002995e-05,0.0024665000000005932,0.0006266670000005803,0.00013637500000029945,0.000289333000001335,3.074999999874706e-05,0.015400458000000228
1,400,19,Random Projection,0.014326791999998534,0.001964166000000489,0.029699500000001322,6.912499999955912e-05,0.0007040830000004661,0.0004816250000008182,0.00015850000000128261,0.00014833300000027805,0.00024633299999976543,8.167000000725011e-06,0.012506249999999497,0.014326791999998534,0.014322416000002391,4.3759999961423546e-06,0.045990458000000345,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,19,Random Sampling,0.020938916000000418,0.001964166000000489,0.030210124999999977,,,,,,,,,0.020938916000000418,0.020935417999998762,3.4980000016560098e-06,0.053113207000000884,0.0007081669999990936,0.0009865829999995412,0.00520874999999954,0.00015629199999978027,0.00021283400000093877,0.013662791999999868,,,,,,,,,,,,,,,,,,,,
1,400,19,Non-random,0.07109829199999851,0.001964166000000489,0.032322875000000195,,,,,,,,,0.07109829199999851,0.07109554200000012,2.749999998385988e-06,0.10538533299999919,,,,,,,0.058031832999999367,0.012984125000000901,7.958399999985488e-05,,,,,,,,,,,,,,,,,
1,400,19,CountSketch,0.01711691600000087,0.001964166000000489,0.029905666999999525,,,,,,,,,0.01711691600000087,0.017501040000000856,0.0,0.048986749000000884,,,,,,,,,,5.487500000000978e-05,0.0004117920000012987,0.0004117920000012987,0.0005269160000000994,0.0007434169999989138,0.00017104099999976086,0.00016520800000030533,0.00026595799999995506,1.4415999999073392e-05,0.014735625000000141,,,,,,,
1,400,19,SIGN Bidirectional,0.017407042000000317,0.001964166000000489,0.029091250000000457,,,,,,,,,0.017407042000000317,0.017402541999999244,4.50000000107309e-06,0.04846245800000126,,,,,,,,,,,,,,,,,,,,7.004200000082506e-05,0.002448624999999538,0.0006835000000009472,0.00016974999999952445,0.0002549579999993057,8.62499999954025e-06,0.013767041999999563
1,400,20,Random Projection,0.01496141700000031,0.0019636250000001354,0.030137791999999664,6.783300000101633e-05,0.0006804169999998777,0.00048383400000062693,0.00016324999999994816,0.0001667080000000709,0.00022558399999894618,8.167000000725011e-06,0.013161500000000714,0.01496141700000031,0.014957293000001926,4.12399999838442e-06,0.04706283400000011,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400,20,Random Sampling,0.023896666999998928,0.0019636250000001354,0.029350624999999297,,,,,,,,,0.023896666999998928,0.023893500999999873,3.1659999990552024e-06,0.05521091699999836,0.0007114589999996923,0.00143525000000011,0.005755792000000426,0.00013445799999978192,0.0002849999999998687,0.015571541999999994,,,,,,,,,,,,,,,,,,,,
1,400,20,Non-random,0.0702929999999995,0.0019636250000001354,0.03067483399999915,,,,,,,,,0.0702929999999995,0.07029116600000052,1.8339999989791522e-06,0.10293145899999878,,,,,,,0.057015083000001354,0.013225999999999516,5.0082999999645494e-05,,,,,,,,,,,,,,,,,
1,400,20,CountSketch,0.014271416999999786,0.0019636250000001354,0.02968912500000087,,,,,,,,,0.014271416999999786,0.01465208299999965,0.0,0.04592416700000079,,,,,,,,,,5.212499999984743e-05,0.0004029580000004529,0.0004029580000004529,0.0004990419999995055,0.0004882500000000789,0.00017112499999960562,0.00018466699999919456,0.00023333300000061286,8.37500000017144e-06,0.012209249999999727,,,,,,,
1,400,20,SIGN Bidirectional,0.016654499999999572,0.0019636250000001354,0.028994416999999828,,,,,,,,,0.016654499999999572,0.016648876000001422,5.623999998149998e-06,0.047612541999999536,,,,,,,,,,,,,,,,,,,,7.12079999996007e-05,0.00307733400000032,0.0007110000000007943,0.00022837500000072453,0.00024904200000008814,8.499999999855845e-06,0.012303417000000039
1,600,1,Random Projection,0.01760345799999996,0.005789457999998859,0.05563191700000125,0.0001037079999992585,0.0012154580000007797,0.0010497499999999604,0.00031312499999991417,0.00035299999999871545,0.0002787919999995836,1.154200000108574e-05,0.014271040999998874,0.01760345799999996,0.017596415999998172,7.042000001789006e-06,0.07902483300000007,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,1,Random Sampling,0.04159299999999888,0.005789457999998859,0.07331600000000016,,,,,,,,,0.04159299999999888,0.041588793999997264,4.206000001616417e-06,0.1206984579999979,0.0015014170000000604,0.0034139169999996,0.014213749999999692,0.0002724589999996141,0.0005294589999991217,0.021657791999999176,,,,,,,,,,,,,,,,,,,,
1,600,1,Non-random,0.17247079200000037,0.005789457999998859,0.06324333300000085,,,,,,,,,0.17247079200000037,0.172467625000003,3.166999997361586e-06,0.24150358300000008,,,,,,,0.1513508340000005,0.02093862500000121,0.00017816600000131189,,,,,,,,,,,,,,,,,
1,600,1,CountSketch,0.01854629199999991,0.005789457999998859,0.05600158400000055,,,,,,,,,0.01854629199999991,0.019225833000001913,0.0,0.08033733399999932,,,,,,,,,,6.720800000081795e-05,0.0007053330000008629,0.0007053330000008629,0.0008497079999987278,0.0007111250000004787,0.0002836669999997099,0.00029420799999968494,0.0002721670000003229,1.279199999970615e-05,0.015324292000000739,,,,,,,
1,600,1,SIGN Bidirectional,0.021671041999999474,0.005789457999998859,0.05528691600000002,,,,,,,,,0.021671041999999474,0.02166500000000049,6.041999998984693e-06,0.08274741599999835,,,,,,,,,,,,,,,,,,,,0.00010645799999942085,0.0037881669999997314,0.0012843750000008924,0.0002988750000003648,0.00024291699999956506,1.1500000001163357e-05,0.01593270799999935
1,600,2,Random Projection,0.01858424999999997,0.005037583000000012,0.06606725000000147,0.0001015419999994549,0.0010967080000003904,0.0006978329999984823,0.0002466249999990566,0.00030737500000022067,0.00030950000000018463,1.0915999999028259e-05,0.015809749999998957,0.01858424999999997,0.018580248999995774,4.001000004194566e-06,0.08968908300000145,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,2,Random Sampling,0.04392645800000139,0.005037583000000012,0.07310129200000048,,,,,,,,,0.04392645800000139,0.043914832999998765,1.162500000262412e-05,0.12206533300000189,0.0018452500000005756,0.0035800829999992345,0.012040416999999692,0.0026684169999988683,0.0008652500000003727,0.022915416000000022,,,,,,,,,,,,,,,,,,,,
1,600,2,Non-random,0.16665079199999866,0.005037583000000012,0.06067204100000012,,,,,,,,,0.16665079199999866,0.16664829199999964,2.4999999990171773e-06,0.2323604159999988,,,,,,,0.1470946669999993,0.01945237500000019,0.00010125000000016371,,,,,,,,,,,,,,,,,
1,600,2,CountSketch,0.01931808299999993,0.005037583000000012,0.056247917000000314,,,,,,,,,0.01931808299999993,0.019997708000000003,0.0,0.08060358300000026,,,,,,,,,,6.716699999920195e-05,0.0007046250000009024,0.0007046250000009024,0.0009433330000003792,0.000700583000000421,0.0002988750000003648,0.0003085829999989187,0.0002377499999983712,1.1875000000216573e-05,0.016020292000000325,,,,,,,
1,600,2,SIGN Bidirectional,0.026100665999999606,0.005037583000000012,0.06017600000000023,,,,,,,,,0.026100665999999606,0.02609170899999569,8.957000003917415e-06,0.09131424899999985,,,,,,,,,,,,,,,,,,,,0.00010762499999827924,0.0038352079999999233,0.001462833999999802,0.0003376670000001525,0.00030570799999907194,2.4958999999213916e-05,0.020017707999999246
1,600,3,Random Projection,0.019327457999999353,0.004984416999999297,0.05783762499999945,0.00010558300000163001,0.0011363749999997452,0.0007258750000005421,0.00026004199999896116,0.00030329199999989953,0.00028370799999954954,1.1458999999547359e-05,0.01649558300000109,0.019327457999999353,0.019321917000000965,5.540999998387974e-06,0.0821494999999981,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,3,Random Sampling,0.043264957999999964,0.004984416999999297,0.07361037500000123,,,,,,,,,0.043264957999999964,0.04325808400000142,6.873999998546765e-06,0.12185975000000049,0.0015132500000003546,0.0023140420000000717,0.015047167000000528,0.00027954100000116,0.0005340000000000344,0.02357008399999927,,,,,,,,,,,,,,,,,,,,
1,600,3,Non-random,0.171772292,0.004984416999999297,0.05982099999999946,,,,,,,,,0.171772292,0.17176941700000015,2.87499999984675e-06,0.23657770899999875,,,,,,,0.15106337499999967,0.020596250000000538,0.00010979199999994194,,,,,,,,,,,,,,,,,
1,600,3,CountSketch,0.019704959000000244,0.004984416999999297,0.05682129100000033,,,,,,,,,0.019704959000000244,0.020397667999997537,0.0,0.08151066699999987,,,,,,,,,,7.349999999917145e-05,0.0007249999999991985,0.0007249999999991985,0.0009957919999994402,0.0010148329999992711,0.00027279100000043854,0.0003774590000009681,0.00030620899999966866,1.2124999999585384e-05,0.015894959000000597,,,,,,,
1,600,3,SIGN Bidirectional,0.023199542000000406,0.004984416999999297,0.058599917000000445,,,,,,,,,0.023199542000000406,0.023193250000000276,6.29200000012986e-06,0.08678387600000015,,,,,,,,,,,,,,,,,,,,0.00010695799999993483,0.003778584000000862,0.0012678340000000787,0.00029154199999936736,0.00032804099999950154,1.1708000000609786e-05,0.017408582999999922
1,600,4,Random Projection,0.021246500000000168,0.00677137499999958,0.06762754200000032,9.970800000047575e-05,0.001715250000000168,0.000758583999999729,0.0003166249999999593,0.0003346249999989226,0.00030570799999907194,1.3082999998914602e-05,0.017696457999999637,0.021246500000000168,0.02124004099999688,6.459000003289361e-06,0.09564541700000007,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,4,Random Sampling,0.04611112500000125,0.00677137499999958,0.07667241599999919,,,,,,,,,0.04611112500000125,0.04610454100000361,6.583999997644696e-06,0.12955491600000002,0.001518208000000243,0.0023032079999989463,0.019227458000001363,0.0003093750000005002,0.0005482080000014378,0.022198084000001117,,,,,,,,,,,,,,,,,,,,
1,600,4,Non-random,0.169475499999999,0.00677137499999958,0.058729166999999194,,,,,,,,,0.169475499999999,0.16947187499999927,3.624999999729539e-06,0.23497604199999778,,,,,,,0.14801383400000034,0.021347540999999026,0.00011049999999990234,,,,,,,,,,,,,,,,,
1,600,4,CountSketch,0.020793833000000816,0.00677137499999958,0.05663183299999908,,,,,,,,,0.020793833000000816,0.02146725099999891,0.0,0.08419704099999947,,,,,,,,,,6.74590000002695e-05,0.0007017080000011333,0.0007017080000011333,0.0009759999999996438,0.000991582999999352,0.0003061669999997463,0.0003742920000000538,0.00028741699999912385,1.2374999998954195e-05,0.0170485419999995,,,,,,,
1,600,4,SIGN Bidirectional,0.02064958300000086,0.00677137499999958,0.055781583999999995,,,,,,,,,0.02064958300000086,0.020642457000001002,7.125999999857413e-06,0.08320254200000043,,,,,,,,,,,,,,,,,,,,0.00010566599999961568,0.003529541000000691,0.0011880410000006947,0.0002597079999997476,0.0002409169999992855,1.0834000001125332e-05,0.015307749999999842
1,600,5,Random Projection,0.019455250000000035,0.004209540999999817,0.05703704200000104,0.00010216699999965329,0.0011110839999997069,0.0010094169999987912,0.0002835420000000255,0.00031445800000007296,0.0002820840000001823,1.2374999998954195e-05,0.01633345800000008,0.019455250000000035,0.019448584999997465,6.665000002570309e-06,0.08070183300000089,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,5,Random Sampling,0.041232083000000586,0.004209540999999817,0.07317899999999966,,,,,,,,,0.041232083000000586,0.04122737399999821,4.709000002378616e-06,0.11862062400000006,0.0015049160000000228,0.0022732500000000044,0.014155499999999321,0.0002742910000002041,0.000527249999999313,0.02249216699999934,,,,,,,,,,,,,,,,,,,,
1,600,5,Non-random,0.1697593340000001,0.004209540999999817,0.057546250000001464,,,,,,,,,0.1697593340000001,0.16975629199999887,3.0420000012298942e-06,0.23151512500000138,,,,,,,0.1500524169999995,0.019594582999999943,0.00010929199999942796,,,,,,,,,,,,,,,,,
1,600,5,CountSketch,0.019906167000000252,0.004209540999999817,0.056564375000000666,,,,,,,,,0.019906167000000252,0.02058958300000313,0.0,0.08068008300000074,,,,,,,,,,6.554100000144558e-05,0.0007094580000011064,0.0007094580000011064,0.0008646250000001743,0.0006986250000000638,0.0002827920000001427,0.00031708400000063364,0.0002506669999995381,1.1875000000216573e-05,0.016679457999998704,,,,,,,
1,600,5,SIGN Bidirectional,0.019654208000000395,0.004209540999999817,0.05527949999999926,,,,,,,,,0.019654208000000395,0.019648499999998847,5.708000001547475e-06,0.07914324899999947,,,,,,,,,,,,,,,,,,,,0.00010758400000021595,0.003726541999999,0.001164874999998844,0.0002652909999998343,0.0002420000000000755,1.1374999999702595e-05,0.014130833000001175
1,600,6,Random Projection,0.0181129999999996,0.005680082999999669,0.054536000000000584,9.833400000047732e-05,0.0011110409999997017,0.0006967080000013226,0.0002490829999999278,0.00028870799999936025,0.00027845800000037,1.1499999999387e-05,0.015374541999999991,0.0181129999999996,0.018108374000000538,4.625999999063879e-06,0.07832908299999986,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,6,Random Sampling,0.03512991700000079,0.005680082999999669,0.07159616600000085,,,,,,,,,0.03512991700000079,0.03512616799999968,3.749000001107561e-06,0.1124061660000013,0.0015234579999994224,0.002395417000000677,0.009814249999999802,0.0002506669999995381,0.0005297090000002669,0.020612666999999973,,,,,,,,,,,,,,,,,,,,
1,600,6,Non-random,0.1652781670000003,0.005680082999999669,0.06051137500000081,,,,,,,,,0.1652781670000003,0.16527537599999853,2.791000001778343e-06,0.2314696250000008,,,,,,,0.14625133399999868,0.0189218750000002,0.00010216699999965329,,,,,,,,,,,,,,,,,
1,600,6,CountSketch,0.018069834000000284,0.005680082999999669,0.055947292000000814,,,,,,,,,0.018069834000000284,0.018912583000000538,0.0,0.07969720900000077,,,,,,,,,,6.337499999986562e-05,0.0008700419999989606,0.0008700419999989606,0.0009529170000011078,0.0006965420000000222,0.00028770800000010865,0.0004722080000014728,0.0003787909999992678,3.13750000007218e-05,0.01428958300000005,,,,,,,
1,600,6,SIGN Bidirectional,0.020923500000000317,0.005680082999999669,0.054430166999999585,,,,,,,,,0.020923500000000317,0.020918083999999837,5.416000000479926e-06,0.08103374999999957,,,,,,,,,,,,,,,,,,,,0.00010308399999914286,0.003650500000000889,0.0012145829999994362,0.00030116699999993557,0.00026958399999976734,1.0958000000726997e-05,0.015368207999999939
1,600,7,Random Projection,0.01664183299999955,0.004663208000000196,0.055434082999999745,0.0001024580000006381,0.0011937089999989325,0.0007108330000011875,0.00027012500000012096,0.0003192079999987385,0.0002468339999985858,1.125000000001819e-05,0.013782917000000339,0.01664183299999955,0.01663733399999856,4.49900000099035e-06,0.07673912399999949,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,7,Random Sampling,0.03514449999999947,0.004663208000000196,0.07261187499999977,,,,,,,,,0.03514449999999947,0.03514029300000132,4.2069999981464434e-06,0.11241958299999943,0.0017373329999994525,0.002291708999999642,0.009441625000000897,0.0002528340000012008,0.0005262919999999838,0.020890500000000145,,,,,,,,,,,,,,,,,,,,
1,600,7,Non-random,0.16849416700000042,0.004663208000000196,0.059367959000001136,,,,,,,,,0.16849416700000042,0.1684917489999993,2.418000001114251e-06,0.23252533400000175,,,,,,,0.1484086659999999,0.01998229099999982,0.00010079199999957211,,,,,,,,,,,,,,,,,
1,600,7,CountSketch,0.01788329199999872,0.004663208000000196,0.055297666999999606,,,,,,,,,0.01788329199999872,0.018554958999994042,0.0,0.07784416699999852,,,,,,,,,,6.383300000045722e-05,0.0006977919999986426,0.0006977919999986426,0.0009806669999985473,0.000698375000000695,0.00028591599999927553,0.00030645900000081383,0.0002330409999995453,1.095899999903338e-05,0.01458012499999839,,,,,,,
