model,n,method,time_sec_mean,time_sec_std,instance_gen_sec_mean,instance_gen_sec_std,metric_eval_sec_mean,metric_eval_sec_std,rp_draw_omega_sec_mean,rp_draw_omega_sec_std,rp_power_iter_sec_mean,rp_power_iter_sec_std,rp_qr_sec_mean,rp_qr_sec_std,rp_build_core_sec_mean,rp_build_core_sec_std,rp_reconstruct_sec_mean,rp_reconstruct_sec_std,rp_small_eig_sec_mean,rp_small_eig_sec_std,rp_lift_sec_mean,rp_lift_sec_std,rp_kmeans_sec_mean,rp_kmeans_sec_std,algo_total_sec_mean,algo_total_sec_std,algo_step_sum_sec_mean,algo_step_sum_sec_std,algo_other_sec_mean,algo_other_sec_std,pipeline_total_sec_mean,pipeline_total_sec_std,rs_sample_mask_sec_mean,rs_sample_mask_sec_std,rs_build_sampled_matrix_sec_mean,rs_build_sampled_matrix_sec_std,rs_eig_sec_mean,rs_eig_sec_std,rs_reconstruct_sec_mean,rs_reconstruct_sec_std,rs_symmetrize_sec_mean,rs_symmetrize_sec_std,rs_kmeans_sec_mean,rs_kmeans_sec_std,nr_eig_sec_mean,nr_eig_sec_std,nr_kmeans_sec_mean,nr_kmeans_sec_std,nr_copy_sec_mean,nr_copy_sec_std,cs_draw_hash_sec_mean,cs_draw_hash_sec_std,cs_initial_multiply_sec_mean,cs_initial_multiply_sec_std,cs_sparse_explicit_sketch_sec_mean,cs_sparse_explicit_sketch_sec_std,cs_power_iter_sec_mean,cs_power_iter_sec_std,cs_qr_sec_mean,cs_qr_sec_std,cs_build_core_sec_mean,cs_build_core_sec_std,cs_reconstruct_sec_mean,cs_reconstruct_sec_std,cs_small_eig_sec_mean,cs_small_eig_sec_std,cs_lift_sec_mean,cs_lift_sec_std,cs_kmeans_sec_mean,cs_kmeans_sec_std,sign_draw_omega_sec_mean,sign_draw_omega_sec_std,sign_subspace_iter_sec_mean,sign_subspace_iter_sec_std,sign_reconstruct_sec_mean,sign_reconstruct_sec_std,sign_build_core_sec_mean,sign_build_core_sec_std,sign_small_eig_sec_mean,sign_small_eig_sec_std,sign_lift_sec_mean,sign_lift_sec_std,sign_kmeans_sec_mean,sign_kmeans_sec_std
1,600,CountSketch,0.019286850100000308,0.0009402100115821918,0.004742193649999837,0.0007117391840553152,0.056233229150000064,0.0008381370926383668,,,,,,,,,,,,,,,,,0.019286850100000308,0.0009402100115821918,0.019992739850000607,0.0009340043703901972,0.0,0.0,0.08026227290000021,0.0017307971474043585,,,,,,,,,,,,,,,,,,,6.859165000019373e-05,9.783465978167444e-06,0.0007339084000002494,9.58018253380649e-05,0.0007339084000002494,9.58018253380649e-05,0.0009518145500000408,5.859203131699717e-05,0.0007797166500001396,0.0001352793597599026,0.0002934729000001468,1.707248156940722e-05,0.0003227062500000599,4.6785919395901764e-05,0.00026423549999972097,3.233710862073556e-05,1.2627149999744347e-05,4.451341090633047e-06,0.015831758400000062,0.0009576751026778009,,,,,,,,,,,,,,
1,600,Non-random,0.16965579804999997,0.0019640054862521696,0.004742193649999837,0.0007117391840553152,0.05964188755000031,0.0011718677370256985,,,,,,,,,,,,,,,,,0.16965579804999997,0.0019640054862521696,0.16965278370000042,0.0019638159409196185,3.0143499995638477e-06,4.945309598273781e-07,0.2340398792500001,0.002636050622956129,,,,,,,,,,,,,0.14918050439999994,0.0016479690227446063,0.02036324370000022,0.0011115713068330217,0.00010903560000024015,1.6703794572041354e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,Random Projection,0.018861474949999922,0.0013331636175995826,0.004742193649999837,0.0007117391840553152,0.057165975100000474,0.003544503601872763,0.00010118535000032125,2.0500182865532115e-06,0.0011678602999995568,0.0001416344707021272,0.0007445790999998537,9.870520477219144e-05,0.0002740646999999541,2.2090571923873403e-05,0.0003111269499999736,2.1940701911551458e-05,0.00026920829999976803,1.825171601800727e-05,1.204170000015381e-05,2.268540594874352e-06,0.015976179100000022,0.0012794078330251816,0.018861474949999922,0.0013331636175995826,0.0188562454999996,0.001332535991131834,5.229450000321378e-06,1.013545236014256e-06,0.08076964370000024,0.004669599831245929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,Random Sampling,0.040295560450000156,0.003662983909454396,0.004742193649999837,0.0007117391840553152,0.07387385405000017,0.0034519264211813204,,,,,,,,,,,,,,,,,0.040295560450000156,0.003662983909454396,0.04029025260000028,0.0036619350854788985,5.3078499998804315e-06,1.868505292406886e-06,0.11891160815000017,0.006147631438372345,0.001560414599999671,0.00011236804408371009,0.002502975150000175,0.0003733781844169187,0.012720214700000199,0.0025366863055438257,0.00040914800000004805,0.000534251759232928,0.0007000896000001866,0.0003923206532060876,0.022397410549999996,0.0015362459175975191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,600,SIGN Bidirectional,0.02208440835000012,0.001778596866700164,0.004742193649999837,0.0007117391840553152,0.05603638965000037,0.001501865035661478,,,,,,,,,,,,,,,,,0.02208440835000012,0.001778596866700164,0.022077679149999342,0.0017778155160551726,6.729200000776814e-06,1.4124427746643379e-06,0.08286299165000033,0.003112320454261368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010787489999986022,9.366408747475238e-06,0.003863054100000163,0.00026137980111000337,0.0012851769999992157,0.0001429444858492158,0.0002941771999999787,3.323509309978795e-05,0.00026312505000012363,4.2356735020854185e-05,1.53480000004258e-05,6.758749012020631e-06,0.016248922899999574,0.0017432231037799982
1,800,CountSketch,0.025150314549999563,0.0022519712000841404,0.008376608399999519,0.0008933809767799096,0.10544476245000016,0.007779230873530917,,,,,,,,,,,,,,,,,0.025150314549999563,0.0022519712000841404,0.026506133400002872,0.0024965288495035396,0.0,0.0,0.13897168539999924,0.009077539009036245,,,,,,,,,,,,,,,,,,,8.183960000014423e-05,1.4764592757891851e-05,0.0013900168500004639,0.0004689252335458864,0.0013900168500004639,0.0004689252335458864,0.0018664268500002024,0.00030104062038420584,0.001235122900000185,0.00018001466574535258,0.0006280375499997604,0.00013423780894126637,0.0006379292500009015,0.00011788569983383449,0.0003195772500003358,8.412211726883626e-05,1.8597799999930943e-05,5.820948870364345e-06,0.018938568500000485,0.0017715592043125589,,,,,,,,,,,,,,
1,800,Non-random,0.26718147899999956,0.006608958136238006,0.008376608399999519,0.0008933809767799096,0.11400685624999998,0.011711660201684716,,,,,,,,,,,,,,,,,0.26718147899999956,0.006608958136238006,0.2671773936999996,0.0066088386932478356,4.085299999978531e-06,9.258662573652726e-07,0.38956494364999905,0.014998950115683864,,,,,,,,,,,,,0.24772833324999954,0.005945273404057752,0.019238502099999444,0.0013809743841372204,0.0002105583500005892,4.516827189725123e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,800,Random Projection,0.024111951999999093,0.0015487332162924725,0.008376608399999519,0.0008933809767799096,0.10370824375000023,0.0083950009926346,0.00013921680000006376,1.4504525883734104e-05,0.0022729604000000236,0.0004232715089029772,0.0012666999000005674,0.00015106396991267033,0.0006050916499999559,0.00011027113891764235,0.0006294459000010022,0.0001313473208266546,0.0003342332999999087,6.374432224872666e-05,2.1020850000219582e-05,9.156545138290998e-06,0.0188343563000009,0.0012180952025155991,0.024111951999999093,0.0015487332162924725,0.024103025100002638,0.001547898206248808,8.92689999645313e-06,2.482438635260243e-06,0.13619680414999885,0.009406490587686106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,800,Random Sampling,0.05113222920000009,0.00579649961273452,0.008376608399999519,0.0008933809767799096,0.12671238520000028,0.009497664803387432,,,,,,,,,,,,,,,,,0.05113222920000009,0.00579649961273452,0.051124576999999324,0.0057955155097821264,7.652200000762832e-06,1.8567997276932348e-06,0.1862212227999999,0.012839865164699678,0.002818464600000503,0.0005004680046968177,0.004817079249999523,0.0008793888004768603,0.01710553759999982,0.003649336076425291,0.0007086124000002414,0.000961540891578444,0.0013035915499994388,0.0003687180641388879,0.0243712915999998,0.0020920999026123577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,800,SIGN Bidirectional,0.03003397489999955,0.00311842316744152,0.008376608399999519,0.0008933809767799096,0.10485920199999939,0.007069784450679422,,,,,,,,,,,,,,,,,0.03003397489999955,0.00311842316744152,0.03002458520000122,0.003117549204951609,9.389699998330059e-06,1.8043335296561564e-06,0.14326978529999845,0.00867536849457775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014838744999980946,2.7042433313071394e-05,0.006812768900000599,0.0008068400031570407,0.00283621045000082,0.001074798486993894,0.0006666874000003986,0.00012494664627192437,0.0003251249999999928,7.45487273144681e-05,2.0724899999891023e-05,7.971100716091319e-06,0.019214681099999707,0.001982088672456355
1,1000,CountSketch,0.028348327099999793,0.0026058982191393713,0.0123034582499983,0.0011491661341317234,0.16495886260000106,0.012048245710043278,,,,,,,,,,,,,,,,,0.028348327099999793,0.0026058982191393713,0.029977102300000523,0.0026111155668988445,0.0,0.0,0.20561064794999914,0.012843834622202227,,,,,,,,,,,,,,,,,,,8.612730000017166e-05,1.56451279610646e-05,0.001666895900000398,8.532569551643812e-05,0.001666895900000398,8.532569551643812e-05,0.002887710400000998,0.0005392159039433435,0.0017043687999994007,0.00022049661880241305,0.0009392228500001209,0.00012723365849351878,0.0009574790999991479,0.00020902010345895118,0.0003677415999998601,6.989945414049937e-05,2.6002050000784037e-05,7.554671934739221e-06,0.019674658399999247,0.0019291807425050138,,,,,,,,,,,,,,
1,1000,Non-random,0.34108772929999953,0.010450542207230431,0.0123034582499983,0.0011491661341317234,0.17402029575000064,0.010636946804066821,,,,,,,,,,,,,,,,,0.34108772929999953,0.010450542207230431,0.341083356350001,0.010450875709775747,4.372949998554532e-06,7.99732818044297e-07,0.5274114832999984,0.0120478316667737,,,,,,,,,,,,,0.32087752725000057,0.010404889910834571,0.019811541599999316,0.0006338585998824344,0.00039428750000105597,0.0001852003394131284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1000,Random Projection,0.027310189900000024,0.0014988911813307699,0.0123034582499983,0.0011491661341317234,0.1646182855000003,0.012836638930050165,0.00016969374999966646,4.43578969198455e-06,0.003439495699998929,0.0005293320178269484,0.0017578665500000313,0.00019753462087437315,0.0009245687999982266,0.0001562130979612513,0.0009445646500005012,0.0001943401936995013,0.00035424170000020183,8.897966301717583e-05,2.6281150000784236e-05,8.2136675577894e-06,0.019682022950000898,0.0011317752141028453,0.027310189900000024,0.0014988911813307699,0.02729873524999924,0.001497868445059038,1.1454650000786159e-05,2.515506572386129e-06,0.20423193364999861,0.013693904268122994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1000,Random Sampling,0.05653384365000065,0.003200987775909443,0.0123034582499983,0.0011491661341317234,0.19668745630000012,0.014051992360363611,,,,,,,,,,,,,,,,,0.05653384365000065,0.003200987775909443,0.05652401264999831,0.003200941915952496,9.831000002336054e-06,2.333346026053276e-06,0.26552475819999904,0.01623806629440093,0.004039743749999403,0.00014882747637065826,0.006672410400000217,0.0005071773295343337,0.019694020899998322,0.0019589479161632385,0.0007290645499988813,0.00013219114423925615,0.002297637550000786,0.0008918587856847041,0.023091135500000703,0.0012347150212866284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1000,SIGN Bidirectional,0.03469577079999979,0.0014920883161189593,0.0123034582499983,0.0011491661341317234,0.1662170979999992,0.012554018074925849,,,,,,,,,,,,,,,,,0.03469577079999979,0.0014920883161189593,0.03468517690000432,0.001491889717599148,1.0593899995470224e-05,9.904666599710019e-07,0.2132163270499973,0.013312514958816846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018641654999989042,2.896010714387492e-05,0.009773047999999918,0.0006822132290198447,0.0037833395499990985,0.0003963382373490608,0.0009489084000005477,0.00013625764792658796,0.0003372999000021082,6.217180592765014e-05,2.5143800001004023e-05,6.5378607364163205e-06,0.019631020700001757,0.000982945814197892
1,1200,CountSketch,0.031045860400000437,0.003331742650866809,0.019204449899999077,0.0020888295072356523,0.2225488981500007,0.023996399453397366,,,,,,,,,,,,,,,,,0.031045860400000437,0.003331742650866809,0.03367265570000129,0.0035612364946552557,0.0,0.0,0.2727992084500002,0.02598294606782668,,,,,,,,,,,,,,,,,,,9.541885000317052e-05,2.147647472639501e-05,0.0026678664499982575,0.00027726025808179,0.0026678664499982575,0.00027726025808179,0.0031135022500009767,0.0003486982761201196,0.0017514478999999029,0.00017859994313903485,0.0010158645500020214,0.00021045215163241392,0.001071820849999483,0.00016145313293076117,0.0002201665500003003,5.9405410945062164e-05,2.958324999937645e-05,8.20281501129188e-06,0.02103911859999954,0.0025559683678598615,,,,,,,,,,,,,,
1,1200,Non-random,0.49391621879999903,0.0322015922647971,0.019204449899999077,0.0020888295072356523,0.24080664585000022,0.019513544898252713,,,,,,,,,,,,,,,,,0.49391621879999903,0.0322015922647971,0.4939112916500051,0.03220185847070219,4.927149993960711e-06,8.544120995810324e-07,0.7539273145499983,0.040785969012937684,,,,,,,,,,,,,0.4701648980000009,0.02769444746853443,0.023165349950001256,0.006101643311315444,0.0005810437000029367,0.00014724296876254304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,Random Projection,0.02945204380000206,0.003244035569789601,0.019204449899999077,0.0020888295072356523,0.22093900400000024,0.018723779452178704,0.0002066041500007998,1.8938476034184762e-05,0.0039085395999990166,0.0005029694104731962,0.0018496188000000301,0.00029182724146816966,0.0010999521000009337,0.00035334967883969223,0.0011516708000009145,0.00022406314510952733,0.000236447799999695,7.895875496237564e-05,2.91293000003634e-05,8.487881175702282e-06,0.02095830620000001,0.002428290212856721,0.02945204380000206,0.003244035569789601,0.029440268750001764,0.0032429958058097824,1.177505000029555e-05,2.5654709367726383e-06,0.26959549770000135,0.021407761215727673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,Random Sampling,0.06424400004999882,0.00451775233155199,0.019204449899999077,0.0020888295072356523,0.24891910634999803,0.015257177855838074,,,,,,,,,,,,,,,,,0.06424400004999882,0.00451775233155199,0.06423435634999705,0.0045177553673255025,9.64370000176018e-06,2.2662378084855205e-06,0.3323675562999959,0.01859879827177599,0.005727083400000765,0.00022697296084079596,0.009496662450000314,0.00014192412421289142,0.02045165829999789,0.0030032577181499202,0.0009328041499983897,0.00032096357368180324,0.0027209166500000493,0.00042221155778320783,0.02490523139999965,0.002040792472190804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,SIGN Bidirectional,0.03664509400000213,0.003110058467654581,0.019204449899999077,0.0020888295072356523,0.2194608375999998,0.01572323961043248,,,,,,,,,,,,,,,,,0.03664509400000213,0.003110058467654581,0.036633789199996866,0.003108360641268125,1.1304800005262904e-05,2.7297017691422336e-06,0.275310381500001,0.016300991783885686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002263663999997334,3.5434555665362464e-05,0.009856708249999003,0.0008032432402827929,0.004657975099998879,0.0005737023535440344,0.0009790458500013699,0.00017370898026422392,0.00018276654999951347,4.660207555307126e-05,2.7064600001125427e-05,8.353064880643245e-06,0.020703862449997244,0.0019768843928057687
2,200,CountSketch,0.017529908350000057,0.002857427192091738,0.0007075730000011049,7.61560240999376e-05,0.01185871684999853,0.0017872389730162264,,,,,,,,,,,,,,,,,0.017529908350000057,0.002857427192091738,0.017798272899995738,0.002884124170402037,0.0,0.0,0.03009619819999969,0.003669813724113321,,,,,,,,,,,,,,,,,,,5.98563000025365e-05,1.0855056622249207e-05,0.00029601659999798355,4.8697613759850104e-05,0.00029601659999798355,4.8697613759850104e-05,0.00033084364999851345,4.3527753494659684e-05,0.0002996583500014083,5.2640037422797606e-05,0.0001087313000006418,1.8706358403095024e-05,0.0001109644999992554,1.1366934854716741e-05,0.00026652294999891525,3.060823720212338e-05,6.693849999805934e-06,1.520004787084736e-06,0.016022968799998694,0.00276506454595896,,,,,,,,,,,,,,
2,200,Non-random,0.0351581771499994,0.0039065345552417715,0.0007075730000011049,7.61560240999376e-05,0.011904685350002353,0.0007989683084050161,,,,,,,,,,,,,,,,,0.0351581771499994,0.0039065345552417715,0.035155156099995824,0.0039062886533947835,3.021050003582104e-06,6.453899241488576e-07,0.04777043550000286,0.004399292976225292,,,,,,,,,,,,,0.01965964364999877,0.0031822415619978135,0.01547938954999779,0.0019413982862548649,1.61228999992602e-05,4.195093449643545e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,200,Random Projection,0.01787209164999908,0.0028270803738035546,0.0007075730000011049,7.61560240999376e-05,0.011651872950001519,0.0012245166863892843,3.822720000172808e-05,5.133722120464404e-06,0.000493931449999252,0.00030389906341709156,0.0003133209000004911,6.571998196061907e-05,0.000109518799997943,5.591747383598056e-05,0.0001736875999995391,0.0002579367015236571,0.00030132500000021876,0.00010612783458369945,7.818549998006574e-06,3.4060631905999754e-06,0.016428668649999877,0.0024709009477167673,0.01787209164999908,0.0028270803738035546,0.017866498149997058,0.0028263224241394016,5.593500002021301e-06,1.3602979804128951e-06,0.0302315376000017,0.0031968849059455825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,200,Random Sampling,0.029409431200000568,0.003628372809422719,0.0007075730000011049,7.61560240999376e-05,0.01242520005000003,0.001754050761494823,,,,,,,,,,,,,,,,,0.029409431200000568,0.003628372809422719,0.02940409554999803,0.003627392287609965,5.335650002535886e-06,1.4544935530838144e-06,0.0425422042500017,0.003936091879680896,0.00027640209999830746,5.804262018922804e-05,0.0002897186999994972,5.8498247976699905e-05,0.011483306150000061,0.0018304291877262843,8.124989999913623e-05,2.462446110957169e-05,7.309790000036287e-05,1.4520487633284958e-05,0.017200320800000668,0.0027569131491191655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,200,SIGN Bidirectional,0.01855040625000015,0.002126552863685304,0.0007075730000011049,7.61560240999376e-05,0.011688745949999912,0.0009213220778066892,,,,,,,,,,,,,,,,,0.01855040625000015,0.002126552863685304,0.018544106299997764,0.002125573907630602,6.299950002386368e-06,1.5941469049215176e-06,0.03094672520000117,0.0023540960699532025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4664600001453894e-05,8.449237177183522e-06,0.00149824784999808,0.0001705251077447865,0.0004591165499995498,0.00011938838696223096,0.000122029199999929,5.564386589854033e-05,0.0003366041999996128,0.00014387245113536907,8.14180000006104e-06,4.616015353469087e-06,0.016075302099999078,0.0018637085761056176
