experiment,density_level,rep,seed,n,K,m,rho_n,a_in,b_out,signal_gap,p_in,p_out,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,sampling_mode,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,method_wall_sec,algorithm_total_wall_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
density_background_fixed_gap,2,5,2026250709,6000,6,3,24.0,36.0,4.0,32.0,2.4e-05,2.666666666666667e-06,116806,699152,0.01942088888888889,0.7256770419189706,0.1312443750211969,sparse,0,0.0,58.403,90.0,117221.38133333334,19.53689688888889,58.61069066666667,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8076666666666666,0.002714053244844373,0.005154035664688255,0.0040924170752987266,0.033213583054021,0.0004902919754385948,0.4155939160846174,0.44929916609544307,0.8152813534860018,0.39622709703037057,0.45603012503124774,1.3062192080542445,,,,,,,,,,,0.00018587498925626278,36.0,142.0,196.0,0.0,0.0057296670274809,0.011491000070236623,0.007735415943898261,0.007129458012059331,0.0006263330578804016,0.00014529097825288773
density_background_fixed_gap,3,1,2026350705,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283764,1667166,0.046310166666666666,1.8262890840414912,0.3376650420250371,sparse,0,0.0,141.882,188.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Non-random eigsh,non_random,0.07350000000000001,0.8311928436392059,0.789255174767963,0.0034130000276491046,0.08586887503042817,7.27078877389431e-05,0.08464054099749774,0.17058333405293524,0.9999999999999999,0.4237965072272703,0.18123062490485609,2.334536249982193,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,3,1,2026350705,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283764,1667166,0.046310166666666666,1.8262890840414912,0.3376650420250371,sparse,0,0.0,141.882,188.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8140000000000001,0.0010942920914713498,0.0026773575885297688,0.003579750075004995,0.07033699995372444,0.00015895802062004805,0.47963983297813684,0.5501367920078337,0.8877717527845856,0.36275831496521077,0.5656240000389516,2.7140899170190096,0.000858458923175931,0.038306707981973886,0.007458875072188675,0.023069874965585768,0.00046150002162903547,8.01250571385026e-05,,,,,,,,,,,,,,,
density_background_fixed_gap,3,1,2026350705,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283764,1667166,0.046310166666666666,1.8262890840414912,0.3376650420250371,sparse,0,0.0,141.882,188.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Random sampling,random_sampling,0.8195,0.00018178540310498218,0.0033856091374849778,0.0038531660102307796,0.141930166981183,9.391701314598322e-05,0.3722003329312429,0.5142268750350922,1.4187033307268067,1.1947188188693854,0.5278592079412192,2.6781785429921,,,,,,,0.02929849992506206,836583.0,251947.0,0.3,,,,,,,,,,,
density_background_fixed_gap,3,1,2026350705,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283764,1667166,0.046310166666666666,1.8262890840414912,0.3376650420250371,sparse,0,0.0,141.882,188.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.817,0.0008403733122485368,0.002294504028428759,0.0034603748936206102,0.047606625012122095,0.000163292046636343,0.3700959589332342,0.417867208016105,0.8698788909987251,0.36267933175099715,0.4298343330156058,2.581820002058521,,,,,,,,,,,0.0006101659964770079,36.0,137.0,198.0,0.0,0.006652708048932254,0.02328650001436472,0.003919499926269054,0.012181999976746738,0.0004456250462681055,7.641699630767107e-05
density_background_fixed_gap,3,2,2026350706,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283521,1665434,0.046262055555555556,1.7393584999954328,0.3397074999520555,sparse,0,0.0,141.7605,187.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Non-random eigsh,non_random,0.07566666666666666,0.8266805345343256,0.7848487026050605,0.0034449580125510693,0.08679350011516362,7.320800796151161e-05,0.06885462498757988,0.1557225410360843,0.9999999999999996,0.42246558183554095,0.1668659580172971,2.2347873330581933,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,3,2,2026350706,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283521,1665434,0.046262055555555556,1.7393584999954328,0.3397074999520555,sparse,0,0.0,141.7605,187.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8103333333333333,0.0015127154464456732,0.0032467589818786584,0.003088708035647869,0.07213733403477818,0.00047691608779132366,0.47328304208349437,0.5458984579890966,0.8209581682923408,0.36265961554032267,0.5593137920368463,2.624963292153552,0.0009205419337376952,0.04128487501293421,0.007783500012010336,0.02148216706700623,0.00046612496953457594,7.079099304974079e-05,,,,,,,,,,,,,,,
density_background_fixed_gap,3,2,2026350706,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283521,1665434,0.046262055555555556,1.7393584999954328,0.3397074999520555,sparse,0,0.0,141.7605,187.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Random sampling,random_sampling,0.8173333333333334,0.00018453369858151,0.0027987967945496814,0.003003458958119154,0.16695537499617785,0.00010149995796382427,0.267630708985962,0.43468937498982996,1.4135278286795032,1.1941146935346518,0.44859587505925447,2.513753583887592,,,,,,,0.03197212505619973,835717.0,251246.0,0.3,,,,,,,,,,,
density_background_fixed_gap,3,2,2026350706,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,283521,1665434,0.046262055555555556,1.7393584999954328,0.3397074999520555,sparse,0,0.0,141.7605,187.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.815,0.0007337752493895422,0.0022822527341435157,0.034688209067098796,0.06539070792496204,0.00014670903328806162,0.38401008304208517,0.44954854098614305,0.8448204509150496,0.362838235779534,0.4620436670957133,2.5286134999478236,,,,,,,,,,,0.00040079199243336916,36.0,146.0,187.0,0.0,0.006969165988266468,0.02358758298214525,0.009694832959212363,0.0239915419369936,0.00038129102904349566,6.937503349035978e-05
density_background_fixed_gap,3,3,2026350707,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284829,1672644,0.046462333333333335,2.171083082910627,0.5239797920221463,sparse,0,0.0,142.4145,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Non-random eigsh,non_random,0.06816666666666671,0.842985072272983,0.8011826567756751,0.0046807919861748815,0.09027845901437104,0.00010745902545750141,0.06581962504424155,0.1562068749917671,1.0,0.42351843863652183,0.16998274996876717,2.8512684180168435,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,3,3,2026350707,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284829,1672644,0.046462333333333335,2.171083082910627,0.5239797920221463,sparse,0,0.0,142.4145,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8173333333333334,0.0003398282798188715,0.0016457036340259122,0.004214416956529021,0.08766266598831862,0.0005297079915180802,0.4129215000430122,0.5011157910339534,0.8152040711680184,0.36259106843088146,0.5198805420659482,3.1961767489556223,0.0012678749626502395,0.05129650002345443,0.01151558302808553,0.022825583000667393,0.0005012499168515205,0.00011908297892659903,,,,,,,,,,,,,,,
density_background_fixed_gap,3,3,2026350707,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284829,1672644,0.046462333333333335,2.171083082910627,0.5239797920221463,sparse,0,0.0,142.4145,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Random sampling,random_sampling,0.8180000000000001,0.0003094171396923907,0.0036217158428845306,0.0031780418939888477,0.1667513749562204,7.283303420990705e-05,0.3415388750145212,0.5083646659040824,1.4177876057395442,1.1939043161847747,0.5200407500378788,3.203425957937725,,,,,,,0.02761404193006456,839322.0,251926.0,0.3,,,,,,,,,,,
density_background_fixed_gap,3,3,2026350707,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284829,1672644,0.046462333333333335,2.171083082910627,0.5239797920221463,sparse,0,0.0,142.4145,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8161666666666667,0.0008840476449936494,0.0023315996186827766,0.0035522920079529285,0.060155582963488996,0.0004117500502616167,0.4250554160680622,0.48562337504699826,0.8955487205202664,0.36281905123890423,0.4974794590380043,3.180685624014586,,,,,,,,,,,0.00019479100592434406,36.0,143.0,189.0,0.0,0.00799383397679776,0.02375991700682789,0.0033545830519869924,0.024242624989710748,0.0004813750274479389,9.14169941097498e-05
density_background_fixed_gap,3,4,2026350708,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284796,1672616,0.046461555555555555,1.7746707920450717,0.3530178749933839,sparse,0,0.0,142.398,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Non-random eigsh,non_random,0.06366666666666665,0.8529753109885567,0.8115943889425697,0.003250374924391508,0.08714141708333045,8.841697126626968e-05,0.10839887498877943,0.19562975002918392,1.0000000000000009,0.42378643734140276,0.2067494159564376,2.3233173760818318,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,3,4,2026350708,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284796,1672616,0.046461555555555555,1.7746707920450717,0.3530178749933839,sparse,0,0.0,142.398,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8141666666666667,0.0009988683732560075,0.002572205882806964,0.0028939159819856286,0.061684041982516646,0.00013212498743087053,0.4466659580357373,0.5084835409652442,0.8804045880175915,0.3628803947607688,0.5216975000221282,2.6361707920441404,0.0013834169367328286,0.04035183403175324,0.0037674580235034227,0.015572000062093139,0.0004075829638168216,0.00012229103595018387,,,,,,,,,,,,,,,
density_background_fixed_gap,3,4,2026350708,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284796,1672616,0.046461555555555555,1.7746707920450717,0.3530178749933839,sparse,0,0.0,142.398,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Random sampling,random_sampling,0.8180000000000001,0.00028564940277401934,0.003051994861843495,0.00300437503028661,0.21037337509915233,9.662506636232138e-05,0.3785126250004396,0.5889840829186141,1.4207801943878782,1.1948075091421755,0.6004026669543236,2.71667129220441,,,,,,,0.03107199992518872,839308.0,251684.0,0.3,,,,,,,,,,,
density_background_fixed_gap,3,4,2026350708,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284796,1672616,0.046461555555555555,1.7746707920450717,0.3530178749933839,sparse,0,0.0,142.398,186.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8128333333333333,0.0015675669128866609,0.003308001208317099,0.0029807500541210175,0.054547166102565825,0.0013077919138595462,0.4220966249704361,0.4779531250242144,0.8818035038543002,0.3626581267452776,0.4897740000160411,2.605640250025317,,,,,,,,,,,0.00026549992617219687,36.0,144.0,184.0,0.0,0.006771499989554286,0.026033000089228153,0.0032935839844867587,0.017163999960757792,0.0005486670415848494,0.0001477920450270176
density_background_fixed_gap,3,5,2026350709,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284671,1672622,0.046461722222222224,1.7851460410747677,0.3480398750398308,sparse,0,0.0,142.3355,183.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Non-random eigsh,non_random,0.07399999999999995,0.8302268037718331,0.7880860157769003,0.00283708400093019,0.0988761669723317,7.774995174258947e-05,0.11523687501903623,0.21419199998490512,1.0000000000000004,0.4226267253749263,0.22530504199676216,2.347376708057709,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,3,5,2026350709,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284671,1672622,0.046461722222222224,1.7851460410747677,0.3480398750398308,sparse,0,0.0,142.3355,183.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8073333333333333,0.0018180226661087657,0.003699525556271682,0.0031573340529575944,0.07112187496386468,0.000408667023293674,0.47260712494608015,0.5441384579753503,0.8481930029208983,0.36266173327605067,0.555729000014253,2.677323583047837,0.0008862500544637442,0.04367129202000797,0.004226749995723367,0.021539167035371065,0.0005575419636443257,0.00012629199773073196,,,,,,,,,,,,,,,
density_background_fixed_gap,3,5,2026350709,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284671,1672622,0.046461722222222224,1.7851460410747677,0.3480398750398308,sparse,0,0.0,142.3355,183.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,Random sampling,random_sampling,0.8208333333333333,0.00022617656509664723,0.0039313347103186996,0.0037960000336170197,0.16663412505295128,7.195794023573399e-05,0.39898433291818947,0.5656921670306474,1.417260742619557,1.1937691598516313,0.5768955419771373,2.698876332025975,,,,,,,0.027231750078499317,839311.0,251659.0,0.3,,,,,,,,,,,
density_background_fixed_gap,3,5,2026350709,6000,6,3,32.0,40.0,8.0,32.0,3.555555555555555e-05,7.111111111111111e-06,284671,1672622,0.046461722222222224,1.7851460410747677,0.3480398750398308,sparse,0,0.0,142.3355,183.0,284231.1822222222,47.3718637037037,142.11559111111112,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.812,0.0004625106080179157,0.0019796794907878928,0.003336917026899755,0.054521666024811566,0.00027133303228765726,0.3418429590528831,0.3966372919967398,0.8189987375210785,0.3622053472753643,0.40904349996708333,2.529821874224581,,,,,,,,,,,0.0001871250569820404,36.0,140.0,187.0,0.0,0.007237957906909287,0.023579832981340587,0.003542124992236495,0.018552958965301514,0.0011286659864708781,0.00014287501107901335
density_background_fixed_gap,4,1,2026450705,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,616988,3520318,0.09778661111111112,3.9693037499673665,0.9081343340221792,sparse,0,0.0,308.494,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Non-random eigsh,non_random,0.0651666666666667,0.8496278966193166,0.8078556105416906,0.004161124932579696,0.19792945799417794,7.591699250042439e-05,0.07386316603515297,0.2718697920208797,0.9999999999999999,0.39389165932765363,0.30481512495316565,5.149306625011377,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,4,1,2026450705,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,616988,3520318,0.09778661111111112,3.9693037499673665,0.9081343340221792,sparse,0,0.0,308.494,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8078333333333333,0.001006590020719494,0.002530006281906796,0.003340291907079518,0.12539983296301216,0.0006086670327931643,0.4940750829409808,0.6200854579219595,0.8225830558600151,0.34826412789782807,0.6464557499857619,5.497521666926332,0.0008749159751459956,0.08948570804204792,0.006166417035274208,0.02831066690851003,0.0004047499969601631,8.366699330508709e-05,,,,,,,,,,,,,,,
density_background_fixed_gap,4,1,2026450705,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,616988,3520318,0.09778661111111112,3.9693037499673665,0.9081343340221792,sparse,0,0.0,308.494,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Random sampling,random_sampling,0.8160000000000001,8.848850900400397e-05,0.002861422943706662,0.004343791981227696,0.29617225006222725,7.433397695422173e-05,0.33059491706080735,0.6268432920332998,1.4157550787480022,1.1675947201284929,0.6517303750151768,5.5042795850895345,,,,,,,0.05804812489077449,1763159.0,528694.0,0.3,,,,,,,,,,,
density_background_fixed_gap,4,1,2026450705,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,616988,3520318,0.09778661111111112,3.9693037499673665,0.9081343340221792,sparse,0,0.0,308.494,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8158333333333333,0.00041977534193521484,0.0017351088711932824,0.003206792054697871,0.10875437501817942,0.00020400003995746374,0.3151683749165386,0.42412799992598593,0.8829121313759911,0.3484257760638656,0.4497724579414353,5.301564833964221,,,,,,,,,,,0.0003600410418584943,36.0,133.0,190.0,0.0,0.010707125067710876,0.05060283304192126,0.010720249963924289,0.035406332928687334,0.00046508293598890305,8.441600948572159e-05
density_background_fixed_gap,4,2,2026450706,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,619180,3532492,0.09812477777777778,3.964705042075366,0.8940539580071345,sparse,0,0.0,309.59,373.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Non-random eigsh,non_random,0.05349999999999999,0.8757458496628884,0.8367659209121744,0.0037623330717906356,0.19534929189831018,7.241603452712297e-05,0.061844834010116756,0.257267750101164,0.9999999999999997,0.3943025592995076,0.2827222499763593,5.116025542025454,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,4,2,2026450706,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,619180,3532492,0.09812477777777778,3.964705042075366,0.8940539580071345,sparse,0,0.0,309.59,373.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.815,0.0004155412352755817,0.0017447080283720844,0.0033096669940277934,0.15670379204675555,0.0003298749215900898,0.47746529208961874,0.634500875021331,0.885626804832548,0.3480132852603969,0.6614468339830637,5.493257959140465,0.0015892500523477793,0.09540999995078892,0.008849291014485061,0.048296375083737075,0.0009920409647747874,0.00014758401084691286,,,,,,,,,,,,,,,
density_background_fixed_gap,4,2,2026450706,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,619180,3532492,0.09812477777777778,3.964705042075366,0.8940539580071345,sparse,0,0.0,309.59,373.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Random sampling,random_sampling,0.8246666666666667,3.589434733222277e-05,0.0024252643023427237,0.002844666945748031,0.35100637504365295,8.66670161485672e-05,0.3362002500798553,0.6872951660770923,1.410884085686947,1.1669251133592466,0.7130699170520529,5.546052292222157,,,,,,,0.05853687506169081,1769246.0,531233.0,0.3,,,,,,,,,,,
density_background_fixed_gap,4,2,2026450706,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,619180,3532492,0.09812477777777778,3.964705042075366,0.8940539580071345,sparse,0,0.0,309.59,373.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8141666666666667,0.0006578538910688177,0.0020588287777110674,0.0034001669846475124,0.11674529197625816,0.00015924999024719,0.3475747089833021,0.4644810419995338,0.8584280452803142,0.3484329293535603,0.4881832080427557,5.323238251032308,,,,,,,,,,,0.0008089999901130795,36.0,140.0,195.0,0.0,0.012036458007059991,0.05071541597135365,0.003410374978557229,0.04766062495764345,0.0009025830077007413,0.00011387502308934927
density_background_fixed_gap,4,3,2026450707,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617669,3523344,0.09787066666666666,4.121373791014776,0.9451807499863207,sparse,0,0.0,308.8345,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Non-random eigsh,non_random,0.053333333333333344,0.8760462561676002,0.8367663572661808,0.0031259580282494426,0.19700566690880805,7.66250304877758e-05,0.06889250001404434,0.26597583398688585,0.9999999999999997,0.39506779384546026,0.29047450004145503,5.3325293329544365,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,4,3,2026450707,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617669,3523344,0.09787066666666666,4.121373791014776,0.9451807499863207,sparse,0,0.0,308.8345,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8123333333333334,0.0014778027578732228,0.0031845370007916782,0.004140834091231227,0.1462995830224827,0.00013408297672867775,0.4581964579410851,0.604631083086133,0.8620311585190505,0.34813949182678344,0.6428068750537932,5.671184664941393,0.0008644169429317117,0.1054959159810096,0.005848500062711537,0.03309875004924834,0.00047500000800937414,0.00011862500105053186,,,,,,,,,,,,,,,
density_background_fixed_gap,4,3,2026450707,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617669,3523344,0.09787066666666666,4.121373791014776,0.9451807499863207,sparse,0,0.0,308.8345,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Random sampling,random_sampling,0.8206666666666667,0.000138123001404451,0.0031299220092641453,0.0034663749393075705,0.42032979207579046,7.720896974205971e-05,0.3832231250125915,0.803631916991435,1.4123027900408753,1.167290395407188,0.8314036660594866,5.87018466705922,,,,,,,0.06249166699126363,1764672.0,528668.0,0.3,,,,,,,,,,,
density_background_fixed_gap,4,3,2026450707,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617669,3523344,0.09787066666666666,4.121373791014776,0.9451807499863207,sparse,0,0.0,308.8345,378.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8181666666666667,0.0002781888009504437,0.0015202389366211274,0.003221999970264733,0.11630366591271013,0.00042654096614569426,0.32413283397909254,0.4408641669433564,0.7943791896767918,0.34809001483476193,0.4663300409447402,5.507417581859045,,,,,,,,,,,0.00018333399202674627,36.0,142.0,185.0,0.0,0.01106620894279331,0.05073808296583593,0.004468166967853904,0.0489560830174014,0.0004806669894605875,8.779193740338087e-05
density_background_fixed_gap,4,4,2026450708,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617863,3524170,0.09789361111111111,4.269512332975864,0.9771362910978496,sparse,0,0.0,308.9315,382.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Non-random eigsh,non_random,0.05466666666666664,0.87310303635891,0.8345763871895227,0.0027883340371772647,0.16864691697992384,0.00046616699546575546,0.11886233405675739,0.2879766250262037,0.9999999999999998,0.3948137800568844,0.31263920792844146,5.534624042105861,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,4,4,2026450708,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617863,3524170,0.09789361111111111,4.269512332975864,0.9771362910978496,sparse,0,0.0,308.9315,382.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8125,0.0006541353386485833,0.002039696950384215,0.0034855830017477274,0.18602683302015066,0.0004992909962311387,0.45247454196214676,0.6390020420076326,0.8734917559901307,0.3483692928799712,0.6722215419868007,5.885649290052243,0.0013927919790148735,0.11578541598282754,0.012820250005461276,0.05493275006301701,0.0008536659879609942,0.00016291695646941662,,,,,,,,,,,,,,,
density_background_fixed_gap,4,4,2026450708,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617863,3524170,0.09789361111111111,4.269512332975864,0.9771362910978496,sparse,0,0.0,308.9315,382.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Random sampling,random_sampling,0.8208333333333333,0.00019218057826516453,0.0038512109820299455,0.0033927500480785966,0.32132570806425065,7.512501906603575e-05,0.30899791594129056,0.6304006669670343,1.4045740540196132,1.166226753028377,0.6555295420112088,5.877047373098321,,,,,,,0.06137537502218038,1765085.0,529073.0,0.3,,,,,,,,,,,
density_background_fixed_gap,4,4,2026450708,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,617863,3524170,0.09789361111111111,4.269512332975864,0.9771362910978496,sparse,0,0.0,308.9315,382.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8198333333333333,0.00024215628141063876,0.001595651378158588,0.0035230829380452633,0.12355558306444436,0.00015087495557963848,0.3164893329376355,0.4401969169266522,0.8348250278984591,0.34833934147238604,0.46533608296886086,5.6868444150313735,,,,,,,,,,,0.00019270903430879116,36.0,131.0,196.0,0.0,0.012299165944568813,0.05735100002493709,0.008376667043194175,0.04307812498882413,0.0008210419910028577,0.00010766694322228432
density_background_fixed_gap,4,5,2026450709,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,618643,3529124,0.09803122222222223,4.122939917026088,0.9643096249783412,sparse,0,0.0,309.3215,379.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Non-random eigsh,non_random,0.057666666666666644,0.8663938231467216,0.8262416940807291,0.003436499973759055,0.19185870909132063,7.270800415426493e-05,0.06214870803523809,0.25408170802984387,0.9999999999999984,0.39406444449409095,0.2784304169472307,5.341329667135142,,,,,,,,,,,,,,,,,,,,,
density_background_fixed_gap,4,5,2026450709,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,618643,3529124,0.09803122222222223,4.122939917026088,0.9643096249783412,sparse,0,0.0,309.3215,379.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Gaussian RP,gaussian_random_projection,0.8136666666666666,0.0009085322133794499,0.002399945422474048,0.003234374918974936,0.12625700002536178,0.00013137503992766142,0.43321966694202274,0.5596089999889955,0.8215694974201894,0.34800713612347567,0.5830747080035508,5.646857584011741,0.0009280829690396786,0.0920486249960959,0.0037316250381991267,0.028973332955501974,0.00044883403461426497,6.51670852676034e-05,,,,,,,,,,,,,,,
density_background_fixed_gap,4,5,2026450709,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,618643,3529124,0.09803122222222223,4.122939917026088,0.9643096249783412,sparse,0,0.0,309.3215,379.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,Random sampling,random_sampling,0.8196666666666667,0.0004385362335802582,0.0035347553692117928,0.003946124925278127,0.3942920840345323,0.00017683394253253937,0.30442833399865776,0.6988992500118911,1.411230775997744,1.1673570796840826,0.7252937500597909,5.786146793980151,,,,,,,0.0655943340389058,1767562.0,529928.0,0.3,,,,,,,,,,,
density_background_fixed_gap,4,5,2026450709,6000,6,3,48.0,44.0,12.0,32.0,5.8666666666666665e-05,1.6e-05,618643,3529124,0.09803122222222223,4.122939917026088,0.9643096249783412,sparse,0,0.0,309.3215,379.0,618250.784,103.04179733333334,309.125392,0.02770835263696556,CountSketch RP,countsketch_random_projection,0.8181666666666667,-7.229595801231326e-05,0.0010330764379009095,0.0035371659323573112,0.11255916708614677,0.00037812499795109034,0.3320555000100285,0.4449946250533685,0.8867357684836243,0.34810604264991657,0.4698754589771852,5.532242334098555,,,,,,,,,,,0.00018295797053724527,36.0,143.0,191.0,0.0,0.01076637499500066,0.051353208953514695,0.004118124954402447,0.04494091705419123,0.0009763749549165368,0.0001300000585615635
