K,rep,method,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec
2,12,Random Projection,0.03887260006740689,0.02324960008263588,0.09708840004168451,0.00011989986523985863,0.0023425999097526073,0.000354300020262599,0.0005015998613089323,0.0007285000756382942,8.950009942054749e-05,1.2300210073590279e-05,0.034717499976977706,0.03887260006740689,0.038866200018674135,6.400048732757568e-06,0.15921060019172728,,,,,,,,,
2,12,Random Sampling,0.07178939995355904,0.02324960008263588,0.09863379993475974,,,,,,,,,0.07178939995355904,0.07177909999154508,1.0299962013959885e-05,0.19367279997095466,0.006297900108620524,0.016163300024345517,0.005956999957561493,0.0009163999930024147,0.006072100019082427,0.036372399888932705,,,
2,12,Non-random,0.4265370999928564,0.02324960008263588,0.10838099988177419,,,,,,,,,0.4265370999928564,0.4265353998634964,1.700129359960556e-06,0.5581676999572664,,,,,,,0.39014720008708537,0.03486049990169704,0.001527699874714017
2,13,Random Projection,0.04765329998917878,0.023798200068995357,0.10071579995565116,0.00012969993986189365,0.0024347000289708376,0.00035939994268119335,0.008275100030004978,0.0012147999368607998,0.00023499992676079273,2.8499867767095566e-05,0.03496630000881851,0.04765329998917878,0.0476434996817261,9.80030745267868e-06,0.1721673000138253,,,,,,,,,
2,13,Random Sampling,0.06688249995931983,0.023798200068995357,0.1016869000159204,,,,,,,,,0.06688249995931983,0.06687530013732612,7.1998219937086105e-06,0.1923676000442356,0.005405600182712078,0.01452720002271235,0.005743799963966012,0.0009166998788714409,0.006234199972823262,0.03404780011624098,,,
2,13,Non-random,0.2212689002044499,0.023798200068995357,0.10678980010561645,,,,,,,,,0.2212689002044499,0.22126680030487478,2.09989957511425e-06,0.3518569003790617,,,,,,,0.18332660011947155,0.03635470010340214,0.00158550008200109
2,14,Random Projection,0.06186020001769066,0.0241501999553293,0.10315280011855066,0.00013420009054243565,0.0025726999156177044,0.00041450001299381256,0.02205220004543662,0.0014759998302906752,0.0001346999779343605,1.3200100511312485e-05,0.035051999846473336,0.06186020001769066,0.06184949981980026,1.0700197890400887e-05,0.18916320009157062,,,,,,,,,
2,14,Random Sampling,0.07357910019345582,0.0241501999553293,0.09985819994471967,,,,,,,,,0.07357910019345582,0.07356870011426508,1.0400079190731049e-05,0.1975875000935048,0.005977499997243285,0.017423600191250443,0.00623900000937283,0.0009544999338686466,0.007061599986627698,0.03591249999590218,,,
2,14,Non-random,0.2349833999760449,0.0241501999553293,0.10732550011016428,,,,,,,,,0.2349833999760449,0.23498129984363914,2.100132405757904e-06,0.3664591000415385,,,,,,,0.1991446998436004,0.03428860008716583,0.0015479999128729105
2,15,Random Projection,0.03881769999861717,0.02160790003836155,0.105556899914518,0.00013749999925494194,0.002187300007790327,0.0003200999926775694,0.0005328000988811255,0.000712099950760603,7.839989848434925e-05,1.209997572004795e-05,0.03483060002326965,0.03881769999861717,0.03881089994683862,6.800051778554916e-06,0.16598249995149672,,,,,,,,,
2,15,Random Sampling,0.0712127999868244,0.02160790003836155,0.09833359997719526,,,,,,,,,0.0712127999868244,0.07120440015569329,8.399831131100655e-06,0.1911543000023812,0.0057656001299619675,0.01493910001590848,0.005959799978882074,0.0010816000867635012,0.006357799982652068,0.0371004999615252,,,
2,15,Non-random,0.49370400002226233,0.02160790003836155,0.10522859985940158,,,,,,,,,0.49370400002226233,0.4937013001181185,2.6999041438102722e-06,0.6205404999200255,,,,,,,0.4539143000729382,0.038223300129175186,0.0015636999160051346
2,16,Random Projection,0.04034740012139082,0.022458999883383512,0.10341829992830753,0.00013640010729432106,0.002226299839094281,0.0005868000444024801,0.0007666999008506536,0.0018915999680757523,0.00015380000695586205,2.059992402791977e-05,0.03455590014345944,0.04034740012139082,0.04033809993416071,9.300187230110168e-06,0.16622469993308187,,,,,,,,,
2,16,Random Sampling,0.06860210001468658,0.022458999883383512,0.10235549998469651,,,,,,,,,0.06860210001468658,0.06859329994767904,8.800067007541656e-06,0.1934165998827666,0.005472799995914102,0.015261700144037604,0.005289899883791804,0.0011477998923510313,0.005903900135308504,0.035517199896276,,,
2,16,Non-random,0.20735740009695292,0.022458999883383512,0.10675110016018152,,,,,,,,,0.20735740009695292,0.20735500007867813,2.400018274784088e-06,0.33656750014051795,,,,,,,0.1699426001869142,0.03580589988268912,0.0016065000090748072
2,17,Random Projection,0.04136059992015362,0.02241870015859604,0.103998500155285,0.00013950001448392868,0.0023865001276135445,0.0003419998101890087,0.000650700181722641,0.0007348000071942806,8.699996396899223e-05,1.2400094419717789e-05,0.03700060001574457,0.04136059992015362,0.04135350021533668,7.099704816937447e-06,0.16777780023403466,,,,,,,,,
2,17,Random Sampling,0.07866599992848933,0.02241870015859604,0.09496370004490018,,,,,,,,,0.07866599992848933,0.07865560031495988,1.039961352944374e-05,0.19604840013198555,0.007250300142914057,0.018431000178679824,0.007025099825114012,0.0010679999832063913,0.008096700068563223,0.03678450011648238,,,
2,17,Non-random,0.23166580009274185,0.02241870015859604,0.10903079994022846,,,,,,,,,0.23166580009274185,0.23166340007446706,2.400018274784088e-06,0.36311530019156635,,,,,,,0.19597369991242886,0.034366700099781156,0.0013230000622570515
2,18,Random Projection,0.03892439999617636,0.022019200026988983,0.09700200008228421,0.00011690007522702217,0.002010500058531761,0.00028280005790293217,0.00033219996839761734,0.0006977999582886696,7.730000652372837e-05,1.2400094419717789e-05,0.03538819984532893,0.03892439999617636,0.038918100064620376,6.299931555986404e-06,0.15794560010544956,,,,,,,,,
2,18,Random Sampling,0.06821159995160997,0.022019200026988983,0.0958555000834167,,,,,,,,,0.06821159995160997,0.06820480013266206,6.7998189479112625e-06,0.18608630006201565,0.005386700155213475,0.014507499989122152,0.0058253000024706125,0.0008668999653309584,0.00589519995264709,0.03572320006787777,,,
2,18,Non-random,0.2347431001253426,0.022019200026988983,0.11247549997642636,,,,,,,,,0.2347431001253426,0.23474010010249913,3.00002284348011e-06,0.36923780012875795,,,,,,,0.18912770017050207,0.04404529999010265,0.001567099941894412
2,19,Random Projection,0.040993399918079376,0.026451600017026067,0.09773549996316433,0.0001403999049216509,0.002797400113195181,0.00032240012660622597,0.0003847000189125538,0.0010738999117165804,0.00013340008445084095,1.8900027498602867e-05,0.03611489990726113,0.040993399918079376,0.04098600009456277,7.3998235166072845e-06,0.16518049989826977,,,,,,,,,
2,19,Random Sampling,0.07399229984730482,0.026451600017026067,0.0974296999629587,,,,,,,,,0.07399229984730482,0.0739820001181215,1.029972918331623e-05,0.19787359982728958,0.005374299827963114,0.01691849995404482,0.006171600194647908,0.0009238000493496656,0.00703190010972321,0.03756189998239279,,,
