K,rep,seed,n,m,rho_n,num_hyperedges_total,theta_nnz,theta_density,generation_wall_sec,hypergraph_laplacian_build_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,p_in,p_out,sampling_mode,method,method_key,misclassification_rate,ARI,NMI,metric_wall_sec,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,spectral_clustering_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_small_eig_sec,rp_lift_sec,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_small_eig_sec,cs_lift_sec
6,1,20860507,5000,3,8.0,32487,199004,0.00796016,0.528281750000005,0.07269975000001239,0,0.0,19.4922,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.777,0.012124837773957738,0.01891223321200599,0.01740666699998883,0.4663905000000028,0.00014166600000464769,0.5307324999999992,0.9972693340000092,1.060849919341335,0.7036523118872343,1.598246166000024,10.49364700000001,1.0168132919999948,8.90351676940918,511.69921875,511.69921875,0.0,,,,,,,0.007838290999998776,0.458529666000004,102002.0,71233.0,0.7,138973.0,,,,,,,,,,,
6,1,20860507,5000,3,8.0,32487,199004,0.00796016,0.528281750000005,0.07269975000001239,0,0.0,19.4922,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.6246,0.06702657099202727,0.07864611874436211,0.017310167000005094,0.20492258300001254,0.00039249999998958174,0.7217133749999931,0.9270341670000022,0.9999893528845857,0.5401586807501382,1.5280099580000126,9.564359999999965,0.9465506669999968,21.79771614074707,511.69921875,511.703125,0.00390625,,,,,,,,,,,,,0.0006147499999968886,166.0,15.0,50.0,0.0,0.0022782079999927873,0.08134837500000458,0.09612574999999879,0.013879583000004914,0.010337332999995397,0.00027024999999980537
6,2,20860508,5000,3,8.0,32565,199546,0.00798184,0.5411014589999894,0.07352670800000283,0,0.0,19.539,34.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.5152,0.14916249582199848,0.15838780821715495,0.02860729199998957,0.3418471670000116,0.00015633300000672534,0.4303349589999925,0.7723453750000004,0.9999999999999996,0.556055974189265,1.386966626000003,7.77403599999991,0.8034156660000065,6.8923797607421875,511.72265625,511.72265625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,2,20860508,5000,3,8.0,32565,199546,0.00798184,0.5411014589999894,0.07352670800000283,0,0.0,19.539,34.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.74,0.02781932372079292,0.03929365799235537,0.0176795840000068,0.27299304199999597,0.0002911250000039445,0.5664245829999999,0.8397143330000034,0.9999917943492889,0.539218737937738,1.454336916999992,7.850671000000034,0.8605937079999961,28.057734489440918,511.72265625,518.078125,6.35546875,0.010282000000003677,0.13721099999999353,0.0971410000000077,0.015996749999999338,0.012022125000001438,0.0002740000000045484,,,,,,,,,,,,,,,,,
6,2,20860508,5000,3,8.0,32565,199546,0.00798184,0.5411014589999894,0.07352670800000283,0,0.0,19.539,34.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.7694,0.012823836324985363,0.019273102458624247,0.017570667000001094,0.4500090420000049,0.0001417910000043321,0.4765138329999985,0.9266694159999957,1.0618933405776172,0.7029916101301964,1.541292833,9.635718999999995,0.946402875000004,8.954452514648438,518.078125,518.11328125,0.03515625,,,,,,,0.008021083000002704,0.4419643339999908,102273.0,71804.0,0.7,140137.0,,,,,,,,,,,
6,2,20860508,5000,3,8.0,32565,199546,0.00798184,0.5411014589999894,0.07352670800000283,0,0.0,19.539,34.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.706,0.03817610946056896,0.04862979521816225,0.017451041000001055,0.20542475000000593,0.00026145800001131647,0.5023422499999981,0.7080332499999997,0.9999909465418856,0.5398896700289713,1.3226566250000076,7.572149999999965,0.727641833000007,21.803918838500977,518.11328125,518.11328125,0.0,,,,,,,,,,,,,0.0006127919999983078,166.0,15.0,46.0,0.0,0.0022890409999973826,0.08289495799999713,0.09625320899999679,0.013249957999988737,0.009819750000005456,0.0002574170000002596
6,3,20860509,5000,3,8.0,32610,199804,0.00799216,0.5295659580000063,0.0733156669999886,0,0.0,19.566,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.4542,0.2086206340710307,0.21251690487363353,0.01774025000000279,0.26214920800001096,0.00022958299999231713,0.28945870799999796,0.551845833999991,0.9999999999999999,0.5565996462317364,1.154719123999996,5.765423999999939,0.5720515000000006,6.901237487792969,518.11328125,518.11328125,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,3,20860509,5000,3,8.0,32610,199804,0.00799216,0.5295659580000063,0.0733156669999886,0,0.0,19.566,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.7082,0.04229243828782751,0.05439624373662385,0.018636125000000447,0.22618870800000934,0.0002640419999977439,0.5988745410000007,0.8253322500000024,0.9999915810673335,0.53853781258168,1.4282089160000027,8.714977999999974,0.8462001249999958,28.06068706512451,518.11328125,518.11328125,0.0,0.00991537500000561,0.09938766700000201,0.09262416699999676,0.01446458300000586,0.009483750000001123,0.0002635410000095817,,,,,,,,,,,,,,,,,
6,3,20860509,5000,3,8.0,32610,199804,0.00799216,0.5295659580000063,0.0733156669999886,0,0.0,19.566,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.7542,0.01880335742187498,0.02622514977369857,0.017596874999995293,0.4400630829999983,0.00014558300000544477,0.5286694159999996,0.9688831670000013,1.0629284855801273,0.7041156461418865,1.5717597069999982,10.207543999999984,0.9887682909999995,8.963703155517578,518.11328125,518.1328125,0.01953125,,,,,,,0.007858959000003551,0.432181583000002,102402.0,71879.0,0.7,140249.0,,,,,,,,,,,
6,3,20860509,5000,3,8.0,32610,199804,0.00799216,0.5295659580000063,0.0733156669999886,0,0.0,19.566,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.716,0.03535246904714653,0.04648523613296244,0.017623958000001494,0.2086146249999956,0.00043445900000449456,0.5814092090000003,0.7904657079999993,0.9999899473660828,0.5396207737454922,1.3933399179999952,8.348729000000048,0.8104408330000012,21.80687141418457,518.1328125,518.1328125,0.0,,,,,,,,,,,,,0.0006675839999985556,166.0,19.0,49.0,0.0,0.0023857919999983324,0.08980762499999173,0.09291583300000639,0.013554166999995232,0.008908791000010297,0.00028937499999415195
6,4,20860510,5000,3,8.0,32502,199110,0.0079644,0.5374698749999993,0.07366583399999627,0,0.0,19.5012,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.5818,0.1332501642945209,0.1461437517301015,0.017926666999997565,0.35554487500000675,0.00015308300000071995,0.4288364169999994,0.7845417500000025,0.9999999999999999,0.5567507217608743,1.3956700840000025,8.024135999999999,0.8047889169999962,6.877410888671875,518.1328125,518.1328125,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,4,20860510,5000,3,8.0,32502,199110,0.0079644,0.5374698749999993,0.07366583399999627,0,0.0,19.5012,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.749,0.0252984400051119,0.0365167670869029,0.017528499999997393,0.21880333299999677,0.0004259589999975333,0.5352604589999999,0.754497666000006,0.9999918083135525,0.5401043099156241,1.3656254599999897,7.373935000000074,0.7742452080000106,28.05274486541748,518.1328125,519.4453125,1.3125,0.009636999999997897,0.09226495900000486,0.09344045800000345,0.013610458000002268,0.009493208999998615,0.00029662500000426917,,,,,,,,,,,,,,,,,
6,4,20860510,5000,3,8.0,32502,199110,0.0079644,0.5374698749999993,0.07366583399999627,0,0.0,19.5012,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.7692,0.012962814679354884,0.019212525354646265,0.017478832999998417,0.4890196669999938,0.00016716700000074525,0.5090949580000057,0.9982871670000009,1.061849107934719,0.7040913526985663,1.6094175009999958,10.29909299999997,1.0179195420000013,8.905259132385254,519.4453125,519.4453125,0.0,,,,,,,0.00821200000000033,0.48078133300001014,102055.0,71239.0,0.7,138957.0,,,,,,,,,,,
6,4,20860510,5000,3,8.0,32502,199110,0.0079644,0.5374698749999993,0.07366583399999627,0,0.0,19.5012,37.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.702,0.04750583173621583,0.06025228232837122,0.017594000000002552,0.20834429100000307,0.00025929199999552566,0.5847564580000011,0.7933649589999874,0.9999912526059893,0.5414252493795816,1.4044957499999953,8.38902500000006,0.8131549170000056,21.79892921447754,519.4453125,519.45703125,0.01171875,,,,,,,,,,,,,0.0006159160000009933,166.0,16.0,46.0,0.0,0.0023267919999909736,0.08672079200000837,0.0947613329999939,0.013813416000004963,0.009796374999993418,0.0002607079999989992
6,5,20860511,5000,3,8.0,32651,200054,0.00800216,0.5353008750000043,0.07361720900000535,0,0.0,19.5906,35.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.5042,0.1609203470594608,0.17031521787724163,0.017887125000001447,0.2628058330000016,0.00014412500000560158,0.3632631660000101,0.6262196250000045,1.0,0.5570034147631351,1.235131208000027,6.566680000000019,0.646484749999999,6.909820556640625,519.45703125,519.45703125,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,5,20860511,5000,3,8.0,32651,200054,0.00800216,0.5353008750000043,0.07361720900000535,0,0.0,19.5906,35.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.6562,0.05948329830227085,0.07007418447509091,0.017344875000006255,0.2377788749999894,0.0002789170000028207,0.689264541,0.9273276670000001,0.9999915586856811,0.5399763966610305,1.536240417000002,9.50814600000001,0.9468375000000009,28.06354808807373,519.45703125,519.45703125,0.0,0.009902875000008748,0.11112466699999857,0.09203962499999818,0.01376170799998988,0.01061912500000517,0.0002768749999972897,,,,,,,,,,,,,,,,,
6,5,20860511,5000,3,8.0,32651,200054,0.00800216,0.5353008750000043,0.07361720900000535,0,0.0,19.5906,35.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.7644,0.01123545985527971,0.01643455162922474,0.017633708999994724,0.5421102499999932,0.00014212499999644024,0.6068210420000071,1.1490782919999987,1.0656673198428879,0.7044290987152148,1.7579915010000065,11.813811999999984,1.1689472500000022,8.979175567626953,519.45703125,519.4765625,0.01953125,,,,,,,0.00782970800000271,0.5342575410000023,102527.0,72046.0,0.7,140544.0,,,,,,,,,,,
6,5,20860511,5000,3,8.0,32651,200054,0.00800216,0.5353008750000043,0.07361720900000535,0,0.0,19.5906,35.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.71,0.0445617173254754,0.057677250919466856,0.017750333999998702,0.2100701669999978,0.00039779200000111814,0.6098716670000073,0.8203455839999947,0.9999908595504362,0.5402352159466419,1.429257710000016,8.093533000000093,0.840256791999991,21.80973243713379,519.4765625,519.4921875,0.015625,,,,,,,,,,,,,0.0006028749999984484,166.0,15.0,42.0,0.0,0.0022672090000099843,0.08846908400001041,0.09625716700000453,0.013443417000004843,0.008690832999988629,0.00026333300000658255
6,6,20860512,5000,3,8.0,33143,202996,0.00811984,0.5439484169999957,0.07521495800000366,0,0.0,19.8858,38.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.4858,0.17598702850247303,0.1828260879147236,0.017522374999998647,0.30217724999999973,0.00015245800000229792,0.38273091599999987,0.6850678330000051,0.999999999999999,0.555045276756051,1.3042239990000013,6.929268999999977,0.7051839169999994,7.010826110839844,519.4921875,519.4921875,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,6,20860512,5000,3,8.0,33143,202996,0.00811984,0.5439484169999957,0.07521495800000366,0,0.0,19.8858,38.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.7246,0.0344167844387554,0.04684594593002639,0.017585666999991645,0.22609345800000824,0.00044683299999803694,0.613186749999997,0.8397342920000028,0.9999915143795699,0.537853335562043,1.4588904160000027,8.422986000000037,0.8596092079999949,28.097216606140137,519.4921875,519.4921875,0.0,0.009601291999999262,0.09705404199999634,0.09370658400000309,0.014487500000001319,0.01073616699999036,0.0004294170000065378,,,,,,,,,,,,,,,,,
6,6,20860512,5000,3,8.0,33143,202996,0.00811984,0.5439484169999957,0.07521495800000366,0,0.0,19.8858,38.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.75,0.016052690396505972,0.022756340551271497,0.017726624999994556,0.41692908399998885,0.00014495800000702275,0.5134769159999877,0.9305554580000006,1.0631410714279175,0.7023907510593667,1.549714332999983,9.43382900000006,0.9505330830000105,9.103775024414062,519.4921875,519.50390625,0.01171875,,,,,,,0.007935917000011727,0.40896820799999034,103998.0,72995.0,0.7,142480.0,,,,,,,,,,,
6,6,20860512,5000,3,8.0,33143,202996,0.00811984,0.5439484169999957,0.07521495800000366,0,0.0,19.8858,38.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,CountSketch random projection,countsketch_random_projection,0.7038,0.037034429498108305,0.048224974786024,0.017362957999992545,0.2077885829999957,0.00026083400000231904,0.7172953339999992,0.9253498750000091,0.999988008748149,0.5384452431586629,1.5445081259999967,9.435272000000055,0.9449540840000026,21.843400955200195,519.50390625,519.50390625,0.0,,,,,,,,,,,,,0.0006231670000005352,166.0,17.0,43.0,0.0,0.0023241250000012315,0.08225774999999658,0.09889270800000816,0.013694959000005724,0.00968650000000082,0.0002597499999978936
6,7,20860513,5000,3,8.0,32337,198158,0.00792632,0.5298860420000011,0.07309491699999171,0,0.0,19.4022,40.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Non-random,non_random,0.4946,0.16915597160655307,0.17804551365425042,0.01791245900000149,0.29005345899999213,0.00022370900001078553,0.36634091700000226,0.6566261250000025,0.9999999999999997,0.5575410750740661,1.259599043999998,6.782511999999997,0.6773560829999923,6.8447265625,519.50390625,519.50390625,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,7,20860513,5000,3,8.0,32337,198158,0.00792632,0.5298860420000011,0.07309491699999171,0,0.0,19.4022,40.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Gaussian random projection,gaussian_random_projection,0.6626,0.054125234745422135,0.06742316194696087,0.01741337500000384,0.2185657920000068,0.00028683400000772963,0.5135262910000051,0.7323851249999933,0.9999913630279134,0.5401462134907957,1.3353598760000125,7.725427999999965,0.7520266670000098,28.041850090026855,519.50390625,519.50390625,0.0,0.009520667000003868,0.09112679199999718,0.09485991700000795,0.013407958999991365,0.009164834000003452,0.00044112500000892396,,,,,,,,,,,,,,,,,
6,7,20860513,5000,3,8.0,32337,198158,0.00792632,0.5298860420000011,0.07309491699999171,0,0.0,19.4022,40.0,32555.284142080003,6.511056828416001,19.533170485248004,0.027694498899779957,1.152e-05,1.28e-06,sparse,Random sampling,random_sampling,0.7646,0.013302288832793167,0.019892671081944216,0.017634999999998513,0.5961102499999953,0.0001453329999918651,0.5542551669999938,1.1505156669999934,1.0594056883307674,0.7028293699547654,1.7534917089999738,12.082719999999995,1.170402750000008,8.87500286102295,519.50390625,519.50390625,0.0,,,,,,,0.007781708000010212,0.5883052920000011,101579.0,71061.0,0.7,138629.0,,,,,,,,,,,
