n,rep,method,time_sec,instance_gen_sec,metric_eval_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec
600,13,SIGN,0.06903449981473386,0.005381708964705467,0.03952066693454981,3.92089132219553e-05,13,2,0.010367666138336062,0.0016916249878704548,0.0018819589167833328,8.095800876617432e-05,7.166992872953415e-06,0.05496087484061718,0.06903449981473386,0.06902945879846811,5.041016265749931e-06,0.11393687571398914
600,14,SIGN,0.08370837499387562,0.007439875043928623,0.031250375090166926,3.545917570590973e-05,13,2,0.003280000062659383,0.004674708005040884,0.0034082499332726,6.77919015288353e-05,5.791895091533661e-06,0.07223262498155236,0.08370837499387562,0.08370462595485151,3.7490390241146088e-06,0.12239862512797117
600,15,SIGN,0.08185616601258516,0.0035923749674111605,0.03810837515629828,3.162515349686146e-05,13,2,0.004394583869725466,0.00205558305606246,0.0027227909304201603,8.983281441032887e-05,1.2457836419343948e-05,0.07254308299161494,0.08185616601258516,0.08184995665214956,6.209360435605049e-06,0.1235569161362946
600,16,SIGN,0.0790351671166718,0.005440916167572141,0.03566325013525784,3.733392804861069e-05,13,2,0.0033912500366568565,0.0018907079938799143,0.0028462910559028387,6.0791848227381706e-05,5.250098183751106e-06,0.0707988329231739,0.0790351671166718,0.07903045788407326,4.709232598543167e-06,0.12013933341950178
600,17,SIGN,0.09459624998271465,0.0062905000522732735,0.04016620805487037,3.5624951124191284e-05,13,2,0.0036520001012831926,0.0009419161360710859,0.0017724160570651293,8.050003089010715e-05,1.1834083124995232e-05,0.08809766708873212,0.09459624998271465,0.09459195844829082,4.291534423828125e-06,0.1410529580898583
600,18,SIGN,0.04768249997869134,0.004804875003173947,0.029798041097819805,3.570900298655033e-05,13,2,0.0011929997708648443,0.0020013339817523956,0.003921582829207182,9.850016795098782e-05,1.1875061318278313e-05,0.04041562508791685,0.04768249997869134,0.04767762590199709,4.874076694250107e-06,0.08228541607968509
600,19,SIGN,0.04362441715784371,0.003316375194117427,0.02999141695909202,7.012509740889072e-05,13,2,0.002202457981184125,0.0027151668909937143,0.002290958072990179,6.416602991521358e-05,5.708076059818268e-06,0.03626874997280538,0.04362441715784371,0.04361733212135732,7.085036486387253e-06,0.07693220931105316
600,20,SIGN,0.07589158299379051,0.010790582979097962,0.034691291162744164,7.337494753301144e-05,13,2,0.0019508330151438713,0.003802291816100478,0.0005424581468105316,0.0001113328617066145,1.2958189472556114e-05,0.06938941706903279,0.07589158299379051,0.07588266604579985,8.916947990655899e-06,0.12137345713563263
800,1,SIGN,0.08305704104714096,0.014992333017289639,0.07600058289244771,5.287490785121918e-05,13,2,0.004399083089083433,0.004348125075921416,0.0007781661115586758,0.00015579094178974628,2.1333107724785805e-05,0.07329487497918308,0.08305704104714096,0.08305024821311235,6.792834028601646e-06,0.1740499569568783
800,2,SIGN,0.05854929191991687,0.01059691607952118,0.083233208861202,4.358310252428055e-05,13,2,0.005188582930713892,0.0017998339608311653,0.006353749893605709,5.891616456210613e-05,6.458023563027382e-06,0.04509379202499986,0.05854929191991687,0.05854491610080004,4.375819116830826e-06,0.15237941686064005
