n,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
600,8,Random Projection,11.251749352832968,0.11,0.0194101552848799,0.0327007500163745,0.0101528750092256,0.0265395829919725,4.025001544505358e-05,0.0005750839773099,0.0001024169905576,0.0004882920184172,0.0008247500227298,5.3665979066863656e-05,5.457986844703555e-06,0.0306084170006215,0.0327007500163745,0.0326983339909929,2.4160253815352917e-06,0.0693932080175727,,,,,,,,,,,,,,,,,,
600,8,Random Sampling,14.725619611621784,0.145,0.0078015826995349,0.1069894999964162,0.0101528750092256,0.0433515409822575,,,,,,,,,0.1069894999964162,0.1069840409909375,5.459005478769541e-06,0.1604939159878995,0.0020177499973215,0.0033409580064471,0.0091642499901354,0.00033512499067,0.0005729160038754,0.0915530420024879,,,,,,,,,,,,
600,8,Non-random,16.148138023544952,0.045,0.0033982646095371,0.1449897080019582,0.0101528750092256,0.058456250000745,,,,,,,,,0.1449897080019582,0.1449880840082187,1.6239937394857409e-06,0.2135988330119289,,,,,,,0.0887439170037396,0.0559537920053117,0.0002903749991673,,,,,,,,,
600,9,Random Projection,11.73564929399186,0.08,0.009933407739969,0.058911583997542,0.0079620420001447,0.0319593340100254,4.120898665860295e-05,0.0013689170009456,0.0001132079923991,0.0031557909969706,0.0003130420227535,4.441599594429135e-05,5.165988113731146e-06,0.0538666669744998,0.058911583997542,0.0589084159582853,3.168039256706834e-06,0.0988329600077122,,,,,,,,,,,,,,,,,,
600,9,Random Sampling,14.502346836043628,0.125,0.0066667328118986,0.1250201250077225,0.0079620420001447,0.0270270829787477,,,,,,,,,0.1250201250077225,0.1250140829361044,6.042071618139744e-06,0.160009249986615,0.0018163329805247,0.006917208986124,0.012923000002047,0.0003496249846648,0.0009867079788818,0.1020212080038618,,,,,,,,,,,,
600,9,Non-random,16.418331387988935,0.02,0.0025125628140703,0.2198330000101123,0.0079620420001447,0.2046489999920595,,,,,,,,,0.2198330000101123,0.2198316660069394,1.334003172814846e-06,0.4324440420023165,,,,,,,0.0668585829844232,0.1527854160231072,0.0001876669994089,,,,,,,,,
600,10,Random Projection,11.144776303130511,0.105,0.0169625644643446,0.2760129579983186,0.003975542000262,0.1037671250232961,3.3958000130951405e-05,0.0042827499855775,0.0005922080017626,0.0004489579878281,0.0004312090168241,0.0001357500150334,2.6416993932798505e-05,0.2700567499850876,0.2760129579983186,0.2760079999861773,4.958012141287327e-06,0.3837556250218767,,,,,,,,,,,,,,,,,,
600,10,Random Sampling,14.563289757807697,0.115,0.0086842103908916,0.150846292002825,0.003975542000262,0.0521772910142317,,,,,,,,,0.150846292002825,0.1508404999913182,5.792011506855488e-06,0.2069991250173188,0.0030989579972811,0.0034329170011915,0.0133188749896362,0.0003533750132191,0.0009077499853447,0.1297286250046454,,,,,,,,,,,,
600,10,Non-random,16.23060415213846,0.03,0.0042473674907199,0.2029274580127094,0.003975542000262,0.0857606250210665,,,,,,,,,0.2029274580127094,0.2029241659911349,3.292021574452519e-06,0.292663625034038,,,,,,,0.1519732919987291,0.0506044579960871,0.0003464159963186,,,,,,,,,
600,11,Random Projection,11.480049344196946,0.105,0.0193931927901181,0.0689925419865176,0.0046900000015739,0.0584112500073388,3.649998689070344e-05,0.0048793750174809,0.000304875022266,0.0023686249915044,0.0056343750038649,9.200000204145908e-05,7.6669966802001e-06,0.0556637079862412,0.0689925419865176,0.06898712500697,5.416979547590017e-06,0.1320937919954303,,,,,,,,,,,,,,,,,,
600,11,Random Sampling,14.825876709545106,0.1399999999999999,0.0141789969896233,0.0847869999997783,0.0046900000015739,0.09189204100403,,,,,,,,,0.0847869999997783,0.0847822510404512,4.748959327116609e-06,0.1813690410053823,0.0035047089913859,0.0039208750240504,0.0135590419813524,0.0003882920136675,0.0018147080263588,0.0615946250036358,,,,,,,,,,,,
600,11,Non-random,16.436960057491028,0.025,0.0089156209004727,0.1538624580134637,0.0046900000015739,0.0371663749974686,,,,,,,,,0.1538624580134637,0.1538609160052146,1.5420082490891218e-06,0.1957188330125063,,,,,,,0.1034477910143323,0.0501648749923333,0.0002482499985489,,,,,,,,,
600,12,Random Projection,10.8760241565343,0.095,0.0162274872650129,0.105048416997306,0.0086019579903222,0.0284923330182209,6.233301246538758e-05,0.0158884580014273,0.0005841250240337,0.000347082997905,0.0013437090092338,7.01249809935689e-05,6.500020390376449e-06,0.0867402909789234,0.105048416997306,0.1050426240253727,5.79297193326056e-06,0.1421427080058492,,,,,,,,,,,,,,,,,,
600,12,Random Sampling,14.20175606110127,0.125,0.0114504600676995,0.1104551249882206,0.0086019579903222,0.0296578749839682,,,,,,,,,0.1104551249882206,0.1104486669646576,6.458023563027382e-06,0.1487149579625111,0.0046052919933572,0.0035982909903395,0.0077290839981287,0.0002725830127019,0.0014311669801827,0.0928122499899473,,,,,,,,,,,,
600,12,Non-random,16.36787472183284,0.02,0.0040719260355747,0.1760471659945324,0.0086019579903222,0.0882896659895777,,,,,,,,,0.1760471659945324,0.176045707979938,1.4580145943909883e-06,0.2729387899744324,,,,,,,0.0663346660148818,0.1095034999889321,0.000207541976124,,,,,,,,,
600,13,Random Projection,11.22539512823112,0.08,0.0118950623140823,0.0830283329996746,0.0044621249835472,0.0705606660048943,3.241701051592827e-05,0.0115182090084999,0.0021514160034712,0.002816416992573,0.00059854099527,0.000128957995912,1.3082986697554588e-05,0.0657633329974487,0.0830283329996746,0.0830223739903885,5.959009286016226e-06,0.1580511239881161,,,,,,,,,,,,,,,,,,
600,13,Random Sampling,14.572379626964905,0.1399999999999999,0.0050107004573847,0.1168511669966392,0.0044621249835472,0.0402809160004835,,,,,,,,,0.1168511669966392,0.116846457007341,4.709989298135042e-06,0.16159420798067,0.003161833010381,0.0037258749944157,0.0056983329996,0.0002700829936657,0.0004840409965254,0.1035062920127529,,,,,,,,,,,,
600,13,Non-random,16.25636988054179,0.02,0.0029652965296529,0.2415545000112615,0.0044621249835472,0.0372221249854192,,,,,,,,,0.2415545000112615,0.2415525410324335,1.9589788280427456e-06,0.283238749980228,,,,,,,0.1974970410228707,0.0438470420194789,0.0002084579900838,,,,,,,,,
600,14,Random Projection,11.98811216538889,0.06,0.01305081517938,0.0671471249952446,0.0166749999916646,0.1042131670110393,3.374999505467713e-05,0.0044760000018868,0.0002199589798692,0.0001793749979697,0.0029100830142851,0.0001120840024668,1.3499986380338669e-05,0.059197042020969,0.0671471249952446,0.067141792998882,5.331996362656355e-06,0.1880352919979486,,,,,,,,,,,,,,,,,,
600,14,Random Sampling,14.471143957345188,0.125,0.0165057258334577,0.043120665999595,0.0166749999916646,0.0551769590238109,,,,,,,,,0.043120665999595,0.0431157920102123,4.873989382758737e-06,0.1149726250150706,0.0028531670104712,0.0027326669951435,0.0048418749938718,0.0001934170140884,0.0006787909951526,0.0318158750014845,,,,,,,,,,,,
600,14,Non-random,16.286750988843664,0.015,0.00315,0.1244423750031273,0.0166749999916646,0.0934136249998118,,,,,,,,,0.1244423750031273,0.1244399579882156,2.4170149117708206e-06,0.2345309999946039,,,,,,,0.0701267080148682,0.0540041249769274,0.0003091249964199,,,,,,,,,
600,15,Random Projection,10.604383997078244,0.09,0.0142696325986969,0.0488588330044876,0.0088545840117149,0.0462950420042034,3.512500552460551e-05,0.0129580829816404,0.0001394160208292,0.0015643329825252,0.0004347920184955,9.987500379793346e-05,1.2083997717127204e-05,0.0336107079929206,0.0488588330044876,0.0488544160034507,4.417001036927104e-06,0.104008459020406,,,,,,,,,,,,,,,,,,
600,15,Random Sampling,13.939595508576147,0.075,0.0047408773434704,0.1068250419921241,0.0088545840117149,0.0354093329806346,,,,,,,,,0.1068250419921241,0.1068209160002879,4.125991836190224e-06,0.1510889589844737,0.0018937499844469,0.0035585830046329,0.0071813329996075,0.0003018749994225,0.0004684170125983,0.0934169579995796,,,,,,,,,,,,
600,15,Non-random,16.523817793494736,0.015,0.0026833996530966,0.1895532089984044,0.0088545840117149,0.2742974580032751,,,,,,,,,0.1895532089984044,0.1895516669901553,1.5420082490891218e-06,0.4727052510133944,,,,,,,0.1162943340023048,0.0730775829870253,0.0001797500008251,,,,,,,,,
600,16,Random Projection,11.867269980137989,0.085,0.0190325080664872,0.2805895830097142,0.017542040994158,0.0580504160025157,4.108398570679128e-05,0.0007001660123933,0.0001139169908128,0.0003185000095982,0.0034799170098267,4.954199539497495e-05,5.5000127758830786e-06,0.2758777090057265,0.2805895830097142,0.2805863350222353,3.2479874789714813e-06,0.356182040006388,,,,,,,,,,,,,,,,,,
600,16,Random Sampling,15.217951766582557,0.1,0.0107337718177304,0.0730369579978287,0.017542040994158,0.062517000013031,,,,,,,,,0.0730369579978287,0.0730301250296179,6.832968210801482e-06,0.1530959990050178,0.0022342909942381,0.0081617090036161,0.0166907500242814,0.0003444580070208,0.0008215830021072,0.0447773339983541,,,,,,,,,,,,
600,16,Non-random,16.320965086427773,0.02,0.0082499999999999,0.3149317920033354,0.017542040994158,0.0312890000059269,,,,,,,,,0.3149317920033354,0.3149301249941345,1.667009200900793e-06,0.3637628330034204,,,,,,,0.0821910829981789,0.232564750011079,0.0001742919848766,,,,,,,,,
600,17,Random Projection,11.425332301608345,0.025,0.0054164068229682,0.2291516250115819,0.0118850830185692,0.0808424159768037,6.558300810866058e-05,0.0054714170109946,0.0001052499865181,0.0001493330055382,0.0008207919890992,9.933300316333772e-05,1.3124983524903657e-05,0.2224219170166179,0.2291516250115819,0.2291467500035651,4.875008016824722e-06,0.3218791240069549,,,,,,,,,,,,,,,,,,
600,17,Random Sampling,14.872902105351743,0.075,0.0054389845338793,0.0595962920051533,0.0118850830185692,0.088155583012849,,,,,,,,,0.0595962920051533,0.059592417004751,3.875000402331352e-06,0.1596369580365717,0.0013635409995913,0.0017704579804558,0.0065682920103427,0.0003303340054117,0.0008645830093882,0.0486952089995611,,,,,,,,,,,,
600,17,Non-random,16.5548123660211,0.015,0.0042825117885026,0.2593482089869212,0.0118850830185692,0.03784341699793,,,,,,,,,0.2593482089869212,0.2593464169767685,1.7920101527124643e-06,0.3090767090034205,,,,,,,0.1410297499969601,0.1181404590024612,0.000176207977347,,,,,,,,,
600,18,Random Projection,12.92949060324756,0.045,0.0099819723962074,0.0752723749901633,0.013798083004076,0.0361141670146025,3.445797483436763e-05,0.0050722500018309,0.0001003750076051,0.0001504160172771,0.0002950409834738,4.07080224249512e-05,4.790985258296132e-06,0.0695723750104662,0.0752723749901633,0.075270414003171,1.96098699234426e-06,0.1251846250088419,,,,,,,,,,,,,,,,,,
600,18,Random Sampling,14.600623150770344,0.1149999999999999,0.0064607986122357,0.1066144159995019,0.013798083004076,0.0332609170000068,,,,,,,,,0.1066144159995019,0.1066095019923523,4.9140071496367455e-06,0.1536734160035848,0.0016689579933881,0.0017387089901603,0.00475516699953,0.0002553339872974,0.0008681250037625,0.0973232090182136,,,,,,,,,,,,
600,18,Non-random,16.452528890885,0.02,0.0044135756859268,0.1701549580029677,0.013798083004076,0.048583416006295,,,,,,,,,0.1701549580029677,0.1701530830177944,1.874985173344612e-06,0.2325364570133388,,,,,,,0.0755357080197427,0.0944080420013051,0.0002093329967465,,,,,,,,,
600,19,Random Projection,11.471194509334412,0.09,0.013897608644101,0.0698292500164825,0.0093483750242739,0.1103980829939246,3.2957992516458035e-05,0.0007483340159524,9.795799269340932e-05,0.0001407499948982,0.0011788329866249,0.0001148750016,1.3582990504801272e-05,0.0674981250194832,0.0698292500164825,0.0698254159942735,3.834022209048271e-06,0.1895757080346811,,,,,,,,,,,,,,,,,,
600,19,Random Sampling,14.719425397324194,0.11,0.0066326164401152,0.0936426669941283,0.0093483750242739,0.0512214159825816,,,,,,,,,0.0936426669941283,0.0936377919570077,4.875037120655179e-06,0.154212458000984,0.0067357499792706,0.0130346670048311,0.0096575839852448,0.0003065410128328,0.0005832499882671,0.063319999986561,,,,,,,,,,,,
600,19,Non-random,16.270995559342254,0.035,0.0029282726252423,0.187786499998765,0.0093483750242739,0.0518504579958971,,,,,,,,,0.187786499998765,0.1877847079886123,1.7920101527124643e-06,0.2489853330189362,,,,,,,0.0756510409992188,0.1119519170024432,0.0001817499869503,,,,,,,,,
600,20,Random Projection,11.445145403287862,0.05,0.0082989730350166,0.1174940420023631,0.0087420000054407,0.0403553340001963,0.0008808750135358,0.0063882500107865,0.0001060839858837,0.0008187080093193,0.002409999986412,0.0001054580206982,2.3874978069216013e-05,0.1067442499916069,0.1174940420023631,0.1174774999963119,1.6542006051167846e-05,0.1665913760080002,,,,,,,,,,,,,,,,,,
600,20,Random Sampling,14.502713145379603,0.065,0.0073697276972599,0.1344882909907028,0.0087420000054407,0.0365482500055804,,,,,,,,,0.1344882909907028,0.1344832069880794,5.084002623334527e-06,0.179778541001724,0.0019114580063614,0.0120300829876214,0.0117476250161416,0.0002829159784596,0.0004444159858394,0.1080667090136557,,,,,,,,,,,,
600,20,Non-random,16.491848927867657,0.02,0.0030095088716792,0.1491789169958792,0.0087420000054407,0.0392283340042922,,,,,,,,,0.1491789169958792,0.1491768329869955,2.0840088836848736e-06,0.1971492510056123,,,,,,,0.0616710000031162,0.0873043329920619,0.0002014999918173,,,,,,,,,
800,1,Random Projection,12.785406460419996,0.0112781954887218,0.0076390912769859,0.1342684999981429,0.013028999994276,0.0833117500005755,4.791602259501815e-05,0.0021792500047013,0.0001339169975835,0.0002709580003283,0.0004903330118395,4.5791995944455266e-05,6.082991603761911e-06,0.1310919579991605,0.1342684999981429,0.1342662070237565,2.2929743863642216e-06,0.2306092499929946,,,,,,,,,,,,,,,,,,
800,1,Random Sampling,16.381226303438766,0.0262172284644194,0.0029832048957146,0.0737594999955035,0.013028999994276,0.0585446670011151,,,,,,,,,0.0737594999955035,0.0737545820011291,4.917994374409318e-06,0.1453331669908948,0.0031238340015988,0.0063304159848485,0.0094141250010579,0.0005770830030087,0.0020140410051681,0.0522950830054469,,,,,,,,,,,,
800,1,Non-random,18.942081021641833,0.0037453183520599,0.0026654983322969,0.3541628340026364,0.013028999994276,0.2334263340162579,,,,,,,,,0.3541628340026364,0.3541617500013672,1.0840012691915035e-06,0.6006181680131704,,,,,,,0.2116085419838782,0.1421657910104841,0.0003874170070048,,,,,,,,,
800,2,Random Projection,12.927412615485936,0.0075047168483005,0.0042247417850513,0.1411448750004638,0.0078053339966572,0.0894510000071022,4.312500823289156e-05,0.0015207499964162,0.0001357090077362,0.000208458979614,0.0004777499998454,4.137499490752816e-05,6.374990334734321e-06,0.1387092089862562,0.1411448750004638,0.1411427519633434,2.1230371203273535e-06,0.2384012090042233,,,,,,,,,,,,,,,,,,
800,2,Random Sampling,16.93266024278647,0.0149953535524203,0.0047268941097897,0.2557747079990804,0.0078053339966572,0.0558128750126343,,,,,,,,,0.2557747079990804,0.2557699170720298,4.790927050635219e-06,0.319392917008372,0.0113415420055389,0.0060954590153414,0.0126699160027783,0.004815625026822,0.0010665419977158,0.2197808330238331,,,,,,,,,,,,
800,2,Non-random,18.94187963756295,0.0037593984962406,0.0057102171591313,0.1512909999873954,0.0078053339966572,0.0537919159978628,,,,,,,,,0.1512909999873954,0.1512884580006357,2.541986759752035e-06,0.2128882499819155,,,,,,,0.1116844580101315,0.0390196660009678,0.0005843339895363,,,,,,,,,
800,3,Random Projection,12.51192934076436,0.0262313086086001,0.012087356678082,0.0822957920026965,0.0126308749895542,0.046898583008442,5.208401125855744e-05,0.0059873329882975,0.0001326659985352,0.0002760830102488,0.0004885829985141,4.287500632926822e-05,6.08398113399744e-06,0.0753074589883908,0.0822957920026965,0.0822931669827085,2.6250199880450964e-06,0.1418252500006929,,,,,,,,,,,,,,,,,,
800,3,Random Sampling,16.268644417737097,0.0637548928501027,0.0073756941837268,0.1383774589921813,0.0126308749895542,0.1345617499900981,,,,,,,,,0.1383774589921813,0.1383716649725102,5.7940196711570024e-06,0.2855700839718338,0.0040718749805819,0.0075172079959884,0.0058410830097272,0.0009278749930672,0.0020057910005562,0.1180078329925891,,,,,,,,,,,,
800,3,Non-random,18.9869589713722,0.0112500352003604,0.0044018011193872,0.2286011250107549,0.0126308749895542,0.1967395000101532,,,,,,,,,0.2286011250107549,0.228598874004092,2.2510066628456116e-06,0.4379715000104625,,,,,,,0.1523084579966962,0.0757304579892661,0.0005599580181296,,,,,,,,,
800,4,Random Projection,12.744188427785812,0.0225000704007209,0.010864748372467,0.1657269580173306,0.0109944170108065,0.077420916990377,4.3917010771110654e-05,0.0030743750103283,0.0001399999891873,0.0002030420000664,0.0008767920080572,0.000102334015537,1.6207981389015913e-05,0.1612661670078523,0.1657269580173306,0.1657228350231889,4.12299414165318e-06,0.2541422920185141,,,,,,,,,,,,,,,,,,
800,4,Random Sampling,15.483736864817482,0.033764185745262,0.0124635243705119,0.184799540991662,0.0109944170108065,0.074546999996528,,,,,,,,,0.184799540991662,0.1847927070048172,6.833986844867468e-06,0.2703409579989966,0.0037487910012714,0.0067810830078087,0.0075370830018073,0.0011858750076498,0.0021542079921346,0.1633856669941451,,,,,,,,,,,,
800,4,Non-random,19.053697837866952,0.0037453183520599,0.0060536867899309,0.3652884170005563,0.0109944170108065,0.0686692080053035,,,,,,,,,0.3652884170005563,0.3652859579888172,2.4590117391198874e-06,0.4449520420166664,,,,,,,0.1180509580008219,0.2460640839999541,0.001170915988041,,,,,,,,,
800,5,Random Projection,12.965792601616704,0.015009433696601,0.0086726993094628,0.1615356669935863,0.0153239159844815,0.0614596669911406,4.700000863522291e-05,0.0013719589915126,0.0006093329866416,0.0054013750050216,0.0017137080139946,6.562500493600965e-05,6.792019121348858e-06,0.1523162499943282,0.1615356669935863,0.1615320420241914,3.624969394877553e-06,0.2383192499692086,,,,,,,,,,,,,,,,,,
800,5,Random Sampling,15.975505598629669,0.0450283010898031,0.0038840662525229,0.1514033749990631,0.0153239159844815,0.0556134170037694,,,,,,,,,0.1514033749990631,0.1513983329641632,5.042034899815917e-06,0.2223407079873141,0.0069359579938463,0.0081648750056047,0.0108060829807072,0.0012072499957866,0.0019727920007426,0.1223113749874755,,,,,,,,,,,,
800,5,Non-random,18.892059319643092,0.0074906367041198,0.0029117738165638,0.1913569580065086,0.0153239159844815,0.0719515410019084,,,,,,,,,0.1913569580065086,0.1913554999919142,1.4580145943909883e-06,0.2786324149928987,,,,,,,0.1209143750020302,0.0701289169955998,0.0003122079942841,,,,,,,,,
800,6,Random Projection,12.938007999175088,0.0112641153445411,0.0052936075092449,0.1832441249862313,0.0161416660121176,0.0525591670011635,4.616600926965475e-05,0.001550082990434,0.0001283330202568,0.0002496669767424,0.0004935830074828,4.2208004742860794e-05,5.916983354836702e-06,0.1807255830208305,0.1832441249862313,0.183241540013114,2.584973117336631e-06,0.2519449579995125,,,,,,,,,,,,,,,,,,
800,6,Random Sampling,16.671168202457885,0.0262735490411421,0.0031534649126931,0.1702521669794805,0.0161416660121176,0.0618932499783113,,,,,,,,,0.1702521669794805,0.1702462490065954,5.917972885072231e-06,0.2482870829699095,0.0038636670215055,0.0099088750139344,0.012239874980878,0.001542166020954,0.0019312499789521,0.1407604159903712,,,,,,,,,,,,
800,6,Non-random,18.998062978820656,0.0075187969924812,0.0044306703397612,0.253113583981758,0.0161416660121176,0.0654163330036681,,,,,,,,,0.253113583981758,0.2531119579798542,1.6260019037872553e-06,0.3346715829975437,,,,,,,0.1065954999940004,0.1461542499891948,0.0003622079966589,,,,,,,,,
800,7,Random Projection,12.851851263836569,0.0149953535524203,0.0103915250928732,0.1299641660007182,0.0123040000034961,0.0592707080068066,4.625000292435288e-05,0.0047499590145889,0.0001389169774483,0.0002198340080212,0.001043958007358,4.358400474302471e-05,6.04201341047883e-06,0.1237131659872829,0.1299641660007182,0.1299617100157775,2.455984940752387e-06,0.2015388740110211,,,,,,,,,,,,,,,,,,
800,7,Random Sampling,16.688625135147383,0.0562924164343442,0.0087082530993988,0.145901457988657,0.0123040000034961,0.0548635409795679,,,,,,,,,0.145901457988657,0.1458975819987245,3.875989932566881e-06,0.2130689989717211,0.0049948329979088,0.0032626659958623,0.0042352500022388,0.0005647919897455,0.0008388750138692,0.1320011659990996,,,,,,,,,,,,
800,7,Non-random,18.741748641293096,0.0,0.0043416812708463,0.2755265000159852,0.0123040000034961,0.0836551249958574,,,,,,,,,0.2755265000159852,0.2755239169928245,2.5830231606960297e-06,0.3714856250153389,,,,,,,0.2108867909992113,0.0641345419862773,0.0005025840073358,,,,,,,,,
800,8,Random Projection,12.55693489521368,0.0225000704007209,0.0053378178404192,0.0630316660099197,0.0101780830009374,0.0630200829764362,4.429102409631014e-05,0.005118000000948,0.0001438750186935,0.0002647499786689,0.0033374589984305,4.712500958703458e-05,6.9160014390945435e-06,0.0540659999824129,0.0630316660099197,0.0630284160142764,3.249995643272996e-06,0.1362298319872934,,,,,,,,,,,,,,,,,,
800,8,Random Sampling,16.65210063173722,0.0637267325617414,0.0052411464283828,0.1032570840034168,0.0101780830009374,0.1723778749874327,,,,,,,,,0.1032570840034168,0.103251667052973,5.416950443759561e-06,0.285813041991787,0.0036232090205885,0.0083505420188885,0.0126109160191845,0.00061687498237,0.0020308340026531,0.0760192910092882,,,,,,,,,,,,
800,8,Non-random,19.09381366062069,0.0112500352003604,0.0020238566340663,0.1614103750034701,0.0101780830009374,0.1221830830036196,,,,,,,,,0.1614103750034701,0.161407124978723,3.2500247471034527e-06,0.2937715410080272,,,,,,,0.0996146250108722,0.0609076249820645,0.0008848749857861,,,,,,,,,
800,9,Random Projection,12.506275259533776,0.0337501056010813,0.0157193016513925,0.1324618330108933,0.0155314999865368,0.1558552919887006,5.1583017921075225e-05,0.0080615409824531,0.0001618340029381,0.0003084589843638,0.0004955829936079,4.770801751874387e-05,6.374990334734321e-06,0.1233256669947877,0.1324618330108933,0.1324587499839253,3.0830269679427147e-06,0.3038486249861307,,,,,,,,,,,,,,,,,,
800,9,Random Sampling,16.41365096204067,0.0637267325617414,0.0105499319772804,0.077731458004564,0.0155314999865368,0.167630417010514,,,,,,,,,0.077731458004564,0.0777238320151809,7.625989383086562e-06,0.2608933750016149,0.0039777080237399,0.0070543750189244,0.0312769579759333,0.0022605420090258,0.002054082986433,0.0311001660011243,,,,,,,,,,,,
800,9,Non-random,18.98150094988031,0.0075187969924812,0.0034361773223435,0.405466249998426,0.0155314999865368,0.0871338750002905,,,,,,,,,0.405466249998426,0.4054636250075418,2.6249908842146397e-06,0.5081316249852534,,,,,,,0.2320034170115832,0.1730806249834131,0.0003795830125454,,,,,,,,,
800,10,Random Projection,13.299502289334043,0.0112641153445411,0.0082508472371119,0.0636158330016769,0.0125335000047925,0.2341366249893326,5.3333991672843695e-05,0.004004457994597,0.0001348340010736,0.0004993749898858,0.0012982499902136,6.754201604053378e-05,6.833026418462396e-06,0.0575477499805856,0.0636158330016769,0.0636123759904876,3.4570111893117428e-06,0.3102859579958021,,,,,,,,,,,,,,,,,,
800,10,Random Sampling,16.46068697212816,0.048773619441863,0.0068216685459505,0.0874930839927401,0.0125335000047925,0.2174479160166811,,,,,,,,,0.0874930839927401,0.0874859580653719,7.125927368178964e-06,0.3174745000142138,0.006918625003891,0.0064625829982105,0.0074487920210231,0.0012594580184668,0.0020107500022277,0.0633857500215526,,,,,,,,,,,,
800,10,Non-random,18.95126373841249,0.0037453183520599,0.0019955904799593,0.2176664170110598,0.0125335000047925,0.0733565840055234,,,,,,,,,0.2176664170110598,0.217664291994879,2.1250161807984114e-06,0.3035565010213759,,,,,,,0.1380396250169724,0.0790599999891128,0.0005646669887937,,,,,,,,,
800,11,Random Projection,12.82439254443522,0.0300047872490214,0.0125485295243006,0.1155312499904539,0.0162074580148328,0.1145383749972097,5.337499896995723e-05,0.0013735420070588,0.0001352920080535,0.0002692500129342,0.0005167500057723,4.466701648198068e-05,6.292015314102173e-06,0.1131294169754255,0.1155312499904539,0.1155285850400105,2.664950443431735e-06,0.2462770830024965,,,,,,,,,,,,,,,,,,
800,11,Random Sampling,16.286394299473912,0.0824814846104024,0.0064982325831019,0.211898542009294,0.0162074580148328,0.0803940420155413,,,,,,,,,0.211898542009294,0.2118929160060361,5.626003257930279e-06,0.3085000420396682,0.0033730410214047,0.0067940830194856,0.0816929999855347,0.0006506250065285,0.0017676249844953,0.117614541988587,,,,,,,,,,,,
800,11,Non-random,19.057805232279872,0.0112359550561797,0.0042871900826446,0.3244242499931715,0.0162074580148328,0.0737809169804677,,,,,,,,,0.3244242499931715,0.3244227909890469,1.4590041246265173e-06,0.4144126249884721,,,,,,,0.2768457499914802,0.047256040998036,0.0003209999995306,,,,,,,,,
800,12,Random Projection,12.513105323343469,0.0187547520486609,0.0076138676847668,0.0558595420152414,0.0131758750067092,0.0714344170119147,4.745801561512053e-05,0.0032885840046219,0.0001344589982181,0.0004426669911481,0.0011440000089351,0.0001098750217352,1.6083999071270227e-05,0.0506727079919073,0.0558595420152414,0.0558558350312523,3.706983989104629e-06,0.1404698340338654,,,,,,,,,,,,,,,,,,
800,12,Random Sampling,16.368399888504626,0.0825096448987637,0.0104669184241372,0.1033095000020694,0.0131758750067092,0.0732792500057257,,,,,,,,,0.1033095000020694,0.10330329198041,6.208021659404039e-06,0.1897646250145044,0.0041994579951278,0.0066139999835286,0.0145193329954054,0.001004166988423,0.0027803750126622,0.0741859590052627,,,,,,,,,,,,
800,12,Non-random,18.92232573407835,0.0037453183520599,0.0038968143752893,0.1930074160045478,0.0131758750067092,0.0658626669901423,,,,,,,,,0.1930074160045478,0.193005750013981,1.6659905668348074e-06,0.2720459580013994,,,,,,,0.1277508749917615,0.064936792012304,0.0003180830099154,,,,,,,,,
800,13,Random Projection,12.804692762620832,0.0187406719044803,0.0075625204101041,0.0555007910006679,0.0224385829933453,0.0598204159759916,4.600000102072954e-05,0.0015882910229265,0.0001357089786324,0.0002615420089568,0.0005075419903732,4.283399903215468e-05,6.082991603761911e-06,0.0529097089893184,0.0555007910006679,0.0554977099818643,3.0810188036412e-06,0.1377597899700049,,,,,,,,,,,,,,,,,,
800,13,Random Sampling,16.37698392349515,0.0749908479062825,0.005526018539388,0.1154643750051036,0.0224385829933453,0.0655358750082086,,,,,,,,,0.1154643750051036,0.115458167012548,6.207992555573583e-06,0.2034388330066576,0.0067897080152761,0.0071277079987339,0.0117141249938867,0.0005953750223852,0.0053549589938484,0.0838762919884175,,,,,,,,,,,,
800,13,Non-random,19.04042540285304,0.0112500352003604,0.0021502313990744,0.1841319999948609,0.0224385829933453,0.1142947500047739,,,,,,,,,0.1841319999948609,0.1841305010311771,1.4989636838436129e-06,0.3208653329929802,,,,,,,0.1161164590157568,0.0676578750135377,0.0003561670018825,,,,,,,,,
800,14,Random Projection,13.101171708502624,0.0074906367041198,0.0055308226575069,0.0981181670213118,0.0203687920002266,0.0634247920243069,5.09590026922524e-05,0.0140568339847959,0.0003657499910332,0.0045688330137636,0.0007687920005992,0.0001200000115204,1.5916972188279033e-05,0.0781654160236939,0.0981181670213118,0.098112501000287,5.666021024808288e-06,0.1819117510458454,,,,,,,,,,,,,,,,,,
